"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"168","2019-02-15 11:38:54-02","IPA","IPA","55712","S","Plantae","Plantae",NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Luceño, M.;","122","1994","04","08","Southern America","Brasil","Pernambuco","Suape",NA,NA,"IPA0055712",NA,"Luceño, M.",NA,"Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-02-15 11:38:54-02","IPA","IPA","3421","S","Plantae","Plantae",NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Pickel, B.","3335","1933","06","09","Southern America","Brasil","Pernambuco","Prazeres",NA,"Terreno pantanoso.","IPA0003421",NA,"Gross, R.",NA,"Jaboatão dos Guararapes","-35.0147018432617","-8.11277961730957",NA,NA,"16392","auto","1934","02",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-02-15 11:38:54-02","IPA","IPA","3420","S","Plantae","Plantae",NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Pickel, B.","3160","1932","12","08","Southern America","Brasil","Pernambuco","Prazeres",NA,"Pântano.","IPA0003420",NA,"Gross, R.",NA,"Jaboatão dos Guararapes","-35.0147018432617","-8.11277961730957",NA,NA,"16392","auto","1933","01",NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-02-15 11:38:54-02","IPA","IPA","22549","S","Plantae","Plantae",NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Medeiros-Costa; Andrade-Lima; Andrade-Lima","216","1978","03","15","Southern America","Brasil","Pernambuco","Suape, área do Projeto Suape, local alagado ao lado da estrada para Suape.",NA,"Arbusto com 1,5 - 2,5m.","IPA0022549",NA,"Muniz, C.S.",NA,"Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,"25282","auto","1989","07",NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-02-15 11:38:54-02","IPA","IPA","55714","S","Plantae","Plantae",NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Luceño, M.;","53","1993","12","04","Southern America","Brasil","Pernambuco","próximo da rodoviária.",NA,NA,"IPA0055714",NA,"Luceño, M.",NA,"Jaboatão dos Guararapes","-35.0147018432617","-8.11277961730957",NA,NA,"16392","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-02-15 11:38:54-02","IPA","IPA","3419","S","Plantae","Plantae",NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Pickel, B.","864","1925","01","29","Southern America","Brasil","Pernambuco","lugares frescos do litoral.",NA,"Erva de 1m.","IPA0003419",NA,"Gross, R.",NA,"Olinda","-34.8553009033203","-8.00889015197754",NA,NA,"7110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-02-15 11:38:54-02","IPA","IPA","3422","S","Plantae","Plantae",NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Pickel, B.","3453","1933","11","24","Southern America","Brasil","Pernambuco","Areias",NA,"Solo arenoso do litoral.","IPA0003422",NA,"Gross, R.",NA,"Recife","-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto","1934","02",NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-02-15 11:38:54-02","IPA","IPA","174","S","Plantae","Plantae",NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Vasconcelos Sobrinho","s.n.","1936","05","30","Southern America","Brasil","Pernambuco","Beberibe",NA,"Terreno de Brejo.","IPA0000174",NA,"Vasconcelos Sobrinho",NA,"Recife","-34.8810997009277","-8.05389022827148",NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-08-27 13:25:38-03","IAP","PACA-AGP","66428","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Ness","W. D. Clayton","4755","1965","02","19",NA,"Brasil","SP",NA,NA,NA,"PACA066428",NA,"A.C. Araújo",NA,"Iguape","-47.566667","-24.7",NA,NA,NA,NA,"2007",NA,NA,"47°34'W","24°42'S","Liliatae",NA,NA,NA,NA
"177","2020-10-20 14:17:17-03","UFOPA","HSTM","5147","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Soares, E.; s.c.",NA,"1986","11",NA,NA,"Brasil","Pará","Porto Trombetas. Rio Trombetas. Próximo à vila.",NA,NA,"HSTM005147",NA,NA,NA,"Oriximiná","-56.733056","-2.595833",NA,NA,NA,NA,NA,NA,NA,"56º43'59''W","2º35'45''S",NA,NA,NA,NA,NA
"178","2020-10-20 14:17:17-03","UFOPA","HSTM","5146","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Barbosa, E.; Miranda, I.; Ramos, J.F.","44","1996",NA,NA,NA,"Brasil","Pará","Mineração Rio do Norte, Porto Trombetas, Mina Sacará.",NA,NA,"HSTM005146",NA,"Ramos, J.F.",NA,"Oriximiná","-56.45","-1.7",NA,NA,NA,NA,"1998","10","01","56º27'0''W","1º42'0''S",NA,NA,NA,NA,NA
"179","2021-04-07 11:42:55-03","UFMS","CGMS","67277","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","G.M. Miranda; V.J. Pott; D.R. Bambil; J.J. Baungartner; J.M. Torres","37","2015","11","12",NA,"Brasil","Mato Grosso do Sul","Parque Estadual das Várzeas do Rio Ivinhema.",NA,NA,"CGMS1100238",NA,"J.M. Torres; G.M. Miranda; D.R. Bambil; J.J. Baungartner","233","Jateí","-53.6641667","-22.8988889","233",NA,NA,NA,"2015","11","12","-53,6641667","-22,8988889",NA,NA,NA,NA,NA
"180","2021-04-07 11:42:58-03","UFMS","CGMS","68786","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","V.J. Pott; A. Pott","10152","2008","02","28",NA,"Brasil","Mato Grosso do Sul","Fazenda São José Brioso, Rodovia MS-377, Ribeirão Brioso, varjão, 61 Km a nordeste de Água Clara.",NA,NA,"CGMS1101744",NA,"V.J. Pott","365","Três Lagoas","-52.5733334","-20.1219445","365",NA,NA,NA,"2018","05","07","-52,5733334","-20,1219445",NA,NA,NA,NA,NA
"181","2021-04-07 11:42:58-03","UFMS","CGMS","68973","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","V.J. Pott; A. Pott","12409","2017","09","11",NA,"Brasil","Mato Grosso do Sul","Rancho WN (Waldir Neves).",NA,"Flor ausente. Fruto branco. Habitat: Nascente arbórea com estrato herbáceo. Solo orgânico hidromórfico. Relevo plano. Habito: Erva aquática anfíbia. 1,0-1,3 m de altura. Ocasional.","CGMS1101931",NA,"V.J. Pott","600","Campo Grande","-54.5102778","-20.56","600",NA,NA,NA,"2017","09","11","-54,5102778","-20,56",NA,NA,NA,NA,NA
"182","2021-04-07 11:42:55-03","UFMS","CGMS","30746","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","I.M. Neves; T.E. Lima; T.S. Amaral; A. Pott","97","2010","11","26",NA,"Brasil","Mato Grosso do Sul","Região da Serra do Amolar, próximo à ECOA.",NA,NA,"CGMS1060158",NA,"M. Alves",NA,"Corumbá","-57.4833333","-18.0411111",NA,NA,NA,NA,"2015","05","14","-57,4833333","-18,0411111",NA,NA,NA,NA,NA
"183","2021-04-07 11:42:55-03","UFMS","CGMS","17965","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","I.M. Bortolotto; G.A. Damasceno-Júnior; I.H. Ishii; E.M. de Assis; C. Rosso; V. Magalhães","1460","2004","11","01",NA,"Brasil","Mato Grosso do Sul","Morro no Amolar, área da ECOA.",NA,"Flor esverdeada. Duplicata do COR Habitat: Mata decíduainclinado. Habito: erva de 40cm.","CGMS1047259",NA,"V.J. Pott",NA,"Corumbá","-57.4833333","-18.0530556",NA,NA,NA,NA,"2010","09","21","-57,4833333","-18,0530556",NA,NA,NA,NA,NA
"184","2021-04-07 11:42:55-03","UFMS","CGMS","41991","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","V.J. Pott; A. Pott; A.C.M. Cristaldo","5433","2002","05","06",NA,"Brasil","Mato Grosso do Sul","Aldeia Indígena Terena Limão Verde, Córrego seco, próximo a casa do cacique, nascente do córrego Guanadi.",NA,"Fruto branco. Fruto branco. Bordo de folha cortante. Habitat: Brejo úmido arbóreo com buritis (Mauritia), mata de galeria com Tapirira. Solo areno-argiloso com matéria orgânica. Relevo plano, em vale. Habito: Erva aquática anfíbia. F","CGMS1071985",NA,"V.J. Pott","250","Aquidauana","-55.6894444","-20.3555556","250",NA,NA,NA,"2012","03","22","-55,6894444","-20,3555556",NA,NA,NA,NA,NA
"185","2021-04-07 11:42:58-03","UFMS","CGMS","77905","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","F. Pinheiro","3","2019","09","24",NA,"Brasil","Mato Grosso do Sul","Parque Estadual das Várzeas do Rio Ivinhema. Parque Estadual das Várzeas do Ivinhema - PEVRI",NA,"Possui antíligola; caule triangular; sombra; fruto branco; relevo plano Habitat: campo secundário com regeneração de espécies lenhosas Habito: sespitosa, rizomatoza, subereta, 1,30m de altura.","CGMS1110893",NA,NA,"225","Jateí","-53.7483333","-22.9013889","225",NA,NA,NA,NA,NA,NA,"-53,7483333","-22,9013889",NA,NA,NA,NA,NA
"186","2021-04-07 11:42:55-03","UFMS","CGMS","45921","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","A.K.D. Salomão; V.J. Pott; A. Pott","40","2006","09","05",NA,"Brasil","Mato Grosso do Sul","Reserva da Embrapa Gado de Corte, área próxima ao restaurante.",NA,NA,"CGMS1075889",NA,"V.J. Pott",NA,"Campo Grande","-54.7147222","-20.4191667",NA,NA,NA,NA,NA,NA,NA,"-54,7147222","-20,4191667",NA,NA,NA,NA,NA
"187","2021-04-07 11:42:55-03","UFMS","CGMS","34024","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","M. Rocha; C.C.S. Júnior; L.C.S. Magalhães","141","2011","02","27",NA,"Brasil","Mato Grosso do Sul","Próximo a BR-262.",NA,"Flor não vista. Fruto branco. Profundidade da água no local com aproximadamente 28,5 cm Habitat: Campo inundável, solo com alto teor de matéria orgânica. Habito: Erva.","CGMS1063423",NA,"V.J. Pott","95","Miranda","-56.95","-19.7755556","95",NA,NA,NA,"2014","11","09","-56,95","-19,7755556",NA,NA,NA,NA,NA
"188","2021-04-07 11:42:55-03","UFMS","CGMS","41993","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","V.J. Pott; A.L. Sanches","6588","2004","02","11",NA,"Brasil","Mato Grosso do Sul","Rodoanel saída para Três Lagoas, próximo a BR-163, saída para Cuiabá (futuro condomínio Alphaville ao lado do supermercado Makro).",NA,"Flor creme. Cílios marrons. Habitat: Campo úmido/ mata de galeria. Solo argiloso. Relevo levemente inclinado. Habito: Erva ereta. Muito frequente. 1,00-1,20m de altura.","CGMS1071987",NA,"A.C. Araujo","600","Campo Grande","-54.5605556","-20.4008333","600",NA,NA,NA,NA,NA,NA,"-54,5605556","-20,4008333",NA,NA,NA,NA,NA
"189","2021-04-07 11:42:55-03","UFMS","CGMS","65290","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","M.H. Silva; D.R. Fonseca; A.S. Rodrigues; V.J. Pott","65","2017","10","22",NA,"Brasil","Mato Grosso do Sul","Parque Estadual Nascentes do Rio Taquari, próximo a sede do Cuitelo.",NA,"Flor esverdeada.Folha alada ao longo do caule com as margens cortante. Habitat: Campo úmido de vereda, sem buritis em domínio de floresta estacional semidecidual. Solo hidromórfico orgânico. Relevo plano em fundo de vale. Habito: Erv","CGMS1098251",NA,"V.J. Pott","399","Alcinópolis","-53.4130556","-18.1572222","399",NA,NA,NA,"2017","10","22","-53,4130556","-18,1572222",NA,NA,NA,NA,NA
"190","2021-04-07 11:42:55-03","UFMS","CGMS","34016","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","M. Rocha; C.C.S. Júnior; L.C.S. Magalhães","133","2011","02","27",NA,"Brasil","Mato Grosso do Sul","Próximo a BR-262.",NA,"Fruto branco. Profundidade da água no local com aproximadamente 28,5 cm Habitat: Campo inundável, solo com alto teor de matéria orgânica. Habito: Erva.","CGMS1063414",NA,"V.J. Pott","95","Miranda","-56.95","-19.7755556","95",NA,NA,NA,"2014","11","09","-56,95","-19,7755556",NA,NA,NA,NA,NA
"191","2021-04-07 11:42:55-03","UFMS","CGMS","37162","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","V.J. Pott; S.N. Moreira","9973","2007","12","19",NA,"Brasil","Mato Grosso do Sul","Fazenda Modelo, Embrapa, próximo à ferrovia (varjão).",NA,NA,"CGMS1066575",NA,NA,"505","Terenos","-54.7833333","-20.5580556","505",NA,NA,NA,NA,NA,NA,"-54,7833333","-20,5580556",NA,NA,NA,NA,NA
"192","2021-04-07 11:42:55-03","UFMS","CGMS","49409","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","V.J. Pott; A. Pott; A.L.B. Sartori; L.C.P. Lima; J.F.M. Valls; G.P. Silva; M. Moraes; R.C. de Oliveira","4434","2001","03","30",NA,"Brasil","Mato Grosso do Sul","Córrego Imbiruçu, no anel viário, sentido Três Lagoas - Sidrolândia; 8 km do trevo depois da Embrapa na BR-262, direção Sidrolândia.",NA,"Fruto branco. Fruto branco. Habitat: Área úmida ao longo de mata ciliar em córrego de vereda. Solo hidromórfico, vermelho. Relevo plano. Frequente. Habito: Erva aquática anfíbia. 1,00 - 1,20 m de altura com inflorescência.","CGMS1079342",NA,"A.C. Araújo",NA,"Campo Grande","-54.7319445","-20.5008333",NA,NA,NA,NA,NA,NA,NA,"-54,7319445","-20,5008333",NA,NA,NA,NA,NA
"193","2021-04-07 11:42:55-03","UFMS","CGMS","41995","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","V.J. Pott; A. Pott","7952","2005","08","21",NA,"Brasil","Mato Grosso do Sul","Fazenda Rodeio, nascente do Córrego, cerca de 5Km da sede, e cerca de 2Km sudeste do Patrimônio de Taboco.",NA,NA,"CGMS1071989",NA,"V.J. Pott","400","Corguinho","-55.1491666","-19.7327778","400",NA,NA,NA,"2006","05","24","-55,1491666","-19,7327778",NA,NA,NA,NA,NA
"194","2021-04-07 11:42:55-03","UFMS","CGMS","18303","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; F. Macedo-Alves; E.C. Bertazzoni","4352","2006","12","09",NA,"Brasil","Mato Grosso do Sul","APA do Guariroba.",NA,"Área de brejo, 1,10 altura Habitat: Campo inundável (área degradada). Solo arenoso. Relevo fundo de vale com curso d#?#água. Habito: Erva.","CGMS1047599",NA,"F.J.M. Caporal",NA,"Campo Grande","-54.3897222","-20.5047222",NA,NA,NA,NA,NA,NA,NA,"-54,3897222","-20,5047222",NA,NA,NA,NA,NA
"195","2021-04-07 11:42:55-03","UFMS","CGMS","46046","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","A.K.D. Salomão; V.J. Pott; A. Pott","150","2006","11","24",NA,"Brasil","Mato Grosso do Sul","Reserva da Embrapa Gado de Corte, área próxima ao restaurante.",NA,NA,"CGMS1076015",NA,"V.J. Pott",NA,"Campo Grande","-54.7183334","-20.4255556",NA,NA,NA,NA,NA,NA,NA,"-54,7183334","-20,4255556",NA,NA,NA,NA,NA
"196","2021-04-07 11:42:55-03","UFMS","CGMS","55764","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","A. Pott","14342","2007","05","12",NA,"Brasil","Mato Grosso do Sul","PCH Sucuriú, ex-Fazenda Beira-Rio, Rio Sucuriú, Distrito de Paraíso.",NA,"Fruto branco. Habitat: Nascente em floresta decidual. Solo argilo-arenoso litólico (basalto sobre arenito). Relevo inclinado. Abundante. Habito: Erva cespitosa. 1,00 m de altura.","CGMS1085733",NA,"V.J. Pott","450","Costa Rica","-52.9058333","-19.1880555","450",NA,NA,NA,NA,NA,NA,"-52,9058333","-19,1880555",NA,NA,NA,NA,NA
"197","2021-04-07 11:42:55-03","UFMS","CGMS","37157","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","V.J. Pott; A. Pott","9141","2007","05","05",NA,"Brasil","Mato Grosso do Sul","Embrapa Gado de Corte, abaixo do restaurante, ao longo do Córrego Piraputanga.",NA,"Flor branca. Fruto branco. Habitat: Regeneração de área úmida ao longo de córrego. Relevo inclinado. Frequente. Habito: Erva aquática anfíbia. 1,20 - 1,50 m de altura.","CGMS1066569",NA,"V.J. Pott","515","Campo Grande","-54.7166667","-20.4447222","515",NA,NA,NA,NA,NA,NA,"-54,7166667","-20,4447222",NA,NA,NA,NA,NA
"198","2021-04-07 11:42:55-03","UFMS","CGMS","53896","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","A. Pott","15104","2008","05","05",NA,"Brasil","Mato Grosso do Sul","Base de Estudos do Pantanal da Universidade Federal de Mato Grosso do Sul, Passo do Lontra.",NA,"Flor esverdeada. Fruto branco nítido. Habitat: Paratudal (savana de Tabebuia aurea). Solo argilo-arenoso não inundável. Relevo plano positivo (aterro). Frequente. Habito: Erva cespitosa.","CGMS1083864",NA,NA,"90","Corumbá","-57.0144444","-19.5755556","90",NA,NA,NA,NA,NA,NA,"-57,0144444","-19,5755556",NA,NA,NA,NA,NA
"199","2021-04-07 11:42:55-03","UFMS","CGMS","49410","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","V.J. Pott; A. Pott","5155","2002","03","03",NA,"Brasil","Mato Grosso do Sul","Córrego Barreiro, estrada MS-215, de Pedro Gomes a Alto Araguaia (MT).",NA,NA,"CGMS1079343",NA,"A.C. Araújo",NA,"Pedro Gomes","-54.1777778","-17.96",NA,NA,NA,NA,NA,NA,NA,"-54,1777778","-17,96",NA,NA,NA,NA,NA
"200","2021-04-07 11:42:55-03","UFMS","CGMS","52438","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","G.A. Damasceno-Junior; I.M. Bortolotto; S. Miozo","4869","2007","12","09",NA,"Brasil","Mato Grosso do Sul","Fazenda Cascavel - córrego Água Limpa.",NA,"Flor verde. Habitat: Mata de galeria. Solo arenoso. Plano ondulado. Habito: Erva. 0,50 m de altura","CGMS1082411",NA,"V.J. Pott","462","Jaraguari","-54.1822223","-20.4211111","462",NA,NA,NA,"2016","04","10","-54,1822223","-20,4211111",NA,NA,NA,NA,NA
"201","2021-04-07 11:42:55-03","UFMS","CGMS","42696","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","G. Eiten; W.D. Clayton","6062","1965","02","14",NA,"Brasil","São Paulo","15 km NW of Registro (or 1 km due S of Sete Barras).",NA,"All specimens of this nº taken from one clump, in deep shade of small Bauhinia trees. Stems lacking roots were cut at ground level. Doação UB.","CGMS1072679",NA,"M.V.S. Alves",NA,"São Paulo","-47.9166667","-24.4",NA,NA,NA,NA,NA,NA,NA,"-47,9166667","-24,4",NA,NA,NA,NA,NA
"202","2021-04-07 11:42:55-03","UFMS","CGMS","49135","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","V.J. Pott; A. Pott","5297","2002","04","14",NA,"Brasil","Mato Grosso do Sul","Córrego Piraputanga, Embrapa Gado de Corte.",NA,"Flor esverdeada. Fruto branco. Habitat: Floresta de galeria com Mauritia sp. Solo argiloso. Relevo vale. Abundante. Habito: Erva cespitosa escandente.","CGMS1079081",NA,"A.C. Araújo",NA,"Campo Grande","-54.7241667","-20.3583333",NA,NA,NA,NA,"2006","11","21","-54,7241667","-20,3583333",NA,NA,NA,NA,NA
"203","2021-04-07 11:42:55-03","UFMS","CGMS","46979","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","B.A. Coutinho; A.L. Simal; P.P. Vaz; V.H.S. Brito; J. Fabri; V.J. Pott","89","2014","12","04",NA,"Brasil","Mato Grosso do Sul","MS 134, Km 15.",NA,"Flor marrom. Fruto branco. Habitat: Vereda com ausência de Buriti, Cerrado antropizado. Habito: Planta aquática anfíbia emergente.","CGMS1076955",NA,"V.J. Pott","357","Nova Andradina","-53.3161111","-22.1016667","357",NA,NA,NA,"2014","12","04","-53,3161111","-22,1016667",NA,NA,NA,NA,NA
"204","2021-04-07 11:42:55-03","UFMS","CGMS","23542","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","S.N. Moreira; V.J.Pott; A. Pott","75","2007","12","19",NA,"Brasil","Mato Grosso do Sul","Fazenda Modelo da Embrapa Gado de Corte; Área de Varjão prox. à ferrovia.",NA,NA,"CGMS1052954",NA,NA,"504","Terenos","-54.79","-20.5566667","504",NA,NA,NA,NA,NA,NA,"-54,79","-20,5566667",NA,NA,NA,NA,NA
"205","2021-04-07 11:42:55-03","UFMS","CGMS","37085","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","M.L.Z Colado; V.C.Araújo","25","2012","12","15",NA,"Brasil","Mato Grosso do Sul","Fazenda Rolândia.",NA,"Flor alba. Fruto branco. Habitat: Beira do corrego. Habito: Erva. 1,00m de altura.","CGMS1066494",NA,"V.J. Pott",NA,"Aquidauana","-55.7333333","-20.3716667",NA,NA,NA,NA,"2014","11","09","-55,7333333","-20,3716667",NA,NA,NA,NA,NA
"206","2021-04-07 11:42:55-03","UFMS","CGMS","54430","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","V.K. Stavis; V.J. Pott; M.L.Z. Colado; V. Manvailer","12","2015","11","17",NA,"Brasil","Mato Grosso do Sul","Parque Estadual das Nascentes do Rio Taquari.",NA,"Fruto ausente. Habitat: Brejo em borda da estrada, em veios d#?#água 2-15 cm de profundidade. Habito: Planta aquática emergente.","CGMS1084395",NA,"V.J. Pott","415","Alcinópolis","-53.4130556","-18.1572222","415",NA,NA,NA,"2015","11","17","-53,4130556","-18,1572222",NA,NA,NA,NA,NA
"207","2021-04-07 11:42:55-03","UFMS","CGMS","41992","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","V.J. Pott; E. Scremin-Dias; A. Pott","8189","2005","09","09",NA,"Brasil","Mato Grosso do Sul","Fazenda Princesinha, banhados do rio Perdido, próximo à MS-382, borda oeste do Parque Nacional Serra da Bodoquena.",NA,"Flor ausente. Fruto branco. Habitat: Campo paludoso graminoso ao longo de brejo com Cladium jamaicense. Solo hidromórfico, muita matéria orgânica. Relevo plano. Habito: Erva aquática anfíbia. Muito frequente.0,70-0,90m de altura.","CGMS1071986",NA,"V.J. Pott","565","Bonito","-56.8391666","-21.0608333","565",NA,NA,NA,"2006",NA,NA,"-56,8391666","-21,0608333",NA,NA,NA,NA,NA
