"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"264","2019-12-04 15:25:56-03","PUCPR","HUCP","23074","S","Plantae","Eudicotiledonea",NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Bonaldi, R","Bonaldi, R","560","2012","10","10",NA,"Brasil","Santa Catarina",NA,"-48.8549995422363","-26.0266990661621",NA,NA,"HUCP00019942","HUCP00019942",NA,NA,"Garuva","22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-10-09 11:25:26-03","UFBA","ALCB","049602","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Gaglioti, AL","Guedes, ML; Pacheco, LM; Cabral, L","7559","1997","11","06","Southern America","Brasil","Bahia","Extremo Sul, Projeto Cedro III. Parcela III","-39.016667","-16.366667",NA,"perenifólio, heliófita, pioneira. Material estéril.; Área antropizada com reflorestamento de Eucalyptus.","ALCB035556","ALCB035556",NA,NA,"Santa Cruz Cabrália",NA,NA,NA,"2014","10","21","-39.016667","-16.366667",NA,NA,NA,NA,NA,NA
"266","2019-10-09 11:25:26-03","UFBA","ALCB","043875","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Guedes, ML; Cabral, L; Lima, SS dos","6765","1999","10","22","Southern America","Brasil","Bahia","Extremo Sul, de ca. 5 m. de altura. Folíolos cori ceos, discolores. Frutos imaturos","-39.016667","-16.266667",NA,"de ca. 10 m.de altura. Folhas coriáceas discolores. Material estéril.; borta da mata.",NA,NA,NA,NA,"Santa Cruz Cabrália",NA,NA,NA,"2000","01",NA,"-39.016667","-16.266667",NA,NA,NA,NA,NA,NA
"267","2019-10-09 11:25:26-03","UFBA","ALCB","057033","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Gaglioti, AL","Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","421","2001","08","16","Southern America","Brasil","Bahia","Litoral Sul, Assentamento Coroa Verde","-39.606111","-14.181111",NA,"Folhas coriáceas, discolores, pêlos hirtos na face adaxial. Material estéril.; Mata em estádio médio de regeneração.","ALCB035559","ALCB035559",NA,NA,"Barra do Rocha",NA,NA,NA,"2014","10","21","-39.606111","-14.181111",NA,NA,NA,NA,NA,NA
"268","2019-10-09 11:25:26-03","UFBA","ALCB","56551","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Gaglioti, AL","Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL","416","2001","12","16","Southern America","Brasil","Bahia","Litoral Sul, Assentamento Limoeiro, proximidades da sede Patioba","-39.266389","-13.953611",NA,"15,0 m. Folhas coriáceas, discolores, face abaxial esbranquiçada. Frutos imaturos verde-avermelhados, comestíveis.; Mata de cabruca e mata primária.","ALCB035562","ALCB035562",NA,NA,"Ituberá",NA,NA,NA,"2014","10","21","-39.266389","-13.953611",NA,NA,NA,NA,NA,NA
"269","2019-10-09 11:25:26-03","UFBA","ALCB","133201","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Gomes, FS","Gomes, FS","1676","2013","03","25","Southern America","Brasil","Bahia",NA,"-39.243889","-15.818611",NA,"Folhas lobadas, discolores.171.1, parcela 05.","ALCB052804","ALCB052804",NA,NA,"Belmonte",NA,NA,NA,"2013","12",NA,"-39.243889","-15.818611",NA,NA,NA,NA,NA,NA
"270","2019-10-09 11:25:26-03","UFBA","ALCB","57045","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Gaglioti, AL","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","9533","2001","08","13","Southern America","Brasil","Bahia","Litoral Sul, , Assentamento Oziel Alves","-39.6325","-13.618889",NA,"de ca. 5 m. Folha com pecíolo e estípula tomentosas ferrugíneas. Material estéril. Ocasional","ALCB035555","ALCB035555",NA,NA,"Wenceslau Guimarães",NA,NA,NA,"2014","10","21","-39.6325","-13.618889",NA,NA,NA,NA,NA,NA
"271","2019-10-09 11:25:26-03","UFBA","ALCB","57127","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Gaglioti, AL","Santana, DL; Alves, L. de J.; Guedes, ML; Loureiro, DM","699","2001","12","02","Southern America","Brasil","Bahia","Litoral Sul","-39.466667","-13.683333",NA,"de ca. 8 m. Folhas cartáceas, discolores. Inflorescência com brácteas e raque ferrugínosos. Freqüente.","ALCB035553","ALCB035553",NA,NA,"Wenceslau Guimarães",NA,NA,NA,"2014","10","21","-39.466667","-13.683333",NA,NA,NA,NA,NA,NA
"272","2019-10-09 11:25:26-03","UFBA","ALCB","75414","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Gaglioti, AL","Valadão, RM; Guedes, ML","160","2006","01","24","Southern America","Brasil","Bahia","Litoral Sul, Faz. da Mishellin, fragmento da Pancada Grande. Parcela 06, Nº 716","-39.133333","-13.716667",NA,"Árvore de ca. 6m de altura, CAP de 15,8cm. Folhas lobadas, discolores. Material estéril.; Arbórea.","ALCB035560","ALCB035560",NA,NA,"Ituberá",NA,NA,NA,"2014","10","21","-39.133333","-13.716667",NA,NA,NA,NA,NA,NA
"273","2019-10-09 11:25:26-03","UFBA","ALCB","75415","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Gaglioti, AL","Valadão, RM; Guedes, ML","161","2006","01","25","Southern America","Brasil","Bahia","Litoral Sul, Faz. da Mishellin, fragmento da Pancada Grande. Parcela 03, Nº 641","-39.133333","-13.716667",NA,"Árvore de ca. 6m de altura, CAP de 37,0cm. Folhas discolores, áspera. Ramos com pêlos ferrugíneos.; Arbórea.","ALCB035554","ALCB035554",NA,NA,"Ituberá",NA,NA,NA,"2014","10","21","-39.133333","-13.716667",NA,NA,NA,NA,NA,NA
"274","2019-10-09 11:25:26-03","UFBA","ALCB","86652","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Gaglioti, AL","Ramos, C.H.A.; Guedes, ML; et al.","424","2008","10","27","Southern America","Brasil","Bahia","Litoral Sul, Mata da Antena","-39.711111","-14.167222",NA,"de ca 8 m de altura. Folhas coriáceas, discolores. Inflorescência terminal, flores cremes.","ALCB035563","ALCB035563",NA,NA,"Itacaré",NA,NA,NA,"2014","10","21","-39.711111","-14.167222",NA,NA,NA,NA,NA,NA
"275","2019-10-09 11:25:26-03","UFBA","ALCB","82248","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Gaglioti, AL","Campos, GS; Alencar, AP","14","2007","05","20","Southern America","Brasil","Bahia","Aldeia dos índios Tupinambá da Serra do Padeiro.","-39.283333","-14.95",NA,"Ca. 2,5m de alt.; folhas discolor, alternas espiraladas, pêlos ferrugíneos no caule e face adaxial bastante áspera.","ALCB035557","ALCB035557",NA,NA,"Buerarema",NA,NA,NA,"2014","10","21","-39.283333","-14.95",NA,NA,NA,NA,NA,NA
"276","2019-10-09 11:25:26-03","UFBA","ALCB","96106","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Guedes, ML","Guedes, ML; Gomes, FS; Lisboa, MS","17604","2010","07","23","Southern America","Brasil","Bahia","Litoral Sul, Pedra Branca","-39.331389","-13.913889",NA,"de ca 6 m de altura. Folhas vilosas. Inflorescência axilar.; Borda da Mata","ALCB035552","ALCB035552","295","295","Igrapiúna",NA,NA,NA,"2010","08",NA,"-39.331389","-13.913889",NA,NA,NA,NA,NA,NA
"277","2019-10-09 11:25:26-03","UFBA","ALCB","101674","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Gaglioti, AL","Oliveira, RB; Silva, MD; Queiroz, MVM","24","2010","09",NA,"Southern America","Brasil","Bahia","Litoral Sul, Igrapiúna, Reserva Ecológica Michelin","-39.1492004394531","-13.7321996688843",NA,"Alt. (m): 15. Látex alvo. Fragmento de Pancagê. Ninho de Scapto xant, armadilha 10.","ALCB035558","ALCB035558",NA,NA,"Ituberá","22399","auto",NA,"2014","10","21",NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-02-14 14:10:59-03","UFBA","ALCB","136466","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Guedes, ML","Guedes, ML; Maia, AL; Alunos de Botânica Econômica","31760","2019","09","28","Southern America","Brasil","Bahia","Reserva Espinita., Estrada Maria Wanda e Estrada Eng. Agr. Lemos Maia.","-39.254167","-14.461389",NA,"Folhas discolores, face abaxial com indumento esbranquiçados.","ALCB065974",NA,NA,NA,"Igrapiúna",NA,NA,NA,"2019","10",NA,"-39.254167","-14.461389",NA,NA,NA,NA,NA,NA
"279","2019-10-09 11:25:26-03","UFBA","ALCB","80360","PreservedSpecimen","Plantae","Dicotyledon",NA,"Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Gaglioti, AL","Lyra-Lemos, RP de","2725","1993","04","25","Southern America","Brasil","Alagoas","trilha da Grota da Russa","-35.9432983398438","-9.30667018890381",NA,"ca. 15 m alt. Flores passadas, látex incolor com cheiro de 'iodex'.; em encosta.","ALCB035561","ALCB035561",NA,NA,"Murici","22851","auto",NA,"2014","10","21",NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-02-08 10:25:01-03","NBC","NL-BOTANY","L.1083516","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","acutiflora",NA,"Pourouma acutiflora","Trécul",NA,"Hatschbach GG; Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná","Serra do Mar above Antonina",NA,NA,NA,"secondary forest near water reservoir<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083516 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083516","NL-L1083516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13744",NA,NA,NA,NA
"281","2020-02-08 10:25:01-03","NBC","NL-BOTANY","U 0281824","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","acutiflora",NA,"Pourouma acutiflora","Trécul",NA,"Hatschbach GG; Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná","Serra do Mar above Antonina",NA,NA,NA,"secondary forest near water reservoir<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200281824 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0281824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13744",NA,NA,NA,NA
"282","2020-02-08 10:25:01-03","NBC","NL-BOTANY","WAG.1110505","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","acutiflora",NA,"Pourouma acutiflora","Trécul",NA,"Hatschbach GG",NA,"1970","12","08","Southern America","Brazil",NA,"Rio Bananal (mun. Guaraqueçaba) Paraná.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1110505 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1110505","NL-WAG1110505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"283","2020-02-08 10:25:07-03","NBC","NL-BOTANY","L.4221196","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Medeiros H; et al.",NA,"2009","11","14","Southern America","Brazil",NA,"Brazil avre xapuri Reserva Extrativista'Chico Mendes' Seringal Cachoeira, BR 317 ramal cachoeira 16 km.","-68.040278","-10.82555",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4221196 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4221196","NL-L4221196",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-68.040278","-10.82555","Magnoliopsidae",NA,NA,NA,NA,NA
"284","2020-02-08 10:25:07-03","NBC","NL-BOTANY","U.1184920","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"Berg CC","Maas PJM",NA,"1999","01","22","Southern America","Bolivia","Beni","km 7 of road from Riberalta to Santa María.","-66","-11.05",NA,"Secondary roadside vegetation.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184920 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1184920","NL-U1184920",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66.0","-11.05","Magnoliopsidae","U 0027115",NA,NA,NA,NA
"285","2020-02-08 10:25:07-03","NBC","NL-BOTANY","U.1200286","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"Berg CC","Andel TR van; Samuels A",NA,"1995","12","07","Southern America","Guyana","North West District",NA,"-59.7","7.366667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1200286 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1200286","NL-U1200286",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-59.7","7.366667","Magnoliopsidae","U 0065553",NA,NA,NA,NA
"286","2020-02-08 10:25:07-03","NBC","NL-BOTANY","U.1200292","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"Berg CC; Heusden ECH van","Prance GT; Steward WC; et al.",NA,"1971","03","02","Southern America","Brazil","Roraima",NA,"-63.183333","3.55",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1200292 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1200292","NL-U1200292",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-63.183333","3.55","Magnoliopsidae","U 0157600",NA,NA,NA,NA
"287","2020-02-08 10:25:07-03","NBC","NL-BOTANY","L.1083538","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Prance GT; Berg CC; Bisby FA; Steward WC; Ramos JF",NA,"1973","10","08","Southern America","Brazil","Mato Grosso",NA,"-59.35","-10.2",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083538 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083538","NL-L1083538",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-59.35","-10.2","Magnoliopsidae","Uw20956",NA,NA,NA,NA
"288","2020-02-08 10:25:07-03","NBC","NL-BOTANY","L.1083540","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Prance GT; Berg CC; Bisby FA; Steward WC; Ramos JF",NA,"1973","10","08","Southern America","Brazil","Mato Grosso",NA,"-59.35","-10.2",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083540 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083540","NL-L1083540",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-59.35","-10.2","Magnoliopsidae","Uw20956",NA,NA,NA,NA
"289","2020-02-08 10:25:07-03","NBC","NL-BOTANY","L.1083539","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Prance GT; Berg CC; Bisby FA; Steward WC; Ramos JF",NA,"1973","10","08","Southern America","Brazil","Mato Grosso",NA,"-59.35","-10.2",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083539 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083539","NL-L1083539",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-59.35","-10.2","Magnoliopsidae","Uw20956",NA,NA,NA,NA
"290","2020-02-08 10:25:07-03","NBC","NL-BOTANY","L.1083533","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083533 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083533","NL-L1083533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","CEPECw109",NA,NA,NA,NA
"291","2020-02-08 10:25:07-03","NBC","NL-BOTANY","L.1083541","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Florschütz PA; Maas PJM",NA,"1965","03","04","Southern America","Surinam",NA,"Suriname, In Mountains Bakhuis between Kabalebo River and Coppename Sinistrum. east slopes of Bakhuis mountains sw slopes from top of 818m",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083541 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083541","NL-L1083541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw11140",NA,NA,NA,NA
"292","2020-02-08 10:25:07-03","NBC","NL-BOTANY","L.1083542","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Florschütz PA; Maas PJM",NA,"1965","03","04","Southern America","Surinam",NA,"Suriname, In Mountains Bakhuis between Kabalebo River and Coppename Sinistrum. east slopes of Bakhuis mountains sw slopes from top of 818m",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083542 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083542","NL-L1083542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw11140",NA,NA,NA,NA
"293","2020-02-08 10:25:07-03","NBC","NL-BOTANY","L.1614046","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","Berg CC","Burchell WJ",NA,NA,NA,NA,"Southern America","Brazil","Pará","Brasilia at Para.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1614046 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1614046","NL-L1614046",NA,NA,NA,NA,NA,NA,"1977","03","01",NA,NA,"Magnoliopsidae","L 0814097",NA,NA,NA,NA
"294","2020-02-08 10:25:07-03","NBC","NL-BOTANY","U 0051065","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Krukoff BA",NA,"1931","01","01","Southern America","Brazil","Amazonas","near Calama, near the mouth of Rio Machado",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200051065 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0051065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 19274",NA,NA,NA,NA
"295","2020-02-08 10:25:07-03","NBC","NL-BOTANY","U.1184402","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Leeuwenberg AJM",NA,"1978","02","12","Southern America","French Guiana","Saint-Laurent-du-Maroni",NA,"-53.216667","3.616667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184402 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1184402","NL-U1184402",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.216667","3.616667","Magnoliopsidae","U 0157440",NA,NA,NA,NA
"296","2020-02-08 10:25:07-03","NBC","NL-BOTANY","U.1184991","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Bunting GS",NA,"1982","01","01","Southern America","Venezuela","Zulia",NA,"-72.883333","9.583333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184991 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1184991","NL-U1184991",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-72.883333","9.583333","Magnoliopsidae","U 0158077",NA,NA,NA,NA
"297","2020-02-08 10:25:07-03","NBC","NL-BOTANY","U.1184992","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Bunting GS",NA,"1982","01","01","Southern America","Venezuela","Zulia",NA,"-72.883333","9.583333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184992 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1184992","NL-U1184992",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-72.883333","9.583333","Magnoliopsidae","U 0158078",NA,NA,NA,NA
"298","2020-02-08 10:25:07-03","NBC","NL-BOTANY","U.1200018","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Florschütz PA; Maas PJM",NA,"1965","03","04","Southern America","Surinam",NA,"Suriname, In Mountains Bakhuis between Kabalebo River and Coppename Sinistrum. east slopes of Bakhuis mountains sw slopes from top of 818m",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1200018 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1200018","NL-U1200018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0157847",NA,NA,NA,NA
"299","2020-02-08 10:25:07-03","NBC","NL-BOTANY","U.1200319","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Krukoff BA",NA,"1931","01","01","Southern America","Brazil","Amazonas","near Calama, near the mouth of Rio Machado",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1200319 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1200319","NL-U1200319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0157565",NA,NA,NA,NA
"300","2020-02-08 10:25:07-03","NBC","NL-BOTANY","U.1200326","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Smith AC",NA,"1938","01","01","Southern America","Guyana",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1200326 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1200326","NL-U1200326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0157558",NA,NA,NA,NA
"301","2020-02-08 10:25:07-03","NBC","NL-BOTANY","WAG.1110514","PreservedSpecimen","Plantae",NA,"Rosales","Moraceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"Leeuwenberg AJM",NA,"1978","02","12","Southern America","French Guiana","Saint-Laurent-du-Maroni",NA,"-53.216667","3.616667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1110514 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1110514","NL-WAG1110514",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.216667","3.616667","Magnoliopsidae",NA,NA,NA,NA,NA
