"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","imagecode","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex","typeStatus"
"172","2009-11-05 10:46:00-02","MO","MOBOT","100225839","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","M. Peña-Chocarro|J. de Egea Juvinel","Peña-Chocarro 2459","South America","Paraguay","Estancia Toro Mocho.",NA,NA,NA,NA,"2006","2","16","Boquerón",NA,NA,NA,"-60.5705556","-23.5291667",NA,NA,NA,NA,"L.","A. Schinini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"173","2009-11-06 09:39:00-02","MO","MOBOT","100226312","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","J. de Egea Juvinel","de Egea Juvinel 561","South America","Paraguay","Laguna Capitán.",NA,NA,NA,NA,"2004","10","17","Presidente Hayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","A. Schinini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"174","2010-07-07 11:51:00-03","MO","MOBOT","100228494","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Alyse Rothrock|Samuel Regalado","Rothrock 57","South America","Peru","Purchased at Mercado Mayorista.",NA,NA,NA,NA,"2008","6","24","La Libertad","Trujillo",NA,NA,"-79.0166667","-8.1166667",NA,NA,NA,NA,"L.","M. Zapata Cruz (HAO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1",NA,NA
"175","2020-03-02 04:36:00-03","MO","MOBOT","100361694","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","W. D. Stevens|O. M. Montiel J.|Christopher Davidson|Sharon R. Christoph","Stevens 31008","South America","Paraguay","96.3 km NW end of Río Paraguay bridge on the Ruta Transchaco; open Copernicia swamp",NA,NA,NA,NA,"2011","3","13","Presidente Hayes",NA,"80.00000000",NA,"-58.0363889","-24.5716667",NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1402","1",NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","1003924","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|M.R.P. da Silva","Zardini 43130","South America","Paraguay","Route to Fortin General Bruguez, between Km 50 and 55. Dry forest and inundated savanna on clay.",NA,NA,NA,NA,"1995","7","25","Presidente Hayes",NA,NA,NA,"-58.33333","-24.83333",NA,NA,NA,NA,"L.","James S. Miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1020","5",NA,NA
"177","2013-09-06 19:56:00-03","MO","MOBOT","100444486","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","G.A. Parada|Y. Inturias|M. Betancur","Parada-Gutierrez 4199","South America","Bolivia","sobre la carretera Mataral-Vallegrande.",NA,NA,NA,NA,"2011","12","10","Santa Cruz","Vallegrande","1676.00000000",NA,"-64.1572222","-18.3527778",NA,NA,NA,NA,"L.","G. A. Parada (USZ), 2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-103","1",NA,NA
"178","2017-06-15 15:24:00-03","MO","MOBOT","100982237","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","A.M. Ruiz Huidobro","Huidobro 3073","South America","Argentina","Vilmer.",NA,NA,NA,NA,"1946","10","31","Santiago del Estero","Robles",NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"179","2018-10-16 14:09:00-03","MO","MOBOT","101075580","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","George S. Jenman","Jenman 4466","South America","Guyana","On the seashore.",NA,NA,NA,NA,"1888","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","1082785","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Tamara Núñez","Núñez 119","South America","Ecuador","Parque Nacional Machalilla. Isla de La Plata. A 36 Km. de Puerto López. Sendero Punta Escalera. Bosque seco Tropical. Bosque degradado. Suelos erosionados.",NA,NA,NA,NA,"1993","8","18","Manabí","Jipijapa","20.00000000","50.00000000",NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","1125010","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Calaway H. Dodson","Dodson 12963","South America","Ecuador","Capeira, km 21 Guayaquil to Daule. Tropical Dry Forest.",NA,NA,NA,NA,NA,NA,NA,"Guayas","Guayaquil","100.00000000",NA,"-79.96666","-2",NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","1211055","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Leongino Guerrero","Zardini 45848","South America","Paraguay","Estancia Zalazar. Laguna Zalazar. Scrub on salt flats and on border of lake and patches of dry forest.",NA,NA,NA,NA,"1996","12","12","Presidente Hayes",NA,"90.00000000",NA,"-59.18888","-23.03583",NA,NA,NA,NA,"L.","James S. Miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1083","4",NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","1229682","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|M. Vera","Zardini 46118","South America","Paraguay","Between the Río Verde (23º13'41S, 59º11'50W) and Tacuara (24º38'04S, 58º01'04W). Dry forest and small ponds.",NA,NA,NA,NA,"1996","12","14","Presidente Hayes",NA,"270.00000000",NA,"-58.58333","-23.96666",NA,NA,NA,NA,"L.","James S. Miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1087","4",NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","1263028","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Leongino Guerrero","Zardini 47011","South America","Paraguay","Estancia Zalazar. Salt flats and lakes.",NA,NA,NA,NA,"1997","7","28","Presidente Hayes",NA,NA,NA,"-59.18861","-23.03527",NA,NA,NA,NA,"L.","James S. Miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1110","4",NA,NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","1263368","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|M. Vera","Zardini 47137","South America","Paraguay","Cruce Loma Plata-Estancia Zalazar. Dry forest.",NA,NA,NA,NA,"1997","7","29","Presidente Hayes",NA,NA,NA,"-59.66666","-22.83333",NA,NA,NA,NA,"L.","James S. Miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1112","4",NA,NA
"186","2016-10-13 05:58:00-03","MO","MOBOT","1297515","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","David A. Neill|QCNE Botany Interns","Neill 11611","South America","Ecuador","Cerro del Matal, 3 km northwest of Jama, 1 km inland from seashore. Tropical dry forest with Ceiba trichistandra.",NA,NA,NA,NA,"1998","12","17","Manabí","Jama","100.00000000",NA,"-80.3","-0.1833333",NA,NA,NA,NA,"L.","James S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","1",NA,NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","1303647","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Ronald L. Liesner|Julian A. Steyermark","Liesner 12307","South America","Venezuela","25 km east of La Guaira by air 4 km east of Naiguata on road to Los Caracas. Steep slope above ocean.",NA,NA,NA,NA,"1982","3","3","Distrito Federal",NA,"0E8","60.00000000","-66.7","10.63333",NA,NA,NA,NA,"L.","J.S.Miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55",NA,NA,NA
"188","2014-01-18 16:41:00-02","MO","MOBOT","2199599","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","M. Torriglia","Torriglia 167","South America","Argentina","Ruta provincial nº 6: Inmediaciones del Río Saladillo, entre Pozo del Molle e Inriville",NA,NA,NA,NA,"1983","12","15","Córdoba","Marcos Juárez",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2013-10-05 06:32:00-03","MO","MOBOT","1307295","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Ronald L. Liesner|Ángel C. González","Liesner 11945","South America","Venezuela","Peninsula de Araya, 20 km northwest of Cariaco by air; 2 km west of corner where road from Cariaco to Chacopata meets ocean; low forest.",NA,NA,NA,NA,"1981","5","17","Sucre",NA,"0E8","100.00000000","-63.66666","10.63333",NA,NA,NA,NA,"L.","J.S.Miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,"68",NA,NA,NA
"190","2013-03-12 05:31:00-03","MO","MOBOT","1395484","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","N. de la Barra","De la Barra 714","South America","Bolivia","Laguna Alalay, borde sur-este, hacia el campo Ferial. Se desarrolla sobre suelos compuestos por limos y arcillas algo eutrofiza dos, bastante humedos y con altos porcentajes de sales. Presente como com panera en diversas comunidades halofilas, en el fondo del valle donde se ubican las lagunas del valle de Cochabamba. Se distribuye desde el Brasil, Paraguay, Bolivia, hasta el norte de la Patagonia en la Argentina.",NA,NA,NA,NA,"1997","2","17","Cochabamba","Cercado","2550.00000000",NA,"-66.126111","-17.414722",NA,NA,NA,NA,"L.","N. De la Barra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","1428213","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","M. Mantuano|Grupo Post-Grado MO-QCNE","Mantuano 62","South America","Ecuador","San Lorenzo de Manta. Bosque seco tropical con influencia de garua. Colecciones al margen de la carretera Manta-San Lorenzo.",NA,NA,NA,NA,"1999","12","11","Manabí","Manta","18.00000000",NA,"-80.88333","-1.05",NA,NA,NA,NA,"L.","James S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2012-04-12 15:12:00-03","MO","MOBOT","1523546","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Michael H. Nee","Nee 51336","South America","Bolivia","Along road from Camiri to Ipatí, 9.5 km N of bridge over Río Parapetí on N side of Camiri. Along now dry wash through chaco scrub forest, sandy soil.",NA,NA,NA,NA,"2000","11","9","Santa Cruz","Cordillera","850.00000000",NA,"-63.5166667","-19.9333333",NA,NA,NA,NA,"L.","M. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"193","2011-06-09 16:54:00-03","MO","MOBOT","1761495","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Carlos E. Cerón","Cerón Martínez 18734","South America","Ecuador","Parque Nacional Machalilla. Isla de la Plata. Sendero hacia los Piqueros Vegetación rastrera dominado por Cucurbitaceae, Convolvulaceae y Poaceae.",NA,NA,NA,NA,"1992","4","17","Manabí",NA,"0E8","100.00000000",NA,NA,NA,NA,NA,NA,"L.","M. Merello (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"185","4",NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","1778110","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Leongino Guerrero","Zardini 58640","South America","Paraguay","Between Pozo Colorado and Concepción. Palm savanna on clay soil.",NA,NA,NA,NA,"2002","6","24","Presidente Hayes",NA,NA,NA,"-58.60944","-23.49527",NA,NA,NA,NA,"L.","J.S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1259","2",NA,NA
"195","2019-07-08 11:03:00-03","MO","MOBOT","1778134","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Leongino Guerrero","Zardini 58662","South America","Paraguay","Between Pozo Colorado and Concepción. Palm savanna on clay soil.",NA,NA,NA,NA,"2002","6","24","Presidente Hayes",NA,NA,NA,"-58.6094444","-23.4952777",NA,NA,NA,NA,"L.","J.S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1259","4",NA,NA
"196","2019-07-08 11:03:00-03","MO","MOBOT","1778497","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Leongino Guerrero","Zardini 58694","South America","Paraguay","Between Pozo Colorado and Concepción. Palm savanna on clay soil.",NA,NA,NA,NA,"2002","6","24","Presidente Hayes",NA,NA,NA,"-58.6094444","-23.4952777",NA,NA,NA,NA,"L.","J.S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1259","4",NA,NA
"197","2009-06-25 14:15:00-03","MO","MOBOT","2188000","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Armando T. Hunziker","Hunziker 16747","South America","Argentina","Pozo de Los Algarrobos, sobre Ruta Provincial 28 (ex nac. 20), entre Pie de Palo y Guayama",NA,NA,NA,NA,"1963","12","13","San Juan","Caucete","700.00000000",NA,NA,NA,NA,NA,NA,NA,"L.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2011-06-21 05:21:00-03","MO","MOBOT","2188026","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Luis Ariza Espinar","Ariza Espinar 1821","South America","Argentina","Sobre ruta nº 40, que va al Cerro Villicún",NA,NA,NA,NA,"1964","1","7","San Juan","Albardón",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Ariza Espinar, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2011-06-21 05:21:00-03","MO","MOBOT","2188051","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Luis Ariza Espinar","Ariza Espinar 1822","South America","Argentina","Entre Las Lomitas y La Laja",NA,NA,NA,NA,"1964","1","7","San Juan","Albardón",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Ariza Espinar, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2011-01-21 22:20:00-02","MO","MOBOT","2188081","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Teresa Di Fulvio","Di Fulvio 1042","South America","Argentina","Pozo de los Algarrobos, entre Pie de Palo y Guayanías",NA,NA,NA,NA,"2000","2","16","San Juan","Caucete",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2012-04-06 09:57:00-03","MO","MOBOT","2188107","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Carlos Saravia T.","Saravia Toledo 1513","South America","Argentina","Cabeza de Buey",NA,NA,NA,NA,"1987","12","15","Salta","General Güemes","600.00000000",NA,NA,NA,NA,NA,NA,NA,"L.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2011-06-21 05:21:00-03","MO","MOBOT","2199495","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Luis Ariza Espinar","Ariza Espinar 1928","South America","Argentina","Miramar, a orillas de Laguna de Mar Chiquita",NA,NA,NA,NA,"1964","5","10","Córdoba","San Justo",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Ariza Espinar, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2011-01-21 22:20:00-02","MO","MOBOT","2199523","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Teresa Di Fulvio","Di Fulvio 1125","South America","Argentina","desde Hucal, 41 km antes de La Aldea por Ruta Nacional nº 154 (km 100)",NA,NA,NA,NA,"2003","4","1","La Pampa","Caleu-Caleu",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2011-06-21 05:21:00-03","MO","MOBOT","2199560","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Luis Ariza Espinar","Ariza Espinar 1823","South America","Argentina","Entre La Lomita y Albardón",NA,NA,NA,NA,"1964","1","7","San Juan","Albardón",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Ariza Espinar, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2014-01-18 16:41:00-02","MO","MOBOT","2199571","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","M. Torriglia","Torriglia 173","South America","Argentina","Confluencia de los ríos El Saladillo y Tercero, en las proximidades de la ruta prov. nº 6",NA,NA,NA,NA,"1983","12","15","Córdoba","Marcos Juárez",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2009-05-15 11:31:00-03","MO","MOBOT","2859132","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Pedro Jörgensen","Jörgensen 2246","South America","Argentina","Formosa.",NA,NA,NA,NA,"1918","2",NA,"Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2014-01-18 16:41:00-02","MO","MOBOT","2199626","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","M. Torriglia","Torriglia 179","South America","Argentina","Ruta provincial nº 6: Pasando Victoriano Rodriguez (Estancia Ordoñez), rumbo a Idiazábal",NA,NA,NA,NA,"1983","12","15","Córdoba","Unión",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2014-01-18 16:41:00-02","MO","MOBOT","2199640","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","M. Torriglia","Torriglia 116","South America","Argentina","Ruta nacional nº 38: Bajo Grande, a 4 km de Patquía, viniedo desde la ciudad de la Rioja",NA,NA,NA,NA,"1983","5","10","La Rioja",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2014-01-18 16:41:00-02","MO","MOBOT","2199679","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","M. Torriglia","Torriglia 143","South America","Argentina","Ruta nacional nº 74: Barreal, en las proximidades de Patquía",NA,NA,NA,NA,"1983","5","11","La Rioja","Independencia",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2011-01-21 22:20:00-02","MO","MOBOT","2199708","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Teresa Di Fulvio","Di Fulvio 1092","South America","Argentina","Ruta nº 173, cerca del desvío a Puerto de Sota, ± 10 km al Dique Valle Grande",NA,NA,NA,NA,"2001","10","25","Mendoza","San Rafael",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2011-01-21 22:20:00-02","MO","MOBOT","2199736","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Teresa Di Fulvio","Di Fulvio 1044","South America","Argentina","Milagro, alrededores del acceso norte",NA,NA,NA,NA,"2000","10","17","La Rioja","General Ocampo",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2011-01-21 22:20:00-02","MO","MOBOT","2199765","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Teresa Di Fulvio","Di Fulvio 1096","South America","Argentina","Cerca del limite con Mendoza (ruta nº 146 km 219/220)",NA,NA,NA,NA,"2001","10","26","San Luis","Capital",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2018-05-17 05:28:00-03","MO","MOBOT","2199773","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Renée H. Fortunato|María E. Múlgura|A. Martínez","Fortunato 1222","South America","Argentina","A 9 km de Basail hacia el N por RN 11.",NA,NA,NA,NA,"1990","11","12","Chaco","San Fernando",NA,NA,"-59.26666","-27.78333",NA,NA,NA,NA,"L.","Pérez Moreau, -",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2009-06-25 14:15:00-03","MO","MOBOT","2199795","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Armando T. Hunziker","Hunziker 11111","South America","Argentina","Salsacate: en la costa del Río Salsacate",NA,NA,NA,NA,"1947","10","18","Córdoba","Pocho",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2009-06-25 14:15:00-03","MO","MOBOT","2199831","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Armando T. Hunziker","Hunziker 1335","South America","Argentina","Lago San Roque",NA,NA,NA,NA,"1945","12","9","Córdoba","Punilla",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2016-11-15 05:15:00-02","MO","MOBOT","2199860","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Antonio C. Krapovickas","Krapovickas 1282","South America","Argentina","Fortín Soledad",NA,NA,NA,NA,"1945","1","19","Formosa","Patiño",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2010-03-15 10:30:00-03","MO","MOBOT","2199886","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Cleofé E. Calderón","Calderón 1038","South America","Argentina","Alto Carrizal",NA,NA,NA,NA,"1956","2","2","La Rioja","Famatina","1800.00000000",NA,NA,NA,NA,NA,NA,NA,"L.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2011-06-21 05:21:00-03","MO","MOBOT","2199923","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Luis Ariza Espinar","Ariza Espinar 1771","South America","Argentina","Poza de los Algarrobos",NA,NA,NA,NA,"1963","12","13","San Juan","Caucete",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Ariza Espinar, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2009-07-15 12:23:00-03","MO","MOBOT","2249649","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Renée H. Fortunato","Fortunato 28","South America","Argentina","Laguna de Chascomús, zona dragada.",NA,NA,NA,NA,"1981","4","17","Buenos Aires","Chascomús",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Fortunato, R. H., IV-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2010-05-16 08:12:00-03","MO","MOBOT","2249662","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Aurelio Schinini","Schinini Cacace 22830","South America","Argentina","Cercanías de la rotonda",NA,NA,NA,NA,"1995","2","14","Chaco","San Fernando",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Schinini, A., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2014-10-25 05:33:00-02","MO","MOBOT","2249703","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Raúl Pozner|Manuel J. Belgrano","Pozner 285","South America","Argentina","Ruta Nacional 75, 0,5 km al N del Puente Virgen India, rumbo a Sanagasta (Sierra de Velasco)",NA,NA,NA,NA,"2004","1","17","La Rioja","Sanagasta","1000.00000000",NA,"-67.005","-29.3441666",NA,NA,NA,NA,"L.","Pozner, R., 07-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"222","2008-05-27 22:02:00-03","MO","MOBOT","2249715","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Luis Ariza Espinar","Ariza Espinar 2484","South America","Argentina","Inmediaciones de la Estación Jeanmaire",NA,NA,NA,NA,"1970","12","16","Córdoba","San Justo",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Ariza Espinar, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2009-06-25 14:15:00-03","MO","MOBOT","2249738","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Armando T. Hunziker","Hunziker 22838","South America","Argentina","A orillas del Río Bermejo, en las afueras de Villa Unión",NA,NA,NA,NA,"1975","12","16","La Rioja","General Felipe Varela",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
