"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","county","minimumElevationInMeters","identifiedBy","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"196","2020-02-08 10:10:25-03","NBC","NL-BOTANY","U.1481434","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Focke HC",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481434 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481434",NA,"Piperales","(Sw.) Loudon","NL-U1481434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0098525",NA,NA,NA,NA
"197","2020-02-08 10:10:20-03","NBC","NL-BOTANY","L.1541358","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Miquel FAW",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1541358 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1541358",NA,"Piperales","(Sw.) Loudon","NL-L1541358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"198","2020-02-08 10:10:20-03","NBC","NL-BOTANY","L.1541357","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Unknown",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1541357 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1541357",NA,"Piperales","(Sw.) Loudon","NL-L1541357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"199","2020-02-08 10:10:20-03","NBC","NL-BOTANY","L.1541353","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Andel TR van; Hoeven CA van der; Rijpkema HR",NA,"2006","04","04","Southern America","Surinam","Commewijne","La Salle ('la sai'), oost-westverbinding, Stanelys' landje",NA,NA,"Secondary forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1541353 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1541353",NA,"Piperales","(Sw.) Loudon","NL-L1541353",NA,NA,"Andel TR van","-54.766667","5.766667",NA,NA,NA,"-54.766667","5.766667","2006","09","07","Magnoliopsidae","L 0842155",NA,NA,NA,NA
"200","2020-02-08 10:10:20-03","NBC","NL-BOTANY","L.1541354","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Splitgerber FL",NA,"1838","05","01","Southern America","Surinam",NA,"in Para Surinamensis ad!",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1541354 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1541354",NA,"Piperales","(Sw.) Loudon","NL-L1541354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"201","2020-02-08 10:10:20-03","NBC","NL-BOTANY","L.1541355","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Herb Lugd Bat",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1541355 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1541355",NA,"Piperales","(Sw.) Loudon","NL-L1541355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"202","2020-02-08 10:10:20-03","NBC","NL-BOTANY","L.1541356","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Herb Lugd Bat",NA,NA,NA,NA,"Southern America","Surinam",NA,"!",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1541356 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1541356",NA,"Piperales","(Sw.) Loudon","NL-L1541356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"203","2020-02-08 10:10:20-03","NBC","NL-BOTANY","L.1541359","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Samuels JA",NA,"1916","02","10","Southern America","Surinam",NA,"Plants of Dutch Guiana, Forest of the Station, Groningen.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1541359 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1541359",NA,"Piperales","(Sw.) Loudon","NL-L1541359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"204","2020-02-08 10:10:20-03","NBC","NL-BOTANY","L.1541361","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Leprieur FMR",NA,NA,NA,NA,"Southern America","French Guiana",NA,"!",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1541361 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1541361",NA,"Piperales","(Sw.) Loudon","NL-L1541361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"205","2020-02-08 10:10:20-03","NBC","NL-BOTANY","L.1541364","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Unknown",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1541364 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1541364",NA,"Piperales","(Sw.) Loudon","NL-L1541364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"206","2020-02-08 10:10:20-03","NBC","NL-BOTANY","L.1541369","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Ule EHG",NA,"1901","07","01","Southern America","Brazil",NA,"Epiphyt, Jurua Mirg.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1541369 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1541369",NA,"Piperales","(Sw.) Loudon","NL-L1541369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"207","2020-02-08 10:10:20-03","NBC","NL-BOTANY","L.3928144","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Andel TR van; et al.",NA,"2013","07","10","Southern America","Surinam",NA,"Sipaliwini, trail to Sada creek, Tyontyon.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3928144 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3928144",NA,"Piperales","(Sw.) Loudon","NL-L3928144",NA,NA,"Andel TR van","-54.603889","4.188056",NA,NA,NA,"-54.603889","4.188056","2013","06","01","Magnoliopsidae","L 0940159",NA,NA,NA,NA
"208","2020-02-08 10:10:20-03","NBC","NL-BOTANY","L.4178381","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Granville J-J de; Crozier F; Sarthou C",NA,"2002","07","09","Southern America","French Guiana",NA,"Monts d'Arawa: Savane-roche centrale.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4178381 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4178381",NA,"Piperales","(Sw.) Loudon","NL-L4178381",NA,NA,NA,"-53.366667","2.816667",NA,NA,NA,"-53.366667","2.816667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"209","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U 0098444","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,NA,NA,"1922","03","10","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200098444 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0098444",NA,"Piperales","(Sw.) Loudon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"210","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1477026","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Maas PJM; Cobb L; Grothe EHM",NA,"1980","09","15","Southern America","Peru",NA,"Dep. Huánuco, Lima-Tingo Maria Road, km 450-454.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477026 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477026",NA,"Piperales","(Sw.) Loudon","NL-U1477026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"211","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1477028","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"León H; et al.",NA,"1986","06","05","Southern America","Colombia","Nariño",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477028 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477028",NA,"Piperales","(Sw.) Loudon","NL-U1477028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0060067",NA,NA,NA,NA
"212","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1477029","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Morillo GN; Liesner RL",NA,"1982","04","11","Southern America","Venezuela",NA,"Edo. Bolivar: rio Caura, camino entre Campamento Las Pavas y El Playón.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477029 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477029",NA,"Piperales","(Sw.) Loudon","NL-U1477029",NA,NA,NA,"-64.45","6.266667",NA,NA,NA,"-64.45","6.266667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"213","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1477030","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Pipoly JJ; Rudas A; Letuama B; Letuama M",NA,"1990","11","29","Southern America","Colombia",NA,"Amazonas: La Pedrera Municipio, Inspección de Santa Isabel, Parque Nacional Natural Cahuinarí; Estación Biológica Puerto Barbados; Várzea (rebalse alta).",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477030 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477030",NA,"Piperales","(Sw.) Loudon","NL-U1477030",NA,NA,NA,"-70.766667","-1.466667",NA,NA,NA,"-70.766667","-1.466667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"214","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1477031","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Liesner RL; Gonzalez A",NA,"1981","03","19","Southern America","Venezuela",NA,"Estado Táchira; La Buenana, 6-12 km W of Quebrada Colorado, ca 35 km SSE of San Cristóbal.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477031 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477031",NA,"Piperales","(Sw.) Loudon","NL-U1477031",NA,NA,NA,"-72.15","7.466667",NA,NA,NA,"-72.15","7.466667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"215","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1477032","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Liesner RL; Guariglia M",NA,"1981","05","05","Southern America","Venezuela",NA,"Estado Táchira: Rio Frio, secondary forest on slope above river.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477032 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477032",NA,"Piperales","(Sw.) Loudon","NL-U1477032",NA,NA,NA,"-72.133333","7.583333",NA,NA,NA,"-72.133333","7.583333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"216","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1477033","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Christenhusz MJM; Tuomisto H; et al.",NA,"2002","07","16","Southern America","Peru","Loreto",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477033 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477033",NA,"Piperales","(Sw.) Loudon","NL-U1477033",NA,NA,NA,"-74.95","-7.2",NA,NA,NA,"-74.95","-7.2",NA,NA,NA,"Magnoliopsidae","U 0088293",NA,NA,NA,NA
"217","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1477034","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Werff H van der; Gonzalez A",NA,"1983","07","01","Southern America","Venezuela",NA,"Edo. Apure, Distr. Paéz; Parcela # 3, ca. 2 hrs. = 25 km by car E of Nula.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477034 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477034",NA,"Piperales","(Sw.) Loudon","NL-U1477034",NA,NA,NA,"-71.75","7.233333",NA,NA,NA,"-71.75","7.233333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"218","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1477036","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Croat TB",NA,"1972","10","04","Southern America","Peru",NA,"Department of Huanuco, on 60° rocky slope above Rio Huallaga at Tingo Maria.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477036 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477036",NA,"Piperales","(Sw.) Loudon","NL-U1477036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"219","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1477037","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Ancuash E",NA,"1973","04","06","Southern America","Peru",NA,"Department of Amazonas, Quebrada Kayamas lugar Cenepa.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477037 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477037",NA,"Piperales","(Sw.) Loudon","NL-U1477037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"220","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1477038","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Idrobo JM; Schultes RE",NA,"1950","12","05","Southern America","Colombia",NA,"Meta: Sabanas de San Juan de Arama, margen izquierda del río Güejar, alrededores del aterrizaje 'Los Micos'.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477038 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477038",NA,"Piperales","(Sw.) Loudon","NL-U1477038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"221","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1477040","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Davidse G; Gentry AH; Llanos F",NA,"1974","01","10","Southern America","Colombia",NA,"Caqueta: 10 km SW of San Jose del Fragua (SW of Florencia), on low hill above river.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477040 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477040",NA,"Piperales","(Sw.) Loudon","NL-U1477040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"222","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1481280","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Granville J-J de",NA,"1983","04","04","Southern America","French Guiana","Saint-Laurent-du-Maroni","Bords d'une crique et d'un ilet, au niveau d'un saut, à environ 17 km au sud de Saül.",NA,NA,"Végétation saxicole héliophile.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481280 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481280",NA,"Piperales","(Sw.) Loudon","NL-U1481280",NA,NA,NA,"-53.233333","3.6",NA,NA,NA,"-53.233333","3.6",NA,NA,NA,"Magnoliopsidae","U 0120760",NA,NA,NA,NA
"223","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1481281","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Maguire B",NA,"1955","03","19","Southern America","Surinam","Marowijne","Vivinity of Moengo, Cottica River; Begi Gado Hill.",NA,NA,"In forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481281 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481281",NA,"Piperales","(Sw.) Loudon","NL-U1481281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0120757",NA,NA,NA,NA
"224","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1481282","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Maas PJM; Tawjoeran JA",NA,"1965","06","22","Southern America","Surinam",NA,"Suriname; till 4 km SE of camp, 2 km below Blanche Marie falls, Nickerie River.",NA,NA,"In hillforest with much granite and laterite.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481282 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481282",NA,"Piperales","(Sw.) Loudon","NL-U1481282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0120758",NA,NA,NA,NA
"225","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1481283","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Wessels Boer JG",NA,"1963","03","18","Southern America","Surinam",NA,"Circa portum aeronaut. ad flum. Oelemari.",NA,NA,"In mesophytic forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481283 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481283",NA,"Piperales","(Sw.) Loudon","NL-U1481283",NA,NA,NA,"-54.55","3.1",NA,NA,NA,"-54.55","3.1",NA,NA,NA,"Magnoliopsidae","U 0120759",NA,NA,NA,NA
"226","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1481285","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Cremers GA",NA,"1981","07","30","Southern America","French Guiana",NA,"Crique Baboune, amont de la Crique Forte. Affluent de la Riv. Mana.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481285 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481285",NA,"Piperales","(Sw.) Loudon","NL-U1481285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0120748",NA,NA,NA,NA
"227","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1481286","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Granville J-J de; et al.",NA,"1985","08","29","Southern America","French Guiana",NA,"Montagne Bellevue de l' Inini. Zone centrale. Versant sous le vent.",NA,NA,"Forêt en bas de pente et au bord d' une crique encaissée.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481286 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481286",NA,"Piperales","(Sw.) Loudon","NL-U1481286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0121011",NA,NA,NA,NA
"228","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1481287","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Prévost M-F; Sabatier D",NA,"1987","05","10","Southern America","French Guiana",NA,"Guyane Francaise. Crique Cacao - Bassin de la Haute Camopi",NA,NA,"Forêt primaire.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481287 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481287",NA,"Piperales","(Sw.) Loudon","NL-U1481287",NA,NA,NA,"-53.2","2.333333",NA,NA,NA,"-53.2","2.333333",NA,NA,NA,"Magnoliopsidae","U 0121010",NA,NA,NA,NA
"229","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1481289","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Granville J-J de",NA,"1973","07","04","Southern America","French Guiana",NA,"Fleuve Ouaqui, Grigel (rive droite).",NA,NA,"Forêt du flat inondable.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481289 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481289",NA,"Piperales","(Sw.) Loudon","NL-U1481289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0121009",NA,NA,NA,NA
"230","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1481290","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Sagot PA",NA,"1856","01","01","Southern America","French Guiana",NA,"Acarouany (Guyane Francaise)",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481290 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481290",NA,"Piperales","(Sw.) Loudon","NL-U1481290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0121008",NA,NA,NA,NA
"231","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1481291","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Granville J-J de",NA,"1976","09","12","Southern America","French Guiana","Saint-Laurent-du-Maroni","Saül: Embouchure de la Crique Nouvelle France.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481291 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481291",NA,"Piperales","(Sw.) Loudon","NL-U1481291",NA,NA,NA,"-53.233333","3.6",NA,NA,NA,"-53.233333","3.6",NA,NA,NA,"Magnoliopsidae","U 0121007",NA,NA,NA,NA
"232","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1481292","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Granville J-J de",NA,"1976","09","12","Southern America","French Guiana","Saint-Laurent-du-Maroni","Saül: Embouchure de la Crique Nouvelle France.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481292 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481292",NA,"Piperales","(Sw.) Loudon","NL-U1481292",NA,NA,NA,"-53.233333","3.6",NA,NA,NA,"-53.233333","3.6",NA,NA,NA,"Magnoliopsidae","U 0121006",NA,NA,NA,NA
"233","2020-02-08 10:10:20-03","NBC","NL-BOTANY","U.1481415","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"Hoff M; Cremers GA",NA,"1990","04","13","Southern America","French Guiana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481415 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481415",NA,"Piperales","(Sw.) Loudon","NL-U1481415",NA,NA,NA,"-53.283333","3.616667",NA,NA,NA,"-53.283333","3.616667",NA,NA,NA,"Magnoliopsidae","U 0098505",NA,NA,NA,NA
