"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"405","2009-07-17 13:01:00-03","MO","MOBOT","3048537","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11474","1981","12",NA,"South America","Venezuela","Guárico",NA,"Dtto. Infante: Parque Nacional Aguaro-Guariquito: Morichal San Ramón.","-67.86666","9.66666",NA,NA,NA,NA,"100.00000000",NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","3051224","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J.S. de la Cruz","de la Cruz 1747","2006","7","24","South America","Guyana","Rupununi",NA,"Upper Rupununi River, Near Dadanawa.","-59.51666","2.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2013-10-05 06:32:00-03","MO","MOBOT","600179","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","H. van der Werff|Ángel C. González","van der Werff 5041","1983","7","7","South America","Venezuela","Táchira",NA,"Distr. Uribante. Empresa Las Cuevas near La Fundación. Undis- turbed evergreen forest. Few roadside plants.","-71.78333","8.83333",NA,NA,NA,NA,"900.00000000",NA,"N. Hensold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-10","6",NA,NA
"408","2011-10-07 05:03:00-03","MO","MOBOT","599940","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Sandy Knapp|Peter W. Alcorn|Jim Mallet|H. Esley","Knapp 7455","1986","6","1","South America","Peru","San Martín","Rioja","Logging road to N of carretera marginal (Km 431), 56 km W of Rioja, 2 km E of Naranjos. Premontane rainforest and low forest on white sand, partially inundated.","-77.66666","-5.85",NA,NA,NA,NA,"980.00000000",NA,"N. Hensold (F)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-78","9",NA,NA
"409","2008-05-27 22:02:00-03","MO","MOBOT","3047945","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Cornelis C. Berg","Berg 18451","1973","10","12","South America","Brazil","Mato Grosso",NA,"Rio Aripuaná, forest along Baihia, near Humboldt Centre.","-59.35","-10.2",NA,NA,NA,NA,NA,NA,"H. Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2009-06-25 21:30:00-03","MO","MOBOT","3047402","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Anonymous","Anonymous S.N.",NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2012-03-28 05:28:00-03","MO","MOBOT","100458348","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Djaja D. Soejarto|Jorge Caranqui","Soejarto 10052","1997","6","13","South America","Ecuador","Pastaza","Pastaza","Parroquia Simón Bolivar, Los Vencedores, E.E. Pastaza.","-77.9333333","-1.5",NA,NA,NA,NA,"1000.00000000",NA,"R. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"412","2019-09-19 04:36:00-03","MO","MOBOT","100526953","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Thomas B. Croat|Mónica Carlsen|Dan Levin","Croat 99832a","2007","10","14","South America","Ecuador","Esmeraldas",NA,"Along Río San José, 0.7 km N of main Lita-San Lorenzo Hwy., departing main road 44.4 km NW of Río Lita Bridge near Lita, 5.3 km W of El Dorado.","-78.6494444","1.0791667",NA,NA,NA,NA,"113.00000000",NA,"N. Hensond (F)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"413","2013-10-19 06:18:00-03","MO","MOBOT","100579519","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Thomas B. Croat|Geneviève Ferry|David Scherberich|Claudia L. Henríquez R.|Elisa Levy","Croat 104273","2012","10","14","South America","Ecuador","Carchi",NA,"Along from El Chical to San Marcos, via Peñas Blancas and Quinshul, 9 km W of Quinshul, at end of road owing to cave off of road.","-78.2095","1.0005",NA,NA,NA,NA,"1150.00000000",NA,"J. Richard Abbott (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4829","3",NA,NA
"414","2020-06-03 19:48:00-03","MO","MOBOT","101196409","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","John Pruski|Rosa Ortiz","Pruski 4977e","2020","1","24","South America","Peru","Loreto","Requena","Tall primary rainforest in Arboterum section of Centro de Investigaciones Jenaro Herrera-IIAP reserve, streamside, about 0.3 km north of road, ca. 0.7 km E of herbarium building, ca. 3.2 km E of JENARO HERRERA. ELEV.: ca. 125 meters.","-73.6394444","-4.9013889",NA,NA,NA,NA,"125.00000000",NA,"Luis Torres & Rosa Ortiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"415","2008-05-27 22:02:00-03","MO","MOBOT","1338385","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","John L. Clark|et al.","Clark 5048","1998","4","23","South America","Ecuador","Napo","Archidona","Reserva Ecológica Antisana. Comunidad Shamato. Entrada por km 21- Shamato. Tropical Montane/Premontane Wet Forest.","-77.81666","-0.71666",NA,NA,NA,NA,"1700.00000000",NA,"N. Hensold (F)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","4",NA,NA
"416","2015-12-04 15:32:00-02","MO","MOBOT","1346940","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Ronald L. Liesner|Ángel C. González","Liesner 10418","1981","3","10","South America","Venezuela","Táchira",NA,"10 km E of La Fundación (13-23 km by road), around Represa Dorada.","-71.6666667","7.8",NA,NA,NA,NA,"600.00000000","1000.00000000","Moldenke1983.Steyerm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108","1",NA,NA
"417","2015-02-26 13:31:00-03","MO","MOBOT","1458837","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Alwyn H. Gentry","Gentry 27685","1979","11","8","South America","Peru","Loreto","Maynas","Explorama Llachapa Camp, Quebrada Sucusari, Río Napo below Mazan, upland forest on sandy laterite.","-73.0833333","-3.5",NA,NA,NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1864","5",NA,NA
"418","2018-06-26 15:28:00-03","MO","MOBOT","1742191","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Gerrit Davidse","Davidse 3800","1973","11","6","South America","Venezuela","Guárico",NA,"Ca. 32 km SSE of Calabozo on Finca Becerra.",NA,NA,NA,NA,NA,NA,"65.00000000",NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"666","8",NA,NA
"419","2014-09-11 10:55:00-03","MO","MOBOT","1827413","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Gerrit Davidse|Ángel C. González","Davidse 13052","1977","5","10","South America","Venezuela","Apure","Pedro Camejo","4 km directly (in a straight line) NE of El Betun along the banks of the Río Capanaparo.","-67.8166667","6.9666667",NA,NA,NA,NA,"55.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1269","1",NA,NA
"420","2014-09-11 10:28:00-03","MO","MOBOT","1838146","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Gerrit Davidse|Ángel C. González","Davidse 13902","1978","2","9","South America","Venezuela","Apure","San Fernando","Ca. 4.5 km airline miles ESE of San Carlos del Meta along banks of the Río Meta.","-67.8333333","6.3166667",NA,NA,NA,NA,"60.00000000",NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1284","1",NA,NA
"421","2008-05-27 22:02:00-03","MO","MOBOT","1844274","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Alwyn H. Gentry|Mary E. Fallen","Gentry 17828","1976","8","17","South America","Colombia","Chocó",NA,"New road being built from S of Yuto to Lloro, mature pluvial forest being semi-selectively logged.","-76.59333","5.49944",NA,NA,NA,NA,"100.00000000",NA,"D. Lellinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4144",NA,NA,NA
"422","2008-05-27 22:02:00-03","MO","MOBOT","1848644","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Alwyn H. Gentry|Douglas C. Daly","Gentry 18303","1977","3","14","South America","Brazil","Amazonas",NA,"Vicinity of Leticia, road behind airport, disturbed forest edge and roadside.","-69.93333","-4.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4177",NA,NA,NA
"423","2014-09-18 12:14:00-03","MO","MOBOT","1870462","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Gerrit Davidse|Ángel C. González","Davidse 15556","1979","2","21","South America","Venezuela","Apure","Pedro Camejo","E side of the Galeras de Cinaruco, 6 km N of the southern-most tip, along Quebrada El Porvenir; ca. 53 airline km NE of Puerto Páez.","-67.2833333","6.65",NA,NA,NA,NA,"60.00000000","200.00000000","Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1330","1",NA,NA
"424","2017-10-05 06:27:00-03","MO","MOBOT","1875460","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Gerrit Davidse|Ángel C. González","Davidse 21950","1982","11","8","South America","Venezuela","Apure","Páez","Selva de Cutufí, between Cutufí on the Río Cutufí and the Río Sanare.","-71.9333333","7.15",NA,NA,NA,NA,"300.00000000","350.00000000","G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1522","1",NA,NA
"425","2014-04-13 05:22:00-03","MO","MOBOT","1876810","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Gerrit Davidse|Fany Llanos","Davidse 5396","1973","12","30","South America","Colombia","Meta",NA,"73 km W of Las Gaviotas along the road to Puerto Gaitán. Low lying savanna along drainage channel now dried to a mud at this time of year.","-71.38333","4.56666",NA,NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"916",NA,NA,NA
"426","2013-06-05 11:55:00-03","MO","MOBOT","1891744","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Sidney T. McDaniel|Manuel Rimachi Y.|James P. Folsom","McDaniel 20534","1976","3","16","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Rio Nanay, carretera de Picuruyacu.",NA,NA,NA,NA,NA,NA,"150.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"427","2016-03-25 06:57:00-03","MO","MOBOT","1892526","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Christopher Davidson","Davidson 3544","1975","11","20","South America","Peru","Loreto","Maynas","SW of Iquitos at Pina Negra, trail SE of the road.",NA,NA,NA,NA,NA,NA,"182.88000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2009-07-17 06:10:00-03","MO","MOBOT","1892528","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 16543","1972","7","8","South America","Peru","Loreto","Alto Amazonas","Lagunas.",NA,NA,NA,NA,NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2010-05-13 21:32:00-03","MO","MOBOT","1892533","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Rodolphe E. Spichiger|et al.","Spichiger 1437","1984","3","6","South America","Peru","Loreto","Requena","A 4 km al SE del Centro Forestal Jenaro Herrera.","-73.75","-4.91666",NA,NA,NA,NA,"125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2011-06-09 18:08:00-03","MO","MOBOT","1892536","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Franklin Ayala","Ayala Flores 1787","1979","5","14","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Santo Tomas.",NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2011-06-09 18:08:00-03","MO","MOBOT","1892539","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Franklin Ayala","Ayala Flores 265","1972","12","2","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Pampa Chica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2010-12-02 13:03:00-02","MO","MOBOT","1892609","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Sidney T. McDaniel|Manuel Rimachi Y.|Walter C. Holmes|John Bruza","McDaniel 21619","1978","5","25","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Carretera de Pena Negra, 1 km beyond low swampy area over sand, locally abundant.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"433","2008-05-27 22:02:00-03","MO","MOBOT","1911162","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Ronald L. Liesner","Liesner 6315","1979","4","7","South America","Venezuela","Amazonas",NA,"2 km E of San Carlos de Río Negro. Forest with white sand soil running through it.","-67.05","1.91666",NA,NA,NA,NA,"120.00000000",NA,"R. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"191",NA,NA,NA
"434","2008-05-27 22:02:00-03","MO","MOBOT","1914670","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Ronald L. Liesner","Liesner 6887","1979","4","23","South America","Venezuela","Amazonas",NA,"Bana (white sand area with shrubs and small trees) 3 km E of San Carlos de Río Negro; 20 km S of confluence of Río Negro & Brazo Casiquiare","-67.05","1.91666",NA,NA,NA,NA,"120.00000000",NA,"R. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"216",NA,NA,NA
"435","2008-05-27 22:02:00-03","MO","MOBOT","1933584","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Ronald L. Liesner","Liesner 3501","1977","11","14","South America","Venezuela","Amazonas",NA,"Forest, roadside and stream 3 km E of San Carlos de Río Negro.","-67.05","1.91666",NA,NA,NA,NA,"120.00000000",NA,"R. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"346",NA,NA,NA
"436","2008-05-27 22:02:00-03","MO","MOBOT","1975189","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. Denslow","Denslow 2521","1974","12","3","South America","Colombia","Antioquia","Anorí","vic. Providencia. bh-T/bmh-T","-75.05","7.21666",NA,NA,NA,NA,"400.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2011-03-13 17:34:00-03","MO","MOBOT","1975190","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Nohelia Bedoya","Bedoya 149","1989","1",NA,"South America","Colombia","Antioquia","San Luis","Autopista Medellin-Bogota. bh-T",NA,NA,NA,NA,NA,NA,NA,NA,"S. Espinal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2014-02-09 18:51:00-02","MO","MOBOT","1975191","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Linda K. Albert de Escobar|et al.","Escobar 8342","1988","3","12","South America","Colombia","Antioquia","San Carlos","Corregimiento El jordan, Vereda santa Barbara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2014-02-11 20:34:00-02","MO","MOBOT","1975192","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Linda K. Albert de Escobar|et al.","Escobar 6045","1985","11","28","South America","Colombia","Antioquia","Guatapé","vereda Santa Rita","-75.13333","6.28333",NA,NA,NA,NA,"1850.00000000",NA,"R. Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2013-08-23 04:12:00-03","MO","MOBOT","1975197","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Diego Giraldo-Cañas","Giraldo-Cañas 88","1991","4","14","South America","Colombia","Antioquia","Cocorná","Vereda La Piñuela","-75.13333","6.03333",NA,NA,NA,NA,"1000.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2011-11-08 05:06:00-02","MO","MOBOT","1975198","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Ricardo Callejas|et al.","Callejas Posada 4615","1987","7","12","South America","Colombia","Antioquia","El Bagre","Via El Bagre-Zaragoza. bh-T","-74.83333","7.58333",NA,NA,NA,NA,"110.00000000","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2014-04-02 18:00:00-03","MO","MOBOT","2222981","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Diego Giraldo-Cañas","Giraldo-Cañas 427","1991","8",NA,"South America","Colombia","Antioquia","Cocorná","Vereda La Piñuela, carretera a San Francisco.","-75.1333333","6.0333333",NA,NA,NA,NA,"700.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"443","2015-12-27 05:32:00-02","MO","MOBOT","2222983","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","W. S. Alverson|Starker White|J.D. Shepherd","Alverson 178","1977","3","11","South America","Colombia","Antioquia","Zaragoza","Open secondary growth at Popales, abandoned finca ca. 3 KM SW of Planta Povidencia on west side of Rio Anori. Tropical wet/very wet Forest Transitional Zone. Rainfall ca. 4400 mm/year. 28 KM SW of Zaragoza. Valley of Rio Anori in areas surrounding the confluence of Quebrada La Tirana and Rio Anori, approx. 3 KM upriver from Planta Providencia.","-75.06666","7.3",NA,NA,NA,NA,"400.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2017-02-03 05:18:00-02","MO","MOBOT","2222987","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Juan Guillermo Ramírez|Dairon Cárdenas L.","Ramírez Arango 1729","1987","9","27","South America","Colombia","Antioquia","San Luis","Quebrada La Cristalina.","-74.75","6",NA,NA,NA,NA,"600.00000000","700.00000000","R. Jaramillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2013-06-10 10:55:00-03","MO","MOBOT","2346719","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Nur Ritter|Garrett E. Crow|Marisol Garvizu|Pablo Solíz","Ritter 4402","1998","6","28","South America","Bolivia","Santa Cruz","Velasco",NA,"-60.8166667","-13.65",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"446","2019-02-07 12:28:00-02","MO","MOBOT","2556420","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Thomas B. Croat|Christopher Davidson|Sharon R. Christoph","Croat 94847","2005","2","18","South America","Ecuador","Carchi",NA,"Vicinity of Peñas Blancas, 6.6 km N of El Chical along trail to Tobar Donoso.","-78.1980555","0.9772223",NA,NA,NA,NA,"1100.00000000",NA,"M.P. Cordoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1861","3",NA,NA
"447","2014-08-22 11:49:00-03","MO","MOBOT","2774625","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 9122","1980","2","24","South America","Brazil","Pará","Conceição do Araguaia","Conçeicão do Araguaia, outskirts of town along road 2 km west of town along PA-287.","-49.3","-8.25",NA,NA,NA,NA,"300.00000000",NA,"H. Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","10",NA,NA
"448","2009-08-21 06:33:00-03","MO","MOBOT","3036802","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Shunsuke Tsugaru|Yotaro Sano","Tsugaru B-299","1987","7","20","South America","Brazil","Pará",NA,"The suburbs of Belém. Edge of evergreen woods. Sunny place.",NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2017-04-07 05:25:00-03","MO","MOBOT","3037211","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Paul C. Vincelli","Vincelli 949","1978","12","12","South America","Colombia","Vichada",NA,"Territorio Faunístico del Tuparro. Gallery forest along Caño Hormiga, 1 km. North of El Tapón.",NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2009-07-17 07:37:00-03","MO","MOBOT","3047367","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Julian A. Steyermark|Ronald L. Liesner","Steyermark 119298","1979","7","31","South America","Venezuela","Táchira",NA,"Level area in valley, open pastures and fields with natural swampy depressions, between La Rochela and La Espuma, SW of Santo Domingo.","-72.03333","7.51666",NA,NA,NA,NA,"300.00000000",NA,"H.N. Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2008-05-27 22:02:00-03","MO","MOBOT","3047398","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. de Bruijn","Bruijn 1475","1967",NA,NA,"South America","Venezuela","Zulia",NA,"On open site near secondary forest near campamento El Rosario, + 60km WNW of Santa Barbara-San Carlos del Xulia.",NA,NA,NA,NA,NA,NA,"0E8","100.00000000","J.C. Lindeman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2016-09-14 05:18:00-03","MO","MOBOT","3047444","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Paul J. M. Maas|Hiltje Maas","Maas 511","1971","10","22","South America","Brazil","Amazonas",NA,"Manaus, swampy area with many palms in secondary vegetation near Parque 10.",NA,NA,NA,NA,NA,NA,NA,NA,"P. & H. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"453","2010-09-20 19:22:00-03","MO","MOBOT","3047479","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Bassett Maguire|Gerold Stahel","Maguire 25025","1944","10","19","South America","Suriname",NA,NA,"In ditch; savanna, Vicinity Sectie O, km 68.",NA,NA,NA,NA,NA,NA,NA,NA,"H.N. Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","3047495","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","TULLEKEN","TULLEKEN S.N.",NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2012-09-12 10:42:00-03","MO","MOBOT","3047523","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11091","1981","12",NA,"South America","Venezuela","Guárico",NA,"Dtto. Infante: Parque Nacional Aguaro-Guariquito: Sabanas de Juan Paulino, via Los Arroyuelos.","-67","9",NA,NA,NA,NA,"60.00000000",NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
