"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"162","2018-06-19 08:36:00-03","MO","MOBOT","223618","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Osvaldo Morrone|José F. Pensiero","Morrone 524","South America","Paraguay","Parque Nac. Cerro Corá, camino a Colonia Naranjaí, próximo naciente arroyo Aquidabán.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1992","5","2","Amambay",NA,"-56.0833333","-22.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","36",NA,NA
"163","2018-06-19 07:29:00-03","MO","MOBOT","223629","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Osvaldo Morrone|José F. Pensiero","Morrone 566","South America","Paraguay","Ruta 5, camino a P.J. Caballero.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1992","5","2","Amambay",NA,"-56.0833333","-22.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","38",NA,NA
"164","2018-06-19 11:08:00-03","MO","MOBOT","226283","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","H. van der Werff|Bruce K. Holst","van der Werff 7773","South America","Venezuela","Distr. Cedeño. Km 103 road Caicara-Pto. Ayacucho. Serrania la Cerbatana. In dry forest along stream on laja. Very few epiphytes, almost no terrestrial ferns, herb layer open.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1985","11","5","Bolívar",NA,"-66.5","7","100.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","85-38",NA,NA
"165","2018-06-19 10:12:00-03","MO","MOBOT","232931","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Otto Huber","Huber 4400","South America","Venezuela","Serranía del Parú (Aroko). En el sector centro-nororiental de la serrania, al S del río Parú.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1979","10","5","Amazonas","Atabapo","-65.5166667","4.55","710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"166","2018-06-19 10:10:00-03","MO","MOBOT","232941","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Otto Huber","Huber 4663","South America","Venezuela","Alrededores de Puerto Ayacucho aprox. 30 km al N. Sabanas de Rincones de Chacorro, a unos 5 km al NE de Galipero.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1979","11","7","Amazonas","Atures","-67.3333333","5.8","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"167","2018-06-19 11:31:00-03","MO","MOBOT","1916544","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 9131","South America","Brazil","16 km W of Piquizeiro along GO-70.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1980","2","25","Tocantins","Couto de Magalhães","-49.1666667","-8.3333333","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","24",NA,NA
"168","2018-06-19 09:00:00-03","MO","MOBOT","232950","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Otto Huber","Huber 2207","South America","Venezuela","Cuenca del Río Manapiare.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1978","8","15","Amazonas","Atures","-66.0333333","5.5333333","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"169","2018-07-03 07:36:00-03","MO","MOBOT","232959","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Otto Huber","Huber 2316","South America","Venezuela","Alto Río Ventuari, sabana del Oso, sector NE (Sabana de calceta al E del Río Ventuari).",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1978","8","17","Amazonas","Atures","-65.2833333","4.95","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"170","2018-06-19 10:14:00-03","MO","MOBOT","232968","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Otto Huber","Huber 2328","South America","Venezuela","Sabana de Cacurí, sabana ubicada al N de la Serrania del Parú y al S del Caño Parú.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1978","8","17","Amazonas","Atabapo","-65.45","4.7833333","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"171","2018-06-19 10:07:00-03","MO","MOBOT","232977","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Otto Huber","Huber 1026","South America","Venezuela","Terreno situado entre la Carretera hacia Samariapo y la pista de aterrizaje del Aeropuerto de Puerto Ayacucho. Bosquecillo de morichal al N de la Estación.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1977","8","25","Amazonas",NA,"-67.6","5.6166667","75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"172","2018-06-19 09:01:00-03","MO","MOBOT","232985","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Otto Huber|M. Colchester","Huber 8338","South America","Venezuela","Sector Norte de la Sierra Parima.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1983","11","4","Amazonas","Atabapo","-64.5833333","3.8166667","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"173","2018-06-19 11:09:00-03","MO","MOBOT","233049","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gerrit Davidse|Mauricio Ramia|Rubén A. Montes","Davidse 4930","South America","Venezuela","La Gran Sabana, S of El Dorado along road to Santa Elena; intersection of road and Río Yurani at Campamenta Cajigal.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1973","12","5","Bolívar",NA,NA,NA,"890.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","880",NA,NA
"174","2018-06-19 09:53:00-03","MO","MOBOT","233102","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Otto Huber|Ghillean T. Prance|Clara Alarcón","Huber 8296","South America","Venezuela","Sabanita al pié de los primeros farallones orientales del Cerro Guaiquinima, cabeceras del valle del Río Marirupá.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1983","9","1","Bolívar","Heres","-63.2166667","6","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"175","2018-06-19 09:51:00-03","MO","MOBOT","233112","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Otto Huber|Ghillean T. Prance|Clara Alarcón","Huber 8153","South America","Venezuela","Sabana de Arekuna, en la ribera Esta (derecha) del bajo río Caroní.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1983","8","29","Bolívar","Piar","-62.8833333","6.5166667","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"176","2018-06-19 11:11:00-03","MO","MOBOT","233121","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gerrit Davidse|Otto Huber","Davidse 22651","South America","Venezuela","Pié de la Roca to Guayaraca, talus slope ascent to first level of the southern base of Auyan-tepui.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1982","11","25","Bolívar","Piar","-62.5166667","5.7166667","600.00000000","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"177","2018-06-19 08:51:00-03","MO","MOBOT","233129","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gerrit Davidse|Otto Huber","Davidse 22493","South America","Venezuela","Trail between Kamarata and Uruyen.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1982","11","23","Bolívar","Piar","-62.35","5.7","480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"178","2018-06-19 10:08:00-03","MO","MOBOT","243644","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Thomas B. Croat","Croat 59190","South America","Venezuela","Vicinity of Puerto Ayacucho near airport and herbarium of Ministerio de Ambiente.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1984","11","22","Amazonas","Atures","-67.6333333","5.65","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"179","2018-06-19 08:44:00-03","MO","MOBOT","243663","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gerrit Davidse","Davidse 2747A","South America","Venezuela","8 km south of Pt. Ayacucho, and just south of the Río Carinagua; savannas between the Río Orinoco and the road.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1971","10","31","Amazonas",NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","572",NA,NA
"180","2018-06-19 10:05:00-03","MO","MOBOT","243673","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Otto Huber|Clara Alarcón","Huber 6547","South America","Venezuela","En la Piedra del Zamuro, Hato El Zamuro, aprox. 14 km al SE de El Manteco.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1982","9","22","Bolívar","Piar","-62.4","7.3","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"181","2018-06-19 10:02:00-03","MO","MOBOT","243682","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Fernando Sussach","Sussach 1017","South America","Venezuela","A 10 km al SW de Icabarú.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1986","3","24","Bolívar","Piar",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"182","2018-06-19 08:49:00-03","MO","MOBOT","243710","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gerrit Davidse|Mauricio Ramia|Rubén A. Montes","Davidse 4728","South America","Venezuela","La Gran Sabana, KM 145 along highway, 2 km S of La Ciudadella.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1973","12","3","Bolívar","Gran Sabana",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","865",NA,NA
"183","2018-06-19 09:03:00-03","MO","MOBOT","244315","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Thomas B. Croat","Croat 54135","South America","Venezuela","Vicinity of Icarabú.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1982","7","25","Bolívar","Gran Sabana","-61.7333333","4.3166667","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"184","2018-06-19 09:56:00-03","MO","MOBOT","244325","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Otto Huber","Huber 11845","South America","Venezuela","En la ribera W del Rio Soruape bajo, aprox. 10 km al N de su confluencia con el Río Yuruaní.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1986","9","9","Bolívar","Sifontes","-61.1833333","5.0833333","1050.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"185","2018-06-19 10:00:00-03","MO","MOBOT","244335","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gerardo Aymard","Aymard C. 4857","South America","Venezuela","En la base de los tepuyes (Peraytepuy y Guytepuy) del sector La Hoyada. (Parytepuy), 7 km al NW del Caserío El Pilón. 58 km al W de Sta. Elena de Uairén.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1986","10","23","Bolívar","Sifontes","-61.55","4.6666667","850.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"186","2018-06-19 08:13:00-03","MO","MOBOT","246655","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Timothy J. Killeen","Killeen 3714","South America","Bolivia","Cerro Pelada, 30 km al N de Palos Blancos hacia Quiquibey. Sabana edafica sobre suelos superficials y rocosos. Dominado por Trachypogon sp. Muestras preservadas en alcohol.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1992","2","22","La Paz","Sud Yungas","-67.0833333","-15.5","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","37",NA,NA
"187","2018-06-19 08:39:00-03","MO","MOBOT","2514955","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 7275","South America","Paraguay","Parque Nacional Cerro Corá, camino al Río Aquidabán.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","2001","5","5","Amambay",NA,"-56.0166667","-22.6333333","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"188","2018-06-19 08:04:00-03","MO","MOBOT","2990428","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Tarciso S. Filgueiras|Fernando O. Zuloaga","Filgueiras 2119","South America","Brazil","Bacia do Rio Sao Bartolomeu.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1992","2","23","Distrito Federal",NA,"-47.6833333","-15.75","2119.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"189","2018-06-19 10:33:00-03","MO","MOBOT","2990656","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Timothy J. Killeen","Killeen 1736","South America","Bolivia","Serranía de Chiquitos 5 km S of San Jose.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1986","2","2","Santa Cruz","Chiquitos","-60.75","-17.9166667","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"190","2018-06-19 09:11:00-03","MO","MOBOT","2990754","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","James A. Ratter|S.G. da Fonseca","Ratter 3002","South America","Brazil","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, ca. 18 km SSW of Brasília TV tower.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1976","5","10","Distrito Federal",NA,"-47.9491666","-15.9558333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"191","2018-06-19 07:45:00-03","MO","MOBOT","2990907","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","William R. Anderson","Anderson 11019","South America","Brazil","Alto Tapajós, Rio Cururú 10-15 km downstream from Missão Cururú.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1974","2","16","Pará",NA,"-57.5833333","-7.5833333","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"192","2018-06-19 11:26:00-03","MO","MOBOT","2991059","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 18607","South America","Brazil","15 km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Corumbá.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1968","1","15","Goiás",NA,NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"193","2018-06-19 07:47:00-03","MO","MOBOT","2991086","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","William R. Anderson","Anderson 9775","South America","Brazil","Ca. 30 km (straight line) ENE of Barra do Garças.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1973","5","5","Mato Grosso",NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"194","2018-06-19 10:51:00-03","MO","MOBOT","2991103","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Timothy J. Killeen","Killeen 2393","South America","Bolivia","Est. El Recreo, 2 km N of Concepción.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1987","3","21","Santa Cruz","Nuflo de Chavez","-62.1333333","-16.0333333","480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"195","2018-06-19 10:44:00-03","MO","MOBOT","2991134","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","R.C. Quevedo|T. Centurión","Quevedo Sopepí 476","South America","Bolivia","San Ramón. Cumbre Puquio Norte.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1991","3","18","Santa Cruz","Nuflo de Chavez","-62.45","-16.6375","590.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"196","2018-06-19 07:48:00-03","MO","MOBOT","2991175","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","William R. Anderson","Anderson 6603","South America","Brazil","Ca. 3 km E of Alto Paraíso on road to Nova Roma.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1973","3","7","Goiás",NA,NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"197","2018-06-19 10:52:00-03","MO","MOBOT","2991251","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Timothy J. Killeen","Killeen 871","South America","Bolivia","8 km S of Concepción on road to Lomerio.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1985","2","14","Santa Cruz","Nuflo de Chavez","-62","-16.1666667","480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"198","2018-06-19 10:42:00-03","MO","MOBOT","2991377","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Renate Seidel|Stephan G. Beck","Seidel 388","South America","Bolivia","San Ignacio 2 km hacia SE.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1986","5","2","Santa Cruz","Velasco",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"199","2018-06-19 08:33:00-03","MO","MOBOT","2991396","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","J. Hoock","Hoock 1238","South America","Guyana","Anoï. Aérodrome.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1956","8","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"200","2018-06-19 11:25:00-03","MO","MOBOT","2991444","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Antonio C. Allem|G. Vieira","Allem 1556","South America","Brazil","Brazlândia.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1978","1","30","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"201","2018-06-19 10:52:00-03","MO","MOBOT","2991452","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Timothy J. Killeen","Killeen 2418","South America","Bolivia","Est. Viera, 2 km S of Concepción.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1987","3","23","Santa Cruz","Nuflo de Chavez","-62.0833333","-16.1333333","480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"202","2018-06-19 07:51:00-03","MO","MOBOT","2991513","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","William R. Anderson","Anderson 9422","South America","Brazil","Serra do Caiapó. Ca. 30 km (straight line) S of Caiapônia.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1973","4","29","Goiás",NA,NA,NA,"950.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"203","2018-06-19 07:52:00-03","MO","MOBOT","2991613","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","João Murça Pires|M.R. dos Santos","Pires 16216","South America","Brazil","Estrada de Formoso ao Sul de Gurupi.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1978","7","27","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"204","2018-06-19 08:54:00-03","MO","MOBOT","2991676","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Fernando O. Zuloaga|Mauricio Ramia|R. Ortiz|Otto Huber","Zuloaga 4414","South America","Venezuela","A 5 Km al sur de San Ignacio de Yuruani.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1989","8","13","Bolívar","Gran Sabana","-61.0833333","4.9666667","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"205","2018-07-03 07:36:00-03","MO","MOBOT","2991710","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Timothy J. Killeen","Killeen 1953","South America","Bolivia","Est. Salta, 10 km S of Concepción.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1986","4","15","Santa Cruz","Nuflo de Chavez","-62","-16.2166667","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"206","2018-06-19 10:40:00-03","MO","MOBOT","2991749","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Stephan G. Beck|R. Haase","Beck 9914","South America","Bolivia","Luisita, Sabana húmeda, W del Rio Beni. Pastizal al lado del Rio Muqui.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1984","2","22","La Paz","Abel Iturralde","-67.25","-13.0833333","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"207","2018-06-19 07:34:00-03","MO","MOBOT","2991764","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","Heringer 6382","South America","Brazil","Bacia do Rio São Bartolomeu.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1981","3","9","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"208","2018-06-19 10:54:00-03","MO","MOBOT","2991849","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Timothy J. Killeen","Killeen 1784","South America","Bolivia","Est. Las Madres, curiche near front gate, 9 km N of Concepción.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1986","2","14","Santa Cruz","Nuflo de Chavez","-62","-16","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"209","2018-06-19 11:24:00-03","MO","MOBOT","2991889","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 13050","South America","Brazil","Ca. 25 km SW of Brasilia.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1966","2","20","Distrito Federal",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
