"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","typeStatus","sex"
"155","2021-03-31 13:36:07-03","MN","R","212792","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Brandão, F.","25","1897","05",NA,NA,"Brasil","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Herbário Silveira ( Magalhaes Gomes 1894)",NA,NA,"Sylvestre, L.S.","Ouro Preto","2012",NA,NA,NA,"44599","auto",NA,"05","28",NA,NA,NA,NA,NA
"156","2021-03-31 13:36:07-03","MN","R","836","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Dusén, P.K.H.","2173","1903","10",NA,NA,"Brasil","Rio de Janeiro",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,"Itatiaia",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-01-14 15:23:34-03","MN","R","85729","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Smith, L.B. 6471; Segadas-Vianna, F.; Oliveira e Silva, L.S.; Vattimo, I.; Dau, L.; Machline, G.C. & Costa, J.A.F.",NA,"1952","04","10",NA,"Brasil","Rio de Janeiro",NA,"-43.1786003112793","-22.5049991607666","500","500",NA,NA,NA,NA,"Mortan, C.V.","Petrópolis","1956",NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-31 13:36:07-03","MN","R","212793","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Barcia, J.C.C.","1163","1976","10","30",NA,"Brasil","Rio de Janeiro",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"Sacramento, B.W.","Petrópolis","1978",NA,NA,NA,"36524","auto",NA,"01","18",NA,NA,NA,NA,NA
"159","2021-03-31 13:36:07-03","MN","R","20774","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Brade, A.C.",NA,"1929","06",NA,NA,"Brasil","Rio de Janeiro",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,NA,"Petrópolis",NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-31 13:36:07-03","MN","R","13777","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Spannagel, C.","489",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,NA,"Petrópolis",NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-31 13:36:07-03","MN","R","28089","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Hoehne, F.C.","6556","1915","11",NA,NA,"Brasil","Minas Gerais","Lapinha","-43.8897018432617","-19.6271991729736",NA,NA,NA,"Comissão Rondon",NA,NA,"Sylvestre, L.S.","Lagoa Santa","2000",NA,NA,NA,"12338","auto",NA,"12","20",NA,NA,NA,NA,NA
"162","2021-04-04 23:42:30-03","UFPI","TEPB","27439","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","R.P de Lyra-Lemos",NA,"1985","06","20",NA,"Brasil","Alagoas","Fazenda Riachão, encosta de Serra, sobre a Pedra do Guabiru, rumo da FazendacRiachão.","-36.4710998535156","-9.31888961791992",NA,NA,NA,"Erva Ambiente: Mata Subcaducifólia",NA,NA,"ALENCAR, M. E.","Quebrangulo","2007",NA,NA,NA,"16583","auto",NA,"08","01",NA,NA,NA,NA,NA
"163","2021-04-04 23:42:30-03","UFPI","TEPB","24142","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","R.P.Lyra-Lemos","916","1985","06","27",NA,"Brasil","Alagoas","Fazenda Riachão, encosta de Serra, sobre a Pedra do Guabiru, rumo da FazendacRiachão.","-36.4710998535156","-9.31888961791992",NA,NA,NA,"Erva Ambiente: Mata subcaducifólia",NA,NA,"R.T.Queiroz","Quebrangulo","2005",NA,NA,NA,"16583","auto",NA,"07","28",NA,NA,NA,NA,NA
"164","2019-02-15 11:33:34-02","IPA","IPA","16452","S","Plantae","Plantae",NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Andrade-Lima","68-5254","1968","02","16","Southern America","Brasil","Ceará","Serra de Pacatuba, Sítio Pitaguari.",NA,NA,NA,NA,NA,NA,"IPA0016452",NA,"Windisch",NA,"1984",NA,NA,NA,NA,NA,NA,"12","12",NA,NA,NA,NA,NA
"165","2019-02-15 11:33:34-02","IPA","IPA","80317","S","Plantae","Plantae",NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Figueira, M.; Schindler, B.; Costa, R.M.T.; Schindler, B.; Costa, R.M.T.","706","2017","10","21","Southern America","Brasil","Alagoas",NA,"-35.82","-9.045","240","280",NA,"Conglomerado do Inventário Florestal Nacional.; Herbácea, rupícola, na subunidade 4, ambiente úmido e iluminado.; Floresta Pluvial Tropical do Domínio Atlântico, solo rochoso, área com extração de madeira.","IPA0080317",NA,"Schindler, B.","Joaquim Gomes",NA,"-35.82","-9.045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-02-15 11:33:34-02","IPA","IPA","63841","S","Plantae","Plantae",NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Lyra-Lemos, R.P.; Moreira, I.S.; Staviski, A.; Moreira, I.S.; Staviski, A.","916","1985","06","27","Southern America","Brasil","Alagoas","Fazenda Riachão, encosta da serra, sobre a Pedra do Guabiru, rumo da Fazenda Riachão.","-36.4710998535156","-9.31888961791992",NA,NA,NA,"Mata subcaducifólia; erva.","IPA0063841",NA,NA,"Quebrangulo",NA,NA,NA,NA,"16583","auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-02-15 11:33:34-02","IPA","IPA","11137","S","Plantae","Plantae",NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Andrade-Lima","57-2715","1957","10","13","Southern America","Brasil","Pernambuco","Fazenda Céu Azul, sombra úmida da mata, próximo pequeno córrego.","-35.8088989257812","-8.78250026702881",NA,NA,NA,NA,"IPA0011137",NA,"Brade","Maraial","1961",NA,NA,NA,"17320","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-02-15 11:33:34-02","IPA","IPA","14140","S","Plantae","Plantae",NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Pontual, I.","169","1966","03","19","Southern America","Brasil","Pernambuco","Igarapeba, Engenho Brejinho, próximo à cachoeira, na entrada da mata.","-36.0116996765137","-8.82777976989746",NA,NA,NA,"Planta ca. 40cm de altura.","IPA0014140",NA,"Pontual, I.","Quipapá","1966",NA,NA,NA,"11788","auto",NA,"08","27",NA,NA,NA,NA,NA
"169","2019-02-15 11:33:34-02","IPA","IPA","45200","S","Plantae","Plantae",NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Andrade-Lima","77-8323","1977","11","27","Southern America","Brasil","Pernambuco",NA,"-36.0442008972168","-7.90305995941162",NA,NA,NA,NA,"IPA0045200",NA,"Leão Barros, I.,.C.,.","Taquaritinga do Norte","1994",NA,NA,NA,"25558","auto",NA,"05","16",NA,NA,NA,NA,NA
"170","2019-07-26 11:39:22-03","IPA","IPA","14629","S","Plantae","Plantae",NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Pontual, I.","463","1967","02","03","Southern America","Brasil","Rio de Janeiro","Parque Nacional do Itatiaia, planalto, no véu da noiva.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Planta ca. 15cm de altura, frondes formando feixes densos. Vivendo sobre as rochas.","IPA0014629",NA,"Leão Barros, I.,.C.,.","Rio de Janeiro","1984",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-08-27 13:34:50-03","IAP","PACA-AGP","100986","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Windisch, P. G.","8945","1997","10","08",NA,"Brasil","MT","entre Sinop e Itaúba, 20 km de Itaúba","-55.333333","-11.266667","350","350",NA,"Habitat: afloramento rochoso, fenda de rocha","PACA100986",NA,"Windisch, P. G","Itaúba",NA,"55°20'W","11°16'S","Filicopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-08-27 13:34:50-03","IAP","PACA-AGP","106694","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Till, W.","99","1982","07","18",NA,"Bolívia",NA,"Dept. Chuquisaca, 35 km W Cuevo.",NA,NA,"1330","1330",NA,NA,"PACA106694",NA,"Athayde Filho, F.P.",NA,"2005",NA,NA,"Filicopsida",NA,NA,NA,"08","09",NA,NA,NA,NA,NA
"173","2019-08-27 13:34:50-03","IAP","PACA-AGP","107595.1","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","G. Pereira-silva et al","7477","2003","04","09",NA,"Brasil","GO","Faz. Corumbá, margem esquerda do Rio Corumbá, Próximo ao eixo da barragem.","-48.207222","-16.328056","820","820",NA,"Solo: Acidentado&nf;Subastrato: areno-argiloso&nf;Obs: Área de Influência direta (lago) Habitat: Mata de galeria em encota de morro bastante perturbado","PACA107595-1",NA,NA,"Luziania",NA,"48°12'26''W","16°19'41''S","Filicopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-08-27 13:34:50-03","IAP","PACA-AGP","115292","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Pontual, I.B.","66-169","1966","03","19",NA,"Brasil","PE","Dist. de Quipapa, Eng. Brejinho",NA,NA,NA,NA,NA,"planta co mais ou menos 40 cm de altura. Herb. ESAP nº 1717 Habitat: próx. à cachoeira, na entrada da mata","PACA115292",NA,"Pontual, I.B.","Igarapeba","1966",NA,NA,"Filicopsida",NA,NA,NA,"08","27",NA,NA,NA,NA,NA
"175","2019-08-27 13:34:50-03","IAP","PACA-AGP","72770","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","J. Pivetta",NA,"1974","10","15",NA,"Brasil","MT",NA,NA,NA,NA,NA,NA,"Habitat: in silva super arborem Hábito: epífito","PACA072770",NA,"A. Sehnem SJ","Amambaí","1975",NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-08-27 13:34:50-03","IAP","PACA-AGP","72771","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Hatschbach, G.","35063","1974","09","22",NA,"Brasil","MT","Alto Araguaia",NA,NA,NA,NA,NA,NA,"PACA072771",NA,"A. Sehnem SJ","Rio Claro","1974",NA,NA,"Filicopsida",NA,NA,NA,"12","15",NA,NA,NA,NA,NA
"177","2019-08-27 13:34:50-03","IAP","PACA-AGP","72772","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Sehnem, A.",NA,"1967","02","26",NA,"Brasil","PE","Fazenda Brejinho",NA,NA,NA,NA,NA,"Habitat: ad rupes in silva Hábito: rupícola","PACA072772",NA,"A. Sehnem SJ","Igarapeba",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-08-27 13:34:50-03","IAP","PACA-AGP","72773","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Sehnem, A.",NA,"1967","02","26",NA,"Brasil","PE","Fazenda Brejinho",NA,NA,NA,NA,NA,"Habitat: ad rupes in silva Hábito: rupícola","PACA072773",NA,"A. Sehnem SJ","Igarapeba",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-08-27 13:34:50-03","IAP","PACA-AGP","72774","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Sehnem, A.",NA,"1968","01","27",NA,"Brasil","CE","Serra da Ibiapaba - p. Ubajara",NA,NA,NA,NA,NA,"Habitat: ad rupes in silva ad rivulum Hábito: rupícola","PACA072774",NA,"A. Sehnem SJ",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-08-27 13:34:50-03","IAP","PACA-AGP","72775","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","J. E. Leite",NA,NA,NA,NA,NA,"Brasil","CE","Serra do Baturite",NA,NA,NA,NA,NA,NA,"PACA072775",NA,"J. E. Leite",NA,NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-08-27 13:34:50-03","IAP","PACA-AGP","72776","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","R. Schaefer F.",NA,"1958","11","19",NA,"Brasil","MT",NA,NA,NA,NA,NA,NA,NA,"PACA072776",NA,"A. Sehnem SJ","São Vicente",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-08-27 13:34:50-03","IAP","PACA-AGP","87699","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","N. Alves","7","2000","11","11",NA,"Brasil","MG","Fazenda Nossa Senhora da Aparecida, junto ao córrego Furna.",NA,NA,NA,NA,NA,"HASU 11011. Habitat: Terrestre, solo úmido.","PACA087699",NA,"F. R. Nonato","Novo São Joaquim",NA,NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-10-25 11:09:31-03","IAP","PACA-AGP","87700","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","M. Almeida-Neto","209","1997","07","22",NA,"Brasil","CE","Serra de Pacatuba. Trilha para pedra do cume, passando pela casa do boneco.","-38.62","-3.984444","500","500",NA,"Altitude ca. 500m.&nf;Rupícola em margem de trilha com vegetação herbácea e bananeiras. Próximo a curso d'água quase seco.&nf;HASU 13043. Habitat: Borda de mata plúvio-nebular.","PACA087700",NA,"M. Almeida-Neto","Pacatuba","1997","38º37'12W","3º59'04S","Filicopsida",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA
"184","2019-08-27 13:34:50-03","IAP","PACA-AGP","105574","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Miguez & Castro","168","2008","03","06",NA,"Brasil","MT","Mata de galeria do córrego Cuiabano.","-52.353099822998","-14.6732997894287",NA,NA,NA,"Habitat: encontrada na queda d'água próxima à nascente; terrícola","PACA105574",NA,"Miguez & Kreutz","Nova Xavantina",NA,NA,NA,"Filicopsida","79739","auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-20 21:15:35-03","UFV","VIC","005229","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","wildd","Coons, M. .P.","77355","1977","01","30",NA,"Brasil","Minas Gerais","Fazenda da Pedra Branca",NA,NA,NA,NA,NA,"Sobre pedras, lugares sombreados.","VIC005229","VIC005229",NA,"Entre Rios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-20 21:15:35-03","UFV","VIC","024201","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","wildd","Valente, G.E.; Azevedo, A.A.","441","2000","02","20",NA,"Brasil","Minas Gerais","Borda de rio Snatana da Cachoeira Grande","-42.619701385498","-20.6858005523682",NA,NA,NA,"Planta rupícola crescendo em local sombreado.","VIC024201","VIC024201",NA,"Canaã",NA,NA,NA,NA,"11848","auto",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-20 21:15:35-03","UFV","VIC","038261","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","wildd","Schwarstburd, P.B.; et al","2646","2012","11","18",NA,"Brasil","Minas Gerais","Floresta Ombrófila mista, Campos rupestres, trilha para Mangue.","-44.1781005859375","-21.1103000640869",NA,NA,NA,"Rupícola de interior de mata.","VIC038261","VIC038261",NA,"Tiradentes",NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-10-25 11:37:55-03","IECOS","HBRA","3840","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","F. A. Miguez","168","2008","03","06","América do Sul","Brasil","Mato Grosso","mata de Galeria do Córrego Cuiabano","-52.353099822998","-14.6732997894287",NA,NA,"exsicata","Terrícola. Encontrada na queda d'água próxima à nasecente.","HBRA0005088","HBRA0005088","M. R. Pietrobom","Nova Xavantina","2010",NA,NA,NA,"79739","auto",NA,"04","18",NA,NA,NA,NA,NA
"189","2019-10-25 11:37:55-03","IECOS","HBRA","3817","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","F. A. Miguez","100","2008","01","17","América do Sul","Brasil","Mato Grosso","Mata de Galeria do Córrego Cuiabano","-52.353099822998","-14.6732997894287",NA,NA,"exsicata","Terrícola. Encontrada em barranco.","HBRA0005113","HBRA0005113","M. R. Pietrobom","Nova Xavantina","2010",NA,NA,NA,"79739","auto",NA,"04","18",NA,NA,NA,NA,NA
"190","2019-10-25 11:37:55-03","IECOS","HBRA","3081","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","E. C. Naibo","10","2003","06","06","América do Sul","Brasil","Mato Grosso","Usina. Proprietário Luiz Félix. As margens do córrego Glheiro. 100m acima do alojamento","-52.353099822998","-14.6732997894287",NA,NA,"exsicata","Rupícola. Ripária. Ocasional.","HBRA0007188","HBRA0007188","M. R. Pietrobom","Nova Xavantina","2010",NA,NA,NA,"79739","auto",NA,"04","18",NA,NA,NA,NA,NA
"191","2019-10-25 11:37:55-03","IECOS","HBRA","10727","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","L. C. B. Lobato",NA,"2010","04",NA,"América do Sul","Brasil","Pará","Serra dos Carajás","-49.9021987915039","-6.06750011444092",NA,NA,"exsicata","Floresta de terra firme submontana, rupícola.","HBRA0008755","HBRA0008755","M. R. Pietrobom","Parauapebas","2012",NA,NA,NA,"147801","auto",NA,"05","01",NA,NA,NA,NA,NA
"192","2019-10-25 11:37:55-03","IECOS","HBRA","3403","S","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","S. Z. Neiva","267","2006","02","01","América do Sul","Brasil","Rondônia","Linha 01, Km 4,5 rumo Colorado. Sitio São João, propriedade de João Nunes Morais","-60.5416984558105","-13.1167001724243",NA,NA,"exsicata","Rupícola. Encontrada proximo a gruta, local meio aberto.","HBRA0006939","HBRA0006939","M. R. Pietrobom","Colorado do Oeste","2010",NA,NA,NA,"29532","auto",NA,"04","18",NA,NA,NA,NA,NA
"193","2019-11-21 14:51:29-03","UFJF","CESJ","63859","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","J.M. Silva; E. Barbosa","4932","2008","06","16","América do Sul","Brasil","Mato Grosso do Sul","Assentamento Guaicurus","-56.4818992614746","-21.1210994720459",NA,NA,NA,"Rupícola de formação de calcáreo.","CESJ063859","CESJ063859","V.A.O. Dittrich","Bonito","2013",NA,NA,NA,"71352","auto",NA,"10",NA,NA,NA,NA,NA,NA
"194","2019-11-21 14:51:29-03","UFJF","CESJ","65159","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","V.A.O. Dittrich; A.A. Vale","1765","2011","12","25","América do Sul","Brasil","Goiás","Vale da Lua","-47.773778","-14.177306","970","970",NA,"Saxícola em área relativamente aberta (beira de trilha)","CESJ065159","CESJ065159","V.A.O. Dittrich","Alto Paraíso de Goiás","2013","-47.773778","-14.177306",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA
"195","2019-11-21 14:51:29-03","UFJF","CESJ","72232","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","C.M.J. Mattos; H.C. Lima; D.F. Silva; A. do Vale","76","2015","04","30","América do Sul","Brasil","Pará","Floresta Nacional de Carajás, Serra Sul. S11-B. Estrada de acesso ao Corpo A. Lagoa do Jacaré","-50.390278","-6.357778","738","738",NA,"Canga arbustiva, beira da lagoa. local úmido.","CESJ072232",NA,"V.A.O. Dittrich","Canaã dos Carajás","2018","-50.390278","-6.357778",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"196","2019-11-21 14:51:29-03","UFJF","CESJ","72239","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","E.A. Williams; C.M. Mynssen; M.G. Bovini; J.P.L. Braga; C. Ferreira; E.J. Godoy; E.A. Andrade","473","2015","05","14","América do Sul","Brasil","Minas Gerais","APA Santuário Ecológico da Pedra Branca, barranco na estrada de acesso a ReBio Serra da Pedra Branca, próximo a população de Ceiba sp. Estrada de acesso à ReBio Serra da Pedra Branca.","-46.381667","-21.958611","1378","1378",NA,"Planta terrestre, semi-ciófila, em barranco de estrada na margem de floresta estacional semidecidual. Terrestre.","CESJ072239",NA,"V.A.O. Dittrich","Caldas","2018","-46.381667","-21.958611",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"197","2019-11-21 14:51:29-03","UFJF","CESJ","9871","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","L. Krieger","CESJ9871","1971","01","24","América do Sul","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"No chão da mata, lugares bastante sombreados. Folhas pendentes.","CESJ009871","CESJ009871",NA,"Santa Rita do Jacutinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 14:51:29-03","UFJF","CESJ","34890","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","R.C. Forzza; L.C.S. Assis; A.S.M. Valente; M.C.M. Garcia","1922","2001","10","20","América do Sul","Brasil","Minas Gerais","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"Planta rupícola, próximo a curso d'água, no interior de mata.","CESJ034890","CESJ034890","V.A.O. Dittrich","Barroso","2010",NA,NA,NA,"7934","auto",NA,"09",NA,NA,NA,NA,NA,NA
"199","2019-11-21 14:51:29-03","UFJF","CESJ","21287","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","M. Sabino","s.n.","1986","08","31","América do Sul","Brasil","Minas Gerais","São José das Três Ilhas, Fazenda Santana","-43.4150009155273","-21.948600769043",NA,NA,NA,"Na mata rala sobre gnaisse","CESJ021287","CESJ021287","L. Krieger; R.F. Novelino","Belmiro Braga","1986",NA,NA,NA,"23805","auto",NA,"08","31",NA,NA,NA,NA,NA
"200","2019-11-21 14:51:29-03","UFJF","CESJ","3232","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","P.P. Mota","s.n.",NA,NA,NA,"América do Sul","Brasil","Minas Gerais","(Ouro Preto)","-43.7569007873535","-21.6061000823975",NA,NA,NA,"Na serra a 1200m. Pedreira. lugar exposto.","CESJ003232","CESJ003232","A.C. Brade","Bias Fortes",NA,NA,NA,NA,"16081","auto",NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 14:51:29-03","UFJF","CESJ","52691","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","M.G. Rezende; A.S.M. Valente; F.S. Souza; R.C.L. Elias; T.M. Machado","340","2009","01","23","América do Sul","Brasil","Minas Gerais","Pocinhos do Rio Verde, Pedreira Califórnia Brown&nf;Fuso 23 K 0357748 E 7571631 N","-46.386100769043","-21.9235992431641",NA,NA,NA,"Terrestre, proxímo a Frente de mineração 3.","CESJ052691","CESJ052691","F.S. Souza","Caldas","2009",NA,NA,NA,"25710","auto",NA,"09",NA,NA,NA,NA,NA,NA
