"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"247","2020-09-12 05:00:02-03","US","US","3154426","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"H. Luederwaldt","9156/1706","1910","11","1","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US02098463","US02098463_01","Alto da Serra. Terreno da Estação Biologica",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"248","2020-09-12 05:00:02-03","US","US","3337104","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Gonzalez, S.",NA,NA,NA,"J. A. Steyermark","88398","1961","1","12","Venezuela","Bolívar",NA,"-61.73","7.65",NA,NA,NA,"US00865960",NA,"Hato de Nuria, 5 km from; E of Miamo, Altiplanicie de Nuria","400",NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"249","2020-09-12 05:00:02-03","US","US","820082","PreservedSpecimen","Plantae","Cyperaceae","Eleogenus","ocreatus","Eleogenus ocreatus","Nees in Mart.",NA,NA,NA,NA,"G. Gardner","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"US00086894","US00086894_01","Near Rio de Juacino.",NA,NA,"Type collection","South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"250","2019-12-09 17:29:44-03","UFPR","EFC","9328","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Faria, A.D.","2000","02","01","Borgo, M.; Bornschein, M.R.; Reinert, B.L.","458","1999","08","30","Brasil","Santa Catarina","Balneário Camboriú","-48.6347007751465","-26.9906005859375",NA,NA,"Herbácea cespitosa em área de pastagem no brejo.","EFC009328",NA,"Rio Peroba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA
"251","2019-11-13 11:18:37-03","USP","SPF","11043","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flaccida","Eleocharis flaccida","(Rchb. ex A.Spreng.) Urb.","Hoehne, W",NA,NA,NA,"Hoehne, W","792","1941","11","13","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00011043",NA,"C. Congonhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"252","2019-11-13 11:18:37-03","USP","SPF","19232","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Pedersen, TM",NA,NA,NA,"Hatschbach, G","24024","1970","03","16","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,"SPF00019232",NA,"Col. Floresta.","50","50",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"253","2019-11-13 11:18:37-03","USP","SPF","170717","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Faria, AD","1997","10",NA,"Faria, AD","96562","1996","12","19","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,"SPF00170717",NA,"Estação Experimental do IAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA
"254","2019-11-13 11:18:37-03","USP","SPF","175177","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Gil, ASB",NA,NA,NA,"Rodrigues, MEF","21","2005","04","13","Brasil","São Paulo","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,"SPF00175177",NA,"Represa Billings, Reservatório Rio Grande.&nf;Coordenadas em UTM: 354541 e 7374895.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA
"255","2019-11-13 11:18:37-03","USP","SPF","170718","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Faria, AD","1997","10",NA,"Faria, AD","96497","1996","12",NA,"Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,"SPF00170718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA
"256","2019-11-13 11:18:39-03","USP","SPF","11014","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","ochreata","Eleocharis ochreata","(Nees) Steud.","Hoehne, W",NA,NA,NA,"Hoehne, W","848","1941","11","19","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00011014",NA,"Horto Fac. Farmácia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"257","2021-03-25 13:52:02-03","UNIVILLE","JOI","14944","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Melo-Júnior, J.C.F.",NA,"2004","09","16","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,"; HABITO: emergente","JOI014944",NA,"CEPA Rugendas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA
"258","2019-10-07 09:20:54-03","UEFS","HUEFS","115808","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Oliveira, I.","67","2006","12","16","Brasil","Bahia","Andaraí","-41.312778","-12.765278","41W18'46''","12S45'55''",NA,"HUEFS0115808","HUEFS0115808","Marimbus.","328","328",NA,NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,"Lilianae",NA,NA,NA
"259","2019-11-01 16:07:28-03","UEFS","HUEFS","252544","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Viana, P.L.","5577","2015","03","26","Brasil","Pará","Parauapebas","-50.270556","-6.041667","50W16'14''","6S2'30''",NA,"HUEFS0252544","HUEFS0252544","FLONA de Carajás - Serra dos Carajás, Serra Norte, N1","705","705",NA,NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,"Lilianae",NA,NA,NA
"260","2019-11-01 16:07:28-03","UEFS","HUEFS","252545","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Viana, P.L.","5682","2015","03","27","Brasil","Pará","Canaã dos Carajás","-50.1625","-6.333889","50W9'45''","6S20'2''",NA,"HUEFS0252545","HUEFS0252545","FLONA de Carajás - Serra dos Carajás, Serra do Tarzan.","735","735",NA,NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,"Lilianae",NA,NA,NA
"261","2019-11-01 16:07:28-03","UEFS","HUEFS","252546","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Viana, P.L.","5787","2015","08","31","Brasil","Pará","Parauapebas","-50.292222","-6.027222","50W17'32''","6S1'38''",NA,"HUEFS0252546","HUEFS0252546","FLONA Carajás - Platô N1, lagoa.","659","659",NA,NA,NA,NA,"Angiospermae","Poales",NA,NA,NA,"Lilianae",NA,NA,NA
"262","2019-10-07 09:20:54-03","UEFS","HUEFS","158985","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Miranda, A.M.","1978","1994","09","03","Brasil","Pernambuco","Gravatá","-35.5647010803223","-8.20110988616943",NA,NA,"Solo alagado.","HUEFS0158985","HUEFS0158985",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Poales",NA,"19146","auto","Lilianae",NA,NA,NA
"263","2019-10-07 09:20:54-03","UEFS","HUEFS","82979","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Hatschbach, G.","74536","2003","03","11","Brasil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,"HUEFS0082979","HUEFS0082979","Rodovia Bonito ao trevo com a Rod. BR-267, Passo do Curê",NA,NA,NA,NA,NA,NA,"Angiospermae","Poales",NA,"71352","auto","Lilianae",NA,NA,NA
"264","2019-03-21 10:51:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens",NA,"RRC ID Flag",NA,NA,NA,"J. A. Steyermark","62746","1945","5","11","Venezuela","Sucre",NA,"-64.25","10.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Monocotyledoneae",NA,"62746",NA
"265","2020-07-23 12:04:20-03","CEPLAC","CEPEC","30780","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens",NA,"A. S. B. Gil",NA,NA,NA,"R. M. Harley","22899","1980","05","31","Brasil","Bahia","MORRO DO CHAPÉU","-41.033333","-11.633333","41W2'","11S38'",NA,NA,NA,"219.5Km ao SE da cidade, BA--052, estrada para Mundo Novo. Rio do Ferro Doido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA
"266","2020-07-23 12:04:20-03","CEPLAC","CEPEC","22478","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens",NA,"M. Alves",NA,NA,NA,"T. S. dos Santos","3521","1980","02","27","Brasil","Bahia","MARAÚ","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,"A 5Km de Marau, Rod. BR-030, trecho Marau/Ubaitaba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,"30/06/2000",NA,NA
"267","2020-07-23 12:04:20-03","CEPLAC","CEPEC","84853","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens",NA,"A. S. B. Gil",NA,NA,NA,"A. M. Amorim","2972","1999","04","26","Brasil","Bahia","MORRO DO CHAPÉU","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,"Ca. 12Km da cidade, BA-246, que liga Várzea Nova a Morro do Cahpéu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,"30/12/2006",NA,NA
"268","2016-03-14 08:31:37-03","UEM","HUEM","24435","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Nunes, C.S.",NA,NA,NA,"K.Fidanza; R.P.Mormul; A.Petruzzella","1058","2013","11","03","Brasil","Pará","Parauapebas","-50.31","-6.403333","-50.31","-6.403333","Cerca de 30cm de altura.",NA,NA,"Floresta Nacional de Carajás, lagoa S11 D-B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2016-03-14 08:31:37-03","UEM","HUEM","24433","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Nunes, C.S.",NA,NA,NA,"K.Fidanza; R.P.Mormul; A.Petruzzella","1002","2013","10","31","Brasil","Pará","Parauapebas","-50.190278","-6.098333","-50.190278","-6.098333","Cerca de 60cm de altura.",NA,NA,"Floresta Nacional de Carajás, lagoa N4E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2016-03-14 08:31:37-03","UEM","HUEM","24437","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Nunes, C.S.","2015","10",NA,"K.Fidanza; R.P.Mormul; A.Petruzzella","1002","2013","10","31","Brasil","Pará","Parauapebas","-50.190278","-6.098333","-50.190278","-6.098333","Cerca de 80cm de altura.",NA,NA,"Floresta Nacional de Carajás, lagoa N4E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2016-03-14 08:31:37-03","UEM","HUEM","24438","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Nunes, C.S.","2015","10",NA,"K.Fidanza; R.P.Mormul; A.Petruzzella","1008","2013","10","03","Brasil","Pará","Parauapebas","-50.190278","-6.098333","-50.190278","-6.098333","Cerca de 20cm de altura.",NA,NA,"Floresta Nacional de Carajás, lagoa N4E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2016-03-14 08:31:37-03","UEM","HUEM","24440","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Nunes, C.S.","2015","10",NA,"K.Fidanza; R.P.Mormul; A.Petruzzella","987","2013","10","30","Brasil","Pará","Parauapebas","-49.9021987915039","-6.06750011444092",NA,NA,"Cerca de 50cm de altura.",NA,NA,"Floresta Nacional de Carajás, lagoa N1G",NA,NA,NA,NA,NA,NA,NA,NA,NA,"147801","auto",NA,NA,NA,NA
"273","2016-03-14 08:31:37-03","UEM","HUEM","24434","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Nunes, C.S.",NA,NA,NA,"K.Fidanza; R.P.Mormul; A.Petruzzella","1113","2013","11","03","Brasil","Pará","Parauapebas","-49.9021987915039","-6.06750011444092",NA,NA,"Cerca de 30cm de altura.",NA,NA,"Floresta Nacional de Carajás, lagoa S11 A-D",NA,NA,NA,NA,NA,NA,NA,NA,NA,"147801","auto",NA,NA,NA,NA
"274","2016-03-14 08:31:37-03","UEM","HUEM","24436","S","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Nunes, C.S.","2015","10",NA,"K.Fidanza; R.P.Mormul; A.Petruzzella","1168","2013","11","05","Brasil","Pará","Parauapebas","-49.9021987915039","-6.06750011444092",NA,NA,"Cerca de 40cm de altura.",NA,NA,"Floresta Nacional de Carajás, lagoa S11 B-C",NA,NA,NA,NA,NA,NA,NA,NA,NA,"147801","auto",NA,NA,NA,NA
"275","2021-02-12 15:02:01-03","UFSCar","SPSC","8551","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","G. Shepherd",NA,NA,NA,"L.K. Takao",NA,"2013","03","15","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA
"276","2020-11-05 13:53:45-03","UNIRIO","HUNI","382","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","A. Gil",NA,NA,NA,"C.B. Moreira; A. Gil; B.M.B. Leite","75","2000","02","10","Brasil","Rio de Janeiro","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,"Erva com ca. 10 cm altura. Habitat: Alagado temporário com ca. 10 cm de profundidade, adjacente ao rio que deságua em Itaipuaçu Habito: Erva","HUNI00000382",NA,"2 Km da entrada da APA de Maricá. Área de Proteção Ambiental de Maricá (APA de Maricá)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA
"277","2020-11-12 17:02:29-03","UEL","FUEL","47336","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Faria, AD","2010","08",NA,"Rodrigues, MEF; Macedo, CCL; Hirata, RT","547","2008","06","11","Brasil","São Paulo","São Paulo","-46.75","-23.7","-46.75","-23.7",NA,"FUEL019808",NA,"Represa Guarapiranga",NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"278","2020-11-12 17:02:29-03","UEL","FUEL","47339","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Rodrigues, MEF","2010","01",NA,"Rodrigues, MEF; Macedo, CCL; Hirata, RT","461A","2008","06","11","Brasil","São Paulo","São Paulo","-46.75","-23.7","-46.75","-23.7",NA,"FUEL019807",NA,"Represa Guarapiranga",NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA
"279","2020-11-12 17:02:29-03","UEL","FUEL","36078","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Gonzalez, S","2004",NA,NA,"C.R.M. da Silva; et al.","s.n.","2003","09","22","Brasil","Paraná","Bela Vista do Paraíso","-51.190601348877","-22.9967002868652",NA,NA,NA,"FUEL019809",NA,"Fazenda Cascata",NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales",NA,"15605","auto",NA,NA,NA,NA
"280","2020-11-12 17:02:29-03","UEL","FUEL","35410","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Vanzela, ALL","2018","10","10","Vanzela, ALL","s.n.","2003","01","05","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,"FUEL010940",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales",NA,"46557","auto",NA,NA,NA,NA
"281","2020-11-12 17:02:29-03","UEL","FUEL","35413","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Vanzela, ALL","2018","10","10","Vanzela, ALL","s.n.","2003","01","05","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,"FUEL010943",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales",NA,"46557","auto",NA,NA,NA,NA
"282","2019-10-16 14:14:22-03","UEL","FUEL","55226","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Vanzela, ALL; Souza, TB",NA,NA,NA,"Souza, TB","5","2016","08",NA,"Brasil","Paraná","Rolândia","-51.3692016601562","-23.309700012207",NA,NA,"Encontrada no Brasil nos estados do PA, PE, RJ, SP, PR, Sc e Rs em locais de solo úmido em córregos e brejos.","FUEL055226",NA,"Fazenda Conquista",NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales",NA,"19311","auto",NA,NA,NA,NA
"283","2020-11-12 17:02:29-03","UEL","FUEL","15167","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Luceño, M","1995","05",NA,"Miranda, AM; Félix, LP; Pires, MFO","1978","1994","09","03","Brasil","Pernambuco","Gravatá","-35.5647010803223","-8.20110988616943",NA,NA,NA,"FUEL019805",NA,"solo alagado",NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales",NA,"19146","auto",NA,NA,NA,NA
"284","2020-11-12 17:02:29-03","UEL","FUEL","36065","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Gonzalez, S","2004",NA,NA,"Vanzela, ALL","s.n.","2003","01","05","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,"FUEL019806",NA,"Lagoa das Lavadeiras, Praia do Santinho, Praia do Santinho.",NA,NA,NA,NA,NA,NA,"Tracheophyta","Poales",NA,"27000","auto",NA,NA,NA,NA
"285","2019-11-01 15:14:03-03","UnB","UB","193451","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flaccida","Eleocharis flaccida","(Rchb. ex A.Spreng.) Urb.","Svenson, HK",NA,NA,NA,"Curtiss, AH","4187","1893","06","03","USA","Florida",NA,NA,NA,NA,NA,NA,"UB0008351",NA,"Near Jacksonville",NA,NA,NA,"Northern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-01 15:14:03-03","UnB","UB","193450","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flaccida","Eleocharis flaccida","(Rchb. ex A.Spreng.) Urb.","Svenson, HK","1932",NA,NA,"Mearns, EA","288","1894","02","07","USA","Arizona",NA,NA,NA,NA,NA,NA,"UB0008353",NA,"Quitovaquito Pima Co.",NA,NA,NA,"Northern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-09-30 10:53:45-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Eiten, LT",NA,NA,NA,"Duarte, A; Ivone","1357","1948","08","08","Brasil","Ceará ","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"Planta submersa em águas correntes","UB0007894","UB0007894","Base da Serra do Araripe",NA,NA,NA,"Southern America",NA,NA,"Monocotyledonae",NA,NA,"30071","auto",NA,NA,NA,NA
"288","2019-11-01 15:14:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Eiten, LT","1967",NA,NA,"Brade, AC","11310","1932","01","24","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"UB0007888","UB0007888","Tijuca",NA,NA,NA,"Southern America",NA,NA,"Monocotyledonae",NA,NA,"57442","auto",NA,NA,NA,NA
"289","2019-11-01 15:14:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Eiten, G","1582","1959","12","14","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"In small clumps; In shallow water","UB0007897","UB0007897","Bairro of Vila Maria: marshes on north side of Rio Tietê, about 7 km ENE of center of city. In shallow water.",NA,NA,NA,"Southern America",NA,NA,"Monocotyledonae",NA,NA,"53584","auto",NA,NA,NA,NA
"290","2019-11-01 15:14:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Ribeiro, ARO","2013","06","19","Silva, AC; Teixeira, KCS","79","2007","06","15","Brasil","Sergipe","Capela","-37.0527992248535","-10.5032997131348",NA,NA,"Escapo esverdeado e abundante; Margem de riacho","UB0031682","UB0031682","Mata do Junco",NA,NA,NA,"Southern America",NA,NA,"Monocotyledonae",NA,NA,"19889","auto",NA,NA,NA,NA
"291","2019-11-01 15:14:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Eiten, LT","1967",NA,NA,"Incógnito","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"UB0007891","UB0007891",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-01 15:14:03-03","UnB","UB","159207","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Gil, ASB","2018","11",NA,"Oliveira, E","2058","1962","06","27","Brasil","Pará ","Muaná ","-49.22","-1.53","-49.22","-1.53","Sementes miúdas, campo","UB0008229","UB0008229","Faz. S. João, R. Anabijú, Marajó",NA,NA,NA,"Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-01 15:14:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Eiten, LT","1970",NA,NA,"Eiten, G","1657","1959","12","18","Brasil","São Paulo","Mogi Guaçu","-48.183333","-22.188333","-48.183333","-22.188333","Campo cerrado on upland (or occasionally forest). Open marsh or dense secondary forest along streams. Open marsh (brejo), a dense growth of tall grasses & sedges with scattered herbs. West side of road just south of stream","UB0007896","UB0007896","Campos das Sete Lagoas. 60 m south of entrance of Fazenda Campininha, just north of Rio Moji-Guaçu. 1.8 km NNW of Padua Sales. (About 27 km NW of city of Moji-Mirim)","575","625",NA,"Southern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-11-01 15:14:03-03","UnB","UB","194162","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Lindeman, JC; Haas, JH","4039A","1967","01","11","Brasil","Paraná ","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"Forma tufos pequenos","UB0007886",NA,"Barreirinha, na zona pantonosa do tanque duma represa pequena no Sítio de Dr. Nowacki",NA,NA,NA,"Southern America",NA,NA,"Monocotyledonae",NA,NA,"25180","auto",NA,NA,NA,NA
"295","2019-11-01 15:14:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Eiten, G","1582","1959","12","14","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"In small clumps; In shallow water","UB0007889","UB0007889","Bairro of Vila Maria: marshes on north side of Rio Tietê, about 7 km ENE of center of city. In shallow water.",NA,NA,NA,"Southern America",NA,NA,"Monocotyledonae",NA,NA,"53584","auto",NA,NA,NA,NA
"296","2019-11-01 15:14:03-03","UnB","UB","182184","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Eiten, G","1582","1959","12","14","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"In small clumps; In shallow water","UB0007893","UB0007893","Bairro of Vila Maria: marshes on north side of Rio Tietê, about 7 km ENE of center of city. In shallow water.",NA,NA,NA,"Southern America",NA,NA,"Monocotyledonae",NA,NA,"53584","auto",NA,NA,NA,NA
"297","2019-11-01 15:14:05-03","UnB","UB","193449","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","praticola","Eleocharis praticola","Britton","Svenson, HK","1933",NA,NA,"Rugel, F","278","1842",NA,NA,"USA","Florida",NA,NA,NA,NA,NA,NA,"UB0008399",NA,NA,NA,NA,NA,"Northern America",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-10-03 10:03:34-03","UFSCar","SORO","7256","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","R.J.F. Garcia, F. Gutz-Rossi","2006",NA,NA,"Garcia, R.J.F.; Teixeira, V.A.S.; Martini, R.A.A.","2674","2006","02","03","Brasil","São Paulo","Cubatão","-46.4199981689453","-23.8899993896484","73°62'53,4W","35°77'57S","Erva cespitosa; espiguetas verdes. Poça encharcada sobre dique.",NA,NA,"Indústria COPEBRÁS. Trilha da Ponte, 10m.s.m. Capoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA
