"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","order","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","previousCatalogNumber","sex"
"190","2021-03-15 16:37:00-03","NY","NYBG","3882580","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"J. A. Steyermark","59","1960","04","13","Venezuela","Bolívar",NA,"Headwaters of Río Venamo, northern slopes of Cerro La Danta, NW of Cerro Venamo, west of vicinity of camp 125.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172109' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1040",NA,"Schizaeales","South America","sheet","NY03882580","NY03882580_01",NA,NA,NA,NA,NA,NA,NA
"191","2021-03-15 16:37:00-03","NY","NYBG","3882569","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"J. M. Beitel","85267","1985","02","26","Venezuela","Amazonas",NA,"Dpto. Río Negro. Cerro de La Neblina Expedition. Camp XI: Cerro de la Neblina, 6.2 km NNE Pico Phelps (=Neblina) (20.5 km ENE Neblina Base Camp); along stream (Caño Beitel) s. of camp, running between plateau of camp and steep, north-facing slope.","-65.9811","0.8625",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172098' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1350","1450","Schizaeales","South America","sheet","NY03882569",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-15 16:37:00-03","NY","NYBG","3882638","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"W. H. Camp","E32","1944","06","28","Ecuador",NA,NA,"Prov. Santiago-Zamora (Oriente): Valley of the rio Zamora, east of Loja. Ridge across the river from the village of Zamora.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172167' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1981",NA,"Schizaeales","South America","sheet","NY03882638",NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-15 16:37:00-03","NY","NYBG","2553739","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"P. von Luetzelburg","22952","1928","10","17","Brazil",NA,NA,"Nordbrasilien, Icana.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2805372' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY02553739","NY02553739_01",NA,NA,NA,NA,NA,NA,NA
"194","2021-03-15 16:37:00-03","NY","NYBG","807290","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","C. F. A. Christensen",NA,NA,NA,"P. K. H. Dusén","14682","1914","04","03","Brazil","Paraná","Antonina","Rio Demora.","-48.7117","-25.4286",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=797615' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"40","40","Schizaeales","South America","sheet","NY00807290","NY00807290_01",NA,NA,NA,NA,NA,NA,NA
"195","2021-03-15 16:37:00-03","NY","NYBG","3882624","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"J. L. Clark","6911","2002","12","11","Ecuador","Morona-Santiago","Limón Indanza","Cordillera del Condor. Trail from the Comunidad Warints to camp #1 towards crest of Cordillera del Condor.","-78.2531","-3.2328",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172153' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"830","1200","Schizaeales","South America","sheet","NY03882624",NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-15 16:37:00-03","NY","NYBG","868161","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","J. T. Mickel; T. Reeves",NA,NA,NA,"G. T. Prance","12101","1971","04","19","Brazil","Acre","Mâncio Lima","Slopes of Serra da Moa","-73.73","-7.5",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=76416' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY00868161",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-15 16:37:00-03","NY","NYBG","1686476","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.",NA,NA,NA,NA,"F. B. Matos","1411","2007","04","19","Brazil","Bahia","Almadina","Serra do Corcovado. 9.8 km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco.","-39.6033","-14.7058",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1304545' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"750",NA,"Schizaeales","South America","sheet","NY01686476","NY01686476_01",NA,NA,NA,NA,NA,NA,NA
"198","2021-03-15 16:37:00-03","NY","NYBG","3882667","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"B. Maguire","46126A","1961","09","05","Guyana",NA,NA,"British Guiana. Southern Pakaraima Mountains. On brink of Kopinang Falls.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172196' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"838",NA,"Schizaeales","South America","sheet","NY03882667","NY03882667_01",NA,NA,NA,NA,NA,NA,NA
"199","2021-03-15 16:37:00-03","NY","NYBG","2553727","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"A. F. M. Glaziou","12096","1880",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2805360' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY02553727","NY02553727_01",NA,NA,NA,NA,NA,NA,NA
"200","2021-03-15 16:37:00-03","NY","NYBG","3882587","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"W. D. Rodríguez-Duque","4624","2004","11","06","Colombia","Antioquia",NA,"Mpio. Betania. Vereda Pedral arriba, Alto de las Flores.","-76.005183","5.747036",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172116' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"2100","2200","Schizaeales","South America","sheet","NY03882587",NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-15 16:37:00-03","NY","NYBG","2553716","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"G. T. Prance","3502","1966","11","30","Brazil","Amazonas","Humaitá","Road Humaitá to Porto Velho, km 27. Varzea forest.","-63.1474292","-7.7662203",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2805349' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY02553716","NY02553716_01",NA,NA,NA,NA,NA,NA,NA
"202","2021-03-15 16:37:00-03","NY","NYBG","3882622","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"J. L. Clark","12073","2011","05","12","Ecuador","Napo","Archidona","Parroquia: Catundo. Parque Nacional Sumaco Napo Galeras. Trail from Lluya Patcha (campamento # 1) to summit of Galeras.","-77.5281","-0.8322",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172151' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1500","1700","Schizaeales","South America","sheet","NY03882622",NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-15 16:37:00-03","NY","NYBG","3882529","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"A. Fendler","138","1877",NA,NA,"Trinidad and Tobago",NA,NA,"Trinidad.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172058' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY03882529","NY03882529_01",NA,NA,NA,NA,NA,NA,NA
"204","2021-03-15 16:37:00-03","NY","NYBG","3882669","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Collector unspecified","7864","1957","07","15","Guyana",NA,NA,"British Guiana. Graimalodi. From Mokawalli hill.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172198' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY03882669","NY03882669_01",NA,NA,NA,NA,NA,NA,NA
"205","2021-03-15 16:37:00-03","NY","NYBG","2553746","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"A. S. L. da Silva","464","1980","07","04","Brazil","Amazonas","Carauarí","Poço Juruá I, local onde foi feito o Inventário.","-66.8957977294922","-4.88278007507324","202344",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2805379' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,NA,"Schizaeales","South America","sheet","NY02553746","NY02553746_01",NA,NA,NA,NA,NA,NA,NA
"206","2021-03-15 16:37:00-03","NY","NYBG","2553738","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"B. A. Krukoff","9114","1936","10","26","Brazil","Amazonas","São Paulo de Olivença","Basin of Rio Solimoes, basin of creek Belém","-68.8724975585938","-3.37832999229431","362329",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2805371' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,NA,"Schizaeales","South America","sheet","NY02553738","NY02553738_01",NA,NA,NA,NA,NA,NA,NA
"207","2021-03-15 16:37:00-03","NY","NYBG","2553726","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"R. de Lemos Fróes","12238","1941","08","15","Brazil","Amazonas","São Paulo de Olivença","Basin of Rio Solimoes. Tonantins.","-68.8724975585938","-3.37832999229431","362329",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2805359' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,NA,"Schizaeales","South America","sheet","NY02553726","NY02553726_01",NA,NA,NA,NA,NA,NA,NA
"208","2021-03-15 16:37:00-03","NY","NYBG","2553718","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"M. N. F. da Silva","224","1983","05","04","Brazil","Pará","Itaituba","Estrada Santarém-Cuiabá BR 163, km 886, em cima de uma serra, Serra do Cachimbo","-55.9836006164551","-4.27611017227173","457045",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2805351' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,NA,NA,"Schizaeales","South America","sheet","NY02553718","NY02553718_01",NA,NA,NA,NA,NA,NA,NA
"209","2021-03-15 16:37:00-03","NY","NYBG","02531371","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.",NA,NA,NA,NA,"C. A. Cid Ferreira","8480","1986","11","18","Brazil","Pará",NA,"Tonantins, Rio Tonantins, afluente da margem esquerda do alto Rio Solimões, lugar chamado Uitinga-Pará.","-67.83","-2.88",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2818257' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY02531371","NY02531371_01",NA,NA,NA,NA,NA,NA,NA
"210","2021-03-15 16:37:00-03","NY","NYBG","02554321","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"I. L. do Amaral","893","1983","04","22","Brazil","Pará","Itaituba","Estrada Santarém-Cuiabá, Br 163, km 771, próximo a divisão Pará-Mato Grosso","-54.583333","-9.583333",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2813923' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY02554321","NY02554321_01",NA,NA,NA,NA,NA,NA,NA
"211","2021-03-15 16:37:00-03","NY","NYBG","2553742","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"G. T. Prance","29238","1984","02","22","Brazil","Amazonas",NA,"North summit of Aracá. Plateau of northern massif of Serra Aracá","-63.35","0.85",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2805375' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1600","1600","Schizaeales","South America","sheet","NY02553742","NY02553742_01",NA,NA,NA,NA,NA,NA,NA
"212","2021-03-15 16:37:00-03","NY","NYBG","2553710","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"B. M. Boom","8657","1988","11","26","Brazil","Amazonas",NA,"Distrito Agropecuário, Reserva 1501; Km 41 of the WWF/INPA MCS Project.","-59.74583","-2.41625",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2805342' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"50","125","Schizaeales","South America","sheet","NY02553710","NY02553710_01",NA,NA,NA,NA,NA,NA,NA
"213","2021-03-15 16:37:00-03","NY","NYBG","01198058","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","P. H. Labiak E.",NA,NA,NA,"R. A. X. Borges","490","2007","01","16","Brazil","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7 km de Barro Preto, na estrada que passa pela fazenda São Miguel e sobe até o acesso a serra. Caminhada ao topo da serra.","-39.5361","-14.7703",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1409527' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"860","860","Schizaeales","South America","sheet","NY01198058","NY01198058_01",NA,NA,NA,NA,NA,NA,NA
"214","2019-09-10 21:44:17-03","UNEMAT","TANG","4642","S","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl.) Sw.","Engels, ME","2017","05","16","Engels, ME; Meyer, TA; Silva, LS","5300","2017","05","16","Brasil","Mato Grosso","Itaúba","Resgate de flora da UHE Colíder., Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado.","-55.459631","-10.930058",NA,NA,NA,NA,"-55.459631","-10.930058","415","415",NA,NA,NA,"TANG000004642",NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-09-10 21:44:17-03","UNEMAT","TANG","5939","S","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl.) Sw.","Engels, ME","2017","04","19","Engels, ME; Silva, LS; Freitas, JAO","5167","2017","04","19","Brasil","Mato Grosso","Nova Canaã do Norte","Resgate de flora da UHE Colíder., Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado.","-55.693058","-10.970458",NA,NA,NA,NA,"-55.693058","-10.970458","279","279",NA,NA,NA,"TANG000005939",NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-09-10 21:44:17-03","UNEMAT","TANG","3558","S","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl.) Sw.","Santos, JL","2016","11","27","Santos, JL","70","2016","11","27","Brasil","Mato Grosso","Sinop","Fragmento de Floresta","-55.522839","-11.670883",NA,NA,NA,NA,"-55.522839","-11.670883","383","383",NA,NA,NA,"TANG000003558",NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-09-10 21:44:17-03","UNEMAT","TANG","2484","S","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl.) Sw.","Engels, ME","2015","02","04","Engels, ME; Bronholi, AZ; Berticelli, L","2807","2015","02","04","Brasil","Mato Grosso","Itaúba","UHE Colider","-55.2764015197754","-11.0616998672485","111180",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"TANG000002484",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-09-25 16:50:52-03","UNEMAT","TANG","1358","S","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl.) Sw.","Abdo, MSA","2019","09","11","Silva, CA","338","2011","08","17","Brasil","Mato Grosso","Tangará da Serra","Fazenda Maracanã, frag. 14.","-57.4858016967773","-14.6194000244141","175746",NA,"Ocorre em local brejoso da mata alagável do interior do fragmento.","auto",NA,NA,NA,NA,NA,NA,NA,"TANG000001358",NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-09-10 21:44:17-03","UNEMAT","TANG","2865","S","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl.) Sw.","Engels, ME","2015","03","20","Engels, ME; Lorenzi, H; Saka, MN; Lombardi, J; Campos Rocha, A","3002","2014","11","03","Brasil","Mato Grosso","Nova Canaã do Norte","Resgate da flora da UHE colider, Lote A de supressão.","-55.678056","-10.9725",NA,NA,NA,NA,"-55.678056","-10.9725","271","271",NA,NA,NA,"TANG000002865",NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-19 15:45:40-03","UNEB","HUNEB","6625","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw",NA,NA,NA,NA,"Noblick, L.R.","4359","1985","08","27","Brasil","Bahia","Santa Teresinha","Serra da Jibóia, 3 Km de Pedra Branca.","-39.533333","-12.75",NA,NA,"Ocasional na mata neblina, em cima da sera.",NA,"39W32'0''","12S45'0''","750","800","Florideophycidae",NA,NA,"HUNEB0006625",NA,"Filicopsida",NA,NA,NA,NA,NA,NA
"221","2019-11-19 15:45:40-03","UNEB","HUNEB","7105","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw",NA,NA,NA,NA,"Queiroz, L.P.de","3146","1993","05","07","Brasil","Bahia","Castro Alves","Serra da Jibóia, ca. 10 km do Povoado de Pedra branca.","-39.466667","-12.85",NA,NA,NA,NA,"39W28'0''","12S51'0''",NA,NA,"Florideophycidae",NA,NA,"HUNEB0007105",NA,"Filicopsida",NA,NA,NA,NA,NA,NA
"222","2021-04-08 20:48:56-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","4957","S","Plantae","Tracheophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Windisch","1990","03",NA,"P. G. Windisch","5653","1990","04","10","Bolívia","La Paz","Nor Yungas","Coroico, estrada del Inca, vizinhanças do Hostal Sol y Luna, ca. 1900 a 2000 m alt.",NA,NA,NA,NA,"Terrestre, em capoeira, à sombra de arvoretas e arbustos, vegetação secundária.",NA,NA,NA,NA,NA,"Schizaeales","América do Sul",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"223","2021-04-07 16:34:51-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","3675","S","Plantae","Tracheophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"Windisch","2569","1979","11","06","Brasil","Acre","Cruzeiro do Sul","Cruzeiro do Sul","-72.6699981689453","-7.63111019134521","123037",NA,"Mata, margem de regato, junto a buritizal, terrestre.","auto",NA,NA,NA,NA,"Schizaeales","América do Sul",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"224","2021-04-07 16:34:51-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","5872","S","Plantae","Tracheophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Windisch","1979","11",NA,"Windisch","2569","1979","11","06","Brasil","Acre","Cruzeiro do Sul","Cruzeiro do Sul","-72.6699981689453","-7.63111019134521","123037",NA,"Mata, margem de regato, junto a buritizal, terrestre.","auto",NA,NA,NA,NA,"Schizaeales","América do Sul",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"225","2021-04-05 09:59:37-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","9508","S","Plantae","Tracheophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Windisch","1990",NA,NA,"L. R. Noblick, Lemos et al.","4359","1985","08","27","Brasil","Bahia","Santa Terezinha","Serra da Pioneira, 3 km de Pedra Branca, 750 - 800m alt.","-39.5233001708984","-12.771900177002","25196",NA,"Feto terrestre de 50 cm de lâmina verde escura. Esporângios marrom-claros, nas margens do ápice das folhas. Ocasional na mata neblina, em cima da serra.","auto","39°32'","12°45'",NA,NA,"Schizaeales","América do Sul",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"226","2021-04-05 09:59:37-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","18486","S","Plantae","Tracheophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","J. H. Kirkbride, Jr.","1977",NA,NA,"J. H. Kirkbride, Jr. & E. Lleras","s/n","1977","02","16","Brasil","Mato Grosso","Cuiabá","Santarem road, km 831.","-56.0966987609863","-15.5960998535156","74875",NA,"Sori green turning brown. Pink sand campina next to BR 163.","auto",NA,NA,NA,NA,"Schizaeales","América do Sul",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"227","2021-03-30 12:51:05-03","EAO","IAN","111494","PreservedSpecimen","Plantae","Fern","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Brade, AK","1961",NA,NA,"Oliveira, E","1652","1961","04","29","Brasil","Goiás",NA,"Rio Piranha, braço do Araguaia, região de Araguatins. Campinas.",NA,NA,NA,NA,"Planta sobre o chão, sementes nas extremidades dos folhas.",NA,NA,NA,NA,NA,NA,"Southern America",NA,"IAN111494",NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-03-30 12:51:05-03","EAO","IAN","111494","PreservedSpecimen","Plantae","Fern","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Brade, AK","1961",NA,NA,"Oliveira, E","1652","1961","04","29","Brasil","Goiás",NA,"Rio Piranha, braço do Araguaia, região de Araguatins. Campinas.",NA,NA,NA,NA,"Planta sobre o chão, sementes nas extremidades dos folhas.",NA,NA,NA,NA,NA,NA,"Southern America",NA,"IAN111494",NA,NA,NA,NA,NA,NA,NA,NA
