"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"384","2019-08-20 10:00:08-03","UNICAMP","UEC","35222","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Heringer, EP; Mendonça, RC; Paula, JE; Salles, AEH","169","1977","10","10","Brazil","Distrito Federal","Brasília","Reserva Ecológica do Roncador IBGE., Picada R1. Mata.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC098035","UEC098035","2 m de altura, fruto preto quando maduro.","Liliopsida",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"385","2019-08-20 10:00:08-03","UNICAMP","UEC","136241","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Heringer, EP; Mendonça, RC; Paula, JE; Salles, AEH","169","1977","10","10","Brazil","Distrito Federal","Brasília","Reserva Ecológica do Roncador IBGE., Picada R1. Mata.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC120485","UEC120485","2 m de altura, fruto preto quando maduro.","Liliopsida",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"386","2019-08-20 10:00:08-03","UNICAMP","UEC","35005","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Heringer, EP; Mendonça, RC; Paula, JE; Salles, AEH","70","1977","09","20","Brazil","Distrito Federal","Brasília","Reserva Ecológica do Roncador IBGE., Picada R5. Início da Mata.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC098030","UEC098030","Caule e inflorescência pigmentados de vermelho.&nf;O caule e a folha são verdadeiras navalhas.","Liliopsida",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"387","2019-08-20 10:00:08-03","UNICAMP","UEC","38786","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Heringer, EP; Mendonça, RC; Paula, JE; Salles, AEH","70","1977","09","20","Brazil","Distrito Federal","Brasília","Reserva Ecológica do Roncador IBGE., Picada R5. Início da Mata.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC098026","UEC098026","Caule e inflorescência pigmentados de vermelho.&nf;O caule e a folha são verdadeiras navalhas.","Liliopsida",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"388","2019-08-20 10:00:08-03","UNICAMP","UEC","110165","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Kozera, C","1999","12",NA,"Kozera, C; Kozera, OP; Popika, G","1340","1999","12","11","Brazil","Paraná","Paranaguá","Ilha do Mel - Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UEC098005","UEC098005","#?#erbácea cespitosa com frutos. Abundante em uma grande clareira no interior da Floresta Ombrófila Densa de Encosta.","Liliopsida",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"389","2019-08-20 10:00:11-03","UNICAMP","UEC","99721","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Bernacci, LC","34099","1989","09","19","Brazil","São Paulo","Campinas","Mata Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC098007","UEC098007","Erva em touceiras, inflorescência ferrugíneas, frutos imaturos escuros.","Liliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"390","2019-08-20 10:00:11-03","UNICAMP","UEC","99720","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Bernacci, LC","34100","1989","09","19","Brazil","São Paulo","Campinas","Mata Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC098008","UEC098008","Erva em touceiras, inflorescência ferrugíneas.","Liliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"391","2019-08-20 10:00:11-03","UNICAMP","UEC","77299","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Muniz, CFS","1999","06",NA,"Bernacci, LC; Plese, LPM","581","1994","07","14","Brazil","São Paulo","Campinas","Reserva Santa Genebra, Floresta paludosa.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC098021","UEC098021","Erva, 1,5 mts de altura, ramos da inflorescência arroxeados.","Liliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"392","2019-08-20 10:00:08-03","UNICAMP","UEC","105902","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Vitta, FA",NA,NA,NA,"Ahn, YJ; Kinoshita, LS; Torres, RB; Spinelli, T; Constâncio, SS","18","1999","03","19","Brazil","São Paulo","Campinas","Sítio São Francisco, Chão de mata.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC098020","UEC098020","Erva, 1m, sub-bosque.","Liliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"393","2019-08-20 10:00:08-03","UNICAMP","UEC","16622","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Muniz, CFS","1983","01",NA,"Davis, PH; Shepherd, GJ; Sakane, M; et al.","D.60634","1976","09","07","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Opposite Cananéia.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"UEC098014","UEC098014","Coastal rain forest on white sand, wet. Fruits blackish.","Liliopsida",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"394","2019-08-20 10:00:11-03","UNICAMP","UEC","41760","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Muniz, CFS","1999","06",NA,"Cesar, O; Pagano, SN","57","1983","08","03","Brazil","São Paulo","Itirapina","Cerrado de Itirapina, Cerrado.","-47.8199996948242","-22.25",NA,NA,NA,NA,"UEC098022","UEC098022",NA,"Liliopsida",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"395","2021-03-01 16:19:44-03","UNICAMP","UEC","109401","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Shepherd, GJ","2000","01",NA,"Aona, LYS; Pansarin, ER","99/124",NA,NA,NA,"Brazil","São Paulo","Jundiaí","Serra do Japi, Brejo localizado no Condomínio Ermida, 1045m de alt.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC098004","UEC098004","Frutos jovens esverdeados, frutos maduros pretos.","Liliopsida",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"396","2019-08-20 10:00:08-03","UNICAMP","UEC","32829","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Damasceno Junior, GA","1994","11","19","Gouvêa, LSK; Dias, MC; Prado, AL; Wholer, MT","14249","1982","09","20","Brazil","São Paulo","Mogi Guaçu","Fazenda Campininha, Reserva do Instituto de Botânica.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"UEC098019","UEC098019","Erva de 1,5 m de altura. Frutos branco azulados.","Liliopsida",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"397","2019-08-20 10:00:11-03","UNICAMP","UEC","56010","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Damasceno Junior, GA","1994","11","19","Silva, DM; Franceschinelli, EV; Santos, CGM; Geraldini, A; Castro, MMS;","22621","1989","11","27","Brazil","São Paulo","Santos","Boracéia. Mata de restinga.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"UEC098024","UEC098024","Herbáceo, flores verdes com estigma branco. Flores, botões e frutos.","Liliopsida",NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"398","2019-08-20 10:00:08-03","UNICAMP","UEC","16621","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Muniz, CFS","1980","02",NA,"Davis, PH; Shepherd, GJ","D.60566","1976","09","06","Brazil","São Paulo","São Paulo","8 km to Iguape from the junction with the São Paulo-Registro road. Rain forest.","-46.6300010681152","-23.5400009155273",NA,NA,"250","250","UEC098033","UEC098033",NA,"Liliopsida",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"399","2019-08-20 10:00:08-03","UNICAMP","UEC","16628","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Muniz, CFS","1980","02",NA,"Shepherd, GJ; Silva, AF; Tamashiro, JY; Gouvêa, LSK","10465","1979","10","06","Brazil","São Paulo","São Sebastião","Estrada Rio- Santos, A 15 km da cidade no sentido à Bertioga.","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"UEC098012","UEC098012",NA,"Liliopsida",NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA
"400","2019-08-20 10:00:08-03","UNICAMP","UEC","132130","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Muniz, CFS","1995",NA,NA,"Hoehne, W","4068","1955","07","31","Brazil","São Paulo","São Vicente","Brejo.","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"UEC075898","UEC075898","Frutos roxos-escuros.","Liliopsida",NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA
"401","2019-08-20 10:00:11-03","UNICAMP","UEC","68378","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Pedroni, F; et al.","29966","1993","11","16","Brazil","São Paulo","Ubatuba","e praia do Perez, mata de encosta.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC098031","UEC098031","Herbácea, 1m de altura, folhas afiladas, ca. de 40 cm, frutos arroxeadaos, local sombreado.","Liliopsida",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"402","2019-08-20 10:00:11-03","UNICAMP","UEC","67519","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Martins, E; et al.","29218","1993","11","10","Brazil","São Paulo","Ubatuba","Mata de planície próximo à praia do núcleo de Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC098034","UEC098034","Herbácea de planície. Erva.","Liliopsida",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"403","2019-08-20 10:00:08-03","UNICAMP","UEC","16636","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Muniz, CFS","1983","01",NA,"Davis, PH; Shepherd, GJ","D.59776","1976","08","20","Brazil","São Paulo","Ubatuba","Serra do Mar above Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"20","40","UEC098036","UEC098036","Moist bank edge of rain forest. &nf;Tufted perennial up to 1 m.&nf;Stems winged-tri angular.&nf;Fruits blackish, baccate.","Liliopsida",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"404","2019-08-20 10:00:08-03","UNICAMP","UEC","16620","S","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Muniz, CFS","1983","01",NA,"Davis, PH; Shepherd, GJ","D.59776","1976","08","20","Brazil","São Paulo","Ubatuba","Serra do Mar above Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"20","40","UEC057888","UEC057888","Moist bank edge of rain forest. &nf;Tufted perennial up to 1 m.&nf;Stems winged-tri angular.&nf;Fruits blackish, baccate.","Liliopsida",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"405","2019-11-19 14:06:20-03","UFRPE","PEUFR","23055","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Cav.",NA,NA,NA,NA,"I.M.Andrade; G.M.Andrade","153","1995","09","18","Brasil","Pernambuco","Bonito","Reserva Ecológica de Bonito","-35.695833","-8.494444","35º41'45,00W","8º29'40,00S","444","444","PEUFR023055",NA,"Erva; raque vináceo, glumas com margens vináceo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-11-19 14:06:20-03","UFRPE","PEUFR","23056","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Cav.",NA,NA,NA,NA,"S.S.Lira; L.F.Silva; V.V.Henrique; M.Oliveira","71","1995","09","18","Brasil","Pernambuco","Bonito","Reserva Ecológica de Bonito","-35.695833","-8.494444","35º41'45,00W","8º29'40,00S","444","444","PEUFR023056",NA,"Erva; inflorescência com frutos vinho-negros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-11-19 14:06:20-03","UFRPE","PEUFR","23026","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Cav.",NA,NA,NA,NA,"E.Rodrigues; E.Freire; E.Carneiro; V.Monteiro","49","1995","09","12","Brasil","Pernambuco","Bonito","Reserva Ecológica de Bonito","-35.695833","-8.494444","35º41'45,00W","8º29'40,00S","444","444","PEUFR023026",NA,"Arbusto com aproximadamente 1,5m de altura; caule marrom-esverdeado; folhas verde-amarronzadas; inflorescência marrom; botões marrons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-11-19 14:06:20-03","UFRPE","PEUFR","23360","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Cav.","M.Alves",NA,NA,NA,"M.Alves","27495","1995","10","24","Brasil","Pernambuco","Cabo de Santo Augustinho","Açude de Gurjaú","-35.052333","-8.233722","35º03'08,4W","8º14'01,4S",NA,NA,"PEUFR023360",NA,"Frequente no interior da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-11-19 14:06:20-03","UFRPE","PEUFR","23967","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Cav.","M.Alves","2004","08",NA,"J.R.R.Cantarelli; Oímpio; André; Alexandre","30","1996","10","16","Brasil","Pernambuco","Bonito","Reserva Ecológica de Bonito","-35.695833","-8.494444","35º41'45,00W","8º29'40,00S","444","444","PEUFR023967",NA,"Erva com aproximadamente 80cm de altura; epiguetas verde-vináceas, ráquis verdes-vináceas, brácteas vináceas; frutos imaturos verde-vinácos e maduros alvos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-11-19 14:06:20-03","UFRPE","PEUFR","25185","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Cav.","M.Alves","2004","08",NA,"I.M.Andrade; A.B. Marcon; E.H.Rodrigues; M.C. Tschá","168","1995","10","06","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos","-36","-8.31","36º00'00,00W","8º18'36,00S","1100","1100","PEUFR025185",NA,"Erva com aproximadamente 1,5m de altura; bainha arroxeada; gluma escura com a parte central verde; fruto branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-11-19 14:06:20-03","UFRPE","PEUFR","25188","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Cav.","M.Alves","2004","08",NA,"M.C. Tschá; M.Barros; E.Figueiredo; A.Lins; A.Monteiro","311","1996","10","19","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos","-36","-8.31","36º00'00,00W","8º18'36,00S","1100","1100","PEUFR025188",NA,"Frutos imaturos negros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-11-19 14:06:20-03","UFRPE","PEUFR","6782","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Cav.","M.Alves; M.Luceño","1993","12","15","CFPE","628",NA,NA,NA,"Brasil","Pernambuco","Vicência","Engenho de Jundiá","-35.321389","-7.659222","35º19'17,0W","7º39'33,2S",NA,NA,"PEUFR006782",NA,"Erva em touceiras de 30-80cm; bractéolas dlorais castanho-avermelhadas; muito frequente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-04-22 16:26:24-03","UFPB","JPB","30491","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Thomas, WW","2002","10",NA,"Barbosa, MR; César, EA; Dionísio, GO; Lima, IB; Lima, JR; Cunha, JP; Pereira, MS; Costa-Sant","2489","2002","08","03","Brasil","Alagoas","Murici","Fazenda Boa Vista, proximo a torre.","-35.8475","-9.236111","-35.8475","-9.236111","587","587","JPB0030491","JPB0030491","; DESC: Erva escandente, ca. 1 m de alt.","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-04-22 16:26:24-03","UFPB","JPB","30527","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Thomas, WW","2002","10",NA,"Barbosa, MR; César, EA; Dionísio, GO; Lima, IB; Lima, JR; Cunha, JP; Pereira, MS; Costa-Sant","2525","2002","08","03","Brasil","Alagoas","Murici","Fazenda Boa Vista, proximo a torre.","-35.8475","-9.236111","-35.8475","-9.236111","587","587","JPB0030527","JPB0030527","; DESC: Inflorescência cor de vinho.","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-12-10 15:21:40-03","UFPB","JPB","65958","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Luna, NK","2015","08","26","Luna, NK; Bazante, ML; Zelenski, A; Coutinho, TS; Silva, FP","95","2015","08","26","Brasil","Pernambuco","Jaqueira","RPPN Frei Caneca, Pedra do Cruzeiro","-35.755694","-8.151028","-35.755694","-8.151028",NA,NA,"JPB0065958",NA,"; HABITAT: Floresta Atlântica submontana, fragemento de mata; DESC: Erva c/ 1m alt., bainha avermelhada, folhas concolores, inflorescência vináceo","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-04-22 16:26:24-03","UFPB","JPB","33408","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Alves, M",NA,NA,NA,"Thomas, WW; Barbosa, MR; Lemos, RL; Fiaschi, P; Sant'Ana, SC; Paixão, JL","13198","2002","11","02","Brasil","Alagoas","Flexeiras","Serra das Águas Belas, 18,5 Km N of jct. BR 101 and road to Maceió, then 2-3 Km W on cabblestone road. Coastal rainforest, partially disturbed.","-35.791528","-9.248139","-35.791528","-9.248139","400","400","JPB0033408","JPB0033408","; DESC: Cespitose, fruit white.","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-04-22 16:26:24-03","UFPB","JPB","43851","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Barbosa, MR","2016",NA,NA,"Thomas, WW; Barbosa, MR; Lyra Lemos, RP de; Melo, AV de","15214","2010","02","27","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Trail from reserve base (sede) to the top of Pedra Talhada.","-36.460444","-9.255139","-36.460444","-9.255139","488","773","JPB0043851","JPB0043851","; HABITAT: Moist submontane tropical forest. On roch outcrop. 9°15'33 S, 36°25'49 W to; DESC: Herb 1-1.5m; in shade, old.","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-04-22 16:26:24-03","UFPB","JPB","44457","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Thomas, WW","2014",NA,NA,"Melo, AV de; Gomes-Costa, GA; Chagas, MA; Santos, SO","518","2010","10","05","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Trilha próxima do alojamento.","-36.426111","-9.249722","-36.426111","-9.249722","741","741","JPB0044457","JPB0044457","; DESC: Erva com frutos negros. Coletada na trilha.","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-04-22 16:26:24-03","UFPB","JPB","46368","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Thomas, WW","2011","09","05","Viana, JL; Chagas, ECO; Lima, JR","109","2010","09","08","Brasil","Pernambuco","Lagoa dos Gatos","RPPN Pedra D'Anta, Preta flor","-35.9","-8.658333","-35.9","-8.658333","464","464","JPB0046368","JPB0046368","; DESC: Erva. Infl arrouxeadas","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-04-22 16:26:24-03","UFPB","JPB","47080","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Thomas, WW; Lima, IB; Amorim, BS; Chagas, ECO; Lourenço, AR; Pessoa, MC; Setubal, RB; Olive","15397","2011","08","23","Brasil","Bahia","Jitaúna","Cachoeira 19, Fazenda Florestina, 20 Km E of Jequié on BR 330, then 2 Km N on road to Fazenda Florestina.","-39.935556","-13.986111","-39.935556","-13.986111","226","226","JPB0047080",NA,"; HABITAT: Submontane moist forest.; DESC: In forest; leaves greenish white, smooth.","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-04-22 16:26:24-03","UFPB","JPB","48622","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Thomas, WW; Barbosa, MR; Souza-Alves, JP","15586","2011","11","03","Brasil","Sergipe","Itaporanga d'Ajuda","40 Km S of Aracaju on SE 99 to Poavoado Paraé, then 4 Km Fazenda Trapsa.","-37.255972","-11.166417","-37.255972","-11.166417","40","40","JPB0048622","JPB0048622","; HABITAT: Disturbed moist forest (tabuleiro forest) over sand and clay. Habitat for Calicebus coimbrae.; DESC: Herb, cespitose, in forest; 40 cm.","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-04-22 16:26:24-03","UFPB","JPB","49516","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Alves, M",NA,NA,NA,"Amorim, BS; Araújo, DA; Chagas, MA","1179","2011","10","26","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Barragem, borda da mata","-36.431944","-9.256944","-36.431944","-9.256944","630","630","JPB0049516","JPB0049516","; HABITAT: Floresta Atlântica; DESC: Erva 1m alt., inflorescência roxa. Material tratado com álcool 90%.","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-04-22 16:26:24-03","UFPB","JPB","59717","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Nusbaumer, L","2014","10",NA,"Nusbaumer, L","4213","2014","10","23","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","-36.425432","-9.248702","-36.425432","-9.248702","750","750","JPB0059717","JPB0059717","; HABITAT: Forêt ombrophile submontagnarde de plateau, chablis (arbre tombé); DESC: herbacée, 0.8 m. fr. vineuxnoir brillant, bractées noiresbrillantes à nervure verte, pédoncule grenat, feuilles larges, coupantes. récolte photographi","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
