"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","yearIdentified","monthIdentified","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"342","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763749","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Alencar L",NA,"1979","06","26","Southern America","Brazil",NA,NA,"Plants of Amazonas. Collected along the Rio Negro, between Manaus and Sao Gabriel. Between Parana da Floresta and the mouth of the Rio Branco; igapo.","-61.208333","-1.416667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763749 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763749","NL-U1763749",NA,NA,NA,"-61.208333",NA,NA,"-1.416667",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"343","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763750","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Steward WC; et al.",NA,"1977","11","29","Southern America","Brazil",NA,NA,"Plants of Brazilian Amazonia. Br 174, Manaus-Venezuela Highway. Territory of Roraima. Estrada Boa Vista-Venezuela, 28km South of Santa Helena, Venezuela.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763750 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763750","NL-U1763750",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"344","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763751","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Prance GT; Forero E; Pena BS; Ramos JF",NA,"1967","02","21","Southern America","Brazil",NA,NA,"Plants of Brazilian Amazonia. Territory do Roraima. Lowersouthwestern slopes of Serra Tepequem.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763751 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763751","NL-U1763751",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"345","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763752","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Alencar L",NA,"1979","06","25","Southern America","Brazil",NA,NA,"Plants of Amazonas. Collected along the Rio Negro, between Manaus and Sao Gabriel. Parana Tautatu, ca. 100 km NW of Manaus; igapo.","-61","-2.5",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763752 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763752","NL-U1763752",NA,NA,NA,"-61.0",NA,NA,"-2.5",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"346","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763753","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Amaral IL do",NA,"1984","02","04","Southern America","Brazil",NA,NA,"Excursao A Serra Araca e Pico Rondon. Estado do Amazonas, Municipio de Barcelos. 0-3km N do km 211 da estrada Perimentral Norte, encosta do Pico Rondon.","-62.8","1.533333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763753 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763753","NL-U1763753",NA,NA,NA,"-62.8",NA,NA,"1.533333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"347","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763773","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Prance GT; Forero E; Pena BS; Ramos JF",NA,"1967","02","21","Southern America","Brazil",NA,NA,"Plants of Brazilian Amazonia. Territory do Roraima. Lowersouthwestern slopes of Serra Tepequem.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763773 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763773","NL-U1763773",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"348","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763802","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Vicentini A; Assunção PACL; Hopkins MJG; Litt A",NA,"1995","11","01","Southern America","Brazil",NA,NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Estrada alojamento-torre km 0.65.","-59.966667","-2.883333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763802 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763802","NL-U1763802",NA,NA,NA,"-59.966667",NA,NA,"-2.883333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"349","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763803","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Sothers CA; Pereira EC",NA,"1995","10","13","Southern America","Brazil",NA,NA,"Flora da Reserva Ducke. Amazonas, Brasil. Manaus-Itacoatiara, km 26.","-59.966667","-2.883333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763803 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763803","NL-U1763803",NA,NA,NA,"-59.966667",NA,NA,"-2.883333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"350","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763806","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler","Andel TR van","Andel TR van; Behari-Ramdas J; Ramharakh S; Troon F van; Vreedzaam A",NA,"2003","11","30","Southern America","Surinam","Brokopondo",NA,"Witi Creek trail, km 4.4",NA,NA,NA,NA,NA,"Creek forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763806 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763806","NL-U1763806",NA,NA,NA,NA,"2005","03",NA,"09","Magnoliopsidae","U 0121843",NA,NA,NA,NA
"351","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763808","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Souza MAD de; Silva CF da",NA,"1995","11","10","Southern America","Brazil",NA,NA,"Flora da Reserva Ducke. Amazonas, Brasil. Manaus-Itacoatiara, km 26.","-59.966667","-2.883333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763808 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763808","NL-U1763808",NA,NA,NA,"-59.966667",NA,NA,"-2.883333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"352","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763809","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Sothers CA; et al.",NA,"1995","11","08","Southern America","Brazil",NA,NA,"Flora da Reserva Ducke. Amazonas, Brasil. Manaus-Itacoatiara, km 26.","-59.966667","-2.883333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763809 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763809","NL-U1763809",NA,NA,NA,"-59.966667",NA,NA,"-2.883333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"353","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763811","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Fróes RL",NA,"1947","04","06","Southern America","Brazil",NA,NA,"Plantas da Amazonia. Estado do Amazonas. Rio Negro: Tapurucoara, bank of the river.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763811 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763811","NL-U1763811",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"354","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763823","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Rodrigues W; Coêlho D",NA,"1961","11","08","Southern America","Brazil",NA,NA,"Planta do Amazonas. Estrada Manaus-Itacoatiara Km 60.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763823 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763823","NL-U1763823",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"355","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763826","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Prévost M-F",NA,"1979","03","26","Southern America","French Guiana",NA,NA,"Petit arbre frequent dans le sous bois a Cabasssou, vieille foret secondaire de l' ile de Cayenne.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763826 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763826","NL-U1763826",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0224319",NA,NA,NA,NA
"356","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763827","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Prévost M-F",NA,"1979","03","26","Southern America","French Guiana",NA,NA,"Petit arbre frequent dans le sous bois a Cabasssou, vieille foret secondaire de l' ile de Cayenne.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763827 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763827","NL-U1763827",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0224318",NA,NA,NA,NA
"357","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763850","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Lindeman JC; Görts-van Rijn ARA; Jansen-Jacobs MJ; Hetterscheid-Hollants AMC",NA,"1980","09","08","Southern America","Surinam",NA,NA,"Area of Kabalebo Dam project, distr. Nickerie.","-57.75","4.5",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763850 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763850","NL-U1763850",NA,NA,NA,"-57.75",NA,NA,"4.5",NA,"Magnoliopsidae","U 0224285",NA,NA,NA,NA
"358","2020-02-08 09:57:35-03","NBC","NL-BOTANY","WAG.1173961","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Leeuwenberg AJM",NA,"1978","01","22","Southern America","French Guiana",NA,NA,"French Guiana: Mont Muhary base, E. of Cayenne.","-52.166667","4.833333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1173961 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1173961","NL-WAG1173961",NA,NA,NA,"-52.166667",NA,NA,"4.833333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"359","2020-02-08 09:57:35-03","NBC","NL-BOTANY","WAG.1173962","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Leeuwenberg AJM",NA,"1978","01","22","Southern America","French Guiana",NA,NA,"French Guiana: Mont Muhary base, E. of Cayenne.","-52.166667","4.833333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1173962 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1173962","NL-WAG1173962",NA,NA,NA,"-52.166667",NA,NA,"4.833333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"360","2020-11-04 11:20:37-03","ESALQ","ESA","86127","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Paula-Souza, J.","Santos, T.S.","939.0","1970","07","14",NA,"Brasil","Bahia",NA,"Vale do Rio Mucuri. BR 101. Plantação de cacau",NA,NA,NA,NA,NA,"Arvorezinha de 7m de alt. Fl. branca","ESA086127","ESA086127",NA,NA,NA,NA,"2004","04",NA,"07",NA,NA,NA,NA,NA,NA
"361","2020-11-04 11:20:37-03","ESALQ","ESA","99608","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia",NA,"Souza, J.P.","Jardim, J.G.","4126.0","2003","01","12",NA,"Brasil",NA,"Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"ESA099608","ESA099608",NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-11-04 11:20:37-03","ESALQ","ESA","105065","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia",NA,"Paula-Souza, J.","Paula-Souza, J.","5697.0","2006","04","10",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA105065","ESA105065",NA,"48094","auto",NA,"2006","04",NA,"10",NA,NA,NA,NA,NA,NA
"363","2020-11-04 11:20:37-03","ESALQ","ESA","101137","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia",NA,"Ferreira, F.M.","Quinet, A.","1036.0","2006","08","24",NA,"Brasil","Rio de Janeiro","Cachoeira do Macaco",NA,NA,NA,NA,NA,NA,NA,"ESA101137","ESA101137",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-11-04 11:20:37-03","ESALQ","ESA","72005","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Coelho, D.F.","Bilby, R. et al.","342.0","1988","03","10",NA,"Brasil","Amazonas",NA,"UHE Balbina. Rio Uatumã próx. à base V. Mata inundada, solo argiloso. Ocasional",NA,NA,NA,NA,NA,NA,"ESA072005","ESA072005",NA,NA,NA,NA,"1996","05",NA,"16",NA,NA,NA,NA,NA,NA
"365","2020-11-04 11:20:37-03","ESALQ","ESA","86130","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Paula-Souza, J.","Pinheiro, R.S.","1511.0","1971","07","28",NA,"Brasil","Bahia",NA,"Banco Central Rod. Faz. Guanabara. Mata.",NA,NA,NA,NA,NA,"Árvore de 8m de alt. 15cm diâm. Fl. branca","ESA086130","ESA086130",NA,NA,NA,NA,"2004","04",NA,"07",NA,NA,NA,NA,NA,NA
"366","2020-11-04 11:20:37-03","ESALQ","ESA","86126","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Paula-Souza, J.","Santos, T.S.","2074.0","1971","10","07",NA,"Brasil","Bahia",NA,"BR 101. Vale do Rio Mucuri. Plantação de cacau",NA,NA,NA,NA,NA,"Árvore de 7m de alt. Fl. branca. Fr. verde claro","ESA086126","ESA086126",NA,NA,NA,NA,"2004","04",NA,"07",NA,NA,NA,NA,NA,NA
"367","2020-11-04 11:20:37-03","ESALQ","ESA","86131","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Paula-Souza, J.","Pinheiro, R.S.","2097.0","1973","04","05",NA,"Brasil","Bahia",NA,"Km 25 da rod. Guaratinga/São Paulinho. Mata",NA,NA,NA,NA,NA,"Arbusto de 4m de altura. Flor amarela","ESA086131","ESA086131",NA,NA,NA,NA,"2004","04",NA,"07",NA,NA,NA,NA,NA,NA
"368","2020-11-04 11:20:37-03","ESALQ","ESA","72004","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Paula-Souza, J.","Gottsberger, G. ; Dörig, J.",NA,"1986","01","30",NA,"Brasil","Amazonas","Camarua","Confluence of Rio Tapaua and Rio Purus, Vila Foz de Itapaua. Igapo forest behind the Vila","-63.5",NA,NA,NA,NA,"Tree, 2m tall, white sphingophilous flowers","ESA072004","ESA072004",NA,NA,NA,"-63.5","2001","08","-6,083,333","06",NA,NA,NA,NA,NA,NA
"369","2020-11-04 11:20:37-03","ESALQ","ESA","105312","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia",NA,"Paula-Souza, J.","Paula-Souza, J.","5684.0","2006","04","07",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA105312","ESA105312",NA,"48094","auto",NA,"2006","04",NA,"07",NA,NA,NA,NA,NA,NA
"370","2020-11-04 11:20:37-03","ESALQ","ESA","93321","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng",NA,"Rosa, M. et al.","190.0","1984","07","31",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA093321","ESA093321",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-11-04 11:20:37-03","ESALQ","ESA","88914","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Paula-Souza, J.","Leoni, L.S.","6031.0","2004","09","23",NA,"Brasil","Espírito Santo","Pinheiros",NA,"-40.2132987976074","-18.3703002929688",NA,NA,NA,NA,"ESA088914","ESA088914",NA,"28525","auto",NA,"2005","04",NA,"10",NA,NA,NA,NA,NA,NA
"372","2020-11-04 12:16:21-03","ESALQ","ESA","135988","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(St.Hil.)Spreng",NA,"G.Martinelli","10110.0","1984","11","06",NA,"Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"ESA135988",NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-11-04 11:20:37-03","ESALQ","ESA","98228","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Oliveira, J.F.C.","Fiaschi, P.","3132.0","2006","09","02",NA,"Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"ESA098228","ESA098228",NA,"20531","auto",NA,"2019","04",NA,"02",NA,NA,NA,NA,NA,NA
"374","2020-11-04 11:20:37-03","ESALQ","ESA","86129","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Paula-Souza, J.","Silva, L.A.M. et al.","2591.0","1988","10","24",NA,"Brasil","Bahia","Mascote","Fazenda N.S. d'Ajuda com sede a 500m da cidade. Mata raleada recentemente, a 1km a Noroeste da sede. Região de Mata Higrófila Sul Bahiana. Ramal Mascote/Ponte do Rio Pardo, solo argilo-silicoso","-39.3025016784668","-15.563099861145","230","230",NA,"Árvore, 6m x 10cm. Flores brancas. Coleta de folhas para análises","ESA086129","ESA086129",NA,"37487","auto",NA,"2004","04",NA,"07",NA,NA,NA,NA,NA,NA
"375","2020-11-04 11:20:37-03","ESALQ","ESA","86128","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Paula-Souza, J.","Thomas, W.W. et al.","11236.0","1996","11","14",NA,"Brasil","Bahia","Porto Seguro","Parque Nacional de Monte Pascoal. Trail to peak of Monte Pascoal. At base of trail and on lower slopes. Southern Bahian Wet Forest","-39.0647010803223","-16.4496994018555","100","100",NA,"Tree, 12m. Leaves dark green above, slightly pales beneath; inflorescence branches and flowers white","ESA086128","ESA086128",NA,"68835","auto","-40,574,722","2004","04","-15,264,722","07",NA,NA,NA,NA,NA,NA
"376","2020-11-04 11:20:37-03","ESALQ","ESA","27879","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Souza, J.P.","Aguiar, O.T. ; Pastore, J.A.","609.0","1995","10","11",NA,"Brasil","São Paulo","Ibiúna","P.E. de Jurupará, estrada da Usina da Barra, às margens da represa","-47.2200012207031","-23.6499996185303",NA,NA,NA,"Arvoreta, ca. 5m alt. Flores alvas, aromáticas","ESA027879",NA,NA,"43112","auto",NA,"1996","06",NA,"04",NA,NA,NA,NA,NA,NA
"377","2020-11-04 11:20:37-03","ESALQ","ESA","62815","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Folli, D.A.","Folli, D.A.","1990.0","1993","09","13",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares. Próximo à estrada da antiga área do Calimã. Mata de Tabuleiro","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arbusto, 5m","ESA062815","ESA062815",NA,"48094","auto",NA,"1997","08",NA,"19",NA,NA,NA,NA,NA,NA
"378","2020-11-04 11:20:37-03","ESALQ","ESA","72178","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Folli, D.A.","Folli, D.A.","1990.0","1993","09","13",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares. Próximo à estrada da antiga área do Calimã. Mata de Tabuleiro","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Arbusto, 5m","ESA072178","ESA072178",NA,"48094","auto",NA,"1997","08",NA,"19",NA,NA,NA,NA,NA,NA
"379","2020-11-04 11:20:37-03","ESALQ","ESA","72177","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Paula-Souza, J.","Farias, G.L.","603.0","1993","03","30",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da CVRD, Estrada Farinha Seca, km 2. Mata de Tabuleiro","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Árvore, 2m alt.","ESA072177","ESA072177",NA,"48094","auto",NA,"2001","06",NA,"19",NA,NA,NA,NA,NA,NA
"380","2020-11-04 11:20:37-03","ESALQ","ESA","88236","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Paula-Souza, J.","Folli, D.A.","4349.0","2002","09","11",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da CVRD, Estrada Orelha de Macaco, km 1,8. Mata de Tabuleiro","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA088236","ESA088236",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-01-14 15:33:58-03","MN","R","7417","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Marquete, N.F.S.","Glaziou, A.F.M.","118","1862","09","02",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000007417","R000007417_001",NA,NA,NA,NA,"1973","12",NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-01-14 15:33:58-03","MN","R","79689","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.",NA,"Glaziou, A.F.M.","6474",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Herb. J. de Saldanha, 6491 e 6183","R000079689","R000079689_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2015-07-02 14:04:30-03","JBP","HPL","12598","S","Plantae",NA,NA,"Violaceae","Amphirrhox","cf. longifolia","Amphirrhox cf. longifolia",NA,"Coelho, R.","Coelho, R.; Flores, T.B.","346","2010","07","12",NA,"Brasil","AM","Novo Airão","Sítio Refúgio Arambóia. Campinarana próximo a entrada do sítio Capoeira.","-60.9442","-2.62139",NA,NA,NA,NA,NA,NA,NA,"343315","auto",NA,"2010","07",NA,"12",NA,NA,NA,NA,NA,NA
