"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","sex"
"142","2020-11-19 10:22:41-03","CPAP","CPAP","17612","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Sanches, A. de L.","104","1999","05","20",NA,"Brasil","MS","Estrada para Forte Coimbra, aproximadamente 10km da BR-262","-57.483333","-19.45",NA,"Flutuante fixa. Fértil. FLOR: . FRUTO: . INTERESSE: Despoluidora. FREQUÊNCIA: Frequente. AMBIENTE: Borda de lagoa, com uns 90 ou mais cm de profundidade. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Lentilha-D",NA,NA,"V. J. Pott",NA,NA,"Corumbá","57°29' W","19°27' S",NA,NA,"1999","05",NA,NA,NA,NA,NA,NA
"143","2020-11-19 10:22:41-03","CPAP","CPAP","18385","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","8104","1999","05","21",NA,"Brasil","MS","Fazenda São Francisco; borda do Pantanal","-56.666667","-20.116667",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: Forrageira para aves.. FREQUÊNCIA: Abundante. AMBIENTE: Açude coberto de Pistia, próximo currral. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,"V. J. Pott","100","100","Miranda","56°40' W","20°07' S",NA,NA,"1999","05",NA,NA,NA,NA,NA,NA
"144","2020-11-19 10:22:41-03","CPAP","CPAP","22188","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","5546","2002","05","28",NA,"Brasil","MS","Chacará Vieira, próximo a estação ferroviária Cachoeirão.","-55.294167","-20.435417",NA,"Erva aquática flutuante livre. Presença de Wolffia Brasiliensis. Ocorrência Dominante.. Pequeno açude aterrado, perturbado, 20-30cm prof.. Solo: argiloso.. Relevo: plano deprimido.",NA,NA,"V. J. Pott","160","160","Terenos","55°17'39 W","20°26'07,5 S",NA,NA,"2002","05",NA,NA,NA,NA,NA,NA
"145","2020-11-19 10:22:41-03","CPAP","CPAP","22266","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","6108","2003","03","29",NA,"Brasil","MS","Fazenda Gaíva (Jáguaribe), Pantanal do rio Paráguai","-57.670556","-17.841389",NA,"Erva aquática flutuante livre, planta . Frequente.. Lagoinha formada com água de chuva ao longo do aterro da estrada,. Solo: areno-argiloso.,. Relevo: plano.",NA,NA,"V. J. Pott",NA,NA,"Corumbá","57°40'14'' W","17°50'29'' S",NA,NA,"2003","03",NA,NA,NA,NA,NA,NA
"146","2020-11-19 10:22:41-03","CPAP","CPAP","25084","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","4508","2001","04","04",NA,"Brasil","MS","Hotel dos Camalotes (próximo a cerca da entrada, lado esquerdo).","-57.899333","-21.713611",NA,"Erva aquática flutuante livre. Dominante. Flor estéril. Vale antropizado ao longo de dique marginal da cidade. Solo: argiloso.. Relevo: plano. Presença de Spirodela intermedia e Wolffia Brasiliensis.",NA,NA,"V. J. Pott",NA,NA,"Porto Murtinho","57°53'57,6''W","21°42'49''S",NA,NA,"2001","04",NA,NA,NA,NA,NA,NA
"147","2020-11-19 10:22:41-03","CPAP","CPAP","25188","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","6221","2003","05","06",NA,"Brasil","MT","Estrada transpantaneira, metade do trajeto entre Porteira do IBAMA e Porto do Jofre.","-56.828722","-16.867667",NA,"Erva aquática flutuante fixa. Dominante.. Caixa de empréstimo rasa, ao longo da estrada, pertubado. Solo: argiloso.. Relevo: plano.",NA,NA,NA,"94","94","Poconé","56°49'43,4''W","16°52'03,6''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-11-19 10:22:41-03","CPAP","CPAP","9177","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Hamilton, S.","06","1992","06","02",NA,"Brasil","MS","Baía Negra, perto da estrada Transpantaneira, com mata alagável, Pantanal","-57.5","-19.016667",NA,"Erva aquática flutuante livre. Plântulas presentes. FLOR: estéril. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Aquático. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,"Corumbá","57°30' W","19°01' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-11-19 10:22:41-03","CPAP","CPAP","9287","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bueno, N. C.","326","1992","05","24",NA,"Brasil","MS","Lago atrás da Itaú, estrada para Ladário","-57.65","-19.016667",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Aquático. SUBSTRATO: solo calcário. RELEVO: plano.",NA,NA,NA,"140","140","Corumbá","57°39' W","19°01' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-11-19 10:22:41-03","CPAP","CPAP","9311","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bueno, N. C.","350","1992","06","11",NA,"Brasil","MS","Porto da Manga, lado de Corumbá, próximo a estrada, Pantanal do rio Paraguai","-57.233333","-19.2",NA,". FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Aquático. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,"89","89","Corumbá","57°14' W","19°12' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-11-19 10:22:41-03","CPAP","CPAP","9314","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bueno, N. C.","353","1992","06","11",NA,"Brasil","MS","Estrada da Manga (MT-228), a 28km da BR-262, Pantanal do rio Paraguai","-57.233333","-19.2",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Aquático. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,"89","89","Corumbá","57°14' W","19°12' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-11-19 10:22:41-03","CPAP","CPAP","9315","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bueno, N. C.","354","1992","06","11",NA,"Brasil","MS","Estrada da Manga (MT-228), a 27km da BR-262, Pantanal do rio Paraguai","-57.233333","-19.2",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Aquático. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,"89","89","Corumbá","57°14' W","19°12' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-11-19 10:22:41-03","CPAP","CPAP","9346","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bueno, N. C.","385","1992","08","04",NA,"Brasil","MT","Porto Cercado a 40km de Cuiabá, MT-050","-56.2","-16.233333",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Campo. SUBSTRATO: solo laterita hidromórfica distrófico. RELEVO: plano.",NA,NA,NA,"115","115","Nossa Senhora do Livramento","56°12' W","16°14' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-11-19 10:22:41-03","CPAP","CPAP","9616","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, A.","6156","1992","03","01",NA,"Brasil","SP","Estância Paraiso (avicola), km 556, rodovia sp 270.","-51.383333","-22.116667",NA,"Erva flutuante livre. FLOR: não observado. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Dominante. AMBIENTE: Pequeno açude abaixo de aviário, eutrófico. SUBSTRATO: solo arenoso. RELEVO: deprimido.",NA,NA,NA,"400","400","Presidente Prudente","51°23' W","22°07' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-11-19 10:22:41-03","CPAP","CPAP","9622","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, A.","6162","1992","05","16",NA,"Brasil","MS","Fundos do Hotel Passo do Lontra, Passo do Lontra, Pantanal","-57","-19.666667",NA,"Erva flutuante livre. FLOR: branca. FRUTO: castanho. INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente, densidade baixa . AMBIENTE: Planície de inundação do rio Miranda, água 10-80cm profundidade. SUBSTRATO: solo argiloso, Vertico.. RELEVO: pla",NA,NA,NA,"120","120","Corumbá","57°00' W","19°40' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-11-19 10:22:41-03","CPAP","CPAP","9624","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, A.","6164","1992","05","17",NA,"Brasil","MS","Fazenda Nhumirim (Embrapa), Sub-região da Nhecolândia Pantanal - sede","-56.65","-18.983333",NA,"Erva flutuante livre, verde clara. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Lagoa temporária, água 2-15cm profundidade; com muito pisoteio. Fundo do curral leiteiro, donde escoam nutrientes. Borda com Bacopa sp (branca) e Panicum repens. SUB",NA,NA,NA,"90","90","Corumbá","56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-11-19 10:22:41-03","CPAP","CPAP","9628","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, A.","6168","1992","05","17",NA,"Brasil","MS","Lado Oeste do aterro (estrada MS-228), fazenda Firme, Sub-região da Nhecolândia, Pantanal","-57.016667","-19.266667",NA,"Erva flutuante livre, verde clara. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa entre Wolffia. AMBIENTE: Lagoa temporária, água (verde) 0-30cm profundidade. Com Sesbania virgata (morta) e algas filamentosas (tendendo a dominar",NA,NA,NA,"90","90","Corumbá","57°01' W","19°16' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-11-19 10:22:41-03","CPAP","CPAP","9639","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, A.","6179","1992","06","28",NA,"Brasil","MS","Junto a sede da fazenda Dois Buritis, Sub-região do Paiaguás, Pantanal","-55.166667","-17.9",NA,"Erva flutuante livre. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente no local. AMBIENTE: Poço para gado, com Panicum repens na borda. SUBSTRATO: solo arenoso com superfície escura. RELEVO: plano deprimido.",NA,NA,NA,"151","151","Coxim","55°10' W","17°54' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-11-19 10:22:41-03","CPAP","CPAP","9672","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, A.","6212","1992","06","29",NA,"Brasil","MS","BR-262, antigo acampamento da construtora da estrada, próximo ao Morro do Azeite, Pantanal","-57","-19.683333",NA,"Erva flutuante livre. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Abundante. AMBIENTE: Campo inundado pelo rio Miranda. Entre detritos da cheia. Nas bordas rasas e que estão secando, sem correnteza. SUBSTRATO: solo argiloso eutrófico",NA,NA,NA,"90","90","Miranda","57°00' W","19°41' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-11-19 10:22:41-03","CPAP","CPAP","9786","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1661","1992","05","28",NA,"Brasil","MS","Final da estrada (MS-325) do carandazal (trilhos), Sub-região do Nabileque, Pantanal","-57.183333","-19.8",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Raro. AMBIENTE: Caixa de empréstimo. SUBSTRATO: solo argiloso fértil. RELEVO: plano deprimido.",NA,NA,NA,"90","90","Corumbá","57°11' W","19°48' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-11-19 10:22:41-03","CPAP","CPAP","9787","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1662","1992","05","28",NA,"Brasil","MS","Em frente a porteira no Corixo Mutum na estrada para carandazal, Sub-região do Nabileque, Pantanal","-57.183333","-19.8",NA,"Erva aquática flutuante livre. FLOR: branca. FRUTO: castanho. INTERESSE: Levantamento florístico. FREQUÊNCIA: Ocasional. AMBIENTE: Caixa de empréstimo. SUBSTRATO: solo argiloso fértil. RELEVO: plano deprimido.",NA,NA,NA,"90","90","Corumbá","57°11' W","19°48' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-11-19 10:22:41-03","CPAP","CPAP","9794","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1669","1992","04","15",NA,"Bolívia",NA,"Estrada para o Polder (Codrasa)","-57.733333","-19.016667",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Caixa de empréstimo, rasa com pisoteio de gado. SUBSTRATO: solo calcário. RELEVO: plano.",NA,NA,NA,"120","120","Santa Cruz","57°44' W","19°01' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-11-19 10:22:41-03","CPAP","CPAP","9806","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1681","1992","07","13",NA,"Brasil","MS","Km 562 da BR-262, lado Norte, Pantanal","-56.483333","-20.183333",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Raro. AMBIENTE: Caixa de empréstimo, com Wolffiella oblonga. SUBSTRATO: solo argiloso com esterco de gado. RELEVO: plano.",NA,NA,NA,"180","180","Miranda","56°29' W","20°11' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-11-19 10:22:41-03","CPAP","CPAP","9817","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1692","1992","07","25",NA,"Brasil","MS","Lagoa próxima a fabrica de Cimento Itaú","-57.65","-19.016667",NA,"Erva aquática flutuante livre. FLOR: estames brancos. FRUTO: ainda verde. INTERESSE: . FREQUÊNCIA: Ocasional. AMBIENTE: Borda úmida de lagoa com influência antrópica. SUBSTRATO: solo calcário. RELEVO: plano.",NA,NA,"V. J. Pott","140","140","Corumbá","57°39' W","19°01' S",NA,NA,"1992","07",NA,NA,NA,NA,NA,NA
"165","2020-11-19 10:22:41-03","CPAP","CPAP","9818","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1693","1992","07","25",NA,"Brasil","MS","Brejo próxima a fabrica de Cimento Itaú","-57.65","-19.016667",NA,"Erva aquática flutuante livre. FLOR: estames brancos. FRUTO: . INTERESSE: . FREQUÊNCIA: Ocasional. AMBIENTE: Brejo com gramineas. SUBSTRATO: solo calcário. RELEVO: plano.",NA,NA,NA,"140","140","Corumbá","57°39' W","19°01' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-11-19 10:22:41-03","CPAP","CPAP","9819","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1694","1992","07","31",NA,"Brasil","MS","1km da entrada da fazenda Pontal, 14km Norte do rio Taboco, estrada MS-419","-55.666667","-20",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Brejo de Typha com água corrente. SUBSTRATO: solo rico em cálcio, com muita aroeira. RELEVO: plano.",NA,NA,NA,"140","140","Aquidauana","55°40' W","20°00' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-11-19 10:22:41-03","CPAP","CPAP","9846","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1721","1992","08","04",NA,"Brasil","MT","Fazenda Paraiso, MT-50, 30km de Poconé, Pantanal","-56.316667","-16.366667",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Pouco frequente. AMBIENTE: Caixa de empréstimo . SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,"118","118","Poconé","56°19' W","16°22' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-11-19 10:22:41-03","CPAP","CPAP","9875","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1750","1992","04","12",NA,"Brasil","MS","Rio Novo, fazenda Santa Blanca, próximo rio Paraguai e Porto Esperança, Pantanal","-57.45","-19.616667",NA,"Erva flutuante livre. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Pouco frequente. AMBIENTE: Corixo, (corixo = braço de rio) no camalote (camalote = vegetação flutuante, com Eichhornia azurea). SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"V. J. Pott","85","85","Corumbá","57°27' W","19°37' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-11-19 10:22:41-03","CPAP","CPAP","9915","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1790","1992","05","07",NA,"Brasil","MS","Fazenda Primavera - rio Verde (= corixo) - 6.5km da estrada para Forte Coimbra, Pantanal","-57.816667","-19.333333",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Corixo (braço abandonado de rio). SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,"84","84","Corumbá","57°49' W","19°20' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-19 10:22:41-03","CPAP","CPAP","9918","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1793","1992","05","07",NA,"Brasil","MS","Estrada para Forte Coimbra - área de influência chaquenha, mais ou menos 14km da BR-262, Pantanal","-57.816667","-19.333333",NA,"Erva aquática flutuante livre. FLOR: branca. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Muito frequente. AMBIENTE: Caixa de empréstimo. Junto com Wolffia cf. columbiana, Pistia e Salvinia jovens; também Tanner Grass (= Brachiaria erecta).",NA,NA,NA,"84","84","Corumbá","57°49' W","19°20' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-11-19 10:22:41-03","CPAP","CPAP","9926","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1801","1992","05","07",NA,"Brasil","MS","Estrada, inacabada para Forte Coimbra, MS-454, Pantanal - próximo a porteira da fazenda","-57.616667","-19.633333",NA,"Erva aquática flutuante livre. Com perifiton nas frondes e raizes. FLOR: estéril. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Muito frequente. AMBIENTE: Caixa de empréstimo, rasa, com muito pisoteio de gado. SUBSTRATO: solo argiloso. RELEVO:",NA,NA,NA,"90","90","Corumbá","57°37' W","19°38' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-11-19 10:22:41-03","CPAP","CPAP","9927","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1802","1992","05","07",NA,"Brasil","MS","Estrada para Forte Coimbra, 24km da BR-262, lado esquerdo, Pantanal","-57.616667","-19.616667",NA,"Erva aquática flutuante livre. FLOR: branca. FRUTO: castanho. INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Água estagnada do lado do aterro de estrada. Entre Heteranthera limosa e Pontederia lancifolia. SUBSTRATO: solo argiloso. R",NA,NA,NA,"84","84","Corumbá","57°37' W","19°37' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-11-19 10:22:41-03","CPAP","CPAP","9930","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1805","1992","05","19",NA,"Brasil","MS","Terreno baldio esquina da rua Edu Rocha com rua Duques de Caxias","-57.65","-19.016667",NA,"Erva aquática. FLOR: anteras brancas. FRUTO: castanho. INTERESSE: Levantamento florístico. FREQUÊNCIA: Muito frequente. AMBIENTE: Terreno com água estagnada de chuva (eutrofizado), com lixo. SUBSTRATO: solo calcário. RELEVO: plano.",NA,NA,NA,"140","140","Corumbá","57°39' W","19°01' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-11-19 10:22:41-03","CPAP","CPAP","9934","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1809","1992","05","21",NA,"Brasil","MS","Ilha da lagoa do Jacadigo","-57.783333","-19.216667",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Muito frequente. AMBIENTE: Beira de estrada, água corrente da subida de enchente. Presença de Woffia cf. columbiana, Limnobium laevigatum, Sagittaria montevid",NA,NA,NA,"120","120","Corumbá","57°47' W","19°13' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-11-19 10:22:41-03","CPAP","CPAP","9935","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1810","1992","05","21",NA,"Brasil","MS","Ilha da lagoa do Jacadigo","-57.783333","-19.216667",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Beira de estrada, água corrente da subida de enchente. Com Ceratophyllum demersum, próximo de porteira de fazenda. SUBSTRATO: solo calcár",NA,NA,NA,"120","120","Corumbá","57°47' W","19°13' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-11-19 10:22:41-03","CPAP","CPAP","9945","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1820","1992","05","22",NA,"Brasil","MS","BR-262, km632,5 - Pantanal do Nabileque","-57.933333","-19.8",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Caixa de empréstimo com Typha e Pistia. Com Wolffia brasiliensis em pequena quantidade. SUBSTRATO: solo calcário. RELEVO: plano.",NA,NA,NA,"100","100","Corumbá","57°56' W","19°48' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-11-19 10:22:41-03","CPAP","CPAP","9948","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1823","1992","05","25",NA,"Brasil","MS","Rua Edu Rocha com rua Duque de Caxias, próximo aos fundos da Embrapa/Cpap","-57.65","-19.016667",NA,"Erva aquática flutuante livre. FLOR: branca. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Muito frequente. AMBIENTE: Agua corrente em beira de rua, com influência antrópica. SUBSTRATO: solo calcário. RELEVO: plano.",NA,NA,NA,"140","140","Corumbá","57°39' W","19°01' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
