"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","previousCatalogNumber","individualCount","relationshipType","relatedCatalogItem","class","typeStatus","infraspecificEpithet","sex"
"233","2021-02-08 12:39:28-03","UFRGS","ICN","191091","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Ferreira, PPA; Durigon, J; Welker, CAD","821","2012","01","10","América do Sul","Brasil","PR","PR 170,","-51.614167","-26.142778",NA,"trepadeira latescente, corola rosa ou branca",NA,NA,"P.P.A, Ferreira","Bituruna","-51.614167","-26.142778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-04-30 16:06:37-03","UFMT","CNMT","6900","S","Plantae","Angiosperma",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Córdova, M.O.; Arruda, R.S.; Keffer, J.F.","195","2016","03","25",NA,"Brasil","Mato Grosso","Rio Teles Pires, a 6 kmSD daSede Marina. Área de Influência UHE Sinop.","-55.71265","-11.685197",NA,"Flor roxa com guia de nectar mais intensa,Sobre bambuzinho. Frutos verdes imaturos. Látex escaso. Frequente.Subprograma de Monitoramento de Macrófitas Aquáticas - UHE Sinop","CNMT006900",NA,"Córdova, M.O.","Sinop","55°42'45.54W","11°41'06.71S","2016","03","27",NA,NA,"309","309",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-06-22 16:32:36-03","UFMT","CNMT","10169","S","Plantae","Angiosperma",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Giacoppini, D.R.; Almeida, G.","989","2020","06","11",NA,"Brasil","Mato Grosso","Parque Estadual do Cristalino. Lagoa na Fazenda Paraná.","-55.828889","-9.506667",NA,"Flores rosas.Biodiversidade do Parque Estadual do Cristalino - SEMA - MT e UFMT Sinop.","CNMT010169",NA,"Córdova, M.O.","Novo Mundo","55°49' 44W","9°30' 24S","2020","06","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-09-25 18:29:09-03","UFMT","CNMT","10271","S","Plantae","Angiosperma",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Giacoppini, D.R.; Almeida, G.; Zappani, M.; Siqueira A.","1113","2020","07","31",NA,"Brasil","Mato Grosso","Parque Estadual do Xingu. Área de amortecimento, limite noroeste do Parque. Estrada de acesso a Trilha 1 - Projeto Monitora.","-52.416111","-9.782778",NA,"Flores lilás.Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010271",NA,"Córdova, M.O.","Santa Cruz do Xingu","52°24'58W","9°46'58S","2020","08","10",NA,NA,"259","259",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-04-05 12:32:16-03","UNIVASF","HVASF","11689","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","J.V.A. Ferreira","53","2011","05","30","América do Sul","Brasil","Pernambuco","Rio São Francisco, margem esquerda, Ilha do Fogo","-40.505444","-9.404861",NA,"Liana. Caule lenhoso. Folhas alternas, simples. Flor diclamídea lilás, com corola tubulosa.","HVASF011689","HVASF011689_v01 HVASF011689_v02","F.D. Santos","Petrolina","-40.505444","-9.404861","2019","02","19",NA,NA,"363","363",NA,NA,NA,NA,NA,NA,NA,NA,"U"
"238","2021-01-21 15:28:52-03","IBt","SP","489239","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Martinelli, G","18622","2015","05","29",NA,"Brasil","Mato Grosso",NA,"-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,"Barão de Melgaço",NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-09-17 08:57:50-03","IBt","SP","318525","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Souza, VC","14306","1997","03","16",NA,"Brasil","Mato Grosso",NA,"-50.6693992614746","-11.6171998977661",NA,NA,NA,NA,NA,"São Félix do Araguaia",NA,NA,NA,NA,NA,"290331","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-10-08 08:52:34-03","IBt","SP","338157","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Pott, VJ","1047","1989","10","04",NA,"Brasil","Mato Grosso do Sul",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"Corumbá",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-10-15 10:08:30-03","IBt","SP","339617","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Hashimoto, G","s.n.","1996","04","06",NA,"Brasil","Mato Grosso do Sul",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"Corumbá",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-10-08 08:52:34-03","IBt","SP","338176","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Silva, PC","11","1999","05","28",NA,"Brasil","Mato Grosso do Sul",NA,"-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,NA,"Ladário",NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-10-08 08:52:34-03","IBt","SP","338166","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Damasceno Jr, GA","806","1995","05","05",NA,"Brasil","Mato Grosso do Sul",NA,"-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,NA,"Ladário",NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-01-07 09:33:35-03","IBt","SP","453060","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Ferreira, PPA","821","2012","01","10",NA,"Brasil","Paraná",NA,"-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,NA,"Bituruna",NA,NA,NA,NA,NA,"30743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-09-10 10:17:50-03","IBt","SP","312844","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Simão Bianchini, R","1051","1997","04","21",NA,"Brasil","São Paulo",NA,"-48.3199996948242","-21.25",NA,NA,NA,NA,NA,"Jaboticabal",NA,NA,NA,NA,NA,"22420","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-09-10 10:17:50-03","IBt","SP","312846","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Simão Bianchini, R","1056","1997","04","21",NA,"Brasil","São Paulo",NA,"-48.3199996948242","-21.25",NA,NA,NA,NA,NA,"Jaboticabal",NA,NA,NA,NA,NA,"22420","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-09-24 08:24:27-03","IBt","SP","328037","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Rodrigues, EA","301","1995","04","24",NA,"Brasil","São Paulo",NA,"-48.3199996948242","-21.25",NA,NA,NA,NA,NA,"Jaboticabal",NA,NA,NA,NA,NA,"22420","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
