"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"155","2021-03-01 16:26:18-03","UNICAMP","UEC","60163","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Jacques, EL","Lombardi, JA","1992","06","05","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Capão Bonito e Sete Barras.","-47.916583","-25.020278","-47.916583","-25.020278",NA,NA,"UEC053279","UEC053279","103","Herva epífita, folhas carnosas, botões brancos, grota.","1994","08","09",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:26:18-03","UNICAMP","UEC","494","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.",NA,"Davis, PH; Shepherd, GJ; Sakane, M; et al.","1976","09","09","Brazil","São Paulo","Eldorado","Caverna do Diabo, 40 km from Eldorado (limestone).","-48.394722","-24.6475","-48.394722","-24.6475","400","400","UEC053270","UEC053270","60841","On mossy rocks in rain forest. Low shrublet. Flowers male, perianth white, 2+2.",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-01 16:26:18-03","UNICAMP","UEC","490","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.",NA,"Prance, GT; Shepherd, GJ; Benson, WW","1978","02","01","Brazil","São Paulo","Carlos Botelho","Reserva Carlos Botelho, entre São Miguel Arcanjo e Sete Barras. Em mata e beira de mata.",NA,NA,NA,NA,"800","800","UEC053280","UEC053280","6893","Epífita, fruto branco - esverdeado.",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-01 16:26:18-03","UNICAMP","UEC","88584","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Jacques, EL","Rodrigues, RR; Souza, VC; Arzolla, FARDP; Ivanauskas, NM; Souza, JP","1995","09","03","Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha do rolado. Mata Atlântica.","-48.394722","-24.6475","-48.394722","-24.6475",NA,NA,"UEC053284","UEC053284","165","Epífita, frutos imaturos verdes.","1997","11","11",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-01 16:26:18-03","UNICAMP","UEC","75232","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Jacques, EL","Miyagi, PH; Ivanauskas, NM; Leite, EC; Silva, IC; Ettori Junior, O; Fernandes, GD","1994","09","09","Brazil","São Paulo","Tapiraí","12 km de Tapiraí em direção a Juquiá. Cachoeira do Chá.","-47.560833","-20.029611","-47.560833","-20.029611",NA,NA,"UEC053273","UEC053273","233","Flores masculinas. Epífita.","1997","11","11",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:26:18-03","UNICAMP","UEC","67421","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Jacques, EL","Kim, AC; et al.","1993","11","12","Brazil","São Paulo","Ubatuba","Estação do I.A.C. Trilha da Sucem, planície.","-45.133333","-23.416667","-45.133333","-23.416667",NA,NA,"UEC053277","UEC053277","30062","Liana. Flores brancas, perfumes. Ocorre a 3 m de altura. Encosta.","1997","11","11",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-01 16:26:18-03","UNICAMP","UEC","75231","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Jacques, EL","Miyagi, PH; Ivanauskas, NM; Leite, EC; Silva, IC; Ettori Junior, O; Fernandes, GD","1994","09","09","Brazil","São Paulo","Tapiraí","12 km de Tapiraí em direção a Juquiá. Cachoeira do Chá.","-47.560833","-20.029611","-47.560833","-20.029611",NA,NA,"UEC053274","UEC053274","230","Epífita, flores femininas brancas.","1997","11","11",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-01 16:26:18-03","UNICAMP","UEC","87961","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Jacques, EL","Silva, AF; Martins, FR","1985","09","10","Brazil","São Paulo","São José dos Campos","Flora da Reserva Florestal da Boa Vista, mata da estufa.","-45.9375","-23.075","-45.9375","-23.075",NA,NA,"UEC053290","UEC053290","1234","Trepadeira de flores de até 18m de altura, flores verdes.","1997","11","11",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-01 16:26:18-03","UNICAMP","UEC","88588","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Jacques, EL","Rodrigues, RR; Souza, VC; Arzolla, FARDP; Ivanauskas, NM; Souza, JP","1995","09","03","Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha do Rolado. Mata Atlântica.","-48.394722","-24.6475","-48.394722","-24.6475",NA,NA,"UEC053289","UEC053289","140","Epífita. Flores alvas abertas e em botão.","1997","11","11",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-08-20 10:07:35-03","UNICAMP","UEC","128379","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Meireles, LD","Meireles, LD","2002","10","20","Brazil","Minas Gerais","Camanducaia","Monte Verde, Pedra da Onça","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC087495",NA,"1204","Erva em moita pendente em rocha, nas quedas do córrego.","2005","08",NA,"22140","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-01 16:26:18-03","UNICAMP","UEC","20851","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Hatschbach, G","Dziewa, A","1975","10","11","Brazil","Paraná","Morretes","Marumbí.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UEC053275","UEC053275","90","Trepadeira, flor alva, mata pluvial encosta de morro.","1980",NA,NA,"30514","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-01 16:26:18-03","UNICAMP","UEC","160633","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Delfini-Feliciano, C","Romão, GO; Dantas, APT","2006","07","13","Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha para a Pedra do Sino. Floresta úmida de altitude, próximo a curso d'água.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"UEC017061","UEC017061","1388","Erva até 60 cm de altura, corola branca.","2007","05","30","38539","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-01 16:26:18-03","UNICAMP","UEC","069132","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Jacques, EL","Goldenberg, R; et al.","1992","06","10","Brazil","São Paulo","Campos do Jordão","Morro do Elefante.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"UEC053285","UEC053285","26422","Liana com frutos. Mata.","1997","11","11","21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 16:26:18-03","UNICAMP","UEC","85902","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Franco, GADC","Franco, GADC; Kawasaki, ML","1994","08","19","Brazil","São Paulo","Cunha","Parque Estadual de Serra do Mar, próximo da Sede.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"UEC053292","UEC053292","1275","Trepadeira, flores brancas.","1994","09","29","38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-01 16:26:18-03","UNICAMP","UEC","073538","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Jacques, EL","Pastore, JFB; Baitello, JB","1995","07","21","Brazil","São Paulo","Ibiúna","Parque Estadual de Jurupará, Fazenda Tucano, interior da mata.","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"UEC053286","UEC053286","610","Escandente sobre árvore, flores cor creme.","1997","11","11","43112","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-01 16:26:18-03","UNICAMP","UEC","495","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.",NA,"Davis, PH; Shepherd, GJ; Sakane, M; et al.","1976","09","06","Brazil","São Paulo","Iguape","8 km to Iguape from the junction with the São Paulo - Registro road.","-47.5499992370605","-24.7000007629395",NA,NA,"250","250","UEC053278","UEC053278","60573","Rain forest. Liana on tree trunk. Flowers white.",NA,NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-01 16:26:18-03","UNICAMP","UEC","166308","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Jacques, EL","Pastore, JFB; Arzolla, FARDP","1996","05","15","Brazil","São Paulo","Iporanga","P.E. Turístico do Alto Ribeira, Núcleo Santana, trilha do betari.","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"UEC053266","UEC053266","715","Epífita, flores brancas.","1997","11","11","38740","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-01 16:26:18-03","UNICAMP","UEC","85856","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Jacques, EL","Rossi, L; Cordeiro, I; Pastore, JFB; Lopes Da Silva, E","1994","03","31","Brazil","São Paulo","Pindamonhangaba","Ribeirão Grande - Fazenda São Sebastião do Ribeirão Grande.","-45.4599990844727","-22.9200000762939",NA,NA,"900","900","UEC053287","UEC053287","1487","Erva escandente, ramos pendentes, folhas brilhantes, infrutescência jovem.; Mata Pluvial montana, mata de encosta.","1997","11","11","24176","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-01 16:26:18-03","UNICAMP","UEC","85871","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Jacques, EL","Simão-Bianchini, R; Rossi, L; Kiyama, CY; Shirasuna, RT","1994","09","03","Brazil","São Paulo","Salesópolis","Estação Biológica de Boracéia. Estrada para a barragem do Rio Claro.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"UEC053288","UEC053288","489","Epífita no interior e na orla da mata. Flores branco - esverdeadas, frutos castanho escuro.","1997","11","11","18032","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-01 16:26:18-03","UNICAMP","UEC","509","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.",NA,"Davis, PH; Giulietti, AM; et al.","1976","09","03","Brazil","São Paulo","Santos","Near Paranapiacaba, on Santos - Santo Andre road.","-46.3300018310547","-23.9599990844727",NA,NA,"800","800","UEC053291","UEC053291","60516","Rain florest. Small tree. Flowers white, fragrant, male, perianth 2+2 (cf. Begoniaceae). Apparently monoecious.",NA,NA,NA,"26836","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-01 16:26:18-03","UNICAMP","UEC","74342","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Franco, GADC","Franco, GADC; et al.","1995","05","08","Brazil","São Paulo","São Paulo","P.E. da Cantareira, Núcleo Engordador, trilha da Cachoeira.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UEC053276","UEC053276","1337","Trepadeira, flores esverdeadas, barranco úmido.","1995","05","15","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-01 16:26:18-03","UNICAMP","UEC","137341","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Souza, VC","Breier, TB; Budke, JC","2002","08","23","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos botelho, parcelas permanentes.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"UEC053281","UEC053281","546","Na parcela J14 sem contato com o solo.","2003","10",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-01 16:26:18-03","UNICAMP","UEC",NA,"S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Souza, VC","Breier, TB; Budke, JC","2002","08","23","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos botelho, parcelas permanentes.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"546","Na parcela J14 sem contato com o solo.","2003","10",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-01 16:26:18-03","UNICAMP","UEC","488","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.",NA,"Davis, PH; Shepherd, GJ; Sakane, M; et al.","1976","09","10","Brazil","São Paulo","Sete Barras","Sete Barras reserve, c. 50 km from Sete Baraas to São Miguel Arcanjo.","-47.9199981689453","-24.3799991607666",NA,NA,"100","100","UEC053294","UEC053294","60905","Steep rain forest, on clay. Epiphyte on tree stump. Flowers white, male.",NA,NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-01 16:26:18-03","UNICAMP","UEC","482","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.",NA,"Davis, PH; Shepherd, GJ; Makino, H; Silvestre, MSF; Jung, SL","1976","08","22","Brazil","São Paulo","Ubatuba","Serra do Mar above Ubatuba.","-45.0699996948242","-23.4300003051758",NA,NA,"700","700","UEC053282","UEC053282","59913","Rain forest. Low shrub on banks. Flower buds white.",NA,NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-04-22 16:17:56-03","UFPB","JPB","6883","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Balduino, Rambo","Sehnem, A","1947","04","21","Brasil","Rio Grande do Sul","São Salvador-Montenegro","Scandens in silva.",NA,NA,NA,NA,NA,NA,NA,NA,"JPB6883","; DESC: Arbusto.","1947","04","21",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA
"181","2019-01-17 11:25:10-02","PUCRS","MPUC","12730","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","C.A. Mondin",NA,"2005","03","19","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,"Caminho do lago, depois da mata, trepadeira","2005","01","01",NA,NA,NA,"Cucurbitales","South America",NA,"Magnoliopsida",NA,NA,NA,"2",NA
"182","2019-01-17 11:25:10-02","PUCRS","MPUC","9576","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","N.I. Matzenbacher",NA,"2001","01","28","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cucurbitales","South America",NA,"Magnoliopsida",NA,NA,NA,"1",NA
"183","2019-01-17 11:25:10-02","PUCRS","MPUC","9989","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","J.C. Jaramillo",NA,"2000","10","23","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"2017","01","01",NA,NA,NA,"Cucurbitales","South America",NA,"Magnoliopsida",NA,NA,NA,"1",NA
"184","2019-01-17 11:25:10-02","PUCRS","MPUC","9532","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","J.C. Jaramillo",NA,"2000","09","17","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"2017","01","01",NA,NA,NA,"Cucurbitales","South America",NA,"Magnoliopsida",NA,NA,NA,"1",NA
"185","2021-01-28 13:24:37-03","PUCRS","MPUC","13328","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","J.C. Jaramillo",NA,"1993","10","20","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"Campo, mata mista de araucarias (F.57)","2017","01","01","76715","auto",NA,"Cucurbitales","South America",NA,"Magnoliopsida",NA,NA,NA,"1",NA
"186","2021-01-28 13:24:37-03","PUCRS","MPUC","13327","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","B. Harter",NA,"1996","01","10","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"Mata mista de araucárias (F.83)","1997","01","01","76715","auto",NA,"Cucurbitales","South America",NA,"Magnoliopsida",NA,NA,NA,"1",NA
"187","2021-01-28 13:24:37-03","PUCRS","MPUC","21075","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","C.F. Jurinitz",NA,"2015","10","24","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata, trilha da serraria","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"Epífita com fruto.","2016","01","01","76715","auto",NA,"Cucurbitales","South America",NA,"Magnoliopsida",NA,NA,NA,"1","330"
"188","2020-10-14 09:59:39-03","FURB","FURB","13035","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jaramillo, J.C.","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","04","23","Brasil","Santa Catarina","Urubici",NA,"-49.4066667","-28.0802778","-49.4066667","-28.0802778","1139","1139","FURB15393","FURB15393","1996","Florística IFFSC 167(Erva Terrícola) Habitat: Floresta nebular e campos naturais; Estágio Avançado Habito: herbácea;","2016","09","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-14 09:59:39-03","FURB","FURB","13558","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jaques, EL","Verdi, M.; Korte, A. & Hasckel, R.P.","2009","05","26","Brasil","Santa Catarina","Orleans","Três Barras, Parque Nacional de São Joaquim.","-49.4958333","-28.1722223","-49.4958333","-28.1722223","928","928","FURB01091","FURB01091","2237","Florística IFFSC 141 (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: liana;","2010","08","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-10-14 09:59:39-03","FURB","FURB","13730","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jacques, EL","Dreveck, S.; Stival-Santos, A. & Verdi, M.","2009","07","29","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Trilha da Chuva.","-49.0816667","-27.0575","-49.0816667","-27.0575000","350","350","FURB15180","FURB15180","1031","Coleta Extra IFFSC (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: liana; flor branca","2010","05","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-10-14 09:59:39-03","FURB","FURB","14084","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jacques, EL","Korte, A.; Kruger, A.","2009","09","14","Brasil","Santa Catarina","Vidal Ramos","Mulungu.","-49.32","-27.45","-49.3200000","-27.4500000","761","761","FURB15179","FURB15179","67","Florística IFFSC 383 (Liana) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: liana; flor branca","2010","05","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-08 08:50:18-03","FURB","FURB","1453","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Oliveira, AA de","Grippa, C.R.","2005","07","30","Brasil","Santa Catarina","Joinville","RPPN Caetezal.","-48.8069444","-26.3052778","-48.8069444","-26.3052778",NA,NA,"FURB15188","FURB15188",NA,NA,"2010","10","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-10-14 09:59:39-03","FURB","FURB","14578","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jacques, EL","Gasper, A.L. de; Brogni, E.","2009","09","15","Brasil","Santa Catarina","Brusque","RPPN Chácara Edith.","-48.8966666","-27.1008333","-48.8966666","-27.1008333","112","112","FURB15178","FURB15178","2411",NA,"2010","05","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-10-14 09:59:39-03","FURB","FURB","16210","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jacques, EL","Cadorin, T.J.; Schimitt, J.L. & Caglioni, E.","2009","10","13","Brasil","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27","-49.2300000","-27.2700000","569","569","FURB15177","FURB15177","231","Florística IFFSC e466a (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: liana; flor branca","2010","05","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-10-14 09:59:39-03","FURB","FURB","16212","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jacques, EL","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2009","10","27","Brasil","Santa Catarina","Presidente Nereu","Braço do Salão - Fazenda Sabiá.","-49.2313889","-27.1813889","-49.2313889","-27.1813889","533","533","FURB15176","FURB15176","405","Florística IFFSC e518a (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: liana; flor branca","2010","05","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-10-14 09:59:39-03","FURB","FURB","16218","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jacques, EL","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","2009","10","06","Brasil","Santa Catarina","Ponte Alta","Morro do Funil.","-50.1322223","-27.275","-50.1322223","-27.2750000","1131","1131","FURB15175","FURB15175","157","Florística IFFSC e456a (Liana), forófito 8 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: liana;","2010","05","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-10-14 09:59:39-03","FURB","FURB","17514","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jaramillo, J.C.","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","11","23","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","311","311","FURB15092","FURB15092","3113","Florística IFFSC 37 (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: liana; flor branca","2016","09","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
