"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","locality","infraspecificEpithet","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"194","2021-04-07 11:43:11-03","UFMS","CGMS","28261","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"L.C.S. Magalhães; L.G. Escalante","303","2009",NA,"Brasil","Mato Grosso do Sul",NA,"Flor branca. Habitat: Floresta Estacional Decídua. Habito: Subarbusto. 1,70m de altura.","CGMS1057709",NA,"A.Pott","03","Assentamento Andalucia.",NA,"22","Nioaque","-55.7513889","-20.7927777","202","202",NA,NA,"-55,7513889","-20,7927777",NA,NA,"2009","09","15",NA,NA,NA,NA
"195","2021-04-07 11:43:11-03","UFMS","CGMS","28147","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"L.C.S. Magalhães; T.S. Amaral","189","2009",NA,"Brasil","Mato Grosso do Sul",NA,"Flor amarela. Habitat: Floresta Estacional Decídua. Habito: Subarbusto.","CGMS1057593",NA,"A.Pott","01","Assentamento Andalucia.",NA,"09","Nioaque","-55.7513889","-20.7927777","202","202",NA,NA,"-55,7513889","-20,7927777",NA,NA,"2009","07","25",NA,NA,NA,NA
"196","2021-04-07 11:43:11-03","UFMS","CGMS","31417","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"V.A. Assunção","321","2009",NA,"Brasil","Mato Grosso do Sul",NA,"Fruto amarelo. Látex incolor. Habitat: Floresta estacional. Floresta decídua. Solo eutrófico. Relevo escarpado. Habito: Arbusto. 1,40m de altura.","CGMS1060850",NA,"V.A. Assunção","12","Furnas do Dionísio. Parcela 2.",NA,"19","Jaraguari","-54.5666667","-20.1469444",NA,NA,NA,NA,"-54,5666667","-20,1469444",NA,NA,"2010","12","25",NA,NA,NA,NA
"197","2021-04-07 11:43:11-03","UFMS","CGMS","72468","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"A. Pott; V.J. Pott","16605","2014",NA,"Brasil","Mato Grosso do Sul",NA,"Flor esverdeada. Fruto não observado. Habitat: Barranco de estrada em floresta estacional. Solo argilo-arenoso com afloramento de arenito. Relevo encosta de serra. Esparsa. Habito: Subarbusto ereto. 1,00 m de altura.","CGMS1105273",NA,"A. Pott","11","Estrada MS-450, Distrito de Piraputanga, entre Palmeiras e Piraputanga, 1 km a leste do Acampamento Batista, Serra de Maracaju.",NA,"24","Aquidauana","-55.495","-20.4594444","260","260",NA,NA,"-55,495","-20,4594444",NA,NA,"2014","11","24",NA,NA,NA,NA
"198","2021-04-07 11:43:11-03","UFMS","CGMS","28035","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"L.C.S. Magalhães; R.G. Fernandes","77","2008",NA,"Brasil","Mato Grosso do Sul",NA,"Flor creme. Habitat: Floresta Estacional Decídua. Habito: Subarbusto. 1,20m de altura.","CGMS1057480",NA,"A.Pott","11","Assentamento Andalucia.",NA,"07","Nioaque","-55.7513889","-20.7927777","202","202",NA,NA,"-55,7513889","-20,7927777",NA,NA,"2009","10","28",NA,NA,NA,NA
"199","2021-04-07 11:43:11-03","UFMS","CGMS","71501","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"C. Estodutto; E. O. Souza; L. P. Oliveira; A. Pott","61","2018",NA,"Brasil","Mato Grosso do Sul",NA,NA,"CGMS1104279",NA,NA,"11","Fazenda Boqueirão. Parque Nacional da Serra da Bodoquena",NA,"03","Bonito","-56.7227778","-21.1183334","520","520",NA,NA,"-56,7227778","-21,1183334",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-04-07 11:43:11-03","UFMS","CGMS","49038","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"G. Hatschbach; J.M. Silva; F. Deodato","65530","1996",NA,"Brasil","Mato Grosso",NA,NA,"CGMS1078984",NA,"W. Punt","11","Serra de Bárbara.",NA,"12","Porto Esperidião","-58.4603004455566","-15.8528003692627",NA,NA,"113725","auto",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"201","2019-11-27 13:48:12-03","UFS","ASE","9226","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"M.Oliveira; Galileu, A","2278","2006","Southern America","Brasil","Ceará",NA,"Arbusto. 80. cm. inflorescencia esverdeada.; Arbusto. 80. cm. inflorescencia esverdeada.; Mata","ASE0018533","ASE0018533","Sousa, AAC","04","Mata Serrana",NA,"29","Maranguape","-9.5736","-5.3549",NA,NA,NA,NA,"-9.5736","-5.3549",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-05-26 14:30:33-03","UFCG","CSTR","7238","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Lucena, D.S.; Lucena, D.S.","504","2014",NA,"Brasil","Paraíba",NA,"Erva ca. 30 cm, botões florais verdes, folhas membranáceas.; Mata ciliar, Caatinga",NA,NA,"Lucena, D.S.","03","Rio Piranhas",NA,"04","Paulista","-37.6241989135742","-6.59389019012451",NA,NA,"19829","auto",NA,NA,NA,NA,"2018","12","04",NA,NA,NA,NA
"203","2021-03-01 16:29:26-03","UNICAMP","UEC","192998","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Takahasi, A; et al.","COR12389","2006",NA,"Brazil","Mato Grosso do Sul",NA,"Arbusto 1,50 m; flor inflores. masc. avermelhada, anteras brancas. Inflores. femin. maior, com brácteas grd. avermelhada; Fruto início de frutos com pedúnculos vermelhos; pecíolo da folha com 6 cm, pendão da flor com 10 cm.; Borda de","UEC127075","UEC127075","Sousa, AAC","02","Fazenda Monjolinho.",NA,"13","Corumbá","-57.053964","-19.274556","188","188",NA,NA,"-57.053964","-19.274556",NA,NA,"2017","05","04",NA,NA,NA,NA
"204","2021-03-01 16:29:26-03","UNICAMP","UEC","4538","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Irwin, HS; Anderson, WR; Lee, YT","34919","1972",NA,"Brazil","Goiás",NA,"Planta com cerca de 2m de altura.","UEC139432","UEC139432","Webster, GL","01","Floresta adjacente ao cerrado, cerca de 17Km, Árvore com cerca de 2m de altura.",NA,"23","Niquelândia","-48.4597015380859","-14.4738998413086","750","750","74171","auto",NA,NA,NA,NA,"1984","09","11",NA,NA,NA,NA
"205","2021-03-01 16:29:26-03","UNICAMP","UEC","184578","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Conceição, GM","581","1999",NA,"Brazil","Maranhão",NA,"arbusto, boto~es; cerrado","UEC107785","UEC107785","Sousa, AAC","02",NA,NA,"01","Mirador","-44.3630981445312","-6.37083005905151",NA,NA,"176498","auto",NA,NA,NA,NA,"2017","05","04",NA,NA,NA,NA
"206","2019-08-20 10:11:05-03","UNICAMP","UEC","63409","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Damasceno Junior, GA","172","1991",NA,"Brazil","Mato Grosso do Sul",NA,"flor, Sub arbusto","UEC008029","UEC008029","Sousa, AAC","10","Centro Oeste, Morro da Bocaina",NA,"18","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,NA,NA,"2017","05","04",NA,NA,NA,NA
"207","2019-08-20 10:11:05-03","UNICAMP","UEC","63408","S","Plantae","Magnoliopsida",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Damasceno Junior, GA","168","1997",NA,"Brazil","Mato Grosso do Sul",NA,"Sub-arbusto","UEC096926","UEC096926","Sousa, AAC","03","Morro da Bocaina",NA,"17","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,NA,NA,"2017","05","04",NA,NA,NA,NA
"208","2019-11-19 14:06:38-03","UFRPE","PEUFR","53307","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"S. Sousa Silva; J. D. A. Pereira; L. A. Dambrós","508","2008",NA,"Brasil","Goiás",NA,"Arbusto ca. 2,0m de altura; inflorescênica verde-amarronzada; rara na área de várzea alta.","PEUFR053307",NA,"A. A. C. Sousa","11","Bacia do Rio Caiapó; Ponto 75",NA,"18","Montes Claros de Goiás","-51.8475","-15.901667","295","295",NA,NA,"51º50'51W","15º54'06S",NA,NA,"2017","07","05",NA,NA,NA,NA
"209","2020-04-22 16:19:13-03","UFPB","JPB","42512","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Gadelha Neto, PC; Lourenço, CEL","2148","2008","Southern America","Brasil","Paraíba",NA,"; HABITAT: Mata Ciliar; DESC: Arbusto com cerca de 1m. Folhas simples. Inflorescência axilar. Vegetando em local úmido e sombreado.",NA,NA,"Sousa, AAC de","04","Cachoeira do Roncador, Substrato areno-argiloso",NA,"02","Pirpirituba","-35.4986000061035","-6.78000020980835",NA,NA,"10512","auto",NA,NA,NA,NA,"2017","07","06",NA,NA,NA,NA
"210","2019-11-06 09:55:13-03","UFOP","OUPR","6200","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"s.col.","s.n.",NA,NA,"Brasil","São Paulo",NA,"Matta virgem.",NA,NA,"Löfgren, A.",NA,NA,NA,NA,"Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,NA,NA,"1889","07","09",NA,NA,NA,NA
"211","2021-03-21 19:34:11-03","UFC","EAC","25642","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","subvillosa","Acalypha subvillosa","Müll.Arg.",NA,"Barros, E.O.","s.n.","1997","Southern America","Brasil","Ceará",NA,"Erva; Cerradão","EAC0025642","EAC0025642","Lima-Verde, L.W.","05","Ibiapaba Sul, Mambira, Chapada da Mirin, Sertão de Crateús",NA,"20","Crateús","-40.6775016784668","-5.1783299446106",NA,NA,"43216","auto",NA,NA,NA,NA,"1997","09",NA,NA,NA,NA,NA
"212","2021-03-21 19:34:11-03","UFC","EAC","19538","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","subvillosa","Acalypha subvillosa","Müll.Arg.",NA,"Araújo, F.S.","412","1991","Southern America","Brasil","Ceará",NA,"Erva","EAC0019538","EAC0019538","Barroso, G.","04","Estrondo, Pl. Ibiapaba",NA,"05","Novo Oriente","-40.7742004394531","-5.53444004058838",NA,NA,"28544","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-03-21 19:34:11-03","UFC","EAC","19249","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","subvillosa","Acalypha subvillosa","Müll.Arg.",NA,"Araújo, F.S.","123","1990","Southern America","Brasil","Ceará",NA,"Erva; Carrasco","EAC0019249","EAC0019249","Barroso, G.","07","Planalto da Ibiapaba.",NA,"10","Novo Oriente","-40.7742004394531","-5.53444004058838",NA,NA,"28544","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-03-21 19:34:11-03","UFC","EAC","19452","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","subvillosa","Acalypha subvillosa","Müll.Arg.",NA,"Araújo, F.S.","326","1992","Southern America","Brasil","Ceará",NA,"Erva; Carrasco","EAC0019452","EAC0019452","Barroso, G.","02","Planalto da Ibiapaba.",NA,"16","Novo Oriente","-40.7742004394531","-5.53444004058838",NA,NA,"28544","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-21 19:34:11-03","UFC","EAC","40795","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Silveira, A.P.; Oliveira, R.F.","427","2002","Southern America","Brasil","Ceará",NA,"Floresta ombrófila Montana","EAC0040795","EAC0040795","Gomes, V.","11","Sítio Arvoredo",NA,"22","Guaramiranga","-38.931806","-4.218056",NA,NA,NA,NA,"-38.931806","-4.218056",NA,NA,"2004","10","25",NA,NA,NA,NA
"216","2021-03-21 19:34:11-03","UFC","EAC","8563","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Nunes, E.; Martins, P.","EAC8563","1980","Southern America","Brasil","Ceará",NA,"Arbusto, independente, pouco abundante, folha alterna, flor branca; Capoeira","EAC0008563","EAC0008563","Webster, G.L.","05","Serra do Vicente, Substrato arenoso",NA,"13","Capistrano","-38.9014015197754","-4.46999979019165",NA,NA,"16641","auto",NA,NA,NA,NA,"1986","10","29",NA,NA,NA,NA
"217","2021-03-21 19:34:11-03","UFC","EAC","16112","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Nunes, E.","EAC16112","1988","Southern America","Brasil","Ceará",NA,"Arbusto.; Mata","EAC0016112","EAC0016112","Lima-Verde, L.W.","11","Serra de Maranguape",NA,"23","Caucaia","-38.6530990600586","-3.73610997200012",NA,NA,"40484","auto",NA,NA,NA,NA,"2013","04","24",NA,NA,NA,NA
"218","2021-03-21 19:34:11-03","UFC","EAC","39570","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Castro, A.S.F.","1704","2006","Southern America","Brasil","Ceará",NA,"Arbustivo; Mata Seca","EAC0039570","EAC0039570","Castro, A.S.F.","03","Serra do Camará, terço inferior",NA,"05","Caucaia","-38.6530990600586","-3.73610997200012",NA,NA,"40484","auto",NA,NA,NA,NA,"2006","10","19",NA,NA,NA,NA
"219","2021-03-21 19:34:11-03","UFC","EAC","16276","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Fernandes, A.; Fontella, J.","EAC16276","1990","Southern America","Brasil","Ceará",NA,"Subarbusto","EAC0016276","EAC0016276","Lucena, M.F.A.","02","Serra de Baturité, Pico Alto",NA,"08","Pacoti","-38.9233016967773","-4.22499990463257",NA,NA,"9622","auto",NA,NA,NA,NA,"2007","11","23",NA,NA,NA,NA
"220","2021-03-21 19:34:11-03","UFC","EAC","27830","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Nunes, E.; Paula-Zárate, E.L.; Andrade, I.M.","EAC27830","1999","Southern America","Brasil","Ceará",NA,"Arbusto; Mata seca","EAC0027830","EAC0027830","Gomes, V.","01","Neblina-Araticum, Pl. Ibiapaba, PARNA",NA,"21","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"27385","auto",NA,NA,NA,NA,"2004","09",NA,NA,NA,NA,NA
"221","2021-03-21 19:34:11-03","UFC","EAC","4216","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Fernandes, A.","EAC4216","1978","Southern America","Brasil","Ceará",NA,NA,"EAC0004216","EAC0004216","Lucena, M.F.A.","02","PARNA de Ubajara, Serra da Ibiapaba.",NA,"08","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"27385","auto",NA,NA,NA,NA,"2007","11","23",NA,NA,NA,NA
"222","2021-03-21 19:34:11-03","UFC","EAC","52767","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Loiola, M.I.B.; et al.","1977","2012","Southern America","Brasil","Ceará",NA,"Arbusto +/- 3m.","EAC0052767","EAC0052767","Lima-Verde, L.W.","08","PARNA Ubajara, Cachoeira do Cafundó.",NA,"28","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"27385","auto",NA,NA,NA,NA,"2012","10","08",NA,NA,NA,NA
"223","2020-12-21 16:23:58-03","MBM","MBM","219774","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Silverstone-Sopkin, P.; et al.; et al.","5836","1990","Southern America","Colombia",NA,NA,NA,"MBM219774","MBM219774","Maria Cardiel, J.","02",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:23:58-03","MBM","MBM","246352","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Lira, E.M.; et al.; et al.","1198","1998","Northern America","Mexico",NA,NA,NA,"MBM246352","MBM246352","Gordillo, M.","07","Campeche",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:23:58-03","MBM","MBM","246353","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Lira, E.M.; et al.; et al.","1181","1998","Northern America","Mexico",NA,NA,NA,"MBM246353","MBM246353","Gordillo, M.","07","Campeche",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:23:58-03","MBM","MBM","302545","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Álvarez, D.; et al.; et al.","4765","2003","Northern America","Mexico",NA,NA,NA,"MBM302545","MBM302545","Steinmann, V.","04","Chiapas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:23:58-03","MBM","MBM","302546","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Álvarez, D.; et al.; et al.","9186","2004","Northern America","Mexico",NA,NA,NA,"MBM302546","MBM302546","Ramos A., C.H.","06","Campeche",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:23:58-03","MBM","MBM","302547","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Aguilar, G.; et al.; et al.","1475","2002","Northern America","Mexico",NA,NA,NA,"MBM302547","MBM302547","Ramos A., C.H.","06","Chiapas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:23:58-03","MBM","MBM","302548","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Aguilar, G.; et al.; et al.","3456","2002","Northern America","Mexico",NA,NA,NA,"MBM302548","MBM302548","Ramos A., C.H.","10","Chiapas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:23:58-03","MBM","MBM","422552","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","6073","2019","Southern America","Brazil","Espírito Santo",NA,"Arbusto com 1,7 m de altura; flores esverdeadas.; Floresta Ombrófila Densa Submontana.","MBM422552",NA,"Barboza, E.","03","Apeninos",NA,"29","Castelo","-41.151389","-20.586389","485","485",NA,NA,"-41.151389","-20.586389",NA,NA,"2019","06","26",NA,NA,NA,NA
"231","2020-12-21 16:23:58-03","MBM","MBM","146691","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Hage, J.L.; et al.; et al.","2092","1986","Southern America","Brazil","Bahia",NA,NA,"MBM146691","MBM146691","Webster, G.L.","07","Área do CEPEC",NA,"15","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:23:58-03","MBM","MBM","146692","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Santos, T.S. dos","4505","1989","Southern America","Brazil","Bahia",NA,NA,"MBM146692","MBM146692",NA,"04","Área do CEPEC",NA,"26","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:23:58-03","MBM","MBM","87940","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Santos, T.S. dos","3420","1978","Southern America","Brazil","Bahia",NA,NA,"MBM087940","MBM087940","Mori, S.A.","12","Área do CEPEC",NA,"05","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:23:58-03","MBM","MBM","162995","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Reis, L.S.; et al.; et al.","4","1987","Southern America","Brazil","Bahia",NA,NA,"MBM162995","MBM162995","Pinto, G.C.P.","05","Salvador",NA,"08","Salvador","-38.510799407959","-12.9710998535156",NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:23:58-03","MBM","MBM","203489","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Hatschbach, G.; Silva, J.M.; Deodato, F.; Silva, J.M.; Deodato, F.","65530","1996","Southern America","Brazil","Mato Grosso",NA,NA,"MBM203489","MBM203489","Punt, W.","11","Serra de Santa Bárbara",NA,"12","Porto Esperidião","-58.4603004455566","-15.8528003692627",NA,NA,"113725","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:23:58-03","MBM","MBM","94268","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Hatschbach, G.; Kummrow, R.; Kummrow, R.","48539","1984","Southern America","Brazil","Mato Grosso do Sul",NA,NA,"MBM094268","MBM094268","Punt, W.","10","Antônio João, 5km O",NA,"16","Antônio João","-55.9474983215332","-22.1910991668701",NA,NA,"38814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:23:58-03","MBM","MBM","23378","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Hatschbach, G.","29507","1972","Southern America","Brazil","Mato Grosso do Sul",NA,NA,"MBM023378","MBM023378","Huft, M.J.","04","Serra do Urucum",NA,"15","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:23:58-03","MBM","MBM","300451","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Hatschbach, G.; Barboza, E.; Barboza, E.","78880","2004","Southern America","Brazil","Minas Gerais",NA,"Sublenhosa, 1,25 m.; Área degradada.","MBM300451","MBM300451","Sousa, A.A.C.","12","Serra do Cabral, Estrada Várzea da Palma a Joaquim Felício. Base da serra",NA,"05","Várzea da Palma","-44.7308006286621","-17.5981006622314",NA,NA,"60948","auto",NA,NA,NA,NA,"2017","03","17",NA,NA,NA,NA
"239","2020-12-21 16:23:58-03","MBM","MBM","62956","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Martins, F.R.","10008","1978","Southern America","Brazil","São Paulo",NA,NA,"MBM062956","MBM062956","Martins, F.R.","10","Santa Rita do Passa Quatro",NA,"16","Santa Rita do Passa Quatro","-47.4700012207031","-21.7099990844727",NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:23:58-03","MBM","MBM","165272","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","(Jacq.) Muell. Arg.",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","60359","1994","Southern America","Brazil","Tocantins",NA,NA,"MBM165272","MBM165272","Punt, W.","02","Rodovia Campos Belos - Taguatinga, 7km de Novo Alegre, Rio do Peixe",NA,"11","Arraias","-46.9383010864258","-12.9314002990723",NA,NA,"66446","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2018-01-19 14:11:51-02","MNHN","RECOLNAT_MNHN_P","P00645428","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Warming, E.",NA,NA,NA,"Brésil",NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645428' target='other'> <mi>dwc_moreinfo</mi></a>","P00645428","P00645428_01",NA,NA,"Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2015-10-01 06:02:03-03","MNHN","RECOLNAT_MNHN_P","P00645429","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Acalypha","villosa","Acalypha villosa","Jacq.",NA,"Weddell, H.A.",NA,"1844",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645429' target='other'> <mi>dwc_moreinfo</mi></a>","P00645429","P00645429_01","Cardiel","11","Entre Goyas et Cujaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2914",NA,NA,NA
