"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","typeStatus","minimumElevationInMeters","maximumElevationInMeters","phylum","order","imagecode","identifiedBy","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"701","2021-04-02 11:40:30-03","UFPI","TEPB","5596","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"A. J. CASTRO",NA,"1987","10","01","Brasil","Piauí","Oeiras","Fazenda Piloto Chapada Grande","-42.1310997009277","-7.0252799987793",NA,NA,NA,"Arvoreta. CGPI. 150. FP Ambiente: Cerrado <ll>dwc_commonname:</ll> Murici de Ema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. J. CASTRO","54774","auto",NA,"1987","09","01",NA,NA,NA,NA
"702","2021-03-22 17:45:58-03","UFPI","TEPB","6187","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","Steud.","M. G. M. ARRAIS",NA,"1991","05","11","Brasil","Piauí","Piracuruca",NA,"-41.7092018127441","-3.92806005477905",NA,NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"703","2021-04-04 23:42:49-03","UFPI","TEPB","2091","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth.","J. R. VASCONCELOS",NA,"1981","10","14","Brasil","Piauí","Piracuruca",NA,"-41.7092018127441","-3.92806005477905",NA,NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Muricí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"704","2021-04-02 02:00:53-03","UFPI","TEPB","2532","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","K.TH.","FREIRE, F. M. T.",NA,"1982","03","11","Brasil","Piauí","Piracuruca","Parque Nacional de Sete cidades","-41.7092018127441","-3.92806005477905",NA,NA,NA,"Arvoreta Ambiente: Cerrado <ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FREIRE, F. M. T.","41625","auto",NA,"1982","03","11",NA,NA,NA,NA
"705","2021-04-02 02:00:53-03","UFPI","TEPB","14","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","H. B. K.","A. B. SOUSA",NA,"1977","09","17","Brasil","Piauí","Piracuruca","Parque Nacional de Sete Cidades","-41.7092018127441","-3.92806005477905",NA,NA,NA,"Ambiente: Campo <ll>dwc_commonname:</ll> Muricí Amarelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graziela Barros","41625","auto",NA,"1977","09","17",NA,NA,NA,NA
"706","2021-04-02 02:00:53-03","UFPI","TEPB","14424","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","H. B. K.","A. Carvalho","4","2001","10","11","Brasil","Piauí","Piracuruca","PNSC, 6° cidade, próx. á pedra da tartaruga","-41.7092018127441","-3.92806005477905",NA,NA,NA,"Árvore, com flores amarelas e laranjas, frequência rara. Substrato arenoso. Ambiente: Cerrado <ll>dwc_commonname:</ll> Murici de Ema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. J. CASTRO","41625","auto",NA,"2001","10","11",NA,NA,NA,NA
"707","2021-03-22 17:45:58-03","UFPI","TEPB","5425","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","Steud.","L. EMPERAIRE",NA,"1985","11","01","Brasil","Piauí","São Raimundo Nonato","Sítio do meio","-42.6994018554688","-9.01527976989746",NA,NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45407","auto",NA,NA,NA,NA,NA,NA,NA,NA
"708","2020-11-19 10:24:07-03","CPAP","CPAP","11739","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Pott, A.","6546","1993","10","14","Brasil","MS","Aquidauana","Fazenda São José (estrada a 15 km Sul da ponte do Rio Negro, na MS-419), Pantanal","-55.333333","-19.383333","55°20' W","19°23' S",NA,"Árvore 5 altura. FLOR: amarela. FRUTO: não visto. INTERESSE: Frutífera. FREQUÊNCIA: Esparsa. AMBIENTE: Cerradão denso com Curatella, Xylopia, Trichilia catigua, Qualea parviflora. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Canjicão",NA,NA,NA,NA,NA,"130","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2020-11-19 10:24:07-03","CPAP","CPAP","13534","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Pott, A.","7159","1995","07","07","Venezuela","Guarico","Calabozo","Estacion Biológica Delos Llanos, Dela Sociedad Venezuelana Deciencias Naturales","-67.416667","8.933333","67°25' W","08°56' N",NA,"Arvoreta 2-6m de altura. FLOR: amarela. FRUTO: . INTERESSE: Frutífera. FREQUÊNCIA: Abundante. AMBIENTE: Savana parque de Curatella/Trachypogon. SUBSTRATO: solo cascalhento pobre com hard-pan laterítica. RELEVO: quase plano (Meseta). <ll>dwc_commonname:</ll> Mant",NA,NA,NA,NA,NA,"200","200",NA,NA,NA,"G. Sarmiento",NA,NA,NA,"1995","07",NA,NA,NA,NA,NA
"710","2020-11-19 10:24:07-03","CPAP","CPAP","2675","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Pott, A.","2391","1986","11","25","Brasil","MS","Corumbá","Fazenda Santa Rosa; Sub-região do Paiaguás; Pantanal","-55.333333","-17.833333","55°20' W","17°50' S",NA,"Árvore em de altura. FLOR: laranja. FRUTO: ainda verde. INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Cordilheira (cordão arenoso), não alagável. SUBSTRATO: solo arenoso. RELEVO: plano . <ll>dwc_commonname:</ll> Canjicão",NA,NA,NA,NA,NA,"167","167",NA,NA,NA,"A. Pott",NA,NA,NA,"1987","11",NA,NA,NA,NA,NA
"711","2020-11-19 10:24:07-03","CPAP","CPAP","2825","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Cunha, C. N. da","2063","1986","12","08","Brasil","MS","Corumbá","Fazenda Ipanema; Sub-região da Nhecolândia; Pantanal - área 2","-56.783333","-19.066667","56°47' W","19°04' S",NA,"Árvore ramificada, folha cinzenta. FLOR: . FRUTO: . INTERESSE: Frutífera. FREQUÊNCIA: . AMBIENTE: Cordilheira (Paleodique) C/ cerradão Distrofico / não alagável.. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Canjicão",NA,NA,NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2020-11-19 10:24:07-03","CPAP","CPAP","4964","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Pott, A.","4188","1988","07","12","Brasil","AP","Macapá","Campo Experimental do Cerrado (km 44 da BR-156) da UEPAT de Macapá/Embrapa.","-51.066667","0.366667","51°04' W","00°22' N",NA,"Arboreta 2,5-4m de altura. FLOR: amarela. FRUTO: não visto. INTERESSE: Forrageira; apícola. FREQUÊNCIA: Abundante. AMBIENTE: Campo cerrado com Byrsonima spp.; Trachypogon plumosun. SUBSTRATO: latossolo amarelo franco-arenoso distrófico. RELEVO: quase pla",NA,NA,NA,NA,NA,"50","50",NA,NA,NA,"A. Pott",NA,NA,NA,"1988","07",NA,NA,NA,NA,NA
"713","2020-11-19 10:24:07-03","CPAP","CPAP","7154","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Pott, V. J.","1129","1989","10","26","Brasil","MS","Corumbá","Estrada para minas de Manganês, Mineração Corumbaense, morro São Domingos","-57.616667","-19.25","57°37' W","19°15' S",NA,"Árvore ereta 6m de altura, folha discolor. FLOR: laranja. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Cerradão de 10m altura, dominado por Qualea grandiflora. SUBSTRATO: solo argiloso pedregoso raso, derivado de m",NA,NA,NA,NA,NA,"950","950",NA,NA,NA,"M. C. H. Mamede",NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA
"714","2020-11-19 10:24:07-03","CPAP","CPAP","20649","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Salis, S.M.","1342","2005","11","23","Brasil","MS","Aquidauana","Fazenda Baía das Pedras - invernada Rosário","-55.7872009277344","-20.4710998535156","55 49'25''W","19 15'38''S",NA,"Arbusto, 2m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Caapão de cerrado. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D.R.C.Padilha & S.M.Salis","212961","auto",NA,NA,NA,NA,NA,NA,NA,NA
"715","2020-11-19 10:24:07-03","CPAP","CPAP","17496","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Hatschbach, G.","65357","1996","11","06","Brasil","MS","Rio Verde de Mato Grosso","Rodovia BR-163, próximo ao km 699, torre da Embratel","-54.8442001342773","-18.9181003570557",NA,NA,NA,"Arbusto, 2m de altura. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: afloramentos rochosos. RELEVO: .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W. R. Anderson","87429","auto",NA,"1998",NA,NA,NA,NA,NA,NA
"716","2020-11-19 10:24:07-03","CPAP","CPAP","11316","PreserverdSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Juracy, A. R. da M.","03","1992","10","10","Brasil","MT","Nova Xavantina","Núcleo Regional de Ensino Superior de Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,NA,"Arbóreo 3,5m de altura. FLOR: não vista. FRUTO: verde. INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Cerrado próximo a BR-158. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Francener","79739","auto",NA,"2012","07","04",NA,NA,NA,NA
"717","2015-07-02 14:55:33-03","JBP","HPL","2757","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","R. Tsuji, L.C. Bernacci & E. Franco","736","2004","11","20","Brasil","MT","Chapda dos Guimarães","Trilha do Cerrado sentido Morro São Geronimo.","-55.842917","-15.381028","55° 50' 34,5 W","15° 22' 51,7 S",NA,NA,NA,NA,NA,NA,NA,"537","537",NA,NA,NA,"V.C. Souza",NA,NA,NA,"2012","07","03",NA,NA,NA,NA
"718","2015-07-02 14:02:40-03","JBP","HPL","4894","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","H.B. & K.","H. Lorenzi","741","1994","07","02","Brasil","SP","Limeira","Coletada no viveiro de mudas Dierberger.","-47.4","-22.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H. Lorenzi","20999","auto",NA,"1994","07","02",NA,NA,NA,NA
"719","2014-10-08 12:58:03-03","FEMACT","MIRR","11991","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Hopkins, M.J.G.; Miller, R.P.; Baxter, K.; Latham, S.; Richardson, F.; Cunha, A.C. da","975","1987","12","23","Brasil","Roraima","Alto Alegre","Serra de Tapequém. South side of plateau., Serra de Tapequém. South side of plateau","-61.666667","3.833333","-61.666667","3.833333",NA,"Small tree, 2. 5 m. Flowers lemon yellow with little smell. Anthers black and white. Immature fruit green. Grazed and disturbed grassland/scrub. ; DE",NA,NA,NA,NA,NA,"600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2014-09-25 12:32:19-03","FEMACT","MIRR","2620","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Ratter, J.A.","6183","1988","02","01","Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação., Santa Rosa area, c. 4km NE of station buildings.","-61.416667","3.366667","-61.416667","3.366667",NA,"Tree, 6m tall, 4cm dbh. Flowers yellow.&nf;Vernacular names: Murici do campo, Murici da vargem.; In the margin of low campina forest. ; DE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2014-09-25 12:32:19-03","FEMACT","MIRR","1312","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Stannard, B.L.; Arrais, M.G.M.","716","1987","03","13","Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação., Campo a sudoeste da sede, solo arenoso, beira da mata.","-61.333333","3.366667","-61.333333","3.366667",NA,"Árvore mais ou menos 5m, glandulas verdes, corola amarela com base laraja, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2014-09-25 12:32:19-03","FEMACT","MIRR","3360","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Cordeiro, I.; Mota, C.D.A. da; C","9","1985","06","14","Brasil","Roraima",NA,"7 Km ao S do equador, estrada Manaus-Caracaraí (BR, 7 Km ao S do Equador, estrada Manaus-Caracaraí (BR 174)","-60.666667","-0.083333","-60.666667","-0.083333",NA,"Arbusto ca. 5m de altura, com flores alvas e frutos verdes avermelhados. Beira da mata. Mata de terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2014-09-22 09:03:10-03","FEMACT","MIRR","4945","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Milliken, W.","2234",NA,NA,NA,"Brasil","Roraima","Normândia","Vicinity of the Macuxi village of Maturuca in the Região das Serras in the north-east of State, close to the Guyana border","-60.366666","5.133333","-60.366666","5.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2014-10-02 12:41:04-03","FEMACT","MIRR","6688","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Silva, S.J.R. da","sDTS-036","2003","05","24","Brasil","Roraima","Cantá","Confiança II, Fazenda Progresso, BR 432 km 70","-60.687352","2.247134","-60.687352","2.247134",NA,"Árvore.&nf;Nome Vulgar: Murici de mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2014-09-25 12:32:19-03","FEMACT","MIRR","734","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Ratter, J.A.; Milliken, W.; Coelho, L.F.; Silva, P. .G. da","5554","1987","03","05","Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação., On Santa Rosa Campo, growing with Coratella americana in low, sparse tree savanna.","-61.416667","3.366667","-61.416667","3.366667",NA,"[BARCODE = *MIRR 00734*]On Santa Rosa Campo, growing with Coratella americana in low, sparse tree savanna.&nf;Shrub, 3m tall. Flowers yellow.&nf;Vernacular name: Murici de vargem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2014-09-25 12:32:19-03","FEMACT","MIRR","750","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Ratter, J.A.; Milliken, W.; Coelho, L.F.; Silva, P. .G. da","5573","1987","03","06","Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação., On the lower slope of a small hill on the campo below the Station.","-61.416667","3.366667","-61.416667","3.366667",NA,"[BARCODE = *MIRR 00750*]On the lower slope of a small hill on the campo below the Station.&nf;&nf;Shrub, 3m tall. Flowers yellow.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2014-09-25 12:32:19-03","FEMACT","MIRR","860","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Ratter, J. .A.; Milliken, W.; Coelho, D.F.; Lima, J.; Rodrigues Filho, P.","5712","1987","03","14","Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação., Santa Rosa, in sparse tree savanna with Curatella americana.","-61.416667","3.366667","-61.416667","3.366667",NA,"[BARCODE = *MIRR 00860*]Santa Rosa, in sparse tree savanna with Curatella americana.&nf;&nf;Tree, 4m tall, 10cm dbh. Flowers yellow.&nf;Vernatular name: muricia de vargem.; In sparse tree savanna with Curatella americana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2014-09-25 12:32:19-03","FEMACT","MIRR","10151","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Costa C.S.; Rocha, M.J.R.","558","2012","10","23","Brasil","Roraima","Amajari","Tepequém","-61.3706","3.65222",NA,NA,NA,"Arvoreta 2m de altura., flores amarelas, botões jovens verdes, botões maduros amarelos, raque, ramos apicais e flolhas jovens velutinos, marrons. Tronco cilindrico, acizentado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411632","auto",NA,NA,NA,NA,NA,NA,NA,NA
"729","2014-08-04 11:36:56-03","FEMACT","MIRR","11438","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Schültz Rodrigues, R.","2283r","2013","08","18","Brasil","Roraima","Boa Vista","Cultivada em casa de vegetação.","-60.6733","2.81972",NA,NA,NA,"Plântulas com 60 dias, faneroepígeas com cotilédones foliáceos. Voucher de sementes C. Z. Barbosa s.n. (MIRR 9551).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA,NA,NA
"730","2014-08-04 11:36:56-03","FEMACT","MIRR","11439","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Schültz Rodrigues, R.","2284r","2013","09","05","Brasil","Roraima","Boa Vista","Cultivada em casa de vegetação.","-60.6733","2.81972",NA,NA,NA,"Plântulas com 90 dias, faneroepígeas com cotilédones foliáceos. Voucher de sementes C. Z. Barbosa s.n. (MIRR 9551).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA,NA,NA
"731","2014-09-25 12:32:19-03","FEMACT","MIRR","11459","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Flores A.S.; Schütz Rodrigues, R.; Rodrigues, M. .F.","2725","2013","12","28","Brasil","Roraima","Boa Vista","Estacionamento do CBIO, da UFRR.","-60.6733","2.81972",NA,NA,NA,"Arvoreta ca. 3 m alt., frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA,NA,NA
"732","2014-08-04 11:36:56-03","FEMACT","MIRR","5221","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Silva, E.S. da","2376","1984","02",NA,"Brasil","Roraima","Boa Vista","Mata ciliar do igarapé azul, arredores de Boa Vista","-60.6733","2.81972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA,NA,NA
"733","2014-09-25 12:32:19-03","FEMACT","MIRR","9159","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Grigio, O. .J.r.; Serafim, R.","32","2011","04","16","Brasil","Roraima","Bonfim","Fazenda Araparí","-59.8333","3.35972",NA,NA,NA,"Arbusto de 3m alt., com flores amarelas em savana; Arbusto de 3m alt., com flores amarelas em savana ; DE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"155390","auto",NA,NA,NA,NA,NA,NA,NA,NA
"734","2014-08-04 11:36:56-03","FEMACT","MIRR","9551","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Barbosa, C.Z.R.","s.n.","2012","04","03","Brasil","Roraima","Boa Vista","Campo experimental da Água Boa Embrapa Roraima, sentido Boa Vista-Manaus","-60.6733","2.81972",NA,NA,NA,"nome popular: murici, mixiri, murici-cajú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA,NA,NA
"735","2014-09-25 12:32:19-03","FEMACT","MIRR","9569","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Menezes, J.; Araújo, M.C.; Medeiros, E.C.; Schutz-Rodrigues, R.; Flores, A...S...","40","2012","03","22","Brasil","Roraima","Boa Vista","Campus Cauamé - UFRR","-60.6733","2.81972",NA,NA,NA,"Arbusto com flores amarelas, frutos imaturos, savana graminosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA,NA,NA
"736","2014-09-25 12:32:19-03","FEMACT","MIRR","9606","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Costa, C.S. da; Baima, J.M.","541","2012","05","07","Brasil","Roraima","Amajarí","Serra do Tepequém, Próximo a nascente do Igarapé do Paiva.","-61.3706","3.65222",NA,NA,NA,"Arvoreta de 2m de altura, flores amarelas. Frutos imaturos verdes, globosos. Folhas coriáceas. Frequentes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411632","auto",NA,NA,NA,NA,NA,NA,NA,NA
"737","2014-09-25 12:32:19-03","FEMACT","MIRR","9633","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Menezes, J.; Celi, M.A.; Medeiros, E.C.","42","2012","04","13","Brasil","Roraima","Boa Vista","Campus Cauamé - UFRR","-60.6733","2.81972",NA,NA,NA,"Savana graminosa. Arbusto com flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA,NA,NA
"738","2019-02-15 11:44:48-02","IPA","IPA","15828","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Andrade-Lima","66-4663","1966","06","25","Brasil","Amazonas","Humaitá","campos ao longo da picada para Porto Velho. Campos altos.","-63.0208015441895","-7.50611019134521",NA,NA,NA,"Arboreta 3-4m, frequente; flores amarelas.","IPA0015828","Southern America",NA,NA,NA,NA,NA,"Plantae",NA,NA,"Andrade-Lima","202650","auto",NA,"1966","06","25",NA,NA,NA,NA
"739","2019-02-15 11:44:48-02","IPA","IPA","21201","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Andrade-Lima","70-5914","1970","06","22","Brasil","Maranhão","Primeira Cruz","entre Caeté e São Bento.","-43.4383010864258","-2.50999999046326",NA,NA,NA,"Arboreta; flores amarelas.; Vegetação tipo catanduva.","IPA0021201","Southern America",NA,NA,NA,NA,NA,"Plantae",NA,NA,"Andrade-Lima","58296","auto",NA,"1974","05","01",NA,NA,NA,NA
"740","2019-02-15 11:44:48-02","IPA","IPA","50747","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Vasques, Mª do CM","s.n.","1987","09","21","Brasil","Maranhão","São Luís","Sítio Chaparral","-44.3027992248535","-2.52972006797791",NA,NA,NA,"Flor amarelada, fruto maduro amarelado.","IPA0050747","Southern America",NA,NA,NA,NA,NA,"Plantae",NA,NA,"Ataíde, M.","33693","auto",NA,"1987","09",NA,NA,NA,NA,NA
"741","2019-02-15 11:44:48-02","IPA","IPA","6041","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Andrade-Lima","53-1621","1953","05","17","Brasil","Pará","Monte Alegre","Serra do Aroxi, alto da serra.","-54.0691986083984","-2.00778007507324",NA,NA,NA,"Árvore. Flor amarela.","IPA0006041","Southern America",NA,NA,NA,NA,NA,"Plantae",NA,NA,"Andrade-Lima","279177","auto",NA,"1955","11","12",NA,NA,NA,NA
"742","2019-02-15 11:44:48-02","IPA","IPA","67397","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Cantarelli, J.","703","2002","02","26","Brasil","Pernambuco","Sirinhaém","Praia de Guadalupe, próxima a estrada.","-35.1161003112793","-8.59082984924316",NA,NA,NA,"Arbusto ca. 3m de altura, casca grossa. Folhas muito pilosas. Frutos imaturos amarelados.; Vegetação arbustivo-arbórea, transição com espécies das colinas e da restinga.","IPA0067397","Southern America",NA,NA,NA,NA,NA,"Plantae",NA,NA,"Francener, A.","20997","auto",NA,"2015","08","11",NA,NA,NA,NA
