"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","sex"
"133","2019-07-26 11:41:29-03","IPA","IPA","31407","S","Plantae","Plantae",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Lima, V.C.","Lima, R.; Chiappeta, A.; Barreto, R.; Gallindo, F.; Chiappeta, A.; Barreto, R.; Gallindo, F.","CFPE--349","1982","10","27","Southern America","Brasil","Pernambuco","Recife","Dois Irmãos, Horto de Dois Irmãos (açude do meio).","-34.8810997009277","-8.05389022827148",NA,"Arbusto ca. 3m. Flores cremes, levemente rosadas; frutos triangulares, verde-avermelhados. Apresentando caulifloria. Frequente em torno do açude.","IPA0031407",NA,NA,NA,"1983","10","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-02-15 11:52:00-02","IPA","IPA","92691","S","Plantae","Plantae",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Gomes-Silva, F.","Gomes-Silva, F.; et al.; et al.","303","2017","04","24","Southern America","Brasil","Pernambuco","Recife","Parque Estadual de Dois Irmãos, Estrada dos Macacos. No interior da mata.","-34.8810997009277","-8.05389022827148",NA,"Árvore ca. 5m de altura, folhas cartáceas, flores alvo-roseas.","IPA0092691",NA,NA,NA,"2017","05","18865","auto",NA,NA,NA,NA,"10",NA,NA,NA,NA
"135","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0048715","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","S. F. Smith","G. Hatschbach; J. M. Silva and L. A. Ferreira","68619","1998","10","17",NA,"Brazil","Bahia",NA,"Reserva Biológica de Una (Mun. Una)","-39.063521","-15.174005",NA,"Arbusto, 3m, flor alva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-27 13:53:22-03","UFS","ASE","29276","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Barbosa, MR","Souza-Alves, JP","1150","2011","05","25","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa, Entrada principal 3 km ao leste do Povoado Paruí e área de ocorrência do Callicebus coimbrai, primata ameaçado de extinção. Floresta estacional semidecidual.","-37.233333","-11.2",NA,"Mata Atlântica.","ASE0000943",NA,NA,NA,"2013","01",NA,NA,"-37.233333","-11.2",NA,NA,"29",NA,NA,NA,NA
"137","2020-07-17 20:58:43-03","UFCG","CSTR","1577","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Lucena, M.F.A.","D.S.Lucena; Angelis, P. d' & Lucena, M.F.A.","31","2011","02","08",NA,"Brasil","Alagoas","Ibateguara","Floresta ombrófila aberta. Latossolo vermelho-alaranjado.","-36.569617","-9.636697",NA,"Árvore com cerca de 15m de altura.; Usina Serra Grande.",NA,NA,"405","405","2011","02",NA,NA,"-36.569617","-9.636697",NA,NA,"08",NA,NA,NA,NA
"138","2020-07-17 20:58:43-03","UFCG","CSTR","1582","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Lucena, M.F.A.","D.S.Lucena; Angelis, P. d' & Lucena, M.F.A.","35","2011","02","09",NA,"Brasil","Alagoas","Ibateguara","Floresta ombrófila aberta. Latossolo vermelho-alaranjado.","-36.569617","-9.636697",NA,"Árvore com cerca de 15m de altura.; Usina Serra Grande.",NA,NA,"405","405","2011","02",NA,NA,"-36.569617","-9.636697",NA,NA,"09",NA,NA,NA,NA
"139","2020-07-17 20:58:43-03","UFCG","CSTR","1581","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Lucena, M.F.A.","D.S.Lucena; Angelis, P. d' & Lucena, M.F.A.","32","2011","01","05",NA,"Brasil","Alagoas","Ibateguara","Floresta ombrófila aberta. Latossolo vermelho-alaranjado.","-36.569617","-9.636697",NA,"Árvore com cerca de 15m de altura.; Usina Serra Grande.",NA,NA,"465","465","2011","02",NA,NA,"-36.569617","-9.636697",NA,NA,"05",NA,NA,NA,NA
"140","2020-07-17 20:58:43-03","UFCG","CSTR","2139","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Lucena, M.F.A.","D.S.Lucena; Angelis, P. d' & Lucena, M.F.A.","69","2011","01","09",NA,"Brasil","Alagoas","Ibateguara","Floresta ombrófila aberta. Latossolo vermelho-alaranjado.","-36.569617","-9.636697",NA,"Árvore ca. 20m alt.; Parcela 2 I-277",NA,NA,"433","433","2011","01",NA,NA,"-36.569617","-9.636697",NA,NA,"09",NA,NA,NA,NA
"141","2021-03-01 16:42:48-03","UNICAMP","UEC","35007","S","Plantae","Magnoliopsida",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Brito, HS; Vinha, SG","191","1983","03","04",NA,"Brazil","Bahia","Santa Cruz Cabrália","Estação ecológica do Pau-Brasil, Cerca de 16km a W de Porto Seguro.","-39.0247001647949","-16.2780990600586",NA,"Arbusto de aproximadamente 2m de altura. Flores brancas no ápice das ramas e nas partes dasd ramas desfolhadas.; Mata Higrófila Sul Baiana",NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-01 16:42:48-03","UNICAMP","UEC","51054","S","Plantae","Magnoliopsida",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Guedes, ML","1640","1989","04","03",NA,"Brazil","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,"Arbusto com flores amarelas, frutos avermelhados.",NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-04-22 16:25:50-03","UFPB","JPB","35374","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","?","Amazonas, NT","190","2006","03","07","Southern America","Brasil","Paraíba","João Pessoa","Bacia Hidrográfica do Rio Timbó","-34.166667","-7.145556",NA,"; DESC: arvoreta, no meo da mata, flores e botões florais rosa-claro, frutos verdes, fruto cápsula.",NA,NA,NA,NA,NA,NA,NA,NA,"-34.166667","-7.145556",NA,NA,NA,NA,NA,NA,NA
"144","2020-04-22 16:25:50-03","UFPB","JPB","42668","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Lins e Silva, ACB; Lins e Silva, ACB","Lins e Silva, ACB; Lins e Silva, ACB; Gomes, JS; Rocha, KD","313","2007","09","17","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Mata de Piedade. Engenho D'água. Interior inclinado","-34.989167","-7.848611",NA,"; DESC: Arvoreta, 4 m de altura, botões florais rosados",NA,NA,"67","67","2007","09",NA,NA,"-34.989167","-7.848611",NA,NA,"17",NA,NA,NA,NA
"145","2020-04-22 16:25:50-03","UFPB","JPB","44864","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","García-González, JD","García-González, JD","1139","2009","08","18","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Mata de Piedade, area protegida propriedade da Usina São José.","-35.001222","-7.832083",NA,"; HABITAT: Mata Atlântica semidecidua. Floresta em emcosta com dossel de 18 metros com emergentes até de 20 metros. Abundante hemiepifitismo de Araceae spp. Subbosquie dominado por Paypayrola sp. e Arecaceae sp. Abundante serrapilheira no solo. Individuo",NA,NA,"126","126",NA,NA,NA,NA,"-35.001222","-7.832083",NA,NA,NA,NA,NA,NA,NA
"146","2020-04-22 16:25:50-03","UFPB","JPB","45970","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Lucena, MFA","Melo, AV de; Araújo, DA; Maciel, JR; Arruda, T","293","2008","05","24","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Mata da Piedade. Interior da Mata.","-35","-7.837778",NA,"; HABITAT: Mata Atlântica.; DESC: Arbusto com frutos verdes.",NA,NA,"95","95","2009","03",NA,NA,"-35","-7.837778",NA,NA,"17",NA,NA,NA,NA
"147","2020-04-22 16:25:50-03","UFPB","JPB","50044","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Gadelha Neto, PC","3178","2012","03","06","Southern America","Brasil","Paraíba","João Pessoa","Jardim Botânico, Trilha da Nascente. Substrato areno-argiloso.","-34.866667","-7.1",NA,"; HABITAT: Floresta Estacional Semidecidual das Terras Baixas; DESC: Arvoreta de folhas simples, verticiladas, cartáceas. Flores pequenas, brancas, axilares. Fruto seco deiscente, cápsula loculicida.","JPB0050044",NA,NA,NA,NA,NA,NA,NA,"-34.866667","-7.1",NA,NA,NA,NA,NA,NA,NA
"148","2020-04-22 16:25:50-03","UFPB","JPB","52538","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Barbosa, MR","Souza-Alves, JP","1079","2011","02","27","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa, Entrada principal 3 km ao leste do Povoado Paruí e área de ocorrência do Callicebus coimbrai, primata ameaçado de extinção","-37.233333","-11.2",NA,"; HABITAT: Mata Atlântica (Floresta Estacional Semidecidual); DESC: Arbusto ca. de 1 metro de altura. Flores pequenas.","JPB0052538",NA,NA,NA,"2013","01",NA,NA,"-37.233333","-11.2",NA,NA,"29",NA,NA,NA,NA
"149","2020-04-22 16:25:50-03","UFPB","JPB","52543","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Barbosa, MR","Souza-Alves, JP","1150","2011","05","28","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa, Entrada principal 3 km ao leste do Povoado Paruí e área de ocorrência do Callicebus coimbrai, primata ameaçado de extinção","-37.233333","-11.2",NA,"; HABITAT: Mata Atlântica (Floresta Estacional Semidecidual); DESC: Arbusto ca. de 1 metro de altura. Flores pequenas.","JPB0052543",NA,NA,NA,"2013","01",NA,NA,"-37.233333","-11.2",NA,NA,"29",NA,NA,NA,NA
"150","2020-04-22 16:25:50-03","UFPB","JPB","52658","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Gadelha Neto, PC; Lima, IB; Lima, JR","3408","2012","10","16","Southern America","Brasil","Paraíba","Caaporã","Mata rio da cobra","-34.969167","-7.461389",NA,"; HABITAT: Floresta Estacional Semidecidual das Terras Baixas; DESC: Arvoreta de folhas simples, alternas. Flores brancas. Substrato areno-argiloso.","JPB0052658",NA,"46","46",NA,NA,NA,NA,"-34.969167","-7.461389",NA,NA,NA,NA,NA,NA,NA
"151","2020-04-22 16:25:50-03","UFPB","JPB","57220","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Gadelha Neto, PC; Lima, JR; Mendonça, JDL","3806","2014","02","28","Southern America","Brasil","Paraíba","Caaporã","Sítio Brejo de Lima","-34.960278","-7.425",NA,"; HABITAT: Floresta Estacional Semidecidual das Terras Baixas; DESC: Arvoreta de folhas simples, verticiladas, cartáceas. Fruto seco deiscente, cápsula loculicida. Vegetando em ambiente úmido e sombreado. Substrato areno-argiloso.","JPB0057220",NA,NA,NA,NA,NA,NA,NA,"-34.960278","-7.425",NA,NA,NA,NA,NA,NA,NA
"152","2020-04-22 16:25:50-03","UFPB","JPB","60672","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Thomas, WW; Barbosa, MR; Jardim, JG; Lima, IB; Gadelha Neto, PC; Antonelli, A; The Rubiacea","16413","2014","10","26","Southern America","Brasil","Bahia","Uruçuca","Fazenda Catitu, Reserva da Fazenda Catitu, 7.3 km N of Serra Grande on BA-001 to Itacaré.","-39.0608","-14.4233",NA,"; HABITAT: Primary tropical moist forest.; DESC: Small tree, 2m; corolla off-white.",NA,NA,"130","130",NA,NA,NA,NA,"-39.0608","-14.4233",NA,NA,NA,NA,NA,NA,NA
"153","2020-04-22 16:25:50-03","UFPB","JPB","33294","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Gadelha Neto, PC; et al.","1068","2003","07","17","Southern America","Brasil","Paraíba","João Pessoa","Jardim Botânico","-34.8630981445312","-7.11499977111816",NA,"; DESC: Arbóreo. Flor róseo.",NA,NA,NA,NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-04-22 16:25:50-03","UFPB","JPB","32305","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Gadelha Neto, PC; Veloso, TMG; Pontes, RA","972","2003","09","24","Southern America","Brasil","Paraíba","João Pessoa","Jardim Botânico","-34.8630981445312","-7.11499977111816",NA,"; DESC: Arbóreo. Flor rósea.",NA,NA,NA,NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-04-22 16:25:50-03","UFPB","JPB","32304","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Gadelha Neto, PC; Lima, IB; Barros, RB","698","2002","01","21","Southern America","Brasil","Paraíba","João Pessoa","Jardim Botânico","-34.8630981445312","-7.11499977111816",NA,"; DESC: Arbóreo. Flor rósea.",NA,NA,NA,NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-04-22 16:25:50-03","UFPB","JPB","32300","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Gadelha Neto, PC; Costa-Santos, M","777","2002","09","25","Southern America","Brasil","Paraíba","João Pessoa","Jardim Botânico","-34.8630981445312","-7.11499977111816",NA,"; DESC: Arbóreo. Flor rósea.",NA,NA,NA,NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-04-22 16:25:50-03","UFPB","JPB","51477","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Pessoa, MC; Chagas, ECO; Viana, JL","696","2011","06","09","Southern America","Brasil","Pernambuco","Lagoa dos Gatos","RPPN Pedra D'Anta, Trilha até o outro alojamento (Frei Caneca)","-35.9000015258789","-8.65832996368408",NA,"; DESC: Árvore ca. 8 m alt., flores róseas.","JPB0051477",NA,NA,NA,NA,NA,"14934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-09-25 10:57:41-03","UFPE","UFP-CARPOTECA","223","S","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Lilian Marinho","Oliveira, M","s.n.","2001","11","20",NA,"Brasil","Alagoas","Ibateguara","Coimbra, Mata de planície","-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,NA,NA,"2002","11","16798","auto",NA,NA,NA,NA,"26",NA,NA,NA,NA
"159","2019-06-27 10:27:02-03","UFES","VIES","6643","S","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Amorim, A.","Amorim, A.M.; Sant#?# Ana, S.C.; Jardim, J.G.; Santos, E.B. & Hage, J.L.","1073",NA,NA,NA,NA,"Brasil","Bahia","Una","Reserva Biológica do Mico-leão (IBAMA).","-39.0752983093262","-15.2932996749878",NA,NA,"VIES006643","VIES006643",NA,NA,"1993",NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2013-04-01 09:19:04-03","IPT","BCTW","12722","S","Plantae","Magnoliophyta",NA,NA,"Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","L.B. Simth",NA,NA,NA,NA,NA,NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"161","2021-03-21 19:39:14-03","UFC","EAC","63528","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Nepomuceno, F.A.A.","Nepomuceno F.A.A.; Melo, A.; Bazante, M.; Coutinho, T.S.","378","2017","10","16","Southern America","Brasil","Pernambuco","Sâo Vicente Férrer","Mata do Estado. Coleta no interior do fragmento florestal","-35.4914016723633","-7.59111022949219",NA,"Arvoreta ca. 4 m de altura, caules castanhos, folhas cartáceas, frutos maduros castanhos.; Mata Atlântica.","EAC0063528","EAC0063528",NA,NA,"2017","10","11339","auto",NA,NA,NA,NA,"16",NA,NA,NA,NA
"162","2021-03-21 19:39:14-03","UFC","EAC","38512","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Cara, P.A.A.","81","2004","04",NA,"Southern America","Brasil","Alagoas","Ibateguara","Coimbra, interior da mata do Varjão","-35.9393997192383","-8.97249984741211",NA,"Arbustiva com aproximadamente 3,5 m de alt. Frutos imaturos.","EAC0038512",NA,NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-21 19:39:14-03","UFC","EAC","38544","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Oliveira, M.; Grillo, A.A.","1219","2003","01","25","Southern America","Brasil","Alagoas","Ibateguara","Coimbra; interior da mata do Varjão, Solo humoso, vegetação arbustiva arbórea densa.","-35.9393997192383","-8.97249984741211",NA,"Arvoreta com + ou - 3 m de alt.: flores alvas perfumadas. Frequente.","EAC0038544",NA,NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:47:26-03","MBM","MBM","138989","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Pirani, J.R.","Thomas, W.W.","6036","1988","02","20","Southern America","Brazil","Bahia","Porto Seguro","Reserva Florestal Paul Brasil do CEPEC-CEPLAC","-39.0647010803223","-16.4496994018555",NA,NA,"MBM138989","MBM138989",NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:47:26-03","MBM","MBM","223996","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Hekking, W.H.A.","Folli, D.A.","1700","1992","10","18","Southern America","Brazil","Espírito Santo","Linhares","Reserva Florestal da CVRD","-40.0722007751465","-19.3910999298096",NA,NA,"MBM223996","MBM223996",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:47:26-03","MBM","MBM","123405","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Smith, S.F.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","52235","1988","07","19","Southern America","Brazil","Bahia","Porto Seguro","Vera Cruz","-39.0647010803223","-16.4496994018555",NA,NA,"MBM123405","MBM123405",NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:47:26-03","MBM","MBM","158933","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Mattos, L.A.; et al.; et al.","2938",NA,NA,NA,"Southern America","Brazil","Bahia","Wenceslau Guimarães","Reserva Estadual","-39.4794006347656","-13.686900138855",NA,NA,"MBM158933","MBM158933",NA,NA,NA,NA,"37469","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:47:26-03","MBM","MBM","79995","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Mattos, L.A.; et al.; et al.","s.n.","1983","02","03","Southern America","Brazil","Bahia","Canavieiras","Fazenda Gromogô","-38.9472007751465","-15.6750001907349",NA,NA,"MBM079995","MBM079995",NA,NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:47:26-03","MBM","MBM","329374","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","et al.; Valadão, R.M.","Valadão, R.M.; et al.; et al.","149","2006","01","24","Southern America","Brazil","Bahia","Ituberá","Faz. de Mishelin, Litoral Sul. fragmento da Pancada Grande","-39.1492004394531","-13.7321996688843",NA,"Árvore de ca. 5m de altura. Folhas cartáceas, discolores. Inflorescência cauliflora. flores em botões de cor branca. frutos imaturos verdes. Mata secundária arbórea","MBM329374","MBM329374",NA,NA,"2007","01","22399","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:47:26-03","MBM","MBM","100592","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Santos, T.S. dos","Santos, F.S.; et al.; et al.","436","1984","10","09","Southern America","Brazil","Bahia","Santa Cruz Cabrália","Estação Ecológica Pau-brasil","-39.0247001647949","-16.2780990600586",NA,NA,"MBM100592","MBM100592",NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:47:26-03","MBM","MBM","229935","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Smith, S.F.","Hatschbach, G.; Silva, J.M.; Ferreira, L.A.; Silva, J.M.; Ferreira, L.A.","68619","1995","10","17","Southern America","Brazil","Bahia","Una","Reserva Biológica de Una","-39.0752983093262","-15.2932996749878",NA,NA,"MBM229935","MBM229935",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
