"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","stateProvince","decimalLongitude","decimalLatitude","maximumElevationInMeters","county","minimumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","typeStatus","individualCount"
"215","2015-09-04 22:13:26-03","MNHN","RECOLNAT_MNHN_P","P05291748","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Sastre, C.",NA,"1977","8","15",NA,"Guyane française","Fleuve Approuague, Rivière Arataye, Saut Pararé. Zone à prélèments non limités, en aval d´un ancien campement.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291748' target='other'> <mi>dwc_moreinfo</mi></a>","P05291748","P05291748_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5668",NA,NA
"216","2015-09-04 22:13:27-03","MNHN","RECOLNAT_MNHN_P","P05291749","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Sastre, C.",NA,"1977","8","26",NA,"Guyane française","Fleuve Approuague, Rivière Arataye, Saut Pararé; zone à prélèments non limités.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291749' target='other'> <mi>dwc_moreinfo</mi></a>","P05291749","P05291749_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5776",NA,NA
"217","2015-09-04 22:13:27-03","MNHN","RECOLNAT_MNHN_P","P05291750","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Allorge, L.",NA,NA,NA,NA,NA,"Guyane française","Riv. Arataye, Saut Parar.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291750' target='other'> <mi>dwc_moreinfo</mi></a>","P05291750","P05291750_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"244",NA,NA
"218","2015-09-04 22:13:27-03","MNHN","RECOLNAT_MNHN_P","P05291751","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Granville",NA,"1970","8","27",NA,"Guyane française","Ilets du Saut Emerillon sur le Grand Inini. .","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291751' target='other'> <mi>dwc_moreinfo</mi></a>","P05291751","P05291751_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C 108",NA,NA
"219","2015-09-04 22:13:27-03","MNHN","RECOLNAT_MNHN_P","P05291752","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Lemée, M.A.",NA,"1901","1","1",NA,"Guyane française","Maroni.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291752' target='other'> <mi>dwc_moreinfo</mi></a>","P05291752","P05291752_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2015-09-04 22:13:28-03","MNHN","RECOLNAT_MNHN_P","P05291753","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Lescure",NA,"1974","10","25",NA,"Guyane française","Trois Sauts en bordure de chemin.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291753' target='other'> <mi>dwc_moreinfo</mi></a>","P05291753","P05291753_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"287",NA,NA
"221","2015-09-04 22:13:28-03","MNHN","RECOLNAT_MNHN_P","P05291754","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Mélinon",NA,NA,NA,NA,NA,"Guyane française",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291754' target='other'> <mi>dwc_moreinfo</mi></a>","P05291754","P05291754_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2015-09-04 22:13:28-03","MNHN","RECOLNAT_MNHN_P","P05291755","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Mélinon",NA,"1854","10","1",NA,"Guyane française","Mana.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291755' target='other'> <mi>dwc_moreinfo</mi></a>","P05291755","P05291755_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165",NA,NA
"223","2015-09-04 22:13:29-03","MNHN","RECOLNAT_MNHN_P","P05291756","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Oldeman",NA,"1973","9","9",NA,"Guyane française","Trois Sauts, Haut Oyaoick. Vieux abattis à environ 3 km.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291756' target='other'> <mi>dwc_moreinfo</mi></a>","P05291756","P05291756_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T 985",NA,NA
"224","2015-09-04 22:13:29-03","MNHN","RECOLNAT_MNHN_P","P05291757","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Oldeman",NA,"1969","2","24",NA,"Guyane française","Approuague, sur la crique Ipoucin, au lieu dit (bois écrasé).","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291757' target='other'> <mi>dwc_moreinfo</mi></a>","P05291757","P05291757_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 2150",NA,NA
"225","2015-09-04 22:13:29-03","MNHN","RECOLNAT_MNHN_P","P05291758","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Sastre, C.|Sastre, F.|Moretti, C.",NA,"1975","5","1",NA,"Guyane française","Fleuve Maroni. Montagne Française (Gaa Caba).","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291758' target='other'> <mi>dwc_moreinfo</mi></a>","P05291758","P05291758_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4101",NA,NA
"226","2015-09-04 22:13:30-03","MNHN","RECOLNAT_MNHN_P","P05291759","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Oldeman",NA,"1973","9","6",NA,"Guyane française","Trois Sauts, route entre le Village et le village Zidocqville. Abattis récemment abondonnés.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291759' target='other'> <mi>dwc_moreinfo</mi></a>","P05291759","P05291759_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3317",NA,NA
"227","2015-09-04 22:13:30-03","MNHN","RECOLNAT_MNHN_P","P05291760","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291760' target='other'> <mi>dwc_moreinfo</mi></a>","P05291760","P05291760_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2015-09-04 22:13:31-03","MNHN","RECOLNAT_MNHN_P","P05291761","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291761' target='other'> <mi>dwc_moreinfo</mi></a>","P05291761","P05291761_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2015-09-04 22:13:32-03","MNHN","RECOLNAT_MNHN_P","P05291763","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291763' target='other'> <mi>dwc_moreinfo</mi></a>","P05291763","P05291763_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2015-09-04 22:13:32-03","MNHN","RECOLNAT_MNHN_P","P05291764","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Prance, G.T.|Monteiro, O.P.|Steward, W.C.|Ramos, J.F.",NA,"1971","3","24",NA,"Brasil","Posto Mucajaí, Rio Mucajaí.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291764' target='other'> <mi>dwc_moreinfo</mi></a>","P05291764","P05291764_01","Pav. ex D.Don","Roraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11222",NA,NA
"231","2015-09-04 22:13:42-03","MNHN","RECOLNAT_MNHN_P","P05291793","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Buchtien, O.",NA,"1920","2","1",NA,"Bolívia","Hacienda Simaco sobre el camino a Tipuani.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291793' target='other'> <mi>dwc_moreinfo</mi></a>","P05291793","P05291793_01","Pav. ex D.Don",NA,NA,NA,NA,NA,"1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"231",NA,NA
"232","2015-09-04 22:13:43-03","MNHN","RECOLNAT_MNHN_P","P05291796","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Mocquerys",NA,"1893","1","1",NA,"Venezuela","El Vigia.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291796' target='other'> <mi>dwc_moreinfo</mi></a>","P05291796","P05291796_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1006",NA,NA
"233","2015-09-04 22:13:43-03","MNHN","RECOLNAT_MNHN_P","P05291797","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Mocquerys",NA,"1893","1","1",NA,"Venezuela","El Vigia.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291797' target='other'> <mi>dwc_moreinfo</mi></a>","P05291797","P05291797_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1006",NA,NA
"234","2015-09-04 22:13:44-03","MNHN","RECOLNAT_MNHN_P","P05291799","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Mocquerys",NA,"1893","1","1",NA,"Venezuela","El Vigia.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291799' target='other'> <mi>dwc_moreinfo</mi></a>","P05291799","P05291799_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1006",NA,NA
"235","2015-09-04 22:13:44-03","MNHN","RECOLNAT_MNHN_P","P05291800","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Breteler, F.J.",NA,"1964","7","14",NA,"Venezuela","State of Barinas. 75 km from Barinas along road to San Cristóbal.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291800' target='other'> <mi>dwc_moreinfo</mi></a>","P05291800","P05291800_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4011",NA,NA
"236","2015-09-04 22:13:44-03","MNHN","RECOLNAT_MNHN_P","P05291801","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Mocquerys",NA,"1893","1","1",NA,"Venezuela","Zulia.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291801' target='other'> <mi>dwc_moreinfo</mi></a>","P05291801","P05291801_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"896",NA,NA
"237","2015-09-04 22:13:44-03","MNHN","RECOLNAT_MNHN_P","P05291802","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Mocquerys",NA,"1893","1","1",NA,"Venezuela","Zulia.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291802' target='other'> <mi>dwc_moreinfo</mi></a>","P05291802","P05291802_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"896",NA,NA
"238","2015-09-04 22:13:44-03","MNHN","RECOLNAT_MNHN_P","P05291803","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Mocquerys",NA,"1893","1","1",NA,"Venezuela","Zulia.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291803' target='other'> <mi>dwc_moreinfo</mi></a>","P05291803","P05291803_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"896",NA,NA
"239","2015-09-04 22:13:45-03","MNHN","RECOLNAT_MNHN_P","P05291804","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Mocquerys",NA,"1893","1","1",NA,"Venezuela","Zulia.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291804' target='other'> <mi>dwc_moreinfo</mi></a>","P05291804","P05291804_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"896",NA,NA
"240","2015-09-04 22:13:45-03","MNHN","RECOLNAT_MNHN_P","P05291806","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Mocquerys",NA,"1893","1","1",NA,"Venezuela","El Vigia.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291806' target='other'> <mi>dwc_moreinfo</mi></a>","P05291806","P05291806_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"986",NA,NA
"241","2015-09-04 22:13:45-03","MNHN","RECOLNAT_MNHN_P","P05291807","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Mocquerys",NA,"1893","1","1",NA,"Venezuela","El Vigia.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291807' target='other'> <mi>dwc_moreinfo</mi></a>","P05291807","P05291807_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"986",NA,NA
"242","2015-09-04 22:13:45-03","MNHN","RECOLNAT_MNHN_P","P05291808","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Cremers, G.",NA,"1988","6","2",NA,"Guyane française","Montagne Tortue - Bassin de la Comté.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291808' target='other'> <mi>dwc_moreinfo</mi></a>","P05291808","P05291808_01","Pav. ex D.Don",NA,"-52.46667","-4.3",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10065",NA,NA
"243","2015-09-04 22:13:46-03","MNHN","RECOLNAT_MNHN_P","P05291809","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Mocquerys",NA,"1893","1","1",NA,"Venezuela",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291809' target='other'> <mi>dwc_moreinfo</mi></a>","P05291809","P05291809_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"986",NA,NA
"244","2015-09-04 22:13:46-03","MNHN","RECOLNAT_MNHN_P","P05291810","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Granville, J.J.|Hoff, M.|Allorge, L.|Hahn, W.J.|Weitzman",NA,"1987","9","1",NA,"Guyane française","Camp n° 4. Roche n° 3 Monpé Soula. Bassin du Haut-Marouini, 5 km à l´Ouest.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291810' target='other'> <mi>dwc_moreinfo</mi></a>","P05291810","P05291810_01","Pav. ex D.Don",NA,"54.08333","2.65",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9946",NA,NA
"245","2015-09-04 22:12:00-03","MNHN","RECOLNAT_MNHN_P","P05291811","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,NA,NA,"1975","1","1",NA,"Guyane française",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291811' target='other'> <mi>dwc_moreinfo</mi></a>","P05291811","P05291811_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107",NA,NA
"246","2015-09-04 22:12:01-03","MNHN","RECOLNAT_MNHN_P","P05291812","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Cremers, G.",NA,"1978","3","27",NA,"Guyane française",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291812' target='other'> <mi>dwc_moreinfo</mi></a>","P05291812","P05291812_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5225",NA,NA
"247","2015-09-04 22:12:01-03","MNHN","RECOLNAT_MNHN_P","P05291813","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Kvist, L.P.|Londoño, X.|Tiwari, S.|Steele, O.C.",NA,"1987","10","16",NA,"Guiana","Potaro-Siparuni region: Chenapou, Amerindian village (Patumona) 50 km upstream from Kaieteur falls.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291813' target='other'> <mi>dwc_moreinfo</mi></a>","P05291813","P05291813_01","Pav. ex D.Don",NA,"-59.56667","5",NA,NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,NA,"310",NA,NA
"248","2015-09-04 22:12:01-03","MNHN","RECOLNAT_MNHN_P","P05291814","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Oldeman",NA,"1966","6","8",NA,"Guyane française","Approuague, layon près de Pierrette, collines.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291814' target='other'> <mi>dwc_moreinfo</mi></a>","P05291814","P05291814_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 529",NA,NA
"249","2015-09-04 22:12:01-03","MNHN","RECOLNAT_MNHN_P","P05291815","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Cremers, G.",NA,"1980","9","18",NA,"Guyane française",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291815' target='other'> <mi>dwc_moreinfo</mi></a>","P05291815","P05291815_01","Pav. ex D.Don",NA,NA,NA,NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6710",NA,NA
"250","2015-09-04 22:12:01-03","MNHN","RECOLNAT_MNHN_P","P05291816","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Oldeman",NA,"1967","3","22",NA,"Guyane française","Fleuve Approuague, sur la rivière Matarony à 500 m en amont du saut Magasin.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291816' target='other'> <mi>dwc_moreinfo</mi></a>","P05291816","P05291816_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 1018",NA,NA
"251","2015-09-04 22:12:03-03","MNHN","RECOLNAT_MNHN_P","P05291823","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Smith, S.F.|Timana, M.E.|Smith, F.O.|Bell, D.A.",NA,"1989","1","24",NA,"Peru","Madre de Dios. Explorer´s Inn, near the confluence of rio Tambopata and rio La Torre, 39 km SW of Puerto Moldonado.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291823' target='other'> <mi>dwc_moreinfo</mi></a>","P05291823","P05291823_01","Pav. ex D.Don",NA,"-69.33333","-12.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1538",NA,NA
"252","2015-09-04 22:12:09-03","MNHN","RECOLNAT_MNHN_P","P05291824","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Killip, E.P.|Smith, A.C.",NA,"1929","7","14",NA,"Peru","Puerto Bermudez.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291824' target='other'> <mi>dwc_moreinfo</mi></a>","P05291824","P05291824_01","Pav. ex D.Don",NA,NA,NA,NA,NA,"375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26440",NA,NA
"253","2015-09-04 22:12:09-03","MNHN","RECOLNAT_MNHN_P","P05291826","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Spruce, R.",NA,"1856","8","1",NA,"Peru","In monte Campana, prope Tarapoto.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291826' target='other'> <mi>dwc_moreinfo</mi></a>","P05291826","P05291826_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4838",NA,NA
"254","2015-09-04 22:12:09-03","MNHN","RECOLNAT_MNHN_P","P05291827","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Allorge, L.",NA,NA,NA,NA,NA,"Guyane française","Fl. Approuague, riv. Arataye, saut parar.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291827' target='other'> <mi>dwc_moreinfo</mi></a>","P05291827","P05291827_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"244",NA,NA
"255","2015-09-04 22:12:10-03","MNHN","RECOLNAT_MNHN_P","P05291828","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Benoist, R.",NA,"1914","3","6",NA,"Guyane française","St. Jean.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291828' target='other'> <mi>dwc_moreinfo</mi></a>","P05291828","P05291828_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"823",NA,NA
"256","2015-09-04 22:12:10-03","MNHN","RECOLNAT_MNHN_P","P05291829","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Benoist, R.",NA,"1914","3","6",NA,"Guyane française","St. Jean.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291829' target='other'> <mi>dwc_moreinfo</mi></a>","P05291829","P05291829_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"823",NA,NA
"257","2015-09-04 22:12:10-03","MNHN","RECOLNAT_MNHN_P","P05291830","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Cremers, G.",NA,"1977","4","1",NA,"Guyane française","Haut Tampoc: le long des Criques vers la Crique Alice.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291830' target='other'> <mi>dwc_moreinfo</mi></a>","P05291830","P05291830_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4601",NA,NA
"258","2015-09-04 22:12:10-03","MNHN","RECOLNAT_MNHN_P","P05291831","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Cremers, G.",NA,"1981","7","28",NA,"Guyane française","Crique Baboune en amont de la Crique Forte affluent de la riv. Mana.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291831' target='other'> <mi>dwc_moreinfo</mi></a>","P05291831","P05291831_01","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7340",NA,NA
"259","2015-09-04 22:12:10-03","MNHN","RECOLNAT_MNHN_P","P05291832","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Granville, J.J.|Görts-van Rijn, A.R.A.|Cremers, G.|Allorge, L.|Kodjoed-Bonneton, J.F.",NA,"1985","8","23",NA,"Guyane française","Montagne Bellevue de l´Inini. Zone centrale. Versant au vent à proximité du sommet.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291832' target='other'> <mi>dwc_moreinfo</mi></a>","P05291832","P05291832_01","Pav. ex D.Don",NA,NA,NA,NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7783",NA,NA
"260","2015-09-04 22:12:11-03","MNHN","RECOLNAT_MNHN_P","P05291833","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Granville",NA,"1980","10","19",NA,"Guyane française",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291833' target='other'> <mi>dwc_moreinfo</mi></a>","P05291833","P05291833_01","Pav. ex D.Don",NA,NA,NA,NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4174",NA,NA
"261","2015-09-04 22:12:11-03","MNHN","RECOLNAT_MNHN_P","P05291834","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Fleury, M.",NA,"1988","5","3",NA,"Guyane française",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291834' target='other'> <mi>dwc_moreinfo</mi></a>","P05291834","P05291834_01","Pav. ex D.Don",NA,"54.08333","3.61667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"569",NA,NA
