"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"135","2020-12-21 16:47:33-03","MBM","MBM","333074","PreservedSpecimen","Plantae",NA,NA,"Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Spligt.","Matos, F.B.","Matos, F.B.; et al.; et al.","563","2005","05","01","Southern America","Brazil","Reserva Natural Rio Cachoeira (SPVS), Trilha do Corvo.","-48.7118988037109","-25.4286003112793",NA,"Epífita na base de árvore, no interior da mata. Floresta Ombrófila Densa","MBM333074","MBM333074","Paraná","Antonina","100","100",NA,"38300","auto","2007",NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:47:33-03","MBM","MBM","259367","PreservedSpecimen","Plantae",NA,NA,"Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Spligt.","Dittrich, VA de O","Zipparro, V.B.","2056","2000","12","14","Southern America","Brazil","Parque Estadual Intervales","-47.9199981689453","-24.3799991607666",NA,NA,"MBM259367","MBM259367","São Paulo","Sete Barras",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:42:23-03","MBM","MBM","421871","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Pietrobom, M.R.","Pietrobom, M.R.","9325","2013","07","02","Southern America","Brazil","Balneário Lagoa Azul","-47.127806","-1.201861",NA,"Epífita.; Floresta não inundável, capoeira alta, na base de tronco junto do igarapé no interior da mata.","MBM421871",NA,"Pará","Capanema","59","59",NA,NA,NA,"2013","-47.127806","-1.201861","07","02",NA,NA,NA
"138","2020-12-21 16:42:23-03","MBM","MBM","421899","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Pietrobom, M.R.","Vilhena, R.S.; Pietrobom, M.R.; Pietrobom, M.R.","05","2010","11","29","Southern America","Brazil","Mata do Jeju, Atrás do antigo matadouro municipal","-47.566111","-1.369167",NA,"Epífita.; Mata de igapó, na base de tronco vivo, interior da mata, em área alagada.","MBM421899",NA,"Pará","Santa Maria do Pará","23","23",NA,NA,NA,"2011","-47.566111","-1.369167","05","23",NA,NA,NA
"139","2020-12-21 16:42:23-03","MBM","MBM","421965","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Pietrobom, M.R.","Pietrobom, M.R.","8884","2012","05","29","Southern America","Brazil","Sítio Santa Terezinha, Rodovia PA-140, km 6","-48.029028","-1.551306",NA,"Floresta de terra firme, epífita na base de tronco vivo na margem do igarapé, interior da mata.","MBM421965",NA,"Pará","Bujaru",NA,NA,NA,NA,NA,"2012","-48.029028","-1.551306","05","29",NA,NA,NA
"140","2020-12-21 16:42:23-03","MBM","MBM","421987","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Pietrobom, M.R.","Pietrobom, M.R.; Teixeira, G.; Teixeira, G.","8827","2012","02","09","Southern America","Brazil","Comunidade Jundiaí, Água Preta, margem da PA-140","-48.102944","-1.521083",NA,"Floresta de igapó, epífita na base de tronco vivo, em área alagada no interior da mata.","MBM421987",NA,"Pará","Inhangapi",NA,NA,NA,NA,NA,"2012","-48.102944","-1.521083","02","09",NA,NA,NA
"141","2020-12-21 16:42:23-03","MBM","MBM","421997","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Pietrobom, M.R.","Pietrobom, M.R.","8506","2011","06","03","Southern America","Brazil","Margem da Alça Viária","-48.328667","-1.427639",NA,"Epífita na base de tronco vivo; Floresta de várzea, no interior da mata.","MBM421997",NA,"Pará","Marituba",NA,NA,NA,NA,NA,"2011","-48.328667","-1.427639","06","03",NA,NA,NA
"142","2020-12-21 16:42:23-03","MBM","MBM","421964","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Lima; Pietrobom","Lima, D.P.O.; Cerejo, M.V.; Cerejo, M.V.","218","2011","09","28","Southern America","Brazil","Araçateua porto","-46.7655982971191","-1.05360996723175",NA,"Epífita em palmeira.; No interior da mata ripária.","MBM421964",NA,"Pará","Bragança",NA,NA,NA,"56429","auto","2011",NA,NA,"09","28",NA,NA,NA
"143","2020-12-21 16:42:23-03","MBM","MBM","421856","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Pietrobom, M.R.","Pietrobom, M.R.","6711","2007","01","16","Southern America","Brazil","Floresta Nacional de Caxiuanã, Grade do PPBio, linha E, parcela 23","-51.638694","-1.996389",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo.","MBM421856",NA,"Pará","Portel",NA,NA,NA,NA,NA,"2007","-51.638694","-1.996389","01","16",NA,NA,NA
"144","2020-12-21 16:42:23-03","MBM","MBM","421861","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Pietrobom, M.R.","Pietrobom, M.R.","9129","2012","10","05","Southern America","Brazil","Ramal do Abaeté, igarapé Abaeté","-47.324111","-1.139722",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo junto do igarapé, no interior da mata.","MBM421861",NA,"Pará","Peixe-Boi",NA,NA,NA,NA,NA,"2012","-47.324111","-1.139722","10","05",NA,NA,NA
"145","2020-12-21 16:42:23-03","MBM","MBM","421866","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Pietrobom, M.R.","Pietrobom, M.R.","6756","2007","01","19","Southern America","Brazil","Floresta Nacional de Caxiuanã, Grade do PPBio, linha F, parcela 26","-51.619806","-2.005444",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo.","MBM421866",NA,"Pará","Portel",NA,NA,NA,NA,NA,"2007","-51.619806","-2.005444","01","19",NA,NA,NA
"146","2020-12-21 16:42:23-03","MBM","MBM","421854","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Pietrobom, M.R.","Pietrobom, M.R.","5836","2005","03","04","Southern America","Brazil","Estação Científica Ferreira Penna, Próximo do igarapé Sapucuzinho","-50.7122001647949","-1.80444002151489",NA,"Epífita.; Sobre tronco de arbusto, na cabeceira do igapó","MBM421854",NA,"Pará","Melgaço",NA,NA,NA,"142262","auto","2005",NA,NA,"03","04",NA,NA,NA
"147","2015-09-03 16:34:47-03","MNHN","RECOLNAT_MNHN_P","P01586913","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Burchell",NA,NA,NA,NA,NA,"Brésil","Plantarum Brasiliae Tropicae",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01586913' target='other'> <mi>dwc_moreinfo</mi></a>","P01586913","P01586913_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9749",NA
"148","2016-01-29 12:34:04-02","MNHN","RECOLNAT_MNHN_P","P00784667","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Crozier","Poncy, O.",NA,"2015","3","7",NA,"guyane française",NA,"-54.45","2.23333","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00784667' target='other'> <mi>dwc_moreinfo</mi></a>","P00784667","P00784667_01",NA,"Maripasoula","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"La Planète Revisitée Guyane 2015, MNHN PNI, APA 973-105/2878",NA
"149","2016-09-27 15:02:52-03","MNHN","RECOLNAT_MNHN_P","P01337000","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Spruce, R.",NA,"1852","1","1",NA,"Brésil","Prope San Gabriel da Cachoeira, ad Rio Negro, Brasiliae borealis",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01337000' target='other'> <mi>dwc_moreinfo</mi></a>","P01337000","P01337000_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2360",NA
"150","2015-09-03 16:34:47-03","MNHN","RECOLNAT_MNHN_P","P01586904","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Ule, E.",NA,"1900","9","1",NA,"Brésil","An Baumstämmen kletternd, Marary. Rio Jurua",NA,NA,"hb","Donné le 9 février 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01586904' target='other'> <mi>dwc_moreinfo</mi></a>","P01586904","P01586904_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E. Ule. Amazonas-Expedition/5322",NA
"151","2015-09-03 16:34:47-03","MNHN","RECOLNAT_MNHN_P","P01586909","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Spruce",NA,"1852","1","1",NA,"Brésil","Prope San Gabriel du Cachoeira, ad Rio Negro, Brasiliae borealis",NA,NA,"hb","From the collection ot the late Rev. C.S. Parish (bought nov. 1897). Donné le 19 janvier 1914 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01586909' target='other'> <mi>dwc_moreinfo</mi></a>","P01586909","P01586909_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2300",NA
"152","2015-09-03 16:34:47-03","MNHN","RECOLNAT_MNHN_P","P01586910","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Schmalz, I.P.",NA,"1906","1","1",NA,"Brésil","Est. S. Catharina, Joinville, Pirabeiraba",NA,NA,"hb","Donné le 21 avril 1908 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01586910' target='other'> <mi>dwc_moreinfo</mi></a>","P01586910","P01586910_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"329",NA
"153","2015-09-03 16:34:47-03","MNHN","RECOLNAT_MNHN_P","P01586911","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Spruce, R.",NA,"1852","1","1",NA,"Brésil","Prope San Gabriel da Cachoeira, ad Rio Negro, Brasiliae borealis",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01586911' target='other'> <mi>dwc_moreinfo</mi></a>","P01586911","P01586911_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2360",NA
"154","2015-09-03 16:34:47-03","MNHN","RECOLNAT_MNHN_P","P01586912","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Traill, J.W.H.",NA,"1873","12","13",NA,"Brésil","Lower Amazons. Aranja, River Uruará",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01586912' target='other'> <mi>dwc_moreinfo</mi></a>","P01586912","P01586912_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1396",NA
"155","2015-09-03 16:34:47-03","MNHN","RECOLNAT_MNHN_P","P01586914","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Riedel",NA,NA,NA,NA,NA,"Brésil","Brasilia",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01586914' target='other'> <mi>dwc_moreinfo</mi></a>","P01586914","P01586914_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2015-09-03 16:34:47-03","MNHN","RECOLNAT_MNHN_P","P01586915","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Riedel",NA,NA,NA,NA,NA,"Brésil","Brasilia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01586915' target='other'> <mi>dwc_moreinfo</mi></a>","P01586915","P01586915_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2015-09-03 16:34:47-03","MNHN","RECOLNAT_MNHN_P","P01586916","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Martius",NA,NA,NA,NA,NA,"Brésil","Brésil. Rio-Janeiro",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01586916' target='other'> <mi>dwc_moreinfo</mi></a>","P01586916","P01586916_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2015-09-03 16:34:16-03","MNHN","RECOLNAT_MNHN_P","P01586983","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Spruce",NA,"1849","10","1",NA,"[Brésil]","Marajo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01586983' target='other'> <mi>dwc_moreinfo</mi></a>","P01586983","P01586983_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"274",NA
"159","2015-09-03 16:34:16-03","MNHN","RECOLNAT_MNHN_P","P01586988","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Spruce",NA,NA,NA,NA,NA,"[Brésil]","Parana, «… » dos Ramos. On Urucuri palms",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01586988' target='other'> <mi>dwc_moreinfo</mi></a>","P01586988","P01586988_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-09-29 14:53:46-03","UFPR","UPCB","23149","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Matos, F.B. & Hoffmann, I.K.","Prado, J.","460","1993","01","20",NA,"Brasil","Morro do Rio das Pacas, face noroeste e sudeste","-48.25","-25.416667",NA,"Rupícola, fronde ca. 10cm, rizoma horizontal. Locais úmidos a beira de rio..","UPCB0001058","UPCB0001058","Paraná","Guaraqueçaba",NA,NA,NA,NA,NA,"2017","-48.25","-25.416667","06",NA,NA,NA,NA
"161","2020-09-29 14:53:46-03","UFPR","UPCB","92375","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","F.B. Matos","Matos, F.B.","2517","2016","01","03",NA,"Brasil","Colônia Pereira, Rio Poço Bonito, entrada à direita no quilômetro 14 da Rodovia Alexandra-Matinhos (PR-508), logo antes do posto da Polícia Rodoviária Estadual, daí ca. 2 km em estrada de chão.","-48.600833","-25.67",NA,"Epífita, na base de árvore, no interior da mata. Floresta Ombrófila Densa..","UPCB0034364","UPCB0034364","Paraná","Pontal do Paraná","15","15",NA,NA,NA,"2017","-48.600833","-25.670000","10",NA,NA,NA,NA
"162","2020-09-29 14:53:46-03","UFPR","UPCB","56935","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Matos, F.B. & Hoffmann, I.K.","Matos, F.B.","150","2004","12","21",NA,"Brasil","Reserva Natural Rio Cachoeira (SPVS). Área do Gervásio. Trilha do Meio.","-48.683333","-25.25",NA,"Epífita a 50cm do solo, no interior da mata. Floresta Ombrófila Densa.","UPCB0000964","UPCB0000964","Paraná","Antonina","100","100",NA,NA,NA,"2017","-48.683333","-25.25","06",NA,NA,NA,NA
"163","2020-09-29 14:53:46-03","UFPR","UPCB","56958","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Matos, F.B. & Hoffmann, I.K.","Matos, F.B.","207","2005","01","16",NA,"Brasil","Reserva Natural do Cachoeira (SPVS). Trilha Rio do Turvo.","-48.683333","-25.25",NA,"Epífita no interior da mata. Floresta Ombrófila Densa.","UPCB0000962","UPCB0000962","Paraná","Antonina","50","50",NA,NA,NA,"2017","-48.683333","-25.25","06",NA,NA,NA,NA
"164","2020-09-29 14:53:46-03","UFPR","UPCB","56980","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Matos, F.B. & Hoffmann, I.K.","Matos, F.B.","563","2005","05","01",NA,"Brasil","Reserva Natural Rio Cachoeira (SPVS). Trilha do Corvo.","-48.666667","-25.316667",NA,"Epífita na base de árvore, no interior da mata. Floresta Ombrófila Densa.","UPCB0000963","UPCB0000963","Paraná","Antonina","100","100",NA,NA,NA,"2017","-48.666667","-25.316667","06",NA,NA,NA,NA
"165","2020-09-29 14:53:46-03","UFPR","UPCB","57039","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Matos, F.B. & Hoffmann, I.K.","Matos, F.B.","828","2005","10","06",NA,"Brasil","Reserva Natural Rio Cachoeira (SPVS). Trilha do Corvo.","-48.683333","-25.3",NA,"Epífita a 1,5m do solo, no interior da mata. Floresta Ombrófila Densa.","UPCB0000960","UPCB0000960","Paraná","Antonina","60","60",NA,NA,NA,"2017","-48.683333","-25.3","06",NA,NA,NA,NA
"166","2020-09-29 14:53:46-03","UFPR","UPCB","92613","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Almeida, T.E.","Almeida, T. E.| Giacomin, L.L. | André, T.","4380","2016","08","20",NA,"Brasil","Parque Nacional da Amazônia. Trilha da Capelinha","-56.403333","-4.614444",NA,"Floresta Ombrófila Aberta com palmeiras. Erva epífita em babaçu, a 4m de altura, no interior da floresta.","UPCB0037315","UPCB0037315","Pará","Itaituba","60","60",NA,NA,NA,"2016","-56.403333","-4.614444","08","20",NA,NA,NA
"167","2021-02-11 17:21:26-03","UFPR","UPCB","94651","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Matos, F.B.","Matos, F.B. | Veiga, V.","2667","2019","06","25",NA,"Brasil","Reserva Natural Guaricica (antiga Reserva Natural Rio Cachoeira, SPVS). Trilha Porto do Rio Seco","-48.686111","-25.401389",NA,"Epipetric on a boulder inside of the forest. Stem long creeping","UPCB0044504",NA,"Paraná","Antonina","15","15",NA,NA,NA,"2019","-48.686111","-25.401389","06",NA,NA,NA,NA
"168","2020-09-29 14:53:46-03","UFPR","UPCB","57898","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Matos, F.B. & Hoffmann, I.K.","Labiak, P.H.","3619","2005","12","15",NA,"Brasil","Parque Nacional Saint-Hilaire-Lange","-48.703056","-25.57",NA,"Epífita. Floresta Atlântica Sub-montana..","UPCB0000961","UPCB0000961","Paraná","Guaratuba","40","40",NA,NA,NA,"2017","-48.703056","-25.57","06",NA,NA,NA,NA
"169","2020-09-29 14:53:46-03","UFPR","UPCB","52963","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","Matos, F.B. & Hoffmann, I.K.","Matos, F.B.","687","2005","07","16",NA,"Brasil","RPPN Salto Apepique, Rod. Ilhéus-Itacaré, na altura do km 20 (Ponta da Tulha)","-39.0494003295898","-14.7889003753662",NA,"Epífita a 1,6m do solo, interior da mata..","UPCB0000965","UPCB0000965","Bahia","Ilhéus",NA,NA,NA,"61245","auto","2017",NA,NA,"06",NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","1864805","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Moran R.C.","N. Helme","Helme 776","1995","7","25","South America","Bolivia",NA,"-68.83333","-13.01666",NA,NA,NA,NA,"La Paz",NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2015-03-23 18:42:00-03","MO","MOBOT","100343378","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Alan R. Smith (UC)","Juan Perea|J.L. Mateo|H. Santiago","Perea 4606","2010","8","17","South America","Peru","Dist. Palcazú. Iscozacín. Estación biológica Paujil-Campamento Venado. Camino a parcela C-1000.","-75.2694445","-10.3494444",NA,NA,NA,NA,"Pasco","Oxapampa","386.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"172","2019-01-25 04:36:00-02","MO","MOBOT","100799106","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","L. Valenzuela. (HOXA)","Luis Valenzuela G.|Jaime Flores","Valenzuela Gamarra 28128","2014","5","21","South America","Peru","Distrito Yuyapichis. Área de Conservación Privada Panguana.","-74.9297223","-9.6172223",NA,NA,NA,NA,"Huánuco","Puerto Inca","252.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120","2"
"173","2008-05-27 22:02:00-03","MO","MOBOT","1109531","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Alan R. Smith (UC)","John L. Clark|Brame III, Cyrus","Clark 1713","1995","12","1","South America","Ecuador","Community San Salvador, near Puerto Nuevo. Along the River Sucio. Remnant mature forest in banana plantation. Premontane Wet Forest.","-79.83333","0.5",NA,NA,NA,NA,"Esmeraldas","Muisne","100.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2014-04-04 05:50:00-03","MO","MOBOT","1252371","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","A. Smith (UC)","Rodolfo Vásquez|et al.","Vásquez Martínez 22580","1997","2","14","South America","Peru","Distrito El Cenepa, Comunidad de Mamayaque, Cerro Sakee-gaig. Bosque primario.","-78.23361","-4.58277",NA,NA,NA,NA,"Amazonas","Condorcanqui","1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
