"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"196","2020-11-19 10:24:05-03","CPAP","CPAP","9904","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","V. J. Pott","Pott, V. J.","1779","1992","05","05",NA,"Brasil","MS","Rio Paraguai, Pantanal","-57.566667","-18.566667","84","84",NA,"Erva ereta. FLOR: vermelha. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Barranco do rio. SUBSTRATO: solo argiloso, vértico. RELEVO: plano.",NA,NA,"Corumbá","57°34' W","18°34' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-11-19 10:24:05-03","CPAP","CPAP","11816","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","M. Schessl","Schessl, M.","030192-2-1","1992","01","03",NA,"Brasil","MT","Fazenda Ipiranga, 10 km de Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"Poconé",NA,NA,"1993",NA,NA,"200792","auto",NA,NA,NA,NA,NA
"198","2020-11-19 10:24:05-03","CPAP","CPAP","3692","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Gasparini, M. L.","s/n","1985","04","14",NA,"Brasil","MS","Rio paraguai","-57.6533012390137","-19.0091991424561",NA,NA,NA,"FLOR: esverdeada. Cálice giboso (cor maravilha).",NA,NA,"Corumbá",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"199","2020-11-19 10:24:05-03","CPAP","CPAP","17441","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","A. Lourteig","Hatschbach, G.","36006","1975","02","09",NA,"Brasil","MS","Rio Taquari","-54.7599983215332","-18.5067005157471",NA,NA,NA,"Subarbusto, 70cm de altura. FLOR: vermelha, ápice amarelo. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Margem de rio. SUBSTRATO: . RELEVO: .",NA,NA,"Coxim",NA,NA,"1994",NA,NA,"102528","auto",NA,NA,NA,NA,NA
"200","2020-11-19 10:24:05-03","CPAP","CPAP","13703","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","A. Lourteig","Hatschbach, G.","58642","1993","02","08",NA,"Brasil","MS","Rodovia MS-295, 26 km O de Iguatemi","-54.5611000061035","-23.6802997589111",NA,NA,NA,"Arbusto 2m. Ápice verde com nervuras vinosas. FLOR: vermelha. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Brejo. SUBSTRATO: . RELEVO: .",NA,NA,"Iguatemi",NA,NA,"1993",NA,NA,"71460","auto",NA,NA,NA,NA,NA
"201","2020-11-19 10:24:05-03","CPAP","CPAP","2358","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","A. Pott; V. J. Pott","Rego, S. C. A.","566","1986","07","23",NA,"Brasil","MS","Baía do Tuiuiú, rio Paraguai, 15km da didade de Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,"FLOR: vermelho/esverdeado. Com cálice vermelho e dentes esverdeado emergente. FRUTO: . INTERESSE: Bastante ornamental. AMBIENTE: Aquático. RELEVO: plano.",NA,NA,"Corumbá",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"202","2020-11-19 10:24:05-03","CPAP","CPAP","22824","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","V. J. Pott","Pott, A.","8928","2001","04","19",NA,"Brasil","MS","Cerca do limite sul da Fazenda Sapucaia, Ilha do Nabileque, Pantanal","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Erva ereta 0,6-1,3m de altura. com flores de cor vermelha, alimento de beija-flor, planta . Frequente. Transição mata ciliar/campo de Sorghastrum, inundável,. Solo: argiloso preto, vértico,. Relevo: plano.",NA,NA,"Corumbá",NA,NA,"2001",NA,NA,"295160","auto",NA,NA,NA,NA,NA
"203","2020-11-19 10:24:05-03","CPAP","CPAP","22038","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","V. J. Pott","Pott, V. J.","4961","2001","09","20",NA,"Brasil","MT","Rio Paráguai, acima da Reserva Acurizal, Pantanal do rio Paráguai.","-56.6227989196777","-16.2567005157471",NA,NA,NA,"Subarbusto aquático anfíbio de 1-1,2 m de altura. Esparsa. Flor vermelha. Barranco de rio seco, entre Aspilia latissima. Solo: argiloso. vértico. Relevo: plano. Tubo da corola vermelho e ápice esverdeado.",NA,NA,"Poconé",NA,NA,"2001","09",NA,"200792","auto",NA,NA,NA,NA,NA
"204","2020-11-19 10:24:05-03","CPAP","CPAP","10408","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa","(Anderson) Kuntze",NA,"Pott, V. J.","1879","1993","04","14",NA,"Brasil","MT","Córrego Landi, próximo ao pontilhão da estrada para salina, Pantanal","-56.45","-16.216667","100","100",NA,"Erva aquática emergente. FLOR: vermelha. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Muito frequente. AMBIENTE: Borda de vazante. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,"Poconé","56°27' W","16°13' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-11-19 10:24:05-03","CPAP","CPAP","2750","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa","(Anderson) Kuntze",NA,"Pott, A.","2465","1986","12","04",NA,"Brasil","MS","Estrada MT-732, próximo ao Dersul, Sub-região do Abobral, Pantanal","-57","-19.5","90","90",NA,"Erva 1m de altura. FLOR: lilás. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Borda de corixo (curso d`água estacional). SUBSTRATO: solo limo-arenoso. RELEVO: plano .",NA,NA,"Corumbá","57°00' W","19°30' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-11-19 10:24:05-03","CPAP","CPAP","3917","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa","(Anderson) Kuntze","V. J. Pott; A. Pott","Pott, A.","3410","1987","09","14",NA,"Brasil","MS","Próximo (1 km) do Porto da Manga, MS-228, lado Leste do rio Paraguai, Pantanal","-57.233333","-19.2","85","85",NA,"Erva ereta 05-1m de altura. FLOR: vermelha. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Esparsa. AMBIENTE: Beira de estrada, alagável. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,"Corumbá","57°14' W","19°12' S","1987","09",NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-11-19 10:24:05-03","CPAP","CPAP","6087","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa","(Anderson) Kuntze","A. Pott; V. J. Pott","Pott, A.","4772","1989","05","15",NA,"Brasil","MS","Próximo ponte rio Taboco, estrada..., Pantanal","-55.65","-20.633333","110","110",NA,"Erva. FLOR: vermelha. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Mata ciliar. SUBSTRATO: solo limo-arenoso. RELEVO: plano deprimido.",NA,NA,"Anastácio","55°39' W","20°38' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-11-19 10:24:05-03","CPAP","CPAP","6093","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa","(Anderson) Kuntze","A. Pott; V. J. Pott","Pott, A.","4778","1989","05","17",NA,"Brasil","MT","Estação Experimental da Empa, atual Base Norte do Cpap, rio Piranema, Sub-região de Poconé, Pantanal","-56.633333","-16.283333","110","110",NA,"Erva. FLOR: vermelha. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Abundante. AMBIENTE: Vegetação aquática ciliar. SUBSTRATO: solo limo-arenoso. RELEVO: plano deprimido.",NA,NA,"Poconé","56°38' W","16°17' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2015-07-02 14:02:36-03","JBP","HPL","6082","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindley","T.B.Cavalcanti","R. Tsuji, L.C. Bernacci & E. Franco","1272","2006","03","10",NA,"Brasil","MG","Coletado na estrada depois de Pontinha 13km adiante na Lagoa Dourada 19°22'17,4''S 44°28'50,5''W 657m.s.m.","-44.4186","-19.2953",NA,NA,NA,NA,NA,NA,"Caetanópolis",NA,NA,"2014","04","15","16877","auto",NA,NA,NA,NA,NA
"210","2015-07-02 14:02:36-03","JBP","HPL","7909","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla",NA,"J.A. Lombardi","J. A. Lombardi, R. Tsuji et al.","6493","2006","12","17",NA,"Brasil","MT","Coletado nas proximidades da rodovia MT-433 (BR-158/Serra Nova Dourada) - em área alagada junto a estrada. S 12° 09' 43,1; W 51° 28' 04,9 - 253 m.s.m.",NA,NA,NA,NA,NA,NA,NA,NA,"Bom Jesus do Araguaia",NA,NA,"2006","12","17",NA,NA,NA,NA,NA,NA,NA
"211","2015-07-02 14:02:36-03","JBP","HPL","4851","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindley","T.B.Cavalcanti","E.R. Salviani & H. Lorenzi","1758","2000","11","03",NA,"Brasil","MS","Coletada no Rio Paraná","-51.6783","-20.7511",NA,NA,NA,NA,NA,NA,"Três Lagoas",NA,NA,"2014","04","15","150618","auto",NA,NA,NA,NA,NA
"212","2015-07-02 14:02:36-03","JBP","HPL","4850","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindley","T.B.Cavalcanti","H. Lorenzi","2741","2001","05","06",NA,"Brasil","AM","Coletado na beira do Rio Solimões, em área de vegetação firme de vegetação ruderal.",NA,NA,NA,NA,NA,NA,NA,NA,"Alvares",NA,NA,"2014","04","15",NA,NA,NA,NA,NA,NA,NA
"213","2015-07-02 14:02:36-03","JBP","HPL","6833","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla",NA,"A. Amaral Jr.","A. Amaral Jr. & J. O. Mendonça et al.","392","1999","04","08",NA,"Brasil","MS","Coletado na margem direita do Rio Paraná (margem esquerda do Rio Verde). S 21° 11' 01,1; W 51° 53' 23,3","-52.0369","-21.2558",NA,NA,NA,NA,NA,NA,"Brasilândia",NA,NA,"1999","04","08","124730","auto",NA,NA,NA,NA,NA
"214","2014-10-02 12:41:04-03","FEMACT","MIRR","9330","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindb.",NA,"Celi, M.A.","11","2011","04","21",NA,"Brasil","Roraima","VICINAL 10, fazenda do Sr. Tito","-61.316613","2.988251",NA,NA,NA,"FLORES DE COR AVERMELHADAS .",NA,NA,"Alto Alegre","-61.316613","2.988251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2014-09-26 12:04:02-03","FEMACT","MIRR","3172","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindb.",NA,"Barbosa, W.R.","918","1986","04","01",NA,"Brasil","Roraima","Rio Mucajaí, curso médio, vegetação marginal, entre a CH Parafuso e a CH Hércules","-60.917321","2.447474",NA,NA,NA,"Sub-arbusto, com folhas visguentas, ásperas, folhas vermelhas.",NA,NA,"Alto Alegre/Mucajaí","-60.917321","2.447474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2014-10-02 12:41:04-03","FEMACT","MIRR","10351","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindb.","Perdiz, R.O.","Perdiz, R.O.","1749","2013","03","09",NA,"Brasil","Roraima","RR-321, após a ponte do Igarapé do Carrapato. Conjunto Bella Vista. Propriedade de M.C.O.P. Silveira. Sítio Toca da Loba. Mata ciliar.","-60.660806","2.870083","70","70",NA,"Arbusto ca. 1m de altura. Folhas verdes discolores. Cálice vermelho-alaranjado, distalmente amarelo. Fotos. DNA. Flores em etanol 70%.",NA,NA,"Boa Vista","-60.660806","2.870083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2014-09-25 12:32:18-03","FEMACT","MIRR","9872","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindb.",NA,"Flores A. S.; Rodrigues, R.S.; Rodrigues, M.F.","2562","2012","07","14",NA,"Brasil","Roraima","Serra da Lua","-60.5975","2.61028",NA,NA,NA,"Artbusto ca. 1m de altura, flores vermelhas, em borda de mata alterada. Frequente.",NA,NA,"Cantá",NA,NA,NA,NA,NA,"100279","auto",NA,NA,NA,NA,NA
"218","2019-02-15 11:44:39-02","IPA","IPA","68665","S","Plantae","Plantae",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa","(A. Anderson) Kuntze","Silva; Costa, M.B.","Chaves, E.M.F.","583","2004","02","21","Southern America","Brasil","Piauí","Pirapora, carrasco.","-41.5574989318848","-3.47194004058838",NA,NA,NA,"Subasbusto ca. de 1m de altura, flores amarelo laranja, substrato arenoso e rochoso.","IPA0068665",NA,"Cocal",NA,NA,"2004",NA,NA,"30836","auto",NA,NA,NA,NA,NA
"219","2019-02-15 11:44:39-02","IPA","IPA","18292","S","Plantae","Plantae",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa","(A. Anderson) Kuntze",NA,"Jesus, J.A.","574","1970","11","22","Southern America","Brasil","Bahia","Estrada Canaveiras/Oricana, margem do rio Pardo.",NA,NA,NA,NA,NA,"Arbusto com ca. de 1m de altura, na beira d#?#água. Cálice vermelho-alaranjado extremidade verde.","IPA0018292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025811","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","T. B. Cavalcanti","F. França; R. M. Harley, E. Miranda-Silva & L.Rios","3264","2000","4","29",NA,"Brazil","Bahia","Formosa do Rio Preto: Arredorres da cidade.","-45.2583","-11.0722","480",NA,NA,"HUEFS no. 44288; Erva ereta anfíbia até 1m. Caule vinoso. Folha membranácea levemente discolor: face abaxial verde clara com nervuras esbranquiçadas. Cálice vermelho com terço distal esverdeado, bordo truncado com dentículos vinosos. Filete com tricomas brancos. Anteras amarelo- esbranquiçada. Ovário e estilete branco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-01-05 18:44:11-03","UFJF","CESJ","33190","PreservedSpecimen","Plantae","Angiosperma",NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","G. Hatschbach","J. Carneiro","1024","2001","01","04","América do Sul","Brasil","Paraná","Barra do Penacho","-50.3567008972168","-23.4074993133545",NA,NA,NA,"Subarbusto ramoso, flor vermelha. Margem do rio.","CESJ033190",NA,"Ribeirão do Pinhal",NA,NA,"2001",NA,NA,"21709","auto",NA,NA,NA,NA,NA
"222","2021-01-06 19:04:30-03","UFJF","CESJ","29707","PreservedSpecimen","Plantae","Angiosperma",NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","T.B. Cavalcanti","T.B. Cavalcanti; A. Amaral; S.C.S. Xavier; H.G.P. dos Santos; S.P. Cordovil","1397","1995","03","24","América do Sul","Brasil","Goiás","Fazenda Santo Antônio do Fundão, Córrego afluente da margem esquerda do rio Jacuba","-48.166667","-17.716667","580","580",NA,"Subarbusto até 50cm, flor vermelha. Cerrado com substrato pedregoso e relevo ondulado. Frequente. Na beira do rio. Interesse econômico: óleos láuricos.","CESJ029707",NA,"Ipameri","-48.166667","-17.716667","1995","03","24",NA,NA,NA,NA,NA,NA,NA
"223","2021-01-05 18:44:11-03","UFJF","CESJ","14684B","PreservedSpecimen","Plantae","Angiosperma",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa","(Anderson) Kuntze","T.B. Cavalcanti","L. Roth","CESJ14684B","1955","12",NA,"América do Sul","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"CESJ14684B",NA,NA,NA,NA,"1988","10","26",NA,NA,NA,NA,NA,NA,NA
"224","2021-01-07 19:33:57-03","UFJF","CESJ","1549","PreservedSpecimen","Plantae","Angiosperma",NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa","(Anderson) Kuntze",NA,"L. Roth","CESJ1549","1955","02","10","América do Sul","Brasil","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,"Erva dos lugares úmidos, à beira do córrego. Flores vermelho púrpura. Viscoso-melosas.","CESJ001549",NA,"Belo Horizonte",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"225","2021-04-07 11:45:28-03","UFMS","CGMS","67379","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","V.J. Pott","M.G.S. Correia; D.C. Santos; L.S. Rocha; M.G. Antunes; P.S.Rohod","1","2016","03","27",NA,"Brasil","Mato Grosso do Sul","Beira do Rio.","-54.295","-20.4952777","463","463",NA,"Flor vermelha. Sem fruto. Látex e cheiro ausentes. Habitat: Mata ciliar. Habito: Arbusto. 1,00 m de altura.","CGMS1100340",NA,"Campo Grande","-54,295","-20,4952777","2018","05","11",NA,NA,NA,NA,NA,NA,NA
"226","2021-04-07 11:45:28-03","UFMS","CGMS","6827","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"A. Amaral-Júnior; J.O. Mendonça; O. Dias; V. Evangelista","279","1998","10","17",NA,"Brasil","Mato Grosso do Sul","Rio Paraná. A montante da barragem de Porto Primavera. No meio da represa.","-52.8411111","-22.3791667",NA,NA,NA,"Flores vermelhas. Dentro da água. Ramos e pecíolos cor vinho. Habitat: Formação uniforme de vegetação totalmente dentro da água. Muitas árvores mortas. Habito: Erva.","CGMS1017753",NA,"Anaurilândia","-52,8411111","-22,3791667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-04-07 11:45:28-03","UFMS","CGMS","73732","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Cordova, M.O.","M.O. Cordova; Keffer, J.F.; Mews, C.","238","2016","06","15",NA,"Brasil","Mato Grosso","Rio Teles Pires, Entrada da Lagoa do Padre. A 5 km SD da sede Marina.","11.7077778","-55.7447222","377","377",NA,"Flor vermelha com pilosidade grudenta. Flores visitadas por beija-flor. Frequente. Doação do CNMT. Habitat: Margem de rio, dominado arbustos e trepadeiras. Habito: Arbusto anfibio. 1m de altura.","CGMS1106539",NA,"Ipiranga Do Norte","11,7077778","-55,7447222","2016","06","15",NA,NA,NA,NA,NA,NA,NA
"228","2021-04-07 11:45:28-03","UFMS","CGMS","22246","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"A.C. Araújo","1063","2000","03","18",NA,"Brasil","Mato Grosso do Sul","Fazenda Santa Clara.","-57.0708334","-19.4675",NA,NA,NA,"Flor vermelha. Habitat: Capão. Habito: Subarbusto.","CGMS1051655",NA,"Corumbá","-57,0708334","-19,4675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-04-07 11:45:28-03","UFMS","CGMS","22247","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"A.C. Araújo","1246","2000","05","13",NA,"Brasil","Mato Grosso do Sul","Fazenda Rio Vermelho.","-56.9497222","-19.6122222",NA,NA,NA,"Flor vermelha. Habitat: Capão. Habito: Subarbusto.","CGMS1051656",NA,"Corumbá","-56,9497222","-19,6122222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-04-07 11:45:28-03","UFMS","CGMS","10030","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"A. Sciamarelli; M.I.B. de Oliveira; L.P. Clemente; R. Betoni","1126","2001","10","23",NA,"Brasil","Mato Grosso do Sul","Estrada BR 163. Campo Grande-Dourados, Dourados-Rio Brilhante. 21K 0753267 UTM 7562002.",NA,NA,NA,NA,NA,"Flor vermelha. Planta inteira.","CGMS1039312",NA,"Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-04-07 11:45:28-03","UFMS","CGMS","22245","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"A.C. Araújo","908","2000","02","16",NA,"Brasil","Mato Grosso do Sul","Fazenda Santa Clara.","-57.0722223","-19.4683334",NA,NA,NA,"Flor vermelha. Habitat: Capão. Habito: Subarbusto.","CGMS1051654",NA,"Corumbá","-57,0722223","-19,4683334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-04-07 11:45:28-03","UFMS","CGMS","57707","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","V.J. Pott","V.J. Pott; A. Pott","8714","2006","02","08",NA,"Brasil","Mato Grosso do Sul","Salto do Taboco, Rio Taboco (proprietário Sr Constantino), cerca de 14 km a sudoeste do Patrimônio de Taboco.","-55.2544444","-19.8305556","230","230",NA,"Flor vermelha. Fruto ausente. Habitat: Pequena poça d#?#água (10 - 20 cm de profundidade) em banco de areia na beira do rio. Solo arenoso. Relevo levemente inclinado. Esparsa. Habito: Erva aquática emergente, 1,00 - 1,20 m de altura.","CGMS1087641",NA,"Corguinho","-55,2544444","-19,8305556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-04-07 11:45:28-03","UFMS","CGMS","52871","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","V.J. Pott","V.J. Pott; G.A. Damasceno-Junior; I.H. Ishii; E. Assis; G. Fernandes","4623","2001","05","05",NA,"Brasil","Mato Grosso do Sul","Foz do Córrego Zé Dias, entrando na Baía Zé Dias, Pantanal do rio Paraguai.","-57.5191667","-17.8683334",NA,NA,NA,"Flor vermelho. Tubo da corola vermelho no lado externo, esverdeado na extremidade. Habitat: Córrego quase transparente, de1-2m de profundidade, com mata ciliar. Solo argiloso. Relevo plano. Muito frequente na Foz. Habito: Erva aquáti","CGMS1082840",NA,"Corumbá","-57,5191667","-17,8683334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-04-07 11:45:28-03","UFMS","CGMS","37132","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","V.J. Pott","V.J. Pott; A. Pott","9193","2007","05","12",NA,"Brasil","Mato Grosso do Sul","Rio Sucuriú, ex-Fazenda Beira Rio, futura Usina Hidroelétrica (PCH) Alto Sucuriú, Distrito de Paraíso.","-52.9333333","-19.1611111","440","440",NA,"Flor vermelha. Fruto ausente. Habitat: Mata ciliar. Solo arenoso. Relevo plano. Frequente. Habito: Erva aquática anfíbia. 2,00 - 3,00 m de altura.","CGMS1066542",NA,"Costa Rica","-52,9333333","-19,1611111","2007","05","13",NA,NA,NA,NA,NA,NA,NA
"235","2021-04-07 11:45:28-03","UFMS","CGMS","8451","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","392","1999","04","08",NA,"Brasil","Mato Grosso do Sul","Margem direita do Rio Paraná. Margem direita do Rio Verde.","-51.8897222","-21.1836111",NA,NA,NA,"Flores vermelhas.","CGMS1017752",NA,"Brasilândia","-51,8897222","-21,1836111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-04-07 11:45:28-03","UFMS","CGMS","52869","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"A. Pott; V.J. Pott; P.R. Souza; R.A. Mauro","8928","2001","04","19",NA,"Paraguai",NA,"Cerca do limite sul da Fazenda Sapucaia, Ilha do Nabileque, Pantanal.",NA,NA,NA,NA,NA,"Flor vermelha. Habitat: Transição mata ciliar/campo de Sorghastrum, inundável. Solo argiloso preto, vértico. Relevo plano. Frequente. Habito: Erva ereta 0,6-1,3m de altura.","CGMS1082838",NA,"Bahia Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-04-07 11:45:28-03","UFMS","CGMS","54025","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","V.J. Pott","A.L.S. Fachardo; P.I. Martins; G.M. Shiroma; V.J. Pott","19","2015","06","11",NA,"Brasil","Mato Grosso do Sul","Parque Estadual das Varzéas do Rio Ivinhema Rio Ivinhema.","-53.6508333","-22.9186111","235","235",NA,"Flor vermelha. Habitat: Margem de rio. Habito: Planta aquática emergente.","CGMS1083992",NA,"Jateí","-53,6508333","-22,9186111","2015","12","03",NA,NA,NA,NA,NA,NA,NA
"238","2021-04-07 11:45:28-03","UFMS","CGMS","52875","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","V.J. Pott","V.J. Pott; D. Orem; M. Santim; B.D. da Silva","4408","2001","03","24",NA,"Brasil","Mato Grosso","Rio Alegre, Parque Nacional do Pantanal.","-57.4127778","-17.6294445",NA,NA,NA,"Flor vermelha. Tubo da corola vermelho, e ápice esverdeado com estrias. Habitat: Ilha de vegetação flutuante (batume ou baceiro) em estágio avançado de sucessão. Solo orgânico. Relevo plano. Rara. Habito: Erva aquática emergente,80-9","CGMS1082844",NA,"Poconé","-57,4127778","-17,6294445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
