"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","day","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"256","2020-09-12 05:00:02-03","US","US","1591927","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"S. Venturi","1924","2","Argentina","Tucuman",NA,"Provincia de Tucuman, (R.A.), Departamento Tafi, Cumbre del Siambon",NA,NA,NA,NA,"1700",NA,NA,"US02716423",NA,"2820","2",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"257","2020-09-12 05:00:02-03","US","US","2651421","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"L. B. Smith & R. M. Klein","1971","12","Brazil","Paraná",NA,"Santa Catarina, Slough, Mun. Agua Doce: 24 km southwest of Horizonte, Paraná, towards Pont Serrada",NA,NA,NA,NA,NA,NA,NA,"US02716427","US02716427_01","15605","2",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"258","2020-09-12 05:00:02-03","US","US","1693674","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"B. Rosengurtt","1936","1","Uruguay","Cerro Largo",NA,"Río Negro y Ao. Palleros",NA,NA,NA,NA,NA,NA,NA,"US02716420",NA,"B 1571",NA,NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"259","2020-09-12 05:00:02-03","US","US","3442657","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"R. Wasum","2002","9","Brazil","Rio Grande do Sul",NA,"Mun de São Francisco de Paula - RS 235",NA,NA,NA,NA,"830",NA,NA,"US02716446","US02716446_01","1609","3",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"260","2020-09-12 05:00:02-03","US","US","2427370","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1962","1","Brazil","Santa Catarina",NA,"Campo do Areão, Santa Cecilia, Campo",NA,NA,NA,NA,"1100",NA,NA,"US02716432","US02716432_01","11385","2",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","2440556","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"G. Tessmann","1947","12","Brazil","Paraná",NA,"Florestal- estrada Curitiba- Paranaguá",NA,NA,NA,NA,NA,NA,NA,"US02716457","US02716457_01","s.n.","13",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"262","2020-09-12 05:00:02-03","US","US","2440554","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"G. Tessmann","1948","2","Brazil","Paraná",NA,"Fazenda Lagoa Dourada",NA,NA,NA,NA,NA,NA,NA,"US02716456","US02716456_01","s.n.","10",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"263","2020-09-12 05:00:02-03","US","US","1065531","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"P. Jörgensen","1919","2","Argentina","Formosa",NA,"En monte Gauycolec",NA,NA,NA,NA,NA,NA,NA,"US02716425",NA,"3284",NA,NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"264","2020-09-12 05:00:02-03","US","US","2427369","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1962","2","Brazil","Santa Catarina",NA,"Pôrto União, Banhado",NA,NA,NA,NA,"900",NA,NA,"US02716431","US02716431_01","12418","25",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","2142551","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1953","11","Brazil","Santa Catarina",NA,"Campo do Massiambú, Palhoça, Restinga",NA,NA,NA,NA,"5",NA,NA,"US02716439","US02716439_01","1327","5",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"266","2020-09-12 05:00:02-03","US","US","1481838","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"P. K. Dusén","1909","4","Brazil","Paraná",NA,"Ponta Grossa, in terra nuda [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US02716458","US02716458_01","7949","4",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"267","2020-09-12 05:00:02-03","US","US","2892561","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"T. Pederson","1962","9","Paraguay","Misiones",NA,"Estancia ,,La Soledad'' Santiago, Dep. Misiones",NA,NA,NA,NA,NA,NA,NA,"US02716416",NA,"6591","27",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"268","2020-09-12 05:00:02-03","US","US","3241925","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"G. Grazziotin & et al.","1993","2","Brazil","Rio Grande do Sul",NA,"São Francisco de Paulo",NA,NA,NA,NA,"800",NA,NA,"US02716447","US02716447_01","8955","18",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"269","2020-09-12 05:00:02-03","US","US","2123174","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1953","5","Brazil","Santa Catarina",NA,"Campo Massiambú, Palhoça, Restinga",NA,NA,NA,NA,"2",NA,NA,"US02716440","US02716440_01","677","14",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"270","2020-09-12 05:00:02-03","US","US","2267987","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"L. B. Smith & R. M. Klein","1957","2","Brazil","Santa Catarina",NA,"Mun. Pôrto União: Bog, Fazenda Frei Rogério, 12 km southeast of Pôrto União",NA,NA,NA,NA,"750",NA,NA,"US02716434","US02716434_01","10755","4",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"271","2019-11-13 11:17:31-03","USP","SPF","193878","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederaceae","Lobelia hederaceae","Cham.","Rollim, IM","2017","11",NA,"Paula-Souza, J","2007","01","Argentina","Corrientes","Santo Tomé",NA,"-56.675556","-28.732222","-56.675556","-28.732222",NA,NA,NA,"SPF00193878","SPF00193878","7202","14",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-25 13:51:53-03","UNIVILLE","JOI","10118","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","A.DC.","Stephen F. Smith","2006","07","22","R. Wasum","2006","02","Brasil","Rio Grande do Sul","Candiota","Passo do Tigre.","-53.6725006103516","-31.5580997467041",NA,NA,NA,NA,"; HABITAT: orla da sanga","JOI010118","JOI010118","3561","22",NA,NA,NA,NA,NA,NA,"28623","auto",NA,NA,NA,NA,NA
"273","2021-03-25 13:51:53-03","UNIVILLE","JOI","2522","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","A.DC.",NA,NA,NA,NA,"Jotham Ziffer Berger","2006","01","Brasil","Santa Catarina","Joinville","Univille.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"; HABITAT: gramado; HABITO: erva muito baixa","JOI002522","JOI002522","312","27",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"274","2019-10-07 09:12:12-03","UEFS","HUEFS","47202","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Schinini, A.","1999","08","Argentina","Corrientes","San Miguel","Laguna Ipacarapa.","-57.55","-28.05","57W33'","28S3'",NA,NA,"Pastizal inundable al borde de la laguna.","HUEFS0047202","HUEFS0047202","34941","19",NA,NA,NA,NA,"Angiospermae","Asterales",NA,NA,"Asteranae",NA,NA,NA,NA
"275","2019-10-07 09:12:12-03","UEFS","HUEFS","58143","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Krapovickas, A.","1965","10","Argentina","Corrientes","San Cosme","Costa Toledo.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0058143","HUEFS0058143","11597","17",NA,NA,NA,NA,"Angiospermae","Asterales",NA,NA,"Asteranae",NA,NA,NA,NA
"276","2019-10-07 09:12:12-03","UEFS","HUEFS","58164","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea var. hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Keller, H.A.","2000","04","Argentina","Misiones","Guaraní","Próximo al predio IPS, ruta 15. Borde de ruta.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0058164","HUEFS0058164","195","21",NA,NA,NA,NA,"Angiospermae","Asterales",NA,NA,"Asteranae",NA,"var. hederacea",NA,NA
"277","2019-10-07 09:12:12-03","UEFS","HUEFS","58164","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea var. hederacea","(Cham.) G.Don",NA,NA,NA,NA,"Keller, H.A.","2000","04","Argentina","Misiones","Guaraní","Próximo al predio IPS, ruta 15. Borde de ruta.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0058164","HUEFS0058164","195","21",NA,NA,NA,NA,"Angiospermae","Asterales",NA,NA,"Asteranae",NA,"var. hederacea",NA,NA
"278","2015-03-07 08:42:38-03","F","FMNH-SEEDPLANTS","V0183161F","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0183161F","V0183161F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"279","2015-03-07 08:42:37-03","F","FMNH-SEEDPLANTS","V0183155F","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea",NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0183155F","V0183155F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"280","2015-03-07 08:42:38-03","F","FMNH-SEEDPLANTS","V0183156F","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea",NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"V0183156F","V0183156F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"281","2015-03-07 08:42:38-03","F","FMNH-SEEDPLANTS","V0183157F","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea",NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0183157F","V0183157F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"282","2018-09-04 14:47:23-03","F","FMNH-SEEDPLANTS","V0183158F","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea",NA,NA,NA,NA,NA,"H. H. Bartlett","1943","12","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,"V0183158F","V0183158F_01","21212","17",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"283","2015-03-07 08:42:38-03","F","FMNH-SEEDPLANTS","V0183159F","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea",NA,NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0183159F","V0183159F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"284","2018-09-04 14:48:14-03","F","FMNH-SEEDPLANTS","V0183160F","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea",NA,NA,NA,NA,NA,"W. G. F. Herter","1931","11","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,"V0183160F","V0183160F_01","1505",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"285","2015-03-07 08:42:38-03","F","FMNH-SEEDPLANTS","V0183162F","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea",NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0183162F","V0183162F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"286","2015-03-07 08:42:38-03","F","FMNH-SEEDPLANTS","V0183163F","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0183163F","V0183163F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"287","2015-03-07 08:42:38-03","F","FMNH-SEEDPLANTS","V0183164F","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0183164F","V0183164F_01",NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"288","2019-06-11 13:49:54-03","F","FMNH-SEEDPLANTS","V0356174F","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea",NA,"RRC ID Flag",NA,NA,NA,"P. Dusén","1909","4","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,"V0356174F","V0356174F_01 V0356174F_02","7949","4",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,"7949",NA
"289","2019-06-11 13:49:54-03","F","FMNH-SEEDPLANTS","V0356175F","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","1968","12","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,"V0356175F","V0356175F_01 V0356175F_02","20588","9",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,"20588",NA
"290","2020-07-23 12:02:32-03","CEPLAC","CEPEC","35747","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea",NA,"G. P. Coelho",NA,NA,NA,"G. Hatschbach","1982","05","Brasil","Santa Catarina","laguna","Farol Sta. Maria.","-48.7807998657227","-28.4825000762939","0W0'0","0S0'0","3","3","<ll>dwc_commonname:</ll> Rabo-de-raposa",NA,NA,"44888","09",NA,NA,NA,NA,NA,NA,"21199","auto",NA,"01/12/1982",NA,NA,NA
"291","2019-04-02 09:30:53-03","URICER","HPBR","7915","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don",NA,NA,NA,NA,"BUTZKE, A.","1995","11","Brasil","RS","Quatro Irmãos","ESTRADA ENTRE QUATRO IRMÃOS E ERECHIM",NA,NA,NA,NA,NA,NA,NA,"HPBR007915",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"292","2019-04-02 09:30:52-03","URICER","HPBR","6813","S","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don","IRGANG, B. E.",NA,NA,NA,"GASTAL, C. S. et. al.","2000","12","Brasil","RS","Rio Grande",NA,"-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,"HPBR006813",NA,NA,"07",NA,NA,NA,NA,NA,NA,"82892","auto",NA,NA,NA,NA,"1"
"293","2020-11-12 16:58:33-03","UEL","FUEL","8969","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Vieira, AOS","2003","09","23","Vieira, AOS; et al.","1990","06","Brasil","Paraná","Ipiranga","Fazenda Scheifer","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,"FUEL008352",NA,"409","03",NA,NA,NA,NA,"Tracheophyta","Asterales","31827","auto",NA,NA,NA,NA,NA
"294","2020-11-12 16:58:33-03","UEL","FUEL","20071","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Vieira, AOS","2003","09","23","Krieger, L","1986","12","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"FUEL008351",NA,"21375","30",NA,NA,NA,NA,"Tracheophyta","Asterales","46557","auto",NA,NA,NA,NA,NA
"295","2020-11-12 16:58:33-03","UEL","FUEL","33912","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Vieira, AOS","2003","09","23","Takeda, IJM","1999","09","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"FUEL008353",NA,"s.n.","15",NA,NA,NA,NA,"Tracheophyta","Asterales","46557","auto",NA,NA,NA,NA,NA
"296","2020-11-12 16:58:33-03","UEL","FUEL","53758","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Vieira, AOS","2016","01","15","Garcia, RJF; Amaral, P; Fornari, M","2007","04","Brasil","Santa Catarina","Jaguaruna","Gramado do aterro","-49.0256004333496","-28.6149997711182",NA,NA,NA,NA,NA,"FUEL008350",NA,"2981","04",NA,NA,NA,NA,"Tracheophyta","Asterales","25787","auto",NA,NA,NA,NA,NA
"297","2020-08-20 14:55:24-03","UFSC","FLOR","53666","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Campestrini, S.","2013","12","12","Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","2013","11","Brasil","Paraná","Palmas","Área pertencente à REVIS de Campos de Palmas. Contato Leôncio.","-51.643056","-26.523611","51º38'35''W","26º31'25''S","1238","1238","erva, flores brancas Habitat: banhado em campo natural","FLOR0053666",NA,"782","25",NA,NA,NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,NA
"298","2020-08-20 20:38:17-03","UFSC","FLOR","53935","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Ferreira, J.P.R.","2014",NA,NA,"Ferreira, J.P.R.; Trevisan, R.","2014","02","Brasil","Santa Catarina","Florianópolis","Na Lagoa Pequena, Campeche.","-48.476667","-27.655","48º28'36''W","27º39'18''S",NA,NA,"macrófita aquática anfíbia, flores brancas Habitat: aquática","FLOR0053935",NA,"487","01",NA,NA,NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,NA
"299","2020-08-20 20:38:17-03","UFSC","FLOR","58297","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Santos, E.D.","2013",NA,NA,"Santos, E.D.; Trevisan, R. & Campestrini, S.","2013","03","Brasil","Santa Catarina","Capão Alto","UAP8/UAL3.","-50.643889","-28.010833","50º38'38''W","28º0'39''S","980","980","flor branca","FLOR0058297",NA,"210","04",NA,NA,NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,NA
"300","2020-08-20 14:55:24-03","UFSC","FLOR","53702","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea elliptica","Hook. & Arn.","Campestrini, S.","2013","12","17","Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","2013","11","Brasil","Santa Catarina","Água Doce","Fazenda Roseira, (rafael-pierdona@hotmail.com).","-51.576944","-26.712222","51º34'37''W","26º42'44''S","1290","1290","erva, flores lilases Habitat: banhado em campo natural","FLOR0053702",NA,"818","26",NA,NA,NA,NA,NA,"Asterales",NA,NA,NA,NA,"elliptica",NA,NA
"301","2020-08-20 14:55:24-03","UFSC","FLOR","20126","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Vieira, A.O.S.","2012","02","15","Reitz, R.; Klein, R.M.","1965","12","Brasil","Paraná","Guarapuava","Rio Coitinho.","-51.4580993652344","-25.395299911499",NA,NA,"1000","1000","erva, flor branca Habitat: beira rio","FLOR0020126",NA,"17656","15",NA,NA,NA,NA,NA,"Asterales","53832","auto",NA,NA,NA,NA,NA
"302","2020-08-20 14:55:24-03","UFSC","FLOR","21759","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Vieira, A.O.S.","2012","02","15","Falkenberg, D.B.","1984","11","Brasil","Rio Grande do Sul","Torres","Propriedade do Seu Clemente, Faxinal.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"erva rastejante, com látex, corola branca Habitat: restinga, na beira de banhado","FLOR0021759",NA,"1893","17",NA,NA,NA,NA,NA,"Asterales","20837","auto",NA,NA,NA,NA,NA
"303","2020-08-20 20:38:17-03","UFSC","FLOR","47418","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Hassemer, G.N.","2012",NA,NA,"Hassemer, G.N.","2012","06","Brasil","Santa Catarina","Florianópolis","Campus da UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"erva, flor branca","FLOR0047418",NA,"557","13",NA,NA,NA,NA,NA,"Asterales","27000","auto",NA,NA,NA,NA,NA
"304","2020-08-20 14:55:24-03","UFSC","FLOR","22922","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Vieira, A.O.S.","2012","02","15","Falkenberg, D.B.","1993","02","Brasil","Santa Catarina","Florianópolis","Dunas da praia da Joaquina, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","erva parcialmente rastejante, 0,05m altura, corola esbranquiçada Habitat: restinga, próximo de baixada úmida","FLOR0022922",NA,"6114","25",NA,NA,NA,NA,NA,"Asterales","27000","auto",NA,NA,NA,NA,NA
"305","2020-08-20 14:55:24-03","UFSC","FLOR","22720","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Vieira, A.O.S.","2012","02","15","Falkenberg, D.B.; Scherer, M.E.G.; et alii","1992","11","Brasil","Santa Catarina","Florianópolis","Dunas da Praia da Joaquina, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","erva, com látex branco, 0,1m altura, flor branca Habitat: restinga, em depressão úmida entre dunas","FLOR0022720",NA,"5975","15",NA,NA,NA,NA,NA,"Asterales","27000","auto",NA,NA,NA,NA,NA
"306","2020-08-20 14:55:24-03","UFSC","FLOR","35185","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Vieira, A.O.S.","2012","02","15","Guimarães, T.B.; Falkenberg, D.B.","2004","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"herbácea, pétalas creme, presença de látex Habitat: baixada eventualmente alagada, entre dunas na restinga","FLOR0035185",NA,"718","23",NA,NA,NA,NA,NA,"Asterales","27000","auto",NA,NA,NA,NA,NA
"307","2020-08-20 14:55:24-03","UFSC","FLOR","35186","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Vieira, A.O.S.","2012","02","15","Guimarães, T.B.; Falkenberg, D.B.","2004","11","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo ao estacionamento da Joaquina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"herbácea, corola creme Habitat: baixada seca entre dunas, na restinga","FLOR0035186",NA,"754","24",NA,NA,NA,NA,NA,"Asterales","27000","auto",NA,NA,NA,NA,NA
"308","2020-08-20 14:55:24-03","UFSC","FLOR","20238","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Vieira, A.O.S.","2012","12","15","Klein, R.M.; Bresolin, A.","1965","04","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","erva, flor branca Habitat: restinga","FLOR0020238",NA,"5950","28",NA,NA,NA,NA,NA,"Asterales","27000","auto",NA,NA,NA,NA,NA
"309","2020-08-20 14:55:24-03","UFSC","FLOR","23548","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Vieira, A.O.S.","2012","02","15","Silva Filho, F.A. da; Souza, M.L. & Falkenberg, D.B.","1985","02","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","erva com látex, flor branca Habitat: duna (beira de riacho)","FLOR0023548",NA,"373","27",NA,NA,NA,NA,NA,"Asterales","27000","auto",NA,NA,NA,NA,NA
"310","2020-08-20 14:55:24-03","UFSC","FLOR","60901","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","atualização de nome - curadoria FLOR","2016","11","09","Avila, J.","2014","01","Brasil","Santa Catarina","Garopaba","Aldeia. Etnobotânica em comunidades quilombolas de Santa Catarina.","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,NA,"FLOR0060901","FLOR0060901","s.n.",NA,NA,NA,NA,NA,NA,"Asterales","11115","auto",NA,NA,NA,NA,NA
