"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount","infraspecificEpithet"
"214","2020-12-21 16:45:18-03","MBM","MBM","217771","PreservedSpecimen","Plantae","Solanaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Cordeiro, J.",NA,NA,NA,"Silva, J.M.; Abe, L.M.; Abe, L.M.","2199",NA,NA,NA,"Brazil","Paraná","Tunas","Estrada para o Parque das Lauráceas, Chácara Paraíso",NA,NA,NA,NA,NA,NA,NA,"MBM217771","MBM217771","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:41:56-03","MBM","MBM","406425","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Marinero, F.","2015","09","23","Marinero, F.; Lozano, E.D.; Bonaldi, R.A.; Machnicki, M.; Lozano, E.D.; Bonaldi, R.A.; Machnicki, M.","443","2015","09","19","Brazil","Paraná","Paranaguá","Tinguçú","-48.530556","-25.410556","-48.530556","-25.410556","100","100","Árvore 3 m; flores com corola alva com manchas.; Floresta Ombrófila Densa Submontana.","MBM406425",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:41:56-03","MBM","MBM","409077","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Rau, T.G.","2017","05","25","Barboza, E.; Silva, J.M.; Brotto, M.L.; Silva, J.M.; Brotto, M.L.","4572","2017","04","19","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas, trilha das cachoeiras","-48.668333","-24.8475","-48.668333","-24.8475","830","830","Arvoreta com 3 m de altura; frutos verdes.; Floresta Ombrófila Densa Montana.","MBM409077","MBM409077","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:41:56-03","MBM","MBM","415197","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Völtz, R.R.","2018","10","23","Völtz, R.R.","1907","2017","10","08","Brazil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.300278","-25.153056","-48.300278","-25.153056","330","330","Arvoreta 3 m alt.; frutos pretos; interior de floresta de encosta, próximo ao riacho encachoeirado.; Floresta Ombrófila Densa Submontana.","MBM415197","MBM415197","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:36:09-03","MBM","MBM","64427","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Forero, E.; et al.; et al.","1582","1976","05","28","Colombia",NA,NA,"Dep. Del Chocó",NA,NA,NA,NA,NA,NA,NA,"MBM064427","MBM064427","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:36:09-03","MBM","MBM","92846","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly, J.J.",NA,NA,NA,"Stevens, W.D.; Kurkoff, B.A.; Kurkoff, B.A.","11242","1978","12","25","Nicaragua",NA,NA,"Dep. Esteli",NA,NA,NA,NA,NA,NA,NA,"MBM092846","MBM092846","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:36:09-03","MBM","MBM","92850","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly, J.J.",NA,NA,NA,"Stevens, W.D.; Krukoff, B.A.; Krukoff, B.A.","11502","1979","01","16","Nicaragua",NA,NA,"Dep. Jinotega, Macizos de Peñas Blancas",NA,NA,NA,NA,NA,NA,NA,"MBM092850","MBM092850","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:36:09-03","MBM","MBM","92851","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly, J.J.",NA,NA,NA,"Stevens, W.D.; Krukoff, B.A.; Krukoff, B.A.","12197","1979","02","14","Nicaragua",NA,NA,"Dep. Zelaya, new road from Río Blanco to Río Copalar",NA,NA,NA,NA,NA,NA,NA,"MBM092851","MBM092851","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:36:09-03","MBM","MBM","92852","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly, J.J.",NA,NA,NA,"Stevens, W.D.; Krukoff, B.A.; Krukoff, B.A.","11835","1979","01","25","Nicaragua",NA,NA,"Dep. Matagalpa",NA,NA,NA,NA,NA,NA,NA,"MBM092852","MBM092852","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:36:07-03","MBM","MBM","37787","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","12806","1965","09","17","Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM037787","MBM037787","Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:36:09-03","MBM","MBM","69581","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","43284","1980","11","14","Brazil","Paraná","Antonina","Rio Lajeado","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM069581","MBM069581","Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:36:07-03","MBM","MBM","331","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","13059","1965","10","29","Brazil","Paraná","Campina Grande do Sul","Rio Pardinho","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM000331","MBM000331","Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:36:09-03","MBM","MBM","9702","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","20293","1968","11","12","Brazil","Paraná","Campina Grande do Sul","Serra Virgem Maria","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM009702","MBM009702","Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:36:07-03","MBM","MBM","4055","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","17879","1967","11","16","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM004055","MBM004055","Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:36:07-03","MBM","MBM","19006","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","22465","1969","10","15","Brazil","Paraná","Guaraqueçaba","Fazenda Abobreira","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM019006","MBM019006","Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:36:07-03","MBM","MBM","128751","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Roderjan, C.V.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","368","1984","12","12","Brazil","Paraná","Guaraqueçaba","Fazenda Madezatti, Rio Pederneiras","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM128751","MBM128751","Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:36:07-03","MBM","MBM","3902","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","17507","1967","10","19","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM003902","MBM003902","Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:36:07-03","MBM","MBM","19010","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","27565","1971","10","22","Brazil","Paraná","Guaratuba","Colônia Limeira","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM019010","MBM019010","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:36:07-03","MBM","MBM","37790","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","10177","1962","11","10","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM037790","MBM037790","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:36:07-03","MBM","MBM","166925","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Guapiassú, M.; et al.; et al.","146","1993","10","01","Brazil","Paraná","Morretes","Alto da estrada da Limeira, bacia do Rio Chato","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM166925","MBM166925","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:36:07-03","MBM","MBM","4410","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Lindeman, J.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","2580","1966","09","29","Brazil","Paraná","Morretes","Bela Vista","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM004410","MBM004410","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:36:07-03","MBM","MBM","62858","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","42497","1979","09","13","Brazil","Paraná","Morretes","Bromado","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM062858","MBM062858","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:36:07-03","MBM","MBM","287592","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Cordeiro, J.",NA,NA,NA,"Motta, J.T.","999","1987","08","04","Brazil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM287592","MBM287592","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:36:07-03","MBM","MBM","188558","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Santos, E.P.; Pereira, L.B.; Santos, E.P.; Pereira, L.B.","906",NA,NA,NA,"Brazil","Paraná","Morretes","Estação Marumbi, Rio Taquaral","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM188558","MBM188558","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:36:07-03","MBM","MBM","250258","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Kozera, C.",NA,NA,NA,"Kozera, C.; et al.; et al.","1134",NA,NA,NA,"Brazil","Paraná","Morretes","Parque Estadual, Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM250258","MBM250258","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:36:07-03","MBM","MBM","250259","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Kozera, C.",NA,NA,NA,"Kozera, C.; et al.; et al.","1331",NA,NA,NA,"Brazil","Paraná","Morretes","Parque Estadual, Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM250259","MBM250259","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:36:07-03","MBM","MBM","250260","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Kozera, C.",NA,NA,NA,"Kozera, C.; et al.; et al.","1229",NA,NA,NA,"Brazil","Paraná","Morretes","Parque Estadual, Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM250260","MBM250260","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:36:07-03","MBM","MBM","37789","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","8789","1961","11","05","Brazil","Paraná","Morretes","Pilão de Pedra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM037789","MBM037789","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:36:07-03","MBM","MBM","100672","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","30887","1972","12","01","Brazil","Paraná","Morretes","Rio dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM100672","MBM100672","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:36:07-03","MBM","MBM","130297","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","209","1966","01","08","Brazil","Paraná","Morretes","Serra do Mar, Bela Vista","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM130297","MBM130297","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:36:07-03","MBM","MBM","186781","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Santos, E.P.; Cruz, J.M.; Santos, E.P.; Cruz, J.M.","910",NA,NA,NA,"Brazil","Paraná","Morretes","Serra Marumbi, picada ao Olimpo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM186781","MBM186781","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:36:07-03","MBM","MBM","37792","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","2078","1951","01","07","Brazil","Paraná","Morretes","Véu da Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM037792","MBM037792","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:41:56-03","MBM","MBM","119682","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Brotto, M.L.","2020","06","29","Kummrow, R.; Cordeiro, J.; Cordeiro, J.","2937","1987","08","18","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbusto 2 m, frutos imaturos verdes.; Mata pluvial.","MBM119682","MBM119682","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"247","2020-12-21 16:36:07-03","MBM","MBM","285142","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Barboza, E.; Barboza, E.","3745","2002","10","29","Brazil","Paraná","Paranaguá","Morro Inglês","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM285142","MBM285142","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"248","2020-12-21 16:41:56-03","MBM","MBM","399373","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Brotto, M.L.","2020","06","29","Bonaldi, R.A.","701","2013","07","17","Brazil","Paraná","Paranaguá","Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de 10 m de altura.; Floresta Ombrófila Densa Submontana.","MBM399373","MBM399373","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:36:07-03","MBM","MBM","37788","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","9450","1962","11","03","Brazil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM037788","MBM037788","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"250","2020-12-21 16:36:07-03","MBM","MBM","189865","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Falkenberg, D.B.",NA,NA,NA,"Jarenkow, J.A.; et al.; et al.","1802",NA,NA,NA,"Brazil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"MBM189865","MBM189865","Southern America",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"251","2020-12-21 16:36:07-03","MBM","MBM","313793","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Leandro C.","s.n.","1999","09","29","Brazil","Santa Catarina","Blumenau","Universal Regional","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"MBM313793","MBM313793","Southern America",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"252","2020-12-21 16:36:07-03","MBM","MBM","109948","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Falkenberg, D.B.",NA,NA,NA,"Klein, R.M.","7373","1967","04","19","Brazil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM109948","MBM109948","Southern America",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"253","2020-12-21 16:36:07-03","MBM","MBM","109947","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Falkenberg, D.B.",NA,NA,NA,"Klein, R.M.; Bresolin, A.; Bresolin, A.","7581","1967","09","28","Brazil","Santa Catarina","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM109947","MBM109947","Southern America",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:36:07-03","MBM","MBM","37791","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Smith, L.B.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1136","1953","11","02","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"MBM037791","MBM037791","Southern America",NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:36:07-03","MBM","MBM","130617","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; et al.; et al.","3601","1986","10","31","Brazil","Santa Catarina","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,NA,"MBM130617","MBM130617","Southern America",NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:36:07-03","MBM","MBM","130728","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.","4519","1987","10","31","Brazil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,NA,"MBM130728","MBM130728","Southern America",NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:36:07-03","MBM","MBM","313792","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Sobral, M.",NA,NA,NA,"Sobral, M.","s.n.","2000","03","10","Brazil","Santa Catarina","Indaial","Indaial","-49.2317008972168","-26.8978004455566",NA,NA,NA,NA,NA,"MBM313792","MBM313792","Southern America",NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:36:07-03","MBM","MBM","227314","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Smith, L.B.",NA,NA,NA,"Klein, R.","1717","1955","10","27","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM227314","MBM227314","Southern America",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:36:07-03","MBM","MBM","227312","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Smith, L.B.",NA,NA,NA,"Klein, R.","1783",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM227312","MBM227312","Southern America",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:36:07-03","MBM","MBM","227315","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Smith, L.B.",NA,NA,NA,"Klein, R.M.","1757","1955","11","03","Brazil","Santa Catarina","Itajaí","Morro de Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM227315","MBM227315","Southern America",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:36:07-03","MBM","MBM","227313","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Smith, L.B.",NA,NA,NA,"Reitz, R.","2518","1956","01","19","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM227313","MBM227313","Southern America",NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:36:07-03","MBM","MBM","346033","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Sevegnani, L.","2008","08","01","Gasper, A.L. de; et al.; et al.","1544","2008","02","28","Brazil","Santa Catarina","Taió","Sentido Fazenda Bretzke","-49.9981002807617","-27.1163997650146",NA,NA,"802","802","Arbusto, fruto preto. FOM. Bem próximo ecótono FOD","MBM346033","MBM346033","Southern America",NA,NA,NA,NA,"32258","auto",NA,NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:36:07-03","MBM","MBM","227311","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Smith, L.B.",NA,NA,NA,"Klein, R.","173",NA,NA,NA,"Brazil","Santa Catarina","Turvo","Jacinto Machado","-49.67919921875","-28.9260997772217",NA,NA,NA,NA,NA,"MBM227311","MBM227311","Southern America",NA,NA,NA,NA,"18298","auto",NA,NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:36:07-03","MBM","MBM","307680","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Baitello, J.B.",NA,NA,NA,"Baitello, J.B.; et al.; et al.","1783","1999","11","07","Brazil","São Paulo","Ilhabela","Parque Estadual","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,"MBM307680","MBM307680","Southern America",NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA,NA
