"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"396","2020-05-25 15:13:54-03","FSU","FSU","000077324","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Basilio Marcos, Sidney McDaniel","11314",NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,"Jacq.",NA,NA,NA,NA,NA,"-74.38031691","-9.171950831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-05-25 15:13:54-03","FSU","FSU","000077320","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Manuel Rimachi Y.","3670",NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,"Jacq.",NA,NA,NA,NA,NA,"-74.38031691","-9.171950831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2008-05-27 22:02:00-03","MO","MOBOT","258161","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Alwyn H. Gentry|Nestor Jaramillo","Gentry 41349","South America","Peru","Huánuco","Km 11 to Km 12. Carretera Marginal (in construction) S of Pucallpa- Tingo Maria road at Bosque von Humboldt.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1983","5","31",NA,"-75.01666","-8.75",NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-96","3",NA
"399","2012-05-18 14:34:00-03","MO","MOBOT","3125847","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Jaime L. Jaramillo|Elena Grijalva","Jaramillo Asanza 11312","South America","Ecuador","Napo","Laguna de Yuturi. Bosque humedo tropical. Colecciones en ambas margenes del Rio Yuturi. Especies representativas; Montrichardia, Annona, Inga Ficus.",NA,NA,NA,NA,NA,NA,"Jacq.","R.L. Liesner","1990","2","25",NA,"-76.01666","0.6",NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2009-07-20 20:46:00-03","MO","MOBOT","2664542","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo|John S. Brandbyge","Holm-Nielsen 21550","South America","Ecuador","Napo","Río Aguarico. S of the river at Cuyabeno. Rain forest.",NA,NA,NA,NA,NA,NA,"Jacq.","Liesner, R. L. (MO)","1980","2","20",NA,"-75.88333","-0.28333",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2012-03-16 14:15:00-03","MO","MOBOT","3125683","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Cornelis C. Berg","Berg 1054","South America","Ecuador","Napo","Rio Cuyabeno; riverside;",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner","1980","2","17",NA,"-75.9166667","0.1666667",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"402","2011-04-22 17:46:00-03","MO","MOBOT","1525652","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Manuel J. Macía|H. Romero|Comunidad Huaorani de Tiputini","Macía 3197","South America","Ecuador","Orellana","Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Plano inundable Km. 41. Plot # 3.",NA,NA,NA,NA,NA,NA,"Jacq.","M. J. Macía","1998","3","31",NA,"-76.4313889","-0.6694445",NA,NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"403","2008-05-27 22:02:00-03","MO","MOBOT","256072","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Timothy J. Killeen","Killeen 2846","South America","Bolivia","Beni","Estación Biologica de Beni, 40 km al East de San Bonja savana de altura estaciónalmente húmida dominada por sujo, Imperata sp., con áreas de inundacion permemente. Muestras preservadas en alcohol.",NA,NA,NA,NA,NA,NA,"Jacq.","T. Killeen (MO)","1991","4","16","Gral. Ballivian","-66.66666","-14.83333",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","6",NA
"404","2020-01-17 04:33:00-03","MO","MOBOT","100786007","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Luis Valenzuela G.|Jaime Flores|Gerry Shareva M.|Eduardo Cruz Ortíz","Valenzuela Gamarra 26812","South America","Peru","Junín","Distrito Rio Tambo. Comunidad Nativa Parijaro. Parque Nacional Otishi. Entre Río Cútivireni y Mayobenti.",NA,NA,NA,NA,NA,NA,"Jacq.","L. Valenzuela. (HOXA)","2013","11","15","Satipo","-73.6719445","-15.9691667",NA,NA,NA,"968.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"99","3",NA
"405","2020-03-02 04:32:00-03","MO","MOBOT","257042","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"R. M. Rueda|Hermes Cuadros V.","Rueda 401","South America","Colombia","Bolívar","Fundación Jardín Botánico  Guillermo Piñeres y alrededores.",NA,NA,NA,NA,NA,NA,"Jacq.","C. Grandez (MO)","1992","5","23","Turbaco","-75.36666","7.2",NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3",NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","1318934","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Alan Perry","Perry 855","South America","Bolivia","Santa Cruz","14 km SE del Estación Flor de Oro, cerca Río Itenez. P.N. Noel Kempff Mercado. Bosque tropical sub-húmedo, copa medio abierto de 25 m.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner","1992",NA,NA,"Velasco","-61","-13.5",NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","1008673","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Bruce MacBryde|John D. Dwyer","MacBryde 1379","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner","1972","3","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2017-07-18 13:24:00-03","MO","MOBOT","1764899","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Henry H. Rusby","Rusby 1382","South America","Bolivia",NA,"Junction of rivers Beni and Madre de Dios",NA,NA,NA,NA,NA,NA,"Jacq.","R,Liesner (MO)","1886","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"409","2008-05-27 22:02:00-03","MO","MOBOT","1786220","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Alwyn H. Gentry","Gentry 9254","South America","Colombia","Chocó","Río Atrato near Río Sucio.",NA,NA,NA,NA,NA,NA,"Jacq.","H. Sleumer","1974","1","16",NA,"-77.11888","7.44055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3335",NA,NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","255875","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"H.F.A. von Eggers","Eggers 15569","South America","Ecuador","Manabí","El Recreo",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"1897","1",NA,NA,"-80.45","-0.483333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2008-05-27 22:02:00-03","MO","MOBOT","3127781","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Nélida Soria","Soria Rey 5510","South America","Paraguay",NA,"Orilla de bosque.",NA,NA,NA,NA,NA,NA,"Jacq.","R.L. Liesner","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2012-08-28 10:51:00-03","MO","MOBOT","100150336","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Marisol Garvizu","Garvizu 335","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff M. Lago Caiman. Camino hacia la senda.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1997","1","18","Velasco","-60.8955555","-13.635",NA,NA,NA,"540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"413","2015-04-21 05:44:00-03","MO","MOBOT","100535632","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"G.A. Parada|Ivan Linneo|et al.","Parada-Gutierrez 1337","South America","Bolivia","Santa Cruz","Estancia Juan Deriva.",NA,NA,NA,NA,NA,NA,"Jacq.","G.A. Parada (USZ)","2009","1","6","Sara","-63.5658333","-17.1113889",NA,NA,NA,"257.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"414","2012-11-01 10:51:00-02","MO","MOBOT","100538169","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"M. Lazarte|Carla Maldonado|et al.","Lazarte 28","South America","Bolivia","Santa Cruz","Municipio de Cuatro Cañadas: ubicado a 100 km de la ciudad de Santa Cruz. La Empresa Desarrollos Agricolas S.A.-DESA, Propiedad San Rafael se encuentra distante a unos 35 km al sur de la carretera hacia el Dpto. de Bení. Campamento Toborochi, cortina 702.",NA,NA,NA,NA,NA,NA,"Jacq.","M. Lazarte (USZ)","2007","10","26","Nuflo de Chavez","-62.4044444","-17.315",NA,NA,NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"415","2008-05-27 22:02:00-03","MO","MOBOT","1008582","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Grady L. Webster","Webster 22823","South America","Ecuador","Esmeraldas",NA,NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner","1978","7","24",NA,"-78.96666","0.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2009-09-04 15:21:00-03","MO","MOBOT","1008595","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Calaway H. Dodson|Alwyn H. Gentry","Dodson 9873","South America","Ecuador","Los Ríos","Jauneche forest. Km 70 on the Quevedo-Palenque road, via Mocachi.",NA,NA,NA,NA,NA,NA,"Jacq.","A. Gentry","1980","3","24","Vinces","-79.7","-1.2666667",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","1",NA
"417","2016-02-12 15:22:00-02","MO","MOBOT","100894485","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Pedro Acevedo-Rodríguez|Christian P.G.-A. Feuillet|Tim McDowell|S. Tiwari","Acevedo-Rodríguez 3495","South America","Guyana","Upper Takutu-Upper Essequibo","Rupununi area, Karasabai Village, 4 miles north past Youroura Creek.",NA,NA,NA,NA,NA,NA,"Jacq.","M.T. Strong","1990","3","7",NA,"-59.5","4.05",NA,NA,NA,"100.00000000","110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"418","2016-06-30 14:05:00-03","MO","MOBOT","100915304","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Michael H. Nee","Nee 57249","South America","Bolivia","Santa Cruz","Ciudad Satélite, between Aeropuerto Viru-Viru and Warnes.",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"2010","11","27","Warnes","-63.1369444","-17.5988889",NA,NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"419","2012-04-12 05:10:00-03","MO","MOBOT","1009721","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Alfredo F. Fuentes","Fuentes Claros 1332","South America","Bolivia","Santa Cruz","Estancia San Miguelito, 200 km al E de la ciudad de Santa Cruz; campamento La Pascana WCS. Palmar-matorral de Copernicia alba, en llanura de inundación reciente del Río San Julián. 4 km al E del campamento, cerca al puesto San Ramón.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Guillén & A. Rodriguez (USZ)","1995","12","1","Nuflo de Chavez","-61.78333","-17.06666",NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"420","2018-12-12 16:39:00-02","MO","MOBOT","101038163","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Michael H. Nee","Nee 58531","South America","Bolivia","Santa Cruz","7.4 km (by air) NNW of Colpa Planta de Gas, 12 km (by air) NW of bridge over Río Piraí at La Bélgica.",NA,NA,NA,NA,NA,NA,"Jacq.","R.Liesner (MO)","2011","12","14","Sara","-63.2938889","-17.4602778",NA,NA,NA,"310.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"421","2019-05-24 07:54:00-03","MO","MOBOT","101132714","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Michael H. Nee","Nee 55613","South America","Bolivia","Santa Cruz","15.3 km on dir road (11.4 km in straight line) NNW of Urubó bridge over Río Piraí.",NA,NA,NA,NA,NA,NA,"Jacq.","M. Nee","2008","5","5","Andrés Ibáñez","-63.2483333","-17.6519444",NA,NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"422","2019-06-14 15:21:00-03","MO","MOBOT","101136349","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Pedro Acevedo-Rodríguez|José Maria Antunes|M. V. S. Urquiza","Acevedo-Rodríguez 16732","South America","Brazil","Mato Grosso do Sul","Along Paraguay River north of Corumbá.",NA,NA,NA,NA,NA,NA,"Jacq.","M. T. Strong","2017","9","6","Corumbá","-57.6727778","-18.9191667",NA,NA,NA,"86.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"423","2008-05-27 22:02:00-03","MO","MOBOT","1011649","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Camilo Díaz S.|E. Peña Cruz","Díaz Santibáñez 4099","South America","Peru","Tumbes","Casitas. Parque Nacional Cerros de Amotape; quebrada de Los Conejos, camiø no hacia los Cerros de la leche.",NA,NA,NA,NA,NA,NA,"Jacq.","C. Grandez (MO)","1990","5","10","Contralmirante Villar",NA,NA,NA,NA,NA,"850.00000000","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"55","4",NA
"424","2016-10-13 05:58:00-03","MO","MOBOT","1065350","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"David A. Neill|Tamara Núñez","Neill 10451","South America","Ecuador","Guayas","Bosque Protector Cerro Blanco. 15 km west of Guayaquil. Tropical Dry Forest on limestone substrate. Summit area of Cerro Blanco.",NA,NA,NA,NA,NA,NA,"Jacq.","D. Neill","1996","2","27","Guayaquil","-79.96666","-2.16666",NA,NA,NA,"370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2008-05-27 22:02:00-03","MO","MOBOT","1071034","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Gerardo Aymard|Emygdio Melgueiro","Aymard C. 11273","South America","Venezuela","Amazonas","Seasonally flooded forest on depressions over white sand dominated by Leopoldinia piassaba, ca. 22 km west of Yavita, along Yavita-Maroa road. GPS unit used.",NA,NA,NA,NA,NA,NA,"Jacq.","G. Aymard","1996","6","2",NA,"-67.52888","2.75888",NA,NA,NA,"110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","2",NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","1091722","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Timothy J. Killeen|M. Toledo G.","Killeen 7957","South America","Bolivia","Santa Cruz","Concesión Don Mario; orilla del aereopuerto; bosque alto deciduo dominado por Calycophyllum, Amburana y Caesalpinia.",NA,NA,NA,NA,NA,NA,"Jacq.","A. Fuentes","1996","5","3","Chiquitos","-59.68055","-17.33861",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"427","2008-05-27 22:02:00-03","MO","MOBOT","1091820","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Timothy J. Killeen|M. Toledo G.","Killeen 8060","South America","Bolivia","Santa Cruz","Bosque seco chiquitano, sobre formación granítica, entre el campamento y las pista.",NA,NA,NA,NA,NA,NA,"Jacq.","M. Toledo (USZ)","1996","5","6","Chiquitos","-59.69666","-17.29833",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"428","2008-05-27 22:02:00-03","MO","MOBOT","1093692","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Juan Guillermo Ramírez","Ramírez Arango 4646","South America","Colombia","Bolívar","Corregimiento La Ribona. Reserva Natural El Garcero, Finca La Buenaventura, Bh-T/Bs-T.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1993","7","6","San Martin de Loba","-74.08333","9",NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2008-05-27 22:02:00-03","MO","MOBOT","1093693","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Juan Guillermo Ramírez","Ramírez Arango 4533","South America","Colombia","Bolívar","Corregimiento La Ribona. reserva Natural El Garcero, Finca La Buenaventura, Bh-T/Bs-T.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1993","3","15","San Martin de Loba","-74.08333","9",NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2008-05-27 22:02:00-03","MO","MOBOT","1093697","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Pablo Stevenson","Stevenson Diaz 888","South America","Colombia","Meta","Centro de Investigaciones Primatológicas La Macarena. Trocha RO, ca 550 m. Bosque inundable.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1994","2",NA,"La Macarena",NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2008-05-27 22:02:00-03","MO","MOBOT","1093700","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Pablo Stevenson","Stevenson Diaz 287","South America","Colombia","Meta","Serranía Chamusa. centro de Investigaciones Primatilógicas La Macarena. Trocha V, 920 m, 1 der.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1991","4",NA,"La Macarena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2008-05-27 22:02:00-03","MO","MOBOT","1099670","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Pablo Stevenson","Stevenson Diaz 343","South America","Colombia","Meta","Serranía Chamusa. Centro de Investigaciones Primatológicas La Macarena. Trocha salida 35 m.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1992","4",NA,"La Macarena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2008-05-27 22:02:00-03","MO","MOBOT","1099737","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Philip A. Silverstone-Sopkin|et al.","Silverstone-Sopkin 3673","South America","Colombia","Valle del Cauca","El Cerrito. Hacienda San Gerardo ( muy cerca de frontera con Municipio Guacari, parte plana del Valle del Rio Cauca) cerca del pueblo de Guabas, bosque secundario reanente muy perturbado.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1988","3","10","Zarzal",NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2008-05-27 22:02:00-03","MO","MOBOT","1117592","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Y. Uslar|I. Justiniano|F. Uslar","Uslar 258","South America","Bolivia","Santa Cruz","Jardin Botánico de Santa Cruz, a 12 km al Este del centro de la ciudad. Bosque subhúmedo semideciduo de llanura.",NA,NA,NA,NA,NA,NA,"Jacq.","A. Fuentes","1995","12","7","Andrés Ibáñez","-63.06666","-17.78333",NA,NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2012-03-18 05:12:00-03","MO","MOBOT","1151015","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"J. Richard Abbott|Fabiana Mamani M.","Abbott 16271","South America","Bolivia","Santa Cruz","Lomerio; ca. 63 km south of Concepción to Las Trancas community, then ca. 10 km to north on access road; tall subhumid forest.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1995","2","20","Nuflo de Chavez","-61.88333","-16.5",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2012-03-18 05:12:00-03","MO","MOBOT","1151431","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Fabiana Mamani M.|Antony Jardim","Mamani M. 1148","South America","Bolivia","Santa Cruz","Serranía Sunsas. 12 km antes del campamente Bocamina, camino a San Juan. Bosque seco chiquitano con elementos Anadenanthera colubrina, Schinopsis brasiliensis. Suelos rojiso.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Guillén & A. Rodriguez (USZ)","1997","11","9","Chiquitos","-60.75","-17.83333",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"437","2008-05-27 22:02:00-03","MO","MOBOT","1152245","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"J. Richard Abbott","Abbott 16433","South America","Bolivia","Santa Cruz","Yabaré; ca. 25 km N of Estación Tres Cruces (107 km E of Santa Cruz on railroad); agricultural station of the Universidad Autonoma Gabriel Rene Moreno. Remnant rows of dry chaco forest between soybean fields.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1995","3","17","Nuflo de Chavez","-62.21666","-17.36666",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2012-03-18 05:12:00-03","MO","MOBOT","1153183","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Antony Jardim|J. Huffman|Fabiana Mamani M.","Jardim 3562","South America","Bolivia","Santa Cruz","Provincia Chiquitos, Serranía de Sunsa; Bocamina aproximadamente 60 km al NE de San Juan Buenavista Concepción antigua de Emicruz.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Guillén & A. Rodriguez (USZ)","1997","11","7","Chiquitos","-60.61666","-18.4",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"439","2008-05-27 22:02:00-03","MO","MOBOT","119172","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Alwyn H. Gentry|Robin B. Foster|Marielos Peña","Gentry 75212","South America","Bolivia","Santa Cruz","Curuyuqui, 50 km SE of Santa Cruz on Río Parapetí, upland chaco. Transects 6-10",NA,NA,NA,NA,NA,NA,"Jacq.","R.Liesner(MO)","1991","10","25",NA,"-62.23305","-18.76555",NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"767","4",NA
"440","2008-05-27 22:02:00-03","MO","MOBOT","1192002","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Julian A. Steyermark","Steyermark 122594","South America","Venezuela","Zulia",NA,NA,NA,NA,NA,NA,NA,"Jacq.","M. Olson","1980","5","27",NA,"-72.31666","10.91666",NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2008-05-27 22:02:00-03","MO","MOBOT","1196374","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Y. Uslar|I. Justiniano|F. Uslar","Uslar 401","South America","Bolivia","Santa Cruz","Jardin Botánico de Santa Cruz; 12 km al este del centro de la ciudad. Bosque subhúmedo semideciduo de llanura.",NA,NA,NA,NA,NA,NA,"Jacq.","Y. Uslar","1995","12","15","Andrés Ibáñez","-63.06666","-17.78333",NA,NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2016-10-13 05:58:00-03","MO","MOBOT","1296502","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"David A. Neill|QCNE Botany Interns","Neill 11268","South America","Ecuador","Manabí","Camarones, 30 km south of Pedernales on coastal highway. Tropical moist forest. Primary forest on hills, 2 km from the seashore.",NA,NA,NA,NA,NA,NA,"Jacq.","D.A. Neill","1998","8","25","Pedernales","-80.16666","-0.06666",NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA
"443","2016-10-13 05:58:00-03","MO","MOBOT","1297426","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"David A. Neill|QCNE Botany Interns","Neill 11525","South America","Ecuador","Manabí","Camarones, 30 km south of Pedernales on coastal highway. Tropical moist forest. Primary forest on hills, 2 km from the seashore.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner","1998","12","15","Pedernales","-80.16666","-0.06666",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA
"444","2016-10-13 05:58:00-03","MO","MOBOT","1297550","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"David A. Neill|QCNE Botany Interns","Neill 11645","South America","Ecuador","Manabí","Hacienda Don Juan, 10 km northeast of Jama, slopes north of Río Don Juan. Tropical dry forest/moist forest transition.",NA,NA,NA,NA,NA,NA,"Jacq.","D.A. Neill","1998","12","18","Jama","-80.1833333","-0.15",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","1",NA
