"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"135","2021-04-07 11:40:31-03","UFMS","CGMS","33725","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","V.C. Soares; F.J. Kochanovski; M.M. Garcia; N.V. Alcântara","28","2011","06","28",NA,"Brasil","Mato Grosso do Sul","Fazenda São Bento.","-57.0191667","-19.4822223",NA,"Flor branca. Fruto verde. Escapo e pecíolo daInflorescência triangular. Habitat: Transição da vazante da estrada próximo ao bueiro. Relevo plano. Habito: Erva emergente. 1,8-2m de altura. 0,30m de profundidade.","CGMS1063124",NA,"Corumbá","V.J. Pott","92","92",NA,NA,NA,NA,"2011","06","28","-57,0191667","-19,4822223",NA,NA,NA,NA,NA,NA
"136","2021-04-07 11:40:31-03","UFMS","CGMS","31287","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","T.H.D. Leandro; W.S. Arruda; S. Zacharias","87","2010","11","24",NA,"Brasil","Mato Grosso do Sul","IHP (Instituto Homem Pantaneiro).","-57.4666667","-18.0902777",NA,NA,"CGMS1060716",NA,"Corumbá","V.J. Pott",NA,NA,NA,NA,NA,NA,"2014","09","23","-57,4666667","-18,0902777",NA,NA,NA,NA,NA,NA
"137","2021-04-07 11:40:32-03","UFMS","CGMS","58721","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","V.J. Pott; A. Pott","8362","2005","11","16",NA,"Brasil","Mato Grosso","Fazenda São Sebastião, 18Km NE do rio Paraguai, sub-região de Cáceres, Pantanal.","-57.9677778","-16.8097222",NA,"Flor branca. Fruto ausente. Habitat: Campo inundável com pimenteira (Licania). Solo siltoso. Relevo plano. Habito: Erva aquática anfíbia, 20-40cm de altura. Freqüente.","CGMS000559",NA,"Cáceres","V.J. Pott","100","100",NA,NA,NA,NA,NA,NA,NA,"-57,9677778","-16,8097222",NA,NA,NA,NA,NA,NA
"138","2021-04-07 11:40:31-03","UFMS","CGMS","36373","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","L.C. Costa; U.M. Resende","19","2001","06","16",NA,"Brasil","Mato Grosso do Sul","IPPAN-Base de Pesquisa da UNIDERP.","-55.7872009277344","-20.4710998535156",NA,"Flor branca. Macrófita aquática emergente. Habitat: Vazante. Solo arenoso. Relevo plano. Habito: Erva aquática. Frequente. 0,20-0,25m de altura.","CGMS1065778",NA,"Aquidauana","L.C. Costa",NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-04-07 11:40:32-03","UFMS","CGMS","68352","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","G. Bastos; A. Juracy",NA,"2005","05","19",NA,"Brasil","Mato Grosso do Sul",NA,"-57.6533012390137","-19.0091991424561",NA,NA,"CGMS1101310",NA,"Corumbá",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-04-07 11:40:32-03","UFMS","CGMS","78765","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","B. Bejarano","8","1990","09","27",NA,"Brasil","Mato Grosso do Sul",NA,"-57.6533012390137","-19.0091991424561",NA,NA,"CGMS1111776",NA,"Corumbá",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-04-07 11:40:32-03","UFMS","CGMS","3797","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","A.C. Marini","1","1991","05","17",NA,"Brasil","Mato Grosso do Sul","Alagado próximo à Base de Estudos do Pantanal.","-57.6533012390137","-19.0091991424561",NA,"Flor branca com estames amarelos. Habitat: Aquático. Habito: Erva.","CGMS1018171",NA,"Corumbá",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-04-07 11:40:31-03","UFMS","CGMS","28446","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","R.B. Rodrigues; M.D. Nunes; J.L.M.M. Sugai; J. Terra; A.F. Beda; K.M. Campião; V.L. Ferreira","114","2008","11","30",NA,"Brasil","Mato Grosso do Sul","Baía 07 da Fazenda Nhumirim, Pantanal da Nhecolândia.","-57.6533012390137","-19.0091991424561",NA,"Coordenadas geográficas: 21K 539811 UTM 7900451 Habitat: Margem da baía. Habito: Erva aquática emergente perene.","CGMS1057896",NA,"Corumbá","R.B. Rodrigues","95","95",NA,NA,"295160","auto","2009","05","06",NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-04-07 11:40:31-03","UFMS","CGMS","2394","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","A. Rego","684","1986","07","30",NA,"Brasil","Mato Grosso do Sul","Baía do Tuiuiú.","-57.6533012390137","-19.0091991424561",NA,NA,"CGMS000557",NA,"Corumbá","A. Rego",NA,NA,NA,NA,"295160","auto","1986","07","30",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-04-07 11:40:31-03","UFMS","CGMS","2397","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","A. Rego","569","1985","07","23",NA,"Brasil","Mato Grosso do Sul","Baía do Tuiuiú.","-57.6533012390137","-19.0091991424561",NA,NA,"CGMS000556",NA,"Corumbá",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-04-07 11:40:31-03","UFMS","CGMS","3384","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","C.A. Conceição","2680","1990","09","07",NA,"Brasil","Mato Grosso do Sul","Base de Estudos do Pantanal (BEP - UFMS).","-57.6533012390137","-19.0091991424561",NA,"Flores alvas em panícula. Caule subterrâneo. Folha coriácea. Habitat: Aquático. Habito: Erva. 0,20-0,40m de altura.","CGMS000558",NA,"Corumbá","C.A. Conceição",NA,NA,NA,NA,"295160","auto","1990","09","07",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-04-07 11:40:32-03","UFMS","CGMS","4252","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","M. Sugiyama; E. Scremin-Dias","715","1987","05","02",NA,"Brasil","Mato Grosso do Sul","Estrada velha de Corumbá para Campo Grande.","-57.6533012390137","-19.0091991424561",NA,"Flor branca. Habitat: Aquático. Habito: Erva.","CGMS000554",NA,"Corumbá","V.J. Pott",NA,NA,NA,NA,"295160","auto","2000","04","27",NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-04-07 11:40:31-03","UFMS","CGMS","2386","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","S.T. Vasconcelos; et al.",NA,"1986","06","15",NA,"Brasil","Mato Grosso do Sul","Fazenda Nhumirim.","-57.6533012390137","-19.0091991424561",NA,"Flor branca com estigmas amarronzados. Habitat: Aquático. Habito: Erva.","CGMS000549",NA,"Corumbá",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-04-07 11:40:32-03","UFMS","CGMS","4945","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","E. Scremin-Dias; et al.","244","1995","07","08",NA,"Brasil","Mato Grosso do Sul","Fazenda São Bento.","-57.6533012390137","-19.0091991424561",NA,"Flores brancas. Habitat: Terrestre. Habito: Erva.","CGMS000495",NA,"Corumbá","V.J. Pott",NA,NA,NA,NA,"295160","auto","2014","03","14",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-04-07 11:40:31-03","UFMS","CGMS","32914","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","E.S. Guimarães; E. Scremin-Dias; A.C. Rodrigues","90","1998","07","20",NA,"Brasil","Mato Grosso do Sul","Passo do Lontra. Pantanal do Miranda-Abrobal, MS-184, entre as pontes 22 e 23.","-57.6533012390137","-19.0091991424561",NA,NA,"CGMS1062304",NA,"Corumbá","E.S. Guimarães",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-04-07 11:40:31-03","UFMS","CGMS","3262","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","C.A. Conceição",NA,"1990","09","08",NA,"Brasil","Mato Grosso do Sul","Passo do Lontra.","-56.3782997131348","-20.2406005859375",NA,"Flores alvas. Inflorescência racemosa. Paniculata de flor alva. Caule rizomatoso. Folha de pecíolo longo. Habitat: Terrestre. Solo úmido. Habito: Erva. 0,20-0,30m de altura.","CGMS000555",NA,"Miranda",NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-04-07 11:40:31-03","UFMS","CGMS","32917","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","E.S. Guimarães; S. Mamede","67","1998","04","14",NA,"Brasil","Mato Grosso do Sul","Leito do Rio Nabileque.","-57.8824996948242","-21.6989002227783",NA,"Flores com pétalas brancas.","CGMS1062307",NA,"Porto Murtinho","E.S. Guimarães",NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-04-07 11:40:31-03","UFMS","CGMS","32920","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","E.S. Guimarães; S. Mamede","104","1998","07","23",NA,"Brasil","Mato Grosso do Sul","Pantanal do Nabileque, leito do Rio Nabileque.","-57.8824996948242","-21.6989002227783",NA,NA,"CGMS1062310",NA,"Porto Murtinho","E.S. Guimarães",NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-27 13:45:33-03","UFS","ASE","14265","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Santos, LAS; Monteiro, SHN; Melo, DS","48","2009","09","24","Southern America","Brasil","Sergipe","Lagoa em frente a UFS.","-37.206389","-11.014722",NA,"Flor branca.; Flor branca.; Solo alagado.","ASE0008631","ASE0008631","São Cristóvão","Carregosa, T","47","47",NA,NA,NA,NA,"2009","01","01","-37.206389","-11.014722",NA,NA,NA,NA,NA,NA
"154","2019-11-27 13:45:33-03","UFS","ASE","20170","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Santos, LAS; Machado, WJ","545","2010","05","29","Southern America","Brasil","Sergipe","Fazenda São Clemente","-37.684167","-9.805278",NA,"Flores brancas. (abundante).; Flores brancas. (abundante).; Brejo.","ASE0008647","ASE0008647","Poço Redondo","Santos, LAS",NA,NA,NA,NA,NA,NA,"2011","05","05","-37.684167","-9.805278",NA,NA,NA,NA,NA,NA
"155","2019-11-27 13:45:33-03","UFS","ASE","21841","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Carregosa, T; Brito, MFG; Assis, DAS","129","2011","02","22","Southern America","Brasil","Sergipe","Rio Sergipe","-37.42","-10.218333",NA,"Erva aquática. Inflorescência cimosa. Flores vistosas brancas.; Erva aquática. Inflorescência cimosa. Flores vistosas brancas.; Caatinga","ASE0008656","ASE0008656","Nossa Senhora da Glória","Carregosa, T",NA,NA,NA,NA,NA,NA,"2011","08",NA,"-37.42","-10.218333",NA,NA,NA,NA,NA,NA
"156","2019-11-27 13:45:33-03","UFS","ASE","3162","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Carneiro, EM","676","1983","04","20","Southern America","Brasil","Sergipe","3 km para Sítio Novo","-37.789167","-9.66",NA,"Erva. Aquática flutuante. Flores amarelas, folhas simples.; Erva. Aquática flutuante. Flores amarelas, folhas simples.; Águas lênticas","ASE0008611","ASE0008611","Canindé de São Francisco","Souza, CAS",NA,NA,NA,NA,NA,NA,"2010","11","23","-37.789167","-9.66",NA,NA,NA,NA,NA,NA
"157","2019-11-27 13:45:33-03","UFS","ASE","3398","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Gomes, E","336","1983","08","25","Southern America","Brasil","Sergipe","Pov Campo Grande","-37.42","-11.184167",NA,"Erva. Aquática, fixa ao substrato, flores alvas.; Erva. Aquática, fixa ao substrato, flores alvas.; Alagado em Caatinga.","ASE0008616","ASE0008616","Tobias Barreto","Souza, CAS",NA,NA,NA,NA,NA,NA,"2010","11","23","-37.42","-11.184167",NA,NA,NA,NA,NA,NA
"158","2021-03-01 16:18:45-03","UNICAMP","UEC","15945","S","Plantae","Liliopsida",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Hatschbach, G","39822","1977","03","24",NA,"Brazil","Paraná","Parque Nacional Sete Quedas. Nas águas rasas sobre as rochas.","-54.183333","-24.666667",NA,"Pétalas alvas.","UEC090204","UEC090204","Guaíra","Hatschbach, G",NA,NA,NA,NA,NA,NA,"1977","04",NA,"-54.183333","-24.666667",NA,NA,NA,NA,NA,NA
"159","2021-03-01 16:18:45-03","UNICAMP","UEC","111389","S","Plantae","Liliopsida",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Guimarães, ES","50","1997","09","24",NA,"Brazil","Mato Grosso do Sul","Pantanal do Miranda-Abobral. Passo do lontra. Rodovia MS 184, 17ª ponte (Vazante), do lado direito da estrada, no sentido Rio Miranda - Corumbá. Coletado embaixo da ponte, na borda da vazante.","-57.047778","-19.425556",NA,"Flores variando entre 2,0 e 2,4 cm de diâmetro.; Ambiente palustre, sombreado.","UEC090201","UEC090201","Corumbá","Guimarães, ES",NA,NA,NA,NA,NA,NA,"1999","06",NA,"-57.047778","-19.425556",NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:18:45-03","UNICAMP","UEC","15953","S","Plantae","Liliopsida",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Gibbs, PE; Shepherd, GJ; Andrade, JB; Bufarah, GBG","5371","1977","07","21",NA,"Brazil","Mato Grosso","Cerca de 90 km W de Miranda, na estrada a Corumbá. Beira do Pantanal.",NA,NA,NA,"Até 70 cm de altura. Flores cremes.","UEC090203","UEC090203",NA,"Pansarin, ER",NA,NA,NA,NA,NA,NA,"1998","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-08-20 09:58:51-03","UNICAMP","UEC","95998","S","Plantae","Liliopsida",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Amaral, MCE; Bittrich, V","s.n.","1998","02",NA,NA,"Brazil","Mato Grosso",NA,"-56.6227989196777","-16.2567005157471",NA,NA,"UEC090199","UEC090199","Poconé","Pansarin, ER",NA,NA,NA,NA,"200792","auto","2000","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-08-20 09:58:51-03","UNICAMP","UEC","116140","S","Plantae","Liliopsida",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Amaral, MCE; Bittrich, V","s.n.","1999","02",NA,NA,"Brazil","Mato Grosso",NA,"-56.6227989196777","-16.2567005157471",NA,NA,"UEC090202","UEC090202","Poconé","Pansarin, ER",NA,NA,NA,NA,"200792","auto","2000","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-01 16:18:45-03","UNICAMP","UEC","122616","S","Plantae","Liliopsida",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Prado, AL","1197","1991","10","07",NA,"Brazil","Mato Grosso","Baía Bento Gomes, Faz. Ipiranga, Área alagável.","-56.6227989196777","-16.2567005157471",NA,"Erva, ca. 90cm de altura; frutos jovens, verdes. Solo levemente úmido, humoso e argiloso, escuro. Periferia da baía, na época entremeado com indivíduos subarbustivos de Leguminosae.","UEC090358","UEC090358","Poconé","Pott, V",NA,NA,NA,NA,"200792","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-01 16:18:45-03","UNICAMP","UEC","122617","S","Plantae","Liliopsida",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Prado, AL; Soares, CR; França, JM; Prado, DL","2806","1992","04","25",NA,"Brazil","Mato Grosso","Fazenda Campo Jofre, interceptada pela Rodovia Transpantaneira, Km 135, Poconé - Porto Jofre.","-56.6227989196777","-16.2567005157471",NA,"Erva com cerca de 150 cm de altura. Flores alvas. Fase de frutificação.; Campo sazonalmente alágavel. Observação: nível da água 70 cm.","UEC090200","UEC090200","Poconé","Pott, V",NA,NA,NA,NA,"200792","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-01-04 11:58:10-03","UFRPE","PEUFR","2278","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","I. Pontual","729","1968","02","22",NA,"Brasil","Bahia","Salitre","-40.498611","-9.411944",NA,"Planta até 1,5m de altura; flores alvas; coordenadas geográficas do município.","PEUFR002278",NA,"Juazeiro","M.L. Guedes",NA,NA,NA,NA,NA,NA,"2020","12","09","40º29'55W","09º24'43S",NA,NA,NA,NA,NA,NA
"166","2020-04-22 16:25:53-03","UFPB","JPB","33011","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Harley, RM; Giulietti, AM","53704","1999","04","04","Southern America","Brasil","Bahia","Beira da estrada entre Itaitu e o cruzamento com a estrada entre Jacobina e Capim Grosso.&nf;Caatinga com brejo e lagoa temporária, com Eichornia paniculata, Enhydra e Hydrolea spinosa.","-40.471944","-11.341667",NA,"; DESC: Erva rizomatosa. Caule e pecíolos triangulares verdes. Folha com lâmina verde, coriácea. Sépalas verde-vináceo, pétalas brancas, anteras amarelas, gineceu verde-claro. No solo de um lago seco. Frequente.",NA,NA,"Jacobina",NA,"563","563",NA,NA,NA,NA,NA,NA,NA,"-40.471944","-11.341667",NA,NA,NA,NA,NA,NA
"167","2020-04-22 16:25:53-03","UFPB","JPB","51853","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Carvalho, AT","100","2009","12","10","Southern America","Brasil","Mato Grosso do Sul","Pantanal do Rio Miranda e Abobral, Ponte 11. Área alagada da caixa de empréstimo da ponte 11","-57.6533012390137","-19.0091991424561",NA,NA,"JPB0051853",NA,"Corumbá","Carvalho, AT",NA,NA,NA,NA,"295160","auto","2011","11","11",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-04-22 16:25:53-03","UFPB","JPB","51866","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Carvalho, AT","279","2009","06","28","Southern America","Brasil","Piauí","Alagado 2. estrada de terra entre Conceição do Canindé e Jacobina do Piauí.","-41.2099990844727","-7.93527984619141",NA,NA,"JPB0051866",NA,"Jacobina do Piauí","Carvalho, AT",NA,NA,NA,NA,"35589","auto","2011","11","22",NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-16 17:50:02-03","UCS","HUCS","22151","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Da Silva, C.J.","150","1979","12","08",NA,"Brasil","Mato Grosso","Rodovia Transpantaneira após Fazenda Santa Rosa",NA,NA,NA,"Herbário Central UFMT; terreno alagado","HUCS006582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-04-23 11:53:38-03","UNEMAT","HERBAM","16790","S","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Martinelli, G.; et al.","18620","2015","05","29",NA,"Brasil","Mato Grosso",NA,"-55.9674987792969","-16.1944007873535",NA,NA,"HERBAM016790",NA,"Barão de Melgaço",NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-04-27 16:08:29-03","UFES","VIES","13196","S","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Medeiros Neto, E.C.","39","1996","04","28",NA,"Brasil","Bahia","Barra do Itariri","-37.6105995178223","-11.8135995864868",NA,"Alagado","VIES013196","VIES013196","Conde","Medeiros Neto, E.C.",NA,NA,NA,NA,"31737","auto","1996","04","28",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-06-29 09:29:00-03","UFRRJ","RBR","5070","S","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","S.P. Hein; T.M. Clara","s/n°","1984","12","02",NA,"Brasil","Rio Grande do Sul","Arroio Itapitocaí, 2Km à leste da ponte.","-57.0882987976074","-29.7546997070312",NA,NA,"RBR00005070","RBR00005070","Uruguaiana","S.P. Hein",NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-21 19:39:55-03","UFC","EAC","31883","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Costa-Neto, E.M.","39","1996","04","28","Southern America","Brasil","Bahia","Barra do Itariri","-37.6105995178223","-11.8135995864868",NA,NA,"EAC0031883","EAC0031883","Conde","Oliveira, A.",NA,NA,NA,NA,"31737","auto","1997","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-21 19:39:55-03","UFC","EAC","38035","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Matias, L.Q.","413","2003","05","14","Southern America","Brasil","Bahia","Rio Tratinha, Pantanal do Morimbus, lagoa temporária, solo saturado de água, siltoso, rico em materia orgâmica, lâmina d'água pouco profunda.","-41.3899993896484","-12.563099861145",NA,"Macrófita aquática com folhas emersas, flor branca, fruto aquênio cor ebáno, proliferação vegetativa, linhas translucidas visíveis,; Caatinga","EAC0038035","EAC0038035","Lençóis","Matias, L.Q.",NA,NA,NA,NA,"47385","auto","2004","05","16",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-21 19:39:55-03","UFC","EAC","43554","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Lopes, M.S.","s.n.","2008","05","25","Southern America","Brasil","Piauí","Lagoa do Parnaguá, próx. à ponte, Substrato: solo argiloso.","-44.6391983032227","-10.227499961853",NA,"Erva, aquática; corola branca, estame amarelo c/ branco.; Lacustre","EAC0043554","EAC0043554","Parnaguá","Matias, L.Q.",NA,NA,NA,NA,"49768","auto","2009","10","14",NA,NA,NA,NA,NA,NA,NA,NA
