"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"894","2020-12-20 21:19:33-03","UFV","VIC","014786","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014786",NA,NA,NA,"Lam.",NA,"Minas Gerais","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373","VIC014786",NA,NA,"Araguari",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2020-12-20 21:19:33-03","UFV","VIC","014609","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P; et al.","1550","1993","01","27",NA,"Brasil",NA,NA,"CAP 64 cm, H 14 m, casca gretada marrom, casca interna rosa babenta, alburno bege, flores amarelas","VIC014609",NA,NA,NA,"Lam.",NA,"Minas Gerais","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373","VIC014609",NA,NA,"Araguari",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2020-12-20 21:19:33-03","UFV","VIC","014387","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014387",NA,NA,NA,"Lam.",NA,"Minas Gerais","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373","VIC014387",NA,NA,"Araguari",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2020-12-20 21:19:33-03","UFV","VIC","014117","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014117",NA,NA,NA,"Lam.",NA,"Minas Gerais","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373","VIC014117",NA,NA,"Araguari",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2020-12-20 21:19:33-03","UFV","VIC","014065","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014065",NA,NA,NA,"Lam.",NA,"Minas Gerais","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373","VIC014065",NA,NA,"Araguari",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2020-12-20 21:19:33-03","UFV","VIC","014015","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014015",NA,NA,NA,"Lam.",NA,"Minas Gerais","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373","VIC014015",NA,NA,"Araguari",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2020-12-20 21:19:33-03","UFV","VIC","013932","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC013932",NA,NA,NA,"Lam.",NA,"Minas Gerais","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373","VIC013932",NA,NA,"Araguari",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2020-12-20 21:19:33-03","UFV","VIC","013894","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC013894",NA,NA,NA,"Lam.",NA,"Minas Gerais","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373","VIC013894",NA,NA,"Araguari",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2020-12-20 21:19:33-03","UFV","VIC","013763","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P; et al.","1985",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC013763",NA,NA,NA,"Lam.",NA,"Minas Gerais","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373","VIC013763",NA,NA,"Araguari",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2020-12-20 21:19:33-03","UFV","VIC","013612","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC013612",NA,NA,NA,"Lam.",NA,"Minas Gerais","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373","VIC013612",NA,NA,"Araguari",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2020-12-20 21:19:33-03","UFV","VIC","013433","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC013433",NA,NA,NA,"Lam.",NA,"Minas Gerais","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373","VIC013433",NA,NA,"Araguari",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2020-12-20 21:19:33-03","UFV","VIC","013432","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC013432",NA,NA,NA,"Lam.",NA,"Minas Gerais","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373","VIC013432",NA,NA,"Araguari",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2020-12-20 21:19:33-03","UFV","VIC","013431","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC013431",NA,NA,NA,"Lam.",NA,"Minas Gerais","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373","VIC013431",NA,NA,"Araguari",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2020-12-20 21:19:33-03","UFV","VIC","013430","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC013430",NA,NA,NA,"Lam.",NA,"Minas Gerais","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373","VIC013430",NA,NA,"Araguari",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2020-12-20 21:19:33-03","UFV","VIC","013384","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC013384",NA,NA,NA,"Lam.",NA,"Minas Gerais","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373","VIC013384",NA,NA,"Araguari",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2020-12-20 21:19:33-03","UFV","VIC","013322","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Sevilha, A.C.","28","1994","05","25",NA,"Brasil",NA,NA,"Árvore de cerca de 13 m, casca vermelha usada para tirar sujeira da garapa na fabricação de rapadura.","VIC013322",NA,NA,NA,"Lam.",NA,"Minas Gerais","CAA","-43.8616981506348","-16.7350006103516","VIC013322",NA,NA,"Montes Claros",NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2020-12-20 21:19:33-03","UFV","VIC","025717","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Valente, G.E.; Meira neto, J.A.","708","2001","04","14",NA,"Brasil",NA,NA,"Planta de cerca de 8m de altura","VIC025717",NA,NA,NA,"Lam.",NA,"Minas Gerais","EFLEX","-44.4042015075684","-19.2744007110596",NA,NA,NA,"Paraopeba",NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2020-12-20 21:19:33-03","UFV","VIC","025693","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Valente, G.E.; Meira neto, J.A.","684","2001","04","12",NA,"Brasil",NA,NA,"Planta de cerca de 4 m ed altura, crescendo a pleno sol em solo seco, inflorescência axilar de flores pequeninas amareladas, fruto jovem.","VIC025693",NA,NA,NA,"Lam.",NA,"Minas Gerais","EFLEX","-44.4042015075684","-19.2744007110596",NA,NA,NA,"Paraopeba",NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2020-12-20 21:19:33-03","UFV","VIC","024764","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Valente, G.E.; Meira neto, J.A.","491","2000","04","18",NA,"Brasil",NA,NA,"Árvore de ca 12 m de altura, com frutos.","VIC024764",NA,NA,NA,"Lam.",NA,"Minas Gerais","EFLEX","-44.4042015075684","-19.2744007110596",NA,NA,NA,"Paraopeba",NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2020-12-20 21:19:33-03","UFV","VIC","022302","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P; et al.","555","1991","08","23",NA,"Brasil",NA,NA,"Árvore de até 7 m de altura, de flores amarelas.","VIC022302",NA,NA,NA,"Lam.",NA,"Minas Gerais","UHE de Miranda","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Uberlândia",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2020-10-20 14:17:42-03","UFOPA","HSTM","5353","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Braz, T.; s.c.","356","2012","10","22",NA,"Brasil",NA,NA,NA,"HSTM005353",NA,NA,NA,"Lam.","Garcia, R.J.F.","Mato Grosso","Assentamento rural.","-52.159444","-14.048889","HSTM005353",NA,NA,"Água Boa",NA,NA,NA,"52º9'34''W","14º2'56''S","2013","06","01",NA,NA,NA,NA,NA
"915","2020-10-20 14:17:42-03","UFOPA","HSTM","1477","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Lucas, C.; Nascimento, C.M.N.","44","2007",NA,NA,NA,"Brasil",NA,NA,NA,"HSTM001477",NA,NA,NA,"Lam.","Suemitsu, C.","Pará","Comunidade Santa Maria do Tapará. Floresta de Várzea.","-54.57","-2.356111",NA,"10","10","Santarém",NA,NA,NA,"54º34'12''W","2º21'22''S","1905","07","07",NA,NA,NA,NA,NA
"916","2020-10-20 14:17:42-03","UFOPA","HSTM","6743","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","s.c.; s.c.",NA,"2000","09","06",NA,"Brasil",NA,NA,NA,"HSTM006743",NA,NA,NA,"Lam.",NA,"Pará","SUDAM. Atualmente Campus Tapajós da Universidade Federal do Oeste do Pará.","-54.738889","-2.419444","HSTM006743_1 HSTM006743_2",NA,NA,"Santarém",NA,NA,NA,"54º44'20''W","2º25'10''S",NA,NA,NA,NA,NA,NA,NA,NA
"917","2020-10-20 14:17:42-03","UFOPA","HSTM","1483","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Lucas, C.","55",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HSTM001483",NA,NA,NA,"Lam.","Suemitsu, C.","Pará",NA,"-54.069167","-2.008056",NA,"38","38","Monte Alegre",NA,NA,NA,"54º4'9''W","2º0'29''S","2015","04","16",NA,NA,NA,NA,NA
"918","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050215","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","E. Zardini; M. Ortiz","3109","1987","9","23",NA,"Paraguay",NA,NA,"Tree 4 m tall.",NA,NA,"Magnoliophyta","Malvales","Lam.","Ronald Liesner","Paraguari","Compania Costa Segunda, Cerro Palacios.","-57.183333","-25.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050216","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","G. Hatschbach; J. M. Silva, F. Deodato","65472","1996","11","9",NA,"Brazil",NA,NA,"Árvore, 4m, flor creme.",NA,NA,"Magnoliophyta","Malvales","Lam.","Larry J. Dorp","Mato Grosso","Rio Sararé (Mun. Pontes e Lacerda)","-59.3667","-15.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050211","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Aurelio Schinini","25510","1987","11","19",NA,"Paraguay",NA,NA,"Arbol 10 m alt.; flores amarillas",NA,NA,"Magnoliophyta","Malvales","Lam.",NA,"Central","Asuncion; Cultivado en la calle Gral. Diaz.","-57.644694","-25.298021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050217","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia tomentella","C. L. Cristóbal; A. Krapovickas, R. M. Harley, A. Schinini","2467","1994","10","27",NA,"Paraguay",NA,NA,"Arbol ca. 6 m alt. Flores amarillas.",NA,NA,"Magnoliophyta","Malvales",NA,"C. L. Cristóbal","Amambay","21 km S de Bella Vista.","-56.516667","-22.322865",NA,NA,NA,NA,"tomentella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050210","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia ulmifolia","S. G. Tressens; V. Marunak","6324","1999","6","26",NA,"Argentina",NA,NA,"Arbol 4 m alt",NA,NA,"Magnoliophyta","Malvales",NA,"C. L. Cristóbal","Formosa","Dep. Formosa; Estancia Guaycolec, Pilagá S.A.","-58.21667","-25.9",NA,"4",NA,NA,"ulmifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0058793","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","J. Carneiro","1557","2004","10","18",NA,"Brazil",NA,NA,"Árvore, até 10 m, flor amarela.",NA,NA,"Magnoliophyta","Malvales","Lam.","E. Barbosa","Parana","Sítio Santa Monica (Mun. Jundiai do Sul).","-50.2833","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050213","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","L. R. Landrum; Sonia Landrum","8617","1995","8","1",NA,"Paraguay",NA,NA,"Tree ca. 6 m high; fruits green.",NA,NA,"Magnoliophyta","Malvales","Lam.",NA,"Central","Asunción, street tree at corner of Alberdi and Manduvira.","-57.642226","-25.301336",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050212","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","O. S. Ribas; L. B. S. Pereira","2601","1998","2","8",NA,"Brazil",NA,NA,"Árvore, 7m, flor creme.",NA,NA,"Magnoliophyta","Malvales","Lam.","G. Hatschbach","Mato Grosso do Sul","Rod. MS-178, 20km S de Bodoquena (Mun. Bodoquena)","-56.721702","-20.518984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050218","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","G. Hatschbach; E. Barbosa, F. Deodato","67143","1997","10","16",NA,"Brazil",NA,NA,"Árvore copada, flor creme, odorífera.",NA,NA,"Magnoliophyta","Malvales","Lam.","G. Hatschbach","Parana","Rio das Cinzas, corredeira (Mun. Tomazina)","-49.9667","-23.7667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050214","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia ulmifolia","G. Hatschbach; V. Pott, J. M. Silva","60766","1994","6","7",NA,"Brazil",NA,NA,NA,NA,NA,"Magnoliophyta","Malvales",NA,"C. L. Cristóbal","Mato Grosso do Sul","Guaicurus (mun. Miranda)","-56.75","-20.083333",NA,NA,NA,NA,"ulmifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050210","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia ulmifolia","S. G. Tressens; V. Marunak","6324","1999","6","26",NA,"Argentina",NA,NA,"Arbol 4 m alt",NA,NA,"Magnoliophyta","Malvales",NA,"C. L. Cristóbal","Formosa","Dep. Formosa; Estancia Guaycolec, Pilagá S.A.","-58.21667","-25.9",NA,"4",NA,NA,"ulmifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050214","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia ulmifolia","G. Hatschbach; V. Pott, J. M. Silva","60766","1994","6","7",NA,"Brazil",NA,NA,NA,NA,NA,"Magnoliophyta","Malvales",NA,"C. L. Cristóbal","Mato Grosso do Sul","Guaicurus (mun. Miranda)","-56.75","-20.083333",NA,NA,NA,NA,"ulmifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2019-11-21 14:38:49-03","UFJF","CESJ","51545","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","R.M. Castro","1601","2008","05",NA,"América do Sul","Brasil",NA,NA,"Árvore, frutos negros, alagadiço.","CESJ051545",NA,"Angiosperma",NA,"Lam.","R.M. Castro","Mato Grosso","Mineração Morrinho e adjacências",NA,NA,NA,NA,NA,"Nossa Sra do Livramento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2019-11-21 14:38:49-03","UFJF","CESJ","38073","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","L.C.S. Assis; M.S. Magalhães; G.E.P.Silva","512","2002","06","29","América do Sul","Brasil",NA,NA,"Árvore no interior da mata, ca 15m, caule acinzentado, folhas discolores, frutos negros. Pouco frequente.","CESJ038073",NA,"Angiosperma",NA,"Lam.","M.R.M. Silva","Minas Gerais","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"Barroso",NA,"7934","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"932","2019-11-21 14:38:49-03","UFJF","CESJ","45726","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","P.H.A. Melo; L.M. Versieux","243","2002","11","16","América do Sul","Brasil",NA,NA,"Abórea 9m, borda de afloramento calcáreo, cálice castanho, corola esverdeada.","CESJ045726",NA,"Angiosperma",NA,"Lam.","M.R.M. Silva","Minas Gerais","Fazenda Faroeste, Margem esquerda do rio São Miguel. Lat: ca 20°15'23S, 45°40'09W.","-45.7113990783691","-20.1744003295898",NA,NA,NA,"Iguatama",NA,"23336","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"933","2019-11-21 14:38:49-03","UFJF","CESJ","39870","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","G.Htschbach; M.Htschbach; E. Barbosa","71980","2001","05","14","América do Sul","Brasil",NA,NA,"Árvore, 5m. Mata de galeria. Alt 500m.","CESJ039870",NA,"Angiosperma",NA,"Lam.","M.R.M. Silva","Minas Gerais","Rio dasVelhas, Porto dos Dourados","-44.5774993896484","-17.8866996765137",NA,NA,NA,"Lassance",NA,"55983","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"934","2019-11-21 14:38:49-03","UFJF","CESJ","62069","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","J.F.B. Pastore","3001","2010","02","19","América do Sul","Brasil",NA,NA,"Arvoreta, até 2,5m alt. Frutos verdes.","CESJ062069",NA,"Angiosperma",NA,"Lam.","J.F.B. Pastore","Goiás","Condomínio Rosa dos Ventos. Próximo ao Rio das Lag, Divisa com Hidrolândia. Acesso pela BR-153. Lat.: 16º51'7S; Lon.: 49º14'21W","-49.2439002990723","-16.823299407959",NA,NA,NA,"Aparecida de Goiânia",NA,"14888","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2019-11-21 14:38:49-03","UFJF","CESJ","59082","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","A. Schinini; J. Molero; R.Duré; M.Quintana","s.n.","2001","11","06","América do Sul","Paraguai",NA,NA,"Arbol, 4m alt., ramoso, con varias ramas desde la base, ramas secundárias expandidas, flores amarillentas.","CESJ059082",NA,"Angiosperma",NA,"Lam.","M.R.M. Silva","Depto Sam Pedro","Santa Rosa, Ruta 3, 23°49'74S, 56°31'11W. A orillas del camino, en solo removido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"936","2019-11-21 14:38:49-03","UFJF","CESJ","68870","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","M. Sobral; W. Ganev","7644","1994","04",NA,"América do Sul","Brasil",NA,NA,"Arvoreta 4-5m, em campo rupestre nos arredores da cidade; flores creme.","CESJ068870",NA,"Angiosperma",NA,"Lam.","M. Sobral","Bahia",NA,NA,NA,NA,NA,NA,"Carnaíba",NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA
"937","2019-11-21 14:38:49-03","UFJF","CESJ","62042","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","J. Carneiro","1557","2004","10","18","América do Sul","Brasil",NA,NA,"Árvore, até 10m, flor amarela.","CESJ062042",NA,"Angiosperma",NA,"Lam.","E. Barbosa","Paraná","Sítio Santa Mônica","-50.247501373291","-23.4367008209229",NA,NA,NA,"Jundiaí do Sul",NA,"17300","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"938","2020-03-04 19:07:44-03","UFJF","CESJ","742","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","L. Roth","CESJ742","1943","07",NA,"América do Sul","Brasil",NA,NA,"N.v.: Mutamba","CESJ000742",NA,"Angiosperma",NA,"Lam.","M.R.M. Silva","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"São Paulo",NA,"53584","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"939","2021-04-07 11:45:48-03","UFMS","CGMS","48653","PreservedSpecimen","Plantae","Malvaceae","Guazuma","tomentosa","Guazuma tomentosa","N.F. Silva; A.L.B. Sartori; J.R. Fabri; T.C. Piva; T.R.F. Sinani","110","2014","12","12",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Pantanal. Capão. Habito: Árvore. 20,00 m de altura.","CGMS1078600",NA,NA,NA,"Kunth","T.R.F. Sinani","Mato Grosso do Sul","Fazenda São Bento, capão da torre.","-57.0041667","-19.5355555",NA,"87","87","Corumbá",NA,NA,NA,"-57,0041667","-19,5355555","2014","12","12",NA,NA,NA,NA,NA
"940","2021-04-07 11:45:48-03","UFMS","CGMS","25211","PreservedSpecimen","Plantae","Malvaceae","Guazuma","tomentosa","Guazuma tomentosa","R.S. de Arruda","567","1999","09",NA,NA,"Brasil",NA,NA,NA,"CGMS1054633",NA,NA,NA,"Kunth",NA,"Mato Grosso do Sul","Capão 23. Torre.","-57.02","-19.56",NA,NA,NA,"Miranda",NA,NA,NA,"-57,02","-19,56",NA,NA,NA,NA,NA,NA,NA,NA
"941","2021-04-07 11:48:58-03","UFMS","CGMS","12539","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","tomentosa","Guazuma tomentosa","F.H. Oda; S. Aragaki; G.P. Nunes; G. de A. Amador; E. Vieira","5","2001","09","12",NA,"Brasil",NA,NA,"Flor amarela. Frutos negros. Frutos ornamentados. Habitat: Heliófito. Mata seca. Solo argiloso. Habito: Árvore.","CGMS1041922",NA,NA,NA,"Kunth","U.M. Resende","Mato Grosso do Sul","Fazenda Pitangueiras.","-56.4818992614746","-21.1210994720459",NA,NA,NA,"Bonito",NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","2021-04-07 11:48:58-03","UFMS","CGMS","7217","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","L.R.H. Bicudo; C.J. Campos; S.B. Barbosa","25","1998","10","12",NA,"Brasil",NA,NA,"Cálice verde-claro,Corola amarela, estames amarelos, odor um pouco desagradável. Habitat: Brejo. Habito: 4,00m de altura.","CGMS1017714",NA,NA,NA,"Lam.",NA,"Mato Grosso do Sul","Castilho.","-51.6138889","-20.7866666",NA,NA,NA,"São Paulo",NA,NA,NA,"-51,6138889","-20,7866666",NA,NA,NA,NA,NA,NA,NA,NA
"943","2021-04-07 11:45:48-03","UFMS","CGMS","73554","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","D. Cuadrado; V.A. Nakamura, R.M. Fernandes, G.A. Damasceno Junior","20","2018","11","05",NA,"Brasil",NA,NA,"Fruto preto Habitat: Floresta estadual semidecidual Habito: Árvore","CGMS1106361",NA,NA,NA,"Lam.","G.Damasceno","Mato Grosso do Sul","Fazenda Sol de Maio. Parque Nacional da Serra da Bodoquena","-56.8625","-20.5916666",NA,"500","500","Bodoquena",NA,NA,NA,"-56,8625","-20,5916666","2018","11","05",NA,NA,NA,NA,NA
