"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","typeStatus","year","month","day","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","identifiedBy","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"133","2008-05-27 22:02:00-03","MO","MOBOT","1164686","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Diego Giraldo-Cañas|et al.","Giraldo-Cañas 689","South America","Colombia","Antioquia",NA,NA,NA,NA,"Vereda La Piñuela, carretera a San Francisco, bmh-T",NA,NA,"(A. DC.) Eyma",NA,"1991","11","10","700.00000000","900.00000000",NA,"-75.13333","6.03333","T.D. Pennington (K)","Cocorná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-09-03 04:36:00-03","MO","MOBOT","1198242","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","David A. Neill|Aída Alvarez|Efraín Freire|Homero Vargas","Neill 10935","South America","Ecuador","Pastaza",NA,NA,NA,NA,"Colonia La Independencia, 30 km east of Puyo. Proposed ARCO petroleum facility. Premontane Wet Forest on plateau; primary forest remnants and pasture.",NA,NA,"(A. DC.) Eyma",NA,"1997","9","6","1000.00000000",NA,NA,"-77.75","-1.36666","T.D. Pennington (K)","Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","1209422","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","José Schunke V.","Schunke Vigo 8211","South America","Peru","San Martín",NA,NA,NA,NA,"Distrito Tocache Nuevo. Almendras, camino a Pueblo Viejo.",NA,NA,"(A. DC.) Eyma",NA,"1975","4","5","400.00000000",NA,NA,NA,NA,"T. D. Pennington","Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,"92",NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","1225258","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Jorge Zuleta","Zuleta 120","South America","Ecuador","Napo",NA,NA,NA,NA,"Parque Nacional Yasuní. Carretera de Maxus en construcción, Km 8-10. Bosque húmedo Tropical. Bosque primario.",NA,NA,"(A. DC.) Eyma",NA,"1993","1","31","230.00000000",NA,NA,"-76.56666","-0.48333","D. Neill (MO)","Orellana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"137","2012-05-15 05:10:00-03","MO","MOBOT","1226012","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Alberto Angel Alvarado","Alvarado 358","South America","Ecuador","Napo",NA,NA,NA,NA,"Volcán Sumaco, sureste. Carretera Hollin-Loreto, Km 67. Cerca a la Comunidad de Huiruno. Bosque muy húmedo Tropical. Suelo rojo.",NA,NA,"(A. DC.) Eyma",NA,"1989","11","27","810.00000000",NA,NA,"-77.33333","-0.7","D. Neill (MO)","Archidona",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"138","2013-06-02 05:37:00-03","MO","MOBOT","1230899","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Efraín Freire|et al.","Freire Mayorga 2367","South America","Ecuador","Napo",NA,NA,NA,NA,"Cantón Loreto. Parroquia San Vicente de Huaticocha, Comunidad Santa Rosa de Arapino, Bloque #19 Triton, Pozo Santa Rosa. Bosque primario, intervenido. Parcela temporal de inventario de bosque, 0.25 ha.",NA,NA,"(A. DC.) Eyma",NA,"1997","8","16","550.00000000",NA,NA,"-77.66666","-0.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"139","2013-06-02 05:37:00-03","MO","MOBOT","1232392","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Efraín Freire|et al.","Freire Mayorga 2904","South America","Ecuador","Sucumbíos",NA,NA,NA,NA,"Parroquia San Roque. Sector Secoya. Pozo exploratorio Corozo 1, petrolera Occidental. Bosque primario, suelo aluvial.",NA,NA,"(A. DC.) Eyma",NA,"1997","12","17","212.00000000",NA,NA,"-76.4","-0.33333",NA,"Shushufindi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA
"140","2013-06-02 05:37:00-03","MO","MOBOT","1232866","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Efraín Freire|et al.","Freire Mayorga 3045","South America","Ecuador","Sucumbíos",NA,NA,NA,NA,"Parroquia San Roque. Sector Secoya. Pozo exploratorio Corozo 1B, petrolera Occidental. Bosque primario en colinas.",NA,NA,"(A. DC.) Eyma",NA,"1997","12","21","220.00000000",NA,NA,"-76.26666","-0.3",NA,"Shushufindi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","1237172","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Camilo Díaz S.|et al.","Díaz Santibáñez 8444","South America","Peru","Amazonas",NA,NA,NA,NA,"Dtto. Imaza. Comunidad Aguaruna de Kusú-Listra. Cerro Apág, margen derecha Quebrada Kusú. Ambas márgens Quebrada Kusú. Subtransecto No.V.",NA,NA,"(A. DC.) Eyma",NA,"1996","11","9","550.00000000",NA,NA,NA,NA,"C. Díaz (MO)","Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"280","6",NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","1336537","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","John L. Clark|et al.","Clark 4241","South America","Ecuador","Manabí",NA,NA,NA,NA,"Reserva Ecologica Mache-Chindul. Comunidad Ambache (vía marginal de la costa-Chindul). Premontane Wet Forest.",NA,NA,"(A. DC.) Eyma",NA,"1997","4","6","250.00000000",NA,NA,"-79.8","0.25","John L. Clark","Pedernales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"32",NA,NA
"143","2014-11-15 05:40:00-02","MO","MOBOT","1351548","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Nigel Pitman|Tom Delinks","Pitman 3382","South America","Ecuador","Napo",NA,NA,NA,NA,"Tiputini Biodiversity Station. Occasionally flooded forest along the banks of the Río Tiputini, Lago Trail.",NA,NA,"(A. DC.) Eyma",NA,"1998","3",NA,"250.00000000",NA,NA,"-76.16666","-0.63333","N. Pitman","Orellana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2013-06-02 05:37:00-03","MO","MOBOT","1352142","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Efraín Freire|et al.","Freire Mayorga 3628","South America","Ecuador","Sucumbíos",NA,NA,NA,NA,"Parroquia Limoncocha. Collecciones en alrededores de la Laguna Limoncocha. Suelo aluvial y pantanoso.",NA,NA,"(A. DC.) Eyma",NA,"1998","12","15","300.00000000",NA,NA,"-76.66666","-0.38333",NA,"Shushufindi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","1478550","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Alwyn H. Gentry|et al.","Gentry 30302","South America","Colombia","Chocó",NA,NA,NA,NA,"Quibdo-Tutunendo road, ca. 4 km W of Tutunendo, tropical pluvial forest. Line 8.",NA,NA,"(A. DC.) Eyma",NA,"1981","1","7","80.00000000",NA,NA,"-76.58333","5.76666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1947","4",NA
"146","2013-08-23 04:12:00-03","MO","MOBOT","1591625","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","J. de Bruijn","Bruijn 1508","South America","Colombia","Antioquia",NA,NA,NA,NA,"Border with Bolivar, 38 km W of Barranca Bermeja.",NA,NA,"(A. DC.) Eyma",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pennington, Fl.Neotrop. 52:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","1591626","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","José Cuatrecasas|L. Willard","Cuatrecasas 26146","South America","Colombia","Antioquia",NA,NA,NA,NA,"Villa Arteaga.",NA,NA,"(A. DC.) Eyma",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pennington, Fl.Neotrop. 52:394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-03-07 04:38:00-03","MO","MOBOT","1591627","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","H. García Barriga","Garcia Barriga 17583","South America","Colombia","Cundinamarca",NA,NA,NA,NA,"Sasaima.",NA,NA,"(A. DC.) Eyma",NA,NA,NA,NA,NA,NA,NA,"-74.440625","4.965624","Pennington, Fl.Neotrop. 52:","San Bernardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-06-16 04:36:00-03","MO","MOBOT","164248","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Carlos Aulestia|Milton Aulestia","Aulestia 1025","South America","Ecuador","Esmeraldas",NA,NA,NA,NA,"Reserva Etnica Awá. Parroquia Ricaurte. Centro Pambilar. Bosque Pluvial Tropical. Bosque primario.",NA,NA,"(A. DC.) Eyma",NA,"1993","1","21","500.00000000",NA,NA,"-78.6","1.13333","T.D. Pennington (K)","San Lorenzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2011-06-21 05:11:00-03","MO","MOBOT","1778252","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Ramiro Fonnegra G.|et al.","Fonnegra G. 1856B","South America","Colombia","Antioquia",NA,NA,NA,NA,"1 km Carretera Mutatá-Pavarandó.",NA,NA,"(A. DC.) Eyma",NA,"1987","4","27","150.00000000",NA,NA,"-76.43699","7.240729","T. Pennington (K)","Mutatá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2013-12-30 05:10:00-02","MO","MOBOT","1831282","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Efraín Freire|Iván Suárez","Freire Mayorga 5111","South America","Ecuador","Sucumbíos",NA,NA,NA,NA,"Limoncocha. Comunidad San Roque cerca al Río Napo. Oleoducto Eden-Yuturi - Lago Agrio. OXY. Bosque Primario. Derecho de Vía.",NA,NA,"(A. DC.) Eyma",NA,"2002","3",NA,"235.00000000",NA,NA,"-76.175","-0.33472","T. Pennington (K)","Shushufindi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2009-11-29 10:22:00-02","MO","MOBOT","1933069","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Germán Toasa","Toasa 8882","South America","Ecuador","Esmeraldas",NA,NA,NA,NA,"Territorio Indígena Awá. Comunidad Río Bogotá.",NA,NA,"(A. DC.) Eyma",NA,"2002","9","19","380.00000000",NA,NA,"-78.59722","0.98638",NA,"San Lorenzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"153","2008-12-12 03:32:00-02","MO","MOBOT","1933272","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Abel Wisum","Wisum 91","South America","Ecuador","Morona-Santiago",NA,NA,NA,NA,"Cantón Tiwintza. Cordillera del Cóndor. Centro Shuar Kaputna, terraza aluvial del Río Santiago.",NA,NA,"(A. DC.) Eyma",NA,"2003","7","7","280.00000000",NA,NA,"-77.86888","-3.00833","T.D. Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2012-03-31 05:13:00-03","MO","MOBOT","2952866","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Gary S. Hartshorn|Juan Quijano","Hartshorn 2926","South America","Peru","Pasco",NA,NA,NA,NA,"Central Selva, Cerro de Pasco. Trees of the Palcazu Valley. In Samuel Ponce's primary forest.",NA,NA,"(A. DC.) Eyma",NA,"1986","5","15","300.00000000","600.00000000",NA,"-75","-9.83333","T.D. Pennington (K)","Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"75",NA,NA
"155","2012-03-31 05:13:00-03","MO","MOBOT","2952880","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Gary S. Hartshorn|Juan Quijano","Hartshorn 2953","South America","Peru","Pasco",NA,NA,NA,NA,"Central Selva, Cerro de Pasco. Trees of the Palcazu Valley. Fundo Antonio Escobar, primary forest.",NA,NA,"(A. DC.) Eyma",NA,"1986","5","20","300.00000000","600.00000000",NA,"-75","-9.83333","T.D. Pennington (K)","Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85",NA,NA
"156","2016-10-13 06:00:00-03","MO","MOBOT","2979313","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","David A. Neill|NSF dendrology course","Neill 14814","South America","Ecuador","Morona-Santiago",NA,NA,NA,NA,"Cordillera del Cóndor. Centro Shuar Yunkumas. Cerro Chunak Naint (Vulture Mountain in Shuar). Sandstone plateau, 1000-1270 m elevation, with dense forest. Soil with thick root mat and humus atop infertile sand. Tropical premontane wet forest; the trees mostly of short stature (canopy about 10 m; taller along streams) and with narrow trunks. Permanent one-hectare forest inventory plot: Parcela Yunkumas. Trees > 10 cm DBH tagged and measured.",NA,NA,"(A. DC.) Eyma",NA,"2005","9","14","1150.00000000",NA,NA,"-78.24583","-3.05944",NA,"Limón Indanza",NA,NA,NA,NA,NA,NA,NA,NA,NA,"374",NA,NA
"157","2010-04-16 09:21:00-03","MO","MOBOT","3074929","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Euler Marín","Marín 1603","South America","Venezuela","Amazonas",NA,NA,NA,NA,"Dpto. Atabapo. 5 km al norte de la desembocadura del Río Orinoquito en el Río Orinoco. Lomerio entre 30% - 60%.",NA,NA,"(A. DC.) Eyma",NA,NA,NA,NA,"400.00000000",NA,NA,"-64.4","2.4","A. Alves-Araújo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"158","2015-12-27 05:33:00-02","MO","MOBOT","3308892","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","T. D. Pennington|C. Linares|Fernando Bulnes","Pennington 12375","South America","Peru","San Martín",NA,NA,NA,NA,"Puerto Santa Cruz km 35 Tarapoto-Bellavista. SW0676. Banks of R. Huallaga.",NA,NA,"(A. DC.) Eyma",NA,"1989","2","4","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2009-12-27 08:21:00-02","MO","MOBOT","3376297","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Julian A. Steyermark|Victor Carreño E.|Sven Nehlin","Steyermark 110135","South America","Venezuela","Lara",NA,NA,NA,NA,"Selva nublada virgen. 3-6 km. al sur de Agua Negra. 17-20 km. al este de Cubiro, Menez.",NA,NA,"(A. DC.) Eyma",NA,"1974","7","5","1600.00000000","1800.00000000",NA,"-69.5","9.78333","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2009-10-21 21:11:00-02","MO","MOBOT","3380806","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121341","South America","Venezuela","Sucre",NA,NA,NA,NA,"Benítez: Serranía de la Paloma: rocky forested slopes along Río Frio, between Ajíes and Guariquén, 8 1/2 km south of Ajíes.",NA,NA,"(A. DC.) Eyma",NA,"1980","2","19","60.00000000",NA,NA,"-63.1","10.41666","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2009-12-09 22:32:00-02","MO","MOBOT","3380952","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Charles F. Baker","Baker 76","South America","Brazil","Pará",NA,NA,NA,NA,"Collected in the Botanic Garden of the Musou Goeldi. Brought from the region of the Purus River, by Dr. Hubor.",NA,NA,"(A. DC.) Eyma",NA,"1908","3",NA,NA,NA,NA,NA,NA,"T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2013-10-05 06:35:00-03","MO","MOBOT","3381056","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Ángel C. González|Francisco J. Ortega","González 1401","South America","Venezuela","Miranda",NA,NA,NA,NA,"Paéz: Carretera San Juan - Montevideo.",NA,NA,"(A. DC.) Eyma",NA,"1977","9","7","400.00000000",NA,NA,"-65.76305","10.06833","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2013-10-05 06:35:00-03","MO","MOBOT","3381107","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Ángel C. González|Gerrit Davidse","González 939","South America","Venezuela","Miranda",NA,NA,NA,NA,"Paéz: Qda. Chaguaramas.",NA,NA,"(A. DC.) Eyma",NA,"1977","6","7",NA,NA,NA,"-65.91666","10.1","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","3381257","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Julian A. Steyermark","Steyermark 116732","South America","Venezuela","Miranda",NA,NA,NA,NA,"Cerros del Bachiller, near east end: virgin evergreen forest, between base and summit, above Quebrada Corozal, south of Santa Cruz. 10 kms. (by air) west of Cúpira.",NA,NA,"(A. DC.) Eyma",NA,"1978","3",NA,"60.00000000","250.00000000",NA,"-65.8","10.15","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2010-02-25 23:02:00-03","MO","MOBOT","3382920","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Richard H. Warner","Warner 313","South America","Colombia","Chocó",NA,NA,NA,NA,"Cabo Currientes; mouth of Ráo Tortuguera; fallen in river; young secondary forest with remnants of primary forest tree; 5 meters. Sea level.",NA,NA,"(A. DC.) Eyma",NA,NA,NA,NA,NA,NA,NA,NA,NA,"T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2010-02-09 16:13:00-02","MO","MOBOT","3464288","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Enrique Forero|Roberto Jaramillo M.","Forero 427","South America","Colombia","Cundinamarca",NA,NA,NA,NA,"Sasaima. Quebrada de la Maria. Entrada a San Bernardo",NA,NA,"(A. DC.) Eyma",NA,"1966","3","15","1860.00000000",NA,NA,NA,NA,"T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2016-10-13 05:56:00-03","MO","MOBOT","404772","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","David A. Neill|Fernando Hurtado","Neill 8779","South America","Ecuador","Pastaza",NA,NA,NA,NA,"Via Auca, 115 km S of Coca, 10 km S of Napo-Pastaza border; near Río Tiguino. Tropical Moist Forest on low hills. Primary forest; trees felled for road construction. Entrance road to PETROCANADA oil well site.",NA,NA,"(A. DC.) Eyma",NA,"1989","1","26","320.00000000",NA,NA,"-76.91666","-1.25","T. Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-5","10",NA
"168","2016-10-13 05:56:00-03","MO","MOBOT","404777","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","David A. Neill|Walter A. Palacios","Neill 6990","South America","Ecuador","Napo",NA,NA,NA,NA,"8 km río abajo de Misahualli, por el Río Napo, y 1 km al sur. Bosque Muy Húmedo Tropical. Bosque primario, suelo rojo arcilloso, colinas.",NA,NA,"(A. DC.) Eyma",NA,"1985","10","30","500.00000000",NA,NA,"-77.61666","-1.06666","T. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-30","12",NA
"169","2016-10-13 05:56:00-03","MO","MOBOT","405164","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","David A. Neill|Fernando Hurtado","Neill 8760","South America","Ecuador","Pastaza",NA,NA,NA,NA,"Via Auca, 115 km S of Coca, 10 km S of Napo-Pastaza border; near Río Tiguino. Tropical Moist Forest on low hills. Primary forest; trees felled for road construction. Entrance road to PETROCANADA oil well site.",NA,NA,"(A. DC.) Eyma",NA,"1989","1","26","320.00000000",NA,NA,"-76.91666","-1.25","T.D. Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-5","6",NA
"170","2016-10-13 05:56:00-03","MO","MOBOT","405171","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","David A. Neill|Fernando Hurtado","Neill 8762","South America","Ecuador","Pastaza",NA,NA,NA,NA,"Via Auca, 115 km S of Coca, 10 km S of Napo-Pastaza border; near Río Tiguino. Tropical Moist Forest on low hills. Primary forest; trees felled for road construction. Entrance road to PETROCANADA oil well site.",NA,NA,"(A. DC.) Eyma",NA,"1989","1","26","320.00000000",NA,NA,"-76.91666","-1.25","T.D. Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-5","8",NA
"171","2008-07-09 03:32:00-03","MO","MOBOT","405218","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Carlos Quelal|Galo A. Tipaz|J. Taicúz","Quelal 732","South America","Ecuador","Carchi",NA,NA,NA,NA,"Reserva Etnica Awá. Comunidad de Gualpi Medio. Bosque pluvial Premontano. Bosque primario.",NA,NA,"(A. DC.) Eyma",NA,"1992","5","21","900.00000000",NA,NA,"-78.26666","1.01666","T.D. Pennington (K)","Tulcán",NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-7","10",NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","405421","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","SEF","SEF [Studies of Ecuadorean Forests] 8921","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,"(A. DC.) Eyma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2015-01-28 05:47:00-02","MO","MOBOT","405845","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Agustin Rudas L.|Diego Giraldo-Cañas|et al.","Rudas Lleras 3683","South America","Colombia","Amazonas",NA,NA,NA,NA,"Municipio de Leticia. Parque Nacional Natural Amacayacu. Alrededores de la quebrada Agua Pudre en bosque de terra firme. Parcela E, No. 20.",NA,NA,"(A. DC.) Eyma",NA,"1992","3","25","120.00000000",NA,NA,"-70.25","-3.7","A. Rudas (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","6",NA
"174","2015-01-28 05:47:00-02","MO","MOBOT","405851","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Agustin Rudas L.|Diego Giraldo-Cañas|et al.","Rudas Lleras 3701","South America","Colombia","Amazonas",NA,NA,NA,NA,"Municipio de Leticia. Parque Nacional Natural Amacayacu. Alrededores de la quebrada Agua Pudre en bosque de terra firme. Parcela E, No. 20.",NA,NA,"(A. DC.) Eyma",NA,"1992","3","25","120.00000000",NA,NA,"-70.25","-3.7","A. Rudas (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89","5",NA
"175","2015-01-28 05:47:00-02","MO","MOBOT","405858","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Agustin Rudas L.|Diego Giraldo-Cañas|et al.","Rudas Lleras 3817","South America","Colombia","Amazonas",NA,NA,NA,NA,"Municipio de Leticia. Parque Nacional Natural Amacayacu. Alrededores de la quebrada Agua Pudre en bosque de terra firme. Parcela E, No. 25.",NA,NA,"(A. DC.) Eyma",NA,"1992","3","26","120.00000000",NA,NA,"-70.25","-3.7","A. Rudas (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","5",NA
"176","2014-01-25 17:20:00-02","MO","MOBOT","405882","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Galo A. Tipaz|Edgar Gudiño|César Gualinga","Tipaz 367","South America","Ecuador","Napo",NA,NA,NA,NA,"Carretera Hollín-Loreto, km 65. Sector 24 de Mayo; planicie al sureste del Volcán Sumaco. Bosque muy húmedo Tropical.",NA,NA,"(A. DC.) Eyma",NA,"1991","10","22","600.00000000",NA,NA,"-77.4333333","-0.7333333","T.D. Pennington (K)","Archidona",NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-11","6",NA
"177","2014-04-04 05:45:00-03","MO","MOBOT","406019","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 15086","South America","Peru","Loreto",NA,NA,NA,NA,"Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana - IIAP. Bosque primario, vegetación sobre suelo arcillo-arenoso (arena blanca), estrato inferior con dominancia de Lepidocaryum tessmannii (irapay), y esøtrato medio con relativa abundancia de Jessenia bataua subsp. bataua (huangurahui); drenaje irregular, pequeøñas y lígeras ondulaciones del terreno. Levantamiento florístico de la parcela A de 1 Ha; 500 x 20 m; correspondienø te al inventario de 2 Has. SUBPARCELA No. 20",NA,NA,"(A. DC.) Eyma",NA,"1990","11",NA,"150.00000000","180.00000000",NA,"-73.5","-4.16666","Timana (MO)","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"244","4",NA
