"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"953","2021-03-01 16:37:22-03","UNICAMP","UEC","066727","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Salvador, GS","Araújo, GM; Nakajima, JN; Oliveira, PEAM; Pereira, PR; Ranal, MA; Schiavini, I","1992","04","10","Brazil","Minas Gerais","Uberlandia","Estação Ecológica do Panga, Mun. de Uberlândia, Minas Gerais, Brasil.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Herbáceo ca. 0,20 m. flores róseas.; Campo úmido.","UEC179278",NA,"2005","05","10","20","58223","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","2021-03-01 16:37:22-03","UNICAMP","UEC","70774","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Antunes, NB","1992","04","11","Brazil","Minas Gerais","Uberlândia","Bairro Luizote II, rua B - 7","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Flores fechadas, + ou - 10 cm.","UEC178392",NA,NA,NA,NA,"29097","58223","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2021-03-01 16:37:22-03","UNICAMP","UEC","110956","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Amaral, MCE","Spina, AP; Mansano, VF","2000","02","18","Brazil","Pará","Belém","Pará, Mun. Belém, Fazenda Felisberto Camargo (Mocamu)-EMBRAPA.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Herbácea rasteira.Flores com pétalas róseas e estames vináceos.; Mata primária, interior da mata.","UEC179284",NA,"2000","03",NA,"465","48462","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2021-03-01 16:37:22-03","UNICAMP","UEC","12465","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Sastre, C","Kummrow, R","1974","04","11","Brazil","Paraná","Matinhos","Morro do Boi - Caiobá., Municipio de Matinhos, Paraná","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Flor alva, orla da mata.","UEC178386","UEC178386",NA,NA,NA,"546","15275","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2021-03-01 16:37:22-03","UNICAMP","UEC","51554","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Silva, SM","Souza, WS; Britez, RM","1986","08","31","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Melo.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Planta herbácea com flores pequenas de cor branco gelo.","UEC178387","UEC178387",NA,NA,NA,"850","24916","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2021-03-01 16:37:22-03","UNICAMP","UEC","68913","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Silva, SM","1986","03","16","Brazil","Paraná","Paranaguá","Ilhas das Cobras","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Erva c/flores brancas, em fresta de pedra (capoeira).","UEC178666","UEC178666",NA,NA,NA,"25131","24916","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2021-03-01 16:37:22-03","UNICAMP","UEC","68919","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Silva, SM","1986","05","04","Brazil","Paraná","Paranaguá","Ilhas das Cobras","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Erva c/flores brancas, coletada em capoeiro de morro.","UEC178665","UEC178665",NA,NA,NA,"25137","24916","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2021-03-01 16:37:22-03","UNICAMP","UEC","12463","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Rambo, PB","Hatschbach, G","1946","03","10","Brazil","Paraná","Paranaguá","Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Erva flor lilás claro, halofila.","UEC178530","UEC178530",NA,NA,NA,"229","24916","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","2021-03-01 16:37:22-03","UNICAMP","UEC","186354","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Silva, FO","Silva, FO; Buril, T; Melo, A; Lousada, RB","2013","08","02","Brazil","Pernambuco","Jaqueira","Brasil, Pernambuco, Jaqueira, RPPN Frei Caneca: Estrada próxima ao açude.","-35.7933006286621","-8.72667026519775",NA,NA,NA,NA,"Herbácea, com aproximadamente 20cm. Inflorescências com flores alvas a rosadas.; Mata Atlântica.","UEC110635","UEC110635","2014","11","12","177","11830","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2021-03-01 16:37:22-03","UNICAMP","UEC","066822","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Chacon, RG","Vianna, MC; Carauta, JPP; Arruda Jr, GP","1977","02","16","Brazil","Rio de Janeiro","Cachoeiras de Macacu","Brasil, RJ, Mun. de Cachoeiras de Macacu, Serra de Pati.","-42.6530990600586","-22.4624996185303",NA,NA,"350","350","Erva heliófila.; À beira da estrada.","UEC179269",NA,"2009","09",NA,"1041","32671","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2021-03-01 16:37:22-03","UNICAMP","UEC","55044","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Siqueira, MF","1989","11","28","Brazil","São Paulo","Bertioga","Boracéia / Mata de restinga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Herbácio.","UEC178522",NA,NA,NA,NA,"22010","37616","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2021-03-01 16:37:22-03","UNICAMP","UEC","121877","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Proença, SL; Rapini, A; Kirizawa, M; Ferreira, C","1995","08","21","Brazil","São Paulo","Bertioga","br101 KM 216 chacaras de itapanhau","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"erva rasteira, flores roseas e estames vinaceos; restinga","UEC112647","UEC112647",NA,NA,NA,"56","37616","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2021-03-01 16:37:22-03","UNICAMP","UEC","50541","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Amaral, MCE","Tamashiro, JY; Rodrigues, RR; Leitão Filho, HF","1986","11","04","Brazil","São Paulo","Bertioga","Est. Bertioga-Mogi das Cruzes.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Herbáceo, Flores lilases.","UEC178512",NA,"1992","05","14","18726","37616","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","2021-03-01 16:37:22-03","UNICAMP","UEC","12475","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Shepherd, GJ; Kinoshita, LS; Tamashiro, JY; Silva, AF;","1979","10","06","Brazil","São Paulo","Bertioga","São Sebastião, Estrada Ribeirão-Santos a 15km da cidade no sentido à Bertioga.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Borda da mata, solo arenoso, herbáceo, flores róseas.","UEC178657","UEC178657",NA,NA,NA,"10457","37616","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","2019-08-20 10:22:11-03","UNICAMP","UEC","94966","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Aona, LYS; Faria, AD; Matsumoto, K; Galvão, JC; Belinello, R","1997","01","17","Brazil","São Paulo","Cajuru","SP 338, Brejo no sentido Cajuru_Altinópolis, na altura do Km 319.","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,"UEC055976","UEC055976",NA,NA,NA,"97/73","21243","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","2021-03-01 16:37:22-03","UNICAMP","UEC","94974","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Faria, AD; Aona, LYS","1995","12","05","Brazil","São Paulo","Campinas","Campus da Unicamp, Lago próximo a engenharia elétrica.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"5 pétalas rosa-claro.","UEC055981","UEC055981",NA,NA,NA,"95/29","23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2020-01-17 09:36:49-03","UNICAMP","UEC","59845","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Machado, CG","1989","12","05","Brazil","São Paulo","Campinas","Parque Portugal","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"UEC178506",NA,NA,NA,NA,"22398","23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2021-03-01 16:37:22-03","UNICAMP","UEC","3918","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Barros, F","1980","10","08","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Coróla Rósea. Crescendo sempre nos locais de solo mais úmido da restinga.; Restinga de Itacuruçá.","UEC178515",NA,NA,NA,NA,"472","37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2019-12-16 09:56:13-03","UNICAMP","UEC","12464","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Cruz, MAV; Makino, H; Jung, SL; Grande, DA","1978","11","03","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Planta rasteira. Flores cor de rosa. Na restinga.","UEC163123","UEC163123",NA,NA,NA,"26","37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2019-12-16 09:56:13-03","UNICAMP","UEC","12485","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Jung-Mendaçolli, SL","Shepherd, GJ","1978","10","13","Brazil","São Paulo","Cananéia","Ilha do Cardoso Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Ochnaceae de caule avermelhado e flores rosadas. Entre mata e restinga.","UEC163129","UEC163129","1995","01","18","8599","37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2019-12-16 09:56:13-03","UNICAMP","UEC","12484","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Jung-Mendaçolli, SL","Shepherd, GJ","1978","10","13","Brazil","São Paulo","Cananéia","Ilha do Cardoso Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Erva prostrada em terreno arenoso. Corola branco-rosada. Em restinga.","UEC163127","UEC163127","1995","01","18","8786","37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","2019-12-16 09:56:13-03","UNICAMP","UEC","12479","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Jung-Mendaçolli, SL","Shepherd, GJ","1978","10","13","Brazil","São Paulo","Cananéia","Ilha do Cardoso Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Erva entre mata e restinga.","UEC163117","UEC163117","1995","01","18","8606","37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2019-12-16 09:56:13-03","UNICAMP","UEC","49316","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Leitão Filho, HF","1988","05","19","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Duna e restinga.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Erva com ramos avermelhados e flor branca-rosada. Em início de frutificação.","UEC163125","UEC163125",NA,NA,NA,"20309","37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","2019-12-16 09:56:13-03","UNICAMP","UEC","12478","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Jung-Mendaçolli, SL","Davis, PH; Shepherd, GJ; Sakane, M","1976","09","07","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Near sea level. Coastal rain forest, on white sand and humus.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Herb. Flowers white, petals free.","UEC163132","UEC163132","1995","01","18","D60596","37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2019-12-16 09:56:13-03","UNICAMP","UEC","12466","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Yamamoto, K","Grande, DA; Lopes, EA","1977","11","09","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Restinga do Marujá.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Erva rasteira, flores roxas.","UEC163133","UEC163133","1979","06",NA,"05","37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","2021-03-01 16:37:22-03","UNICAMP","UEC","158285","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Chacon, RG","Forster, W; Mazine, FF; Sampaio, D; Salmazo, PB; et al.","2002","12","07","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Erva terrestre com cerca de 20 cm de altura. Cálice verde-amarelado. Corola alva. Estames amarelos com base púrpura.","UEC015232","UEC015232","2009","09","28","954","37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2020-02-18 09:35:33-03","UNICAMP","UEC","95119","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Feres, FR; Faria, AD; Matsumoto, K; Aona, LYS; Belinello, R; Pansarin, ER","1997","01","24","Brazil","São Paulo","Casa Branca","Fazenda Água Santa, SP 340, Km 243, Margem alagada do lago.","-47.0800018310547","-21.7700004577637",NA,NA,NA,NA,NA,"UEC055980","UEC055980",NA,NA,NA,"97/45","27086","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","2021-03-01 16:37:22-03","UNICAMP","UEC","54740","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Grombone-Guaratini, MT; Silveira, LT","1989","11","29","Brazil","São Paulo","Guarujá",NA,"-46.25","-23.9899997711182",NA,NA,NA,NA,"Erva, flores brancas.","UEC178391","UEC178391",NA,NA,NA,"22879","18989","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2021-03-01 16:37:22-03","UNICAMP","UEC","107516","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Gorenstein, MR; Souza, FM; Betini, GS; Costa, CG; Garrote, V; Franco, G","1999","01","10","Brazil","São Paulo","Iguape","Estação Ecológica de Chauás. Floresta Om","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Erva, 20cm, botões róseos.","UEC178509",NA,NA,NA,NA,"90","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2019-08-20 10:22:11-03","UNICAMP","UEC","96621","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Souza, VC","Catharino, ELM","1986","05","31","Brazil","São Paulo","Iguape","Ilha Comprida, Restinga","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"UEC055991","UEC055991","1992","01","21","s.n.","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","2021-03-01 16:37:22-03","UNICAMP","UEC","56462","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Anunciação, EA","Mamede, MCH; Rossi, L; Cordeiro, I","1990","06","21","Brazil","São Paulo","Iguape","Reserva Ecológica da Juréia, Beira do Pocinho.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Erva entre pedras na beira do rio. Botões verdes.","UEC178658","UEC178658",NA,NA,NA,"281","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2021-03-01 16:37:22-03","UNICAMP","UEC","56461","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Anunciação, EA","Gomes da Silva, SJ; Mamede, MCH; Piacentin, EP","1990","12","16","Brazil","São Paulo","Iguape","Reserva Ecológica da Juréia, Serra da Juréia, trilha do imperador.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Erva prostrada. Pétalas róseo-claras a alvas, botões avermelhados.","UEC178659","UEC178659",NA,NA,NA,"163","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2021-03-01 16:37:22-03","UNICAMP","UEC","95001","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Matsumoto, K; Faria, AD; Galvão, JC; Belinello, R","1997","02","26","Brazil","São Paulo","Itapeva","Bairro Guarizinho, Ca 1 Km do bairro em estrada de terra para Caputeira. Brejo.","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,"Pétalas rosa claro.","UEC055978","UEC055978",NA,NA,NA,"174","42926","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2019-08-20 10:22:11-03","UNICAMP","UEC","95002","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Matsumoto, K; Faria, AD; Galvão, JC; Belinello, R","1997","02","26","Brazil","São Paulo","Ituverava","SP 258 Km 324, Divisa com Itaberá, margem do rio Verde.","-47.7799987792969","-20.3299999237061",NA,NA,NA,NA,NA,"UEC055984","UEC055984",NA,NA,NA,"190","25831","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","2020-02-18 09:35:33-03","UNICAMP","UEC","94971","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Aona, LYS; Faria, AD; Matsumoto, K; Feres, FR; Galvão, JC; Belinello, R","1996","12","16","Brazil","São Paulo","Jacupiranga","Lago do lado esquerdo no sentido Jacupiranga_Eldorado, na altura do Km 10.","-48","-24.6900005340576",NA,NA,NA,NA,NA,"UEC055983","UEC055983",NA,NA,NA,"96/55","35797","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","2021-03-01 16:37:22-03","UNICAMP","UEC","94969","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Aona, LYS; Faria, AD; Matsumoto, K; Feres, FR; Galvão, JC; Belinello, R","1996","12","16","Brazil","São Paulo","Jacupiranga","Parque Estadual de Jacupiranga_Eldorado, Entrada da Caverna do Diabo.","-48","-24.6900005340576",NA,NA,NA,NA,"Pétalas brancas, apêndices petalóides de base vinho e ápice amarelo.","UEC055988","UEC055988",NA,NA,NA,"96/46","35797","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2021-03-01 16:37:22-03","UNICAMP","UEC","97368","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Yamamoto, K; Marcondes-Ferreira, W; Chautems, A","1983","04","02","Brazil","São Paulo","Miracatu","Próximo ao limite com Biquá.","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"Herbáceo, individuos isolados ou em touceiras com poucos individuos, Flores brancas.; Vegetação secundaria predominante com plantas herbáceas a arbustivas.","UEC178514",NA,NA,NA,NA,"14629","43974","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","2021-03-01 16:37:22-03","UNICAMP","UEC","32787","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Yamamoto, K; Marcondes-Ferreira, W; Chautems, A","1983","04","02","Brazil","São Paulo","Miracatu","Próximo ao Limite com Biquá.","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"Herbáceo, cespitoso, em touceiras congestas, flores róseas.; Vegetação secundaria predominantemente com plantas herbáceas a arbustivas.","UEC178390","UEC178390",NA,NA,NA,"14628","43974","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2021-03-01 16:37:22-03","UNICAMP","UEC","72744","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Bernacci, LC; Andrade, PRP; Belinello, R; Falivene, SMP; Silva, AMC","1995","01","10","Brazil","São Paulo","Pariquera-Açu","Estação Exeprimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Subarbusto ca. 10 cm. altura , flores rosadas.; Floresta Alta.","UEC178523",NA,"2007","12",NA,"1026","17990","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","2021-03-01 16:37:22-03","UNICAMP","UEC","94968","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Feres, FR; Faria, AD; Aona, LYS; Matsumoto, K; Galvão, JC; Belinello, R","1996","12","17","Brazil","São Paulo","Pariquera-Açu","Estrada SP 226, Registro-Pariquea-Açu, Km 6. Em brejo.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Cálice rosa-escuro quando botão e verde quando flor, corola branca, estames rosa-escuro, ápice do gineceu claro.","UEC055990","UEC055990",NA,NA,NA,"46/96","17990","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2019-08-20 10:22:11-03","UNICAMP","UEC","95004","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Aona, LYS; Faria, AD; Matsumoto, K; Galvão, JC; Belinello, R","1997","01","14","Brazil","São Paulo","Pedregulho","Represa de Furnas, Estreito, terreno encharcado próximo ao Rio Grande.","-47.4700012207031","-20.25",NA,NA,NA,NA,NA,"UEC055982","UEC055982",NA,NA,NA,"97/16","27552","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2021-03-01 16:37:22-03","UNICAMP","UEC","37917","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Figueiredo, N; Rocha, DS","1983","11","06","Brazil","São Paulo","Peruíbe","Estação Ecológica de Juréia, Beira Cachoeira Grande.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Planta Herbácea, flor lilas.","UEC178513",NA,NA,NA,NA,"15613","21922","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","2021-03-01 16:37:22-03","UNICAMP","UEC","58668","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Passos, FC","1989","11","28","Brazil","São Paulo","Santos","Boracéia","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"Herbáceo, flores roxas pentameras.","UEC178525",NA,"2007","12",NA,"22565","26836","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","2021-03-01 16:37:22-03","UNICAMP","UEC","94964","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Aona, LYS; Faria, AD; Matsumoto, K; Galvão, JC; Belinello, R","1997","01","16","Brazil","São Paulo","São João da Boa Vista","Rodovia Prefeito Fábio Talarico, Borda de lago localizado a 1 km de São João da Bela Vista.","-46.7900009155273","-21.9599990844727",NA,NA,NA,NA,"Pétalas brancas.","UEC055977","UEC055977",NA,NA,NA,"97/50","17205","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","2021-03-01 16:37:22-03","UNICAMP","UEC","88346","S","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Bernacci, LC; Moreira; Camargo; Belinello, R; Andrade","1995","09","07","Brazil","São Paulo","São José dos Campos","Monteiro Lobato, Estrada de Panorama ao Rio do Peixe, Monteiro Lobato e Ouro Verde.","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"Subarbusto ca. 10m alt., flores brancas voltadas para o chão, filetes róseos.; Floresta mesófila e ripária e área antropizada.","UEC178521",NA,"2007","12",NA,"2138","39297","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
