"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"152","2020-10-14 10:06:41-03","FURB","FURB","47925","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Lozano, ED","2015",NA,NA,"Lozano, E.D.; Canestraro, B.K.","2907","2015","01","02","Brasil","Paraná","Quatro Barras","próximo à base do morro.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"FURB47925","FURB47925",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"153","2020-10-14 10:06:41-03","FURB","FURB","58169","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Funez, L.A.","2018","01","07","Funez, L.A.","7162","2018","01","07","Brasil","Santa Catarina","Rio dos Cedros","Vale dos Ventos.","-49.2742004394531","-26.7383003234863",NA,NA,NA,NA,"FURB58169","FURB58169",NA,NA,NA,"Corola branca, androceu amarelo Habitat: Borda da floresta Habito: Árvore",NA,NA,"35192","auto",NA,NA,NA,NA,NA
"154","2014-10-14 15:57:08-03","BS","M","M-0171764","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"M0171764",NA,NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,"Magnoliopsida",NA,"NOTATYPE",NA,NA
"155","2019-08-16 08:41:14-03","UTFPR","HCF","27449","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","R.R. Völtz","2017","12","04","R.R. Völtz","1502","2017","12","04","Brasil","PR","Tunas do Paraná","estrada para a localidade de Marques de","-48.913889","-24.955","48°54'50 W","24°57'18 S","890","890",NA,NA,NA,NA,NA,"árvore 7 m alt. Flores com cálice castanho, pétals alvas e anteras amarelas. Borda de floresta secundária. Transição entre Floresta ombrófila Densa e Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-08-16 08:41:14-03","UTFPR","HCF","18565","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","L.L. Giacomin","2008",NA,NA,"J.M. Silva","4032","2004","05","01","Brasil","PR","Bocaiúva do Sul","Fazenda Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore, 8 m, flor alva. Floresta Atlântica.",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"157","2013-04-01 09:19:53-03","IPT","BCTW","424","S","Plantae",NA,"Solanum","bullatum","Solanum bullatum","Vellozo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)","-46.63","-23.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"158","2019-11-25 12:12:44-03","UFSM","SMDB","635","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Mentz, L A","1995","10","01","Prass, OV","s.n.","1951","09","08","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"SMDB000635",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"159","2020-12-21 16:45:40-03","MBM","MBM","257054","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, J.R.",NA,NA,NA,"Francisco, E.M.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Paraná","Ortigueira","Sítio Basílio, km 367","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"MBM257054","MBM257054","Southern America",NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA
"160","2020-12-21 16:45:40-03","MBM","MBM","400032","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Lozano, E.D.","2015",NA,NA,"Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","2907","2015","01","02","Brazil","Paraná","Quatro Barras","Anhangava, próximo à base do morro","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM400032","MBM400032","Southern America",NA,NA,"Arvoreta, 3 m, frutos imaturos verdes.; Floresta Ombrófila Densa Montana, interior da mata.",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"161","2020-12-21 16:45:40-03","MBM","MBM","184441","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Mentz, L.A.",NA,NA,NA,"Kuniyoshi, Y.S.","4473",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","Pinhal","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"MBM184441","MBM184441","Southern America",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"162","2020-12-21 16:45:40-03","MBM","MBM","171540","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, J.R.","2009","07","18","Hatschbach, G.; Silva, J.M.; Silva, J.M.","61446",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","Serra do Caetê","-49.3142013549805","-25.1900005340576",NA,NA,"900","900","MBM171540","MBM171540","Southern America",NA,NA,"Arvoreta 4m, flor alva, anteras amarelas. Mata degradada",NA,NA,"37352","auto",NA,NA,NA,NA,NA
"163","2020-12-21 16:45:40-03","MBM","MBM","245161","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, J.R.","2009","07","18","Silva, J.M.; Abe, L.M.; Abe, L.M.","3128",NA,NA,NA,"Brazil","Paraná","Tunas do Paraná","Parque Estadual das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"MBM245161","MBM245161","Southern America",NA,NA,"Árvore, 6m, flor alva, anteras amarelas. Floresta atlântica da encosta do morro",NA,NA,"41885","auto",NA,NA,NA,NA,NA
"164","2020-12-21 16:45:40-03","MBM","MBM","353718","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Franco, G.A.D.C.","2002","02","27","Guillaumon, J.R.","s.n.","2002","02","10","Brazil","São Paulo","Vinhedo","Condomínio Estância Marambaia, rua Guarujá","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"MBM353718","MBM353718","Southern America",NA,NA,"Arvoreta, flores alvas e estames amarelos; frutos verdes e/ou amarronzados. Mata natural",NA,NA,"9595","auto",NA,NA,NA,NA,NA
"165","2020-12-21 16:45:40-03","MBM","MBM","320024","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Franco, G.A.D.C.","2003","01","11","Guillaumon, J.R.","s.n.","2002","11","02","Brazil","São Paulo","Vinhedo","Via Anhanguera, Entre o trevo do Vinhedo e a estrada para o bairro Santo Antonio em Louveira","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"MBM320024","MBM320024","Southern America",NA,NA,"Arvoreta 3m altura, flores alvas.; Borda do cerradão.",NA,NA,"9595","auto",NA,NA,NA,NA,NA
"166","2020-12-21 16:45:40-03","MBM","MBM","15463","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Carvalho, L.F.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","3693",NA,NA,NA,"Brazil","Paraná",NA,"Rod. BR-2, 57km S de Curitiba",NA,NA,NA,NA,NA,NA,"MBM015463","MBM015463","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:45:40-03","MBM","MBM","255745","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"França, G.S.; Stehmann, J.R.; Stehmann, J.R.","148",NA,NA,NA,"Brazil","Minas Gerais","Paraíso","Entre Pedra São Domingos e Pessegueiro",NA,NA,NA,NA,NA,NA,"MBM255745","MBM255745","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:45:40-03","MBM","MBM","395146","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Brotto, M.L.","2015","02","09","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","1874","2015","02","06","Brazil","Paraná","Tunas do Paraná","Pacas","-48.836944","-24.941667","-48.836944","-24.941667","791","791","MBM395146","MBM395146","Southern America",NA,NA,"Árvore de 6m de altura; flor de corola branca e estames amarelos.; Floresta Ombrófila Densa Montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:45:40-03","MBM","MBM","401060","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Barboza, E.","2015","12","03","Brotto, M.L.; Barboza, E.; Barboza, E.","2128","2015","10","29","Brazil","Paraná","Adrianópolis","Mato Limpo, Berneck","-48.723611","-24.8525","-48.723611","-24.8525","910","910","MBM401060","MBM401060","Southern America",NA,NA,"Árvore com 15m de altura; flores brancas.; Floresta Ombrófila Densa Montana, beira de estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:45:40-03","MBM","MBM","412790","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Völtz, R.R.","2017","12","04","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","1502","2017","12","04","Brazil","Paraná","Tunas do Paraná","Rio Tibagi, Estrada para a localidade de Marques de Abrantes","-48.913889","-24.955","-48.913889","-24.955","890","890","MBM412790","MBM412790","Southern America",NA,NA,"Árvore 7 m alt.; flores com cálice castanho, pétalas alvas e anteras amarelas; borda de floresta secundária.; Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:45:40-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Barboza, E.","2013","07","18","Dalmaso, C.A.","356","2013","06","11","Brazil","Paraná","Prudentópolis",NA,"-51.119994","-25.2","-51.119994","-25.2",NA,NA,"IFN000833",NA,"Southern America",NA,NA,"Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:45:40-03","MBM","MBM","163782","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Nee, M.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","60054",NA,NA,NA,"Brazil","Espírito Santo","Domingos Martins","Melgaço","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"MBM163782","MBM163782","Southern America",NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA
"173","2020-12-21 16:45:40-03","MBM","MBM","4245","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Goldenberg, R.",NA,NA,NA,"Castro, R.M.; et al.; et al.","747",NA,NA,NA,"Brazil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"MBM004245","MBM004245","Southern America",NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"174","2020-12-21 16:45:40-03","MBM","MBM","187960","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Stehmann, J.R.","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Prados","Serra São José","-44.0797004699707","-21.0575008392334",NA,NA,NA,NA,"MBM187960","MBM187960","Southern America",NA,NA,NA,NA,NA,"21382","auto",NA,NA,NA,NA,NA
"175","2020-12-21 16:45:40-03","MBM","MBM","62968","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, L.L.","2007","12",NA,"Leitão Filho, H.F.; et al.; et al.","9643","1978","12","13","Brazil","Minas Gerais","Santa Bárbara","Nativo em matas e campos da Serra do Caraça.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"MBM062968","MBM062968","Southern America",NA,NA,"Árvore até 4m; flores brancas.",NA,NA,"33136","auto",NA,NA,NA,NA,NA
"176","2020-12-21 16:45:40-03","MBM","MBM","45145","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Carvalho, L.F.",NA,NA,NA,"Hatschbach, G.","9661",NA,NA,NA,"Brazil","Paraná","Adrianópolis","Furnas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"MBM045145","MBM045145","Southern America",NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"177","2020-12-21 16:45:40-03","MBM","MBM","113167","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, J.R.","2009","07","18","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","50815",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","Colônia João XXIII","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM113167","MBM113167","Southern America",NA,NA,"Arbusto 4m, pétalas alvas, anteras amarelas. Mata de transição pluvial-araucarieto",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"178","2020-12-21 16:45:40-03","MBM","MBM","294678","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, L.L.","2008","12",NA,"Silva, J.M.; Ribas, O.S.; Cunha, E.M.; Costa, A.S.; Ribas, O.S.; Cunha, E.M.; Costa, A.S.","4032","2004","05","01","Brazil","Paraná","Bocaiúva do Sul","Fazenda Capivari.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM294678","MBM294678","Southern America",NA,NA,"Árvore, 8m, flor alva. Floresta atlântica.",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"179","2020-12-21 16:45:40-03","MBM","MBM","32964","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Carvalho, L.F.",NA,NA,NA,"Hatschbach, G.","33715",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","Tunas","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM032964","MBM032964","Southern America",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"180","2020-12-21 16:45:40-03","MBM","MBM","232636","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, J.R.","2009","07","18","Maschio, W.","222",NA,NA,NA,"Brazil","Paraná","Colombo","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM232636","MBM232636","Southern America",NA,NA,"Coleta realizada Porto de pau, árvore de flor amarela. Floresta Ombrófila Mista",NA,NA,"13536","auto",NA,NA,NA,NA,NA
"181","2020-12-21 16:45:40-03","MBM","MBM","18009","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Nee, M.",NA,NA,NA,"Hatschbach, G.","17588",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","Curiola","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"MBM018009","MBM018009","Southern America",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"182","2020-12-21 16:45:40-03","MBM","MBM","232635","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Marinero, F.","2017","05","17","Maschio, W.","223","1998","04","03","Brazil","Paraná","Colombo","Pesque-pague do Zé, 330 m da estrada do rio abaixo, do lado direito, campo beira da cerca.","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM232635",NA,"Southern America",NA,NA,"Floresta Ombrófila Mista.",NA,NA,"13536","auto",NA,NA,NA,NA,NA
"183","2020-12-21 16:45:40-03","MBM","MBM","186745","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, J.R.","2009","07","18","Hatschbach, G.; Silva, J.M.; Silva, J.M.","63996",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM186745","MBM186745","Southern America",NA,NA,"Árvore, 5m, pétalas alvas, anteras amarelas. Mata com Araucaria",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"184","2020-12-21 16:45:40-03","MBM","MBM","348276","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Franco, G.A.D.C.","2008","05","14","Polisel, R.T.","711","2008","05","05","Brazil","São Paulo","Ibiúna","Bairro Veraya, na beira da estrada para a cidade","-47.2200012207031","-23.6499996185303",NA,NA,"950","950","MBM348276","MBM348276","Southern America",NA,NA,"Árvore de 5m com botões velhos pretos",NA,NA,"43112","auto",NA,NA,NA,NA,NA
"185","2015-09-04 13:08:21-03","MNHN","RECOLNAT_MNHN_P","P00324841","PreservedSpecimen",NA,"Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Glaziou, A.",NA,"1876","10","21","Brésil",NA,NA,"Serra de Coelho près de Rezende",NA,NA,NA,NA,NA,NA,"P00324841","P00324841_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00324841' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"8860",NA
"186","2015-09-15 12:49:13-03","MNHN","RECOLNAT_MNHN_P","P00324836","PreservedSpecimen",NA,"Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Reitz|Klein",NA,"1965","12","12","Brésil",NA,NA,"Rodovia do Café, km 35, Balsa Nova, Parana",NA,NA,NA,NA,NA,NA,"P00324836","P00324836_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00324836' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"17428",NA
"187","2015-09-04 13:08:46-03","MNHN","RECOLNAT_MNHN_P","P00324838","PreservedSpecimen",NA,"Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Glaziou, A.",NA,"1873","1","19","Brésil",NA,NA,"Fazenda de Cacheira (Rio de Janeiro)",NA,NA,NA,NA,NA,NA,"P00324838","P00324838_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00324838' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"6657",NA
"188","2015-09-04 13:08:46-03","MNHN","RECOLNAT_MNHN_P","P00324839","PreservedSpecimen",NA,"Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Glaziou, A.",NA,"1876","10","21","Brésil",NA,NA,"Serra de Coelho près de Rezende",NA,NA,NA,NA,NA,NA,"P00324839","P00324839_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00324839' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"8860",NA
"189","2015-09-04 13:08:46-03","MNHN","RECOLNAT_MNHN_P","P00324840","PreservedSpecimen",NA,"Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Glaziou, A.",NA,"1876","10","21","Brésil",NA,NA,"Serra de Coelho près de Rezende",NA,NA,NA,NA,NA,NA,"P00324840","P00324840_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00324840' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"8860",NA
"190","2015-09-04 12:28:32-03","MNHN","RECOLNAT_MNHN_P","P00336834","PreservedSpecimen",NA,"Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin",NA,NA,NA,"Dusén, P.",NA,"1915","12","26","Brésil",NA,NA,"Jaguariahyva, Parana",NA,NA,NA,NA,NA,NA,"P00336834","P00336834_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00336834' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"17477",NA
"191","2015-09-04 12:00:11-03","MNHN","RECOLNAT_MNHN_P","P00337089","PreservedSpecimen",NA,"Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin",NA,NA,NA,"Regnell, A.F.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00337089","P00337089_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00337089' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"III 978",NA
"192","2016-04-11 11:11:45-03","MNHN","RECOLNAT_MNHN_P","P00337090","PreservedSpecimen",NA,"Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin",NA,NA,NA,"Regnell, A.F.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00337090","P00337090_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00337090' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"III 978",NA
"193","2016-04-11 11:11:47-03","MNHN","RECOLNAT_MNHN_P","P00337091","PreservedSpecimen",NA,"Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin",NA,NA,NA,"Mosen, H.",NA,"1873","12","5","Brésil",NA,NA,"Caldas, prov. Minas Geraes",NA,NA,NA,NA,NA,NA,"P00337091","P00337091_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00337091' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"978",NA
"194","2020-12-11 11:42:04-03","UFMG","BHCB","122108","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,"2008","10","06","Rezende, SG; Mendes, MS; Pena, FSR; Neves, GS","2290","2007","10","09","Brasil","Minas Gerais","Santa Bárbara","Região Sumidouro","-43.501667","-20.023056","-43.501667","-20.023056","777","777","BHCB023792",NA,"Southern America",NA,NA,"Hábitat: Floresta Estacional Semidecidual, árboreo.; Arbóreo; Floresta EStacional Semidecidual","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-11 11:42:04-03","UFMG","BHCB","123381","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,"2008","09","11","Esteves, R; Sousa, RC; Souza, D; Costa, ZS","319","2008","02","01","Brasil","São Paulo","São Paulo","Parque Estadual do Jaraguá, Trilha do Mauro (SAD69, 23K).","-46.766944","-23.4525","-46.766944","-23.4525","1009","1009","BHCB024007",NA,"Southern America",NA,NA,"Arbusto, 2m.; Arbusto, 2 m.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-11 11:42:04-03","UFMG","BHCB","124849","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,"2008","03","17","Moura, C; Pastore, JA; Aguiar, OT; Arzolla, FARDP; Vilela, FESP","170","2008","02","27","Brasil","São Paulo","Mairiporã","Parque Estadual da Cantareira, Bairro Hortolândia.","-46.536667","-23.362778","-46.536667","-23.362778","1146","1146","BHCB023791",NA,"Southern America",NA,NA,"Árvore 10m, frutos verdes. Floresta Ombrófila Densa Montana.; Árvore 10m, frutos verdes; Floresta Ombrófila Densa Montana","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-11 11:42:04-03","UFMG","BHCB","129956","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,"2009",NA,NA,"Serafim, H","104","2008","02","04","Brasil","São Paulo","Areias","Fazenda São Domingos, Acesso pelo Km 237 da Rodovia dos Tropeiros (SP 068).","-44.726944","-22.640833","-44.726944","-22.640833","813","813","BHCB023788",NA,"Southern America",NA,NA,"Árvore 4m alt., 16 cm de perímetro à altura do peito. Frutos imaturos verde-escuros.; Árvore 4 m alt., 16 cm de perímetro à altura do peito. Frutos imaturos verde - escuros; Borda de mata","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
