"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"813","2021-03-01 16:35:27-03","UNICAMP","UEC","163038","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Caddah, MK; Mota, NFA; Viana, PL; Meireles, JE; Luz, G; Gomes, AC; Pessoa, E","878","2011","10","17",NA,"Brazil",NA,NA,"Arvoreta ca. 2m. Pétalas brancas. Cálice tornando-se rosa após antese.; Campinarama.","UEC019528","Roraima","Parque Nacional do Viruá, Gride, trilha L1.","Magnoliopsida",NA,"Aubl.","UEC019528","Michelangeli, FA","Caracaraí","-61.128101348877","1.81611001491547",NA,NA,NA,"365858","auto",NA,NA,"2015","11",NA,NA,NA,NA,NA,NA
"814","2020-10-14 10:03:08-03","FURB","FURB","42768","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Carvalho-Silva, M.; et al.","829","2009","09","15",NA,"Brasil",NA,NA,"substrato areno-argiloso, rico em matéria orgânica; relevo plano Habitat: mata de galeria Habito: arbustiva; flor rosa","FURB30898","Distrito Federal","Lago Sul; Jardim Botânico de Brasília; próximo a portaria privativa.",NA,NA,"Aubl.","FURB30898","Munhoz, C","Brasília","-47.8402777","-15.8677778",NA,NA,NA,NA,NA,"-47.8402777","-15.8677778","2009","11",NA,NA,NA,NA,NA,NA
"815","2020-10-14 10:03:08-03","FURB","FURB","42967","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Mendonça, R.C.; Felfili, J.M.; Fagg, C.W.; Sevilha, A.C. & Oliveira, N.R.","3613","1998","07","18",NA,"Brasil",NA,NA,"folhas membranáceas, discolores verdes, com glândula marrom; solo com concreções lateríticas, relevo levemente ondulado Habitat: grota com início de formação de mata de galeria Habito: arbusto semiciófilo; Fruto verde, carnoso; flor cá","FURB04724","Goiás","RPPN Flor das Águas.",NA,NA,"Aubl.","FURB04724","Mendonça, RC","Pirenópolis","-48.9855555","-15.7325","825","825",NA,NA,NA,"-48.9855555","-15.7325000","1998","07",NA,NA,NA,NA,NA,NA
"816","2019-03-16 17:04:17-03","UNEMAT","HERBAM","15884","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Engels, M.E.; Bezerra, A.S.","78404568","2016","06","14",NA,"Brasil",NA,NA,NA,"HERBAM015884","Mato Grosso","Resgate de FLORA da UHE Colíder. Rio Renato. Balne",NA,NA,"Aubl.",NA,"Engels, ME","Itaúba","-55.2764015197754","-11.0616998672485",NA,NA,NA,"111180","auto",NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"817","2019-06-25 17:37:20-03","UNEMAT","HERBAM","20614","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Müller, A.O.; Franco, A.A.; Silva, I.V.; Zortea, M. & Reis, A.","110","2016","08","12",NA,"Brasil",NA,NA,NA,"HERBAM020614","Mato Grosso","Comunidade Pista do Cabeça, Transição Cerrado x Floresta Amazônica. Área de pastagem. Transição Cerrado x Floresta Amazônica. Área de pastagem.",NA,NA,"Aubl.",NA,"Renato Goldenberg","Alta Floresta","-56.0861015319824","-9.87555980682373",NA,NA,NA,"109392","auto",NA,NA,"2017","05","12",NA,NA,NA,NA,NA
"818","2019-03-16 13:31:08-03","UNEMAT","HERBAM","6940","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Soares, C.R.A.; Matos, D.L.; Rodrigues, C.; Damasceno, A.S.V.; Piva, J.H. & Petini-Benelli, A.","Rosa 114297","2011","10","18",NA,"Brasil",NA,NA,NA,"HERBAM006940","Mato Grosso","Terra Firme.",NA,NA,"Aubl.",NA,"Soares, CRA","Paranaíta","-56.776389","-9.337778","175","175",NA,NA,NA,"-56.776389","-9.337778","2011","11","03",NA,NA,NA,NA,NA
"819","2014-10-14 15:56:57-03","BS","M","M-0165870","S","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria","HOLOTYPE","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0165870",NA,"Habitat in sylvis vallis profundo Vao do Paranán in consin. Provinciae Goyazanae.","Magnoliophyta","Myrtales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"820","2019-11-26 13:10:39-03","UTFPR","HCF","29776","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"J. Cordeiro","5919","2018","11","16",NA,"Brasil",NA,NA,"arbusto com 1 m de altura. Flor com pétalas brancas, frutos vinosos. Campo rupestre, margem de rio.",NA,"MG","Cachoeira da Fábrica",NA,NA,"Aubl.",NA,"E. Barboza","Couto de Magalhães de Minas","-43.445833","-18.123333","765","765",NA,NA,NA,"43°26'45 W","18°07'24 S","2019","02","05",NA,NA,NA,NA,NA
"821","2019-08-16 08:40:05-03","UTFPR","HCF","14237","S","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"G. Hatschbach","79419","2005","09","21",NA,"Brasil",NA,NA,"arbusto, 1,5 m, flor alva. Solo arenoso e úmido; base do salto.",NA,"MG","Curimataí",NA,NA,"Aubl.",NA,"R. Goldenberg","Buenópolis","-44.1800003051758","-17.8733005523682",NA,NA,NA,"42854","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"822","2021-03-21 19:37:24-03","UFC","EAC","7414","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Martins, P.; Nunes, E.","s.n.","1979","11","13","Southern America","Brasil",NA,NA,"Subarbusto, flor branca.; Pequena mata","EAC0007414","Maranhão","entre Porto Franco e Grajaú","Dicotyledon",NA,"Aubl.","EAC0007414","Goldenberg, R.","Porto Franco","-47.3992004394531","-6.33832979202271",NA,NA,NA,"69775","auto",NA,NA,"2010","08","11",NA,NA,NA,NA,NA
"823","2021-03-21 19:37:24-03","UFC","EAC","39906","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Beck, H.T.; Hennen, J.; Cardoso, J.O.","172","1987","10","24","Southern America","Brasil",NA,NA,"Shrub; petioles swollen with small black ants in domatea. Trichomes on leaves and flowers, those on flowers, glandular and red; peduncles red. flowers zygomorphic; corolla pink to white; filaments pink; anthers white; style white; fru","EAC0039906","Pará","Ilha de Marajó. Rio Gipurú","Dicotyledon",NA,"Aubl.","EAC0039906","Renner, S.S.",NA,"-50.5","-0.25",NA,NA,NA,NA,NA,"-50.5","-0.25","1995",NA,NA,NA,NA,NA,NA,NA
"824","2021-03-21 19:37:24-03","UFC","EAC","3818","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Fernandes, A.; Matos, F.J.A.","EAC3818","1978","04","29","Southern America","Brasil",NA,NA,"Arbusto mirmecófilo.","EAC0003818","Maranhão","BR 316.","Dicotyledon",NA,"Aubl.","EAC0003818","Goldenberg, R.","Codó","-43.8856010437012","-4.45527982711792",NA,NA,NA,"70751","auto",NA,NA,"2010","08","11",NA,NA,NA,NA,NA
"825","2020-12-21 16:35:17-03","MBM","MBM","205497","PreservedSpecimen","Plantae","Melastomataceae","Tococa","discolor","Tococa discolor",NA,"Rimachi, M. .Y.","11176",NA,NA,NA,"Southern America","Peru",NA,NA,NA,"MBM205497",NA,NA,NA,NA,"Pilger","MBM205497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2020-12-21 16:35:17-03","MBM","MBM","166338","PreservedSpecimen","Plantae","Melastomataceae","Tococa","discolor","Tococa discolor",NA,"Rimachi, M. .Y.","6734",NA,NA,NA,"Southern America","Peru",NA,NA,NA,"MBM166338",NA,NA,NA,NA,"Pilger","MBM166338","Wurdack, J.J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2020-12-21 16:35:17-03","MBM","MBM","113112","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Equipe do Jardim Botânico de Brasília","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM113112","Distrito Federal","Jardim Botânico de Brasília",NA,NA,"Mart.","MBM113112","Equipe do JBB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2020-12-21 16:35:17-03","MBM","MBM","19182","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Hatschbach, G.; Pelanda, P.; Pelanda, P.","28034",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM019182","Minas Gerais","Rio Jequitinhonha",NA,NA,"Mart.","MBM019182","Wurdack, J.J.","Couto Magalhães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2020-12-21 16:35:17-03","MBM","MBM","22195","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Hatschbach, G.","30201",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM022195","Minas Gerais","Mendanha",NA,NA,"Mart.","MBM022195","Hatschbach, G.","Couto Magalhães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2020-12-21 16:35:17-03","MBM","MBM","24615","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Pereira, E.; Duarte, A.P.; Duarte, A.P.","10228",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM024615","Distrito Federal","Brasília",NA,NA,"Mart.","MBM024615","Wurdack, J.J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2020-12-21 16:35:17-03","MBM","MBM","59383","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Mattos, L.A.F.","8457",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM059383","São Paulo","Fazenda Sete Lagoas",NA,NA,"Mart.","MBM059383","Goldenberg, R.","Mogi-Guaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2020-12-21 16:35:17-03","MBM","MBM","95640","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Solomon, J.C.","7691",NA,NA,NA,"Southern America","Bolivia",NA,NA,NA,"MBM095640",NA,NA,NA,NA,"Mart.","MBM095640","Wurdack, J.J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2020-12-21 16:35:17-03","MBM","MBM","270797","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Proença, C.; et al.; et al.","1732","1997","05","12","Southern America","Brazil",NA,NA,NA,"MBM270797","Bahia","Cachoeira do Acaba Vidas",NA,NA,"Mart.","MBM270797","Proença, C.","Barreiras","-44.9900016784668","-12.1527996063232",NA,NA,NA,"152720","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2020-12-21 16:35:17-03","MBM","MBM","67258","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Hatschbach, G.","43121",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM067258","Goiás","Fazenda Bela Vista",NA,NA,"Mart.","MBM067258","Hatschbach, G.","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2020-12-21 16:35:17-03","MBM","MBM","31699","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Hatschbach, G.; Kummrow, R.; Kummrow, R.","34996",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM031699","Goiás","Rod. BR-364",NA,NA,"Mart.","MBM031699","Wurdack, J.J.","Jataí","-51.7144012451172","-17.8813991546631",NA,NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2020-12-21 16:35:17-03","MBM","MBM","248573","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","71144",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM248573","Goiás","Rod. GO-110, 5-7km O do trevo para São Domingos",NA,NA,"Mart.","MBM248573","Goldenberg, R.","São Domingos","-46.3182983398438","-13.3983001708984",NA,NA,NA,"73215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2020-12-21 16:35:17-03","MBM","MBM","213115","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","66633",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM213115","Mato Grosso","Rio Casca",NA,NA,"Mart.","MBM213115","Hatschbach, G.","Campo Verde","-55.1688995361328","-15.5466995239258",NA,NA,NA,"92328","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2020-12-21 16:35:17-03","MBM","MBM","266270","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Soares, S.M.","224","2001","11","06","Southern America","Brazil",NA,NA,NA,"MBM266270","Minas Gerais","Brasilândia de Minas",NA,NA,"Mart.","MBM266270","Lombardi, J.A.","Brasilândia de Minas","-46.0093994140625","-17.0097007751465",NA,NA,NA,"51681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2020-12-21 16:35:17-03","MBM","MBM","103303","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","49741",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM103303","Minas Gerais","Rodovia Guinda - Conselheiro Mata",NA,NA,"Mart.","MBM103303","Hatschbach, G.","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2020-12-21 16:35:17-03","MBM","MBM","270793","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Sampaio, A.B.; et al.; et al.","461","2001","05","06","Southern America","Brazil",NA,NA,NA,"MBM270793","Tocantins","Jalapão",NA,NA,"Mart.","MBM270793",NA,"Mateiros","-46.4211006164551","-10.5474996566772",NA,NA,NA,"87923","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2020-12-21 16:35:17-03","MBM","MBM","54142","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"Hatschbach, G.","40073",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM054142","Goiás","Rodovia para Piranhas",NA,NA,"Mart.","MBM054142","Hatschbach, G.","Caiapônia","-51.8102989196777","-16.9566993713379",NA,NA,NA,"77016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2020-12-21 16:35:17-03","MBM","MBM","139245","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","54577",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM139245","Goiás","Rod. GO-327, 2-5km a oeste de Alto Paraíso",NA,NA,"(Naudin) Cogn.","MBM139245","Wurdack, J.J.","Alto Paraíso",NA,NA,NA,NA,"didymophysca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2020-12-21 16:35:17-03","MBM","MBM","26163","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"Hatschbach, G.","32312",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM026163","Mato Grosso","Sete Quedas",NA,NA,"(Naudin) Cogn.","MBM026163","Wurdack, J.J.","Rio Verde",NA,NA,NA,NA,"didymophysca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2020-12-21 16:35:17-03","MBM","MBM","184579","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","63510",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM184579","Mato Grosso do Sul","Rio Corrente, Sumidouro",NA,NA,"(Naudin) Cogn.","MBM184579","Wurdack, J.J.","Sonora","-54.7578010559082","-17.5769004821777",NA,NA,"didymophysca","115152","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2020-12-21 16:35:17-03","MBM","MBM","184571","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria gardneri",NA,"Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","63803",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM184571","Mato Grosso","Fazenda Ochsenfeld",NA,NA,"Cogn.","MBM184571","Wurdack, J.J.","Barra do Bugres","-57.1810989379883","-15.0725002288818",NA,NA,"gardneri","173387","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2020-12-21 16:35:17-03","MBM","MBM","74203","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria gardneri",NA,"Oliveira, P.I.; et al.; et al.","438",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM074203","Mato Grosso","Barra do Garças, 5km N",NA,NA,"Cogn.","MBM074203","Wurdack, J.J.","Barra do Garças","-52.2566986083984","-15.8900003433228",NA,NA,"gardneri","123012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2020-12-21 16:35:17-03","MBM","MBM","48805","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"Hatschbach, G.","38917",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM048805","Goiás","Rodovia Morrinhos - Caldas Novas",NA,NA,"(Naudin) Cogn.","MBM048805","Wurdack, J.J.","Morrinhos","-49.0993995666504","-17.7311000823975",NA,NA,"didymophysca","45214","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2020-12-21 16:35:17-03","MBM","MBM","139245","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","54577",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM139245","Goiás","Rod. GO-327, 2-5km a oeste de Alto Paraíso",NA,NA,"(Naudin) Cogn.","MBM139245","Wurdack, J.J.","Alto Paraíso",NA,NA,NA,NA,"didymophysca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2020-12-21 16:35:17-03","MBM","MBM","26163","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"Hatschbach, G.","32312",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM026163","Mato Grosso","Sete Quedas",NA,NA,"(Naudin) Cogn.","MBM026163","Wurdack, J.J.","Rio Verde",NA,NA,NA,NA,"didymophysca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2020-12-21 16:35:17-03","MBM","MBM","184579","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","63510",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM184579","Mato Grosso do Sul","Rio Corrente, Sumidouro",NA,NA,"(Naudin) Cogn.","MBM184579","Wurdack, J.J.","Sonora","-54.7578010559082","-17.5769004821777",NA,NA,"didymophysca","115152","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2020-12-21 16:35:17-03","MBM","MBM","48805","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"Hatschbach, G.","38917",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM048805","Goiás","Rodovia Morrinhos - Caldas Novas",NA,NA,"(Naudin) Cogn.","MBM048805","Wurdack, J.J.","Morrinhos","-49.0993995666504","-17.7311000823975",NA,NA,"didymophysca","45214","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2020-12-21 16:35:17-03","MBM","MBM","146057","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"McDaniel, S.; et al.; et al.","29537",NA,NA,NA,"Southern America","Peru",NA,NA,NA,"MBM146057",NA,NA,NA,NA,"Aubl.","MBM146057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2020-12-21 16:35:17-03","MBM","MBM","148946","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Albert, L.; et al.; et al.","312",NA,NA,NA,"Southern America","Colombia",NA,NA,NA,"MBM148946",NA,NA,NA,NA,"Aubl.","MBM148946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2020-12-21 16:35:17-03","MBM","MBM","166339","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Rimachi, M. .Y.","9836",NA,NA,NA,"Southern America","Peru",NA,NA,NA,"MBM166339",NA,NA,NA,NA,"Aubl.","MBM166339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2020-12-21 16:35:17-03","MBM","MBM","166522","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Marulanda, O.; et al.; et al.","1994",NA,NA,NA,"Southern America","Colombia",NA,NA,NA,"MBM166522",NA,NA,NA,NA,"Aubl.","MBM166522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2020-12-21 16:35:17-03","MBM","MBM","413642","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Engels, M.E.","3568","2015","09","07","Southern America","Brazil",NA,NA,"Subarbusto em local úmido as margens de rio e de buritizal. Caule e folhas verdes. Folhas levemente discolores. Inflorescência com raque roseo escura. Frutos imaturos verdes.; Floresta do Planalto dos Parecís, região de ecótono entre","MBM413642","Mato Grosso","Resgate de Flora da UHE Colíder, Balneário Rio Preto. Rio Renato.",NA,NA,"Aubl.","MBM413642","Goldenberg, R.","Itaúba","-55.278333","-11.061667","279","279",NA,NA,NA,"-55.278333","-11.061667","2018",NA,NA,NA,NA,NA,NA,NA
"857","2020-12-21 16:35:17-03","MBM","MBM","413644","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Engels, M.E.; Bezerra, A.S.; Bezerra, A.S.","4568","2016","06","14","Southern America","Brazil",NA,NA,"Arbusto, 1-2m de altura, em área úmida. Folhas verdes discolores. Inflorescência com raque verde rosado. Flores alvo-rosadas.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","MBM413644","Mato Grosso","Resgate de Flora da UHE Colíder, Rio Renato. Balneário Barro Preto.",NA,NA,"Aubl.","MBM413644","Engels, M.E.","Itaúba","-55.275833","-11.061944","278","278",NA,NA,NA,"-55.275833","-11.061944","2016","06","21",NA,NA,NA,NA,NA
"858","2020-12-21 16:35:17-03","MBM","MBM","416375","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","5919","2018","11","16","Southern America","Brazil",NA,NA,"Arbusto com 1 m de altura; flor com pétalas brancas, frutos vinosos.; Campo rupestre, margm de rio.","MBM416375","Minas Gerais","Cachoeira da Fábrica",NA,NA,"Aubl.",NA,"Barboza, E.","Couto de Magalhães de Minas","-43.445833","-18.123333","765","765",NA,NA,NA,"-43.445833","-18.123333","2019","02","05",NA,NA,NA,NA,NA
"859","2020-12-21 16:35:17-03","MBM","MBM","416444","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","5988","2018","11","17","Southern America","Brazil",NA,NA,"Arbusto com 1 m de altura; corola rósea, cálice avermelhado.; Floresta Estacional Semidecidual Aluvial.","MBM416444","Minas Gerais","Conselheiro Mata, Cachoeira das Fadas",NA,NA,"Aubl.",NA,"Barboza, E.","Diamantina","-43.991111","-18.287222","992","992",NA,NA,NA,"-43.991111","-18.287222","2019","02","05",NA,NA,NA,NA,NA
