"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"252","2020-11-12 17:02:25-03","UEL","FUEL","645","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Rodas, LAC; et al.","1985","04","11",NA,"Brasil",NA,NA,NA,"FUEL019682","s.n.","Tracheophyta","Poales","Boeckeler","Trevisan, R","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"63728","auto",NA,"2008","01","16",NA,NA,NA,NA,NA,NA,NA
"253","2020-11-12 17:02:25-03","UEL","FUEL","2921","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Levorato, AR","1986","06","03",NA,"Brasil",NA,NA,NA,"FUEL019681","6","Tracheophyta","Poales","Boeckeler","Modesto, Luceño","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"63728","auto",NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-11-12 17:02:25-03","UEL","FUEL","21596","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Torezan, JMD; et al.","1997","12","15",NA,"Brasil",NA,NA,NA,"FUEL019680","648","Tracheophyta","Poales","Boeckeler","Hefler, SM","São Paulo","Bom Sucesso de Itararé","Estrada B. Sucesso do Itararé, 2 Km da Min. São Judas","-49.1399993896484","-24.3099994659424",NA,NA,NA,"14955","auto",NA,"2007","05","13",NA,NA,NA,NA,NA,NA,NA
"255","2019-11-01 15:13:52-03","UnB","UB","158914","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Heringer, EP","1958","12","21","Southern America","Brasil",NA,NA,"Cyperus subgen. Marisculus (Goetgh.) Lye; Planta de 30-40 cm de altura.; Mata da encosta.","UB0005755","6545","Monocotyledonae",NA,"Boeck","Vieira, S","Minas Gerais","Belo Horizonte",NA,"-43.96","-19.82","UB0005755",NA,NA,NA,NA,NA,NA,NA,NA,"-43.96","-19.82",NA,NA,NA,NA,NA
"256","2019-11-01 15:13:52-03","UnB","UB","38089","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Irwin, HS; et al.","1970","01","22","Southern America","Brasil",NA,NA,"Stems erect to ca. 70cm tall. Wet places in disturbed gallery margin; Cerrado and Gallery margin","UB0005373","25129","Monocotyledonae",NA,"Boeck","Guaglianone, R","Goiás",NA,"Ca. 22km NE of Catalão",NA,NA,"UB0005373","875","875",NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-11-01 15:13:52-03","UnB","UB","78504","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Irwin, HS","1966","03","16","Southern America","Brasil",NA,NA,"Caespitose, culm to ca. 90cm tall; Wet places. Forested rocky slopes, Córrego Landim","UB0007121","14015","Monocotyledonae",NA,"Boeck","Hefler, SM","Distrito Federal",NA,"25km ao N de Brasília",NA,NA,"UB0007121","950","950",NA,NA,NA,"2009","01","22",NA,NA,NA,NA,NA,NA,NA
"258","2019-11-01 15:13:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Sousa, SB","2014","03","21","Southern America","Brasil",NA,NA,"Erva. Folhas leneares. Eixa da inflorescência com forma triangular. Flores poucos vistosas","UB0036560","23","Monocotyledonae",NA,"Boeck","Santos, FDS","Ceará ","Massapê","Fazenda Boqueirão","-40.3428001403809","-3.52277994155884","UB0036560",NA,NA,"24858","auto",NA,"2014","03","21",NA,NA,NA,NA,NA,NA,NA
"259","2019-11-01 15:13:52-03","UnB","UB","178535","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Hoehne, W","1949","02","10","Southern America","Brasil",NA,NA,"Ex herb. Fac. Farm. Odont. S.Paulo 2375; In shade of forest","UB0005365","3002","Monocotyledonae",NA,"Boeck","Eiten, LT","São Paulo","São Paulo","City of São Paulo, Parque do Estado","-46.6300010681152","-23.5400009155273","UB0005365",NA,NA,"53584","auto",NA,"1962",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-11-01 15:13:52-03","UnB","UB","158795","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","1970","03","10","Southern America","Brasil",NA,NA,"Stems to ca. 60 cm tall; Wet ground, gallery margin. Gallery and adjacent cut-over cerrado","UB0005368","27336","Monocotyledonae",NA,"Boeck","Guaglianone, R","Minas Gerais",NA,"Ca. 2 km N. of Joaquim Felicio",NA,NA,"UB0005368","650","650",NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-01 15:13:52-03","UnB","UB","178473","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Krieger, PL","1949","02","18","Southern America","Brasil",NA,NA,"Doplicata do RB 93265; Erva palustre","UB0005357","1561","Monocotyledonae",NA,"Boeck","Araujo, AC","Minas Gerais","Juiz de Fora","Fazenda da Cachoeirinha","-43.584167","-22.278333","UB0005357",NA,NA,NA,NA,NA,"1991",NA,NA,"-43.584167","-22.278333",NA,NA,NA,NA,NA
"262","2019-11-01 15:13:52-03","UnB","UB","178629","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Eiten, G; Eiten, LT; Mimura, I","1965","02","09","Southern America","Brasil",NA,NA,"Sedge at roadside; Virgin forest of narrow natural levee of Rio Paranapanema. Primary trees to 35 m tall, with trunks up to 1 to 3 diam. Dense shade on ground. Rich, black, hummusy soil","UB0005351","6002B","Monocotyledonae",NA,"Boeck","Eiten, LT","São Paulo","Iepê","Fazenda C.A.P.I. About 5 km E of Porto Alvorada along the Rio Paranapanema","-52.5","-22.75","UB0005351","280","280",NA,NA,NA,"1970",NA,NA,"-52.5","-22.75",NA,NA,NA,NA,NA
"263","2019-11-01 15:13:52-03","UnB","UB","38090","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Irwin, HS; et al.","1972","01","23","Southern America","Brasil",NA,NA,"Inflorescences to ca. 60cm tall. Gallery shade; Gallery forest and adjacent cerrado","UB0005370","34905","Monocotyledonae",NA,"Boeck","Tucker, GC","Goiás","Niquelândia","Niquelândia, Ca. 17km S of Niquelândia","-48.4597","-14.4739","UB0005370","750","750",NA,NA,NA,"1991",NA,NA,"-48.4597","-14.4739",NA,NA,NA,NA,NA
"264","2019-11-01 15:13:52-03","UnB","UB","78546","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Sucre, D","1965","06","24","Southern America","Brasil",NA,NA,"Crescendo na areia úmida na beira do córrego. Mata ciliar","UB0007122","625","Monocotyledonae",NA,"Boeck","Hefler, SM","Distrito Federal",NA,"Fertil, estrada de Sobradinho",NA,NA,"UB0007122",NA,NA,NA,NA,NA,"2009","01","22",NA,NA,NA,NA,NA,NA,NA
"265","2019-11-01 15:13:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Irwin, HS; Maxwell, H; Wasshausen, DC","1968","01","25","Southern America","Brasil",NA,NA,"Culms to ca. 40cm tall. Grassy slope, base of outcrop; Forested calcareous outcrop","UB0005375","19178","Monocotyledonae",NA,"Boeck","Tucker, GC","Goiás",NA,"50km N of Corumbá de Goiás on road to Niquelândia, Goiás on road to Niquelândia, Goiás in valley of Rio Maranhão",NA,NA,"UB0005375","800","800",NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-01 15:13:52-03","UnB","UB","178620","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Eiten, G; Eiten, LT","1962","04","04","Southern America","Brasil",NA,NA,"Main vegetation types of region: (1) Chapada, a semi-closed tree woodland (or cerradão) on flat tops & steep sides of plateaus, and on some areas of rolling or flat dry land; (2) tabuleiro, a semi-closed woodland, or cerradão,","UB0005355","3984","Monocotyledonae",NA,"Boeck","Eiten, LT","Maranhão","Loreto","Ilha de Balsas region, between the Rios Balsas and Parnaíba. 3 km NW of main house of Fazenda Morros, about 35 km south of Loreto","-45","-7.366667","UB0005355","300","300",NA,NA,NA,"1970",NA,NA,"-45","-7.366667",NA,NA,NA,NA,NA
"267","2019-11-01 15:13:52-03","UnB","UB","178628","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Eiten, G; Eiten, LT","1962","04","06","Southern America","Brasil",NA,NA,"In brook gully, a few meters deep (the bed now dry) in an extensive caatinga forest","UB0005347","4097","Monocotyledonae",NA,"Boeck","Eiten, LT","Maranhão","Loreto","Ilha de Balsas region, between the Rios Balsas and Parnaíba. About 30 km south of Loreto. Ca. 1/2 km N of main house of Fazenda São Raimundo on trail to Faz. Santa Rita","-46.166667","-7.316667","UB0005347","200","300",NA,NA,NA,"1970",NA,NA,"-46.166667","-7.316667",NA,NA,NA,NA,NA
"268","2019-11-01 15:13:52-03","UnB","UB","178617","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Eiten, G; Eiten, LT","1962","04","30","Southern America","Brasil",NA,NA,"Main vegetation types of region: (1) Chapada, a semi-closed tree woodland (or cerradão) on flat tops & steep sides of plateaus, and on some areas of rolling or flat dry land; (2) tabuleiro, a semi-closed woodland, or cerradão,","UB0005353","4469","Monocotyledonae",NA,"Boeck","Eiten, LT","Maranhão","Loreto","Ilha de Balsas region, between the Rios Balsas and Parnaíba. Fazenda Morros: ca. 6 km north of main house, or ca 35 km south of Loreto","-45.666667","-7.333333","UB0005353","300","300",NA,NA,NA,"1970",NA,NA,"-45.666667","-7.333333",NA,NA,NA,NA,NA
"269","2019-11-01 15:13:52-03","UnB","UB","178471","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Eiten, G; Eiten, LT","1962","03","21","Southern America","Brasil",NA,NA,"Main vegetation types of region: (1) Chapada, a semi-closed tree woodland (or cerradão) on flat tops & steep sides of plateaus, and on some areas of rolling or flat dry land; (2) tabuleiro, a semi-closed woodland, or cerradão,","UB0005367","3724","Monocotyledonae",NA,"Boeck","Eiten, LT","Maranhão","Loreto","Município de loreto: Ilha de Balsas region between the Rios Balsas and Parnaíba. 100 m SE of main house of Fazenda Morros, about 35 km south of Loreto","-45.666667","-7.383333","UB0005367","300","300",NA,NA,NA,"1970",NA,NA,"-45.666667","-7.383333",NA,NA,NA,NA,NA
"270","2019-11-01 15:13:52-03","UnB","UB","178627","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Eiten, G; Eiten, LT; Mimura, I","1965","02","06","Southern America","Brasil",NA,NA,"In black silty soil with much humus","UB0005349","5847","Monocotyledonae",NA,"Boeck","Eiten, LT","São Paulo","Paraguaçu Paulista","6 km north of city of Paraguaçu Paulista at forest station. Along a brook in shallow valley","-50.566667","-22.283333","UB0005349","500","550",NA,NA,NA,"1970",NA,NA,"-50.566667","-22.283333",NA,NA,NA,NA,NA
"271","2019-11-01 15:13:52-03","UnB","UB","178475","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Eiten, G; Eiten, LT","1962","04","04","Southern America","Brasil",NA,NA,"Where Morros-Veados trail crosses the brook, Riacho do Gigante. Gallery forest with angelim trees to 25m & 1m.d.b.h. & other trees, with many low najá palm trees","UB0005359","3990","Monocotyledonae",NA,"Boeck","Eiten, LT","Maranhão","Loreto","Município de loreto: Ilha de Balsas region between the Rios Balsas and Parnaíba. Ca 3 km NW of main house of Fazenda Morros, about 35 km south of Loreto","-45.1411018371582","-7.08444023132324","UB0005359","300","300","79629","auto",NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-01 15:13:52-03","UnB","UB","178472","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Heringer, EP","1958","06","02","Southern America","Brasil",NA,NA,"Solos úmidos","UB0005363","3897","Monocotyledonae",NA,"Boeck","Eiten, LT","Minas Gerais","Paraopeba","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596","UB0005363",NA,NA,"26090","auto",NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-01 15:13:52-03","UnB","UB","17354","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Hatschbach, G","1965","06","17","Southern America","Brasil",NA,NA,"Beira de estrada","UB0005372","12789","Monocotyledonae",NA,"Boeck","Hefler, SM","Paraná ","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793","UB0005372",NA,NA,"38300","auto",NA,"2006","01","09",NA,NA,NA,NA,NA,NA,NA
"274","2019-11-01 15:13:52-03","UnB","UB","178474","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Hoehne, W","1950","04","16","Southern America","Brasil",NA,NA,"Ex herb. Fac. Farm. Odont. S. Paulo 2701","UB0005361","3458","Monocotyledonae",NA,"Boeck","Eiten, LT","São Paulo","Jales","Pastos do Retiro, near Jales","-50.5400009155273","-20.2600002288818","UB0005361",NA,NA,"16486","auto",NA,"1962",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-10-03 10:03:34-03","UFSCar","SORO","7198","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Guilardi, M.D.; Neto, A.M.C.; Britto, M.R.; Santos, T.F.B.","2012","12","16",NA,"Brasil",NA,NA,NA,NA,"14",NA,NA,"Boeckeler",NA,"São Paulo","Piracicaba","Fazenda Palmeira da Serra.","-47.6399993896484","-22.7199993133545",NA,NA,NA,"44778","auto",NA,NA,NA,NA,"48°74'30,4W","22°81'44,4S",NA,NA,NA,NA,NA
"276","2019-11-28 15:44:52-03","UFU","HUFU","24129","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Araújo, A.C.; Sano, P.T.; Farinaccio, M.A.; Arce, D.V. & Fiaschi, P.","1998","03","20",NA,"Brasil",NA,NA,"Beira de mata.","HUFU00051338","1125",NA,NA,"Boeckeler","Pereira-Silva, L...","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Encosta do morro. Trilha entro o camping e o caminho da queda da Cachoeira dantas.","-46.3657989501953","-20.2453002929688","HUFU00051338",NA,NA,"57119","auto",NA,"2019","10","01",NA,NA,NA,NA,NA,NA,NA
"277","2020-08-04 12:47:55-03","UFU","HUFU","44676","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O.; Arantes, A.A.A. & Freitas, F.S.","2006","02","15",NA,"Brasil",NA,NA,"Plnata ca. de 0,12 m. Espiguetas creme.; Campo rupestre.","HUFU00051209","7538",NA,NA,"Boeckeler","Pereira-Silva, L...","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Cachoeira Feixo da Serra, rio Turvo, próximo a trecho de asfalto.",NA,NA,"HUFU00051209",NA,NA,NA,NA,NA,"2019","10","01",NA,NA,NA,NA,NA,NA,NA
"278","2019-11-28 15:44:52-03","UFU","HUFU","64954","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Rezende, A.R.; Teodoro, V.M.","2012","04","05",NA,"Brasil",NA,NA,"Erva, 0,4 m alt. Flores verdes.; Cerrado.","HUFU00028970","692",NA,NA,"Boeckeler","Pereira-Silva, L...","Minas Gerais","Ituiutaba","Serra do Corpo Seco","-49.467778","-19.033333","HUFU00028970","680","680",NA,NA,NA,"2019","09","30","-49.467778","-19.033333",NA,NA,NA,NA,NA
"279","2019-11-28 15:44:52-03","UFU","HUFU","74940","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Uber-Bucek, E.; Silveira, C.N.","2015","03","10",NA,"Brasil",NA,NA,"Planta usada na ornamentação, raiz fasciculada, a haste que sustenta a inflorescência sai do solo, assim como a haste da folha, ambas saem do bulbo. Folhas alongadas, finas, com nervuras retilíneas.; Mata ciliar que acompanha curso","HUFU00073000","150",NA,NA,"Boeckeler","Pereira-Silva, L...","Minas Gerais","Uberaba","Fazenda São Francisco, Microbacia do córrego Borá, sub-bacia do Ribeirão Saudade, bacia do Rio Grande (Rio Paraná) - Baixo Rio Grande, Sub-bacia do Rio Uberaba, Complexo da Agronelli (Sede). Experimento 4, no Transecto 1.","-47.957222","-19.576111","HUFU00073000",NA,NA,NA,NA,NA,"2019","09","30","-47.957222","-19.576111",NA,NA,NA,NA,NA
"280","2019-11-28 15:44:52-03","UFU","HUFU","32022","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Mendes, S.; Araújo, G.M.; Arruda, R. & Amorim, E.H.","2003","04","11",NA,"Brasil",NA,NA,"Erva ca. de 0,35 m. Flor esverdeadas.; Cerrado.","HUFU00028191","647",NA,NA,"Boeckeler","Pereira-Silva, L...","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Gerônimo.","-47.2928009033203","-19.3528003692627","HUFU00028191",NA,NA,"45889","auto",NA,"2019","10","02",NA,NA,NA,NA,NA,NA,NA
"281","2020-03-16 13:44:21-03","UFU","HUFU","77567","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Dias, A.G.; Nakajima, J.N.","2018","02","21",NA,"Brasil",NA,NA,"Herbáceo. 60cm. Inflerescência esverdeada.; Mata seca.","HUFU00075197","146",NA,NA,"Boeckeler","Pereira-Silva, L...","Minas Gerais","Uberlândia","Parque Estadual do Pau Furado","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,"2019","09","30",NA,NA,NA,NA,NA,NA,NA
"282","2020-08-20 14:58:59-03","UFSC","FLOR","38129","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Trevisan, R.; et alii","2006","12","19",NA,"Brasil",NA,NA,"Duplicata de ICN 148446.","FLOR0038129","788",NA,"Poales","Boeckeler",NA,"Paraná","Jussara","Rodovia que vem de Cianorte, km 239.","-52.525556","-23.709167",NA,"702","702",NA,NA,NA,NA,NA,NA,"52º31'32''W","23º42'33''S",NA,NA,NA,NA,NA
"283","2020-08-20 20:41:01-03","UFSC","FLOR","65196","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Boscolo, D.","2016","02","19",NA,"Brasil",NA,NA,"Erva; Coleta para projeto de pesquisa intitulado 'Redes de Interação Planta-Polinizador em Paisagens Heterogêneas de Mata Atlântica' do Edital Universal MCTI/CNPq No 14/2014","FLOR0065196","43",NA,"Poales","Boeckeler","Trevisan, R.","São Paulo","Joanópolis",NA,"-46.206944","-22.940833","FLOR0065196","981","981",NA,NA,NA,"2018",NA,NA,"46º12'25''W","22º56'27''S",NA,NA,NA,NA,NA
"284","2020-08-20 20:41:01-03","UFSC","FLOR","30141","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Dombrowski, L.T.","1977","02","06",NA,"Brasil",NA,NA,NA,"FLOR0030141","7011",NA,"Poales","Boeckeler","Pedersen, T.M.","Paraná","Santa Mariana","Santa Mariana, arredores.","-50.5186004638672","-23.1508007049561",NA,NA,NA,"29409","auto",NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-04 15:42:08-03","IF","SPSF","12405","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","J.R.S.Colares","1988","03","13","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: ponte do Funil&nf;;",NA,NA,"Magnoliophyta","Poales",NA,NA,"MG","Lavras","margens do rio Grande","-44.999698638916","-21.2453002929688",NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"286","2021-03-04 15:42:08-03","IF","SPSF","22986","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","J.M.Torezan","1997","12","15","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"648","Magnoliophyta","Poales","Boeck.","S.M.Hefler","SP","Itararé","Bom Sucesso do Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,"27729","auto",NA,"2007","05","13",NA,NA,"Liliopsida",NA,NA,NA,NA
"287","2021-02-08 12:51:06-03","UFRGS","ICN","005113","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Ferreira, AG; et al.","1968","07","21","América do Sul","Brasil",NA,NA,"Beira de estrada","ICN00004905","s.n.","Monocotyledon",NA,"Boeckeler","Lindeman, JC","PR","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869","ICN00004905",NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-02-08 12:51:06-03","UFRGS","ICN","005139","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Homrich, MH; et al.","1968","07","13","América do Sul","Brasil",NA,NA,"Beira de estrada","ICN00004908","s.n.","Monocotyledon",NA,"Boeckeler","Lindeman, JC","PR","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869","ICN00004908 ICN00004908_1",NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-02-08 12:51:06-03","UFRGS","ICN","005075","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Ceroni, Z; et al.","1968","07","15","América do Sul","Brasil",NA,NA,"Interior mato úmido","ICN00004906","s.n.","Monocotyledon",NA,"Boeckeler","Lindeman, JC","PR","Foz do Iguaçu","Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869","ICN00004906",NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-02-08 12:51:06-03","UFRGS","ICN","148446","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Trevisan, R; et al.","2006","12","19","América do Sul","Brasil",NA,NA,"beira da mata.","ICN00004904","788","Monocotyledon",NA,"Boeckeler","Trevisan, R","PR","Jussara","km 239 rodovia que vem de Cianorte. 23°42'33 5S 52°31'32 8W","-52.525556","-23.709167","ICN00004904","702","702",NA,NA,NA,"2008","01","10","-52.525556","-23.709167",NA,NA,NA,NA,NA
"291","2021-02-08 12:51:06-03","UFRGS","ICN","163677","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Pott, VJ; et al.","2005","02","15","América do Sul","Brasil",NA,NA,"Doação Herbário HMS n° 8371; erva ereta, 30-40 cm alt., frequente, planta verde-escuro, brilhosa e com escapo roliço; borda de Floresta Semidecidual Sub-montana, solo minério de ferro, relevo levemente inclinado","ICN00004901","7501","Monocotyledon",NA,"Boeckeler","Hefler, SM","MS","Corumbá","Mineração Corumbaense Reunidas (MCR) Rio Tinto Maciço do Urucum","-57.55","-19.2","ICN00004901","850","850",NA,NA,NA,"2006","01","08","-57.55","-19.2",NA,NA,NA,NA,NA
"292","2021-02-08 12:51:06-03","UFRGS","ICN","110694","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Longhi-Wagner, HM","1996","01","26","América do Sul","Brasil",NA,NA,NA,"ICN00004903","3282","Monocotyledon",NA,"Boeckeler","Trevisan, R","SP","Santa Cruz da Conceição","rodovia Vereador Gumercindo Brum BR 5 sítio Hermínia Bigaran","-47.4500007629395","-22.1399993896484","ICN00004903 ICN00004903_1",NA,NA,"13805","auto",NA,"2008","01","10",NA,NA,NA,NA,NA,NA,NA
"293","2020-08-26 10:48:36-03","MCN-FZBRS","HAS","50977","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Bassan, M.","1991","06",NA,NA,"Brasil",NA,NA,"Inflorecência esverdeada","HAS0050977","709","Magnoliophyta",NA,"Boeck.",NA,"Rio Grande do Sul","Liberato Salzano","na Reserva indígena","-53.0727996826172","-27.6000003814697",NA,NA,NA,"18776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-05-07 17:14:41-03","IBt","SP","262560","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Catharino, ELM","1992","11","25",NA,"Brasil",NA,NA,NA,NA,"1778",NA,NA,"Boeckeler",NA,"Mato Grosso do Sul","Brasilândia",NA,"-52.0368995666504","-21.2558002471924",NA,NA,NA,"124730","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-12-10 11:27:35-03","IBt","SP","397389","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Echternacht, L","2004","03","12",NA,"Brasil",NA,NA,NA,NA,"294",NA,NA,"Boeckeler",NA,"Minas Gerais","Carmópolis de Minas",NA,"-44.6349983215332","-20.5414009094238",NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-08-27 12:19:40-03","IBt","SP","310029","S","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Longhi Wagner, HM","1996","01","26",NA,"Brasil",NA,NA,NA,NA,"3282",NA,NA,"Boeckeler",NA,"São Paulo","Santa Cruz da Conceição",NA,"-47.4500007629395","-22.1399993896484",NA,NA,NA,"13805","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
