"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","year","month","day","stateProvince","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount"
"256","2020-09-12 05:00:02-03","US","US","3064070","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","L. E. Ruíz-Terán & S. López-Palacios","1852","South America - Neotropics","Venezuela","Dto. Sucre-Mpio. Estanques, unos 2 km. al sur de la laguna de Las Coloradas, paramo de Las Colorados, entre las poblaciones de Sanrta Cruz de Mora y El Molino.",NA,NA,"US01445125","1971","5","27","Merida","2900",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"257","2020-09-12 05:00:02-03","US","US","2723639","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","D. B. Lellinger & E. R. de la Sota","958","South America - Neotropics","Colombia","Choco-Antioquia: At and both sides of the principal ridge W of La Mansa, at Km. 105.5 of the Ciudad Bolivar-Quibdo Road.",NA,NA,"US01445093","1971","4","4",NA,"2100","2200",NA,NA,NA,"US01445093_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"258","2020-09-12 05:00:02-03","US","US","2415009","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","J. J. Wurdack","1468","South America - Neotropics","Peru","Provincia de Chachapoyas, scrub forest along Rio Ventilla 1-2 km. west of Molinopampa.",NA,NA,"US01445149","1962","7","23","Amazonas","2350","2400",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"259","2020-09-12 05:00:02-03","US","US","2552167","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","P. C. Hutchison & J. K. Wright","5687","South America - Neotropics","Peru","In open forest below the road, Cerros Calla Calla, east side, 18 km. above Leimebamba on road to Balsas, ca. 1 km. downhill east of km. 410, Provincia of Chachapoyas.",NA,NA,"US01445157","1964","6","16","Amazonas","3100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"260","2020-09-12 05:00:02-03","US","US","1777961","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","B. Tomas","761*","South America - Neotropics","Colombia","San Pedro.",NA,NA,"US01445101","1940","4","28","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","871587","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Henri-Stanislas","1714","South America - Neotropics","Colombia","Medellin.",NA,NA,"US01445104","1916","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"262","2020-09-12 05:00:02-03","US","US","1144793","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","F. W. Pennell","9249","South America - Neotropics","Colombia","Pinares,",NA,NA,"US01445121","1922","8","2","Caldas","2700","2900",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"263","2020-09-12 05:00:02-03","US","US","2966432","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","R. Jaramillo M. & T. Hammen","4426","South America - Neotropics","Colombia","Carretera del paramo de Guantiva a Onzaga.",NA,NA,"US01445090","1967","12","1","Santander","3100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"264","2020-09-12 05:00:02-03","US","US","2136414","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","E. L. Little Jr.","9369","South America - Neotropics","Colombia","20 km. SE. of Garzon, Cordillera Oriental.",NA,NA,"US01445115","1945","2","5","Huila","2499",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","1353555","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","E. P. Killip & A. C. Smith","18084","South America - Neotropics","Colombia","Eastern Cordillera, Vicinity of La Baja.",NA,NA,"US01445112","1927","1","14","Santander","3500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"266","2020-09-12 05:00:02-03","US","US","2994808","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","A. Hamilton & P. Holligan","662","South America - Neotropics","Peru","Disto. Huallaga, Valley of Rio Apisoncho, 30 km. above Jucusbamba, North Peru.",NA,NA,"US01445173","1965","9","4","San Martin","3000",NA,NA,"-77.17","-7.92",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"267","2020-09-12 05:00:02-03","US","US","2081069","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","K. von Sneidern","2191","South America - Neotropics","Colombia","El Tambo, in silva primaeva [interpreted].",NA,NA,"US01445107","1939","9","25","Cauca","2800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"268","2020-09-12 05:00:02-03","US","US","2136417","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","E. L. Little Jr.","9408","South America - Neotropics","Colombia","15-20 km. SE. of Garzon, Cordillera Oriental.",NA,NA,"US01445114","1945","2","7","Huila","2164",NA,NA,NA,NA,"US01445114_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"269","2020-09-12 05:00:02-03","US","US","888406","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Bro. Ariste-Joseph","A198","South America - Neotropics","Colombia",NA,NA,NA,"US01445098",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01445098_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"270","2020-09-12 05:00:02-03","US","US","1484951","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","B. Guevara Amortegui","432","South America - Neotropics","Colombia","Labranggrande [interpreted].",NA,NA,"US01445103",NA,NA,NA,"Boyacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"271","2020-09-12 05:00:02-03","US","US","3454674","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","B. G. Stergios, L. J. Dorr, S. M. Niño & R. Caracas","20150","South America - Neotropics","Venezuela","Parque Nacional Guaramacal. Páramo de Vicuyal.",NA,"PORT, UC, US, VEN","US00728198","2003","4","11","Trujillo","2730",NA,"Boconó",NA,NA,NA,"Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"272","2020-09-12 05:00:02-03","US","US","2293166","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","R. Reitz","5438a","South America","Brazil","Brazil: Serra da Boa Vista.",NA,NA,"US01445169",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01445169_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"273","2020-09-12 05:00:02-03","US","US","1193445","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","J. F. Macbride","4519","South America - Neotropics","Peru","Playapampa.",NA,NA,"US01445155","1923","6","16",NA,"2743",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"274","2020-09-12 05:00:02-03","US","US","2722237","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","R. M. Tryon & A. F. Tryon","5944","South America - Neotropics","Colombia","Paramo de Guasca, 7 km. east of Guasca (40 km. northeast of Bogota).",NA,NA,"US01445094","1961","9","28","Cundinamarca","3000","3100",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"275","2020-09-12 05:00:02-03","US","US","3128869","PreservedSpecimen","Plantae",NA,"Cyatheales","Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","F. Ortega, G. A. Aymard & R. V. Moran","2002","South America - Neotropics","Venezuela","Entre las antenas de relevo en el Páramo de Guaramacal y la Vega de Guaramacal",NA,"PORT, UC, US","US00627603","1984","7","23","Trujillo","1200","3200",NA,"-70.1667","9.2167",NA,"Moran, R. C.",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1"
"276","2019-11-07 11:15:46-03","UFMG","BHCB-SL","62884","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Salino, A; Dittrich, VAO; Morais, PO; Carvalho, A; Teixeira, LCRS","7552","América","Brasil","Estação Ecológica de Bananal, Estação Ecológica de Bananal, trilha para o Pico do Caracol.",NA,NA,NA,"2001","09","13","São Paulo",NA,NA,"Bananal","-44.360389","-22.779722",NA,"Salino, A","2001",NA,NA,NA,"09",NA,"-44.360389","-22.779722",NA,NA,NA
"277","2019-11-07 11:15:46-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Castilho, IOM; Salino, A","06","América","Brasil","Parque Nacional do Itatiaia, Estrada entre a garganta do Registro e o Posto Marcão. Floresta Nebular",NA,"Terrícola, interior de mata. Caule ereto. Prensado em álcool",NA,"2015","08","22","Rio de Janeiro","1897","1897","Itatiaia","-44.624861","-22.436861",NA,"Salino, A","2015",NA,NA,NA,"08","22","-44.624861","-22.436861",NA,NA,NA
"278","2019-11-07 11:15:46-03","UFMG","BHCB-SL","177717","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Castilho, IOM; Salino, A","06","América","Brasil","Parque Nacional do Itatiaia, Estrada entre a garganta do Registro e o Posto Marcão. Floresta Nebular",NA,"Terrícola, interior de mata. Caule ereto. Prensado em álcool",NA,"2015","08","22","Rio de Janeiro","1897","1897","Itatiaia","-44.624861","-22.436861",NA,"Salino, A","2015",NA,NA,NA,"08","22","-44.624861","-22.436861",NA,NA,NA
"279","2019-12-19 16:20:34-03","UFMG","BHCB-SL","73873","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Mota, RC","1469","América","Brasil","Serra do Caraça",NA,"Planta coletada em mata nebular no Pico do Inficcionado, rupestre","BHCB000669","2002","08","07","Minas Gerais",NA,NA,"Catas Altas","-43.4075012207031","-20.0746994018555","BHCB000669","Salino, A",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-04 15:47:00-03","IF","SPSF","30926","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dicksoniaceae","Culcita","coniifolia","Culcita coniifolia",NA,"A.Salino","7552","América do Sul","Brasil","estacao ecologica",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha para o pico do Caracol&nf;;",NA,"2001","09","13","SP",NA,NA,"Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,NA,"42926","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA,NA
