"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"240","2019-11-13 11:28:52-03","USP","SPF","170045","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Sampaio, AB","462",NA,"Brasil","Região do Jalapão. Proximidades do riacho Formiga, fazenda do Seu Vicente.",NA,NA,"SPF00170045",NA,"Oliveira, RC",NA,NA,NA,"Tocantins",NA,NA,"Mateiros","-46.483333","-10.333333",NA,NA,"-46.483333","-10.333333","2004",NA,NA,NA,NA,NA,NA
"241","2019-11-13 11:28:52-03","USP","SPF","92287","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Stannard, BL","H51601",NA,"Brasil",NA,NA,NA,"SPF00092287",NA,"Renvoize, SA","1992","02","25","Bahia","940","940","Abaíra","-41.816667","-13.266667",NA,NA,"-41.816667","-13.266667","1997",NA,NA,NA,NA,NA,NA
"242","2019-11-13 11:28:52-03","USP","SPF","49037","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Harley, RM","24367",NA,"Brasil",NA,NA,NA,"SPF00049037",NA,"Longhi-Wagner, HM","1967","03","24","Bahia",NA,NA,"Jussiape","-41.5924987792969","-13.5166997909546","26624","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-13 11:28:52-03","USP","SPF","36364","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Longhi-Wagner, HM","CFCR6764",NA,"Brasil",NA,NA,NA,"SPF00036364",NA,"Dias-Melo, R","1984","12","13","Bahia",NA,NA,"Rio de Contas","-41.8114013671875","-13.5789003372192","49773","auto",NA,NA,"2006","01",NA,NA,NA,NA,NA
"244","2019-11-13 11:28:52-03","USP","SPF","95648","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Atkins, S","CFCR14776",NA,"Brasil","Pico das Almas",NA,NA,"SPF00095648",NA,"Dias-Melo, R","1994","03","03","Bahia",NA,NA,"Rio de Contas","-41.8114013671875","-13.5789003372192","49773","auto",NA,NA,"2006","01",NA,NA,NA,NA,NA
"245","2019-11-13 11:28:52-03","USP","SPF","106437","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Pedralli, G","s.n.",NA,"Brasil",NA,NA,NA,"SPF00106437",NA,"Longhi-Wagner, HM","1987","03","25","Minas Gerais",NA,NA,"Nova Ponte","-47.6747016906738","-19.1525001525879","47316","auto",NA,NA,"1997","11",NA,NA,NA,NA,NA
"246","2019-11-13 11:28:52-03","USP","SPF","16028","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Sendulsky, T","41",NA,"Brasil",NA,NA,NA,"SPF00016028",NA,"Phipps, JB","1963","03","20","Minas Gerais",NA,NA,"Prata","-48.9241981506348","-19.3071994781494","56565","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-03-05 14:14:00-03","UNEMAT","HPAN","5667","PreservedSpecimen","Plantae","Magnoliidae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Carniello, MA","264","América","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-03-05 14:14:00-03","UNEMAT","HPAN","5669","PreservedSpecimen","Plantae","Magnoliidae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Carniello, MA; Pedroga, JA","715","América","Brasil","Porto Limão, Campo de Murundu.",NA,NA,NA,NA,NA,"2005","01","30","Mato Grosso",NA,NA,"Cáceres","-57.6789016723633","-16.0706005096436","172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-03-05 14:14:00-03","UNEMAT","HPAN","5664","PreservedSpecimen","Plantae","Magnoliidae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Schessl, M; Abdo, MSA; Castrillon, SKI","5901","América","Brasil","Bacia Hidrológica do Alto Rio Paraguai, Savana terrestre (campo de murundu) a cerca de 500m a oeste do curso do rio; Campo gramíneo dominado por Rhynchospora spp.",NA,NA,NA,NA,"Schessl, M","2002","03","06","Mato Grosso",NA,NA,"Cáceres","-57","-15",NA,NA,"-57","-15",NA,NA,NA,NA,NA,NA,NA
"250","2020-03-05 14:14:00-03","UNEMAT","HPAN","5663","PreservedSpecimen","Plantae","Magnoliidae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Carniello, MA; Cruz, WJA; Bonilha, MJO; Silva, DR","3496","América","Brasil","Porto Limão - borda da área média da Faz. Sta. Cat, Murundu, solo arenoso e argiloso.",NA,NA,NA,NA,"Carniello, MA","2010","05","07","Mato Grosso",NA,NA,"Cáceres","-57.980333","-16.131139",NA,NA,"-57.980333","-16.131139","2010","05","27",NA,NA,NA,NA
"251","2020-03-05 14:14:00-03","UNEMAT","HPAN","5666","PreservedSpecimen","Plantae","Magnoliidae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Carniello, MA","1141","América","Brasil","Porto Limão, Área alagável.",NA,NA,NA,NA,NA,"2006","03","03","Mato Grosso",NA,NA,"Cáceres","-57.6789016723633","-16.0706005096436","172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-10-07 09:22:05-03","UEFS","HUEFS","45014","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Damasceno, G.A.","4813",NA,"Brasil","Assentamento Andalucia.",NA,"Campo inundável.","HUEFS0045014","HUEFS0045014",NA,"2007","06","05","Mato Grosso do Sul",NA,NA,"Nioaque","-55.8300018310547","-21.1352996826172","49299","auto",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"253","2019-10-07 09:22:05-03","UEFS","HUEFS","109925","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Sampaio, A.B.","462",NA,"Brasil","Região do Jalapão. Proximidades do riacho Formiga, fazenda do Seu Vicente.",NA,"Transição entre cerrado e mata inundável.","HUEFS0109925","HUEFS0109925",NA,"2001","05","06","Tocantins",NA,NA,"Mateiros","-46.483333","-10.333333",NA,NA,"46W29'","10S20'",NA,NA,NA,"Lilianae",NA,NA,NA
"254","2019-10-07 09:22:05-03","UEFS","HUEFS","130369","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Cotrim, A.","1134",NA,"Brasil","Manoel de Souza.",NA,"Área antropizada.","HUEFS0130369","HUEFS0130369","P.L.Viana","2007","07","21","Bahia","590","590","São Desidério","-45.097778","-12.5175",NA,NA,"45W5'52''","12S31'3''","2009","07",NA,"Lilianae",NA,NA,NA
"255","2019-10-07 09:22:05-03","UEFS","HUEFS","28481","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Atkins, S.","PCD5639",NA,"Brasil","Caminho para a antiga estrada para Xique-Xique do Igatú.",NA,NA,"HUEFS0028481","HUEFS0028481","S.Renvoize","1997","02","14","Bahia","560","560","Andaraí","-41.306944","-12.870833",NA,NA,"41W18'25''","12S52'15''","1999","11",NA,"Lilianae",NA,NA,NA
"256","2019-10-07 09:22:05-03","UEFS","HUEFS","37812","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Harley, R.M.","53623",NA,"Brasil","2km no entroncamento para Catolés, estrada Abaíra/Piatã.",NA,"Cerrado de altitude.&nf;Solo pedregoso. Beira de estrada.","HUEFS0037812","HUEFS0037812","R.P.Oliveira","1999","03","22","Bahia","967","967","Abaíra","-41.7575","-13.247778",NA,NA,"41W45'27''","13S14'52''","1999","11",NA,"Lilianae",NA,NA,NA
"257","2019-10-07 09:22:05-03","UEFS","HUEFS","44523","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Oliveira, R.P.","525",NA,"Brasil","Arroz de Baixo, ca. 11km da cidade, Fazenda do Sr. Júlio.",NA,"Margem da mata ciliar, rio Preto.","HUEFS0044523","HUEFS0044523","R.P.Oliveira","2000","04","04","Bahia","531","531","Formosa do Rio Preto","-45.271944","-11.060278",NA,NA,"45W16'19''","11S3'37''","2000","06",NA,"Lilianae",NA,NA,NA
"258","2019-10-07 09:22:05-03","UEFS","HUEFS","36881","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Queiroz, L.P.de","5312",NA,"Brasil","Delfino Serra do Curral Feio (localmente referida como Serra da Empreitada): Cachoeirinha, à beira do rio Tabuleiro, ca. 10 km NW de Delfino na estrada que sai pelo depósito de lixo.",NA,"Cerrado sobre solo de areia branca.","HUEFS0036881","HUEFS0036881","H.Longhi-Wagner","1999","04","11","Bahia","1000","1200","Umburanas","-41.216667","-10.35",NA,NA,"41W13'","10S21'","2000","01",NA,"Lilianae",NA,NA,NA
"259","2019-10-07 09:22:05-03","UEFS","HUEFS","45933","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Harley, R.M.","53828",NA,"Brasil","Rio de janeiro, Cachoeira do Acaba Vidas.",NA,"Mata ciliar, com rio e cachoeira.","HUEFS0045933",NA,NA,"2000","04","01","Bahia",NA,NA,"Barreiras","-45.581111","-11.994167",NA,NA,"45W34'52''","11S59'39''",NA,NA,NA,"Lilianae",NA,NA,NA
"260","2019-10-07 09:22:05-03","UEFS","HUEFS","52261","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Stannard, B.","H51601",NA,"Brasil","Mendonça de Daniel Abreu.",NA,NA,"HUEFS0052261","HUEFS0052261","R.P.Oliveira","1992","02","25","Bahia","940","940","Abaíra","-41.816667","-13.266667",NA,NA,"41W49'","13S16'","2001","04",NA,"Lilianae",NA,NA,NA
"261","2019-10-07 09:22:05-03","UEFS","HUEFS","61290","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Guedes, M.L.S.","PCD2918",NA,"Brasil","Caminho para cachoeira Paiaió.",NA,"Mata ciliar.","HUEFS0061290","HUEFS0061290","R.P.Oliveira","1996","04","07","Bahia","650","650","Saúde","-40.448611","-10.900556",NA,NA,"40W26'55''","10S54'2''","2002","12",NA,"Lilianae",NA,NA,NA
"262","2019-10-07 09:22:05-03","UEFS","HUEFS","63323","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Atkins, S.","PCD5639",NA,"Brasil","Caminho para antiga estrada para Xique-Xique do Igatú.",NA,NA,"HUEFS0063323","HUEFS0063323","R.P.Oliveira","1997","02","14","Bahia","560","560","Andaraí","-41.306944","-12.870833",NA,NA,"41W18'25''","12S52'15''","2002","12",NA,"Lilianae",NA,NA,NA
"263","2019-10-07 09:22:05-03","UEFS","HUEFS","92196","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Harley, R.M.","55109",NA,"Brasil","8,2 km da cidade na estrada para Mato Grosso e Pico das Almas.",NA,"Cerrado e altitude sobre solo arenoso, área úmida na beira do rio.","HUEFS0092196","HUEFS0092196","H.Longhi-Wagner & R.P.Oliveira","2004","03","16","Bahia","1138","1138","Rio de Contas","-41.863611","-13.530556",NA,NA,"41W51'49''","13S31'50''","2005","04",NA,"Lilianae",NA,NA,NA
"264","2019-06-11 13:49:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Loudetia","flammida","Loudetia flammida",NA,NA,"T. J. Killeen","1747","South America","Bolivia",NA,NA,NA,NA,NA,"RRC ID Flag","1986","2","12","Santa Cruz",NA,NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"1747",NA
"265","2019-06-11 13:52:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Loudetia","flammida","Loudetia flammida",NA,NA,"J. Albán C.","6997","South America","Peru",NA,NA,NA,NA,NA,"RRC ID Flag","1992","6","15","Madre de Dios",NA,NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"6997",NA
"266","2020-07-23 12:18:39-03","CEPLAC","CEPEC","22065","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida",NA,NA,"R. M. Harley","18694",NA,"Brasil","Ao S da cidade, Rod. Mucuge/Xique-Xique. Área disturbada a beira da estrada.",NA,NA,NA,NA,"R. M. Harley","1977","02","14","Bahia",NA,NA,"ANDARAÍ","-12.9","-41.316667",NA,NA,"12W54'0","41S19'0",NA,NA,NA,NA,"30/12/1978",NA,NA
"267","2020-07-23 12:18:39-03","CEPLAC","CEPEC","10023","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida",NA,NA,"R. M. Harley","15303",NA,"Brasil","10Km ao N da cidade, Rod. p/ o povoado de Mato Grosso.",NA,NA,NA,NA,"R. M. Harley","1974","01","19","Bahia",NA,NA,"RIO DE CONTAS","-41.833333","-13.466667",NA,NA,"41W50'0","13S28'0",NA,NA,NA,NA,"30/12/1975",NA,NA
"268","2020-07-23 12:18:39-03","CEPLAC","CEPEC","21289","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida",NA,NA,"R. M. Harley","18694",NA,"Brasil","Ao S de Andarai, Rod. p/ Mucuge perto de Xique-Xique. Área disturbada.",NA,NA,NA,NA,"R. M. Harley","1977","02","14","Bahia",NA,NA,"ANDARAÍ","-41.316667","-12.9",NA,NA,"41W19'0","12S54'0",NA,NA,NA,NA,"30/12/1978",NA,NA
"269","2020-07-23 12:18:39-03","CEPLAC","CEPEC","74293","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida",NA,NA,"S. Atkins","5639",NA,"Brasil","Caminho para a antiga estrada para Xique-Xique do Igatú.",NA,NA,NA,NA,"R. P. de Oliveira","1979","07","17","Bahia",NA,NA,"ANDARAÍ","-41.306944","-12.870833",NA,NA,"41W18'25","12S52'15",NA,NA,NA,NA,"30/10/1999",NA,NA
"270","2020-07-23 12:18:39-03","CEPLAC","CEPEC","21292","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida",NA,NA,"R. M. Harley","19875",NA,"Brasil","Ao N da cidade. Rod. p/ Vila do Rio de Contas. Beira da estrada. Marg. do Rio Brumado.",NA,NA,NA,NA,"R. M. Harley","1977","03","23","Bahia",NA,NA,"livramento do brumado","-41.833333","-13.65",NA,NA,"41W50'0","13S39'0",NA,NA,NA,NA,"30/12/1978",NA,NA
"271","2020-07-23 12:18:39-03","CEPLAC","CEPEC","22141","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida",NA,NA,"R. M. Harley","19875",NA,"Brasil","Ao N da cidade, Rod. p/ Vila do Rio de Contas. Margem do Rio Brumado.",NA,NA,NA,NA,"S. A. Renvoize","1977","03","23","Bahia",NA,NA,"livramento do brumado","-41.833333","-13.65",NA,NA,"41W50'0","13S39'0",NA,NA,NA,NA,"30/12/1978",NA,NA
"272","2020-07-23 12:18:39-03","CEPLAC","CEPEC","98541","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida",NA,NA,"R. P. de Oliveira","525",NA,"Brasil","Arroz de Baixo, ca. 11Km da cidade, Fazenda do Sr. Júlio. Rio Preto.",NA,NA,NA,NA,"R. P. de Oliveira","1992","04","05","Bahia",NA,NA,"FORMOSA DO RIO PRETO","-45.271944","-11.060278",NA,NA,"45W16'19","11S3'37",NA,NA,NA,NA,"30/03/2007",NA,NA
"273","2020-07-23 12:18:39-03","CEPLAC","CEPEC","28773","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida",NA,NA,"C. E. Calderon","2428",NA,"Brasil","15Km ao NW de Andaraí. Vale do Rio Córrego Fundo. Rampa.",NA,NA,NA,NA,"J. G. Jardim","1976","05","11","Bahia",NA,NA,"ANDARAÍ","-41.3314018249512","-12.8072004318237","58558","auto",NA,NA,NA,NA,NA,NA,"30/05/2001",NA,NA
"274","2020-11-12 17:02:36-03","UEL","FUEL","51282","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Damasceno Junior, GA; Monteiro, A; Silva, JSV","5082",NA,"Brasil","campo inundável",NA,NA,NA,NA,"Guglieri, A","2008","03","04","Mato Grosso do Sul",NA,NA,"Dourados","-54.538639","-21.969361",NA,NA,"-54.538639","-21.969361","2009","06","26",NA,NA,NA,NA
"275","2019-11-01 15:16:25-03","UnB","UB","10150","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Farias, R; Sampaio, AB; Milhomens, LC; Simpson Júnior, PL","443","Southern America","Brasil","Rio Novo",NA,"Inflorescência palea.; Arbusto cespitoso 2,1m; Mata ciliar. Solo: Solo arenoso acinzentado.","UB0021328","UB0021328","Oliveira, RC","2001","05","04","Tocantins","469","469","Mateiros","-46.65","-10.55",NA,NA,"-46.65","-10.55",NA,NA,NA,NA,NA,NA,NA
"276","2019-11-01 15:16:25-03","UnB","UB","37615","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Schessl, M","5901","Southern America","Brasil","40km ao N de Cáceres",NA,NA,"UB0021330","UB0021330","Schessl, M","2002","03","06","Mato Grosso",NA,NA,NA,"-57","-15",NA,NA,"-57","-15",NA,NA,NA,NA,NA,NA,NA
"277","2019-11-01 15:16:25-03","UnB","UB","75575","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Irwin, HS","24014","Southern America","Brasil","Cavalcante, 8km ao S de Cavalcante",NA,NA,"UB0021316","UB0021316","Davidse, G","1969","03","07","Goiás",NA,NA,"Cavalcante","-47.4583","-13.7975",NA,NA,"-47.4583","-13.7975",NA,NA,NA,NA,NA,NA,NA
"278","2019-11-01 15:16:25-03","UnB","UB","75576","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Anderson, WR","7133","Southern America","Brasil","2-4km ao N de Funil",NA,NA,"UB0021311","UB0021311","Davidse, G","1973","03","14","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-01 15:16:25-03","UnB","UB","75577","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Anderson, WR","9845","Southern America","Brasil","Barra do Garças, 20km ao NE de Barra do Garças",NA,NA,"UB0021308","UB0021308","Davidse, G","1973","05","06","Mato Grosso",NA,NA,"Barra do Garças","-52.25","-15.883333",NA,NA,"-52.25","-15.883333",NA,NA,NA,NA,NA,NA,NA
"280","2019-11-01 15:16:25-03","UnB","UB","75578","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Anderson, WR","10093","Southern America","Brasil","Goiás, 15km ao S de Goiás",NA,NA,"UB0021307","UB0021307","Davidse, G","1973","05","11","Goiás",NA,NA,"Goiás","-50.1403","-15.9344",NA,NA,"-50.1403","-15.9344",NA,NA,NA,NA,NA,NA,NA
"281","2019-11-01 15:16:25-03","UnB","UB","88466","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Sampaio, AB","462","Southern America","Brasil","Região do Jalapão",NA,NA,"UB0021329","UB0021329","Oliveira, RC","2001","05","06","Tocantins",NA,NA,"Mateiros","-46.483333","-10.333333",NA,NA,"-46.483333","-10.333333",NA,NA,NA,NA,NA,NA,NA
"282","2019-11-01 15:16:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Anderson, WR; Kirkbride Junior, JH; Stieber, M","36588","Southern America","Brasil","Banks of the Rio Grande, 10.0 km W of Barreiras",NA,"Field work conducted with the collaboration of the Universidade de Brasília and the Instituto de Pesquisas e Experimentação Agrícola do Norte, supported in part by funds from the National Science Foundation; Clumps to 1.5 - 2.0 m tall; Wet sand",NA,NA,"Davidse, G","1972","03","04","Bahia","525","525","Espigão Mestre",NA,NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA
"283","2019-11-01 15:16:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Stannard, B; Ganev, W; Queiroz, RF","51601","Southern America","Brasil","Mendonça de Daniel Abreu",NA,"Please make sure the holotypes are deposited in Brazil; Erva até 2.0 m de altura; Beira do riacho da Cruz",NA,NA,"Renvoize, SA","1992","02","25","Bahia","940","940","Abaíra","-41.816667","-13.266667",NA,NA,"-41.816667","-13.266667","1997",NA,NA,NA,NA,NA,NA
"284","2019-11-01 15:16:25-03","UnB","UB","75579","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Smith","6232","Southern America","Brasil","Base Camp",NA,NA,NA,NA,"Incógnito",NA,NA,NA,"Mato Grosso",NA,NA,NA,"-51.766667","-12.816667",NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA
"285","2019-11-01 15:16:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Ramos, MVV","59","Southern America","Brasil",NA,NA,"Vereda","UB0021327","UB0021327","Valls, JF","2003","01",NA,"Minas Gerais",NA,NA,"Uberlândia","-48.363333","-18.950278",NA,NA,"-48.363333","-18.950278","2003","09",NA,NA,NA,NA,NA
"286","2019-11-01 15:16:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Irwin, HS; Santos, RR; Souza, R; Fonsêca, SF","23461","Southern America","Brasil","Ca. 18.0 km W of Grão Mogol",NA,"Culms to ca. 1.5 m tall; Sandy campo",NA,NA,"Davidse, G","1969","02","17","Minas Gerais","950","950","Serra do Espinhaço",NA,NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA
"287","2019-11-01 15:16:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Irwin, HS; Harley, RM; Smith, GL","31016","Southern America","Brasil","Rio Riachão, ca. 27.0 km N of Seabra, road to Água de Rega",NA,"Field work conducted with the collaboration of the Universidade de Brasília and the Instituto de Pesquisas e Experimentação Agrícola do Norte, supported in part by funds from the National Science Foundation; Culms erect, ca. 3.0 m tall; Wet sand, mar",NA,NA,"Davidse, G","1971","02","25","Bahia","1000","1000","Água de Rega",NA,NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA
"288","2019-11-01 15:16:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Ramos, MVV","4","Southern America","Brasil",NA,NA,"Vereda","UB0021325","UB0021325","Valls, JF","2003","01",NA,"Minas Gerais",NA,NA,"Uberlândia","-48.458889","-19.006667",NA,NA,"-48.458889","-19.006667","2003","09",NA,NA,NA,NA,NA
"289","2019-11-01 15:16:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Villarroel, D; Martinez, MT; Toledo, G","3637","Southern America","Bolivia","Región de Terebinto. Reserva Privada de Patrimonio Natural Arubaí. Área denominada como Infiernillo, zona de lomeríos, presenta valles grandes formados por la erosión hídrica de nacientes cubiertas por pastizales, y cimas con vegetación de sabanas ar",NA,NA,NA,NA,"Villarroel, D","2014","05","06","Santa Cruz","440","440","Prov. Andrés Ibáñez","-63.416111","-17.6825",NA,NA,"-63.416111","-17.6825",NA,NA,NA,NA,NA,NA,NA
"290","2019-11-01 15:16:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Villarroel, D; Martinez, MT; Toledo, G","3681","Southern America","Bolivia","Región de Terebinto",NA,"Pasto cespitoso, base del tallos algo morado, inflorescencias amarillenta a doradas. Crece formando macollos grandes de forma muy dispersa; Reserva Privada de Patrimonio Natural Arubaí. Área denominada como Infiernillo, zona de lomerío","UB0030416",NA,"Villarroel, D","2014","05","07","Santa Cruz","460","460","Prov. Andrés Ibáñez","-63.415","-17.679444",NA,NA,"-63.415","-17.679444","2015",NA,NA,NA,NA,NA,NA
"291","2019-11-01 15:16:25-03","UnB","UB","75572","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Onishi, E","998","Southern America","Brasil","Base Camp",NA,NA,"UB0021317","UB0021317","Filgueiras, TS","1969","02","22","Mato Grosso",NA,NA,NA,"-51.766667","-12.816667",NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA
