"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"241","2021-03-25 13:51:22-03","UNIVILLE","JOI","11950","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","A. Korte","2010","04","07","A. Korte","2494","2010","04","07","Brasil","Santa Catarina","Ibirama","-49.589444","-26.998056","49º35'22''W","26º59'53''S","503","503","; HABITO: erva terrícola; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011950","JOI011950","Caminho Moema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-25 13:51:22-03","UNIVILLE","JOI","11938","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","A.L. de Gasper","2010","06","17","T.J. Cadorin","2366","2010","05","25","Brasil","Santa Catarina","Doutor Pedrinho","-49.585","-26.7275","49º35'6''W","26º43'39''S","785","785","; HABITO: erva terrícola; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana","JOI011938","JOI011938","Forcação.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-25 13:51:22-03","UNIVILLE","JOI","10651","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Sobral, M.","2010","08","15","A. Korte; A. Kniess","2299","2010","03","19","Brasil","Santa Catarina","Apiúna","-49.3897018432617","-27.0356006622314",NA,NA,NA,NA,"Habitat: Inferior do fragmento","JOI010651","JOI010651","Jundiá",NA,NA,NA,NA,"24893","auto",NA,NA,NA,NA,NA,NA
"244","2021-03-25 13:51:22-03","UNIVILLE","JOI","13473","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","L.A. Funez","2012","09","26","L.A. Funez","910","2012","09","20","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"; HABITAT: borda da trilha; HABITO: erva terrícola; TIPO VEGETACIONAL: FOD","JOI013473","JOI013473","RPPN Bugerkopf.",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"245","2021-03-25 13:51:22-03","UNIVILLE","JOI","5580","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","L.A. Funez",NA,NA,NA,"F.C.S. Vieira","1635","2006","02","01","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"70","70","; HABITAT: cachoeira; HABITO: erva; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","JOI005580","JOI005580","Rio do Cristo.",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"246","2021-03-25 13:51:22-03","UNIVILLE","JOI","3481","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","M.E.G. Sobral","2005","03","30","F.C.S. Vieira","925","2005","03","26","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"; HABITAT: terrestre; HABITO: erva; TIPO VEGETACIONAL: Mata Nebular","JOI003481","JOI003481","Castelo dos Bugres.",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"247","2021-03-25 13:51:22-03","UNIVILLE","JOI","2525","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","J. Ziffer Berger","2006","01","09","Jotham Ziffer Berger","255","2005","12","09","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"; HABITAT: sub-bosque de mata pluvial; HABITO: herbácea","JOI002525","JOI002525","UNIVILLE.",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"248","2021-03-25 13:51:22-03","UNIVILLE","JOI","8689","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Meyer, F.S.","2008","07","23","Meyer, F.S.","470","2007","11","23","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITAT: barranco úmido; HABITO: herbácea; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI008689","JOI008689","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"249","2021-03-25 13:51:22-03","UNIVILLE","JOI","10488","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Meyer, F.S.","2010","11","02","Meyer, F.S.","269","2007","02","02","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITAT: sob forófito caído; HABITO: Epífita; TIPO VEGETACIONAL: FOD montana","JOI010488","JOI010488","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"250","2019-10-07 09:18:29-03","UEFS","HUEFS","67681","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Ribas, O.S.","4325","2002","02","20","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Floresta atlântica; encosta do morro.","HUEFS0067681","HUEFS0067681","Morro Inglês.","Angiospermae","Caryophyllales",NA,NA,"24916","auto","Caryophyllanae",NA,NA,NA,NA,NA
"251","2019-10-07 09:18:29-03","UEFS","HUEFS","101192","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Thomas, W.W.",NA,"2003","03","15","Brasil","Bahia","Jussari","-39.5425","-15.095556","39W32'33''","15S5'44''","750","850",NA,"HUEFS0101192","HUEFS0101192","Fazenda Serra do Teimoso, Reserva Serra do Teimoso. Near to of mountain, in area near source of the Ribeirao da Bica.","Angiospermae","Caryophyllales",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"252","2019-10-07 09:18:29-03","UEFS","HUEFS","108888","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","L.Senna","2006","09",NA,"Thomas, W.W.","11817","1998","02","10","Brasil","Bahia","Jussari","-39.583333","-15.166667","39W35'","15S10'","450","800","Semi-deciduous forest.","HUEFS0108888","HUEFS0108888","Serra do Teimoso, 7,5 km Nof Jussari on road to Palmira, then 2 km W to Fazenda Teimoso, then 45 min. Walk W to Reserva da Fazenda Teimoso.","Angiospermae","Caryophyllales",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"253","2019-10-07 09:18:29-03","UEFS","HUEFS","210551","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Delfini, C.","912","2013","03","31","Brasil","São Paulo","Tapiraí","-47","-24","47W","24S","422","422","Floresta Ombrófila Densa.","HUEFS0210551","HUEFS0210551","UHE Barra, trilha da vila dos moradores em direção à caixa d'água, aproximadamente 2 Km.","Angiospermae","Caryophyllales",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"254","2018-03-20 10:40:58-03","F","FMNH-SEEDPLANTS","V0427956F","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","brasiliensis","Celosia brasiliensis",NA,NA,NA,NA,NA,"Mello Barreto","1793","1935","7","29","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427956F","V0427956F_01 V0427956F_02",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"255","2018-03-20 10:41:18-03","F","FMNH-SEEDPLANTS","V0427993F","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","brasiliensis","Celosia brasiliensis",NA,NA,NA,NA,NA,"Mello Barreto","1793","1935","7","29","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427993F","V0427993F_01 V0427993F_02",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"256","2019-09-04 18:38:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,NA,NA,NA,NA,"J. Lhotsky",NA,"1832",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Syntype"
"257","2020-04-21 17:39:20-03","F","FMNH-SEEDPLANTS","V0361691F","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,NA,NA,NA,NA,"J. B. A. Guillemin","235",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0361691F",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isosyntype"
"258","2020-04-21 17:39:40-03","F","FMNH-SEEDPLANTS","V0361695F","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,NA,NA,NA,NA,"J. B. A. Guillemin","235",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0361695F",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isosyntype"
"259","2018-03-20 10:41:01-03","F","FMNH-SEEDPLANTS","V0427962F","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,NA,NA,NA,NA,NA,"18180","1946","5","13","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427962F","V0427962F_01 V0427962F_02",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"260","2019-06-13 10:27:20-03","F","FMNH-SEEDPLANTS","V0427965F","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,"M. L. Kawasaki : Field Museum of Natural History",NA,NA,NA,"V. Quipuscoa S.","2402","2000","9","6","Peru","San Martín","Huallaga",NA,NA,NA,NA,NA,"1800",NA,"V0427965F","V0427965F_01 V0427965F_02","Distrito Saposoa. Monumento historico Llacta Inca-La Canaan","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"261","2018-03-20 10:41:02-03","F","FMNH-SEEDPLANTS","V0427966F","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,NA,NA,NA,NA,"A. H. Gentry & et al.","25719","1979","3","14","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0427966F","V0427966F_01 V0427966F_02",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"262","2018-03-20 10:41:03-03","F","FMNH-SEEDPLANTS","V0427967F","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,NA,NA,NA,NA,"T. Plowman & H. C. de Lima","12927","1983","2","23","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427967F","V0427967F_01 V0427967F_02",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"263","2018-03-20 10:41:04-03","F","FMNH-SEEDPLANTS","V0427968F","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,NA,NA,NA,NA,NA,"847a","1914","8","23","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427968F","V0427968F_01 V0427968F_02",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"264","2020-04-17 15:06:20-03","F","FMNH-SEEDPLANTS","V0543735F","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,"RRC ID Flag",NA,NA,NA,"R. B. Foster","9363","1982","10","21","Peru","Huánuco",NA,"-75.8333","-9.5",NA,NA,NA,NA,NA,"V0543735F",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"9363",NA,NA
"265","2020-07-23 11:56:36-03","CEPLAC","CEPEC","79511","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,"A. M. Amorim",NA,NA,NA,"W. W. Thomas","11817","1998","02","10","Brasil","Bahia","JUSSARÍ","-39.583333","-15.166667","39W35'","15S10'",NA,NA,NA,NA,NA,"Serra do Teimoso, 7,5Km ao N de Jussar Rod. #?#p/ Palmira, depois 2Km a p/ Faz. Teimoso, depois 45min. Ao W p/ Faz. Teimoso.",NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"266","2020-07-23 11:56:36-03","CEPLAC","CEPEC","95474","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,"A. M. Amorim",NA,NA,NA,"A. M. Amorim","3778","2003","07","17","Brasil","Bahia","JUSSARÍ","-39.538889","-15.161944","39W32'20","15S9'43",NA,NA,NA,NA,NA,"RPPN Serra do Teimoso, Rod. Jussari/Palmira, entra ca. 7,5Km de Jussari, Faz. Teimoso. Coletas nas parcelas o inventário.",NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"267","2020-07-23 11:56:36-03","CEPLAC","CEPEC","81898","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,"A. M. Amorim",NA,NA,NA,"H. O. Pengel","21","1994","02","06","Brasil","Bahia","JUSSARÍ","-39.583333","-15.166667","39W35'","15S10'",NA,NA,NA,NA,NA,"Km 8 na estrada Jussari/Palmira. Faz. Teimoso. RPPN Serra do Teimoso.",NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA
"268","2020-07-23 11:56:36-03","CEPLAC","CEPEC","6497","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,"A. Furlan",NA,NA,NA,"R. S. Pinheiro","1092","1971","03","10","Brasil","Bahia","ALMADINA","-39.6371994018555","-14.7053003311157","0*0'0","0*0'0",NA,NA,NA,NA,NA,"Mata da Serra Pancadinho.",NA,NA,NA,NA,"14289","auto",NA,"03/05/1984",NA,NA,NA,NA
"269","2020-07-23 11:56:36-03","CEPLAC","CEPEC","6256","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,"A. Furlan",NA,NA,NA,"T. S. dos Santos","1245","1970","10","31","Brasil","Bahia","IPIAÚ","-39.7338981628418","-14.1372003555298",NA,NA,NA,NA,NA,NA,NA,"Rod. Ipiaú/Jequié.",NA,NA,NA,NA,"24789","auto",NA,"03/05/1984",NA,NA,NA,NA
"270","2020-11-12 16:58:42-03","UEL","FUEL","48507","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Korte, A","2010","09","30","Korte, A; Kniess, A","3903","2010","06","24","Brasil","Santa Catarina","Vitor Meireles","-49.77","-26.821667","-49.77","-26.821667","701","701",NA,"FUEL018967",NA,"Jacú-Paca, Floresta Ombrófila Densa (Estádio suces. médio de regeneração)","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-11-12 16:58:42-03","UEL","FUEL","48514","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Gasper, AL","2010","08","25","Cadorin, TJ; Grosch, B; Zimmermann, R; Lopes, CP","2853","2010","06","24","Brasil","Santa Catarina","Florianópolis","-48.535","-27.724167","-48.535","-27.724167","317","317",NA,"FUEL018966",NA,"Parque Municipal da Lagoa do Peri, floresta ombrófila densa, interior de fragmento, estágio sucessional primário","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-11-12 16:58:42-03","UEL","FUEL","48530","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Gasper, AL","2010","09","30","Cadorin, TJ; Grosch, B; Zimmermann, R; Lopes, CP","2799","2010","06","22","Brasil","Santa Catarina","Florianópolis","-48.4925","-27.775278","-48.4925","-27.775278","46","46",NA,"FUEL018969",NA,"Pântano do Sul, floresta ombrófila densa, interior do fragmento, estágio sucessional avançado","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-11-12 16:58:42-03","UEL","FUEL","51073","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Korte, A","2011","03","22","Korte, A","6152","2011","03","07","Brasil","Santa Catarina","Massaranduba","-48.96","-26.634444","-48.96","-26.634444","335","335",NA,"FUEL018968",NA,"Guarani, Floresta Ombrófila Densa, estágio sucessional médio","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-11-12 16:58:42-03","UEL","FUEL","51075","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Korte, A","2010","04","26","Korte, A; Kniess, A","2752","2010","04","14","Brasil","Santa Catarina","José Boiteux","-49.588611","-26.911944","-49.588611","-26.911944","823","823",NA,"FUEL018964",NA,"Rio Laeisz, Floresta Ombrófila Densa, estágio sucessional avançado","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-11-12 16:58:42-03","UEL","FUEL","9194","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Hatschbach, G","1986","01",NA,"Hatschbach, G","48868","1985","01","29","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"FUEL018971",NA,"Estrada dos Jesuitas","Tracheophyta","Caryophyllales",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"276","2021-04-01 17:42:28-03","UEL","FUEL","9732","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Rossetto, EFS","2021","04",NA,"Yamamoto, KY; Vieira, AOS","26207","1992","05","01","Brasil","Rio de Janeiro","Magé","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,"FUEL021453",NA,"subida para o Pico Dedo de Deus. Interior de mata de encosta","Tracheophyta","Caryophyllales",NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA
"277","2020-11-12 16:58:42-03","UEL","FUEL","41400","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Vieira, FCS","925","2005","03","26","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"900","900",NA,"FUEL018970",NA,"Castelo dos Bugres","Tracheophyta","Caryophyllales",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"278","2019-11-01 14:51:50-03","UnB","UB","200671","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Delfini, C; et al.","912","2013","03","31","Brasil","São Paulo","Tapiraí","-47.584444","-24.059167","-47.584444","-24.059167","422","422","Erva 0,5m. Pecíolos avermelhados. Frutos verdes; Floresta ombrófila densa",NA,NA,"UHE Barra, Trilha da vila dos moradores em direção a caixa d'água","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-08-20 14:55:31-03","UFSC","FLOR","44502","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Ferreira, J.P.R.","2015","12","17","Funez, L.A.","804","2012","08","18","Brasil","Santa Catarina","Rodeio","-49.401389","-26.875833","49º24'5''W","26º52'33''S","770","770","erva terrícola, flor branca com verde. Floresta Ombrófila Densa.","FLOR0044502","FLOR0044502","Eremíterio Frei Egídio.",NA,"Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-08-20 14:55:31-03","UFSC","FLOR","44513","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Korte, A.","2010","11","24","Korte, A.","5068","2010","11","24","Brasil","Santa Catarina","Garuva","-48.960556","-26.100278","48º57'38''W","26º6'1''S","800","800","erva terrícola. Florística IFFSC 1066b (Erva de Terrícola). Floresta Ombrófila Densa.","FLOR0044513","FLOR0044513","Estrada Bonita (Serra do Quiriri).",NA,"Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-08-20 20:38:21-03","UFSC","FLOR","27353","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Jarenkow, J.A.","1995",NA,NA,"Jarenkow, J.A.; Sobral, M.","2934","1995","12","17","Brasil","Rio Grande do Sul","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"erva, flor verdosa","FLOR0027353","FLOR0027353","Morro do Forno, trilha de acesso ao planalto.",NA,"Caryophyllales",NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA
"282","2020-08-20 20:38:21-03","UFSC","FLOR","16749","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.","3956","1986","11","14","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"400","400","subarbusto, 1m altura. Local bastante úmido e sombrio.","FLOR0016749","FLOR0016749","Fazenda Faxinal (Florestal R.H. Ltda.), próximo do rio Garcia (via Lajeado Alto, Guabiruba).",NA,"Caryophyllales",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"283","2020-08-20 20:38:21-03","UFSC","FLOR","2718","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Smith, L.B.","1972",NA,NA,"Klein, R.M.; Bresolin, A.","8541","1970","01","20","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"150","150","erva. Exemplar único.","FLOR0002718","FLOR0002718","Morro da Cotia, Tapera, Ribeirão, Ilha de Santa Catarina.",NA,"Caryophyllales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"284","2020-08-20 20:38:21-03","UFSC","FLOR","1282","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Smith, L.B.","1971",NA,NA,"Bresolin, A.","47","1970","12","15","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"270","270","0,3m altura","FLOR0001282","FLOR0001282","Tapera, Ribeirão, Ilha de Santa Catarina.",NA,"Caryophyllales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"285","2020-08-20 20:38:21-03","UFSC","FLOR","24963","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Falkenberg, D.B.","1995",NA,NA,"Falkenberg, D.B.; Souza, M.L.","6947","1995","01","05","Brasil","Santa Catarina","Grão Pará","-49.2146987915039","-28.1849994659424",NA,NA,"800","800","subarbusto, 0,5m altura","FLOR0024963","FLOR0024963","SC 439, encosta leste da Serra do Corvo Branco.",NA,"Caryophyllales",NA,NA,"24844","auto",NA,NA,NA,NA,NA,NA
"286","2020-08-20 14:55:31-03","UFSC","FLOR","41464","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Ferreira, J.P.R.","2015","12","17","Reis, A.; Cardoso, J.H. & Nakazono, E.M.","2531","1996","04","04","Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,"300","300","erva, flor verde, 0,4m altura","FLOR0041464","FLOR0041464","Parque Botânico do Morro do Baú.",NA,"Caryophyllales",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"287","2021-03-04 15:42:45-03","IF","SPSF","09934","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,NA,NA,NA,NA,"T.P.Guerra & A.Custodio Filho","55","1983","07","07","Brasil","SP","Biritiba Mirim",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Estação Biológica de Boracéia","Magnoliophyta","Caryophyllales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"288","2021-03-04 15:42:45-03","IF","SPSF","09938","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,NA,NA,NA,NA,"A.Custodio Filho","1347","1983","05","10","Brasil","SP","Biritiba Mirim",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Estação Biológica de Boracéia","Magnoliophyta","Caryophyllales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"289","2021-03-04 15:42:45-03","IF","SPSF","33881","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,NA,NA,NA,NA,"D.F.Araki","41","2003","04","16","Brasil","SP","Eldorado","-48.35","-24.3075",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Parque Estadual de Intervales","Magnoliophyta","Caryophyllales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"290","2021-03-04 15:42:45-03","IF","SPSF","36011","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia",NA,NA,NA,NA,NA,"A.C.C.Destefani","63","2005","03","23","Brasil","SP","Eldorado","-48.400278","-24.6525",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,"P.E.Jacupiranga- Núcleo Caverna do Diabo","Magnoliophyta","Caryophyllales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"291","2021-03-04 15:42:45-03","IF","SPSF","37403","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","F. A. R. D. P. Arzolla","2007","02","08","F. A. R. D. P. Arzolla & G.C.R.de Paula & F.E.S.P.Vilela & C.S.Nunes & V.Gregorato & J.R.dos Santos","1042","2006","12","27","Brasil","SP","São Paulo","-46.634444","-23.446111",NA,NA,"890","890","COLETA: Floresta Ombrófila Densa Montana.&nf;Herbácea, flores róseas.; GEOGRAFIA: peoximidades da Administração.;",NA,NA,NA,"Magnoliophyta","Caryophyllales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
