"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"221","2019-10-09 11:19:50-03","UFBA","ALCB","06535","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Pinto, GCP","129","1946","05",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"L.","Bahia","Cruz das Almas","Recôncavo Sul, E. Agronomia da Bahia","-39.1","-12.666667",NA,NA,NA,NA,"Pinto, GCP",NA,NA,"-39.1","-12.666667","1946","09",NA,NA,NA,NA,NA,NA,NA
"222","2019-10-09 11:19:50-03","UFBA","ALCB","06536","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Pinto, GCP","51- 143","1956",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"L.","Bahia","Cruz das Almas","Recôncavo Sul","-39.1","-12.666667",NA,NA,NA,NA,"Monteiro, H",NA,NA,"-39.1","-12.666667","1956","01",NA,NA,NA,NA,NA,NA,NA
"223","2019-10-09 11:19:50-03","UFBA","ALCB","10286","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Santana, W","s/n","1972","05","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"L.","Bahia","Salvador","Região Metropolitana Salvador, Ondina","-38.5","-12.966667",NA,NA,NA,NA,"Guedes, ML",NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-10-09 11:19:50-03","UFBA","ALCB","106237","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Mattos Andrade, PE de; Gomes, FS; Queiroz, EP; Guedes, ML; et al.","132","2012","10","03","Southern America","Brasil",NA,NA,"de ca 1,6 m de altura. Folhas lobadas, discolores. Flores com sépalas verdes, pétalas róseas.",NA,"Dicotyledon",NA,"L.","Bahia","Salvador","Região Metropolitana Salvador","-38.5","-12.966667",NA,NA,NA,NA,"Guedes, ML; Gomes, FS",NA,NA,"-38.5","-12.966667","2012","10",NA,NA,NA,NA,NA,NA,NA
"225","2019-10-09 11:19:51-03","UFBA","ALCB","108684","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","PROUFBA","31","2012","07","05","Southern America","Brasil",NA,NA,"ca 40cm, folhas discolores, pétalas rosa, sépalas verde, frutos variando de verde a marrom.",NA,"Dicotyledon",NA,"L.","Bahia","Salvador","UFBA- Campus Ondina.","-38.5","-12.966667",NA,NA,NA,NA,"Rodrigues, AR",NA,NA,"-38.5","-12.966667","2013","05",NA,NA,NA,NA,NA,NA,NA
"226","2021-02-08 21:32:39-03","UFBA","ALCB","11669","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","s.col.","PHs/n",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"ALCB015409","Dicotyledon",NA,"L.",NA,NA,"De quase todo o Brasil",NA,NA,"ALCB015409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-02-08 21:32:39-03","UFBA","ALCB","11670","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","s.col.","PHs/n",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"ALCB015410","Dicotyledon",NA,"L.",NA,NA,"Do Sul e centro do Brasil",NA,NA,"ALCB015410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-10-09 11:19:51-03","UFBA","ALCB","122297","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Pinto, FCL; Silveira, ER","46","2013","05","02","Southern America","Brasil",NA,NA,"Flores axilares, vistosas, róseas. Fruto cápsulas.","ALCB008707","Dicotyledon",NA,"L.","Ceará","Guaraciaba do Norte",NA,"-40.846111","-4.131944","ALCB008707",NA,NA,NA,"Guedes, ML",NA,NA,"-40.846111","-4.131944","2016","01",NA,NA,NA,NA,NA,NA,NA
"229","2019-10-09 11:19:51-03","UFBA","ALCB","122576","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Santana, A; Borges, RL; Coelho, J; Stadnik, A","37","2015","05","14","Southern America","Brasil",NA,NA,"ca 2,5 m alt. Folhas discolores. Cálice verde, corola rosa, estames rosas. Fruto verde.","ALCB044226","Dicotyledon",NA,"L.","Bahia","Licínio de Almeida","São Domingos de Baixo.","-42.518333","-14.455833",NA,NA,"905","905","Santana, A",NA,NA,"-42.518333","-14.455833","2015","10",NA,NA,NA,NA,NA,NA,NA
"230","2019-10-09 11:19:51-03","UFBA","ALCB","124634","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Guedes, ML; Alunos de Botânica Econômica","24702","2016","04","28","Southern America","Brasil",NA,NA,"Folhas discolores, face abaxial com indumento esbranquiçado. Flores em botões. Fruto imaturo, cápsula.","ALCB021941","Dicotyledon",NA,"L.","Bahia","Eunápolis","Caminho para Cabrália.","-39.566667","-16.366667","ALCB021941",NA,NA,NA,"Guedes, ML",NA,NA,"-39.566667","-16.366667","2016","09",NA,NA,NA,NA,NA,NA,NA
"231","2019-10-09 11:19:51-03","UFBA","ALCB","125223","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Aona, LYS; Sousa, NXM; Fonseca, WO","4134","2015","08","17","Southern America","Brasil",NA,NA,"Flor rosa.","ALCB031018","Dicotyledon",NA,"L.","Bahia","Sapeaçu","Rua Hipólito Fonseca, baixa da Palmeira.","-39.217778","-12.743333","ALCB031018",NA,NA,NA,NA,NA,NA,"-39.217778","-12.743333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-10-09 11:19:51-03","UFBA","ALCB","15860","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Noblick, LR","1811","1980","05","25","Southern America","Brasil",NA,NA,"Ca. de 2 m com folhas palmatilobadas com flores roxas.",NA,"Dicotyledon",NA,"L.","Bahia","Salvador","Região Metropolitana Salvador, Perto do Museu da Ciência e Tecnologia - Boca do Rio","-38.5","-12.966667",NA,NA,NA,NA,"Guedes, ML; Faria, LSS; Paranhos, LH",NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-10-09 11:19:51-03","UFBA","ALCB","17534","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Noblick, LR; Lemos, MJS","3940","1985","07","05","Southern America","Brasil",NA,NA,"Ca. de 2,5 m de alt. com pétalas roxas.; Comum nos lugares úmidos e abertos.",NA,"Dicotyledon",NA,"L.","Bahia","Dom Macedo Costa","Recôncavo Sul, Faz. Mocambo","-39.166667","-12.933333",NA,NA,NA,NA,NA,NA,NA,"-39.166667","-12.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-10-09 11:19:51-03","UFBA","ALCB","17643","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Alunos de Ecologia","s/n","1986","05","17","Southern America","Brasil",NA,NA,"Ca. de 2,0 m de alt. Folhas discolores, membranáceas, flores de cor rósea.",NA,"Dicotyledon",NA,"L.","Bahia","Salvador","Região Metropolitana Salvador, Abaeté","-38.5","-12.966667",NA,NA,NA,NA,"Guedes, ML",NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-10-09 11:19:51-03","UFBA","ALCB","19645","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Gusmão, EF de","368","1975","10","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"L.","Bahia","Pojuca","Litoral Norte, Rio Pojuca.","-38.316667","-12.416667",NA,NA,NA,NA,NA,NA,NA,"-38.316667","-12.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-10-09 11:19:51-03","UFBA","ALCB","23176","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Guedes, ML; Santana, P; Junior, E","3872","1996","07","06","Southern America","Brasil",NA,NA,"Ca. de 1,5 m de alt. Folhas simples, discolores. Flores de cor lilás bastante ornamental. Frutos cápsula eriçada.",NA,"Dicotyledon",NA,"L.","Bahia","Salvador","Região Metropolitana Salvador, Abaeté","-38.35","-12.933333",NA,NA,NA,NA,"Guedes, ML",NA,NA,"-38.35","-12.933333","1996",NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-10-09 11:19:51-03","UFBA","ALCB","62068","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Oliveira, RP de; França, F; Silva, MM da","526","2000","05","05","Southern America","Brasil",NA,NA,"Ca. de 80 cm, ereto. Folhas discolores membrano - cartáceas. Flor com corola magenta, base dela com tom mais intenso; tubo e anteras magenta.",NA,"Dicotyledon",NA,"L.","Bahia","Valença","Litoral Sul, Estrada para Camamu, 2 km de Valença","-39.727778","-13.416389",NA,NA,"5","5",NA,NA,NA,"-39.727778","-13.416389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-10-09 11:19:51-03","UFBA","ALCB","56753","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML","671","2001","06","23","Southern America","Brasil",NA,NA,"de ca. 1,50 m. Folhas cartáceas, discolores, ásperas. Flores com pétalas róseas. Frutos cápsula com semente espinescente.; Capào de mata.",NA,"Dicotyledon",NA,"L.","Bahia","Ilhéus","Litoral Sul, Assentamento Bom Gosto.","-39.116667","-14.683333",NA,NA,NA,NA,"Guedes, ML",NA,NA,"-39.116667","-14.683333","2001","12",NA,NA,NA,NA,NA,NA,NA
"239","2019-10-09 11:19:51-03","UFBA","ALCB","56753","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML","671","2001","06","23","Southern America","Brasil",NA,NA,"Ca. de 1,50 m. Folhas cartáceas,discolores, ásperas. Flores com pétalas róseas. Frutos cápsula com semente espinescente.; Capão de mata.",NA,"Dicotyledon",NA,"L.","Bahia","Ilhéus","Litoral Sul, Assentamento Bom Gosto","-39.116667","-14.683333",NA,NA,NA,NA,"Guedes, ML",NA,NA,"-39.116667","-14.683333","2001","12",NA,NA,NA,NA,NA,NA,NA
"240","2019-10-09 11:19:51-03","UFBA","ALCB","64570","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Rigueira, D","s/n","2003","08","08","Southern America","Brasil",NA,NA,"Folhas discolores, avermelhadas. Flores com cálice verde, corola rósea. Frutos imaturos verdes e maduros marrons.",NA,"Dicotyledon",NA,"L.","Bahia","Cairu","Baixo Sul, Garapuá","-39.035833","-13.4925",NA,NA,NA,NA,"Guedes, ML",NA,NA,"-39.035833","-13.4925","2003","12",NA,NA,NA,NA,NA,NA,NA
"241","2019-10-09 11:19:51-03","UFBA","ALCB","64570","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Rigueira, D","s/n","2003","08","08","Southern America","Brasil",NA,NA,"Folhas discolores, avermelhadas. Flores com cálice verde, corola rósea. Frutos imaturos verdes e maduros marrons.; Cultivada",NA,"Dicotyledon",NA,"L.","Bahia","Cairu","Baixo Sul, Garapuá","-39.035833","-13.4925",NA,NA,NA,NA,"Guedes, ML",NA,NA,"-39.035833","-13.4925","2003","12",NA,NA,NA,NA,NA,NA,NA
"242","2019-10-09 11:19:51-03","UFBA","ALCB","74216","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Tosto, MG; Rigueira, D; Santos, JS; Guedes, ML","40","2006","08","12","Southern America","Brasil",NA,NA,"Ca de 1,60 m. Folhas membranáceas, discolores. Face abaxial com indumentos. Inflorescência nas axilas das folhas. Flores róseas. Frutos imaturos verde e maduros marrom.; Mussununga, herbáceo-arbustiva,",NA,"Dicotyledon",NA,"L.","Bahia","Cairu","Baixo Sul, Garapuá","-39.033333","-13.483333",NA,NA,NA,NA,"Guedes, ML",NA,NA,"-39.033333","-13.483333","2006","08",NA,NA,NA,NA,NA,NA,NA
"243","2019-10-09 11:19:51-03","UFBA","ALCB","74216","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Tosto, MG; Santos, JS; Guedes, ML; Rigueira, D","78","2006","08","12","Southern America","Brasil",NA,NA,"ca. 1,60 m alt. Folhas membranáceas, discolores, com a face abaxial com indumentos. Inflorescência nas axilas das folhas. Flores roseas. Frutos imaturos verdes e maduros marrons.; Mussununga.",NA,"Dicotyledon",NA,"L.","Bahia","Cairu","Baixo Sul, Garapuá","-39.033333","-13.483333",NA,NA,NA,NA,"Guedes, ML",NA,NA,"-39.033333","-13.483333","2006","10",NA,NA,NA,NA,NA,NA,NA
"244","2019-10-09 11:19:51-03","UFBA","ALCB","74216","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Tosto, MG; Rigueira, D; Santos, JS; Guedes, ML","40","2006","08","12","Southern America","Brasil",NA,NA,"Ca de 1,60 m. Folhas membranáceas, discolores. Face abaxial com indumentos. Inflorescência nas axilas das folhas. Flores róseas. Frutos imaturos verde e maduros marrom.; Mussununga, herbáceo-arbustiva,",NA,"Dicotyledon",NA,"L.","Bahia","Cairu","Baixo Sul, Garapuá","-39.033333","-13.483333",NA,NA,NA,NA,"Guedes, ML",NA,NA,"-39.033333","-13.483333","2006","08",NA,NA,NA,NA,NA,NA,NA
"245","2019-10-09 11:19:51-03","UFBA","ALCB","92678","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Guedes, ML; Gomes, FS","16548",NA,NA,NA,"Southern America","Brasil",NA,NA,"Ca. de 1,20 m de alt. Folhas discolores, flores rosas, frutos imaturos verdes.",NA,"Dicotyledon",NA,"L.","Bahia","Lauro de Freitas","Região Metropolitana Salvador","-38.316667","-12.883333",NA,NA,NA,NA,"Guedes, ML",NA,NA,"-38.316667","-12.883333","2010","01",NA,NA,NA,NA,NA,NA,NA
"246","2019-10-09 11:19:51-03","UFBA","ALCB","92678","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Guedes, ML; Gomes, FS","16548","2009","05","16","Southern America","Brasil",NA,NA,"de ca 1,20 m de altura. Folhas discolores. Flores rosas. Frutos imaturos verdes.",NA,"Dicotyledon",NA,"L.","Bahia","Lauro de Freitas","Região Metropolitana Salvador","-38.316667","-12.883333",NA,NA,NA,NA,"Guedes, ML",NA,NA,"-38.316667","-12.883333","2010","01",NA,NA,NA,NA,NA,NA,NA
"247","2019-10-09 11:19:51-03","UFBA","ALCB","99332","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Guedes, ML; Silva, LM; Akita, AST; Gomes, FS","18388","2011","06","13","Southern America","Brasil",NA,NA,"Folhas membranáceas, discolores.; Área antropizada.",NA,"Dicotyledon",NA,"L.","Bahia","Salvador","Região Metropolitana Salvador, Ilha de Maré. Povoado de Botelho","-38.516667","-12.784722",NA,NA,NA,NA,"Guedes, ML",NA,NA,"-38.516667","-12.784722","2011","06",NA,NA,NA,NA,NA,NA,NA
"248","2019-10-09 11:19:50-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Costa-Neto, EM","45","1996","04","28","Southern America","Brasil",NA,NA,"1,50 m, ramos pilosos. Folhas alternas, pilosas, glândulas na base. Flores roxas.; solo arenoso.",NA,"Dicotyledon",NA,"L.","Bahia","Conde","Litoral Norte, Praia de Siribinha","-37.6","-11.8",NA,NA,NA,NA,"Queiroz, LP de",NA,NA,"-37.6","-11.8","1996","06",NA,NA,NA,NA,NA,NA,NA
"249","2019-10-09 11:19:51-03","UFBA","ALCB","24469","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Gouveia, EP de","s/n","1989","06","23","Southern America","Brasil",NA,NA,"Flores azuis.&nf;Fruto com sementes aladas.",NA,"Dicotyledon",NA,"L.","Bahia","Brumado","Serra Geral, Ituaçu, Sitio Barreiros","-41.6652984619141","-14.2035999298096",NA,NA,NA,NA,"Guedes, ML","38387","auto",NA,NA,"1993","11",NA,NA,NA,NA,NA,NA,NA
"250","2019-10-09 11:19:51-03","UFBA","ALCB","24469","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Gouveia, EP de","s/n","1989","06","23","Southern America","Brasil",NA,NA,"Flores azuis.&nf;Fruto com sementes aladas.",NA,"Dicotyledon",NA,"L.","Bahia","Brumado","Serra Geral, Ituaçu, Sitio Barreiros","-41.6652984619141","-14.2035999298096",NA,NA,NA,NA,"Guedes, ML","38387","auto",NA,NA,"1993","11",NA,NA,NA,NA,NA,NA,NA
"251","2019-10-09 11:19:50-03","UFBA","ALCB","032196","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Hatschbach, G; Silva, JM","60684","1994","06","04","Southern America","Brasil",NA,NA,"Ca.de 1,80 m, flor rosada.",NA,"Dicotyledon",NA,"L.","Mato Grosso do Sul","Aquidauana",NA,"-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"Hatschbach, G","212961","auto",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-02-08 09:59:55-03","NBC","NL-BOTANY","U 0287235","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Jansen-Jacobs MJ; et al.",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200287235 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0287235",NA,"Malvales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw30581",NA,NA,NA,NA
"253","2020-02-08 09:59:55-03","NBC","NL-BOTANY","U.1377957","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Pulle AA",NA,"1938","10","29","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1377957 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1377957",NA,"Malvales","L.",NA,NA,"Distrito Federal: Recreio dos Bandeitantes.",NA,NA,"NL-U1377957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"254","2020-02-08 09:59:55-03","NBC","NL-BOTANY","L.2368748","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Pedersen TM",NA,"1966","06","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2368748 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2368748",NA,"Malvales","L.",NA,NA,"Plantae brasilienses. Paranaguá.",NA,NA,"NL-L2368748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"255","2020-02-08 09:59:55-03","NBC","NL-BOTANY","L.2368749","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Melinon M",NA,"1842","01","01","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2368749 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2368749",NA,"Malvales","L.",NA,NA,"Guyane Francaise.",NA,NA,"NL-L2368749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"256","2020-02-08 09:59:55-03","NBC","NL-BOTANY","L.2368750","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Burchell WJ",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2368750 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2368750",NA,"Malvales","L.",NA,NA,"Plantarum Brasiliæ Tropicæ. Brasilia at Porto Real.",NA,NA,"NL-L2368750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"257","2020-02-08 09:59:55-03","NBC","NL-BOTANY","L.2368751","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Burchell WJ",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2368751 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2368751",NA,"Malvales","L.",NA,NA,"Plantarum Brasiliæ Tropicæ. Brasilia at Para.",NA,NA,"NL-L2368751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"258","2020-02-08 09:59:55-03","NBC","NL-BOTANY","L.2368752","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Pohl JBE; Schott ACV",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2368752 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2368752",NA,"Malvales","L.",NA,NA,"Brasilia.",NA,NA,"NL-L2368752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"259","2020-02-08 09:59:55-03","NBC","NL-BOTANY","L.2368753","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Hatschbach GG",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2368753 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2368753",NA,"Malvales","L.",NA,NA,"Est. Parana. Mun. Paranagua. Matinhos.",NA,NA,"NL-L2368753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"260","2020-02-08 09:59:55-03","NBC","NL-BOTANY","U.1377926","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Hoff M",NA,"1999","06","30","Southern America","French Guiana",NA,NA,"Marécage.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1377926 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1377926",NA,"Malvales","L.","Cayenne",NA,"Guyane Francaise. Bourg de Kaw, Centre du village.","-52.0375","4.484722","NL-U1377926",NA,NA,NA,"Hoff M",NA,NA,"-52.0375","4.484722",NA,NA,NA,"Magnoliopsidae","U 0183885",NA,NA,NA,NA
"261","2020-02-08 09:59:55-03","NBC","NL-BOTANY","U.1377927","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Andel TR van; Wilson I; Wilson D; George N",NA,"1997","01","19","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1377927 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1377927",NA,"Malvales","L.","North West District",NA,NA,NA,NA,"NL-U1377927",NA,NA,NA,"Jansen-Jacobs MJ",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0088159",NA,NA,NA,NA
"262","2020-02-08 09:59:55-03","NBC","NL-BOTANY","U.1377928","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Ek RC",NA,"1993","01","05","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1377928 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1377928",NA,"Malvales","L.",NA,NA,NA,"-58.5","5.333333","NL-U1377928",NA,NA,NA,"Jansen-Jacobs MJ",NA,NA,"-58.5","5.333333",NA,NA,NA,"Magnoliopsidae","U 0083517",NA,NA,NA,NA
"263","2020-02-08 09:59:55-03","NBC","NL-BOTANY","U.1377929","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","Hoffman B; Roberts L",NA,"1992","09","18","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1377929 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1377929",NA,"Malvales","L.","Pomeroon-Supenaam",NA,NA,"-58.95","7.233333","NL-U1377929",NA,NA,NA,"Dorr LJ",NA,NA,"-58.95","7.233333",NA,NA,NA,"Magnoliopsidae","U 0069660",NA,NA,NA,NA
