"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"229","2019-11-27 13:51:45-03","UFS","ASE","34951","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Matos, GMA; Freire, GS; Barbosa, P; Santos, E; Santana, STS; Meira, ACS","499","2015","Southern America","Brasil","Povoado Saúde, Fazenda Mãe Natureza.",NA,"Herbácea com ca. 80 cm. inflorescência esverdeada e passadas marrons.; Ecótono: Caatinga e Mata Atlântica.","ASE0033535","ASE0033535","11","06","Sergipe","Santana do São Francisco","-36.38222","-10.15195","Mota, AC",NA,NA,"-36.38222","-10.15195","2015","11",NA,NA,"26",NA,NA,NA,NA,NA
"230","2019-11-27 13:51:45-03","UFS","ASE","35165","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Matos, GMA; Santos, E; Freire, GS; Silva, BD","513","2015","Southern America","Brasil","Povoado Saúde, Fazenda Mãe Natureza.",NA,"Herbácea com ca. de 1 m. Inflorescência verde a vinácea.; Ecótono: Caatinga e Mata Atlântica.","ASE0036039","ASE0036039","12","15","Sergipe","Santana do São Francisco","-36.3821","-10.1519","Andrade, RS",NA,NA,"-36.3821","-10.1519","2016","01",NA,NA,"18",NA,NA,NA,NA,NA
"231","2019-11-27 13:51:45-03","UFS","ASE","39941","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Santana Júnior, JA; Neto, AMS; Santos Júnior, JL; Santos, MN; Bomfim, DF; Santos, JB","590","2018","Southern America","Brasil","Matinha da UFS, Área alagada; forte influência antrópica; próximo à estação de tratamento da Universidade Federal de Sergipe",NA,"Herbácea, 70-80 cm de altura, em borda de mata, com flores amarelas.; Mata Atlântica","ASE0041458",NA,"01","10","Sergipe","São Cristóvão","-37.61","-10.5537","Santana Júnior, JA",NA,NA,"-37.61","-10.5537","2018","07",NA,NA,"24",NA,NA,NA,NA,NA
"232","2019-11-27 13:51:45-03","UFS","ASE","33695","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Santana Júnior, JA; Silva, EJ; Lopes, LJO; Schottino, SC; Silva, JAJ","151","2015","Southern America","Brasil","Povoado Bom Sucesso, No entorno da Caverna toca da raposa",NA,"Herbácea. Aproximadamente 1 m.; Caatinga","ASE0006356","ASE0006356","02","20","Sergipe","Simão Dias","-37.5224","-10.4316","Santana Júnior, JA",NA,NA,"-37.5224","-10.4316","2015","03",NA,NA,"30",NA,NA,NA,NA,NA
"233","2021-03-01 16:20:29-03","UNICAMP","UEC","192701","S","Plantae","Liliopsida",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Neves, DRM","8","2004",NA,"Brazil","Pousada Tucanos",NA,"Erva de 1,5m; flor verde e roxa; Flutuante (Baceiro); BAceiro; Solo argiloso; Relevo plano","UEC127136","UEC127136","10","30","Mato Grosso do Sul","Ladário","-57.576667","-19.052922","Neves, DRM","60","60","-57.576667","-19.052922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-03-01 16:20:29-03","UNICAMP","UEC","122685","S","Plantae","Liliopsida",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Prado, AL","1450","1992",NA,"Brazil","Campo Jofre, Cerrado de murundum, após Ronco do Bugiu.",NA,"Erva, 60cm de altura, amarela. Solo argiloso.","UEC056875","UEC056875","03","18","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"235","2021-03-01 16:20:29-03","UNICAMP","UEC","122668","S","Plantae","Liliopsida",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Prado, AL","3158","1992",NA,"Brazil","Proximidades da Rodovia Transpantaneira, Km 30",NA,"Planta em fase de crescimento, ramos caulinares, 20-30cm de altura. Ótima forrageira.","UEC056878","UEC056878","08","05","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"236","2021-03-01 16:20:29-03","UNICAMP","UEC","122740","S","Plantae","Liliopsida",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Prado, AL","2868","1991",NA,"Brazil","Rod. Transpantaneira Km 27 Poconé P. Jofre",NA,"Erva ca de 70cm de alt. Flores esverdeadas","UEC056877","UEC056877","11","12","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA
"237","2021-03-01 16:20:29-03","UNICAMP","UEC","16904","S","Plantae","Liliopsida",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Kummrow, R","367","1974",NA,"Brazil","Vossoroca",NA,"Margem de Represa.","UEC056880","UEC056880","02","17","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375","Renvoize, SA",NA,NA,NA,NA,"1976",NA,"25228","auto",NA,NA,NA,NA,NA,NA
"238","2021-03-01 16:20:29-03","UNICAMP","UEC","62010","S","Plantae","Liliopsida",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Bernacci, LC","24301","1989",NA,"Brazil","Fazenda São Vicente",NA,"Erva ca. de 1m de alt. Planta comum à formações nativas; crescente à beira da estrada na mata.; Mata.","UEC056876","UEC056876","05","31","São Paulo","Campinas","-47.060001373291","-22.8999996185303","Filgueiras, TS",NA,NA,NA,NA,"1990",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"239","2019-08-20 10:01:25-03","UNICAMP","UEC","135211","S","Plantae","Liliopsida",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Bittrich, V","s.n.","2002",NA,"Brazil","UNICAMP, Instituto de Biologia, Espontânea em tanques de cultivo de plantas aquáticas, casa de vegetação.",NA,NA,"UEC012367","UEC012367","01","14","São Paulo","Campinas","-47.060001373291","-22.8999996185303","Aona, LYS",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"240","2021-03-01 16:20:29-03","UNICAMP","UEC","100562","S","Plantae","Liliopsida",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Matsumoto, K; Belinello, R; Aona, LYS; Galvão, C; Faria, AD","102","1997",NA,"Brazil","SP 461 Cardoso-Riolândia km 596",NA,"Brejo ao lado direito.","UEC056874","UEC056874","01","29","São Paulo","Cardoso","-49.9099998474121","-20.0799999237061","Lerina, R",NA,NA,NA,NA,"2000","06","22486","auto",NA,NA,NA,NA,NA,NA
"241","2019-08-20 10:01:25-03","UNICAMP","UEC","110018","S","Plantae","Liliopsida",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Pansarin, ER; Belinello, R; Galvão, JC; Faria, AD","606","2000",NA,"Brazil","Represa após a ponte.",NA,NA,"UEC056873","UEC056873","01","14","São Paulo","Ouro Verde","-51.7000007629395","-21.4799995422363","Lerina, R",NA,NA,NA,NA,"2000","06","17733","auto",NA,NA,NA,NA,NA,NA
"242","2019-11-19 14:08:51-03","UFRPE","PEUFR","3044","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","E.C. Tenório","1180","1970",NA,"Brasil","Bongi",NA,NA,"PEUFR003044",NA,"12","17","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","E.C. Tenório",NA,NA,NA,NA,"1971",NA,"18865","auto",NA,NA,NA,NA,NA,NA
"243","2019-11-19 14:08:51-03","UFRPE","PEUFR","3108","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","E.C. Tenório","1249","1971",NA,"Brasil","Campus da UFRPE; Córrego da Fortuna",NA,NA,"PEUFR003108",NA,"04","19","Pernambuco","Recife","-34.8810997009277","-8.05389022827148","E.C. Tenório",NA,NA,NA,NA,"1971",NA,"18865","auto",NA,NA,NA,NA,NA,NA
"244","2020-06-03 21:52:09-03","UFPB","JPB","5057","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Sousa, MA; et al.","1243","1982","Southern America","Brasil",NA,NA,NA,NA,NA,"04","05","Paraíba","João Pessoa","-34.863056","-7.115",NA,"47","47","-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-09-24 17:42:54-03","PUCRS","MPUC","5897","S","Plantae",NA,"Poales","Poaceae","Leersia","hexandra","Leersia hexandra","Swartz",NA,NA,"1988","South America","Brasil","Distrito Ferreira",NA,NA,NA,NA,"01","21","RS","Cachoeira do Sul","-52.8938889","-30.0394444","T. Strehl",NA,NA,"-52.8938889000","-30.0394444000","1988","01",NA,NA,"01","Liliopsida",NA,"1",NA,NA
"246","2019-01-17 11:23:32-02","PUCRS","MPUC","10796","S","Plantae",NA,"Poales","Poaceae","Leersia","hexandra","Leersia hexandra","Swartz","P. Brack",NA,"1989","South America","Argentina","Porto Azara, arroio Chimiray I",NA,NA,NA,NA,"02","20","Misiones","Apóstoles",NA,NA,"C.R. Dillemburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,"1",NA,NA
"247","2019-01-17 11:23:32-02","PUCRS","MPUC","5898","S","Plantae",NA,"Poales","Poaceae","Leersia","hexandra","Leersia hexandra","Swartz",NA,NA,"1988","South America","Brasil",".",NA,NA,NA,NA,"02","04","RS","Pelotas","-52.3422222","-31.7719444","Equipe do Projeto",NA,NA,"-52.3422222000","-31.7719444000","1988","01",NA,NA,"01","Liliopsida",NA,"1",NA,NA
"248","2019-11-08 08:55:06-03","FURB","FURB","50139","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Funez, L.A.","4860","2016",NA,"Brasil","Ipiranga.",NA,NA,"FURB50139","FURB50139","02","06","Santa Catarina","Rodeio","-49.3855555","-26.8961111","Funez, L.A.","372","372","-49.3855555","-26.8961111","2017","04",NA,NA,"05",NA,NA,NA,NA,NA
"249","2020-10-14 10:04:59-03","FURB","FURB","51037","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Funez, L.A.; Hassemer, G.","5191","2016",NA,"Brasil","Próximo à Pousada Arco-Íris.",NA,NA,"FURB51037","FURB51037","02","10","Santa Catarina","Urubici","-49.5811111","-27.9863889","Funez, L.A.","894","894","-49.5811111","-27.9863889","2017","04",NA,NA,"05",NA,NA,NA,NA,NA
"250","2020-10-14 10:04:59-03","FURB","FURB","52332","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Funez, L.A.","5833","2016",NA,"Brasil","Morro dos Conventos.",NA,NA,"FURB52332","FURB52332","12","26","Santa Catarina","Araranguá","-49.3636111","-28.9344444","Funez, L.A.","50","50","-49.3636111","-28.9344444","2017","04",NA,NA,"05",NA,NA,NA,NA,NA
"251","2020-10-14 10:04:59-03","FURB","FURB","56044","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Marques-Navarro, W.R.F.","2","2002",NA,"Brasil","Cacimba da Saúde.",NA,NA,"FURB56044","FURB56044","10","01","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561","Porfério, G.E.O.",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"252","2020-10-14 10:04:59-03","FURB","FURB","56074","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Neves, D.R.M.","8","2004",NA,"Brasil","Logradouro, pousada tucanos.",NA,"Flor verde e roxa, fruto flutuante (baceiro) Habitat: Formação barceiro, solo argiloso, relevo plano Habito: herbácea","FURB56074","FURB56074","10","30","Mato Grosso do Sul","Ladário","-57.6016998291016","-19.0046997070312","Neves, D.R.M.","60","60",NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA
"253","2021-03-16 17:54:34-03","UCS","HUCS","38981a","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Gonzatti, F.","409a","2012",NA,"Brasil","Lagoa da Tapera",NA,"macrófita em bordo de lagoa",NA,NA,"03","10","Rio Grande do Sul","Cidreira","-50.225556","-30.053056","Gaio, J.","10","10","-50.225556","-30.053056","2014","02",NA,NA,"27",NA,NA,NA,NA,NA
"254","2021-03-16 17:50:54-03","UCS","HUCS","11245","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Leersia","hexandra","Leersia hexandra","Sw.","Wasum, R.A.","s.n.","1995",NA,"Brasil","IBDF",NA,"Junto ao caminho",NA,NA,"12","27","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561","Smith, S.F.",NA,NA,NA,NA,"1996","04","46790","auto",NA,NA,NA,NA,NA,NA
"255","2021-03-16 17:54:34-03","UCS","HUCS","11245","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Wasum, R.A.","s.n.","1995",NA,"Brasil","IBDF",NA,"junto ao caminho",NA,NA,"12","27","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561","Smith, S.F.","780","780",NA,NA,"1996","04","46790","auto",NA,NA,NA,NA,NA,NA
"256","2019-08-16 08:40:36-03","UTFPR","HCF","11583","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","R.H. Silva","88","2008",NA,"Brasil","campo inundável próximo à margem do Rio",NA,"erva. Possui nós pilosos em forma de anel no caule.",NA,NA,"04","25","MS","Corumbá","-57.623333","-18.97275","R.H. Silva",NA,NA,"57°37'24 W","18°58'21,9 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-12-05 18:44:19-03","UTFPR","HCF","30024","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","F. Marinero","1258","2019",NA,"Brasil","Litoral norte, próximo à foz do Rio Doce",NA,"herbácea cespitosa 50 cm. Espiguetas castanho-avermelhadas. Várzea.",NA,NA,"02","25","ES","Linhares","-39.763889","-19.535556","F. Marinero","2","2","39°45'50 W","19°32'08 S","2019","03",NA,NA,"27",NA,NA,NA,NA,NA
"258","2020-12-14 16:14:33-03","UFC","EAC","1203","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Ducke, A.; Black, G.A.; Fernandes, A.","136","1955","Southern America","Brasil","Barra do Cocó, Diogo",NA,"Brejo","EAC0001203","EAC0001203","06","16","Ceará","Fortaleza","-38.543098449707","-3.71722006797791","Black, G.A.",NA,NA,NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA
"259","2019-11-25 12:12:30-03","UFSM","SMDB","10568","S","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Santos, V","404","2006",NA,"Brasil","UFSM, Campus Camobi, Jardim Botânico",NA,"Projeto: Composição florística do componente herbáceo do Jardim Botânico da UFSM, Rio Grande do Sul. Aluna: Vanessa Terra dos Santos. Orientadora: Thais Scotti do Canto-Dorow.","SMDB010568",NA,"12","20","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652","Santos, V",NA,NA,NA,NA,"2009","01","37819","auto","25",NA,NA,NA,NA,NA
"260","2020-12-21 16:40:32-03","MBM","MBM","202586","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Schinini, A.","6301",NA,"Southern America","Paraguay",NA,NA,NA,"MBM202586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:40:32-03","MBM","MBM","21986","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Hatschbach, G.","29584",NA,"Southern America","Brazil","Rod. BR-262, próximo do Rio Miranda",NA,NA,"MBM021986","MBM021986",NA,NA,"Mato Grosso do Sul","Miranda","-56.3782997131348","-20.2406005859375","Renvoize, S.A.",NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:40:32-03","MBM","MBM","26073","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13714",NA,"Southern America","Brazil","Cabeceiras do Rio Iratim",NA,NA,"MBM026073","MBM026073",NA,NA,"Paraná","General Carneiro","-51.315601348877","-26.4274997711182","Clayton, W.D.",NA,NA,NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:40:32-03","MBM","MBM","61858","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Davidse, G.; et al.; et al.","11344",NA,"Southern America","Brazil","Ca. 25km W de Ponta Grossa",NA,NA,"MBM061858","MBM061858",NA,NA,"Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:40:32-03","MBM","MBM","26068","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Hatschbach, G.","4714",NA,"Southern America","Brazil","Rio Cutia",NA,NA,"MBM026068","MBM026068",NA,NA,"Paraná","União da Vitória","-51.0863990783691","-26.2299995422363","Swallen, J.R.",NA,NA,NA,NA,NA,NA,"35297","auto",NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:40:32-03","MBM","MBM","27829","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Schinini, A.","6300",NA,"Southern America","Paraguay",NA,NA,NA,"MBM027829","MBM027829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:40:32-03","MBM","MBM","166387","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Rimachi, M. .Y.","10517",NA,"Southern America","Peru",NA,NA,NA,"MBM166387","MBM166387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:40:32-03","MBM","MBM","32309","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Krapovickas, A.; et al.; et al.","24574",NA,"Southern America","Argentina",NA,NA,NA,"MBM032309","MBM032309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:40:32-03","MBM","MBM","418998","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Marinero, F.; Nardin, E.C.; Nardin, E.C.","1258","2019","Southern America","Brazil","Litoral norte, próximo a foz do Rio Doce",NA,"Herbácea cespitosa 50 cm; espiguetas castanho-avermelhadas.; Várzea","MBM418998",NA,"02","25","Minas Gerais","Linhares","-39.763889","-19.535556","Marinero, F.","2","2","-39.763889","-19.535556","2019","03",NA,NA,"27",NA,NA,NA,NA,NA
"269","2020-12-21 16:40:32-03","MBM","MBM","414535","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Pott, V.J.; Damasceno Junior, G.A.; Ishii, I.; Assis, E.; Fernandes, G.; Damasceno Junior, G.A.; Ishii, I.; Assis, E.; Fernandes, G.","4626","2001","Southern America","Brazil","Córrego Zé Dias, 200m da foz (Baía Zé Dias)",NA,"Erva. Frequente.; Barranco úmido de rio. Solo arenoso. Relevo plano.","MBM414535",NA,"05","05","Mato Grosso do Sul","Corumbá","-57.519222","-17.868361","Pott, V.J.",NA,NA,"-57.519222","-17.868361","2001","05",NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-12-21 16:40:32-03","MBM","MBM","426406","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Gonzatti, F.","409A","2012","Southern America","Brazil","Lagoa da Tapera",NA,"Macrófita em bordo de lagoa","MBM426406",NA,"03","10","Rio Grande do Sul","Cidreira","-50.225556","-30.053056","Gaio, J.","10","10","-50.225556","-30.053056","2014","02",NA,NA,"27",NA,NA,NA,NA,NA
"271","2020-12-21 16:40:32-03","MBM","MBM","95823","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Schinini, A.","23919",NA,"Southern America","Paraguay",NA,NA,NA,"MBM095823","MBM095823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-12-21 16:40:32-03","MBM","MBM","96143","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Pedersen, T.M.","4562",NA,"Southern America","Argentina",NA,NA,NA,"MBM096143","MBM096143",NA,NA,NA,NA,NA,NA,"Parodi, L.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-21 16:40:32-03","MBM","MBM","26067","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Hatschbach, G.","14383",NA,"Southern America","Brazil","Fazenda Lagoa",NA,"= 618","MBM026067","MBM026067",NA,NA,"Paraná","Cianorte","-52.6049995422363","-23.6632995605469","Clayton, W.D.",NA,NA,NA,NA,NA,NA,"32009","auto",NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:40:32-03","MBM","MBM","618","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Hatschbach, G.","14383",NA,"Southern America","Brazil","Fazenda Lagoa",NA,"= 26067","MBM000618","MBM000618",NA,NA,"Paraná","Cianorte","-52.6049995422363","-23.6632995605469","Clayton, W.D.",NA,NA,NA,NA,NA,NA,"32009","auto",NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:40:32-03","MBM","MBM","202584","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Dombrowski, L.T.; et al.; et al.","2241",NA,"Southern America","Brazil","Capão da Imbuia",NA,NA,"MBM202584",NA,NA,NA,"Paraná","Curitiba","-49.2731018066406","-25.4277992248535","Renvoize, S.A.",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"276","2020-12-21 16:40:32-03","MBM","MBM","321300","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Tessmann, G.","s.n.","1949","Southern America","Brazil","Ca. 22 km ao leste de Curitiba",NA,"Grama. Espiga verde com leve colorido carmim. Anteras pardo. Não raro.; Várzea. Crescendo dentro duma lagoa com uma profundidade de 1 metro. Em terminados lugares.","MBM321300","MBM321300","01","05","Paraná","Piraquara","-49.0633010864258","-25.4416999816895","Swallen, J.R.",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"277","2020-12-21 16:40:32-03","MBM","MBM","26069","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Hatschbach, G.","2271",NA,"Southern America","Brazil","Pinhais",NA,NA,"MBM026069","MBM026069",NA,NA,"Paraná","Piraquara","-49.0633010864258","-25.4416999816895","Parodi, L.R.",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"278","2020-12-21 16:40:32-03","MBM","MBM","26071","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Hatschbach, G.","8804",NA,"Southern America","Brazil","Rincão",NA,NA,"MBM026071","MBM026071",NA,NA,"Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375","Swallen, J.R.",NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"279","2020-12-21 16:40:32-03","MBM","MBM","29005","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Kummrow, R.","367",NA,"Southern America","Brazil","Vossoroca",NA,NA,"MBM029005","MBM029005",NA,NA,"Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375","Renvoize, S.A.",NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
