"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"246","2019-06-27 10:25:18-03","UFES","VIES","26","S","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, H.","Pereira, O.J.","1982","08","03","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES000026","VIES000026","1992",NA,NA,"26",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA
"247","2020-04-27 16:10:06-03","UFES","VIES","22809","S","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","A. Melo","Zambom, O.; Assis, A.M.","1999","06","26","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES022809","VIES022809","2020","01","21","346",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA
"248","2021-02-12 18:12:10-03","UFES","VIES","387","S","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, H.","Vinha, P.C.","1984","06","26","Brasil","Espírito Santo","Guarapari","Rodovia do Sol - Km 32.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES000387","VIES000387","1999",NA,NA,"s.n.",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA
"249","2020-04-27 16:10:06-03","UFES","VIES","15794","S","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","A. Melo","Saiter, F.Z.","2004","06","15","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"VIES015794","VIES015794","2020","01","21","89",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"250","2019-08-16 08:39:33-03","UTFPR","HCF","13364","S","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","G.A. Dettke","M.G. Caxambu","2014","02","13","Brasil","PR","Tuneiras do Oeste","Reserva Biológica Das Perobas - Palmital","-52.739","-23.847389","52°44'20,4 W","23°50'50,6 S","455","455","erva ca. 0,05 m, áfila, ripária, saprófita. Flores amarelas. Entre as raízes de Euterpe edulis Mart. (Arecaceae).",NA,NA,"2014","02","18","5041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-08-16 08:39:33-03","UTFPR","HCF","23041","S","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","G.A. Dettke","M.G. Caxambu","2017","06","02","Brasil","PR","Céu Azul","Parque Nacional do Iguaçu, Lagoa Azul","-53.669194","-25.089556","53°40'09,1 W","25°05'22,4 S","695","695","erva epífita, áfila, aclorofilada. Flores amarelas. Forófito: Cyathea sp. Encontrada em todos os indivíduos do forófito ao redor da lagoa.",NA,NA,"2017","06","02","7833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-08-16 08:39:33-03","UTFPR","HCF","25493","S","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","M.G. Caxambu","M.G. Caxambu","2018","04","27","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Francisco","-51.850583","-25.921806","51°51'02,1 W","25°55'18,5 S","1089","1089","erva micoheterotrófica, áfila, com flores amarelas. Associada a Dicksonia sellowiana Hook. (Dicksoniaceae). Comum na área.",NA,NA,"2018","05","18","8293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-03-21 19:36:18-03","UFC","EAC","42540","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Melo, A.","Moro, M.F.; Tameirão Neto, E.","2008","04","06","Brasil","Ceará","São Gonçalo do Amarante","Pecém, Sítio Bom Jesus","-38.9682998657227","-3.6072199344635",NA,NA,NA,NA,"Erva saprófita","EAC0042540","EAC0042540","2011","08","10","375","Dicotyledon",NA,"Southern America",NA,"39107","auto",NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:28:59-03","MBM","MBM","197453","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, P.J.M.","Escobar, L.A. de; et al.; et al.",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM197453","MBM197453",NA,NA,NA,"2349",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:28:59-03","MBM","MBM","413038","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Engels, M.E.; Freitas, J.A.O.; Silva, L.S.; Freitas, J.A.O.; Silva, L.S.","2017","04","25","Brazil","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder","-55.459722","-10.918889","-55.459722","-10.918889","428","428","Erva saprófita. Pedúnculo alvo amarelado. flor amarela. Frutos paleáceos. UNICATA.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado. Em campinarana florestada.","MBM413038","MBM413038",NA,NA,NA,"5553",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:28:59-03","MBM","MBM","413046","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Engels, M.E.","Engels, M.E.; Mafra, A.R.; Silva, L.S.; Mafra, A.R.; Silva, L.S.","2017","05","04","Brazil","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder","-55.420556","-11.001667","-55.420556","-11.001667","268","268","Erva saprófita. Caule subterrâneo e raízes alvas, pedúnculo floral alvo, flor amarela. UNICATA.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado. Em lajedo rochoso de mata seca (FED), onde é mui","MBM413046","MBM413046","2017","05","04","5349",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:28:59-03","MBM","MBM","413047","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Engels, M.E.","Engels, M.E.","2017","02","08","Brazil","Mato Grosso","Colíder","Resgate de Flora da UHE Colíder","-55.464722","-10.9025","-55.464722","-10.9025","452","452","Saprófita. Flor amarela. UNICATA.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado. No sub-bosque de campinarana florestada.","MBM413047","MBM413047","2017","02","08","5229",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:28:59-03","MBM","MBM","396076","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Engels, M.E.","Engels, M.E.; Lozano, E.D.; Canestraro, B.K.; Bolson, M.; Bacci, L.; Bochorny, T; Lozano, E.D.; Canestraro, B.K.; Bolson, M.; Bacci, L.; Bochorny, T.","2014","01","08","Brazil","Paraná","Guaraqueçaba","Superagui","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Saprófita. Parte subterrânea na serrapinheira alva, parte na superfície e flor amarela. Rara.; Floresta Ombrófila Densa. No sub-bosque da restinga arbórea.","MBM396076","MBM396076","2014","01","08","2313",NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:28:59-03","MBM","MBM","10815","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Morretes","Encosta do Morro Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM010815","MBM010815",NA,NA,NA,"16234",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:28:59-03","MBM","MBM","196738","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Souza, W.S.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM196738","MBM196738",NA,NA,NA,"1020",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:28:59-03","MBM","MBM","196583","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Souza, W.S.","Silva, S.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM196583","MBM196583",NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:28:59-03","MBM","MBM","395392","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Cordeiro, J.","Engels, M.E.; Bonaldi, R.A.; Bonaldi, R.A.","2013","07","11","Brazil","Paraná","Paranaguá","Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Terrestre. Caule subterrâneo alvo. Escapo e fruto alvo amarelado. Flor herbivorizada amarela.; Sub-bosque de Floresta Ombrófila Densa.","MBM395392","MBM395392","2015","04","14","1227",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:28:59-03","MBM","MBM","10819","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Rio Cambaré","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM010819","MBM010819",NA,NA,NA,"19259",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:28:59-03","MBM","MBM","10814","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Piên","Piên","-49.42919921875","-26.0981006622314",NA,NA,NA,NA,NA,"MBM010814","MBM010814",NA,NA,NA,"16103",NA,NA,"Southern America",NA,"19924","auto",NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:28:59-03","MBM","MBM","271759","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Hatschbach, G.","Carneiro, J.","2002","02","09","Brazil","Paraná","Pontal do Paraná","Estrada Ecológica do Guaraguaçu, Sítio Ribeirão Preto","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,NA,"MBM271759",NA,NA,NA,NA,"1300",NA,NA,"Southern America",NA,"19508","auto",NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:28:59-03","MBM","MBM","131688","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Hatschbach, G.","Ribas, O.S.; Cordeiro, J.; Cordeiro, J.",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM131688","MBM131688",NA,NA,NA,"130",NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:28:59-03","MBM","MBM","156948","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Silva, J.M.","Silva, J.M.",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Lagoinha","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM156948","MBM156948",NA,NA,NA,"793",NA,NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:28:59-03","MBM","MBM","301866","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Berger, J.Z.","2004","05","03","Brazil","Santa Catarina","São Bento do Sul","Vila da Glória","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,NA,"MBM301866","MBM301866",NA,NA,NA,"30",NA,NA,"Southern America",NA,"23090","auto",NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:28:59-03","MBM","MBM","209577","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Guimarães, O.","Hatschbach, G.; Hatschbach, M.; Motta, J.T.; Hatschbach, M.; Motta, J.T.",NA,NA,NA,"Brazil","Bahia","Una","Rodovia para Pedras de Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"MBM209577","MBM209577",NA,NA,NA,"63348",NA,NA,"Southern America",NA,"36070","auto",NA,NA,NA,NA,NA,NA
"270","2020-12-21 16:28:59-03","MBM","MBM","406175","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Ferreira, P.C.","Ferreira, P.C.; Ariati, V.; Marinero, F.; Ariati, V.; Marinero, F.","2015","07","19","Brazil","São Paulo","Cajati","RDS Lavras","-48.243889","-24.846944","-48.243889","-24.846944","337","337","Saprófita, planta amarela; em área inicial de sucessão.; Floresta Ombrófila Densa Submontana.","MBM406175","MBM406175","2016","02","01","48",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-12-21 16:28:59-03","MBM","MBM","407868","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Valduga, E.","Valduga, E.","2015","01","20","Brazil","Rio Grande do Sul","Osório","Lagoa das Traíras","-50.189722","-29.865","-50.189722","-29.865","16","16","Erva.; Solo úmido de mata paludosa.","MBM407868","MBM407868","2015","02","05","602",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-12-21 16:28:59-03","MBM","MBM","413029","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Engels, M.E.","Engels, M.E.; Canestraro, B.K.; Canestraro, B.K.","2016","04","08","Brazil","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder, estrada de acesso ao Lote G de supressão","-55.459722","-10.918611","-55.459722","-10.918611","429","429","Saprófita na serapilheira de campinarana. Caule alvo. Flor amarela.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","MBM413029","MBM413029","2016","04","08","4333",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-21 16:28:59-03","MBM","MBM","427985","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Lozano, E.D.","Lozano, E.D.; Ariati, V.; Marinero, F.; Marsaro, C.B.; Ferreira, P.C.; Ariati, V.; Marinero, F.; Marsaro, C.B.; Ferreira, P.C.","2017","04","30","Brazil","Santa Catarina","Itapoá","Área para ampliação do terminal retroportuário G. LAFFITTE","-48.613056","-26.171194","-48.613056","-26.171194",NA,NA,"Saprófita, 15 cm, flor amarela, interior da mata. Local alagadiço.; Floresta Ombrófila Densa de Terras Baixas.","MBM427985",NA,"2017",NA,NA,"3663",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:28:59-03","MBM","MBM","193159","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Hatschbach, G.","Motta, J.T.; Cordeiro, J.; Ribas, O.S.; Cordeiro, J.; Ribas, O.S.",NA,NA,NA,"Brazil","Paraná","Almirante Tamandaré","Marmeleiro","-49.310001373291","-25.3246994018555",NA,NA,NA,NA,NA,"MBM193159","MBM193159",NA,NA,NA,"3014",NA,NA,"Southern America",NA,"18684","auto",NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:28:59-03","MBM","MBM","1025","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Morretes","Rio Ipiranga","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM001025","MBM001025",NA,NA,NA,"14480",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"276","2020-12-21 16:28:59-03","MBM","MBM","196582","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Souza, W.S.","Britez, R.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM196582","MBM196582",NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"277","2020-12-21 16:28:59-03","MBM","MBM","22937","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Piraquara","Fazenda Céu Azul","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM022937","MBM022937",NA,NA,NA,"24394",NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"278","2020-12-21 16:28:59-03","MBM","MBM","128041","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Souza, W.S.","Britez, R.M.",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"MBM128041","MBM128041",NA,NA,NA,"690",NA,NA,"Southern America",NA,"31353","auto",NA,NA,NA,NA,NA,NA
"279","2020-12-21 16:28:59-03","MBM","MBM","73139","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Morretes","Serra Marumbi, picada frontal","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM073139","MBM073139",NA,NA,NA,"44595",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"280","2020-12-21 16:28:59-03","MBM","MBM","128040","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Souza, W.S.","Marconi, L.P.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel, Brasília, Morro da Baleia","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM128040","MBM128040",NA,NA,NA,"4",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:28:59-03","MBM","MBM","301864","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Hatschbach, G.","Barboza, E.; Silva, J.M.; Vaz, J.; Silva, J.M.; Vaz, J.","2004","02","27","Brazil","São Paulo","Barra do Turvo","Cachoeira Dito Salu","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,"MBM301864","MBM301864",NA,NA,NA,"904",NA,NA,"Southern America",NA,"38172","auto",NA,NA,NA,NA,NA,NA
"282","2015-09-04 15:04:49-03","MNHN","RECOLNAT_MNHN_P","P00489074","PreservedSpecimen",NA,"Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Ruyters & Maas","Schnell, R.","1961","9","6","Guyane française",NA,NA,"forêt des rives du Grand Ouaqué",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00489074' target='other'> <mi>dwc_moreinfo</mi></a>","P00489074","P00489074_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"11867",NA,NA,NA
"283","2015-09-04 15:04:49-03","MNHN","RECOLNAT_MNHN_P","P00489075","PreservedSpecimen",NA,"Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Ruyters & Maas","Sagot, P.A.","1855","8",NA,"Guyane française",NA,NA,"Acarouany",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00489075' target='other'> <mi>dwc_moreinfo</mi></a>","P00489075","P00489075_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"361",NA,NA,NA
"284","2015-09-05 08:22:24-03","MNHN","RECOLNAT_MNHN_P","P00338799","PreservedSpecimen",NA,"Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Munzinger, J.K.|Heuret, P.","2003","8","24","Guyane française",NA,NA,"Régina","-52.15","4.18333",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00338799' target='other'> <mi>dwc_moreinfo</mi></a>","P00338799",NA,NA,NA,NA,NA,NA,NA,NA,"al",NA,NA,NA,NA,"1815",NA,NA,NA
"285","2015-09-03 19:04:50-03","MNHN","RECOLNAT_MNHN_P","P00373151","PreservedSpecimen",NA,"Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Barrabé","Barrabé, L.|Poncy, O.|Petronelli, P.|Blanc, L.|Collado, L.|Jourget, J.-G.|Morneau, F.","2004","2","27","Guyane française",NA,"sinnamary",NA,"-52.91667","5.26667",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00373151' target='other'> <mi>dwc_moreinfo</mi></a>","P00373151","P00373151_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"12",NA,NA,NA
"286","2015-09-04 18:59:12-03","MNHN","RECOLNAT_MNHN_P","P00489046","PreservedSpecimen",NA,"Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas","Maas, P.J.M.","1977","8","16","Guyana",NA,NA,"5 km W Timehri Airport ; low Walaba Forest near mr. Adrian Thompson's farm",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00489046' target='other'> <mi>dwc_moreinfo</mi></a>","P00489046","P00489046_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"2510",NA,NA,NA
"287","2019-03-22 09:15:57-03","MNHN","RECOLNAT_MNHN_P","P00489047","PreservedSpecimen",NA,"Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas","Cremers, G.","1980","9","20","Guyane française",NA,NA,"Massif des Emérillons, nord",NA,NA,NA,NA,"350",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00489047' target='other'> <mi>dwc_moreinfo</mi></a>","P00489047","P00489047_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"6729",NA,NA,NA
"288","2015-09-04 18:59:12-03","MNHN","RECOLNAT_MNHN_P","P00489048","PreservedSpecimen",NA,"Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Jansen-Jacobs","Cremers, G.","1980","9","11","Guyane française",NA,NA,"Massif des Emérillons : centre",NA,NA,NA,NA,"300","350","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00489048' target='other'> <mi>dwc_moreinfo</mi></a>","P00489048","P00489048_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"6621",NA,NA,NA
"289","2015-09-04 18:59:12-03","MNHN","RECOLNAT_MNHN_P","P00489049","PreservedSpecimen",NA,"Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Jansen-Jacobs","Granville, J.J. de","1980","1","19","Guyane française",NA,NA,"Région de Saül : lac situé à 1 km environ du Pic Matecho",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00489049' target='other'> <mi>dwc_moreinfo</mi></a>","P00489049","P00489049_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"3301",NA,NA,NA
