"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","sex"
"139","2021-03-15 16:37:00-03","NY","NYBG","3863044","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"H. H. Bartlett","1943","06","27","Argentina","San Juan",NA,"Departmento Rawson, Medano de Oro [Médando de Oro]",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139467' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863044","NY03863044_01","20567","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-15 16:37:00-03","NY","NYBG","3862956","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"H. Balslev","1981","02","02","Ecuador","Pichincha",NA,"Lloa valley (W of Quito) 15 km below Lloa.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139379' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862956",NA,"1919","South America","sheet",NA,"2200",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-15 16:37:00-03","NY","NYBG","3863042","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"H. H. Bartlett","1943","06","27","Argentina","San Juan",NA,"Dept. Rawson, Medano de Oro",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139465' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863042","NY03863042_01","20567","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-15 16:37:00-03","NY","NYBG","3862974","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"J. N. Rose","1918","08","28","Ecuador",NA,NA,"Vicinity of Hulgra, Ecuador, mostly on the Haclenda de Llcay.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139397' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862974",NA,"22420","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-15 16:37:00-03","NY","NYBG","3863031","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"M. H. Nee","1988","12","21","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboro, along Rio Saguayo, 1.5-3 km NE of entrance into first Andean foothills","-63.72","-17.6417",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139454' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863031",NA,"37309","South America","sheet",NA,"375",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-15 16:37:00-03","NY","NYBG","807207","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","R. L. Hauke",NA,NA,NA,"A. C. Brade","1913","01",NA,"Brazil","São Paulo",NA,"Rib. dos Patos.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796908' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807207","NY00807207_01","6602","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-15 16:37:00-03","NY","NYBG","3863048","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"G. Dawson","1940","11","11","Argentina","Buenos Aires","La Plata","Punta Lara",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139471' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863048","NY03863048_01","1005","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-15 16:37:00-03","NY","NYBG","807205","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A. C. Cervi",NA,NA,NA,"A. C. Cervi","1990","04","03","Brazil","Paraná","Curitiba","Pista de Motocros, Centro Politécnico.","-49.2731","-25.4281",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796906' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807205","NY00807205_01","3072","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-11-13 09:19:35-03","UFRJ","RFA","11077","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A. Sehnem","1971",NA,NA,"G.G. Hatschbach","1971","01","23","Brasil","Mato Grosso do Sul","Sidrolândia","Santa Fé","-54.9613990783691","-20.9319000244141",NA,NA,"Ereta","RFA30517",NA,"26066",NA,NA,NA,NA,NA,NA,NA,"73119","auto",NA,NA,NA,NA,NA,NA,NA
"148","2020-11-13 09:19:35-03","UFRJ","RFA","6272","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"P. Occhioni","1961","01",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,"RFA30515",NA,"2203",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"149","2020-06-29 11:30:08-03","UFRJ","RFA","4875","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"P. Occhioni","1948",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estação de Juparanã, Faz. Exp. Santa Mônica","-43.2075004577637","-22.9027996063232",NA,NA,NA,"RFA30516",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"150","2021-04-05 09:58:50-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","19563","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M Peña-Chocarro",NA,NA,NA,"B. Jiménez","1996","07","03","Paraguai","Canindeyu","Aguara Nu","Ballinoti cue",NA,NA,NA,NA,"GEOGRAFIA: crece semidecumbente, de 2.40 m de altura, forma poblaciones, es muy quebradiza;",NA,NA,"1295BJ","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales",NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"151","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","06928","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"M.R. Pietrobom-Silva","1992","06","13","Brasil","São Paulo","Talhados","estrada boiadeira",NA,NA,NA,NA,"GEOGRAFIA: mata ciliar, terrestre, barranco sombreado;",NA,NA,"106","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales",NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"152","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","05757","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Rodrigues Jr., C.E.",NA,NA,NA,"Cintra J.","1991","11","09","Brasil","São Paulo","José Bonfácio","rio fartura",NA,NA,NA,NA,"GEOGRAFIA: superfície plana, próximo à água, na sombra;",NA,NA,"24","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales",NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"153","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","06907","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Rodrigues Jr., C.E.","1992","06","13","Brasil","São Paulo","Alves Florence","sentido Cosmorama",NA,NA,NA,NA,"GEOGRAFIA: brejo;",NA,NA,"83","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales",NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"154","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","14626","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M.R. Pietrobom-Silva",NA,NA,NA,"Rodrigues Jr., C.E.","1993","07","29","Brasil","Goiás","Corumbataí","serra do padre",NA,NA,NA,NA,"GEOGRAFIA: mata seca semi decídua de encosta com mata ciliar e regato;",NA,NA,"535","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales",NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"155","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","08846","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Robbin C. Moran",NA,NA,NA,"Alice","1989","07","07","Bolívia","Santa Cruz","Obispo Santiesteban Provincia","64 km NW of Santa Cruz",NA,NA,NA,NA,"GEOGRAFIA: wettish, sunny area;",NA,NA,"2265","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales",NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"156","2021-04-08 20:48:28-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","12169","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M.R. Pietrobom-Silva",NA,NA,NA,"M.R. Pietrobom-Silva","1996","01","24","Brasil","Goiás","Quirinópolis","próximo da rodovia GO-206","-50.4516983032227","-18.448299407959",NA,NA,"GEOGRAFIA: região com capões de cerrado e mata paludosa;",NA,NA,"2738","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","52313","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"157","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","14625","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M.R. Pietrobom-Silva",NA,NA,NA,"Rodrigues Jr., C.E.","1994","08","04","Brasil","Mato Grosso do Sul","Bonito","ilha do padre, rio formoso","-56.4818992614746","-21.1210994720459",NA,NA,"GEOGRAFIA: terrestre, em barranco úmido e sombreado, margem do rio;",NA,NA,"787","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","71352","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"158","2021-04-05 09:58:50-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","24559","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"D.F. Peralta","2000","08","21","Brasil","Mato Grosso do Sul","Cassilândia","faz. vera lúcia","-51.7341995239258","-19.1133003234863",NA,NA,"GEOGRAFIA: mata paludosa em região de cerrado, local com brejo;",NA,NA,"913","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","87985","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"159","2021-04-05 09:58:50-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","21394","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A. Mondini",NA,NA,NA,"E.M. Moufra","1998","10","04","Brasil","Minas Gerais","Campina Verde","brejo","-49.486400604248","-19.5356006622314",NA,NA,"GEOGRAFIA: margem de brejo sujeito a inundação;",NA,NA,"1","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","79993","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"160","2021-04-05 09:58:50-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","18470","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","D.F. Peralta",NA,NA,NA,"N.M. Moura, E.","1997","10","18","Brasil","Minas Gerais","Campina Verde","faz. nova esperança","-49.486400604248","-19.5356006622314",NA,NA,"GEOGRAFIA: mata atravessada por brejo;",NA,NA,"6","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","79993","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"161","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","12170","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","P.G. Windisch",NA,NA,NA,"M.R. Pietrobom-Silva","1996","01","25","Brasil","Minas Gerais","Gurinhatã","serra do lajeado","-49.7863998413086","-19.2133007049561",NA,NA,"GEOGRAFIA: região de cerrado com mata seca semidecídua de encosta e mata ciliar;",NA,NA,"2803","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","50608","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"162","2021-04-08 20:48:28-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","04227","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","B. Ollgaard et Windisch",NA,NA,NA,"W. Hoehne","1964","02","07","Brasil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"GEOGRAFIA: herbácea na areia do mangue;",NA,NA,"5588","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","57442","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"163","2021-04-05 09:58:50-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","14629","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M.R. Pietrobom-Silva",NA,NA,NA,"Tranjam, Bueno, Garcia","1994","11","02","Brasil","São Paulo","Alvares Florence","5 km sentido Votuporanga","-49.9099998474121","-20.3199996948242",NA,NA,"GEOGRAFIA: nada consta;",NA,NA,"31","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","19227","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"164","2021-04-05 09:58:50-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","15211","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M.R. Pietrobom-Silva",NA,NA,NA,"E.P. Ouverney Reis","1996","10","26","Brasil","São Paulo","Américo Brasiliense","fazenda serrito","-48.0999984741211","-21.7199993133545",NA,NA,"GEOGRAFIA: mata ciliar do Rio da Anhumas;",NA,NA,"17","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","19311","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"165","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","12174","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M.R. Pietrobom-Silva",NA,NA,NA,"M.R. Pietrobom-Silva","1995","04","04","Brasil","São Paulo","Américo de Campos","rio divisa com cosmorama","-49.7299995422363","-20.2900009155273",NA,NA,"GEOGRAFIA: pequenos capões de mata seca semi decídua e mata ciliar, brejo;",NA,NA,"1711","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","14941","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"166","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","02164","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A. Salino",NA,NA,NA,"A. Salino","1988","08","01","Brasil","São Paulo","Analândia","serra do cuscuzeiro","-47.6599998474121","-22.1200008392334",NA,NA,"GEOGRAFIA: terrestre, em local sombreado, próximo a brejo e junto a cerrado;",NA,NA,"528","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","14271","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"167","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","05623","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","P.G. Windisch",NA,NA,NA,"Lupo, A.A.A.","1991","09","09","Brasil","São Paulo","Andradina","bairro figueira","-51.3699989318848","-20.8899993896484",NA,NA,"GEOGRAFIA: em solo do tipo brejo;",NA,NA,"6","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","31224","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"168","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","12172","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M.R. Pietrobom-Silva",NA,NA,NA,"M.R. Pietrobom-Silva","1995","04","04","Brasil","São Paulo","Aparecida d'Oeste","6 km sentido Santa Fé do Sul","-50.8800010681152","-20.4400005340576",NA,NA,"GEOGRAFIA: capões de mata seca semi decídua e mata ciliar;",NA,NA,"1736","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","15377","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"169","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","14627","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M.R. Pietrobom-Silva",NA,NA,NA,"Bizari, L.",NA,NA,NA,"Brasil","São Paulo","Ariranha","faz. figueira","-48.7799987792969","-21.1800003051758",NA,NA,"GEOGRAFIA: margem do açude;",NA,NA,"13","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","9662","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"170","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","05596","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","P.G. Windisch",NA,NA,NA,"Jarrouche, S.","1991","12","08","Brasil","São Paulo","Bady Bassit","arredores","-49.439998626709","-20.9099998474121",NA,NA,"GEOGRAFIA: brejo;",NA,NA,"1","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","9414","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"171","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","07342","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","P.G. Windisch",NA,NA,NA,"Mendez, C.A.","1991","09","30","Brasil","São Paulo","Bady Bassit","arredores","-49.439998626709","-20.9099998474121",NA,NA,"GEOGRAFIA: nada consta;",NA,NA,"3","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","9414","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"172","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","14489","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","F. R. Nonato",NA,NA,NA,"F.R. Nonato","1995","03","11","Brasil","São Paulo","Bady Bassit","faz. n.sra. fátima","-49.439998626709","-20.9099998474121",NA,NA,"GEOGRAFIA: mata ciliar, barranco, margem do regato;",NA,NA,"90","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","9414","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"173","2021-04-05 09:58:50-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","20248","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Patrícia Buranello",NA,NA,NA,"Denilson Peralta","1998","10","24","Brasil","São Paulo","Bady Bassit","mata dos macacos","-49.439998626709","-20.9099998474121",NA,NA,"GEOGRAFIA: lugar úmido;",NA,NA,"54","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","9414","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"174","2021-04-05 09:58:50-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","18471","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","D.F. Peralta",NA,NA,NA,"E. Fernando Santos","1997","11","22","Brasil","São Paulo","Botucatu","cachoeira indiana","-48.439998626709","-22.8799991607666",NA,NA,"GEOGRAFIA: mata ciliar, local pouco sombreado, no barranco próximo a água;",NA,NA,"20","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","40412","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"175","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","08428","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Andrade, R.M.C.",NA,NA,NA,"Andrade, R.M.C.","1993","05","23","Brasil","São Paulo","Brotas","Cachoeira Santo Cristo","-48.1199989318848","-22.2800006866455",NA,NA,"GEOGRAFIA: local alagado, tipo brejo, interior da mata;",NA,NA,"187","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","26585","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"176","2021-04-05 09:58:50-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","14630","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M.R. Pietrobom-Silva",NA,NA,NA,"Tranjam, Bueno, Garcia","1994","11","02","Brasil","São Paulo","Cardoso","arredores","-49.9099998474121","-20.0799999237061",NA,NA,"GEOGRAFIA: nada consta;",NA,NA,"20","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","22486","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"177","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","14619","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Borges, M.","1995","10","14","Brasil","São Paulo","Cosmorama","faz. borges","-49.7700004577637","-20.4699993133545",NA,NA,"GEOGRAFIA: perto do riacho;",NA,NA,"8","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","26314","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"178","2021-04-05 09:58:50-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","20237","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Aline Targa",NA,NA,NA,"Denilson Peralta","1998","10","24","Brasil","São Paulo","Guapiaçu","arredores","-49.2200012207031","-20.7900009155273",NA,NA,"GEOGRAFIA: lugar úmido;",NA,NA,"51","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","23563","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"179","2021-04-05 09:58:50-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","21788","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","K.J. Contiero",NA,NA,NA,"D.F. Peralta","1998","10","17","Brasil","São Paulo","Guapiaçu","estrada boiadeira","-49.2200012207031","-20.7900009155273",NA,NA,"GEOGRAFIA: mata ciliar, terrestre, em barranco á margem da estrada;",NA,NA,"8","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","23563","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"180","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","03852","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Maia, J.M.","1990","12","12","Brasil","São Paulo","Guapiaçu","nas proximidades","-49.2200012207031","-20.7900009155273",NA,NA,"GEOGRAFIA: nada consta;",NA,NA,"3","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","23563","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"181","2021-04-05 09:58:49-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","08208","S","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M.R. Pietrobom-Silva",NA,NA,NA,"M.R. Pietrobom-Silva","1993","04","03","Brasil","São Paulo","Irapuã","Córrego Figueira","-49.4000015258789","-21.2700004577637",NA,NA,"GEOGRAFIA: formação ciliar, barranco enxarcado, margem do riacho;",NA,NA,"800","América do Sul",NA,NA,NA,NA,"Tracheophyta","Equisetales","12651","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
