"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"343","2019-01-17 11:25:03-02","PUCRS","MPUC","19141","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","L.B. Smith","1985","01","01",NA,"1984","05","06","Brasil","RS","Flores da Cunha","-51.1816667","-29.0288889","-51.1816667000","-29.0288889000",NA,NA,"beira da estrada",NA,NA,"Estrda Otávio Rocha",NA,"South America",NA,NA,NA,"Caryophyllales",NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"344","2021-03-24 16:38:58-03","FURB","FURB","18553","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","Sobral, M","2010","01",NA,"Korte, A.; Kniess, A.","2009","12","03","Brasil","Santa Catarina","Ituporanga","-49.4105556","-27.54","-49.4105556","-27.5400000","676","676","Florística IFFSC 344 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: erva terrícola;","FURB03209","FURB03209","Alto Rio Bonito.","1288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-03-24 16:38:58-03","FURB","FURB","19330","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","Sobral, M","2010","01","25","Dreveck, S.; Carneiro, F.E.","2009","12","08","Brasil","Santa Catarina","Corupá","-49.3202778","-26.3705556","-49.3202778","-26.3705556","368","368","Florística IFFSC 992 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; pastagem Habito: erva terrícola; flor botão floral verde","FURB39809","FURB39809","Rio Mandioca.","1480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2021-03-24 16:38:58-03","FURB","FURB","40717","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","Funez, L.A.","2013","03","19","Tribess, B.; Pintarelli, G.M.","2013","01","17","Brasil","Santa Catarina","Apiúna","-49.3511111","-27.0666667","-49.3511111","-27.0666667","151","151",NA,"FURB39806","FURB39806","Vargem Grande.","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2021-03-24 16:38:58-03","FURB","FURB","41868","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","Tribess, B","2013","04","01","Tribess, B.","2013","04","01","Brasil","Santa Catarina","Apiúna","-49.3277778","-27.0730556","-49.3277778","-27.0730556","179","179","cultivada Habitat: Floresta Ombrófila Densa; Habito: arbusto;","FURB39807","FURB39807","Jundiá.","86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2021-03-24 16:38:58-03","FURB","FURB","45289","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","Bittencourt, F","2014","11","19","Bittencourt, F.; Giasson, L.O.M.; Sieves, L.C. & Giovanella, J.","2014","11","08","Brasil","Santa Catarina","Atalanta","-49.7622222","-27.4119444","-49.7622222","-27.4119444","531","531",NA,"FURB39805","FURB39805","Banhado em frente à Sede Administrativa do Parque Natural Municipal da Mata Atlântica.","278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-03-24 16:38:58-03","FURB","FURB","52953","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","Farias, D.M.","2017","03","15","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","2017","01","31","Brasil","Santa Catarina","São Lourenço Do Oeste","-52.92","-26.46","-52.9200000","-26.4600000","761","761","botões florais verdes Habitat: área de pastagem Habito: erva","FURB52953","FURB52953","Lajeado Antunes.","962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-03-24 16:38:58-03","FURB","FURB","57478","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","Schwirkowski, P.","2017","11","09","Schwirkowski, P.","2017","11","09","Brasil","Santa Catarina","São Bento do Sul","-49.3472222","-26.2394444","-49.3472222","-26.2394444","850","850","Flores brancas Habitat: Cultivada Habito: Herbácea","FURB57478","FURB57478","Bairro Centenário. Horta comunitária do CRAS do Bairro Centenário. Programa Farmácia Viva.","2576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2021-03-24 16:38:58-03","FURB","FURB","59270","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","Schwirkowski,P.","2018","06","21","Schwirkowski, P.","2018","06","21","Brasil","Santa Catarina","Corupá","-49.2905555","-26.3747223","-49.2905555","-26.3747223","300","300","Flores brancas Habitat: Heliófita Habito: Herbácea","FURB59270","FURB59270","Rio Natal. Próximo à ponte férrea.","2811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-03-24 16:38:58-03","FURB","FURB","66180","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","Dani, J.G.","2019","03","08","Abreu, F.P.; Gonzatti, F.; Dani, J.G.","2018","12","04","Brasil","Rio Grande do Sul","Caxias do Sul","-51.2363889","-29.1847222","-51.2363889","-29.1847222","740","740","área alagada","FURB66180","FURB66180","Parque Jardim da Lagoa - Desvio Rizzo.","101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-03-24 16:38:58-03","FURB","FURB","47820","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","Cordeiro, J","2015","04","14","Engels, M.E.; Mazziero, F.F.F.; Michelon, C. & Canestraro, B.K.","2013","03","18","Brasil","Paraná","Carambeí","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,NA,"FURB47820","FURB47820","Rio Jotuva.","744",NA,NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA
"354","2021-03-24 16:38:58-03","FURB","FURB","44322","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","Valduga, E","2013","08","06","Marchett, C.A.","2011","03","15","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"1000","1000","Coletor nº 77","FURB39804","FURB39804",NA,NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"355","2021-03-16 17:51:37-03","UCS","HUCS","49881","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Dani, J.G.","2019","03","08","Abreu, F.P.","2018","12","04","Brasil","Rio Grande do Sul","Caxias do Sul","-51.401197","-29.313939","-51.401197","-29.313939","740","740","área alagada",NA,NA,"Parque Jardim da Lagoa - Desvio Rizzo","101",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-03-16 17:51:37-03","UCS","HUCS","49850","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Dani, J.G.","2019","03","08","Dani, J.G.","2018","12","04","Brasil","Rio Grande do Sul","Caxias do Sul","-51.401197","-29.313939","-51.401197","-29.313939","740","740","área alagada, parcialmente emersa, beira da lagoa",NA,NA,"Parque Jardim da Lagoa - Desvio Rizzo","52",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-03-16 17:51:37-03","UCS","HUCS","32336","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Sobral, M.","2008","02","08","Crippa, L.","2007","11","17","Brasil","Rio Grande do Sul","Mostardas","-50.631667","-30.812222","-50.631667","-30.812222",NA,NA,"no campo",NA,NA,"Lagoa da Figueira","71",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-03-16 17:51:37-03","UCS","HUCS","37243","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Valduga, E.","2013","08","06","Marchett, C.A.","2011","03","15","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"1000","1000","campo",NA,NA,NA,"77",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"55856","auto",NA,NA,NA,NA,NA,NA
"359","2021-03-16 17:51:37-03","UCS","HUCS","35994","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Sobral, M.","2011","06",NA,"Marchett, C.A.","2010","03","13","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"1000","1000","campo",NA,NA,NA,"46",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"55856","auto",NA,NA,NA,NA,NA,NA
"360","2021-03-16 17:51:37-03","UCS","HUCS","9084","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Smith, S.F.","1993","06",NA,"Wasum, R.A.","1993","03","30","Brasil","Rio Grande do Sul","São Vendelino","-51.3768997192383","-29.3689002990723",NA,NA,"750","750","junto a estrada",NA,NA,NA,"s.n.",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"6075","auto",NA,NA,NA,NA,NA,NA
"361","2021-03-16 17:51:37-03","UCS","HUCS","14361","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Smith, S.F.","2000","05",NA,"Scur, L.","1999","11","06","Brasil","Rio Grande do Sul","Vale Real","-51.2536010742188","-29.3983001708984",NA,NA,"550","550","mata ciliar",NA,NA,NA,"138",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"11877","auto",NA,NA,NA,NA,NA,NA
"362","2021-03-16 17:51:37-03","UCS","HUCS","5886","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Smith, S.F.","1989","09",NA,"Grazziotin, G.G.","1989","03","01","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"no campo",NA,NA,"Bairro Medianeira","s.n.",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"363","2021-03-16 17:51:37-03","UCS","HUCS","8459","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Smith, S.F.","1992","05",NA,"Barbieri, R.L.","1992","03","22","Brasil","Rio Grande do Sul","Imigrante","-51.7769012451172","-29.3553009033203",NA,NA,"600","600","beira do riacho",NA,NA,"Bugenfelz","s.n.",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"9400","auto",NA,NA,NA,NA,NA,NA
"364","2021-03-16 17:51:37-03","UCS","HUCS","17509","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Smith, S.F.","2011","10",NA,"Marchetto, C.","2001","03","01","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","beira do caminho",NA,NA,"Campus universitário","20",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"365","2021-03-16 17:51:37-03","UCS","HUCS","12656","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Smith, S.F.","1998","09",NA,"Wasum, R.A.","1998","05","08","Brasil","Rio Grande do Sul","Protásio Alves","-51.4728012084961","-28.7572002410889",NA,NA,"800","800","beira do rio",NA,NA,"Cascata da Usina","s.n.",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"12019","auto",NA,NA,NA,NA,NA,NA
"366","2021-03-16 17:51:37-03","UCS","HUCS","67","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Smith, L.B.","1985","11",NA,"Dal Pont, V.","1984","05","06","Brasil","Rio Grande do Sul","Flores da Cunha","-51.1817016601562","-29.0289001464844",NA,NA,NA,NA,"beira da estrada",NA,NA,"Estrada para Otávio Rocha","s.n.",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"18321","auto",NA,NA,NA,NA,NA,NA
"367","2021-03-16 17:51:37-03","UCS","HUCS","926","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Smith, L.B.","1985","11",NA,"Wasum, R.A.","1985","06","30","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"beira da estrada",NA,NA,"Estrada para São João","s.n.",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"368","2021-03-16 17:51:37-03","UCS","HUCS","15117","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Smith, S.F.","2000","06",NA,"Scur, L.","2000","01","07","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","em lavoura de cenoura",NA,NA,"Fazenda Souza- Bolson","348",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"369","2021-03-16 17:51:37-03","UCS","HUCS","11911","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Butzke, A.",NA,NA,NA,"Butzke, A.","1994","12","01","Brasil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"Herbara - 7564; campo limpo",NA,NA,"IBDF","564",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"46790","auto",NA,NA,NA,NA,NA,NA
"370","2021-03-16 17:51:37-03","UCS","HUCS","33703","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Sobral, M.","2008","12","30","Meneghel, R.","2008","11","09","Brasil","Rio Grande do Sul","Mostardas","-50.9211006164551","-31.1068992614746",NA,NA,"10","10","margem da lagoa",NA,NA,"Lagoa da Figueira","124",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"86098","auto",NA,NA,NA,NA,NA,NA
"371","2021-03-16 17:51:37-03","UCS","HUCS","16096","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Wasum, R.A.","2001","02","15","Wasum, R.A.","2000","03","05","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"830","830","beira do caminho",NA,NA,"Linha São Paulo","507",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"372","2021-03-16 17:51:37-03","UCS","HUCS","27985","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Smith, S.F.","2006","07",NA,"Wasum, R.A.","2006","04","01","Brasil","Rio Grande do Sul","Quevedos","-54.0717010498047","-29.3525009155273",NA,NA,"113","113","entre os rochedos no rio Toropi",NA,NA,"margem do Rio Toropi","3662",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"28027","auto",NA,NA,NA,NA,NA,NA
"373","2021-03-16 17:51:37-03","UCS","HUCS","13317","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Smith, S.F.","1999","06",NA,"Scur, L.","1999","03","18","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","orla de barranco",NA,NA,"Santa Justina","37",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"374","2021-03-16 17:51:37-03","UCS","HUCS","500","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Smith, S.F.","1986","11",NA,"Wasum, R.A.","1984","10","20","Brasil","Rio Grande do Sul","Bento Gonçalves","-51.5191993713379","-29.1714000701904",NA,NA,NA,NA,"beira da mata",NA,NA,"Santa Teresa","s.n.",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"21248","auto",NA,NA,NA,NA,NA,NA
"375","2021-03-16 17:51:37-03","UCS","HUCS","24383","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Smith, S.F.",NA,NA,NA,"Marchett, F.","2004","10","29","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","margem do rio",NA,NA,"Vila Cristina","85",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"376","2021-03-16 17:51:37-03","UCS","HUCS","15060","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Smith, S.F.","2000","06",NA,"Kegler, A.","2000","02","13","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","na capoeira",NA,NA,"Vila Oliva","629",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"377","2021-03-16 17:51:37-03","UCS","HUCS","20095","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Smith, S.F.","2003","04",NA,"Scur, L.","2003","01","14","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","campo",NA,NA,"Vila Seca","1038",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"378","2019-12-06 19:30:11-03","UFES","VIES","23989","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Assis, A.M.","2010","11","12","Cribari, R.S.; Assis, A.M. & Santos, R.","2010","11","12","Brasil","Espírito Santo","Serra","-40.309444","-20.19","40º18'34''W","20º11'24''S","15","15",NA,"VIES023989","VIES023989","Vertente sudeste. Acesso pelo Bairro Jardim Tropical (Trilha de FURNAS). APA Mestre Álvaro","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-12-22 16:06:12-03","UFES","VIES","47681","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Nepomuceno, A.; Nichio-Amaral, R.; Sossai, B.G.","2018","11","19","Brasil","Espírito Santo","Linhares","-39.801389","-19.558611","39º48'5''W","19º33'31''S",NA,NA,NA,"VIES047681",NA,"Monsarás Ponto 25 Margem Sul - TR.","472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-12-22 16:06:12-03","UFES","VIES","47798","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Sossai, B.G.; Miranda, V.S.; Nepomuceno, A.; Nichio-Amaral, R.","2018","12","10","Brasil","Espírito Santo","Linhares","-39.801389","-19.558611","39º48'5''W","19º33'31''S",NA,NA,NA,"VIES047798",NA,"Monsarás - Poto 25 MS.","315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-12-22 16:06:12-03","UFES","VIES","48096","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Miranda, V.S.; Nepomuceno, A.; Nichio-Amaral, R.; Sossai, B.G.","2019","01","15","Brasil","Espírito Santo","Linhares","-39.801389","-19.558611","39º48'5''W","19º33'31''S",NA,NA,NA,"VIES048096",NA,"Monsarás, ponto 25A.","246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-12-22 16:06:12-03","UFES","VIES","48129","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Miranda, V.S.; Nepomuceno, A.; Nichio-Amaral, R.; Sossai, B.G.","2019","03","18","Brasil","Espírito Santo","Linhares","-39.801389","-19.558611","39º48'5''W","19º33'31''S",NA,NA,NA,"VIES048129",NA,"Monsarás, ponto 25A.","339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-12-22 16:06:12-03","UFES","VIES","48174","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Nichio-Amaral, R.; Miranda, V.S.; Nepomuceno, A.; Sossai, B.G.","2019","03","18","Brasil","Espírito Santo","Linhares","-39.801389","-19.558611","39º48'5''W","19º33'31''S",NA,NA,NA,"VIES048174",NA,"Monsarás - Ponto 25A MN.","635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-12-22 16:06:12-03","UFES","VIES","48257","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Sossai, B.G.; Miranda, V.S.; Nepomuceno, A.; Nichio-Amaral, R.","2019","04","08","Brasil","Espírito Santo","Linhares","-39.801389","-19.558611","39º48'5''W","19º33'31''S",NA,NA,NA,"VIES048257",NA,"Lagoa Monsarás - Ponto 25A MD.","444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-12-22 16:06:12-03","UFES","VIES","48343","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Sossai, B.G.; Miranda, V.S.; Nepomuceno, A.; Nichio-Amaral, R.","2019","05","14","Brasil","Espírito Santo","Linhares","-39.801389","-19.558611","39º48'5''W","19º33'31''S",NA,NA,NA,"VIES048343",NA,"Lagoa Monsarás - Ponto 25A MD.","481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-06-27 10:26:25-03","UFES","VIES","21060","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Tuler, A.C.","2010","02","25","Brasil","Minas Gerais","Durandé","-41.7977981567383","-20.2033004760742",NA,NA,NA,NA,NA,"VIES021060","VIES021060","São José da Figueira.","118",NA,NA,NA,NA,NA,NA,"17816","auto",NA,NA,NA,NA,NA,NA
"387","2020-12-22 16:06:12-03","UFES","VIES","47676","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Nepomuceno, A.; Miranda, V.S.; Nichio-Amaral, R.; Sossai, B.G.","2018","10","24","Brasil","Espírito Santo","Linhares","-39.801389","-19.558611","39º48'5''W","19º33'31''S",NA,NA,NA,"VIES047676",NA,"Monsarás Ponto 25 Margem Sul.","461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
