"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"252","2020-09-02 16:36:14-03","Cenargen","CEN","61286","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Anderson Cássio Sevilha","4079","2004","04","01",NA,"Brasil","Exsicatas",NA,NA,"CEN00061286",NA,NA,"(Lag.) Chase","J. F. M. Valls","TO","PARANA","Ponto 7 da fitossociologia.","-47.493055","-12.873888","397","397","CEN00061286",NA,NA,"2014","-47.493055","-12.873888",NA,"06",NA,NA,"4",NA
"253","2020-09-02 16:36:14-03","Cenargen","CEN","62607","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Glocimar Pereira-Silva","10353","2006","06","05",NA,"Brasil","Exsicatas",NA,"Área de influência direta (canteiro) início do canteiro de obras.","CEN00062607",NA,NA,"(Lag.) Chase","G. H. Rua","TO","PARANA","Estrada de acesso ao contorno de obras da AHE São Salvador.","-48.226944","-12.779166","250","250","CEN00062607",NA,NA,"2006","-48.226944","-12.779166",NA,"09",NA,NA,"3",NA
"254","2020-09-02 16:36:14-03","Cenargen","CEN","70528","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","José Francisco Montenegro Valls","12920","1991","05","13",NA,"Brasil","Exsicatas",NA,"Anual.","CEN00070528",NA,NA,"(Lag.) Chase","C. D. Feliciano","GO","CAMPOS BELOS","Ao longo da estrada que segue rio abaixo junto ao Balneário do rio Bezerra (Saída de Campos Belos para Arraias)","-46.833333","-13.016666","540","540","CEN00070528",NA,NA,"2013","-46.833333","-13.016666",NA,"12",NA,NA,"5",NA
"255","2020-09-02 16:36:14-03","Cenargen","CEN","79274","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Fabiana de Góis Aquino - CPAC","12","2008","11","24",NA,"Brasil","Exsicatas",NA,"Erva, Cor da flor: Aclamídea, Solo com alto teor de Ni e alta disponibilidade do mesmo. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00079274",NA,NA,"(Lag.) Chase","F. G. Aquino","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Campo sujo, formando um mosaico com Cerrado ralo, Laterita, Relevo variando de forte ondulado a ondulado Lat. 15º06'04,4 S Long. 49º00'38,4 W","-49.010555","-15.101111","663","663","CEN00079274",NA,NA,"2008","-49.010555","-15.101111",NA,"11",NA,NA,"1",NA
"256","2020-09-02 16:36:14-03","Cenargen","CEN","79501","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Fabiana de Góis Aquino - CPAC","247","2008","10","02",NA,"Brasil","Exsicatas",NA,"Solo com alto teor de Ni e baixa disponibilidade do mesmo.","CEN00079501",NA,NA,"(Lag.) Chase","F. G. Aquino","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Cerrado ralo formando mosaico com campo sujo, Laterita, àrea aplainada, meia de encosta, Lat. 15º06'10,4 S Long.49º00'24,8 W","-49.006666","-15.102777","663","663","CEN00079501",NA,NA,"2008","-49.006666","-15.102777",NA,"10",NA,NA,"1",NA
"257","2020-09-02 16:36:14-03","Cenargen","CEN","79532","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Fabiana de Góis Aquino - CPAC","278","2008","06","19",NA,"Brasil","Exsicatas",NA,"Flor aclamídea, Solo com alto teor de Ni e alta disponibilidade do mesmo.","CEN00079532",NA,NA,"(Lag.) Chase","F. G. Aquino","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Campo sujo formando um mosaico com cerrado ralo, área aplainada, base de encosta, Lat. 15º06'05,0 S Long.49º01'33,4 W","-49.025833","-15.101388","663","663","CEN00079532",NA,NA,"2008","-49.025833","-15.101388",NA,"06",NA,NA,"1",NA
"258","2020-09-02 16:36:14-03","Cenargen","CEN","79533","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Fabiana de Góis Aquino - CPAC","279","2008","04","24",NA,"Brasil","Exsicatas",NA,"Flor aclamídea,","CEN00079533",NA,NA,"(Lag.) Chase","F. G. Aquino","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Lat. 15º03'35,57 S Long.48º56'40,04 W","-48.944444","-15.059722","663","663","CEN00079533",NA,NA,"2008","-48.944444","-15.059722",NA,"04",NA,NA,"1",NA
"259","2020-09-02 16:36:14-03","Cenargen","CEN","79534","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Fabiana de Góis Aquino - CPAC","280","2008","08","28",NA,"Brasil","Exsicatas",NA,"Flor aclamídea, Solo com alto teor de Ni e baixa disponibilidade do mesmo.","CEN00079534",NA,NA,"(Lag.) Chase","F. G. Aquino","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Cerrado ralo formando um mosaico com campo sujo, Laterita, área aplainada, meia de encosta, Lat. 15º06'31,1 S Long.49º01'15,0 W","-49.020833","-15.108611","663","663","CEN00079534",NA,NA,"2008","-49.020833","-15.108611",NA,"08",NA,NA,"1",NA
"260","2020-09-02 16:36:14-03","Cenargen","CEN","79535","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Fabiana de Góis Aquino - CPAC","281","2008","05","29",NA,"Brasil","Exsicatas",NA,"Flor aclamídea, Solo com alto teor de Ni e baixa disponibilidade do mesmo.","CEN00079535",NA,NA,"(Lag.) Chase","F. G. Aquino","GO","BARRO ALTO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Cerrado ralo formando um mosaico com campo sujo, Laterita, área aplainada, base de encosta, Lat. 15º05'53,0 S Long.48º00'05,1 W","-49.001388","-15.098055","663","663","CEN00079535",NA,NA,"2008","-49.001388","-15.098055",NA,"05",NA,NA,"1",NA
"261","2020-09-02 16:36:14-03","Cenargen","CEN","80230","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Jair Eustáquio Quintino de Faria Jr.","458","2009","04","10",NA,"Brasil","Exsicatas",NA,"inflorescências verde escura com estigma preto. Duplicatas: CEN, HUEG, UB","CEN00080230",NA,NA,"(Lag.) Chase","J. F. M. Valls","GO","ALTO HORIZONTE","Coletada na fazenda do sr. Manoel Braz, divisa com a fazenda Sucuriú, propietário sr. Jair Eustáquio.","-49.338611","-14.195555",NA,NA,"CEN00080230",NA,NA,"2009","-49.338611","-14.195555",NA,"01",NA,NA,NA,NA
"262","2020-09-02 16:36:14-03","Cenargen","CEN","7769","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","A. Fernandes",NA,"1981","01","31",NA,"Brasil","Exsicatas",NA,"Doação Univ. Fed. Ceará - Herbário Prisco Bezerra. nº 6514.","CEN00007769",NA,NA,"(Lag.) Chase","C. Delfini","CE","GUARACIABA DO NORTE","Serra da Ibiapaba, CE","-40.747501373291","-4.16694021224976",NA,NA,"CEN00007769","39588","auto","2013",NA,NA,NA,"12",NA,NA,"1",NA
"263","2020-09-02 16:36:14-03","Cenargen","CEN","54595","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Andresa Soares Rodrigues","97","2003","07","25",NA,"Brasil","Exsicatas",NA,NA,"CEN00054595",NA,NA,"(Lag.) Chase","G. H. Rua","DF","BRASILIA","Apa da cafuringa.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00054595","70570","auto","2005",NA,NA,NA,"07",NA,NA,"2",NA
"264","2020-09-02 16:36:14-03","Cenargen","CEN","44612","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Luciano de Bem Bianchetti","938","1990","07","26",NA,"Brasil","Exsicatas",NA,"Inflorescência com pêlos.","CEN00044612",NA,NA,"(Lag.) Chase","J. F. M. Valls","DF","BRASILIA","Área das FERCAL, a 6,7 km da fábrica de cimento CIPLAN, na DF - 250 Leste.","-47.9296989440918","-15.7797002792358","910","910","CEN00044612","70570","auto","2016",NA,NA,NA,"06",NA,NA,"2",NA
"265","2020-09-02 16:36:14-03","Cenargen","CEN","26128","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Glocimar Pereira-Silva","2284","1994","02","15",NA,"Brasil","Exsicatas",NA,NA,"CEN00026128",NA,NA,"(Lag.) Chase","T. S. Filgueiras","DF","BRASILIA","RESERVA ECOLOGICA DO GUARA","-47.9296989440918","-15.7797002792358","1035","1035","CEN00026128","70570","auto","1999","-4796667.0","-1580000.0",NA,"05",NA,NA,"5",NA
"266","2020-09-02 16:36:14-03","Cenargen","CEN","42133","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Glocimar Pereira-Silva","4939","2001","04","17",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00042133",NA,NA,"(Lag.) Chase","C. D. Feliciano","GO","CAVALCANTE","Margem direita do rio Tocantins, cerca de 800 m da balsa Serra Branca (COTERRA).","-47.4583015441895","-13.7974996566772","300","300","CEN00042133","92497","auto","2013","-4810750.0","-1358333.0",NA,"12",NA,NA,"2",NA
"267","2020-09-02 16:36:14-03","Cenargen","CEN","10659","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Semíramis Pedrosa de Almeida","1059","1985","05","03",NA,"Brasil","Exsicatas",NA,"Capim ca. 1m de altura, inflorescência dourada, cerrado, solo areno-pedregoso úmido,","CEN00010659",NA,NA,"(Lag.) Chase","C. Delfini","GO","FLORES DE GOIAS","Entrada para Flores de Goiás Km 01, área é de cerrado com algumas áreas alagadas de nov. a março.","-47.0503005981445","-14.4485998153687",NA,NA,"CEN00010659","86423","auto","2013",NA,NA,NA,"12",NA,NA,"1",NA
"268","2020-09-02 16:36:14-03","Cenargen","CEN","4586","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Antônio Costa Allem","2764","1980","05","09",NA,"Brasil","Exsicatas",NA,"Também encontrado á beira de mata ciliar do córrego Estrema.","CEN00004586",NA,NA,"(Lag.) Chase","J. F. M. Valls","GO","FORMOSA","Km 127 da BR - 020, Formosa - vila JK, 4 km N da vila JK, 1ª estrada á esquerda, loteamento Piratininga (imediações do córrego Estrema).","-47.334400177002","-15.5371999740601",NA,NA,"CEN00004586","113054","auto","1981",NA,NA,NA,"10",NA,NA,"1",NA
"269","2020-09-02 16:36:14-03","Cenargen","CEN","49974","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Glocimar Pereira-Silva","7451","2003","04","08",NA,"Brasil","Exsicatas",NA,"Área de Influência Direta (lago).","CEN00049974",NA,NA,"(Lag.) Chase","C. D. Feliciano","GO","LUZIANIA","Faz. Corumbá, margem esquerda do rio Corumbá, próximo ao eixo da Barragem.","-47.9502983093262","-16.2525005340576","820","820","CEN00049974","83221","auto","2013","-4820722.0","-1632806.0",NA,"12",NA,NA,"4",NA
"270","2020-09-02 16:36:14-03","Cenargen","CEN","36235","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Marina de Lourdes Fonseca Resende","2267","2000","04","12",NA,"Brasil","Exsicatas",NA,"Folhas verdes, inflorescência de cor verde, Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00036235",NA,NA,"(Lag.) Chase","C. Delfini","GO","MONTE ALEGRE DE GOIAS","Fazenda Semidouro. Prop.: Antero Cordeiro Batista (Doca).","-46.9006004333496","-13.2564001083374","630","630","CEN00036235","53634","auto","2013","-4661389.0","-1317750.0",NA,"12",NA,NA,"1",NA
"271","2020-09-02 16:36:14-03","Cenargen","CEN","16973","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Bruno Machado Teles Walter","1150","1992","10","12",NA,"Brasil","Exsicatas",NA,"Bacia de inundação da UHE Serra da Mesa.","CEN00016973",NA,NA,"(Lag.) Chase","C. D. Feliciano","GO","NIQUELANDIA","Ponte sobre o rio Bagagem, estrada Niquelândia - Colinas do Sul, 32,5 km de Niquelândia.","-48.4597015380859","-14.4738998413086","440","440","CEN00016973 CEN00016973_1","74171","auto","2013","-4820000.0","-1436667.0",NA,"12",NA,NA,"5",NA
"272","2020-09-02 16:36:14-03","Cenargen","CEN","5803","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Lídio Coradin","1552","1979","05","08",NA,"Brasil","Exsicatas",NA,"Capim 45 cm. Material coletado: exsicata.","CEN00005803",NA,NA,"(Lag.) Chase","T. S. Filgueiras","MA","SAO JOAO DOS PATOS","BR-230 - São João dos Patos - Floriano, km 35.","-43.7022018432617","-6.49499988555908",NA,NA,"CEN00005803","47367","auto","1999",NA,NA,NA,"05",NA,NA,"1",NA
"273","2020-09-02 16:36:14-03","Cenargen","CEN","44849","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Glocimar Pereira-Silva","6293","2002","03","27",NA,"Brasil","Exsicatas",NA,"Área de Influência da AHE Queimado.","CEN00044849",NA,NA,"(Lag.) Chase","C. D. Feliciano","MG","UNAI","Cerca de 1 km à montante do eixo da barragem. Margem direita do rio Arrependido.","-46.9061012268066","-16.3575000762939","810","810","CEN00044849","97926","auto","2013","-4727778.0","-1621194.0",NA,"12",NA,NA,"3",NA
"274","2020-09-02 16:36:14-03","Cenargen","CEN","52035","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Arnildo Pott","1968","1985","07","03",NA,"Brasil","Unicata",NA,NA,"CEN00052035",NA,NA,"(Lag.) Chase","C. Delfini","MS","CORUMBA","Fazenda Santana - Divisa Faz. São Fernando.","-57.6533012390137","-19.0091991424561",NA,NA,"CEN00052035","295160","auto","2016","-5660000.0","-1810000.0",NA,"12",NA,NA,"1",NA
"275","2020-09-02 16:36:14-03","Cenargen","CEN","46731","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Theophilo Salem da Silva - SP","103","1973","06","12",NA,"Brasil","Exsicatas",NA,"Doação do Instituto de Botânica.","CEN00046731",NA,NA,"(Lag.) Chase","R. T. Shirasuna","MS","MIRANDA","Estado do Mato Grosso, a 6 Km da sede da Fazenda Bodoquena, no rumo E-SE, Serra de Bodoquena.","-56.3782997131348","-20.2406005859375",NA,NA,"CEN00046731","92112","auto","2003",NA,NA,NA,"02",NA,NA,"1",NA
"276","2020-09-02 16:36:14-03","Cenargen","CEN","2264","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Antônio Costa Allem","2064","1978","05","27",NA,"Brasil","Exsicatas",NA,"Inflorescência c/ cerdas hirsutas, douradas, no ráquis, aparentemente , forrageira.","CEN00002264",NA,NA,"(Lag.) Chase","G. Davidse","MS","TERENOS","Faz. Modelo (IPEÃO).","-54.8602981567383","-20.4421997070312",NA,NA,"CEN00002264","52758","auto","1978",NA,NA,NA,"10",NA,NA,"1",NA
"277","2020-09-02 16:36:14-03","Cenargen","CEN","92559","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Gabriel Hugo Rua","986","2011","04","18",NA,"Brasil","Exsicatas",NA,"Doação Flora do Brasil - Mato Grosso. Herbário UB","CEN00092559",NA,NA,"(Lag.) Chase","G. H. Rua","MT","CUIABA","Estrada Cuiaba - Acorizal (MT - 010) , KM 14,5 Campo de murundus com Brachiaria ao W da estrada, no campo.","-56.0966987609863","-15.5960998535156",NA,NA,"CEN00092559","74875","auto","2011",NA,NA,NA,"04",NA,NA,"1",NA
"278","2020-09-02 16:36:14-03","Cenargen","CEN","113165","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Gustavo Paiva Evangelista Rocha","813","2018","03","26",NA,"Brasil","Unicata",NA,"Inventário Florestal Nacional (IFN).","CEN00113165",NA,NA,"(Lag.) Chase","J. F. M. Valls","TO","NATIVIDADE","Conglomerado TO-580. Coleta extra","-47.7233009338379","-11.7096996307373",NA,NA,NA,"59394","auto","2018",NA,NA,NA,"10",NA,NA,"1",NA
"279","2020-09-02 16:36:14-03","Cenargen","CEN","113161","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Helena Lara Lemos","237","2018","04","05",NA,"Brasil","Unicata",NA,"Inventário Florestal Nacional (IFN).","CEN00113161",NA,NA,"(Lag.) Chase","J. F. M. Valls","TO","SAO VALERIO DA NATIVIDADE","Conglomerado: TO-552. Subunidade 1, subparcela 9, indivíduo H.","-48.2336006164551","-11.9750003814697",NA,NA,NA,"78228","auto","2018",NA,NA,NA,"10",NA,NA,"1",NA
"280","2019-11-13 11:28:42-03","USP","SPF","221066","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Longhi-Wagner, HM","CFSC8267","1982","03","22",NA,"Brasil",NA,NA,NA,"SPF00221066",NA,NA,"(Lag.) Chase","Garcia, CA","Minas Gerais","Santana do Riacho","Serra do Cipó, SAntana do Pirapama. Fazenda Inhame (Serra Mineira).","-43.9","-18.916667",NA,NA,"SPF00221066",NA,NA,"2001","-43.9","-18.916667",NA,"09",NA,NA,NA,NA
"281","2019-11-13 11:28:40-03","USP","SPF","102356","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Longhi-Wagner, HM","CFSC8232","1982","03","20",NA,"Brasil",NA,NA,NA,"SPF00102356",NA,NA,"(Lag.) Chase","Garcia, CA","Minas Gerais","Santana de Pirapama","Serra do Cipó","-43.9","-18.916667",NA,NA,"SPF00102356",NA,NA,"2001","-43.9","-18.916667",NA,"09",NA,NA,NA,NA
"282","2019-11-13 11:28:42-03","USP","SPF","39994","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Furlan, A","CFSC8310","1982","04","20",NA,"Brasil",NA,NA,NA,"SPF00039994",NA,NA,"(Lag.) Chase","Garcia, CA","Minas Gerais","Congonhas do Norte","Serra do Cipó","-43.733333","-18.766667",NA,NA,"SPF00039994",NA,NA,"2001","-43.733333","-18.766667",NA,"09",NA,NA,NA,NA
"283","2019-11-13 11:28:42-03","USP","SPF","76769","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Pirani, JR","CFSC11997","1991","03","25",NA,"Brasil",NA,NA,NA,"SPF00076769",NA,NA,"(Lag.) Chase","Garcia, CA","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328","1000","1000","SPF00076769 SPF00076769_1","26557","auto","2001",NA,NA,NA,"09",NA,NA,NA,NA
"284","2019-11-13 11:28:42-03","USP","SPF","42466","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Pirani, JR","CFSC9804","1986","05","04",NA,"Brasil",NA,NA,NA,"SPF00042466",NA,NA,"(Lag.) Chase","Garcia, CA","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00042466","26557","auto","2001",NA,NA,NA,"09",NA,NA,NA,NA
"285","2019-11-13 11:28:42-03","USP","SPF","41900","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Longhi-Wagner, HM","CFSC9584","1986","01","27",NA,"Brasil",NA,NA,NA,"SPF00041900",NA,NA,"(Lag.) Chase","Garcia, CA","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00041900","26557","auto","2001",NA,NA,NA,"09",NA,NA,NA,NA
"286","2019-11-13 11:28:42-03","USP","SPF","140739","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Garcia, CA","64","2000","03","21",NA,"Brasil",NA,NA,NA,"SPF00140739",NA,NA,"(Lag.) Chase","Garcia, CA","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00140739","26557","auto","2001",NA,NA,NA,"09",NA,NA,NA,NA
"287","2019-11-13 11:28:42-03","USP","SPF","132075","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Sano, PT","967","1998","03","21",NA,"Brasil",NA,NA,NA,"SPF00132075",NA,NA,"(Lag.) Chase","Anônimo","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo à guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,"SPF00132075","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-13 11:28:42-03","USP","SPF","158618A","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Fantinati, MR","46","2002","02","27",NA,"Brasil",NA,NA,NA,"SPF00158618",NA,NA,"(Lag.) Chase","Garcia, CA","São Paulo","Itirapina","Estação Ecológica de Itirapina, Lagoa Nova.","-47.8199996948242","-22.25","728","728","SPF00158618","22843","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-02 09:07:37-03","UNITINS","HUTO","2632","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Fonseca, M.L.","6517","2010","03","29",NA,"Brasil",NA,NA,"Erva com 60 cm de altura. Inflorescência dourada; Cerrado denso/ cerradão","HUTO002632",NA,NA,"(Lag.) Chase","Fonseca, M.L.","Tocantins","Santa Maria do Tocantins","Bacia do Tocantins. Sub-bacia do rio Tocantins. Solo argilo-areno-quartzoso mais tapiocanga. Relevo plano","-48.091111","-8.744444","191","191",NA,NA,NA,"2011","-48.091111","-8.744444",NA,"02",NA,NA,NA,NA
"290","2019-01-25 15:35:54-02","IAC","IAC","16327","S","Plantae","Poaceae","Axonopus","appendiculatus","Axonopus appendiculatus","J.M. Vasconcelos","s/nº","1945","10","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(C.Presl) Hitchc. & Chase","J.R. Swallen","Paraíba","Areia","Escola de Agronomia do Nordeste","-35.6917","-6.9633",NA,NA,NA,NA,NA,"1948","-35.6917","-6.9633",NA,"02","20",NA,NA,NA
"291","2019-10-03 14:20:28-03","IAC","IAC","17270","S","Plantae","Poaceae","Axonopus","appendiculatus","Axonopus appendiculatus","?","2502",NA,NA,NA,NA,"Portugal",NA,NA,NA,NA,NA,NA,"(C.Presl) Hitchc. & Chase","D.M. Dedecca","Lisboa","Lisboa",NA,"-9.1333","38.7333",NA,NA,NA,NA,NA,"1953","-9.1333","38.7333",NA,"12","15",NA,NA,NA
"292","2019-01-25 15:35:55-02","IAC","IAC","18510","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","A. Macedo","1710","1949","02","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","L.R. Parodi","Minas Gerais","Campina Verde","Jaraguá","-49.4864","-19.5356",NA,NA,NA,NA,NA,"1949","-49.4864","-19.5356",NA,"02","25",NA,NA,NA
"293","2019-01-25 15:44:26-02","IAC","IAC","18511","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","A. Macedo","4497","1956","03","10",NA,"Brasil",NA,NA,"Informações adicionais enviadas por Maria do Carmo Macedo, de acordo com o caderno do coletor, em agosto de 2007",NA,NA,NA,"(Lag.) Chase","L.R. Parodi","Minas Gerais","Ituiutaba","São Vicente","-49.465","-18.9689",NA,NA,NA,NA,NA,"1956","-49.465","-18.9689",NA,"04","24",NA,NA,NA
"294","2020-02-17 11:30:41-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Ratter, J.A.; Faria, J.E.Q.","458","2009","04","10","Southern America","Brasil",NA,NA,"Erva ca. de 0,3 m de altura, inflorescência verde escura com estigma preto; Coletada em área aberta na beira de córrego",NA,"Monocotyledonae",NA,"(Lag.) Chase","Rizzini, C.T.; Miranda, L.A.P.","Goiás","Alto Horizonte","Coletada na fazenda do senhor Manoel Braz, divisa com a fazenda Sucuriú, Proprietário senhor Jair Eustáquio","-49.3386","-14.1956",NA,NA,NA,NA,NA,"2003","-49.3386","-14.1956",NA,NA,NA,NA,NA,NA
"295","2020-02-17 11:30:41-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Prance, G.T.; Faria, J.E.Q.","456","2009","04","10","Southern America","Brasil",NA,NA,"Erva ca. de 0,3 m de altura, inflorescência verde; Coletada em área aberta na beira de córrego",NA,"Monocotyledonae",NA,"(Lag.) Chase","Valls, J.F.; Markgraf, F.","Goiás","Alto Horizonte","Coletada na fazenda do senhor Manoel Braz, divisa com a fazenda Sucuriú, Proprietário senhor Jair Eustáquio","-49.3386","-14.1956",NA,NA,NA,NA,NA,"2009","-49.3386","-14.1956",NA,NA,NA,NA,NA,NA
"296","2019-11-01 15:15:56-03","UnB","UB","138505","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Oliveira, RC; Chacon, RG; Edson, BC","2505","2010","04","30","Southern America","Brasil",NA,NA,"Relevo fortemente ondulado.",NA,"Monocotyledonae",NA,"(Lag.) Chase","Oliveira, RC","Goiás","Niquelândia","Cerca de 10 km do trevo de Niquelândia, próximo à bica d'água na estrada para Macedo Velho.","-48.433333","-14.396667",NA,NA,NA,NA,NA,"2010","-48.433333","-14.396667",NA,"05","23",NA,NA,NA
"297","2019-11-01 15:15:56-03","UnB","UB","161434","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Faria, JEQ","456","2009","04","10","Southern America","Brasil",NA,NA,"Erva ca. de 0,3 m de altura, inflorescência verde; Coletada em área aberta na beira de córrego","UB0016368","Monocotyledonae",NA,"(Lag.) Chase","Valls, JF","Goiás","Alto Horizonte","Coletada na fazenda do senhor Manoel Braz, divisa com a fazenda Sucuriú, Proprietário senhor Jair Eustáquio","-49.3386","-14.1956",NA,NA,"UB0016368",NA,NA,"2009","-49.3386","-14.1956",NA,NA,NA,NA,NA,NA
