"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","typeStatus","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"239","2021-02-08 12:44:47-03","UFRGS","ICN","114116","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5087","1998","01","19","América do Sul","Brasil","RS","Pouso Novo","29°13.976S 52° 10.487W Fáo River along BR-386 near town of Pouso Novo","-52.174722","-29.232778","91","91",NA,"Nos. 5082-5090 growing in the same area, essencially intermixed or at lest growing in close proximity to each other, these collections made witjin 2-3m of each other.; Abundant, simple leaved, medium size stemmed plants.",NA,NA,"2009",NA,NA,NA,"09","29",NA,NA,"-52.174722","-29.232778",NA,NA
"240","2021-02-08 12:44:47-03","UFRGS","ICN","114125","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5096","1998","01","21","América do Sul","Brasil","RS","São Francisco de Paula","Santa Cruz River, 29°18.999S 50°40.841W (also called the Caí River town of Salto (=Eletro on some maps) NE of the town of Canela (abouth 20-30km)","-50.680556","-29.316389","707","707",NA,"Nos. 5095-5098 all collected from this location, about 2-3m apart.; Commom, submerged, plants covered with filamentous green algae. Collections made from below a small dam. Water flows across a more or les flat outcrop in river. Rocks are also algae",NA,NA,"2009",NA,NA,NA,"09","24",NA,NA,"-50.680556","-29.316389",NA,NA
"241","2021-02-08 12:44:47-03","UFRGS","ICN","114126","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5097","1998","01","21","América do Sul","Brasil","RS","São Francisco de Paula","Santa Cruz River, 29°18.999S 50°40.841W (also called the Caí River town of Salto (=Eletro on some maps) NE of the town of Canela (abouth 20-30km)","-50.680556","-29.316389","707","707",NA,"Nos. 5095-5098 all collected from this location, about 2-3m apart.; Commom, submerged, plants covered with filamentous green algae. Collections made from below a small dam. Water flows across a more or les flat outcrop in river. Rocks are also algae",NA,NA,"2009",NA,NA,NA,"09","24",NA,NA,"-50.680556","-29.316389",NA,NA
"242","2021-02-08 12:44:47-03","UFRGS","ICN","114127a","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5098","1998","01","21","América do Sul","Brasil","RS","São Francisco de Paula","Santa Cruz River, 29°18.999S 50°40.841W (also called the Caí River town of Salto (=Eletro on some maps) NE of the town of Canela (abouth 20-30km)","-50.680556","-29.316389","707","707",NA,"Nos. 5095-5098 all collected from this location, about 2-3m apart.; Commom, submerged, plants covered with filamentous green algae. Collections made from below a small dam. Water flows across a more or les flat outcrop in river. Rocks are also algae",NA,NA,"2009",NA,NA,NA,"09","24",NA,NA,"-50.680556","-29.316389",NA,NA
"243","2021-02-08 12:44:47-03","UFRGS","ICN","114128a","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5099","1998","01","21","América do Sul","Brasil","RS","São Francisco de Paula","Rio do Pinto, 29°25.601S 50°30.962 (a small river) 8 km NE of town of São Francisco d Paula on road to Cambará do sul . 29 km of town od Teinhas","-50.515833","-29.426667","814","814",NA,"Nos. 5099-5108 collected from this location with a couple meters of each other. There is no 5103.; Abundant, small plants, submerged in ca. 1 dm water on more or less horizontal rocks. Small plants (Nos. 5099-5102) and larger plants (Nos. 5104-5108)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.515833","-29.426667",NA,NA
"244","2021-02-08 12:44:47-03","UFRGS","ICN","114129","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5100","1998","01","21","América do Sul","Brasil","RS","São Francisco de Paula","Rio do Pinto, 29°25.601S 50°30.962 (a small river) 8 km NE of town of São Francisco de Paula on road to Cambará do Sul . 29 km of town od Teinhas","-50.515833","-29.426667","814","814",NA,"Nos. 5099-5108 collected from this location with a couple meters of each other. Theris is no No. 5103.; Abundant, small plants. Small plants (Nos. 5099-5102) and larger plants (Nos. 5104-5108) of what seem to be the same species all occur at this loc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.515833","-29.426667",NA,NA
"245","2021-02-08 12:44:47-03","UFRGS","ICN","114130","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5101","1998","01","21","América do Sul","Brasil","RS","São Francisco de Paula","Rio do Pinto, 29°25.601S 50°30.962 (a small river) 8 km NE of town of São Francisco de Paula on road to Cambará do Sul . 29 km of town od Teinhas","-50.515833","-29.426667","814","814",NA,"Nos. 5099-5108 collected from this location with a couple meters of each other. Theris is no No. 5103.; Abundant, small plants. Small plants (Nos. 5099-5102) and larger plants (Nos. 5104-5108) of what seem to be the same species all occur at this loc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.515833","-29.426667",NA,NA
"246","2021-02-08 12:44:47-03","UFRGS","ICN","114131","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5102","1998","01","21","América do Sul","Brasil","RS","São Francisco de Paula","Rio do Pinto, 29°25.601S 50°30.962 (a small river) 8 km NE of town of São Francisco de Paula on road to Cambará do Sul . 29 km of town od Teinhas","-50.515833","-29.426667","814","814",NA,"Nos. 5099-5108 collected from this location with a couple meters of each other. Theris is no No. 5103.; Abundant, small plants. Small plants (Nos. 5099-5102) and larger plants (Nos. 5104-5108) of what seem to be the same species all occur at this loc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.515833","-29.426667",NA,NA
"247","2021-02-08 12:44:47-03","UFRGS","ICN","114133","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5104","1998","01","21","América do Sul","Brasil","RS","São Francisco de Paula","Rio do Pinto, 29°25.601S 50°30.962 (a small river) 8 km NE of town of São Francisco de Paula on road to Cambará do Sul . 29 km of town od Teinhas","-50.515833","-29.426667","814","814",NA,"Nos. 5099-5108 collected from this location with a couple meters of each other. Theris is no No. 5103.; Abundant, large plants, submerged in ca. 1 dm water. Small plants (Nos. 5009-5101) and larger plants (Nos. 5104-5108) of what seem to be the same",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.515833","-29.426667",NA,NA
"248","2021-02-08 12:44:47-03","UFRGS","ICN","114134","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5105","1998","01","21","América do Sul","Brasil","RS","São Francisco de Paula","Rio do pinto( a smaller river), 8 km NE of tonw of São Francisco de paula on road to Cambará do Sul, 29 Km SW of town of Tainhas. (Nos. 5099-5108 collected from this location within a couple meters of each other. There is no No. 5103).","-50.515833","-29.426667","2670","2670",NA,"Abundant, large plants, submerged in ca. 1 dm water. Small plants (Nos. 5099-5102) larger plants (Nos. 5104-5108) of what seem tobe the same species all occur at this location, within a meter of each other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.515833","-29.426667",NA,NA
"249","2021-02-08 12:44:47-03","UFRGS","ICN","114151","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5124","1998","01","22","América do Sul","Brasil","RS","Cambará do Sul","29°04.072S 50°09.939W River that passes under the main road ca 3 km SW of town of Cambará do Sul on road Teinhas (unknown name river)","-50.164722","-29.067778","878","878",NA,"Nos. 5119-5124 collected from this locxation, all within 10m of each other but from different rocks.; Coommom, divided leave plants, submerged in rain sowllen rivr current.",NA,NA,"2009",NA,NA,NA,"09","23",NA,NA,"-50.164722","-29.067778",NA,NA
"250","2021-02-08 12:44:47-03","UFRGS","ICN","114136","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5107","1998","01","21","América do Sul","Brasil","RS","São Francisco de Paula","Rio do Pinto, 29°25.601S 50°30.962 (a small river) 8 km NE of town of São Francisco de Paula on road to Cambará do Sul . 29 km of town od Teinhas","-50.515833","-29.426667","814","814",NA,"Nos. 5099-5108 collected from this location with a couple meters of each other. Theris is no No. 5103.; Abundant, large plants, submerged in ca. 1 dm water. Small plants (Nos. 5009-5102) and larger plants (Nos. 5104-5108) of what seem to be the same",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.515833","-29.426667",NA,NA
"251","2021-02-08 12:44:47-03","UFRGS","ICN","114137","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5108","1998","01","21","América do Sul","Brasil","RS","São Francisco de Paula","Rio do pinto( a smaller river), 8 km NE of tonw of São Francisco de paula on road to Cambará do Sul, 29 Km SW of town of Tainhas. (Nos. 5099-5108 collected from this location within a couple meters of each other. There is no No. 5103).","-50.515833","-29.426667","2670","2670",NA,"Abundant, large plants, submerged in ca. 1 dm water. Small plants (Nos. 5099-5102) larger plants (Nos. 5104-5108) of what seem tobe the same species all occur at this location, within a meter of each other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.515833","-29.426667",NA,NA
"252","2021-02-08 12:44:47-03","UFRGS","ICN","114140","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5112","1998","01","21","América do Sul","Brasil","RS","Cambará do Sul","Camisa River a clean river that begins in a state park upstream of this location. Cambará County about 7km S of Town Cambará do Sul","-50.181667","-29.086389","245","245",NA,"Abundant, forming a dense carpet-like growth along bed of river. These plant were exposed, with flowers and fruits. Rocks of river are relatively small (not huge boulders).",NA,NA,"2009",NA,NA,NA,"09","29",NA,NA,"-50.181667","-29.086389",NA,NA
"253","2021-02-08 12:44:47-03","UFRGS","ICN","114141","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5113","1998","01","21","América do Sul","Brasil","RS","Cambará do Sul",NA,"-50.181667","-29.086389","804","804",NA,"Cambará county, about 7 km S of Town of Cambará do Sul.; Abundant, forming a dense carpet-like growth alongbed of river. These plants were exposed, with flowers and fruits. Rocks of river are relatively small (not huge boulders). Camisa River, a ckea",NA,NA,"2009",NA,NA,NA,"10","01",NA,NA,"-50.181667","-29.086389",NA,NA
"254","2021-02-08 12:44:47-03","UFRGS","ICN","114142","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5114","1998","01","21","América do Sul","Brasil","RS","Cambará do Sul","Camisa River a clean river that begins in a state park upstream of this location. Cambará County about 7km S of Town Cambará do Sul","-50.181667","-29.086389","245","245",NA,"Abundant, forming a dense carpet-like growth along bed of river. These plant were submerged and evidently vegetative. Rocks of river are relatively small (not huge boulders).",NA,NA,"2009",NA,NA,NA,"09","29",NA,NA,"-50.181667","-29.086389",NA,NA
"255","2021-02-08 12:44:47-03","UFRGS","ICN","114143","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5115","1998","01","21","América do Sul","Brasil","RS","Cambará do Sul","Camisa River a clean river that begins in a state park upstream of this location. Cambará County about 7km S of Town Cambará do Sul","-50.181667","-29.086389","245","245",NA,"Abundant, forming a dense carpet-like growth along bed of river. These plant were submerged and evidently vegetative. Rocks of river are relatively small (not huge boulders).",NA,NA,"2009",NA,NA,NA,"09","24",NA,NA,"-50.181667","-29.086389",NA,NA
"256","2021-02-08 12:44:47-03","UFRGS","ICN","114144","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5116","1998","01","21","América do Sul","Brasil","RS","Cambará do Sul","Camisa River a clean river that begins in a state park upstream of this location. Cambará County about 7km S of Town Cambará do Sul","-50.181667","-29.086389","245","245",NA,"Abundant, forming a dense carpet-like growth along bed of river. These plant were submerged and evidently vegetative. Rocks of river are relatively small (not huge boulders).",NA,NA,"2009",NA,NA,NA,"09","23",NA,NA,"-50.181667","-29.086389",NA,NA
"257","2021-02-08 12:44:47-03","UFRGS","ICN","114147","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5120","1998","01","22","América do Sul","Brasil","RS","Cambará do Sul","29°04.072S 50°09.939W River that passes under the main road ca 3 km SW of town of Cambará do Sul on road Teinhas (unknown name river)","-50.164722","-29.067778","878","878",NA,"Nos. 5119-5124 collected from this locxation, all within 10m of each other but from different rocks.; Podostemum distichum-like plants intermixed with a divided leaved plants. Probably mixed in this collection. Both abundant, submerged in rain swolle",NA,NA,"2009",NA,NA,NA,"09","24",NA,NA,"-50.164722","-29.067778",NA,NA
"258","2021-02-08 12:44:47-03","UFRGS","ICN","114148","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5121","1998","01","22","América do Sul","Brasil","RS","Cambará do Sul","29°04.072S 50°09.939W River that passes under the main road ca 3 km SW of town of Cambará do Sul on road Teinhas (unknown name river)","-50.164722","-29.067778","878","878",NA,"Nos. 5119-5124 collected from this locxation, all within 10m of each other but from different rocks.; Podostemum distichum-like plants intermixed with a divided leaved plants. Probably mixed in this collection. Both abundant, submerged in rain swolle",NA,NA,"2009",NA,NA,NA,"09","24",NA,NA,"-50.164722","-29.067778",NA,NA
"259","2021-02-08 12:44:47-03","UFRGS","ICN","114149","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5122","1998","01","22","América do Sul","Brasil","RS","Cambará do Sul","29°04.072S 50°09.939W River that passes under the main road ca 3 km SW of town of Cambará do Sul on road Teinhas (unknown name river)","-50.164722","-29.067778","878","878",NA,"Nos. 5119-5124 collected from this locxation, all within 10m of each other but from different rocks.; Podostemum distichum-like plants intermixed with a divided leaved plants. Probably mixed in this collection. Both abundant, submerged in rain swolle",NA,NA,"2009",NA,NA,NA,"09","23",NA,NA,"-50.164722","-29.067778",NA,NA
"260","2021-02-08 12:44:47-03","UFRGS","ICN","114150","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5123","1998","01","22","América do Sul","Brasil","RS","Cambará do Sul","29°04.072S 50°09.939W River that passes under the main road ca 3 km SW of town of Cambará do Sul on road Teinhas (unknown name river)","-50.164722","-29.067778","878","878",NA,"Nos. 5119-5124 collected from this locxation, all within 10m of each other but from different rocks.; Podostemum distichum-like plants intermixed with a divided leaved plants. Probably mixed in this collection. Both abundant, submerged in rain swolle",NA,NA,"2009",NA,NA,NA,"09","23",NA,NA,"-50.164722","-29.067778",NA,NA
"261","2021-02-08 12:44:47-03","UFRGS","ICN","114159","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5132","1998","01","22","América do Sul","Brasil","RS","Bom Jesus","28°48.030 50°25.654W 16 S of the town of town. Moraes River a small river (ca. 10m wide) that drains in to the larger Rio das Antas. Collection from ca. 0 5 km uostream of the confluence of this river with the Rio das Antas","-50.4275","-28.800278","539","539",NA,"Nos. 5131-5145 collected from separate rocks in the same area along stretch of river can 100m long.; Abundant, large plants in swiftest current and small runs/waterfalls of cataracts, flowering and fruiting on exposed rock surfaces.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.4275","-28.800278",NA,NA
"262","2021-02-08 12:44:47-03","UFRGS","ICN","114160","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5131","1998","01","22","América do Sul","Brasil","RS","Bom Jesus","28°48.030 50°25.654W 16 S of the town of town. Moraes River a small river (ca. 10m wide) that drains in to the larger Rio das Antas. Collection from ca. 0 5 km upstream of the confluence of this river with the Rio das Antas","-50.4275","-28.800278","539","539",NA,"Nos. 5131-5145 collected from separate rocks in the same area along stretch of river can 100m long.; Abundant, large plants in swiftest current and small runs/waterfalls of cataracts, flowering and fruiting on exposed rock surfaces.",NA,NA,"2009",NA,NA,NA,"09","24",NA,NA,"-50.4275","-28.800278",NA,NA
"263","2021-02-08 12:44:47-03","UFRGS","ICN","114163","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5136","1998","01","22","América do Sul","Brasil","RS","Bom Jesus","28°48.030 50°25.654W 16 S of the town of town. Moraes River a small river (ca. 10m wide) that drains in to the larger Rio das Antas. Collection from ca. 0 5 km uostream of the confluence of this river with the Rio das Antas","-50.4275","-28.800278","539","539",NA,"Nos. 5131-5145 collected from separate rocks in the same area along stretch of river can 100m long.; Abbundant, large plants in swiftest current and samll runs/waterfalls of cataracts, flowering and fruiting on exposed rocks surfaces.",NA,NA,"2009",NA,NA,NA,"09","24",NA,NA,"-50.4275","-28.800278",NA,NA
"264","2021-02-08 12:44:47-03","UFRGS","ICN","114165","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5138","1998","01","22","América do Sul","Brasil","RS","Bom Jesus","28°48.030 50°25.654W 16 S of the town of town. Moraes River a small river (ca. 10m wide) that drains in to the larger Rio das Antas. Collection from ca. 0 5 km uostream of the confluence of this river with the Rio das Antas","-50.4275","-28.800278","539","539",NA,"Nos. 5131-5145 collected from separate rocks in the same area along stretch of river can 100m long.; Abundant, plants exposed on rock in quet part of river (slow current).",NA,NA,"2009",NA,NA,NA,"09","24",NA,NA,"-50.4275","-28.800278",NA,NA
"265","2021-02-08 12:44:47-03","UFRGS","ICN","187449","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Mello, AS; Carvalho, CE","ASM1277","2016","06","30","América do Sul","Brasil","RS","Bom Jesus","RS 110, Rio Cerquinha","-50.190278","-28.548889","72","72",NA,"Erva Reófita; Rio Encachoeirado",NA,NA,"2016",NA,NA,NA,"06","30",NA,NA,"-50.190278","-28.548889",NA,NA
"266","2021-02-08 12:44:47-03","UFRGS","ICN","114176","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5149","1998","01","22","América do Sul","Brasil","RS","Bom Jesus","28°39.017S 50°27.110W on road to Vacaria Small river running through cattle pasture ca 5 km wide shallow 3 km from center o town","-50.451667","-28.650278","1015","1015",NA,"Nos. 5149-5151 collected at same location within a meter of each other.; Abundant, small plants, exposed at water edge in area of quiet current. Plants growing on more or less horizontal outcrops.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.451667","-28.650278",NA,NA
"267","2021-02-08 12:44:47-03","UFRGS","ICN","114177","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5150","1998","01","22","América do Sul","Brasil","RS","Bom Jesus","28°39.017S 50°27.110W on road to Vacaria Small river running through cattle pasture ca 5 km wide shallow 3 km from center o town","-50.451667","-28.650278","1015","1015",NA,"Nos. 5149-5151 collected at same location within a meter of each other.; Abundant, large plants in swift current.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.451667","-28.650278",NA,NA
"268","2021-02-08 12:44:47-03","UFRGS","ICN","114178","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5151","1998","01","22","América do Sul","Brasil","RS","Bom Jesus","28°39.017S 50°27.110W on road to Vacaria Small river running through cattle pasture ca 5 km wide shallow 3 km from center o town","-50.451667","-28.650278","1015","1015",NA,"Nos. 5149-5151 collected at same location within a meter of each other.; Abundant, large plants in swift current.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.451667","-28.650278",NA,NA
"269","2021-02-08 12:44:47-03","UFRGS","ICN","114179","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5152","1998","01","22","América do Sul","Brasil","RS","Bom Jesus","15 km W of town on road to Vacaria","-50.55","-28.637222","1030","1030",NA,"Nos. 5152-5155 growing in same area within 10m of each other.; Abundant, growing on concrete culvert that passes under road. Small stream running through cattle pasture,seems polluted (roads covered with algae).",NA,NA,"2009",NA,NA,NA,"09","24",NA,NA,"-50.55","-28.637222",NA,NA
"270","2021-02-08 12:44:47-03","UFRGS","ICN","114180","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5153","1998","01","22","América do Sul","Brasil","RS","Bom Jesus","15 km W of town on road to Vacaria","-50.55","-28.637222","1030","1030",NA,"Nos. 5152-5155 growing in same area within 10m of each other.; Commom, largest of plants in this area, on rocks, in swiftest current. Smal stream running though cattle pasture, seems polluted (rocks covered with algae).",NA,NA,"2009",NA,NA,NA,"09","30",NA,NA,"-50.55","-28.637222",NA,NA
"271","2021-02-08 12:44:47-03","UFRGS","ICN","114181","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5154","1998","01","22","América do Sul","Brasil","RS","Bom Jesus","15 km W of town on road to Vacaria","-50.55","-28.637222","1030","1030",NA,"Nos. 5152-5155 growing in same area within 10m of each other.; Abundant, exposd, on rocks, with flowers and fruits. Small, stream running through cattl pasture, seems polluted (rocks covered with algae).",NA,NA,"2009",NA,NA,NA,"09","23",NA,NA,"-50.55","-28.637222",NA,NA
"272","2021-02-08 12:44:47-03","UFRGS","ICN","114182","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5155","1998","01","22","América do Sul","Brasil","RS","Bom Jesus","15 km W of town on road to Vacaria","-50.55","-28.637222","1030","1030",NA,"Nos. 5152-5155 growing in same area within 10m of each other.; Abundant, on rocks, exposed with fruits and flowers. Small, stream running through cattl pasture, seems polluted (rocks covered with algae).",NA,NA,"2009",NA,NA,NA,"09","24",NA,NA,"-50.55","-28.637222",NA,NA
"273","2021-02-08 12:44:47-03","UFRGS","ICN","114183","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5156","1998","01","22","América do Sul","Brasil","RS","Vacaria","ca. 41 km N of city on BR-116","-50.762222","-28.210833","625","625",NA,"Nos. 5156-5159 collected in same area within 10 meters of each other.; Abundant, divided leaves, submerged in rain swollen river, collected in heavy rain. Pellotas River (boarder of states, collected in heavy rain. Pelotas River (boarder of states of",NA,NA,"2009",NA,NA,NA,"09","24",NA,NA,"-50.762222","-28.210833",NA,NA
"274","2021-02-08 12:44:47-03","UFRGS","ICN","114215","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5187","1998","01","25","América do Sul","Brasil","RS","Maquiné","Barra do Ouro, 29°30.4723S 50°14.566W Large watterfall called Cascata Garapia Forqueta River","-50.2425","-29.507778","69","69",NA,"Nos. 5187-5191 collected at base of waterfall within a couple meters of each other.; Commom, large stemmed plants, in area of falling water, strongest current area at base of waterfall.",NA,NA,"2009",NA,NA,NA,"09","23",NA,NA,"-50.2425","-29.507778",NA,NA
"275","2021-02-08 12:44:47-03","UFRGS","ICN","114216","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5188","1998","01","25","América do Sul","Brasil","RS","Maquiné","29°30.4723S 50°14.566W Large watterfall called Cascata Garapia Forqueta River","-50.2425","-29.507778","69","69",NA,"Nos. 5187-5191 collected at base of waterfall within a couple meters of each other.; Commom, small stemmed planst, not in ara of falling water, rather in splash zone at base of waterfall.",NA,NA,"2009",NA,NA,NA,"09","23",NA,NA,"-50.2425","-29.507778",NA,NA
"276","2021-02-08 12:44:47-03","UFRGS","ICN","114220","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5192","1998","01","26","América do Sul","Brasil","RS","Riozinho","29°35.086S 50°25.610 Large (ca. 120 feet high) waterfall 2-3 km above (Norte of ) town of Riozinho about 40 km SE of tonw of São Francisco de Paula","-50.426667","-29.584722","73","73",NA,"Nos. 5192-5200 all collected from around tha base of this waterfall.; Abundant, medium stemmed plants, directly in falling water of waterfall.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.426667","-29.584722",NA,NA
"277","2021-02-08 12:44:47-03","UFRGS","ICN","187450","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Mello, AS; Carvalho, CE","ASM1278","2016","06","30","América do Sul","Brasil","RS","Bom Jesus","RS110, Rio Àguas Brancas","-50.396111","-28.595556","100","100",NA,"Erva Reófita; Rio Encachoeirado",NA,NA,"2016",NA,NA,NA,"06","30",NA,NA,"-50.396111","-28.595556",NA,NA
"278","2021-02-08 12:44:47-03","UFRGS","ICN","114229","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5201","1998","01","26","América do Sul","Brasil","RS","Riozinho","29°35.103S 50°25.534W","-50.425556","-29.585","37","37",NA,"Nos. 5201-5203 collected from top of waterfall.; Abundant, submerged, top of large waterfall (ca. 10m from edge); top of waterfall from which Nos. 5192-500 were collected. Top of large (ca. 120 feet) warterfall, 2-3 km above (North of) town of Riozin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.425556","-29.585",NA,NA
