"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"158","2015-12-15 11:30:00-02","MO","MOBOT","100881955","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Yahn Soto|L. Arista","Soto Shareva 074","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Y. Soto (UNAS)","2015","3","22","Huánuco","Leoncio Prado","Distrito Rupa Rupa. Bosque Reservado de la Universidad Nacional Agraria de la Selva - Sector Camino a la Torre N1- Parcela Permanente de Medición N-01.","-75.9955555","-9.3097222",NA,"780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA
"159","2016-07-14 13:46:00-03","MO","MOBOT","100917799","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Pedro Acevedo-Rodríguez|L.B. Assis|E.C. Oliveira","Acevedo-Rodríguez 13599","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner","2003","10","1","Acre","Capixaba","Basin of Rio Acre, Projeto de Assentamento Extrativista São Luiz do Remanso, Colocação Estrangeiro, 30 km W of Capixaba, then 15-21 km N on new unpaved access road.","-67.9033333","-10.4936111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","1720478","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Robin B. Foster","Foster 13682","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.Renner, 96","1995","11","5","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-05-01 17:19:00-03","MO","MOBOT","100937895","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","M. Cornejo|F. Delgado|N. Mamani","Cornejo Mejia 953","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","A. Fuentes, (LPB)","2009","10","28","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba. Tholopampa, loma Kallawaya. Alrededores de la parcela permanente de muestreo.","-68.4658333","-15.0753611",NA,"1242.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-10","7",NA
"162","2020-05-01 17:22:00-03","MO","MOBOT","100938159","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","M. Cornejo|F. Delgado|N. Mamani","Cornejo Mejia 961","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","A. Fuentes, (LPB)","2009","10","28","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba. Tholopampa, loma Kallawaya. Alrededores de la parcela permanente de muestreo.","-68.4658333","-15.0753611",NA,"1242.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-10","6",NA
"163","2019-02-18 12:35:00-03","MO","MOBOT","101077931","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","L. Cayola|E. Mosqueira|B. Alvestegui|R. Villegas|L. Duran|N. Mamani|C. Poma|M. Noha|S. Quispe|F. Mamani|A. Mamani|D. Mamani","Cayola Pérez 6305","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","L. Cayola (LPB)","2018","10","8","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, comunidad Tolapampa, sector Loma Kallawaya.","-68.46625","-15.0749167",NA,"1263.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18-03","2",NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","1157497","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","M. Aguilar R.|D. Castro","Aguilar R. 1128","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (MO)","1996",NA,NA,"Madre de Dios","Tambopata","Santuario Nacional Pampas del Heath, Rio Heath, Pto. San Antonio. Bosque de terraza, arboreto.","-68.73694","-12.65638",NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","1158269","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","M. Aguilar R.|D. Castro","Aguilar R. 934","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (AAU)","1996",NA,NA,"Madre de Dios","Tambopata","Santuario Nacional Pampas del Heath, Rio Heath, Pto. San Antonio. Bosque de terraza.","-68.73694","-12.65638",NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"166","2017-10-25 05:23:00-02","MO","MOBOT","1159004","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Eric F. Rodríguez Rodríguez|et al.","Rodríguez Rodríguez 1455","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1997","2","9","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Mamayaque. Bosque primario, ribera de la quebrada Saása.","-78.22944","-4.61888",NA,"400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","1209813","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","José Schunke V.","Schunke Vigo 8553","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (AAU)","1975","5","25","San Martín","Mariscal Cáceres","Distrito Tocache Nuevo. Vicinity around Tocache. [Fieldbook information lost].","-76.5125","-8.18416",NA,"400.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113","5",NA
"168","2011-06-11 05:54:00-03","MO","MOBOT","1233512","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|et al.","Gentry 31142","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (MO)","1981","2","9","Ucayali","Coronel Portillo","Bosque Nacional von Humboldt, Km 86, Pucallpa-tingo Maria Road.","-75","-8.66666",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992","3",NA
"169","2014-04-04 05:50:00-03","MO","MOBOT","1252495","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Rodolfo Vásquez|Rocío Rojas","Vásquez Martínez 22704","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner","1997","3","13","Loreto","Maynas","Distrito Iquitos, Cuyana, Río Nanay. Bosque secundario.","-73.24194","-3.74694",NA,"122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","1286940","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|Franklin Ayala|Nestor Jaramillo|E. Andrade C.","Gentry 22294","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1978","5","26","Loreto","Maynas","Vicinity of Quistococha, upland forest on white sand.",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1421","3",NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","1297365","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Sarah DeWalt|Carlos Batte|E. Racua|D. Bree","DeWalt 650","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S. Renner","1995","8","4","La Paz","Abel Iturralde","Comunidad de Santa Fe. Parcela Perm. de estudio etnobotanico. Transectos de 2 m, 4 km N de comunidad. Bosque amazonico.","-68.2","-13.66666",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","1298703","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Camilo Díaz S.|et al.","Díaz Santibáñez 9221","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (MO)","1997","9","25","Madre de Dios","Tambopata","Parque Nacional Bahuaja-Sonere. Ex Santuario Nacional Pampa de Heath Formación de pampa (Inundada- permanentemente).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"318","8",NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","1299782","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Camilo Díaz S.|et al.","Díaz Santibáñez 9289","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (MO)","1997","10","1","Madre de Dios","Tambopata","Parque Nacional Bahuaja-Sonere. Ex Santuario Nacional Pampa de Heath Margen izquierda Río Heath - Refugio Juliaca, Trocha Norte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"322","8",NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","1299800","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Camilo Díaz S.|et al.","Díaz Santibáñez 9307","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (MO)","1997","10","2","Madre de Dios","Tambopata","Parque Nacional Bahuaja-Sonere. Ex Santuario Nacional Pampa de Heath Margen izquierda Río Heath - Refugio Juliaca, Trocha Norte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"323","8",NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","1302813","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Camilo Díaz S.|Henry Ramirez","Díaz Santibáñez 9379","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (MO)","1997","10","7","Madre de Dios","Tambopata","Parque Nacional Bahuaja-Sonere. Ex Santuario Nacional Pampa de Heath Trocha Juliaca- Pampas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"329","8",NA
"176","2012-04-09 10:43:00-03","MO","MOBOT","1322981","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Lupita Sánchez A.|Nali","Sánchez Acebo 509","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","E. Gutiérrez","1998","10","21","La Paz","Abel Iturralde","Campamento Palmasola, senda que va desde el campamento hacia el cráter, bosque húmedo amazónico.","-68.15","-13.7",NA,"187.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"177","2011-06-11 05:54:00-03","MO","MOBOT","1483565","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|et al.","Gentry 31309","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","D. Lorence","1981","2","15","Loreto","Maynas","Río Itaya, trail behind Puerto Muniches.","-73.33333","-3.95",NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","7",NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","1485127","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|Kenneth Young","Gentry 31800","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","R. Liesner (MO)","1981","2","28","Madre de Dios","Tambopata","Tambopata Reserve, Río Tambopata at mouth of Río D'Orbigny.","-69.28333","-12.83333",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","4",NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","1485141","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|Kenneth Young","Gentry 31813","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1981","3","1","Madre de Dios","Tambopata","Tambopata Reserve, Río Tambopata at mouth of Río D'Orbigny. Transect 1.","-69.28333","-12.83333",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","4",NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","1486688","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|Kenneth Young","Gentry 31935","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","A.Gentry","1981","3","2","Madre de Dios","Tambopata","Tambopata Reserve, Río Tambopata at mouth of Río D'Orbigny. Transect 7.","-69.28333","-12.83333",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","1",NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","1486867","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|Kenneth Young","Gentry 31990","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","A. Gentry","1981","3","4","Madre de Dios","Tambopata","Tourist Camp at Tambopata Reserve, Río Tambopata at mouth of Río D'Orbigny. Transect 10.","-69.28333","-12.83333",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021","6",NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","1507938","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alwyn H. Gentry|et al.","Gentry 36208","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1982","3","11","Ucayali",NA,"Bosque Nacional Alexander von Humboldt, Km 88 on Pucalpa-Tingo Maria road, forest on lateritic soil. Transect 3.","-75.03333","-8.75",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2281",NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","1525661","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Michael H. Nee","Nee 40928","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S. Renner",NA,NA,NA,"Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","1527189","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Michael H. Nee","Nee 36894","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S. Renner",NA,NA,NA,"Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,"600.00000000","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","1530206","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Michael H. Nee","Nee 38117","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S. Renner",NA,NA,NA,"Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","1700490","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Nur Ritter|J.R.I. Wood","Ritter 3715","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S. Renner (MO)","1996","9","23","Cochabamba","Carrasco","The dirt road leading south out of Bulu Bulu towards Cerro El Salvador; ca 7 km from town.","-64.38333","-17.35",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","1700506","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Israel G. Vargas C.|A. Vissinoni","Vargas Caballero 5327","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S. Renner (MO)","1996","10","3","Santa Cruz","Ichilo","Estancia San Rafael (20 km al S de Buena Vista, por el camino a Huaytú), propiedad de la Univ. NUR, luego entrando 2-3 km al NE de las instalaciones.","-63.59861","-17.60388",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","1720431","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Israel G. Vargas C.|et al.","Vargas Caballero 4115","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S. Renner","1999","11","9","Santa Cruz","Velasco","Parque Nal. Noel Kempff Mercado. Conseción Aserradero San Martín. Campamento Palmitero a 50 km W del aserradero San Martín. Bosque húmedo de 20 m de altura; las especies comunes son Didymopanax morototoni, Maclura tinctorea, Ampelocera ruizii, sapium marmieri y Maximiliana maripa.","-60.43333","-14.88333",NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","1720453","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Stephan G. Beck","Beck 16521","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.Renner, 96","1992","5","28","Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","1720469","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Robin B. Foster","Foster 13407","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.Renner, 96","1993","10","28","Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","1720488","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Israel G. Vargas C.|et al.","Vargas Caballero 1770","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","I. G. Vargas '95",NA,NA,NA,"Santa Cruz","Guarayos","RESERVA RIOS BLANCO Y NEGRO. Concesión Oquiriquia; 40 Km al SW de Río San Martín. Bosque alto (20-25 m), ocasionalmente inundado; alterado por extracción de madera mara (Swietenia macrophylla).","-62.1","-14.5",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2016-06-06 14:09:00-03","MO","MOBOT","1749932","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","D. De la Quintana|Alfredo F. Fuentes|Vicente Lipa","De la Quintana 162","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner (MO)","2002","1","28","La Paz","Franz Tamayo","Región Madidi, río Quendeque, detrás del campamento Retamas.","-67.7888889","-14.9877777",NA,"310.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-03","6",NA
"193","2016-06-06 14:12:00-03","MO","MOBOT","1749970","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","D. De la Quintana|Alfredo F. Fuentes|Vicente Lipa","De la Quintana 197","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner (MO)","2002","1","22","La Paz","Franz Tamayo","Región Madidi, orilla izquierda del Rio Quendeque.","-67.7899722","-14.9799723",NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-04","5",NA
"194","2012-04-12 05:10:00-03","MO","MOBOT","1752274","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alfredo F. Fuentes|et al.","Fuentes Claros 4345","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner (MO)","2002","4","11","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, trayecto de aproximadamente 4 km por la senda turística hacia el Tuichi. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza antigua","-67.6611111","-14.6258334",NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-19","6",NA
"195","2020-07-14 11:24:00-03","MO","MOBOT","1764757","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Renate Seidel|et al.","Seidel 8575","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner (MO)","2002","1","28","La Paz","Franz Tamayo","Parque Madidi, orilla derecha de Río Quendeque, detras del campamento Retamas; terraza alta. monte alto en terraza, sotobosque con Calathea, abundantes bejucos","-67.7888889","-14.9877777",NA,"310.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"196","2016-06-06 15:01:00-03","MO","MOBOT","1789080","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","D. De la Quintana|Renate Seidel|F. Bascopé|Alejandro Araujo M.|Marcelino Villanueva","De la Quintana 470","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner (MO)","2002","2","10","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, río Hondo, parcela permanente y alrededores, al lado de la senda turística que sale al Tuichi.","-67.65","-14.6077778",NA,"290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-13","4",NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","1853860","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","N. Helme","Helme 386","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1994","10","23","La Paz","Franz Tamayo","42 Km al W y 1 Km al N de Rurrenabaque. Bosque pluvial, Campamento Chalalan, con elementos de bosque amazónico y bosque húmedo de llanura","-67.91666","-14.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","1853878","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","N. Helme","Helme 421","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1994","10","28","La Paz","Franz Tamayo","42 Km al W y 1 Km al N de Rurrenabaque. Bosque pluvial, Campamanento Chalalan, con elementos de bosque amazónico y bosque húmedo de llanura","-67.91666","-14.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2008-05-27 22:02:00-03","MO","MOBOT","1854742","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Manuel J. Macía|et al.","Macía 5878","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","conf. S. Renner (M)","2001","10","30","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme en una cuchilla, fuerte pendiente, próximo al río Tequeje","-68.205","-13.9275",NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2012-09-12 05:06:00-03","MO","MOBOT","1855016","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Narel Paniagua Zambrana|et al.","Paniagua Zambrana 4161","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner (MO)","2002","4","10","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Hondo, trayecto de aproximadamente 5 km por la senda turistica hacia el Tuichi. Bosque amazonico estacional humedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza antigua. Parcela Temporal de Muestreo (0,1 ha) 28.","-67.65111","-14.61166",NA,"290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-09","4",NA
