"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"250","2020-09-12 05:00:02-03","US","US","3203473","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"J. R. Swallen","3317","1934","1","19","South America - Neotropics","Brazil","Pará","Wet sandy river bank, Santarem",NA,NA,"US02222060","US02222060_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"251","2020-09-12 05:00:02-03","US","US","3165872","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"J. Arechavaleta","s.n.","1884","4",NA,"South America","Uruguay","Montevideo",NA,NA,NA,"US02222070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"252","2020-09-12 05:00:02-03","US","US","818513","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"H. H. Rusby","98","1886","10",NA,"South America","Brazil",NA,"Falls of Madeira",NA,NA,"US02222078","US02222078_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"253","2020-09-12 05:00:02-03","US","US","2283213","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"T. Pederson","3707","1956","1","28","South America","Argentina","Corrientes","On the shore, silt, Nameles island in the R. Paraná, some 2 km above Bella Vista, Dep. B Vista",NA,NA,"US02222058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"254","2020-09-12 05:00:02-03","US","US","3073710","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Davidse, G.","G. Davidse & O. Huber","15143","1978","4","16","South America - Neotropics","Venezuela","Amazonas","Puerto Ayacucho, 22 km S of along road to Samariapo, near Garcitas, Río Orinoco",NA,NA,"US00866344","US00866344_01","Atures","-67.6","5.46","85",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"255","2020-09-12 05:00:02-03","US","US","534131","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Kükenthal, G.","H. H. Rusby & R. Squires","344","1896",NA,NA,"South America - Neotropics","Venezuela","Delta Amacuro","Lower Orinoco",NA,NA,"US00866341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"256","2020-09-12 05:00:02-03","US","US","3400157","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"S. McDaniel & M. Rimachi Y.","20353","1975","10","9","South America - Neotropics","Peru","Loreto","Maynas. Dtto Iquitos. Padre Isla, side away from Iquitos, sandy loam",NA,NA,"US02222047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"257","2020-09-12 05:00:02-03","US","US","1577141","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"C. Jürgens","155*","1928","2",NA,"South America","Brazil","Rio Grande do Sul","Rio Grande do Sul M Rio Pardo: Estação Pederneiras",NA,NA,"US02222066","US02222066_01",NA,NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"258","2020-09-12 05:00:02-03","US","US","818661","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"H. H. Rusby","289","1886","7",NA,"South America - Neotropics","Bolivia","Beni","Beni River",NA,NA,"US02222080","US02222080_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"259","2020-09-12 05:00:02-03","US","US","3165873","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","O'Neill, H. T.","L. H. Bailey & E. Z. Bailey","1878","1921","3","7","South America - Neotropics","Venezuela","Bolívar","Ciudad Bolívar and vicinity, Orinoco R., Isla Degrero",NA,NA,"US00866345",NA,NA,"-63.55","8.11","61",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"260","2020-09-12 05:00:02-03","US","US","2985036","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"C. Davidson & G. Martinelli","CD 10282","1980","6","13","South America - Neotropics","Brazil","Pará","Rio Trombetas, Municipio de Oriximiná. Lago Sapucua, across Rio Trombetas from Oriximiná. River bank in ca 0.5--1 m of water",NA,NA,"US02222072","US02222072_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"261","2020-09-12 05:00:02-03","US","US","3236453","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"M. Rimachi Y.","8950","1988","9","30","South America - Neotropics","Peru","Loreto","Maynas. Dtto Indiana. Río Amazonas, pasto de la comunidad de Pucallpa, aprox. 2 horas de Iquitos, en terreno bajo y arenoso",NA,NA,"US02222068","US02222068_01",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"262","2020-09-12 05:00:02-03","US","US","1934807","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Herter","1749/95275","1935","3","8","South America","Uruguay","Cerro Largo","Dep. de Cerro Lago, Palleros",NA,NA,"US02222076",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"263","2020-09-12 05:00:02-03","US","US","3676462","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"N. Ritter","3863","1996","11","17","South America - Neotropics","Bolivia","Beni","Department of Beni, Province of Cercado, City of Trinidad, The road towards Laguna Suarez; approximately 0.5 km from the intersection with the main highway",NA,NA,"US02222065","US02222065_01",NA,"-64.8947","-1.85","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"264","2020-09-12 05:00:02-03","US","US","2868856","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","5919","1968","7","12","South America - Neotropics","Brazil","Rondônia","Brazilian Amazonia, Territory of Rondônia, Basin of Rio Madeira, E bank of Rio Madeira at Abuña. Muddy bank",NA,NA,"US02222051","US02222051_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"265","2020-09-12 05:00:02-03","US","US","1484778","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,NA,"2843","1933","9",NA,"South America - Neotropics","Brazil","Pernambuco","Border of river, Taperam",NA,NA,"US02222067","US02222067_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"266","2020-09-12 05:00:02-03","US","US","2883126","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"T. Pederson","9096","1969","4","11","South America","Argentina","Chaco","Flooded ground, Isla Soto, Pdo San Fernando",NA,NA,"US02222053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"267","2020-09-12 05:00:02-03","US","US","1996461","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"R. E. Schultes","8476","1946","10",NA,"South America - Neotropics","Colombia","Amazônas","Trapecio amazónica, Loretoyacu River",NA,NA,"US02222056",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"268","2020-09-12 05:00:02-03","US","US","818730","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"-. Eggers","14764","1892","5",NA,"South America - Neotropics","Ecuador",NA,"In paludosis [illegible text] Balao (Ecuador)",NA,NA,"US02222069","US02222069_01",NA,NA,NA,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"269","2020-09-12 05:00:02-03","US","US","818512","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"H. H. Rusby","98","1886","7",NA,"South America - Neotropics","Bolivia","Beni","Beni River",NA,NA,"US02222079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"270","2020-09-12 05:00:02-03","US","US","818511","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"T. Morong","1068","1888",NA,NA,"South America","Paraguay",NA,"Pilcomayo River",NA,NA,"US02222077","US02222077_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"271","2020-09-12 05:00:02-03","US","US","3203472","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"M. Barros","1826","1927","4","15","South America","Argentina",NA,"Capital Federal, Puerto Nuevo",NA,NA,"US02222061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"272","2020-09-12 05:00:02-03","US","US","3203435","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","radiatus","Cyperus radiatus","Vahl",NA,"W. G. F. Herter","1749",NA,NA,NA,"South America","Uruguay",NA,"Cerro Largo",NA,NA,"US02223867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"273","2020-09-12 05:00:02-03","US","US","3203457","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","radiatus","Cyperus radiatus","Vahl",NA,"W. G. F. Herter","95375","1935","3","8","South America","Uruguay",NA,"Cerro Largo, Palleros",NA,NA,"US02223868",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"274","2019-11-13 11:18:35-03","USP","SPF","137520","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Araújo, AC","Sano, PT","996","1999","07","29",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00137520",NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"1999","101169","auto","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-13 11:18:35-03","USP","SPF","117749","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Anônimo","Longhi-Wagner, HM","s.n.","1996","01","26",NA,"Brasil","São Paulo","Sítio Hermínio Bigaram.",NA,NA,"SPF00117749",NA,"Santa Cruz da Conceição","-47.4500007629395","-22.1399993896484",NA,NA,NA,NA,"13805","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-09-04 19:50:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Cyperus","campestris","Cyperus campestris",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"Type [status unknown]",NA
"277","2017-04-20 13:38:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,"RRC ID Flag","J. A. Steyermark","122724","1980","5","28","South America","Venezuela","Zulia",NA,NA,NA,NA,NA,NA,"-72.1667","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"122724",NA,NA
"278","2019-06-11 13:49:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,"RRC ID Flag","R. B. Foster","7036","1979","9","23","South America","Peru","Madre de Dios",NA,NA,NA,NA,NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"7036",NA,NA
"279","2019-06-11 13:51:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,"RRC ID Flag","A. H. Gentry","43630","1983","8","15","South America","Peru","Madre de Dios",NA,NA,NA,NA,NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"43630",NA,NA
"280","2017-01-17 13:21:54-02","F","FMNH-SEEDPLANTS","V0413885F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,"M. T. Strong","J. Cuatrecasas & R. S. Cowan","27280","1969","1","30","South America","Colombia","Amazonas",NA,NA,NA,"V0413885F","V0413885F_01",NA,"-72","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"281","2019-01-25 15:39:33-02","IAC","IAC","24704","S","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Kunth","A. Schinini","A. Schinini","15290","1978","07","15",NA,"Argentina","Corrientes","Rio Paraná, Ilha Fernandez",NA,NA,NA,NA,"Corrientes","-58.8176","-27.4868",NA,NA,NA,"1978",NA,NA,"07","15","-58.8176","-27.4868",NA,NA,NA,NA,NA,NA
"282","2020-07-23 12:04:16-03","CEPLAC","CEPEC","101493","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,"M. L. Guedes","M. L. Guedes","60215","2003","01","20",NA,"Brasil","Bahia","Região Metropolita. Guarajuba.",NA,NA,NA,NA,"CAMAÇARÍ","-38.316667","-12.683333",NA,NA,NA,NA,NA,NA,NA,NA,"38W19'","12S41'",NA,"30/03/2003",NA,NA,NA,NA
"283","2020-07-23 12:04:16-03","CEPLAC","CEPEC","45245","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,"G. Davidse","D. Araujo","2202","1983","01","01",NA,"Brasil","Rio de Janeiro","Em alagado próximo à Lagoa de Cima, margens do espelho d'agua.",NA,NA,NA,NA,"campos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"30/12/1983",NA,NA,NA,NA
"284","2019-07-16 10:35:59-03","UFSJ","HUFSJ","10240","S","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Sobral, M","Costa, MTR; Sobral, M","1550","2018","11","28",NA,"Brasil","Minas Gerais","Serra do Lenheiro, trilha alternativa do morro das antenas de transmissão",NA,"Erva 0,5 m de altura","HUFSJ010240",NA,"São João del-Rei","-44.500569","-21.270161","108","108",NA,"2018",NA,NA,"11","28","-44.500569","-21.270161",NA,NA,NA,NA,NA,NA
"285","2021-03-10 11:38:32-03","UNILA","EVB","26","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Souza, T.","Buttura, E.","210","1979","08","01",NA,"Brasil","Paraná","Arroio Guaçu.",NA,NA,"EVB000026","EVB000026","Marechal Cândido Rondon","-54.054722","-24.547222",NA,NA,NA,"2017",NA,NA,"09","11","54º3'17''W","24º32'50''S",NA,NA,NA,NA,NA,NA
"286","2019-11-01 15:13:54-03","UnB","UB","160322","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Davidse, G; Pohl, RW","2213","1970","06","29","Southern America","Honduras","Santa Barba","Dept. Santa Barba; W shore of Lake Yojoa near El Sauce; elev. 650 m. Marshy lake shore.",NA,NA,"UB0009270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-01 15:13:54-03","UnB","UB","160323","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Barros, M","Herter, HG","1749","1935","03","08","Southern America","Uruguay",NA,"Flora do Uruguay - Cerro Largo",NA,NA,"UB0009268",NA,NA,NA,NA,NA,NA,NA,"1955",NA,NA,"07","27",NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-01 15:13:54-03","UnB","UB","160324","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Davidse, G; Pohl, RW","2067","1970","06","10","Southern America","El Salvador",NA,"Dept. Santa Ana; Lagunita Clara, 2.9 mi S of Metapan along Hwy 12; elev 500 m. In moist soil along shore of pond.",NA,NA,"UB0009266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-01 15:13:56-03","UnB","UB","158889","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","radiatus","Cyperus radiatus","Vahl",NA,"Williams, LO; Assis, V","6799","1945","05","05","Southern America","Brasil","Minas Gerais","Serra de Monjolo, 18 km de Serro.",NA,NA,"UB0005691","UB0005691","Serro","-43.38","-18.61",NA,NA,NA,NA,NA,NA,NA,NA,"-43.38","-18.61",NA,NA,NA,NA,NA,NA
"290","2019-11-01 15:13:56-03","UnB","UB","160444","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","radiatus","Cyperus radiatus","Vahl",NA,"Richards, M","18721","1963","12","30","Africa","Zambia",NA,"Abercom D, Reservation, Lake Tanganyka, 2000 ft. alt. Flood side of the river, to deep to reach the roots.",NA,NA,"UB0008957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-01 15:13:56-03","UnB","UB","160445","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","radiatus","Cyperus radiatus","Vahl",NA,"Raynal, J; Raynal, A","5955","1960","06","12","Africa","Senegal","Dakar","Station: bord de marigot permanent.&nf;Localité: Sangalkam (Sénégal), Jardin public d'Essai.",NA,NA,"UB0008958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-01 15:13:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Cyperus","radiatus","Cyperus radiatus","Vahl",NA,"Williams, LO; Assis, V","6799","1945","05","05","Southern America","Brasil","Minas Gerais","Serra de Monjolo, 18 km de Serro.",NA,NA,"UB0005692","UB0005692","Serro","-43.38","-18.61",NA,NA,NA,NA,NA,NA,NA,NA,"-43.38","-18.61",NA,NA,NA,NA,NA,NA
"293","2020-08-20 14:58:59-03","UFSC","FLOR","64451","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Silva, L.P.","Pott, V.J.; Foster, R.","3800","1998","09","02",NA,"Brasil","Mato Grosso do Sul","Local: Fazenda Rio Negro, Rio Negro, Corixo do Santo Antonio, sub-região de Aquidauana, Pantanal.",NA,"Erva, fruto castanho. Muito frequente Habitat: Corixo, braço abandonado de rio na época de água baixa. Solo argiloso-arenoso","FLOR0064451",NA,"Aquidauana","-56.346667","-19.603611",NA,NA,NA,"2017",NA,NA,"03","17","56º20'48''W","19º36'13''S",NA,NA,NA,NA,NA,NA
"294","2020-08-20 14:58:59-03","UFSC","FLOR","67526","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Souza, T.","Buttura, E.","210","1979","08","01",NA,"Brasil","Paraná","Arroio Guaçu.",NA,"Porte ereto, 30-40cm, mata raleada. Coleção Ecomuseu/ITAIPU. Duplicata de EVB 26","FLOR0067526","FLOR0067526","Marechal Cândido Rondon","-54.0567016601562","-24.5561008453369",NA,NA,NA,"2017","27823","auto","09","11",NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-05-19 17:19:29-03","UFMT","UFMT","22806","S","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Camelbeke, K.","SchessI, M.","2458","1991","11","27",NA,"Brasil","Mato Grosso","Fazenda Ipiranga, na tarsnpantaneira aproximadamente Km 10.",NA,"Pantanal.",NA,NA,"Poconé","-56.6","-16.383333","110","110",NA,"1995",NA,NA,"11",NA,"-56.6","-16.383333",NA,NA,NA,NA,NA,NA
"296","2018-02-26 18:32:06-03","UFMT","UFMT","25035","S","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Guarim Neto, G.","s.n.","2000","11","01",NA,"Brasil","Mato Grosso","Rio Paraguai.",NA,"Herbácea de 30-50 cm de altura, inflorescência come spiguetas verdeadas.; Mata ciliar.",NA,NA,"Cáceres","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-08 12:51:09-03","UFRGS","ICN","089008","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Hefler, SM","Nhuch, G","s.n.","1986","03","16","América do Sul","Brasil","RS","Esporão",NA,NA,"ICN00005297","ICN00005297","Saco de Tapes",NA,NA,NA,NA,NA,"2007",NA,NA,"01","11",NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-02-08 12:51:09-03","UFRGS","ICN","157020","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Duarte, AP","5687","1961","09","01","América do Sul","Brasil","MG","margem do Rio Paracatu",NA,"Doação do Herbário RB.; Planta de barranco solo areno-argiloso de aluvião, sujeito às cheias.","ICN00005288","ICN00005288 ICN00005288_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-02-08 12:51:09-03","UFRGS","ICN","163671","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Hefler, SM","Pott, VJ; G.A. Damasceno Jr.; Nakajima, J; Romero, R","5023","2001","11","23","América do Sul","Brasil","MS","Rio Paraguai logo acima da foz do Rio Bigueirinho Pantanal do Rio Uruguai",NA,"Doação Herbário HMS n° 822; erva ereta, anual, 30-60 cm de altura com inflorescência, muito frequente em manchas; barranco de rio na desembocadura de uma vazante, solo argiloso, relevo plano","ICN00005289","ICN00005289 ICN00005289_1","Corumbá","-57.575556","-17.809444",NA,NA,NA,"2006",NA,NA,"01","11","-57.575556","-17.809444",NA,NA,NA,NA,NA,NA
"300","2021-02-08 12:51:09-03","UFRGS","ICN","042144","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Hefler, SM","Arzivenco, L","s.n.","1976","06","01","América do Sul","Brasil","RS","aterro da Praia de Belas",NA,NA,"ICN00005291","ICN00005291_2","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,"2007","29946","auto","06","06",NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-02-08 12:51:09-03","UFRGS","ICN","030920","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Trevisan, R","Porto, ML","2077","1976","01","15","América do Sul","Brasil","AM",NA,NA,"Mata de várzea, parcialmente mergulhado.","ICN00005293","ICN00005293","Rio Solimões",NA,NA,NA,NA,NA,"2008",NA,NA,"01","03",NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-02-08 12:51:09-03","UFRGS","ICN","030985","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Hefler, SM","Porto, ML","2085","1976","01","15","América do Sul","Brasil","AM","Mata de várzea",NA,"Erva de 30 cm de altura.","ICN00005294","ICN00005294","Rio Solimões",NA,NA,NA,NA,NA,"2007",NA,NA,"01","11",NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-02-08 12:51:09-03","UFRGS","ICN","046010","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Hefler, SM","Ahumada, O; et al.","s.n.","1977","10","20","América do Sul","Argentina","Corrientes","Ayo Barrancas y Ruta 126",NA,"Costa del arroyo.","ICN00005286","ICN00005286 ICN00005286_1","Esquina",NA,NA,NA,NA,NA,"2007",NA,NA,"01","11",NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-02-08 12:51:09-03","UFRGS","ICN","046160","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Hefler, SM","Schinini, A","16113","1978","11","28","América do Sul","Argentina","Chaco","Isla Sete",NA,"Sobre la playa.","ICN00005223","ICN00005223 ICN00005223_1","San Fernando",NA,NA,NA,NA,NA,"2007",NA,NA,"01","11",NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-02-08 12:51:09-03","UFRGS","ICN","048665","S","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Hefler, SM","Schinini, A; Cabral, E; Vanni, R","16910","1979","02","09","América do Sul","Argentina","Corrientes","Alvear 4 km NE de alvear costa rio Uruguay",NA,"Em playa creciento em grupos.","ICN00005290","ICN00005290 ICN00005290_1",NA,NA,NA,NA,NA,NA,"2007",NA,NA,"06","06",NA,NA,NA,NA,NA,NA,NA,NA
