"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"267","2011-03-24 07:50:00-03","MO","MOBOT","535392","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Walter H. Lewis|Memory Elvin-Lewis|E. J. Kennelly|M. C. Gnerre","Lewis 14180","1988","South America","Ecuador","Tsurakú (Pitirishca), km 51 south on road from Puyo to Macas. Vicinity of village, including pastures and mostly disturbed and secondary forests.",NA,NA,NA,NA,"C.M. Taylor","8","1","Pastaza",NA,"-77.8","-1.85","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","2",NA
"268","2015-03-19 11:33:00-03","MO","MOBOT","535522","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Walter H. Lewis|Memory Elvin-Lewis|Carlos E. Cerón|E. J. Kennelly|M. C. Gnerre","Lewis 13586","1989","South America","Ecuador","Kapawí (Amuntai), río Pastaza. Village area.",NA,NA,NA,NA,"C.M. Taylor","7","25","Pastaza",NA,"-76.8","-2.5166667","235.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","2",NA
"269","2011-03-24 08:03:00-03","MO","MOBOT","535659","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Walter H. Lewis|Memory Elvin-Lewis|José Campos de la Cruz|Daniel Fast","Lewis 12369","1986","South America","Peru","2 km S of Pinsha Cocha, Río Morona. Primary rainforest, terra firma.",NA,NA,NA,NA,"J.D. Dwyer","12","1","Loreto",NA,"-77.3333333","-4.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-18","3",NA
"270","2011-03-24 07:56:00-03","MO","MOBOT","536077","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre|Camilo Díaz S.","Lewis 11214","1986","South America","Peru","Washintsa and vicinity, Río Huasaga, Low secondary and primary rainforest, terra firma and flooded river banks. Achual Jívaro",NA,NA,NA,NA,"C.M. Taylor","6","16","Loreto","Alto Amazonas","-76.3333333","-3.3333333","185.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-5","3",NA
"271","2008-05-27 22:02:00-03","MO","MOBOT","537161","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Carlos E. Cerón|Carlos Iguago","Cerón Martínez 5416","1988","South America","Ecuador","Estación Biológica Jatun Sacha. Río Napo, 8 km al este de Misahuallí. Bosque muy húmedo Tropical. Bosque primario, cerca a la Parcela Permanente 03.",NA,NA,NA,NA,NA,"10","22","Napo",NA,"-77.6","-1.06666","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-29","2",NA
"272","2014-08-19 10:11:00-03","MO","MOBOT","791205","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Walter H. Lewis|Memory Elvin-Lewis|Daniel Fast|José Campos de la Cruz","Lewis 12900","1987","South America","Peru","12 de Octubre, río Tigre. Mostly along river's edge near settlement.",NA,NA,NA,NA,"C.M. Taylor","3","18","Loreto","Loreto","-75.8833333","-2.3333333","255.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-6","3",NA
"273","2009-07-17 14:16:00-03","MO","MOBOT","1793342","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Ruiz & Pav.",NA,"Thomas B. Croat|Lynn P. Hannon","Croat 87126","2002","South America","Ecuador","Vicinity Shell, ca. 1 Km north of town, swampy area with most large trees missing.",NA,NA,NA,NA,"C.M. Taylor (MO)","8","30","Pastaza",NA,"-78.06444","-1.49416","1096.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1073","3",NA
"274","2008-05-27 22:02:00-03","MO","MOBOT","1912089","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Ruiz & Pav.",NA,"Velasquez*","Velasquez 274","1990","South America","Colombia","Corregimiento El Jordan, Vereda Miraflores, Trocha Los Planes, Embalse de Punchina.",NA,NA,NA,NA,"C. M. Taylor","8","15","Antioquia","San Carlos",NA,NA,"880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2010-01-11 18:18:00-02","MO","MOBOT","2663729","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Ruiz & Pav.",NA,"Lars P. Kvist|A.S. Barfod|D. Nissen","Kvist 48280","1983","South America","Ecuador","Río Bolborde a small tributary to Río San Miguel in the upper part of Cayapa river system. Secondary vegetation and disturbed rain forests close to the houses of the Cayapas.",NA,NA,NA,NA,"Gale, N. (AAU)","10","17","Esmeraldas",NA,"-78.88333","0.66666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-01-15 04:34:00-03","MO","MOBOT","3035760","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Ruiz & Pav.",NA,"Jehizon Terán","Terán Aguilar 463","2005","South America","Bolivia","Ladera de exposición sud-oeste, con pendiente entre 25-47% de inclinación, bosque amazónico de pie de monte caracterizado por Eschweilera coriaceae y Talauma boliviana",NA,NA,NA,NA,"C.M. Taylor (Mo)","4","7","Cochabamba","Chapare","-65.49333","-17.08861","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-11-11 11:02:00-03","MO","MOBOT","101032180","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Schult.",NA,"G.S. Silva|R.S. Moreira|R.S. Souza","Silva 463","2014","South America","Brazil","Fazenda Araçá. Floresta ombrófila densa.",NA,NA,NA,NA,"C.M. Taylor (MO)","9","5","Bahia","Jiquiriçá","-39.5997222","-13.1894444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"278","2008-05-27 22:02:00-03","MO","MOBOT","3025173","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Roem. & Schult.",NA,"Thomas B. Croat","Croat 96712","2006","South America","Ecuador","Vicinity of Ecua-Corrientes copper mine development, Río Waiwaime drainage, along road to minesite 3.3 km above gate, 6.3 km E of mine headquarters.",NA,NA,NA,NA,"C.M. Taylor (MO)","4","7","Zamora-Chinchipe",NA,"-78.42694","-0.57694","1308.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3527","6",NA
"279","2010-06-02 16:46:00-03","MO","MOBOT","100278330","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Douglas C. Daly","Daly 11500","2002","South America","Brazil","Rio Chandless (tributary of Rio Purus), right bank, Ananaí.",NA,NA,NA,NA,"S.A. Khan","3","20","Acre","Manoel Urbano","-70.0177778","-9.4733334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"280","2010-06-02 16:48:00-03","MO","MOBOT","100278332","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Joseph H. Kirkbride, Jr.","Kirkbride, Jr. 2763","1977","South America","Brazil","Roadside on BR 163, Cuiaba-Santarem, km 890.",NA,NA,NA,NA,"S.A. Khan","2","14","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"281","2010-06-03 11:18:00-03","MO","MOBOT","100278519","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"J. de Bruijn","Bruijn 1237","1966","South America","Venezuela","Perija District. ± 70 km SSE of Machiques, along road Machiques-La Fria.",NA,NA,NA,NA,"S.A. Khan","10","18","Zulia",NA,NA,NA,"0E8","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"282","2010-06-03 13:13:00-03","MO","MOBOT","100278663","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Ghillean T. Prance","Prance 15060","1971","South America","Brazil","Rio Negro between Ilha Jacaré & Airão.",NA,NA,NA,NA,"S.A. Khan","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"283","2010-06-09 20:50:00-03","MO","MOBOT","100278667","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 114822","1977","South America","Venezuela","Depto. Antonio Díaz: wet cut-over land of abandoned rice field, now overgrown with herbaceous plants, vines, and low bushes, along Caño Araguao.",NA,NA,NA,NA,"S.A. Khan","10","17","Delta Amacuro",NA,"-61.1","9.0833333","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"284","2014-01-16 12:03:00-02","MO","MOBOT","100278669","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Leandro Aristeguieta","Aristeguieta 7385","1970","South America","Venezuela","Alto Orinoco, entre Ocamo y Mavaca, a lo largo del rio Orinoco.",NA,NA,NA,NA,"S.A. Khan","1","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"285","2014-02-25 05:40:00-03","MO","MOBOT","100278674","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Ángel Fernández","Fernández 2685","1986","South America","Venezuela","Municipio Raul Leoni. Alto Rio Paragua. Campamento de EDELCA en Mahigia.",NA,NA,NA,NA,"S.A. Khan","3",NA,"Bolívar",NA,"-62.8","4.45","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"286","2010-06-03 13:25:00-03","MO","MOBOT","100278675","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Elio Sanoja","Sanoja 2540","1989","South America","Venezuela","Municipio Sucre. Alrededores de Santa María de Erebato, 200 m camino en antíguo conuco y bosque.",NA,NA,NA,NA,"S.A. Khan","2",NA,"Bolívar",NA,"-64.8166667","4.9833333","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"287","2010-06-03 09:42:00-03","MO","MOBOT","100278410","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"J.J. Strudwick","Strudwick 3041","1981","South America","Brazil","Lageira, airstrip on Rio Maicuru. Near airstrip.",NA,NA,NA,NA,"S.A. Khan","7","17","Pará",NA,"-54.4333333","-0.9166667","243.84000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"288","2011-10-24 04:58:00-02","MO","MOBOT","100278755","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"L.O. Adão Teixeira","Teixeira 421","1982","South America","Brazil","Mineração Mibrasa, Setor Alto Candeias, km 128. Sudoeste de Ariquemes. Capoeirão próximo de igarapé.",NA,NA,NA,NA,"S.A. Khan","5","13","Rondônia","Ariquemes","-63.5833333","-10.5833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"289","2010-06-08 13:23:00-03","MO","MOBOT","100280311","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Karen M. Redden","Redden 2180","2004","South America","Guyana","Potaro-Siparuni Region. Garraway Stream, 102.5 miles on Bartica-Potaro Road.",NA,NA,NA,NA,"S.A. Khan","3","12",NA,NA,"-59.1225","5.3736111","38.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"290","2012-04-17 16:36:00-03","MO","MOBOT","100280367","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Jacques Jangoux","Jangoux 797","1979","South America","Brazil","Colonia Betel, na margem direita do Rio Alto Turiaçu.",NA,NA,NA,NA,"S.A. Khan","5","22","Maranhão",NA,"-45.9166667","-3","0E8","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"291","2010-06-30 15:28:00-03","MO","MOBOT","100288239","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Enrique Forero|et al.","Forero 4608","1979","South America","Colombia","Hoya del Río San Juan. Alrededores de Noanamá.",NA,NA,NA,NA,"S.A. Khan (UBT)","4","5","Chocó",NA,"-76.9166667","4.7","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"292","2010-07-20 16:38:00-03","MO","MOBOT","100291991","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Enrique Forero","Forero 5898","1979","South America","Colombia","Carretera Tutunendo-El Carmen. Alrededores del campamento El 12. Alto Río Atrato.",NA,NA,NA,NA,"S.A. Khan (UBT)","4","27","Chocó",NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"293","2010-08-03 10:29:00-03","MO","MOBOT","100292322","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Otto Buchtien","Buchtien 1452",NA,"South America","Bolivia","San Carlos, Mapiri",NA,NA,NA,NA,"R.C.Foster",NA,NA,"La Paz","Larecaja","-68.1761111","-15.4091667","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"294","2010-07-28 11:50:00-03","MO","MOBOT","100293167","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Elbert L. Little","Little 8792","1944","South America","Colombia","NW of Palermo. Cordillera Central.",NA,NA,NA,NA,"S.A. Khan (UBT)","10","9","Huila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"295","2010-07-28 12:02:00-03","MO","MOBOT","100293181","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"James A. Duke","Duke 9816","1967","South America","Colombia","Rio Truando between Rio Sucio and La Nueva.",NA,NA,NA,NA,"!S.A. Khan (UBT)","2","5","Chocó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"296","2020-09-04 04:40:00-03","MO","MOBOT","100293268","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Herbert H. Smith","Smith 2653","1898","South America","Colombia",NA,NA,NA,NA,NA,"S.A. Khan (UBT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"297","2012-05-04 05:16:00-03","MO","MOBOT","100293275","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Cyril Allen","Allen 442","1924","South America","Colombia","Forest, Rincon Hondo. Magdalena Valley.",NA,NA,NA,NA,"!S.A. Khan (UBT)","8","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"298","2010-07-28 13:58:00-03","MO","MOBOT","100293280","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Honora Murphy","Murphy 395","1982","South America","Colombia","Villa Carmelo, primary forest surrounded by cafetales, disturbed. Very steep, red clay soil subsumed by shale with thick humus layer on top, 1000 mm rain annually. Rapidly being cut.",NA,NA,NA,NA,"S.A. Khan (UBT)","5","15","Valle del Cauca","Cali",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"299","2011-06-08 12:01:00-03","MO","MOBOT","100324885","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"José Schunke V.","Schunke Vigo 1484","1967","South America","Peru","Bosque Nacional de Iparia: Región de bosque seco tropical (sensu Tosi, 1960) a lo largo del Río Pachitea cerca del campamento Miel de Abeja (1 km arriba del pueblo de Tournavista o unos 20 km arriba de la confluencia con el Río Ucayali).",NA,NA,NA,NA,"S.A. Khan","1","6","Huánuco","Pachitea",NA,NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"300","2011-06-08 12:01:00-03","MO","MOBOT","100324886","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"José Schunke V.","Schunke Vigo 6400","1973","South America","Peru","Desembocadura del río Mishollo. (Márgen Izuierda del río Huallaga). Dtto. Tocache Nuevo.",NA,NA,NA,NA,"S.A. Khan","7","24","San Martín","Mariscal Cáceres",NA,NA,"350.00000000","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"301","2016-12-02 05:30:00-02","MO","MOBOT","100324892","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"José Schunke V.|J.G. Graham","Schunke Vigo S14814","2002","South America","Peru","Dtto. Purús. Río la Novia, margen derecha del caserio de la comunidad nativa San José.",NA,NA,NA,NA,"S.A. Khan","2","16","Ucayali","Purus","-70.95","-10.2","189.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"302","2010-11-30 14:45:00-02","MO","MOBOT","100326985","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Sidney T. McDaniel","McDaniel 11096","1968","South America","Peru","Valseca-Rudolpho, Río Corrientes between Q. Platanoyacu & mouth of Río Macusari, vine in yuca patch.",NA,NA,NA,NA,"S.A. Khan","9","18","Loreto","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"303","2013-01-23 10:17:00-02","MO","MOBOT","100327251","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Manuel Rimachi Y.","Rimachi Y. 10061","1991","South America","Peru","Dtto. Iquitos. Carretera Iquitos-Nauta, km 3 de Quisto Iquitos-Nauta, km 3 de Quisto Cocha, cerca Peña Negra, terreno arenoso.",NA,NA,NA,NA,"S.A. Khan","12","6","Loreto","Maynas",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"304","2010-12-01 14:51:00-02","MO","MOBOT","100327255","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Manuel Rimachi Y.","Rimachi Y. 10611","1993","South America","Peru","Dtto. Punchana. Río Momón, carretera de caserio de Momoncillo, en terreno alto y arcilloso.",NA,NA,NA,NA,"S.A. Khan","5","20","Loreto","Maynas",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"305","2011-02-23 10:46:00-03","MO","MOBOT","100327264","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Manuel Rimachi Y.","Rimachi Y. 11317","1995","South America","Peru","Dtto. Punchana. Río Nanay, Carretera del caserio de Santo Tomás, frente al puerto de Bellavista, en terreno abierto, purma.",NA,NA,NA,NA,"S.A. Khan","2","1","Loreto","Maynas",NA,NA,"100.00000000","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"306","2011-02-25 08:25:00-03","MO","MOBOT","100327673","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 18818","1974","South America","Peru","Dtto. Iquitos. Rio Nanay below Bellavista.",NA,NA,NA,NA,"S.A. Khan","6","27","Loreto","Maynas",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"307","2011-02-25 08:25:00-03","MO","MOBOT","100327728","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 16996","1973","South America","Peru","La carretera de Momoncillo near Rio Momon.",NA,NA,NA,NA,"S.A. Khan","3","11","Loreto","Maynas",NA,NA,"110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"308","2011-02-03 15:55:00-02","MO","MOBOT","100344268","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Franklin Ayala","Ayala Flores 2111","1979","South America","Peru","Andoas.",NA,NA,NA,NA,"S.A. Khan","10","23","Loreto","Loreto",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"309","2011-02-04 07:17:00-02","MO","MOBOT","100344325","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Pedro Acevedo-Rodríguez|F. Ramírez","Acevedo-Rodríguez 9896","1997","South America","Peru","Distrito Camisea; Campamento Malvinas.",NA,NA,NA,NA,"S.A. Khan","9","23","Cusco","Cusco","-72.9411111","-11.87","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"310","2011-04-18 18:06:00-03","MO","MOBOT","100344348","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Pedro Acevedo-Rodríguez|Deborah Bell|Katheryn Rankin|Stephen F. Smith","Acevedo-Rodríguez 8966","1997","South America","Peru","Dist. Camisea. Campamento San Martín-C, Camisea Production Unit. West of camp site.",NA,NA,NA,NA,"S.A. Khan","1","22","Cusco","Cusco","-72.6991666","-11.7855555","467.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"311","2011-02-04 09:36:00-02","MO","MOBOT","100344358","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Michael J. Balick","Balick 1055","1978","South America","Peru","Río Yaguasyacu, affluent of Río Ampiyacu. Brillo Nuevo and vicinity. Along trail near house.",NA,NA,NA,NA,"S.A. Khan","2",NA,"Loreto","Maynas","-72","-2.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"312","2011-02-04 09:40:00-02","MO","MOBOT","100344360","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Guillermo Klug","Klug 4110","1935","South America","Peru","Chazuta, Río Huallaga, forest.",NA,NA,NA,NA,"S.A. Khan","4",NA,"San Martín",NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"313","2011-05-09 18:31:00-03","MO","MOBOT","100374881","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Enrique Forero|et al.","Forero 8907","1982","South America","Colombia","Hoya del Río Atrato. Beté. Orillas del Río Atrato.",NA,NA,NA,NA,"S.A. Khan (UBT)","4","5","Chocó",NA,NA,NA,"50.00000000","60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"314","2017-02-03 05:18:00-02","MO","MOBOT","100374883","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Dairon Cárdenas L.","Cárdenas López 2064","1988","South America","Colombia","Zona de Urabá. Cerros del Cuchillo. Sector Cuchillo Blanco. Bosque primario perturbado, bmh-T.",NA,NA,NA,NA,"S.A. Khan (UBT)","5","22","Chocó","Riosucio",NA,NA,"100.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
