"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"142","2020-11-04 12:18:03-03","ESALQ","ESA","2398","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Hatschbach, G.","37019.0","1975","06","27",NA,"Brasil",NA,NA,NA,"ESA002398","Magnoliophyta",NA,NA,NA,NA,"Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-11-04 12:15:41-03","ESALQ","ESA","136162","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","R.M.G. Konopczyk",NA,"2012","12","06",NA,"Brasil",NA,NA,NA,"ESA136162",NA,NA,NA,"Planch.","R.M.G. Konopczyk","São Paulo","Porto Ferreira",NA,"-47.4700012207031","-21.8500003814697",NA,NA,NA,"13859","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-11-04 12:15:41-03","ESALQ","ESA","132792","PreservedSpecimen","Plantae","Picramnaceae","Picramnia","sellowii","Picramnia sellowii","Colletta, G.D.; Coelho, R. L. G; Calliari, C. P; Barroso, R","828.0","2013","02","10",NA,"Brasil",NA,NA,"Árvore.","ESA132792",NA,NA,NA,"Planch.","Souza, V. C","São Paulo","Cachoeira Paulista","Fragmento 35 (TAV)","-45","-22.6599998474121",NA,NA,NA,"23173","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA
"145","2020-11-04 12:18:03-03","ESALQ","ESA","131534","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36737.0","2013","02","23",NA,"Brasil",NA,NA,"Árvore. Fruto vermelho.","ESA131534","Magnoliophyta",NA,NA,"Planch.","Souza, V.C.","São Paulo","Pindamonhangaba","Fragmento 31 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.8879","-45.4403","527","527",NA,NA,NA,"-22.8879","-45.4403","2013",NA,NA,NA,NA,NA,NA,NA
"146","2020-11-04 12:18:03-03","ESALQ","ESA","78739","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Krapovickas, A. et al.","23888.0","1973","12","08",NA,NA,NA,NA,NA,"ESA078739","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-11-04 12:18:03-03","ESALQ","ESA","13250","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Barreto, K.D. et al.","713.0","1993","06","15",NA,"Brasil",NA,NA,NA,"ESA013250","Magnoliophyta",NA,NA,"Planch.","Souza, V.C.","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"44778","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"148","2020-11-04 12:18:03-03","ESALQ","ESA","102254","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Árbocz, G.F.","1026.0","1994","11","27",NA,"Brasil",NA,NA,NA,"ESA102254","Magnoliophyta",NA,NA,NA,"Árbocz, G.F.","São Paulo","Socorro",NA,"-46.5200004577637","-22.5900001525879",NA,NA,NA,"17674","auto",NA,NA,"1994","11","27",NA,NA,NA,NA,NA
"149","2020-11-04 11:19:45-03","ESALQ","ESA","126009","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","Braga, J.M.A.","4267.0","1905","06","19",NA,"Brasil",NA,NA,NA,"ESA126009","Magnoliophyta",NA,NA,NA,"Braga, J.M.A.","Ceará","Crato",NA,"-39.4094009399414","-7.23416996002197",NA,NA,NA,"30071","auto",NA,NA,"1905","06","19",NA,NA,NA,NA,NA
"150","2021-01-14 15:32:55-03","MN","R","7972","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Glaziou, A.F.M.","10453","1876","02","26",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000007972",NA,NA,NA,"Planch.","Pirani, J.R.","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"R000007972_001",NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"151","2021-01-14 15:32:55-03","MN","R","71025","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii ssp.sellowii","Freire Allemão, F. 293; Cysneiros, M.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R010053750",NA,NA,"ssp.sellowii","Planch.","Pirani, J.R.","Ceará",NA,NA,NA,NA,NA,NA,"R010053750_001 R010053750_002",NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"152","2015-07-02 14:03:42-03","JBP","HPL","3317","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","G.F. Arbocz","1026","1994","11","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Planch","G.F. Arbocz","SP","Socorro","Coletada na estrada das gabirobas, na mata ciliar, faixa inundável.","-46.52","-22.59",NA,NA,NA,"17674","auto",NA,NA,"1994","11","27",NA,NA,NA,NA,NA
"153","2015-07-02 14:03:42-03","JBP","HPL","12040","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","N. Guerin, G.A.D.C. Franco, G. Durigan et al.","117","2007","02","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Planch.","G.A.D.C. Franco, G. Durigan, N. M. Ivanauskas","SP","Angatuba","Eec Angatuba (SAD69, Zona 22K, 773365S, 7407496W, 603 m).","-48.41","-23.49",NA,NA,NA,"29114","auto",NA,NA,"2007","02","10",NA,NA,NA,NA,NA
"154","2015-07-02 14:03:42-03","JBP","HPL","3326","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","H. Lorenzi","5064","2004","12","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Planch","R. Tsuji","SP","Nova Odessa","Cultivada no Instituto Plantarum.","-47.29","-22.77",NA,NA,NA,"8440","auto",NA,NA,"2004","12","07",NA,NA,NA,NA,NA
"155","2015-07-02 14:03:42-03","JBP","HPL","3320","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","H. Lorenzi","2772","2001","06","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Planch","R. Tsuji & V.C. Souza","PR","São Mateus do Sul","Coletada em mata de pinhais, no posto Tesoura, na rodovia para Lapa a 3,0-4,0km de São Mateus.","-50.3828","-25.8742",NA,NA,NA,"31353","auto",NA,NA,"2004","06","15",NA,NA,NA,NA,NA
"156","2015-07-02 14:03:42-03","JBP","HPL","9135","S","Plantae","Picramniaceae","Picramnia","sellowii subsp. sellowii","Picramnia sellowii subsp. sellowii","H. Lorenzi","173","1993","03","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Planch.","J.R. Pirani","SP","Lindóia","Coletado na estrada de terra variante da estrada Lindóia -Socorro.","-46.65","-22.52",NA,NA,NA,"6377","auto",NA,NA,"1995","05","01",NA,NA,NA,NA,NA
"157","2019-02-15 11:50:43-02","IPA","IPA","13940","S","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Andrade-Lima","66-4507","1966","04","17","Southern America","Brasil",NA,NA,"Arbusto 1,30 - 1,60m.","IPA0013940","Plantae",NA,"sellowii","Planch.","Pirani, J.R.","Pernambuco","São Lourenço da Mata","próximo Clube de Campo CAnto Alegre, na estrada velha Paulista - São Lourenço.","-35.0182991027832","-8.00222015380859",NA,NA,NA,"21764","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"158","2019-02-15 11:50:43-02","IPA","IPA","1857","S","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","Andrade-Lima","50-639","1950","08","29","Southern America","Brasil",NA,NA,"Pequeno arbusto; flor feminina amarelo-avermelhado.","IPA0001857","Plantae",NA,NA,"Planch.",NA,"Pernambuco",NA,"Usina Capibaribe, margem córrego, estrada para Pau-ferro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-02-15 11:50:43-02","IPA","IPA","40470","S","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","Gardner","1532",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0040470","Plantae",NA,NA,"Planch.",NA,"Ceará",NA,"Serra do Araripe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-02-15 11:50:43-02","IPA","IPA","84521","S","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","Oliveira, M.","1796","2005","05","15","Southern America","Brasil",NA,NA,"Arbusto ca. 1m de altura; caule amarronzado; frutos vermelhos.; Floresta Decidual Mista. Vegetação arbóreo-arbustiva densa, margem da estrada. Solo argiloso.","IPA0084521","Plantae",NA,NA,"Planch.","Oliveira, M.A.","Piauí","Teresina","caminho para Picos (povoado de Junco).","-42.707778","-5.256111",NA,NA,NA,NA,NA,"-42.707778","-5.256111","2018","07","10",NA,NA,NA,NA,NA
"161","2019-02-15 11:50:43-02","IPA","IPA","4102","S","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","Pickel, B.","3092","1932","08","13","Southern America","Brasil",NA,NA,"Arbusto. Frutos encarnados.","IPA0004102","Plantae",NA,NA,"Planch.","Killip","Pernambuco","São Lourenço da Mata","Tapera, Campo Alegre, capoeira.","-35.0182991027832","-8.00222015380859",NA,NA,NA,"21764","auto",NA,NA,"1941","05","15",NA,NA,NA,NA,NA
"162","2019-02-15 11:50:43-02","IPA","IPA","6682","S","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","Pickel, B.","3389","1933","08","18","Southern America","Brasil",NA,NA,NA,"IPA0006682","Plantae",NA,NA,"Planch.","Pirani, J.R.","Pernambuco","São Lourenço da Mata","Tapera, Campo Alegre, capoeira do lagedo.","-35.0182991027832","-8.00222015380859",NA,NA,NA,"21764","auto",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA
"163","2019-02-15 11:50:43-02","IPA","IPA","7742","S","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","Black, G.A.; Pires, J.M.; Andrade-Lima; Pires, J.M.; Andrade-Lima","16714","1954","07","10","Southern America","Brasil",NA,NA,"Arbusto.","IPA0007742","Plantae",NA,NA,"Planch.","Pirani, J.R.","Maranhão","Caxias","campo.","-43.3560981750488","-4.85889005661011",NA,NA,NA,"72086","auto",NA,NA,"1983","05","05",NA,NA,NA,NA,NA
"164","2019-02-15 11:50:43-02","IPA","IPA","6683","S","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","Pickel, B.","3012","1932","06","06","Southern America","Brasil",NA,NA,"O arbusto estava frutificado em 12/05. Frutos vermelhos.","IPA0006683","Plantae",NA,NA,"Planch.",NA,"Pernambuco","São Lourenço da Mata","Tapera, São Bento, à sombra de um cajueiro, perto da capoeira.","-35.0182991027832","-8.00222015380859",NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-02-15 11:50:43-02","IPA","IPA","13940","S","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Andrade-Lima","66-4507","1966","04","17","Southern America","Brasil",NA,NA,"Arbusto 1,30 - 1,60m.","IPA0013940","Plantae",NA,"sellowii","Planch.","Pirani, J.R.","Pernambuco","São Lourenço da Mata","próximo Clube de Campo CAnto Alegre, na estrada velha Paulista - São Lourenço.","-35.0182991027832","-8.00222015380859",NA,NA,NA,"21764","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"166","2019-08-27 13:34:27-03","IAP","PACA-AGP","109145","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","M. Grings","1136","2010","12","27",NA,"Brasil",NA,NA,"ICN 166076 Habitat: em floresta de galeria do rio ibicuí. Fenofase: fl. Hábito: arvoreta","PACA109145","Magnoliophyta","Rutales",NA,"Planch.","M. Grings","RS","Manoel Viana","Projeto de Assentamento Santa mercedes.","-55.4827995300293","-29.5891990661621",NA,NA,NA,"43920","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"167","2020-12-20 21:18:50-03","UFV","VIC","014507","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Mota, A L P; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014507",NA,NA,NA,"Planch",NA,"Minas Gerais",NA,"Flora do Vale do Araguari",NA,NA,NA,NA,"VIC014507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-20 21:18:50-03","UFV","VIC","014542","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Mota, A L P; et al.","826",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014542",NA,NA,NA,"Planch",NA,"Minas Gerais",NA,"Flora do Vale do Araguari",NA,NA,NA,NA,"VIC014542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-20 21:18:50-03","UFV","VIC","028390","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Queiroz, L.P.; Sena, T.S.N.","3242","1993","06","18",NA,"Brasil",NA,NA,NA,"VIC028390",NA,NA,"sellowii","Planch",NA,"Bahia","Castro Alves",NA,"-39.4282989501953","-12.7656002044678",NA,NA,NA,"26883","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-20 21:18:50-03","UFV","VIC","028390","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Queiroz, L.P.; Sena, T.S.N.","3242","1993","06","18",NA,"Brasil",NA,NA,NA,"VIC028390",NA,NA,"sellowii","Planch",NA,"Bahia","Castro Alves",NA,"-39.4282989501953","-12.7656002044678",NA,NA,NA,"26883","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-24 17:09:46-03","UFES","SAMES","4616","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Ribeiro,M.","842","2012","12","21",NA,"Brasil",NA,NA,"Inflorescência: pedicelo vermelho, flores marrom avermelhado claro. Habito: Arvoreta","SAMES04616",NA,NA,NA,"Planch.","Ribeiro,M.","Espírito Santo","São Mateus","Bairro Morada do Ribeirão. Base Administrativa da Petrobras. Mata Ciliar em regeneração proximo ao córrego Estiva. Elevação 29 m.","-39.8588981628418","-18.716100692749",NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0048885","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","J. Herrera","300","1999","2","1",NA,"Argentina",NA,NA,"Arbolito 5-6 m alt.",NA,"Magnoliophyta","Picramniales",NA,"Planch.","A. Schinini","Misiones",NA,"Dep. Iguazu. Parque Nacional Iguazu.","-54.386251","-25.734719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0048887","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","S. G. Tressens; S. Ferrucci, A. Radovancich","3828","1991","2","12",NA,"Argentina",NA,NA,"Arbusto apoyante. Flores verdosas. Frutos maduros morado-negruzcos.",NA,"Magnoliophyta","Picramniales",NA,"Planch.","S. G. Tressens","Corrientes",NA,"Dep. Ituzaingo. Ruta 38 y Rio Aguapey.","-56.831112","-27.854699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0048886","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","G. Hatschbach","37019","1980","6","27",NA,"Brazil",NA,NA,"Arvoreta 4 m, flores y frutos vinosos.",NA,"Magnoliophyta","Picramniales",NA,"Planch.","T. D. Pennington","Parana",NA,"Borda de Campo (Mun. Quatro Barras).","-49.0833","-25.3667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-21 14:41:29-03","UFJF","CESJ","12821","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","L. Krieger; et al.","CESJs.n.","1974","02","26","América do Sul","Brasil",NA,NA,"Árvore pequena, flores esverdeadas.","CESJ012821","Angiosperma",NA,NA,"Planch.","J.R. Pirani","Amazonas",NA,"Rio Bauana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","09",NA,NA,NA,NA,NA,NA
"176","2021-04-07 11:48:51-03","UFMS","CGMS","6893","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii sellowi","A. Amaral-Júnior; J.O. Mendonça; O. Dias","118","1998","10","13",NA,"Brasil",NA,NA,"Frutos vinhos. Habitat: Mata à margem da estrada ao lado do Rio Verde. Na margem do Brejo. Habito: Arbusto. 2,00 m de altura.","CGMS1012686",NA,NA,"sellowi","Planch",NA,"Mato Grosso do Sul","Três Lagoas","Margem do Rio Verde.","-51.9694445","-21.1733334",NA,NA,NA,NA,NA,"-51,9694445","-21,1733334",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-04-07 11:48:51-03","UFMS","CGMS","6893","PreservedSpecimen","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii sellowi","A. Amaral-Júnior; J.O. Mendonça; O. Dias","118","1998","10","13",NA,"Brasil",NA,NA,"Frutos vinhos. Habitat: Mata à margem da estrada ao lado do Rio Verde. Na margem do Brejo. Habito: Arbusto. 2,00 m de altura.","CGMS1012686",NA,NA,"sellowi","Planch",NA,"Mato Grosso do Sul","Três Lagoas","Margem do Rio Verde.","-51.9694445","-21.1733334",NA,NA,NA,NA,NA,"-51,9694445","-21,1733334",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-01 16:37:44-03","UNICAMP","UEC","14673","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Silva, MG; Maria, J","3313","1977","07","10",NA,"Brazil",NA,NA,"Arvoreta tipo vara; 6m; fruto imaturo vermelho, depois negro.; Mata de terra firme, arenosa.","UEC081538","Magnoliopsida",NA,NA,"G.Planch.","Pirani, JR","Mato Grosso","Rio Juruena","Arredores do aeroporto.",NA,NA,NA,NA,"UEC081538",NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"179","2021-03-01 16:37:44-03","UNICAMP","UEC","43371","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Leitão Filho, HF; Semir, J; Tamashiro, JY; et al.","18485","1986","07","23",NA,"Brazil",NA,NA,"Árvore até 6m; frutos maduros de cor vermelha.","UEC081544","Magnoliopsida",NA,NA,"G.Planch.","Pirani, JR","São Paulo","Teodoro Samapaio","Reserva Florestal do Morro do Diabo.",NA,NA,NA,NA,"UEC081544",NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-01 16:37:44-03","UNICAMP","UEC","22364","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Heringer, EP; Salles, AEH; Chagas e Silva, F","16765","1978","01","29",NA,"Brazil",NA,NA,"Árvore de 5m; flores com botão de cor marrom; fruto jovem; amostra de madeira.","UEC081542","Magnoliopsida",NA,NA,"G.Planch.","Pirani, JR","Goiás","Anápolis","Coletado entre Anápolis e Gioânia, na margem do brejo.","-49.016667","-16.1",NA,NA,"UEC081542",NA,NA,"-49.016667","-16.1","1984","06",NA,NA,NA,NA,NA,NA
"181","2021-03-01 16:37:45-03","UNICAMP","UEC","83122","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Silva, MG; Rosário, CS","4329","1979","06","08",NA,"Brazil",NA,NA,"Árvore de 4m de altura, fruto maduro vermelho.; Mata de terra firme, solo argiloso.","UEC081537","Magnoliopsida",NA,NA,"G.Planch.","Pirani, JR","Mato Grosso",NA,"Km-330 da rodovia BR-174, acampamento da Betomarco, rio tucunãzinho.",NA,NA,NA,NA,"UEC081537",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"182","2021-03-01 16:37:44-03","UNICAMP","UEC","187187","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Conceição, GM","362","1998","11","06",NA,"Brazil",NA,NA,"Árvore.","UEC116681","Magnoliopsida",NA,NA,"G.Planch.",NA,"Maranhão","Mirador","Parque Estadual do Mirador.","-44.3630981445312","-6.37083005905151",NA,NA,"UEC116681","176498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 16:37:45-03","UNICAMP","UEC","61381","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Monteiro, JRB; Silva, GA","205","1992","04","27",NA,"Brazil",NA,NA,"Arbusto.; mata ciliar.","UEC081548","Magnoliopsida",NA,NA,"G.Planch.","Pirani, JR","Mato Grosso","Poconé","Rio Bento Gomes.","-56.6227989196777","-16.2567005157471",NA,NA,"UEC081548","200792","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"184","2021-03-01 16:37:44-03","UNICAMP","UEC","22217","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Cunha, DS","10587","1979","09","03",NA,"Brazil",NA,NA,"Arbusto Desumbente; infrutescência esverdeada.; Cerrado","UEC081541","Magnoliopsida",NA,NA,"G.Planch.","Pirani, JR","Minas Gerais","Esmeraldas","Fazenda Paraíso.","-44.3138999938965","-19.7625007629395",NA,NA,"UEC081541","23009","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"185","2021-03-01 16:37:44-03","UNICAMP","UEC","59495","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Schiavini","225","1989","10","18",NA,"Brazil",NA,NA,"Árvore ca. 6,0 m de altura, 25 cm de circunferência com flores masculinas.; Mata de galeria.","UEC081536","Magnoliopsida",NA,NA,"G.Planch.","Schiavini","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"UEC081536","58223","auto",NA,NA,"1989","10","20",NA,NA,NA,NA,NA
"186","2021-03-01 16:37:45-03","UNICAMP","UEC","60367","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Lieberg, SA","22719","1988","03","31",NA,"Brazil",NA,NA,"Árvore; fruto.","UEC081546","Magnoliopsida",NA,NA,"G.Planch.","Pirani, JR","São Paulo","Brotas","Fazenda Sta. Elisa","-48.1199989318848","-22.2800006866455",NA,NA,"UEC081546","26585","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"187","2021-03-01 16:37:45-03","UNICAMP","UEC","60180","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Spigolon, JR","22723","1988","08","08",NA,"Brazil",NA,NA,"Árvore; fruto.","UEC081545","Magnoliopsida",NA,NA,"G.Planch.","Pirani, JR","São Paulo","Brotas","Fazenda Sta. Elisa","-48.1199989318848","-22.2800006866455",NA,NA,"UEC081545","26585","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"188","2021-03-01 16:37:45-03","UNICAMP","UEC","84223","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Bernacci, LC; Metezger, JP; Goldenberg, R","35040","1993","05","28",NA,"Brazil",NA,NA,"Árvore, material estéril.; floresta ripária.","UEC081539","Magnoliopsida",NA,NA,"G.Planch.",NA,"São Paulo","Brotas","próximo ao morro do Gamelão; margem do rio Jacaré-Pepíra.","-48.1199989318848","-22.2800006866455",NA,NA,"UEC081539","26585","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-01 16:37:45-03","UNICAMP","UEC","82415","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Santin, DA","32043","1993","06","21",NA,"Brazil",NA,NA,"Arboreto.","UEC081540","Magnoliopsida",NA,NA,"G.Planch.","Santin, DA","São Paulo","Campinas","UEC Parque Ecológico - rua 1; curva 2.","-47.060001373291","-22.8999996185303",NA,NA,"UEC081540","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-01 16:37:45-03","UNICAMP","UEC","82414","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Santin, DA","32045","1991","08","28",NA,"Brazil",NA,NA,"Arboreto.","UEC081547","Magnoliopsida",NA,NA,"G.Planch.","Pirani, JR","São Paulo","Campinas","UEC Parque Ecológico rua 1, curva2.","-47.060001373291","-22.8999996185303",NA,NA,"UEC081547","23900","auto",NA,NA,"2003","06",NA,NA,NA,NA,NA,NA
