"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"156","2021-03-21 19:40:08-03","UFC","EAC","47873","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Normando, L.R.O.; Matias, L.Q.; Sousa, D.J.L.","589","2010","05","12","Southern America","Brasil","Ceará","Iguatu",NA,"-39.411028","-6.403861",NA,NA,NA,"Macrófita Aquática; Lêntico/Caatinga","EAC0047873","EAC0047873","Matias, L.Q.; Normando, L.R.O.","-39.411028","-6.403861",NA,NA,"2010","09","10",NA,NA,NA,NA,NA
"157","2021-03-21 19:40:08-03","UFC","EAC","29305","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Amado, R.","269","2000","05","12","Southern America","Brasil","Ceará","Cascavel","10 km após a Lagoa de Cascavel","-38.2419013977051","-4.13305997848511",NA,NA,NA,NA,"EAC0029305","EAC0029305","Amado, R.",NA,NA,"42722","auto","2000","05","29",NA,NA,NA,NA,NA
"158","2021-03-21 19:40:08-03","UFC","EAC","30317","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Amado, R.","237","2000","05","12","Southern America","Brasil","Ceará","Cascavel","Lagoa de Cascavel","-38.2419013977051","-4.13305997848511",NA,NA,NA,"Litorâneo-paludoso","EAC0030317","EAC0030317","Amado, R.",NA,NA,"42722","auto","2001","02",NA,NA,NA,NA,NA,NA
"159","2021-03-21 19:40:08-03","UFC","EAC","29360","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Amado, R.","196","2000","03","12","Southern America","Brasil","Ceará","Caucaia","CE-085, Km 09.","-38.6530990600586","-3.73610997200012",NA,NA,NA,"Erva.; Litorâneo","EAC0029360","EAC0029360","Amado, R.",NA,NA,"40484","auto","2000","06","10",NA,NA,NA,NA,NA
"160","2021-03-21 19:40:08-03","UFC","EAC","29366","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Amado, R.","154","1999","06","04","Southern America","Brasil","Ceará","Fortaleza","Campus do Pici - UFC, Engenharia de Pesca, matagal próximo à agricultura.","-38.543098449707","-3.71722006797791",NA,NA,NA,"Flor verde claro.","EAC0029366","EAC0029366","Amado, R.",NA,NA,"19924","auto","2000","05","24",NA,NA,NA,NA,NA
"161","2021-03-21 19:40:08-03","UFC","EAC","29290","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Amado, R.","169","1999","06","20","Southern America","Brasil","Ceará","Pacatuba","Serra de Pacatuba, Subida para trilha para o CETREF.","-38.6203002929688","-3.98416996002197",NA,NA,NA,"Herbácea, flor dourada.; Serra","EAC0029290","EAC0029290","Amado, R.",NA,NA,"16295","auto","2000","05","30",NA,NA,NA,NA,NA
"162","2019-11-25 12:11:47-03","UFSM","SMDB","10679","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, SM; Longhi-Wagner, HM","849","2005","03","06",NA,"Brasil","Paraná","Antonina","próximo do porto","-48.7118988037109","-25.4286003112793",NA,NA,NA,"Ruderal, muito abundante, terreno revolvido, ambiente úmido, com lagoas. ICN 147.352","SMDB010679",NA,"Hefler, SM",NA,NA,"38300","auto","2005","03","06",NA,NA,NA,NA,NA
"163","2020-12-21 16:22:07-03","MBM","MBM","162613","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Schinini, A.","27535","1993","01","18","Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM162613","MBM162613","Schinini, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:22:07-03","MBM","MBM","171489","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Berghen, C.V.","7322","1985","09","06","Africa","Senegal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM171489","MBM171489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:22:07-03","MBM","MBM","231222","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Schinini, A.","34429","1998","03","21","Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM231222","MBM231222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:22:07-03","MBM","MBM","239036","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ce-ming, T.","93399","1993","09","03","Asia-Temperate","China",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM239036","MBM239036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:22:07-03","MBM","MBM","56087","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hatschbach, G.","39347","1977","01","09","Southern America","Brazil","Goiás","Formosa","JK","-47.334400177002","-15.5371999740601",NA,NA,NA,NA,"MBM056087",NA,"Araujo, A.C.",NA,NA,"113054","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:22:07-03","MBM","MBM","156368","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","59028","1993","02","13","Southern America","Brazil","Mato Grosso do Sul","Miranda","Rod. BR-262, 51km O de Miranda","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"MBM156368","MBM156368","Pedersen, T.M.",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:22:07-03","MBM","MBM","145792","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Pedralli, G.; et al.; et al.","156","1988","01","14","Southern America","Brazil","Minas Gerais","Conceição das Alagoas","Represa de Vota Grande","-48.3883018493652","-19.9146995544434",NA,NA,NA,NA,"MBM145792","MBM145792","Lima, F.S.",NA,NA,"29208","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:22:07-03","MBM","MBM","91785","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Sobral, M.","1568","1983","03",NA,"Southern America","Brazil","Rio Grande do Sul","Dom Pedrito","Serrinha","-54.6730995178223","-30.9827995300293",NA,NA,NA,NA,"MBM091785","MBM091785","Sobral, M.",NA,NA,"68371","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:22:07-03","MBM","MBM","343777","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Silva, J.M.; Cordeiro, J.; Vaz, J.; Cordeiro, J.; Vaz, J.","6704","2008","05","24","Southern America","Brazil","Tocantins","Ponte Alta do Tocantins","Fazenda São Vicente","-47.5360984802246","-10.7439002990723",NA,NA,NA,"Planta formando touceiras. Beira da rodovia","MBM343777","MBM343777","Alves, M.",NA,NA,"134131","auto","2009","06","03",NA,NA,NA,NA,NA
"172","2020-12-21 16:22:07-03","MBM","MBM","112303","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Kral, R.","41197","1970","09","22","Northern America","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM112303","MBM112303","Kral, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:22:07-03","MBM","MBM","344658","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Guocheng-yong","200642984","2006","08","18","Asia-Temperate","China",NA,NA,"Datianzhuangzhen, Feixian Co., Shandong Prov.",NA,NA,"250","250",NA,NA,"MBM344658","MBM344658",NA,NA,NA,NA,NA,"2007","02","22",NA,NA,NA,NA,NA
"174","2020-12-21 16:22:07-03","MBM","MBM","344659","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Guocheng-yong","200613397","2006","08","18","Asia-Temperate","China",NA,NA,"Shilaizhen, Xintaí Co., Shandong Prov.",NA,NA,"250","250",NA,NA,"MBM344659","MBM344659",NA,NA,NA,NA,NA,"2007","02","22",NA,NA,NA,NA,NA
"175","2020-12-21 16:22:07-03","MBM","MBM","411027","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","GUO, C. .Y.","055258","2005","08","10","Asia-Temperate","China","Shandong","Wande Changqing",NA,NA,NA,"300","300",NA,"herbs.; in grassland on slope.","MBM411027","MBM411027","GUO, C. .Y.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:22:07-03","MBM","MBM","418847","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Marinero, F.; Nardin, E.C.; Nardin, E.C.","1107","2018","11","27","Southern America","Brazil","Minas Gerais","Governador Valadares","Rio Doce","-42.081389","-18.966111","171","171",NA,"Herbácea cespitosa 30 cm; espiguetas verde-amareladas.; Vegetação Secundária Estágio Inicial","MBM418847",NA,"Marinero, F.","-42.081389","-18.966111",NA,NA,"2019","03","19",NA,NA,NA,NA,NA
"177","2020-12-21 16:22:07-03","MBM","MBM","420629","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Cafofo, E.; Felitto, G.; Felitto, G.","s.n.","2019","03","01","Southern America","Brazil","Minas Gerais","Conselheiro Pena",NA,"-41.471389","-19.159722","114","114",NA,"Macrófita","MBM420629",NA,"Cafofo, E.","-41.471389","-19.159722",NA,NA,"2019","04","01",NA,NA,NA,NA,NA
"178","2020-12-21 16:22:07-03","MBM","MBM","420675","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Mazziero, F.F.F.; Bonin Junior, P.; Bonin Junior, P.","4200","2019","01","25","Southern America","Brazil","Minas Gerais","Conselheiro Pena",NA,"-41.465556","-19.161667","131","131",NA,"Erva crescendo no interior da floresta.; Vegetação secundária média/avançada","MBM420675",NA,"Mazziero, F.F.F.","-41.465556","-19.161667",NA,NA,"2019","02","01",NA,NA,NA,NA,NA
"179","2020-12-21 16:22:07-03","MBM","MBM","420857","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Felitto, G.; Cafofo, E.; Cafofo, E.","s.n.","2018","09","01","Southern America","Brazil","Minas Gerais","Barra Longa",NA,"-43.06","-20.311111",NA,NA,NA,"Reófita","MBM420857",NA,"Marinero, F.","-43.06","-20.311111",NA,NA,"2019","04","11",NA,NA,NA,NA,NA
"180","2020-12-21 16:22:07-03","MBM","MBM","96153","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Pedersen, T.M.","13656","1984","02","08","Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM096153","MBM096153","Pedersen, T.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:22:07-03","MBM","MBM","57902","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Pedersen, T.M.","12187","1978","02","06","Southern America","Brazil","Mato Grosso","Diamantino","Diamantino","-56.4460983276367","-14.4085998535156",NA,NA,NA,NA,"MBM057902","MBM057902","Pedersen, T.M.",NA,NA,"134442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:22:07-03","MBM","MBM","145791","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Pedralli, G.; et al.; et al.","252","1988","04","07","Southern America","Brazil","Minas Gerais","Conceição das Alagoas","Represa de Vota Grande","-48.3883018493652","-19.9146995544434",NA,NA,NA,NA,"MBM145791","MBM145791","Lima, F.S.",NA,NA,"29208","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:22:07-03","MBM","MBM","24949","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hatschbach, G.; Ahumada, L.Z.; Ahumada, L.Z.","31269","1973","02","05","Southern America","Brazil","Minas Gerais","São Tomé das Letras","São Tomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"MBM024949",NA,"Araujo, A.C.",NA,NA,"16076","auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:22:07-03","MBM","MBM","64039","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Carnielli, V.; et al.; et al.","8023","1978","06","17","Southern America","Brazil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"MBM064039","MBM064039","Araujo, A.C.",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:22:07-03","MBM","MBM","164533","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","60425","1994","02","12","Southern America","Brazil","Tocantins","Arraias","Rodovia Ararias - Paranã, km 22","-46.9383010864258","-12.9314002990723",NA,NA,NA,NA,"MBM164533","MBM164533","Pedersen, T.M.",NA,NA,"66446","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-08-15 09:04:31-03","UESC","UESC","11623","S","Plantae","Angiospermae","Florideophycidae","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Costa, S.M.","150","2007","06","28",NA,"Brasil","Sergipe","Aracaju",NA,"-37.0717010498047","-10.9111003875732",NA,NA,NA,"Erva 50 cm. Raíz aromática castanha com brilho metálico, base vinácea.; Invasora de calçada urbana.","UESC0011623",NA,NA,NA,NA,"28193","auto",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"187","2015-09-03 22:11:36-03","MNHN","RECOLNAT_MNHN_P","P01786405","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Guaglianone, E.R.|Galiano, N.G.|Tur, N.M.",NA,"1986","3","14",NA,"Argentina",NA,NA,"Jujuy: dto. Ledesma, R. 34, rio Zora. Argentina, América do Sul",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01786405' target='other'> <mi>dwc_moreinfo</mi></a>","P01786405","P01786405_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1816",NA
"188","2020-10-01 14:26:30-03","JBB","HEPH","16656","S","Plantae","Monocotyledon","Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Rosen, DJ; Jones, SD","1546","2001","06","17","Northern America","USA","Texas",NA,"Whiteoak Creek, E of FM 69, 1.3miles N of its intersection with Interstate Hwy. 30. Northeast of Sulphur Springs","-95.493611","33.183333",NA,NA,NA,"Frequent. With Physostegia intermedia, Rhynchospora corniculata, Juncus difusisimus and Carex lupulina",NA,NA,"Rosen, DJ","-95.493611","33.183333",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"189","2020-12-11 11:43:44-03","UFMG","BHCB","161752","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Pivari, MOD; Rodrigues, IMC; Gontijo, ML; Pereira, RA","1709","2012","12","10","Southern America","Brasil","Pará","Canaã dos Carajás","Pilha de Estéril - S11D, Segundo aceiro à direita da área da Pilha de Esteril S11D. Beira de estrada. Vegetação antropizada.","-50.338253","-6.453111","330","330",NA,"Erva, ca. 60 cm alt. Espiguetas amarelas.; solo encharcado, beira de estrada.","BHCB017311",NA,NA,"-50.338253","-6.453111",NA,NA,"2019","09",NA,NA,NA,NA,NA,NA
"190","2020-12-11 11:43:44-03","UFMG","BHCB","199954","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Rezende, SG","7073","2019","04","05","Southern America","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.397222","-19.833889","660","660",NA,"Erva; Área brejosa","BHCB199954",NA,NA,"-43.397222","-19.833889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-11 11:43:44-03","UFMG","BHCB","96924","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Sobral, M; Larocca, J","10413","2006","01","10","Southern America","Brasil","Tocantins","Palmas","Fazenda São João","-48.3602981567383","-10.2128000259399",NA,NA,NA,"Erva, inflorescências castanhas; Banhado","BHCB052228",NA,NA,NA,NA,"62375","auto","2019","09",NA,NA,NA,NA,NA,NA
"192","2021-02-11 17:18:40-03","UFPR","UPCB","56317","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Hefler, S.M.","615","2005","01","13",NA,"Brasil","Rio Grande do Sul","Rosário do Sul","Próximo à Ponte do Rio Santa Maria","-54.961389","-30.689722",NA,NA,NA,"Em lavoura de arroz, solo arenoso..",NA,NA,"Hefler, S.M.","-54.961389","-30.689722",NA,NA,"2005","01","13",NA,NA,NA,NA,NA
"193","2020-05-25 15:13:54-03","FSU","FSU","000070529","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","Linnaeus","Sonia Machado","187",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","271058","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Simon Lægaard","Lægaard 70409","1988","2","25","South America","Ecuador","Guayas",NA,"Km 5 Rio Inca - Troncal. Roadside.","-79.33333","-2.41666","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2009-06-27 16:40:00-03","MO","MOBOT","2665462","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Simon Lægaard","Lægaard 70182","1988","2","17","South America","Ecuador","Loja",NA,"Km 14 Balzas - Loja. Forested slope, roadside.","-79.75","-3.8","550.00000000",NA,NA,NA,NA,NA,"Camelbeke, K. (GENT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2015-02-16 09:58:00-02","MO","MOBOT","3035834","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Julio C. Betancur B.|M. Berrio","Betancur B. 1953","1990","9","18","South America","Colombia","Sucre","Tolu","Arroyo Palo Blanco, 7.5 km Tolú-Coveñas, Litoral Caribe, Golfo de Morrosquillo.","-76","9","0E8","5.00000000",NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","1834574","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Gerrit Davidse","Davidse 4152","1973","11","18","South America","Venezuela","Guárico",NA,"14 km NWN of Altagracia de Orituco along road to Caucagua. Roadside shrubby hillside.",NA,NA,"420.00000000",NA,NA,NA,NA,NA,"J.W. Wessler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"817",NA
"198","2014-10-03 09:14:00-03","MO","MOBOT","100146696","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Michael H. Nee","Nee 55154","2007","4","22","South America","Bolivia","Santa Cruz","Warnes","Along dirt road, 2.5 km E of railroad crossing at Chuchío, and 9.4 km E of the junction with the Santa Cruz-Montero highway.","-63.0777778","-17.6077778","350.00000000",NA,NA,NA,NA,NA,"M. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"199","2010-07-08 12:20:00-03","MO","MOBOT","100290063","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Stephan G. Beck","Beck 27639","2000","10","4","South America","Bolivia","La Paz","Sud Yungas","Cerca al Puente Sapecho.",NA,NA,NA,NA,NA,NA,NA,NA,"St.G. Beck (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"200","2010-12-06 12:05:00-02","MO","MOBOT","100328010","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","DEMATTEIS","DEMATTEIS 2258","2006","4","6","South America","Bolivia","Santa Cruz","Chiquitos","5 km E de San José, camino a Roboré.",NA,NA,"336.00000000",NA,NA,NA,NA,NA,"E.J. López",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"201","2018-08-07 04:12:00-03","MO","MOBOT","100831289","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Reina Gonto|Ángel Fernández","Gonto 05078","2012","12","26","South America","Venezuela","Sucre","Cruz Salmerón Acosta","Península de Araya. Entre Merito y Tacarigua.","-64.1463889","10.5755556","3.00000000","25.00000000",NA,NA,NA,NA,"R. Gonto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"202","2015-09-16 12:04:00-03","MO","MOBOT","100862378","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Michael H. Nee","Nee 57310","2010","12","2","South America","Bolivia","Santa Cruz","Sara","8 km (straight line) W of center of La Bélgica, along one of the dirt roads west of La Bélgica.","-63.3047222","-17.5575","355.00000000",NA,NA,NA,NA,NA,"M. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"203","2015-10-08 13:54:00-03","MO","MOBOT","100866998","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Reina Gonto|Ángel Fernández","Gonto 01831","2007","7","6","South America","Venezuela","Cojedes","Girardot","Hato Piñero. Carretera principal desde la Estación Biológica hacia los bosques en los alrededores de Charco Azul.","-68.1586111","9.0138889","50.00000000","100.00000000",NA,NA,NA,NA,"R. Gonto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"204","2015-10-26 12:35:00-02","MO","MOBOT","100871577","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ángel Fernández|et al.","Fernández 20399","2004","8","30","South America","Venezuela","Falcón","Buchivacoa","Cerca del río Capatárida, 5 km al NE de Dabajuro.","-70.6333333","11.05","80.00000000",NA,NA,NA,NA,NA,"A. Fernández",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"205","2018-09-10 10:47:00-03","MO","MOBOT","101066953","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Michael H. Nee","Nee 60632","2014","2","18","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Vallecito, campus universitario para Biologia, Argronomia y Forerstal, Universidad Autónoma 'Gabriel René Moreno', 10 km NE de la plaza central de Santa Cruz de la Sierra.","-63.1472222","-17.6997222","393.00000000",NA,NA,NA,NA,NA,"M.Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"206","2009-08-25 05:42:00-03","MO","MOBOT","1127061","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Calaway H. Dodson|P.M. Dodson","Dodson 11412","1981","9","20","South America","Ecuador",NA,NA,"Capeira. Km 21 on the Guayaquil to Daule road. Tropical Dry Forest.",NA,NA,NA,NA,NA,NA,NA,NA,"J.W. Kessler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136",NA
"207","2008-05-27 22:02:00-03","MO","MOBOT","1195750","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","J. Richard Abbott|Bonifacio Mostacedo C.","Abbott 16004","1995","2","1","South America","Bolivia","Santa Cruz","Chiquitos","Ca. 1 km SE of Roboré on road to Santiago de Chiquitos; disturbed roadside. Soil sandy.","-59.73333","-18.35","300.00000000",NA,NA,NA,NA,NA,"J.R. Abbott",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2008-05-27 22:02:00-03","MO","MOBOT","1486266","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Luis E. Forero|Julio C. Betancur B.","Forero Pinto 167","1998","11","19","South America","Colombia","Arauca","Arauca","Caño Limón, campo petrolero de La Occidental de Colombia, Inc.","-71.16666","6.93333","230.00000000",NA,NA,NA,NA,NA,"Gerrit Davidse, Dec. 2000 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
