"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","relationshipType","infraspecificEpithet","sex"
"165","2020-12-21 16:21:32-03","MBM","MBM","62811","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G. Don) D.F. Austin & G.W. Staples","Hatschbach, G.","42142","1979","03","Southern America","Brazil","Goiás","Mambaí, arredores","-46.1130981445312","-14.4877996444702",NA,NA,"MBM062811","MBM062811","13","Mambaí","31977","auto","Austin, D.F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-08-15 09:03:31-03","UESC","UESC","1041","S","Plantae","Angiospermae","Florideophycidae","Convolvulaceae","Operculina","alata","Operculina alata","(Harm.) Urban","L.A.Mattos Silva","3465","1996","06",NA,"Brasil","Bahia",NA,"-39.166667","-14.8",NA,"Remanescente de Mata Atlântica.; Trepadeira, herbácea.","UESC0001041",NA,"28","Ilhéus",NA,NA,NA,"40","40","39W10'0''","14S48'0''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"167","2019-08-15 09:03:31-03","UESC","UESC","23745","S","Plantae","Angiospermae","Florideophycidae","Convolvulaceae","Operculina","alata","Operculina alata","(Harms) Urb.","Gisandra Cardozo da Silva","2","2018","06",NA,"Brasil","Bahia",NA,"-39.551944","-14.641944",NA,"Vegetação secundária ('capoeira').; Trepadeira.","UESC0023745",NA,"25","Coaraci",NA,NA,NA,"216","216","39W33'7''","14S38'31''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"168","2019-08-15 09:03:31-03","UESC","UESC","1030","S","Plantae","Angiospermae","Florideophycidae","Convolvulaceae","Operculina","alata","Operculina alata","(Harm.) Urban","Turmas do 2° ano A/C","21","1996","06",NA,"Brasil","Bahia",NA,"-39.166667","-14.8",NA,"Remanescente de Mata Atlântica.; Cipó.","UESC0001030",NA,"30","Ilhéus",NA,NA,NA,NA,NA,"39W10'0''","14S48'0''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"169","2019-08-15 09:03:31-03","UESC","UESC","21160","S","Plantae","Angiospermae","Florideophycidae","Convolvulaceae","Operculina","alata","Operculina alata",NA,"Luiz F. S. Ramos","7","2016","02",NA,"Brasil","Bahia",NA,"-39.561944","-14.650556",NA,"Trepadeira.; caule piloso.","UESC0021160",NA,"12","Coaraci",NA,NA,NA,NA,NA,"39W33'43''","14S39'2''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"170","2015-09-04 12:40:28-03","MNHN","RECOLNAT_MNHN_P","P03878690","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Sastre, C.",NA,"1972","7",NA,"Brasil",NA,"Brésil: Témomairen. Brasil, América do Sul",NA,NA,"hb","Mission pluridisciplinaire Muséum / ORSTOM dans la région des Tumuc-Humac (frontière Brésil-Guyane Française-Suriname). . Chemin Indien crique Ouarémapan-Bassin du Jari (Brésil) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03878690' target='other'> <mi>dwc_moreinfo</mi></a>","P03878690","P03878690_01","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1521",NA,NA,NA,NA
"171","2015-09-04 12:40:28-03","MNHN","RECOLNAT_MNHN_P","P03878697","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Froes, R.",NA,"1932","7",NA,"Brasil","Maranhão","State of Maranhão, Maracassumé River Region. Rio Grande. Maranhão, Nordeste, Brasil, América do Sul",NA,NA,"hb","Plants of Brazil. . Nome vulgar: Jalapa da Terra. Reçu le 23 Aout 1933 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03878697' target='other'> <mi>dwc_moreinfo</mi></a>","P03878697","P03878697_01","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1764",NA,NA,NA,NA
"172","2015-09-04 12:40:28-03","MNHN","RECOLNAT_MNHN_P","P03878699","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Weddell, H.A.",NA,"1844","5",NA,"Brasil",NA,"Brésil central, Salinas. Brasil, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03878699' target='other'> <mi>dwc_moreinfo</mi></a>","P03878699","P03878699_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2198",NA,NA,NA,NA
"173","2015-09-04 12:40:28-03","MNHN","RECOLNAT_MNHN_P","P03878700","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Spruce, R.",NA,"1850","2",NA,"Brasil",NA,"Santarem. Brasil, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03878700' target='other'> <mi>dwc_moreinfo</mi></a>","P03878700","P03878700_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"860",NA,NA,NA,NA
"174","2015-09-04 12:40:28-03","MNHN","RECOLNAT_MNHN_P","P03878702","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Weddell, H.A.",NA,"1844","5",NA,"Brasil",NA,"Brésil central: Salinas. Brasil, América do Sul",NA,NA,"hb",". . 8016 Saltadeira <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03878702' target='other'> <mi>dwc_moreinfo</mi></a>","P03878702","P03878702_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2198",NA,NA,NA,NA
"175","2015-09-04 12:40:48-03","MNHN","RECOLNAT_MNHN_P","P03878727","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Burchell, W.J.",NA,NA,NA,NA,"Brasil",NA,"Brésil. Brasil, América do Sul",NA,NA,"hb","Catalogus Geographicus Plantarum Brasiliae Tropicae. s.d. Donné par la Direction du Jardin Royal de Kew. 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03878727' target='other'> <mi>dwc_moreinfo</mi></a>","P03878727","P03878727_01",NA,NA,NA,NA,"Simão-Bianchini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6979",NA,NA,NA,NA
"176","2015-09-04 12:40:48-03","MNHN","RECOLNAT_MNHN_P","P03878728","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Hassler, E.",NA,"1901","1",NA,"Paraguai",NA,"In regione cursus superioris fluminis Apa. Paraguai",NA,NA,"hb","Plantae Paraguarienses. Dec. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03878728' target='other'> <mi>dwc_moreinfo</mi></a>","P03878728","P03878728_01","1",NA,NA,NA,"Simão-Bianchini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8268",NA,NA,NA,NA
"177","2015-09-04 12:40:28-03","MNHN","RECOLNAT_MNHN_P","P03878698","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Weddell, H.A.",NA,"1844","5",NA,"Brasil","Minas Gerais","Brésil central. Salinas, Minas Gerais, Sudeste, Brasil, América do Sul","-42.2902984619141","-16.1702995300293","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03878698' target='other'> <mi>dwc_moreinfo</mi></a>","P03878698","P03878698_01","1","Salinas","46111","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2198",NA,NA,NA,NA
"178","2020-11-16 13:23:09-03","UFT","HTO","4294","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","E.A. Soares et al.","612","2000","03",NA,"Brasil","TO","Região do Córrego Santa Luzia. Cerrado","-48.3602981567383","-10.2128000259399",NA,NA,NA,NA,"22","Palmas","62375","auto","M.A. da Silva",NA,NA,NA,NA,"2001","10","00",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-11-16 13:23:09-03","UFT","HTO","2786","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F. Austin & Staples","E. Santos; J.L. Souza",NA,"1996","05",NA,"Brasil","TO","14 km do porto da balsa; estrada para Barrolândia. Campo cerrado, próx. à floresta de galeria","-48.3602981567383","-10.2128000259399",NA,NA,NA,NA,"11","Palmas","62375","auto","R. Simão-Bianchini; A.L.C. Moreira",NA,NA,NA,NA,"2013","09","26",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-11 11:34:50-03","UFMG","BHCB","87018","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Ham.) Urb.","Stehmann, JR; Mota, RC da; Morais, PO; França, GS","3658","2004","02","Southern America","Brasil","Minas Gerais","Fazenda Araras","-41.963694","-17.613222",NA,"Trepadeira, em capoeira; cálice verde, corola branca. Coordenadas originais: 17°36#?#47,6; 41°57'49,3",NA,NA,"10","Novo Cruzeiro",NA,NA,NA,"754","754","-41.963694","-17.613222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-11 11:34:50-03","UFMG","BHCB","135562","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Rezende, SG","3403","2009","06","Southern America","Brasil","Pará","Distrito Industrial, Área da Vale","-49.108889","-5.417222",NA,"Áreas Antropizadas","BHCB039711",NA,"25","Marabá",NA,NA,NA,"102","102","-49.108889","-5.417222","2016","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-11 11:34:50-03","UFMG","BHCB","98763","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Tameirão Neto, E","3969","2005","03","Southern America","Brasil","Minas Gerais","Fazenda Pau Ferro - Metalsider.","-44.4564018249512","-18.3808002471924",NA,"Escandente; Floresta decidual.","BHCB039710",NA,"17","Corinto","49021","auto",NA,NA,NA,NA,NA,"2016","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-11 11:34:50-03","UFMG","BHCB","143784","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Miranda, AM; Costa, R; Silva, VF","6009","2009","05","Southern America","Brasil","Maranhão","margem da estrada","-44.0766983032227","-6.6016697883606",NA,"Trepadeira; caule verde com manchas avermelhadas; folhas membranáceas; flores amarelas, vistosas.; Trepadeira; caule verde com manchas avermelhadas; folhas membranáceas; flores amarelas, vistosas.; Cerrado.","BHCB004505",NA,"14","Pastos Bons","47195","auto",NA,NA,NA,NA,NA,"2016","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-12 12:24:44-03","UFMA","MAR","5479","S","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Santos, S.M.",NA,"2010","07",NA,"Brasil","Maranhão","Estação Ecológica do Rangedor","-44.265278","-2.498333",NA,"Flores amarelas, corola pentâmera, 1,60 cm de altura aproximando-se a um arbusto, possui folhas simples, mebranácea",NA,NA,"16","São Luís",NA,NA,NA,NA,NA,"44º15'55W","02º29'54S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-02-12 12:24:44-03","UFMA","MAR","2988","S","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Nascimento F",NA,"1990","06",NA,"Brasil","Maranhão","Maracanã","-44.239167","-2.670278",NA,NA,NA,NA,"17","São Luís",NA,NA,NA,NA,NA,"44º14'21W","2º40'13S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-02-12 12:24:44-03","UFMA","MAR","3645","S","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Cardoso, M e N. Figueiredo","38","2012","08",NA,"Brasil","Maranhão","Mata da ALUMAR","-44.280583","-2.735667",NA,"Borda da mata, sobre arbusto, planta herbacea com ramos voluveis, corolas amarelas, planta sem látex",NA,NA,"19","São Luís",NA,NA,"Cardoso, M.",NA,NA,"44º16'50.1W","02º44'8.4S","2012","08","19",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-03-11 09:00:42-03","URCA","HCDAL","5372","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Ham.) Urb.","Nunes, E.; Castro, A. .J.","EAC6423","1979","06",NA,"Brasil","Maranhão","MA 61, entre Lago da Pedra e Lago o Junca",NA,NA,NA,"Trepadeira; Flor amarela.; Capoeira.",NA,NA,"09",NA,NA,NA,"Falcão, J.",NA,NA,NA,NA,"1984","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-03-11 09:00:42-03","URCA","HCDAL","3750","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Ham.) Urb.","Araújo, M.M. de","HCDAL3750","2008","07",NA,"Brasil","Paraíba",NA,"-37.2541999816895","-7.22278022766113",NA,NA,NA,NA,"18","Teixeira","12774","auto","Buril, M.T.",NA,NA,NA,NA,"2009","05","12",NA,NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","1806336","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Alwyn H. Gentry","Gentry 13150","1974","12","South America","Brazil","Pará","10 km N of Igarapé-Acú, 75 km E of Belém.",NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,"O.F. Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3785",NA,NA,NA,NA
"190","2018-06-19 11:03:00-03","MO","MOBOT","1845523","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Gerrit Davidse|Ángel C. González","Davidse 19085","1981","11","South America","Venezuela","Sucre","8 km directly S of Santa Fe by road.","-64.4","10.2666667",NA,NA,NA,NA,"19","Sucre",NA,NA,"G. McPherson","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1429","1",NA,NA,NA
"191","2009-08-21 07:03:00-03","MO","MOBOT","2066297","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Émile Hassler","Hassler 8268","1902",NA,"South America","Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G.W. Staples, III.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-06-27 13:03:00-03","MO","MOBOT","2843440","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Daniel F. Austin","Austin 6948","1979","9","South America","Brazil","Pará","Road to Atalaia beach from Salinopolis.",NA,NA,NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","2843455","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Henry León","León 583","1976",NA,"South America","Colombia","Chocó","Parque Natural Nal. Los Katyos. Sautatá hacia Salto Tendal.","-77.154696","7.843486",NA,NA,NA,NA,NA,"Riosucio",NA,NA,"G.W. Staples, III.","50.00000000","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2016-09-14 05:18:00-03","MO","MOBOT","2843462","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Paul J. M. Maas|Hiltje Maas","Maas 471","1971","9","South America","Brazil","Amazonas","Roadside 5 km N of Manaus.",NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,"G.W. Staples, III.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"195","2010-04-28 21:34:00-03","MO","MOBOT","2843481","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Ricardo de Lemos Fróes|Boris A. Krukoff","Fróes 1764","1932","7","South America","Brazil","Maranhão","Maracassumé River Region. Jalapa da Terra. On terra firma, Capoeira, Rio Grande.",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,"O'Donell, VIII/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2009-11-09 21:31:00-02","MO","MOBOT","2843492","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131831","1985","9","South America","Venezuela","Guárico","Roadside thicket, 1 km. southwest of Los Chaguaramos.","-66.25","9.33333",NA,NA,NA,NA,"13",NA,NA,NA,"Holst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2017-05-17 05:14:00-03","MO","MOBOT","2843506","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","W.R. Hostmann","Hostmann 802",NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G.W. Staples, III.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2015-08-10 05:49:00-03","MO","MOBOT","2843528","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Amaro Macedo","Macedo 317","1944",NA,"South America","Brazil",NA,"Fazenda Santa Terezinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G.W. Staples, III.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2013-12-08 14:27:00-02","MO","MOBOT","2843540","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","C. Clement","Clement 041","1981","6","South America","Brazil","Amazonas","De Tefe, Vila Vale, Boca do lago de Tefé, capoeira de 2 anos; solo de terra preta.",NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,"M. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","2843551","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Julian A. Steyermark","Steyermark 127110","1982","11","South America","Venezuela","Portuguesa","Selva tropófila y transicional, faldas pedregosas arriba del puente sobre el Río María, NE de Boca de Monte, 28-32 kms al NNE de Guanare. Lat. 9º 18-19' N, Long. 69º 42-43' Oeste.",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,"400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2008-05-27 22:02:00-03","MO","MOBOT","2843571","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Henry León","León 543","1976",NA,"South America","Colombia","Chocó","Parque Natural Nal. Los Katyos. Camino Tilupo, Alto vía Sautatá, desviando por el camino a Tilupo Salto parte baja.","-77.2","7.8",NA,NA,NA,NA,NA,"Riosucio",NA,NA,"G.W. Staples, III.","100.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-09-04 04:40:00-03","MO","MOBOT","2843580","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Herbert H. Smith","Smith 1584","1898",NA,"South America","Colombia",NA,"Santa Marta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G.W. Staples, III.","30.48000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2012-05-04 05:16:00-03","MO","MOBOT","2843593","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Cyril Allen","Allen 767","1924","10","South America","Colombia","Magdalena","Poponte. Forest.",NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,"G.W. Staples, III.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2009-10-20 22:01:00-02","MO","MOBOT","2843607","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Ellsworth P. Killip|Albert C. Smith","Killip 14511","1926","11","South America","Colombia","Bolívar","North of Arjona.",NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,"G.W. Staples, III.","30.00000000","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2008-05-27 22:02:00-03","MO","MOBOT","2843625","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Guillermo Klug","Klug 4335","1936","5","South America","Peru","San Martín","Juan Jui, Alto Río Huallaga, forest.","-76.75","-7.1833333",NA,NA,NA,NA,NA,NA,NA,NA,"G.W. Staples, III.","400.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2009-11-20 17:19:00-02","MO","MOBOT","2843633","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","George S. Bunting|Ronald L. Liesner|Romer León|Victor M. Ibarra Z.","Bunting 12486","1982","11","South America","Venezuela","Zulia","Mara: cuenca del río Guanare, alrededores del Destacamento Guasare Nº 1 (La Yolanda), en la Hacienda La Selva, a lo largo de la vía de la carretera proyectada, entre el Destacamento y El Bosque, en el trayecto unos 5-8 km. al suroeste del Destacamento, en zona de bosque húmedo ahora alterado.","-72.49166","10.86944",NA,NA,NA,NA,"18",NA,NA,NA,"P. Wilkin, 16/3/","250.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2012-04-06 17:22:00-03","MO","MOBOT","2843639","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","M.G. Silva|Carlos S. Rosário","Silva 5422","1980",NA,"South America","Brazil","Pará","Tcuruí, Breu Branco. Capoeira fina de terra firme, arenosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M.G. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2011-02-18 17:26:00-02","MO","MOBOT","2843651","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Daniel F. Austin","Austin 4237","1969","6","South America","Brazil","Pará","Belém: Grounds of the Instituto de Pesquisas e Experimentação Agropecuarias do Norte.","-48.48333","-1.45",NA,NA,NA,NA,"30",NA,NA,NA,"G.W. Staples, III.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2008-05-27 22:02:00-03","MO","MOBOT","778264","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Felix Woytkowski","Woytkowski 7223","1962","4","South America","Peru","San Martín","Distrito Saposoa. Juanjui, tropical forest on the slopes of the Rio Huallaga.",NA,NA,NA,NA,NA,NA,NA,"Huallaga",NA,NA,"G.W. Staples","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","3",NA,NA,NA
"210","2013-06-11 15:00:00-03","MO","MOBOT","100603048","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G. Don) D.F. Austin & Staples","José Balderrama","Balderrama 551","1995","5","South America","Bolivia","Beni","Estación biológica del Beni, comunidad Primavera, estancia Primavera, Pampa","-66.37","-14.3",NA,NA,NA,NA,"14","Gral. Ballivian",NA,NA,"R.S. Bianchini (SP)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
