"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","county","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"276","2021-03-15 16:37:00-03","NY","NYBG","2270417","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","J. F. Ramos","878","1983","09","20","South America","Brazil","Pará","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443656' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270417","Margem direita da PA-149, km 35. Campina baixa, solo arenoso.","Magnoliophyta","Malpighiales","Aubl.","-49.6735668","-3.764569","NY02270417_01",NA,NA,NA,NA,"Tucuruí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-03-15 16:37:00-03","NY","NYBG","01023027","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","B. Dubs","2508","1998","07","01","South America","Brazil","Mato Grosso","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1180712' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023027","Serra das Araras, about 4 km N of MT-264 on the small road to Fazenda Dona Zilda.","Magnoliophyta","Malpighiales","Aubl.","-56.77","-15.03","NY01023027_01","B. Dubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-15 16:37:00-03","NY","NYBG","2270408","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","J. Revilla","8535","1983","10","04","South America","Brazil","Pará","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443641' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270408","Campinas de Santa Rosa.","Magnoliophyta","Malpighiales","Aubl.","-49.6725","-3.76611","NY02270408_01",NA,NA,NA,NA,"Tucuruí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-15 16:37:00-03","NY","NYBG","2270428","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","R. S. Cowan","38700","1954","12","07","South America","Brazil","Amapá","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443668' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270428","Behind Oyapock Airfield.","Magnoliophyta","Malpighiales","Aubl.","-51.797206","3.854254","NY02270428_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-15 16:37:00-03","NY","NYBG","445902","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","H. P. Bautista","486","1981","07","25","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=621967' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445902","Lagoa de Abaeté. Folha SD.24-X-A.","Magnoliophyta","Malpighiales","Aubl.","-38.5106","-12.9711","NY00445902_01","G. M. Barroso; H. P. Bautista",NA,NA,NA,"Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-03-15 16:37:00-03","NY","NYBG","02692947","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","D. Cárdenas-López","19016","2006","07","22","South America","Colombia","Vaupés","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2351957' target='other'> <mi>dwc_moreinfo</mi></a>","NY02692947","Gran Resguardo Indígena del Vaupés. Caño Cuduyarí, comunidad de Wacurabá, extremo noroccidental de la sabana de Yapobo.","Magnoliophyta","Malpighiales","Aubl.","-70.95","1.375","NY02692947_01","D. Cárdenas-López",NA,"320",NA,"Papunaua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-03-15 16:37:00-03","NY","NYBG","573422","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","W. Ganev","216","1992","05","02","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=621988' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573422","Distrito de Catolés: Jambeiro - Belo Horizonte, próximo a Catolés","Magnoliophyta","Malpighiales","Aubl.","-41.85","-13.3","NY00573422_01","L. Rossi",NA,"1200","1200","Abaíra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-03-15 16:37:00-03","NY","NYBG","1039301","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","J. E. Meireles","629","2009","06","27","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1485413' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039301","Estrada Ilheus/Una (BA 001). Estrada para Pedra de Una. ca. de 200 m a partir da estrada Ilheis/Una (BA 001).","Magnoliophyta","Malpighiales","Aubl.","-39.0753","-15.2933","NY01039301_01",NA,NA,NA,NA,"Una",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-15 16:37:00-03","NY","NYBG","2398841","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","P. A. C. L. Assunção","529","1997","06","18","South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2622984' target='other'> <mi>dwc_moreinfo</mi></a>","NY02398841","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26. Floresta de Vertente.","Magnoliophyta","Malpighiales","Aubl.","-60.0250015258789","-3.10193991661072","NY02398841_01",NA,NA,NA,NA,"Manaus",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-15 16:37:00-03","NY","NYBG","2270402","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","U. N. Maciel","138","1980","12","02","South America","Brazil","Para","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443635' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270402","Sta. Terezinha, margem direita do rio Tapajós.","Magnoliophyta","Malpighiales","Aubl.","-54.7083015441895","-2.44305992126465","NY02270402_01",NA,NA,NA,NA,"Santarém",NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-03-15 16:37:00-03","NY","NYBG","445878","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","M. Peña","224","1991","05","24","South America","Bolivia","Santa Cruz","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=621977' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445878","Campamento Las Torres. Margen del Rio Iténez (Guaporé); frontera con Mato Grosso; lado noreste del Serrania Huanchaca; 24 km sur de Flor de Oro; ¸50 km norte del Rio Verde","Magnoliophyta","Malpighiales","Aubl.","-60.8","-13.65",NA,"R. B. Foster",NA,"200","400","José Miguel de Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-03-15 16:37:00-03","NY","NYBG","2398844","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","R. J. Hill","1646","1976","11","05","South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2622987' target='other'> <mi>dwc_moreinfo</mi></a>","NY02398844","BR174 - Manaus-Caracaraí Highway. 4 km west of Highway.","Magnoliophyta","Malpighiales","Aubl.","-60.6187391","-0.5799481","NY02398844_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-15 16:37:00-03","NY","NYBG","02270443","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","M. H. Nee","34494","1987","03","25","South America","Brazil","Rondônia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443683' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270443","W of rio Cautarinho, 6 km, N of hwy. BR 429.","Magnoliophyta","Malpighiales","Aubl.","-63.45","-12.016667","NY02270443_01",NA,NA,"200","200","Costa Marques",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-03-15 16:37:00-03","NY","NYBG","2270453","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","W. A. Rodrigues","10481","1984","02","28","South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443694' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270453","03 Km ao Sul da parte central da Serra Aracá e 08 Km a Leste do rio Jauari","Magnoliophyta","Malpighiales","Aubl.","-63.316667","0.816667","NY02270453_01",NA,NA,"60","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-15 16:37:00-03","NY","NYBG","2270451","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","C. A. Cid Ferreira","5810","1985","04","24","South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443692' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270451","BR-230. Rod. Transamazônica, a 243 km de Humaitá.","Magnoliophyta","Malpighiales","Aubl.","-61.166667","-7.666667","NY02270451_01",NA,NA,NA,NA,"Manicoré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-03-15 16:37:00-03","NY","NYBG","2398834","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","J. L. dos Santos","685","1984","03","15","South America","Brazil","Roraima","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2622977' target='other'> <mi>dwc_moreinfo</mi></a>","NY02398834","Estrada Manaus-Caracaraí km. 345 a 360","Magnoliophyta","Malpighiales","Aubl.","-60.6983471","-0.0965595","NY02398834_01",NA,NA,NA,NA,"Caracaraí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-03-15 16:37:00-03","NY","NYBG","01090830","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","C. A. Cid Ferreira","9080","1987","08","21","South America","Brazil","Roraima","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1105181' target='other'> <mi>dwc_moreinfo</mi></a>","NY01090830","São Luiz do Anauá, Roraima. Entre kms. 350 e 355 da Estrada Manaus-Caracaraí (BR-174) próximo ao Equador","Magnoliophyta","Malpighiales","Aubl.","-60.6889915","-0.0534296","NY01090830_01","M. L. Kawasaki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-15 16:37:00-03","NY","NYBG","2398848","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","C. A. Cid Ferreira","235","1979","08","12","South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2622991' target='other'> <mi>dwc_moreinfo</mi></a>","NY02398848","Rio Uatumã, margem direita a 300 m da cachoeira Morena, subindo o rio.","Magnoliophyta","Malpighiales","Aubl.","-58.7269878","-2.3065914","NY02398848_01",NA,NA,NA,NA,"Presidente Figueiredo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-03-15 16:37:00-03","NY","NYBG","2270406","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","M. N. F. da Silva","187","1983","05","02","South America","Brazil","Para","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443639' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270406","Estrada Santarém-Cuiabá, km. 877 de Cuiabá, nas vizinhanças da Cachoeira da Luz do Rio Curuá.","Magnoliophyta","Malpighiales","Aubl.","-54.95","-8.75","NY02270406_01",NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-03-15 16:37:00-03","NY","NYBG","02282261","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","C. A. Cid Ferreira","9394","1987","11","02","South America","Brazil","Pará","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2391494' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282261","Estrada Lauro Sodré, 28 km de Alenquer. Faz. Buraco D'água","Magnoliophyta","Malpighiales","Aubl.","-54.67","-1.72","NY02282261_01","O. Huber",NA,NA,NA,"Alenquer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-03-15 16:37:00-03","NY","NYBG","2270843","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","P. L. B. Lisboa","1283","1980","01","30","South America","Brazil","Pará","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443440' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270843","margem direita do Rio Tocantins, BR 263, Km 16.","Magnoliophyta","Malpighiales","Aubl.","-49.5473018","-3.751053","NY02270843_01",NA,NA,NA,NA,"Tucuruí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-03-15 16:37:00-03","NY","NYBG","2270414","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","J. M. Pires","51826","1961","09",NA,"South America","Brazil","Pará","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443647' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270414","Vicinity of Belém.","Magnoliophyta","Malpighiales","Aubl.","-48.4555221","-1.2849922","NY02270414_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-03-15 16:37:00-03","NY","NYBG","445881","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","L. A. Mattos Silva","3021","1994","06","15","South America","Brazil","Sergipe","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=621998' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445881","Rodovia Estância/Abais, com entrada no km 11 da Rod. BR. 101 (Trecho Estância/Aracajú); 20 km ao Leste do entroncamento","Magnoliophyta","Malpighiales","Aubl.","-37.2772","-11.2583","NY00445881_01",NA,NA,NA,NA,"Estância",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-03-15 16:37:00-03","NY","NYBG","2270459","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera attenuata","G. T. Prance","1292","1965","09","12","South America","Brazil","Pará","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443765' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270459","10 km. east of Portel.","Magnoliophyta","Malpighiales","Cuatrec.","-50.7265523","-1.94071","NY02270459_01",NA,"attenuata",NA,NA,"Portel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-03-15 16:37:00-03","NY","NYBG","2270455","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera attenuata","W. Milliken","M.758","1987","12","02","South America","Brazil","Roraima","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443761' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270455","SEMA Ecological Reserve, Ilha de Maracá.","Magnoliophyta","Malpighiales","Cuatrec.",NA,NA,"NY02270455_01",NA,"attenuata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-03-15 16:37:00-03","NY","NYBG","2270461","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera attenuata","N. A. Rosa","3183","1979","06","14","South America","Brazil","Pará","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443767' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270461","Campina do Camará.","Magnoliophyta","Malpighiales","Cuatrec.","-47.6994","-0.7175","NY02270461_01",NA,"attenuata",NA,NA,"Marapanim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-03-15 16:37:00-03","NY","NYBG","02270454","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera attenuata","W. Milliken","M.569","1987","09","19","South America","Brazil","Roraima","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443755' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270454","SEMA Ecological Reserve, Ilha de Maracá.","Magnoliophyta","Malpighiales","Cuatrec.",NA,NA,"NY02270454_01",NA,"attenuata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-03-15 16:37:00-03","NY","NYBG","2270463","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera attenuata","L. O. A. Teixeira","1338","1982","06","23","South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443769' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270463","Estrada Humaitá-Jacarecanga, km 150, a 63 km ao Sul.","Magnoliophyta","Malpighiales","Cuatrec.","-63.0208015441895","-7.50611019134521","NY02270463_01",NA,"attenuata",NA,NA,"Humaitá",NA,"202650","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-03-15 16:37:00-03","NY","NYBG","02270467","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","M. L. Kawasaki","148","1987","11","13","South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443774' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270467","Rio Tuari (afluente do rio Negro), Lago Uirauaçu (= pássaro Grande em Língua Geral)","Magnoliophyta","Malpighiales",NA,"-67.333333","0.333333","NY02270467_01",NA,"balsamifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-03-15 16:37:00-03","NY","NYBG","2447707","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","C. E. Calderón","2700","1979","06","27","South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2623131' target='other'> <mi>dwc_moreinfo</mi></a>","NY02447707","Transamazon highway, 53 km. W. of Aripuanã River. ''Campina'' region.","Magnoliophyta","Malpighiales",NA,NA,NA,"NY02447707_01",NA,"balsamifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-15 16:37:00-03","NY","NYBG","01023058","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","I. L. do Amaral","860","1983","04","21","South America","Brazil","Mato Grosso","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184518' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023058","Estrada Santarém-Cuiabá, BR 163, km 163.","Magnoliophyta","Malpighiales",NA,"-54.92","-9.58","NY01023058_01","C. E. Zartman","balsamifera",NA,NA,"Colider",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-03-15 16:37:00-03","NY","NYBG","2270470","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","H. S. Irwin","5011","1964","08","02","South America","Brazil","Pará","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443809' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270470","Ca. 10km. S. of Belém.","Magnoliophyta","Malpighiales",NA,NA,NA,"NY02270470_01",NA,"balsamifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-03-15 16:37:00-03","NY","NYBG","2447704","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","W. Milliken","1984","1994","07",NA,"South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2623128' target='other'> <mi>dwc_moreinfo</mi></a>","NY02447704","Environs of the Yanomami village of Watoriketheri, close to the FUNAI PIN Demini on the old route of the abandoned BR-210 Perimetral Norte highway (Km 211)","Magnoliophyta","Malpighiales",NA,"-62.816667","-1.516667","NY02447704_01",NA,"balsamifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-03-15 16:37:00-03","NY","NYBG","2270468","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","J. M. Pires","51067","1961","09","18","South America","Brazil","Amapá","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443805' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270468","Rio Araguari, 2 km from river, along road from Porto Platón to Macapá.","Magnoliophyta","Malpighiales",NA,NA,NA,"NY02270468_01",NA,"balsamifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-03-15 16:37:00-03","NY","NYBG","01023030","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","J. A. Ratter","R.6801","1993","07","12","South America","Brazil","Maranhão","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1181251' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023030","Fazenda Madeira, Ribeirão Urupuchete, approximately 17 km. N of Carolina.","Magnoliophyta","Malpighiales",NA,"-47.42","-7.18","NY01023030_01",NA,"balsamifera",NA,NA,"Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-03-15 16:37:00-03","NY","NYBG","01023029","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","G. T. Prance","58585","1964","08","06","South America","Brazil","Maranhão","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1181250' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023029","5 km. northeast of Carolina, beside Rio Beirao","Magnoliophyta","Malpighiales",NA,"-47.4693984985352","-7.33277988433838","NY01023029_01","J. Cuatrecasas","balsamifera",NA,NA,"Carolina",NA,"99438","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
