"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus","sex"
"233","2019-07-09 14:07:52-03","F","FMNH-SEEDPLANTS","V0468179F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"J. A. Steyermark","90522","1962","1","1","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0468179F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-07-09 14:07:52-03","F","FMNH-SEEDPLANTS","V0468180F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"Y. Mexía","6929","1935","2","18","South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0468180F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-07-09 14:07:52-03","F","FMNH-SEEDPLANTS","V0468181F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"J. Cuatrecasas","9080","1940","4","4","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0468181F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-07-09 14:07:52-03","F","FMNH-SEEDPLANTS","V0468182F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"R. H. Warner","302","1974","5","27","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0468182F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-07-09 14:07:52-03","F","FMNH-SEEDPLANTS","V0468184F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"O. L. Haught","1929","1936","7","13","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0468184F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-07-09 14:07:52-03","F","FMNH-SEEDPLANTS","V0468185F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"G. Klug","3236","1933","8",NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0468185F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-07-09 14:03:32-03","F","FMNH-SEEDPLANTS","V0468186F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"H. van der Werff et al.","19107","2004","10","31","South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0468186F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-07-09 14:07:52-03","F","FMNH-SEEDPLANTS","V0468187F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"J. Cuatrecasas","17397","1944","5","5","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0468187F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-07-09 14:07:52-03","F","FMNH-SEEDPLANTS","V0468188F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"J. Cuatrecasas","16025","1944","2","7","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0468188F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-07-09 14:07:52-03","F","FMNH-SEEDPLANTS","V0468189F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"J. A. Steyermark","54241","1943","8","31","South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0468189F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-08-06 10:46:39-03","F","FMNH-SEEDPLANTS","V0468190F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"A. F. Skutch","4407","1939","8",NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0468190F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-07-09 14:01:18-03","F","FMNH-SEEDPLANTS","V0511250F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,"RRC ID Flag","A. P. Yánez","231","1991","7","11","South America","Ecuador",NA,NA,"Azuay-Cañar",NA,NA,NA,NA,NA,NA,"V0511250F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"231",NA,NA,NA
"245","2019-07-09 14:01:19-03","F","FMNH-SEEDPLANTS","V0511251F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,"RRC ID Flag","A. P. Yánez","295","1991","7","11","South America","Ecuador",NA,NA,"Azuay-Cañar",NA,NA,NA,NA,NA,NA,"V0511251F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"295",NA,NA,NA
"246","2019-07-09 14:01:19-03","F","FMNH-SEEDPLANTS","V0511252F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,"RRC ID Flag","R. B. Foster","7899","1984","1","12","South America","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,"V0511252F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"7899",NA,NA,NA
"247","2019-07-09 14:01:19-03","F","FMNH-SEEDPLANTS","V0511253F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,"RRC ID Flag","R. B. Foster","12839","1988","12","28","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,"V0511253F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"12839",NA,NA,NA
"248","2019-07-09 14:01:19-03","F","FMNH-SEEDPLANTS","V0511254F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,"RRC ID Flag","R. B. Foster","7347","1983","12","10","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,"V0511254F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"7347",NA,NA,NA
"249","2019-07-09 14:01:19-03","F","FMNH-SEEDPLANTS","V0511255F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,"RRC ID Flag","T. S. Wachter","118","1985","12","2","South America","Peru","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,"V0511255F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"118",NA,NA,NA
"250","2020-07-23 12:17:58-03","CEPLAC","CEPEC","103115","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,"A. M. Amorim","Jaramillo, M.A.","890","2004","12","13",NA,"Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel em direção à serra.","-39.533333","-14.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W32'0","14S46'0",NA,NA,NA,NA,NA,NA
"251","2020-07-23 12:17:58-03","CEPLAC","CEPEC","115267","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,"E.F.Guimarães","Thomas, W.W.","14541","2006","01","18",NA,"Brasil","Bahia","arataca","Serra Peito de moça, 9,7 km NE of Arataca, on dirt road to Una, then 8,8 km NW (left) on road through Faz. Sta. Rita to Reserva do IESB (Faz. Palmeira.)","-39.341667","-15.173056","510","510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W20'30","15S10'23",NA,NA,NA,NA,NA,NA
"252","2020-07-23 12:17:58-03","CEPLAC","CEPEC","134824","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,"Sem Informação","M.M. Coelho","536","2011","12","06",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833",NA,NA,NA,"(Unicata). Foto.",NA,NA,NA,NA,NA,NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA
"253","2020-07-23 12:17:58-03","CEPLAC","CEPEC","39691","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,"S. F. Smith","L. A. Mattos-Silva","4166","1993","03","08",NA,"Brasil","Bahia","UNA","Ramal entr. Km 11 Rod. S. Jose/Una, ao S a 9Km acima Serra do Javi.","-38.3","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38W18'0","15S9'0","30/12/1986",NA,NA,NA,NA,NA
"254","2020-07-23 12:17:58-03","CEPLAC","CEPEC","80795","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,"E. F. Guimarães","J. G. Jardim","1760","1998","04","10",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira, entrada a ca. 7,5Km percorrendo mais 1,7Km até sede da Faz. Teimoso. Serra do Teimoso. RPPN Serra do Teimoso.","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W35'","15S10'","30/12/2008",NA,NA,NA,NA,NA
"255","2019-11-01 15:07:51-03","UnB","UB","155039","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C.DC.",NA,"Carvalho-Silva, M; Soares, AER","1069","2011","05","05","Southern America","Brasil","Roraima","Rorainópolis","Ilha no Rio Branco","-61.721111","-0.476667","47","47",NA,"Epífita",NA,NA,NA,NA,NA,NA,NA,NA,"-61.721111","-0.476667",NA,NA,NA,NA,NA,NA
"256","2019-11-01 15:07:51-03","UnB","UB","155009","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C.DC.",NA,"Carvalho-Silva, M; Soares, AER","1039","2011","05","03","Southern America","Brasil","Roraima","Rorainópolis","Rio Branco margem esquerda ao rio Catrimani","-61.721111","-0.476667","47","47",NA,"Igapó, solo argiloso epífita folhas verdes nervação acródroma",NA,NA,NA,NA,NA,NA,NA,NA,"-61.721111","-0.476667",NA,NA,NA,NA,NA,NA
"257","2019-11-01 15:07:51-03","UnB","UB","155011","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C.DC.",NA,"Carvalho-Silva, M; Soares, AER","1041","2011","05","03","Southern America","Brasil","Roraima","Rorainópolis","Rio Branco margem esquerda ao rio Catrimani","-61.721111","-0.476667","47","47",NA,"Igapó, solo argiloso epífita",NA,NA,NA,NA,NA,NA,NA,NA,"-61.721111","-0.476667",NA,NA,NA,NA,NA,NA
"258","2018-10-15 11:25:46-03","CAS","CAS-BOT","594073","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"Schultes, R. E.; Smith, C. Earle","3028","1942","12",NA,"South America","Colombia","Putumayo","Mocoa","Mocoa y los abredodores al nort",NA,NA,"750","850",NA,"Epiphytic. Pounded, mixed with tobacco and urine to poultice bites of cungamanda ant.",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"259","2018-10-15 11:18:47-03","CAS","CAS-BOT","594070","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"Dorr, L. J.; Barnett, L. C.","5845","1988","10",NA,"South America","Ecuador","Morona-Santiago",NA,"Vieja Cordillera de Cutucú, Patuca-Santiago Road, east of the Rio Namangoza; km 35","-78.2","-2.6666666667","600","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","78° 12' W","2° 40' S",NA,NA,NA,NA,NA,NA
"260","2019-04-12 20:22:27-03","A","HU-HERB","A 01982086","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Swartz ex Wikström) C. de Candolle",NA,"A. F. Skutch","4407","1939","8",NA,"South America","Ecuador",NA,NA,"Vicinity of Puyo, Prov. Napo Pastaza, (Eastern foothills of the Andes)",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4407",NA,NA,"undetermined"
"261","2019-04-12 20:24:07-03","A","HU-HERB","A 01982088","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Swartz ex Wikström) C. de Candolle",NA,"M. B. Foster & R. Foster","1709","1946","9","16","South America","Colombia","Norte de Santander",NA,"Camp 84 on Pipeline",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1709",NA,NA,"undetermined"
"262","2019-04-12 20:25:27-03","A","HU-HERB","A 01982089","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Swartz ex Wikström) C. de Candolle",NA,"J. E. Laferrière","154","1984","7","22","South America","Colombia","Cauca",NA,"Guayuyacu, N side of Río Caquetá, 45 km ESE of Mocoa","-76.25","1",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"154",NA,NA,"undetermined"
"263","2019-04-12 20:23:23-03","ECON","HU-HERB","ECON 01982087","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Swartz ex Wikström) C. de Candolle",NA,"M. Shemluck","311","1980","7","21","South America","Ecuador","Pastaza",NA,"village of Rio Chico (8 km from Puyo). near chagra of Reuben Santi, 3 km from village",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"311",NA,NA,"undetermined"
"264","2019-04-12 20:06:48-03","GH","HU-HERB","GH 01982077","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Swartz ex Wikström) C. de Candolle",NA,"S. Madriñan & C. E. Barbosa","165","1989","7","13","South America","Colombia","Magdalena",NA,"Alto Río Buritaca Alto de Mira; por el camino a la Querada Julepia","-73.8","11.0833333333",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165",NA,NA,"undetermined"
"265","2019-04-12 20:09:21-03","GH","HU-HERB","GH 01982078","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Swartz ex Wikström) C. de Candolle",NA,"D. D. Soejarto","2903","1971","6","6","South America","Colombia","Antioquia",NA,"Buenos Aires, forest trail. Municipio de Anorí, Corregimiento de Providencia, Valle del Río Anorí, entre Dos Bocas y Anorí",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2903",NA,NA,"undetermined"
"266","2019-04-12 20:10:26-03","GH","HU-HERB","GH 01982079","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Swartz ex Wikström) C. de Candolle",NA,"G. Klug","3236",NA,NA,NA,"South America","Peru","Loreto",NA,"Pumayacu, between Balsapuerto and Moyobamba",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3236",NA,NA,"undetermined"
"267","2019-04-12 20:11:21-03","GH","HU-HERB","GH 01982080","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Swartz ex Wikström) C. de Candolle",NA,"E. P. Killip","35150",NA,NA,NA,"South America","Colombia","Chocó",NA,"south of Río Condoto, between Quebrada Guarapo and Mandinga",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35150",NA,NA,"undetermined"
"268","2019-04-12 20:12:32-03","GH","HU-HERB","GH 01982081","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Swartz ex Wikström) C. de Candolle",NA,"O. L. Haught","1929","1936","7","13","South America","Colombia","Santander",NA,"Vicinity of Barranca Bermeja, Magdalena Valley, between Sogamoso and Carare Rivers. Amarilla Creek",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1929",NA,NA,"undetermined"
"269","2019-04-12 20:15:27-03","GH","HU-HERB","GH 01982082","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Swartz ex Wikström) C. de Candolle",NA,"G. Klug","1726",NA,NA,NA,"South America","Colombia","Putumayo",NA,"Umbría","-76.1666666667","0.9",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1726",NA,NA,"undetermined"
"270","2019-04-12 20:17:45-03","GH","HU-HERB","GH 01982083","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Swartz ex Wikström) C. de Candolle",NA,"Y. E. J. Mexia","6924",NA,NA,NA,"South America","Ecuador",NA,NA,"Province of Napo-Pastaza, Near Puyo",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6924",NA,NA,"undetermined"
"271","2019-04-12 20:20:26-03","GH","HU-HERB","GH 01982084","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Swartz ex Wikström) C. de Candolle",NA,"R. E. Schultes & C. E. Smith","3028",NA,NA,NA,"South America","Colombia","Putumayo",NA,"Mocoa y los alredadores al norte",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3028",NA,NA,"undetermined"
"272","2019-04-12 20:21:16-03","GH","HU-HERB","GH 01982085","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Swartz ex Wikström) C. de Candolle",NA,"T. C. Plowman & E. W. Davis","4498","1974","11","22","South America","Ecuador","Pastaza",NA,"Environs of Mera",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4498",NA,NA,"undetermined"
"273","2010-08-16 16:36:22-03","GH","HU-HERB","GH 00005150","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella ovalis","Trelease & Yuncker",NA,"A. S. Hitchcock","20458",NA,NA,NA,"South America","Ecuador","Guayas",NA,"Teresita, 8 km. west of Bucay",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ovalis","20458",NA,"Isotype","undetermined"
