"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","imagecode","infraspecificEpithet","county","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"139","2021-03-21 19:40:01-03","UFC","EAC","39860","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Martinelli, G.; Barbará, T.; Azoury, R.","15061","1998","08","15","Southern America","Brasil","Ceará","Serra de Baturité - Mata do Tasso","-38.936389","-4.2075","1000",NA,"Epífeta, ciófila; folhas concolores; infl. passada de cor castanho, frutos com cápsula castanha. Em cultivo na JBRJ.; Mata Atlântica","EAC0039860","Vieira, C.M.","EAC0039860_1 EAC0039860_2",NA,"Pacoti","1000","2002","10",NA,NA,NA,NA,"-38.936389","-4.2075",NA,NA,NA,NA
"140","2021-03-21 19:40:01-03","UFC","EAC","40958","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Monteiro, F.J.S.","61F","2007","11","01","Southern America","Brasil","Ceará","Morro Pedra do Gigante.","-38.908611","-4.093333","856",NA,"Floresta Ombrófila Montana","EAC0040958","Monteiro, F.J.S.","EAC0040958",NA,"Maranguape","856","2007","11","01",NA,NA,NA,"-38.908611","-4.093333",NA,NA,NA,NA
"141","2021-03-21 19:40:01-03","UFC","EAC","49447","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Lima-Verde, L.W.; et al.","349208","2008","04","18","Southern America","Brasil","Ceará","Pico Alto, estrada das Torres.","-38.96875","-4.206583","1060",NA,"Herbáceo, epífito, fruto verde.; Mata ombrófila","EAC0049447","Versieux, L.M.","EAC0049447",NA,"Guaramiranga","1060","2012","05","09",NA,NA,NA,"-38.96875","-4.206583",NA,NA,NA,NA
"142","2021-03-21 19:40:01-03","UFC","EAC","51220","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Silveira, A.; Oliveira, R.F.","522","2002","02","18","Southern America","Brasil","Ceará","Sítio Arvoredo","-38.931806","-4.231944",NA,NA,"Epífita.","EAC0051220","Lima-Verde, L.W.","EAC0051220",NA,"Guaramiranga",NA,"2012","02","14",NA,NA,NA,"-38.931806","-4.231944",NA,NA,NA,NA
"143","2021-03-21 19:40:01-03","UFC","EAC","51221","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Gomes, V.; Ribeiro, K.; Otutumi, A.","721","2003","05","05","Southern America","Brasil","Ceará","Sítio Arvoredo","-38.931806","-4.231944",NA,NA,"Floresta ombrófila montana","EAC0051221","Lima-Verde, L.W.","EAC0051221",NA,"Guaramiranga",NA,"2012","02","14",NA,NA,NA,"-38.931806","-4.231944",NA,NA,NA,NA
"144","2021-03-21 19:40:01-03","UFC","EAC","51222","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Silveira, A.; Oliveira, R.F.","799","2003","02","12","Southern America","Brasil","Ceará","Sítio Arvoredo","-38.931806","-4.231944",NA,NA,"Erva.; Floresta ombrófila montana","EAC0051222","Lima-Verde, L.W.","EAC0051222",NA,"Guaramiranga",NA,"2012","02","14",NA,NA,NA,"-38.931806","-4.231944",NA,NA,NA,NA
"145","2021-03-21 19:40:01-03","UFC","EAC","51223","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Gomes, V.; Ribeiro, K.; Otutumi, A.","60715","2004","07","06","Southern America","Brasil","Ceará","Sítio Arvoredo","-38.931806","-4.231944",NA,NA,"Floresta ombrófila montana","EAC0051223","Lima-Verde, L.W.","EAC0051223",NA,"Guaramiranga",NA,"2012","02","14",NA,NA,NA,"-38.931806","-4.231944",NA,NA,NA,NA
"146","2021-03-21 19:40:01-03","UFC","EAC","51921","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Fortunato, M.E.M.","64","2011","11","04","Southern America","Brasil","Ceará","Pico Alto","-38.9331016540527","-4.26332998275757","950",NA,"Erva, epífita; flor branca; fruto seco.; Floresta de altitude","EAC0051921","Fortunato, M.E.M.","EAC0051921",NA,"Guaramiranga","950","2011","11","04","13198","auto",NA,NA,NA,NA,NA,NA,NA
"147","2021-03-21 19:40:01-03","UFC","EAC","51923","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Fortunato, M.E.M.","62","2011","10","22","Southern America","Brasil","Ceará","Pico da Rajada","-38.6856002807617","-3.89083003997803","920",NA,"Erva, epífita; flor branca; fruto seco.; Floresta de altitude","EAC0051923","Fortunato, M.E.M.","EAC0051923",NA,"Maranguape","920","2011","10","22","40608","auto",NA,NA,NA,NA,NA,NA,NA
"148","2021-03-21 19:40:01-03","UFC","EAC","51927","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Fortunato, M.E.M.","58","2011","04","30","Southern America","Brasil","Ceará","Pico da Rajada","-38.6856002807617","-3.89083003997803","920",NA,"Erva, epífita; flor branca; fruto seco.; Floresta de altitude","EAC0051927","Fortunato, M.E.M.","EAC0051927",NA,"Maranguape","920","2011","04","30","40608","auto",NA,NA,NA,NA,NA,NA,NA
"149","2021-03-21 19:40:01-03","UFC","EAC","27279","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Oliveira, R.","s.n.","1999","01","10","Southern America","Brasil","Ceará","Serra de Maranguape, Serra úmida.","-38.6856002807617","-3.89083003997803",NA,NA,"Flor roxa. Próx. à Zingiberaceae, derretida.","EAC0027279","Siqueira Filho, J.A.","EAC0027279",NA,"Maranguape",NA,"2004","02","18","40608","auto",NA,NA,NA,NA,NA,NA,NA
"150","2021-03-21 19:40:01-03","UFC","EAC","20144","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Lima-Verde, L.W.","s.n.","1992","10",NA,"Southern America","Brasil","Ceará","Sítio Arvoredo","-38.9233016967773","-4.22499990463257",NA,NA,NA,"EAC0020144","Versieux, L.","EAC0020144",NA,"Pacoti",NA,"2012","05","09","9622","auto",NA,NA,NA,NA,NA,NA,NA
"151","2021-03-21 19:40:01-03","UFC","EAC","19809","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Fernandes, A.; Figueiredo, M.A.","EAC19809","1990","06","23","Southern America","Brasil","Ceará","Sítio Arvoredo, Serra de Baturité.","-38.9233016967773","-4.22499990463257",NA,NA,NA,"EAC0019809","Versieux, L.","EAC0019809",NA,"Pacoti",NA,"2012","05","09","9622","auto",NA,NA,NA,NA,NA,NA,NA
"152","2021-03-21 19:40:01-03","UFC","EAC","19806","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Figueiredo, M.A.","s.n.","1990","12","01","Southern America","Brasil","Ceará","Sítio Arvoredo, Serra de Baturité.","-38.9233016967773","-4.22499990463257",NA,NA,"Epífita.","EAC0019806","Siqueira Filho, J.A.","EAC0019806",NA,"Pacoti",NA,"2004","02","18","9622","auto",NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:19:27-03","MBM","MBM","395300","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B.Sm.","Engels, M.E.; Ferneda Rocha, L.C.; Malenotte, M.; Ferneda Rocha, L.C.; Malenotte, M.","1124","2012","11","24","Southern America","Brazil","Paraná","Reserva Natural Salto Morato, trilha da Crista","-48.3288993835449","-25.3066997528076",NA,NA,"Epífita. Infrutescência castanha paleácea. Folhas verdes com maculas negras.","MBM395300","Engels, M.E.","MBM395300",NA,"Guaraqueçaba",NA,"2013","02","04","37295","auto",NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:19:27-03","MBM","MBM","9480","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B.Sm.","Hatschbach, G.; Koczicki, C.; Koczicki, C.","20918","1969","01","24","Southern America","Brazil","Paraná","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,"Epífita.","MBM009480","Hatschbach, G.","MBM009480",NA,"Morretes",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:19:27-03","MBM","MBM","395183","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B.Sm.","Engels, M.E.; Ariati, V.; Bonaldi, R.A.; Silva, R.; Ariati, V.; Bonaldi, R.A.; Silva, R.","1004","2013","06","19","Southern America","Brazil","Paraná","Parque Nacional Saint-Hilaire/Lange, Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,"Epífita. Folhas verdes. Bainha verde com manchas negras. Infrutescência castanha.","MBM395183","Barboza, E.","MBM395183",NA,"Paranaguá",NA,"2015","04","14","24916","auto",NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:19:27-03","MBM","MBM","412825","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B.Sm.","Völtz, R.R.; Brotto, M.L.; Pajewski, F.F.; Brotto, M.L.; Pajewski, F.F.","1497","2018","03","09","Southern America","Brazil","Paraná","RPPN Salto Morato","-48.292778","-25.158889","320",NA,"Erva epífita em tronco a 3 m de altura no interior de floresta de topo de morro; frutos esverdeados.; Floresta Ombrófila Densa Submontana.","MBM412825","Völtz, R.R.","MBM412825",NA,"Guaraqueçaba","320","2018","03","09",NA,NA,NA,"-48.292778","-25.158889",NA,NA,NA,NA
"157","2020-12-21 16:19:27-03","MBM","MBM","142449","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A. Spencer & L.B.Sm.","Hatschbach, G.","48969","1985","02","28","Southern America","Brazil","Paraná","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,"Epífita.","MBM142449","Leme, E.M.C.","MBM142449",NA,"Antonina",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"158","2015-09-28 18:05:20-03","MNHN","RECOLNAT_MNHN_P","P00753286","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Glaziou, A.",NA,"1886","3","27",NA,"Brésil",NA,"Prov. Rio de Janeiro : Petropolis",NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00753286' target='other'> <mi>dwc_moreinfo</mi></a>","P00753286","Vivas","P00753286_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16465",NA,NA
"159","2015-09-03 21:16:36-03","MNHN","RECOLNAT_MNHN_P","P01760363","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Maguire, B.|Politi, L.",NA,"1948","12","6",NA,"Venezuela",NA,"Cerro Sipapo (Paráque), Territorio Amazonas",NA,NA,"1500","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01760363' target='other'> <mi>dwc_moreinfo</mi></a>","P01760363","Vivas","P01760363_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27553",NA,NA
"160","2015-09-03 21:16:10-03","MNHN","RECOLNAT_MNHN_P","P01760364","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Steyermark, J.A.|Dunsterville, G.C.K.|Dunsterville, E.",NA,"1970","12","19",NA,"vénézuéla",NA,"Estado Bolivar : altiplano del suelo arenoso blanco, formación Roraima, en el drenaje del Rio Cayani, Km 130-131 al sur de El Dorado",NA,NA,"1290","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01760364' target='other'> <mi>dwc_moreinfo</mi></a>","P01760364","Vivas","P01760364_01",NA,NA,"1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"104067 A",NA,NA
"161","2015-09-03 21:21:48-03","MNHN","RECOLNAT_MNHN_P","P01760366","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Claes, F.",NA,NA,NA,NA,NA,"Colômbia",NA,". Colômbia, América do Sul",NA,NA,NA,"hb",". . Seen for Flora of the Guianas by E.J. Gouda 1986 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01760366' target='other'> <mi>dwc_moreinfo</mi></a>","P01760366","Vivas","P01760366_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2015-09-03 21:16:36-03","MNHN","RECOLNAT_MNHN_P","P01760367","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Mosén, C.W.H.",NA,"1875","2","7",NA,"Brésil",NA,"Santos [illisible]",NA,NA,NA,"hb","reçu en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01760367' target='other'> <mi>dwc_moreinfo</mi></a>","P01760367","Vivas","P01760367_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3494",NA,NA
"163","2015-09-03 21:16:36-03","MNHN","RECOLNAT_MNHN_P","P01760368","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Steyermark, J.A.|Liesner, R.|González, A.",NA,"1979","11","11",NA,"Venezuela",NA,"Tachira: cloud forest bordering pasture, along steep slopes leading to Cerro Azul, at Cerro Las Minas, 18km southeast of Santa Ana. Venezuela","-72.21667","7.6","1380","hb","Plants of Venezuela. . Distributed by the Missouri Botanical Garden and teh Instituto Botanico (Ministerio del Ambiente y los Recursos Naturales Renovables). Field work supported by NSF (United States) and Instituto Botanico (Venezuela) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01760368' target='other'> <mi>dwc_moreinfo</mi></a>","P01760368","Vivas","P01760368_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119985",NA,NA
"164","2015-09-03 21:16:37-03","MNHN","RECOLNAT_MNHN_P","P01760369","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Liesner, R.L.|Delascio, F.",NA,"1987","10","17",NA,"Venezuela",NA,"Dpto. Rio Negro : Cerro Aracamuni, summit. Popa camp","-65.78333","1.43333","1550","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01760369' target='other'> <mi>dwc_moreinfo</mi></a>","P01760369","Vivas","P01760369_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22056",NA,NA
"165","2015-09-03 21:16:37-03","MNHN","RECOLNAT_MNHN_P","P01760370","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Steyermark, J.A.",NA,"1967","7","21",NA,"Venezuela",NA,"Estado Falcon : Sierra de San Luis : Montaña de Paraguariba, entre el hotel Parador y Curimagua",NA,NA,"13000","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01760370' target='other'> <mi>dwc_moreinfo</mi></a>","P01760370","Vivas","P01760370_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98957",NA,NA
"166","2015-09-03 21:16:37-03","MNHN","RECOLNAT_MNHN_P","P01760371","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Granville, J.J. de|Berg, C.C.|Jansen-Jacobs, M.|Van Setten, J.",NA,"1984","1","11",NA,"Guyane Française",NA,"Montagne de la Trinité, sommet Nord",NA,NA,"470","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01760371' target='other'> <mi>dwc_moreinfo</mi></a>","P01760371","Vivas","P01760371_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5858",NA,NA
"167","2015-09-03 21:16:37-03","MNHN","RECOLNAT_MNHN_P","P01760372","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Granville, J.J. de",NA,"1980","10","3",NA,"Guyane Française",NA,"Monts Bakra. Pio Coudreau, versant Sud",NA,NA,"600","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01760372' target='other'> <mi>dwc_moreinfo</mi></a>","P01760372","Vivas","P01760372_01",NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4116",NA,NA
"168","2015-09-03 21:16:37-03","MNHN","RECOLNAT_MNHN_P","P01760374","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Cremers, G.",NA,"1981","8","5",NA,"Guiana",NA,"Inselberg au NW des Monts de la Trinité; Est. de la Mana . Guiana , América do Sul",NA,NA,"300","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01760374' target='other'> <mi>dwc_moreinfo</mi></a>","P01760374","Vivas","P01760374_01",NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7440",NA,NA
"169","2015-09-03 21:07:23-03","MNHN","RECOLNAT_MNHN_P","P01761252","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Granville, J.J. de",NA,"1980","1","22",NA,"Guyane Française",NA,"Sommet N du Pic Matecho, 30 km NE de Saül",NA,NA,"550","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01761252' target='other'> <mi>dwc_moreinfo</mi></a>","P01761252","Vivas","P01761252_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3378",NA,NA
"170","2015-09-03 21:21:22-03","MNHN","RECOLNAT_MNHN_P","P01761351","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Granville, J.J. de|Crozier, F.|Sarthou, C.",NA,"2002","6","18",NA,"Guyane Française",NA,"Mont Bakra à l'ouest du Pic Coudreau","-52.95","3.3","550","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01761351' target='other'> <mi>dwc_moreinfo</mi></a>","P01761351","Vivas","P01761351_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14845",NA,NA
"171","2015-09-03 21:41:58-03","MNHN","RECOLNAT_MNHN_P","P01764103","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Cremers, G.|Crozier, F.",NA,"1997","4","12",NA,"Guyane française",NA,"Mont Chauve. Guiana Francesa","-52.73333","3.81667","220","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01764103' target='other'> <mi>dwc_moreinfo</mi></a>","P01764103",NA,"P01764103_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14876",NA,NA
"172","2015-09-03 21:16:36-03","MNHN","RECOLNAT_MNHN_P","P01760365","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa","Griseb.","Steyermark, J.A.|Dunsterville, G.C.K.|Dunsterville, E.",NA,"1970","12","19",NA,"vénézuéla",NA,"Estado Bolivar : altiplano del suelo arenoso blanco, formación Roraima, en el drenaje del Rio Cayani, Km 130-131 al sur de El Dorado",NA,NA,"1290","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01760365' target='other'> <mi>dwc_moreinfo</mi></a>","P01760365","Smith","P01760365_01",NA,NA,"1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"104080",NA,NA
"173","2020-12-11 11:43:32-03","UFMG","BHCB","188086","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Machado, TM; Kessous, I","655","2014","08","20","Southern America","Brasil","Espírito Santo","Reserva Santa Lucia","-40.6002998352051","-19.9356002807617",NA,NA,"Epífita em mata úmida na trilha para o túmulo de Augusto ruschii. Folha com bainha castanha, lâmina verde, inflorescência frutos verdes.","BHCB188086",NA,NA,NA,"Santa Teresa",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:43:32-03","UFMG","BHCB","200489","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Machado, TM; Weigand, A; Versieux, LM; Magalhães, FAL","734","2014","11","25","Southern America","Brasil","Bahia","Track side to research center.","-39.4958000183105","-15.4191999435425",NA,NA,"Epiphyte. Leaves with brown sheath and green blade. Old inflorescence.; In forest interior.","BHCB200489",NA,"BHCB200489",NA,"Camacan",NA,NA,NA,NA,"22686","auto",NA,NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:18:23-03","UFPR","UPCB","69507","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Smith","Forzza, R.C.","5012","2008","02","15",NA,"Brasil","Espírito Santo","BLOQUEADO",NA,NA,"600",NA,"Epífita, pouco frequente. Folhas verdes com listras castanhas ou com máculas vináceas; bainha castanha. Escapo e brácteas do escapo verdes a vináceos. Brácteas florais verdes..",NA,NA,NA,NA,"Cariacica","600",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA
"176","2021-02-11 17:18:23-03","UFPR","UPCB","87314","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","Silva, J.M. et al.","8328","2013","08","21",NA,"Brasil","Paraná","Morro do Bronze","-48.288889","-25.303333",NA,NA,"Rupícola; frutos secos. Floresta Ombrófila Densa, matinha do alto do morro..",NA,"Brotto, M.L.",NA,NA,"Guaraqueçaba",NA,"2013","09","13",NA,NA,NA,"-48.288889","-25.303333",NA,NA,NA,NA
"177","2021-02-11 17:18:23-03","UFPR","UPCB","37548","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Smith","Kaehler, M.","85","1999","03","01",NA,"Brasil","Paraná","Estação Ecológica da Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,"Epífita baixa de folhas com máculas vinosas e flores brancas. Em floresta permanentemente inundável, terras baixas ±5m.s.n.m..",NA,"Kaehler, M.",NA,NA,"Paranaguá",NA,"1999","01","01","24916","auto",NA,NA,NA,NA,NA,NA,NA
"178","2021-02-11 17:18:23-03","UFPR","UPCB","43876","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Smith","Kozera, C.","1474","2000","07","17",NA,"Brasil","Paraná","Estação Ecológica do Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,"Epífita com frutos, bainha marrom com manchas vinosas. Área de Floresta Ombrófila Densa das Terras Baixas secundária..",NA,"Gatti, G.",NA,NA,"Paranaguá",NA,"2000","01","01","24916","auto",NA,NA,NA,NA,NA,NA,NA
