"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"262","2019-11-08 08:51:34-03","FURB","FURB","39275","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Funez, L.A.","2013","01",NA,"Funez, L.A.","1086","2012","10","09","Brasil","Santa Catarina","Blumenau","Spitzkopf.","-49.1119444","-27.0175","-49.1119444","-27.0175000","325","325",NA,"FURB23470","FURB23470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-08 08:51:34-03","FURB","FURB","42871","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Funez, L.A.","2013","11","06","Funez, L.A.","2381","2013","11","06","Brasil","Santa Catarina","Blumenau","Rua Pastor Oswaldo Hesse.","-49.0488889","-26.9283334","-49.0488889","-26.9283334","36","36",NA,"FURB23466","FURB23466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-08 08:51:34-03","FURB","FURB","43069","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Funez, L.A.","2013","12","16","Gasper, A.L. de; Funez, L.A.","3252","2013","12","16","Brasil","Santa Catarina","Brusque","Azambuja.","-48.9155556","-27.1133333","-48.9155556","-27.1133333","55","55","Projeto REFLORA FAPESC 14843/2011-1. Habitat: borda da floresta Habito: liana;","FURB23465","FURB23465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-08 08:51:34-03","FURB","FURB","44938","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Funez, L.A.","2014","09",NA,"Funez, L.A.","3096","2014","09","24","Brasil","Santa Catarina","Governador Celso Ramos","Praia de Fora.","-48.5422222","-27.3044444","-48.5422222","-27.3044444","50","50",NA,"FURB23469","FURB23469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-08 08:51:34-03","FURB","FURB","56800","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Funez, L.A.","2017","10","24","Funez, L.A.; Marascachi, M.N., Farias, D.","6777","2017","10","24","Brasil","Santa Catarina","Blumenau","Fundos da Alameda Rio Branco.","-49.0663889","-26.9322223","-49.0663889","-26.9322223","41","41",NA,"FURB56800","FURB56800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-10-14 10:01:01-03","FURB","FURB","60568","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Kassner-Filho, A.","2018","09","25","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3447","2018","09","25","Brasil","Santa Catarina","Apiúna","Ribeirão Vinte.","-49.4108333","-27.09","-49.4108333","-27.0900000","333","333",NA,"FURB60568","FURB60568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-03-16 17:54:23-03","UCS","HUCS","38855","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Verdi, M.","2011","10","08","Verdi, M.","6015","2011","10","08","Brasil","Rio Grande do Sul","Maquiné","caminho para Lagoa do Palital","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"Herbário FURB 37489; restinga - apoaiante",NA,NA,"28094","auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA
"269","2019-02-21 19:29:07-03","UNEMAT","HERBAM","0385","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"P.F.C.","117",NA,NA,NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino","-55.198299407959","-9.95028018951416",NA,NA,NA,NA,NA,"HERBAM000385",NA,"93610","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-02-26 12:19:52-03","UNEMAT","HERBAM","16151","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","D.R. da Silva","2015","02","26","Manna; Toledo; Da Silva, D.R.; Benetti, E.; De Oliveira, V.L. & Pereira, R.N.R.","16","2013","11","20","Brasil","Mato Grosso","Itaúba","APP da UHE Colider, Floresta Estacional sobre solo arenoso, marrom coberto por uma densa serrapilheira, troncos caídos.","-55.723044","-11.023669","-55.723044","-11.023669","268","268",NA,"HERBAM016151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-03-16 15:27:05-03","UNEMAT","HERBAM","16151","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","D.R. da Silva","2015","02","26","Manna; Toledo; Da Silva, D.R.; Benetti, E.; De Oliveira, V.L. & Pereira, R.N.R.","16","2013","11","20","Brasil","Mato Grosso","Itaúba","APP da UHE Colider, Floresta Estacional sobre solo arenoso, marrom coberto por uma densa serrapilheira, troncos caídos.","-55.723044","-11.023669","-55.723044","-11.023669","268","268",NA,"HERBAM016151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-04-27 16:09:29-03","UFES","VIES","25518","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","R.T. Valadares","2018","07","18","Assis, A.M.; A. Gatti & Moises Ribeiro","4022","2013","11","01","Brasil","Espírito Santo","Sooretama","REBIO Sooretama - Córrego Cupido.","-40.116111","-19.065278","40º6'58''W","19º3'55''S","40","40",NA,"VIES025518","VIES025518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-04-27 16:09:29-03","UFES","VIES","26080","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Martins, M.L.L.","2010","07","08","Martins, M.; Endringer, D.C. & Pereira, O.J.","5","2010","07","08","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.419722","-20.606111","40º25'11''W","20º36'22''S",NA,NA,NA,"VIES026080","VIES026080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-12-06 19:29:28-03","UFES","VIES","32926","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Dal col, A.C.S.","2014",NA,NA,"Dal col, A.C.S.; Rodrigues Filho, J.","129","2013","09","08","Brasil","Espírito Santo","Guarapari","Parque Natural Municipal Morro da Pescaria.","-40.474444","-20.6575","40º28'28''W","20º39'27''S",NA,NA,NA,"VIES032926","VIES032926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-12-06 19:29:28-03","UFES","VIES","38663","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Dalcol, A.C.S.","2015","10","27","Oliveira, A.A. de","617","2014","10","29","Brasil","Espírito Santo","São Mateus",NA,"-39.78","-18.72","39º46'48''W","18º43'12''S",NA,NA,NA,"VIES038663","VIES038663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-12-06 19:29:28-03","UFES","VIES","45021","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Assis, A.M.; Santos, J.; Herzog, T.; Rapouso, J. & Santos, R.","3388","2012","09","27","Brasil","Espírito Santo","Vitória","ArcelorMittal - floresta de tabuleiro secundária (estágio inicial).","-40.225","-20.230833","40º13'30''W","20º13'51''S","17","17",NA,"VIES045021","VIES045021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-04-27 16:09:29-03","UFES","VIES","42238","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","V.S. Miranda","2019","11","22","Souza, T.; Sossai, B.G.; Alves-Araújo, A.","114","2018","04","03","Brasil","Espírito Santo","Conceição da Barra","Trilha do Canastra. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"VIES042238","VIES042238","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-04-27 16:09:29-03","UFES","VIES","42698","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","V.S. Miranda","2019","11","22","Miranda, V.S.; Alves-Araújo, A.; Nepomuceno, A.; Sossai, B. G.; Mendes, B. S.; Drumont, L.; Nichio-Amaral, R.","329","2019","02","20","Brasil","Espírito Santo","Conceição da Barra","Estrada do Paliteiro. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"VIES042698","VIES042698","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-04-27 16:09:29-03","UFES","VIES","42939","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","V.S. Miranda","2019","11","22","Nichio-Amaral, R.; Alves-Araújo, A.; Sossai, B.G.; Dutra, S.C.; Mello, B.N.;","858","2019","05","28","Brasil","Espírito Santo","Conceição da Barra","Fragmento da Sede abandonada. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"VIES042939","VIES042939","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-04-27 16:09:29-03","UFES","VIES","1836","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Martins, M.L.L.","1997","11","04","Gomes, J.M.L.","130","1987","09","11","Brasil","Espírito Santo","Guarapari","Jabaraí.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES001836","VIES001836","28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-04-27 16:09:29-03","UFES","VIES","33455","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Moraes, A.M.","2012","02","02","Magro, A.M.","128","2011","07","29","Brasil","Minas Gerais","Espera Feliz","RPPN Meu Reino Encantado.","-41.9071998596191","-20.6502990722656",NA,NA,NA,NA,NA,"VIES033455","VIES033455","21988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-03-18 10:22:02-03","UTFPR","HCF","25124","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","V.J. Pott","2015","11","09","S. Torrecilha","7","2015","11","09","Brasil","MS","Jateí","Parque Estadual Várzeas do Ivinhema","-53.654028","-22.93325","53°39'14,5 W","22°55'59,7 S","232","232","erva escandente, 4 m de altura. bainha fechada com lígula. Brejo temporário entre matas ciliares.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-03-18 10:22:02-03","UTFPR","HCF","27266","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","V.J. Pott","2014","11","09","A. Pott","11151","2003","04","01","Brasil","MS","Corumbá","Fazenda Mandioré, lado oeste da serra do","-57.618611","-17.9275","57°37'07 W","17°55'39 S","170","170","erva sarmentosa. Frequente. Floresta Estacional. Solo litólico. Encosta de serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-18 10:22:02-03","UTFPR","HCF","18264","S","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","G.A. Dettke","2015",NA,NA,"G.A. Dettke","3729","2015","11","07","Brasil","PR","Tuneiras do Oeste","Reserva Biológica das Perobas","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,"borda de mata, até 2 m de altura. Herbácea escandente.",NA,NA,"24014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-21 19:40:15-03","UFC","EAC","52417","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Lima-Verde, L.W.; Loiola, M.I.B.","2012","08","30","Loiola, M.I.B.; Soares Neto, R.L.; Nogueira, C.","1490","2012","04","25","Brasil","Ceará","Ubajara","Parque Nacional de Ubajara, Trilha da samambaia.","-40.90975","-3.841917","-40.90975","-3.841917",NA,NA,"Fruto esverdeados e branco-perolados; desenvolvendo-se sobre uma Melastomataceae.","EAC0052417","EAC0052417",NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA
"286","2021-03-21 19:40:15-03","UFC","EAC","53380","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Costa, I.R.","129","2000","12","16","Brasil","Ceará","Barbalha","Floresta Nacional do Araripe.","-39.348611","-7.407778","-39.348611","-7.407778","900","900","Erva; Cerrado","EAC0053380","EAC0053380",NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA
"287","2021-03-21 19:40:15-03","UFC","EAC","1921","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Davidse, G.","1986",NA,NA,"Almeida, L.","s.n.","1959","08","18","Brasil","Ceará","Fortaleza","Escola de Agronomia, Terreno seco de um pequeno bosque natural.","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,"EAC0001921","EAC0001921","19924","auto","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA
"288","2021-03-21 19:40:15-03","UFC","EAC","38197","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Castro, A.S.F.","2005","11",NA,"Castro, A.S.F.","1585","2005","07","09","Brasil","Ceará","Aquiraz","Centro de Estudos do Labomar, Próximo ao Rio Pacoti, solo arenoso.","-38.3911018371582","-3.90139007568359",NA,NA,NA,NA,"Erva escandente.; Tabuleiro litorâneo","EAC0038197","EAC0038197","22325","auto","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA
"289","2021-03-21 19:40:15-03","UFC","EAC","47771","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Castro, A.S.F.","2010","10","06","Castro, A.S.F.","2356","2010","07","28","Brasil","Ceará","São Gonçalo do Amarante","Atrás do Jardim Botânico, Substrato arenoso.","-38.9682998657227","-3.6072199344635",NA,NA,NA,NA,"Subarbusto.; Tabuleiro litorâneo","EAC0047771","EAC0047771","39107","auto","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA
"290","2020-12-21 16:22:38-03","MBM","MBM","336410","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Jardim, J.","2004",NA,NA,"Neves, M.L.C.; et al.; et al.","106","2004","12","02","Brazil","Bahia","Santa Terezinha","Serra da Jibóia","-39.5233001708984","-12.771900177002",NA,NA,NA,NA,"Erva escandente a ca. 1,5m de altura. Estames vináceos. Frutos verdes. Indicadora de área degradada. Mata","MBM336410","MBM336410","25196","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"291","2020-12-21 16:22:38-03","MBM","MBM","128270","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Alves, M.",NA,NA,NA,"Semir, J.; et al.; et al.","20055","1987","12","10","Brazil","Goiás",NA,"Serra dos Pirineus",NA,NA,NA,NA,NA,NA,NA,"MBM128270","MBM128270",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"292","2020-12-21 16:22:38-03","MBM","MBM","414770","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Pott, V.J.","2014","11","09","Pott, A.; Pott, V.J.; Pott, V.J.","11151","2003","04","01","Brazil","Mato Grosso do Sul","Corumbá","Fazenda Mandioré, Lado oeste da serra do Amolar.","-57.618611","-17.9275","-57.618611","-17.9275","170","170","Erva samentosa. Frequente.; Floresta estacional. Solo litólico. Relevo encosta de serra.","MBM414770",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"293","2020-12-21 16:22:38-03","MBM","MBM","73990","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Davidse, G.",NA,NA,NA,"Davidse, G.; et al.; et al.","18675","1980","06","26","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM073990","MBM073990",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"294","2020-12-21 16:22:38-03","MBM","MBM","145776","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Lima, E.S.",NA,NA,NA,"Pedralli, G.; et al.; et al.","975","1988","03","10","Brazil","Minas Gerais","São Gonçalo do Rio Abaixo","São Gonçalo do Rio Abaixo","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,NA,"MBM145776","MBM145776","17525","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"295","2020-12-21 16:22:38-03","MBM","MBM","1187","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Muniz, C.F.S.",NA,NA,NA,"Hatschbach, G.; et al.; et al.","14728","1966","09","15","Brazil","Paraná","Morretes","Prainhas","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM001187","MBM001187","30514","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"296","2020-12-21 16:22:38-03","MBM","MBM","77942","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","45762","1982","12","02","Brazil","Paraná","Antonina","Mangue Maior Santo","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM077942","MBM077942","38300","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"297","2020-12-21 16:22:38-03","MBM","MBM","221783","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Hatschbach, G.",NA,NA,NA,"Svolenski, A.C.; et al.; et al.","377","1996","08","17","Brazil","Paraná","Campo Largo","Caverna do Pinheirinho","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"Floresta Ombrófila Mista Aluvial. Em subosque de capoeira à margem do rio Ribeira, apresentando flores marrons e frutos imaturos","MBM221783","MBM221783","53742","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"298","2020-12-21 16:22:38-03","MBM","MBM","276986","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Gatti, G.",NA,NA,NA,"Gatti, G.; et al.; et al.","s.n.","2002","04",NA,"Brazil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM276986","MBM276986","37295","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"299","2020-12-21 16:22:38-03","MBM","MBM","16556","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Pedersen, T.M.",NA,NA,NA,"Hatschbach, G.","25791","1970","12","10","Brazil","Paraná","Guaraqueçaba","Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM016556","MBM016556","37295","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"300","2020-12-21 16:22:38-03","MBM","MBM","250303","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Kozera, C.",NA,NA,NA,"Kozera, C.; et al.; et al.","1204","1999","08","28","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM250303","MBM250303","24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"301","2020-12-21 16:22:38-03","MBM","MBM","175731","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban",NA,NA,NA,NA,"Souza, W.S.","40","1983","09","04","Brazil","Paraná","Paranaguá","Próximo ao Morro do Miguel, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM175731",NA,"24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"302","2020-12-21 16:22:38-03","MBM","MBM","26718","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Barros, M.",NA,NA,NA,"Hatschbach, G.","2511","1951","09","21","Brazil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM026718","MBM026718","24916","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"303","2020-12-21 16:22:38-03","MBM","MBM","268144","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Hatschbach, G.",NA,NA,NA,"Labiak, P.","1933","2002","10","13","Brazil","Paraná","Piraquara","Vale do Rio Caugava","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM268144","MBM268144","12577","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"304","2020-12-21 16:22:38-03","MBM","MBM","1172","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Muniz, C.F.S.",NA,NA,NA,"Hatschbach, G.","14588","1966","08","12","Brazil","Paraná","São José dos Pinhais","Córrego Santo Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM001172","MBM001172","45291","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"305","2020-12-21 16:22:38-03","MBM","MBM","196330","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Jarenkow, J.A.","1992","05",NA,"Jarenkow, J.A.","1823","1991","01","26","Brazil","Rio Grande do Sul","Torres","Colônia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Erva apoiante em borda de mata; com folhas extremamente cortantes","MBM196330","MBM196330","20837","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"306","2020-12-21 16:22:38-03","MBM","MBM","61478","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Alves, M.","1999","09",NA,"Landrum, L.R.","2476","1977","11","12","Brazil","Santa Catarina","Itajaí","Cabeçudas beach and surrouding hills, ca. 5km south of Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"3","100","Leaf edges sharp.","MBM061478","MBM061478","27253","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"307","2020-12-21 16:22:38-03","MBM","MBM","26712","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urban","Barros, M.","1957",NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","3794","1956","09","28","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"350","350","Na rocha.","MBM026712","MBM026712","31105","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
