"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"256","2020-09-12 05:00:02-03","US","US","1615158","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. H. Ule","9893","1911","8",NA,"South America - Neotropics","Brazil","Acre",NA,"Amazonas, Rio tore [interpreted]",NA,NA,NA,NA,"US01663154","US01663154_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"257","2020-09-12 05:00:02-03","US","US","3533027","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","L. B. Holm-Nielsen, J. Jaramillo & F. Coello","27970","1980","10","28","South America - Neotropics","Ecuador","Pichincha",NA,"Road Aloag - Santo Domingo, Chitoa, km 57. Montane forest","-78.95","-0.32",NA,NA,"US01663201",NA,NA,"800",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"258","2020-09-12 05:00:02-03","US","US","1140142","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. P. Killip","5386","1922","5","11","South America - Neotropics","Colombia","Valle del Cauca",NA,"Department of El Valle, Dagua, Dagua Valley, open valley",NA,NA,NA,NA,"US01663140",NA,NA,"700","900",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"259","2020-09-12 05:00:02-03","US","US","3180117","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. M. Zardini & M. Ortíz","3606","1987","10","21","South America","Paraguay","Paraguari",NA,"Compañia Costa Segunda, Cerro Palacios",NA,NA,NA,NA,"US01663180",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"260","2020-09-12 05:00:02-03","US","US","3504240","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","S. G. Beck, J. Martinez & M. Ibarra","31419","2005","10","8","South America - Neotropics","Bolivia","Tarija",NA,"Aniceto Arce, Bosque Tucuman Boliviano, bosque caducifolio con algunos elementos siempreverdes, mantillo de hojarsca","-64.1913","-22.2567",NA,NA,"US01663165",NA,NA,"960",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","2270660","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","J. H. Langenheim","3237","1953","7","6","South America - Neotropics","Colombia","Santander",NA,"Tree along sandstone cliff, along edge of Quebrada Honda near Estacíon de Las Palmas",NA,NA,NA,NA,"US01663100","US01663100_01",NA,"500","800",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"262","2020-09-12 05:00:02-03","US","US","3533581","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","L. B. Holm-Nielsen, B. Øllgaard & C. Sperling","24859","1980","8","13","South America - Neotropics","Ecuador","Pichincha",NA,"Road Chillogallo- Santo Domingo at junction to the new road, Moist forest","-78.92","-0.33",NA,NA,"US01663199","US01663199_01",NA,"1050",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"263","2020-09-12 05:00:02-03","US","US","2679520","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","A. S. Barclay, P. Juajibioy & J. Gama","3496","1972","6","13","South America - Neotropics","Colombia","Cundinamarca",NA,"Cordillera Oriental, s of Silvania on toll road to Fusagasugá, near kilometer martker 37 turn W and proceed for 6 kilomters on road to Tibacuy, growing on slope near road",NA,NA,NA,NA,"US01663114","US01663114_01",NA,"1450",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"264","2020-09-12 05:00:02-03","US","US","3128923","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","C. Dodson, A. H. Gentry, W. Palacios & J. Zaruma","14432","1984","7","24","South America - Neotropics","Ecuador","Cotopaxi",NA,"Tenefuerte, Km 55 Quevedo-Latacunga, a lo largo de la carrete y en el lado norte de la montana",NA,NA,NA,NA,"US01663197","US01663197_01",NA,"850","1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","1851650","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","A. Dugand & H. García Barriga","2494","1940","1","21","South America - Neotropics","Colombia","Magdalena",NA,"Orilla del río Ariguaní cerca de Caracolicito, en bosque sombreado ripario",NA,NA,NA,NA,"US01663134",NA,NA,"100","150",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"266","2020-09-12 05:00:02-03","US","US","3233581","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","P. Acevedo-Rodriguez, L. Arroyo & B. Mostacedo","4586","1991","8","14","South America - Neotropics","Bolivia","Santa Cruz",NA,"Provincia Florida, Road between Yerba Buena and Tres Quebradas; 7.0 km from the main road (Santa Cruz and Valle Grande), disturbed roadside",NA,NA,NA,NA,"US01663158",NA,NA,"1400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"267","2020-09-12 05:00:02-03","US","US","3193902","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","R. Degen & M. Ortíz","824","1988","7","15","South America","Paraguay","Cordillera",NA,"Tobatí, cerro Ybytú silla, a 2 km al sur de la ciudad","-57.12","-25.2",NA,NA,"US01663194",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"268","2020-09-12 05:00:02-03","US","US","3128320","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","W. Devia A.","953","1985","2","25","South America - Neotropics","Colombia","Valle del Cauca",NA,"Depto. Valle: Municipio Roldanillo, quebrada El Rey, vía hacia El Dovio",NA,NA,NA,NA,"US01663119",NA,NA,"1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"269","2020-09-12 05:00:02-03","US","US","3194948","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. M. Zardini","5696","1988","7","14","South America","Paraguay","Paraguari",NA,"Macizo Acahay, in forest on Eastern Peak","-57.15","-26.9",NA,NA,"US01663184",NA,NA,"500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"270","2020-09-12 05:00:02-03","US","US","3303177","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","M. Nee","45186","1994","7","13","South America - Neotropics","Bolivia","Santa Cruz",NA,"Prov.Florida, steep slopes with semi-deciduous forest, along nearly dry tributary to Río Bermejo, 1.5 km. NW (upstream) from junction with Río Piojeras to form the Río Piraí","-63.57","-18.18",NA,NA,"US01663168","US01663168_01",NA,"800",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"271","2020-09-12 05:00:02-03","US","US","2708171","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","G. Hatschbach","17085","1967","8","29","South America","Brazil","Paraná",NA,"Mun. S. Izabel de Ivai, inflorescéncia alva. Orla meta pluvial da beirá de Rio Paraná",NA,NA,NA,NA,"US01663150","US01663150_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"272","2020-09-12 05:00:02-03","US","US","1771252","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. P. Killip","34426","1939","3","18","South America - Neotropics","Colombia","Meta",NA,"Woody vine, woods along river, Intendencia El Meta: Along Río Guatiquía, near Villavicencio",NA,NA,NA,NA,"US01663118","US01663118_01",NA,"500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"273","2020-09-12 05:00:02-03","US","US","1547771","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","S. Venturi","2589","1923","10","26","South America","Argentina","Tucuman",NA,"Provincia de Tucumán, (R.A.), departamento Famaillá, La Fourterita",NA,NA,NA,NA,"US01663147",NA,NA,"500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"274","2020-09-12 05:00:02-03","US","US","1797189","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","J. Cuatrecasas","1083","1938","9","6","South America - Neotropics","Colombia","Boyacá",NA,"Cordillera Oriental, Soatá; arid slopes",NA,NA,NA,NA,"US01663088",NA,NA,"2130",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"275","2020-09-12 05:00:02-03","US","US","1547772","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","S. Venturi","925","1920","9","26","South America","Argentina","Tucuman",NA,"Provincia de Tucumán, (R.A.), Departamento Famaillá, Quebrada de Lules",NA,NA,NA,NA,"US01663146",NA,NA,"650",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"276","2020-09-12 05:00:02-03","US","US","1157889","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","O. Buchtien","4400","1917","12",NA,"South America - Neotropics","Bolivia",NA,NA,"Subtropische Region, Millagnaya in Nord-Yungas",NA,NA,NA,NA,"US01663159",NA,NA,"1300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"277","2020-09-12 05:00:02-03","US","US","2779104","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","J. Schunke Vigo","7660","1974","7","22","South America - Neotropics","Peru","San Martin",NA,"Quebrada de Cahiyacu de Lopuna (Carretera a Progreso), Prov. Mariscal Cásceres, Dtto. Tocache Nuevo, al borede de la quebrada en bosque alto, con abundante luz solar",NA,NA,NA,NA,"US01663176","US01663176_01",NA,"500","850",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"278","2020-09-12 05:00:02-03","US","US","3104642","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","S. G. Beck","13883","1988","8","6","South America - Neotropics","Bolivia","La Paz",NA,"Provincia Nor Yungas, De Chuspipata bajando 14 km hacia Yolosa y entrando 5 km hacia el río Huarinillas, Bosque abierto xerofítico bastante alterado sobre las laderas bajas del río Elena",NA,NA,NA,NA,"US01663166",NA,NA,"1150",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"279","2020-09-12 05:00:02-03","US","US","533129","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Herbert H. Smith","669","1898","12",NA,"South America - Neotropics","Colombia",NA,NA,"Santa Marta",NA,NA,NA,NA,"US01663136",NA,NA,"305",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"280","2020-09-12 05:00:02-03","US","US","3139769","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","M. Nee","35197","1987","7","17","South America - Neotropics","Bolivia","Santa Cruz",NA,"Prov. Florida, gorge of Rio Pirai, road from Santa Cruz to Samaipata","-63.53","-18.17",NA,NA,"US01663160",NA,NA,"675",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"281","2020-09-12 05:00:02-03","US","US","2029996","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","W. R. Philipson, J. M. Idrobo & A. Fernandez","1641","1949","11","29","South America - Neotropics","Colombia","Meta",NA,"Intendencia del Meta, Sierra de La Macarena; Rio Guapaya, stones on river bank",NA,NA,NA,NA,"US01663139",NA,NA,"450",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"282","2020-09-12 05:00:02-03","US","US","3255897","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","S. G. Beck","18784","1991","8","4","South America - Neotropics","Bolivia","La Paz",NA,"Prov. Nor Yungas, por debajo de Yolosa, ca. 2 km arriba del ambocadero, Ladera de bosque seco",NA,NA,NA,NA,"US01663161",NA,NA,"1250",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"283","2020-09-12 05:00:02-03","US","US","1481287","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Triana","1181",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,"N. Grenada, Bogotá, La Mesa [interpreted]",NA,NA,NA,NA,"US01663089",NA,NA,"1200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"284","2020-09-12 05:00:02-03","US","US","1931608","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Collector illegible","126/106774?",NA,NA,NA,"South America","Argentina","Salta",NA,"Dep. Orán, Vado Hondo",NA,NA,NA,NA,"US01663145",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"285","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","V. Funk, F. Ávila, P. Acevedo-Rodriguez, J. Cantley, M. Diazgranados C., G. Heiden, C. T. Oliveira & S. Still","12920","2013","8","9","South America","Colombia","Tolima","Ibagué","Botanic Garden, Universidad de Tolima.","-75.2131","4.42609",NA,NA,NA,NA,"Ávila, F.","1700",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"286","2020-09-12 05:00:02-03","US","US","1140195","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","F. W. Pennell & E. P. Killip","6111","1922","5","27","South America - Neotropics","Colombia","Valle del Cauca",NA,"Department of El Palle, Portredillo to Miraflores, Palmira, Cordillera Central, along Rio Amaime",NA,NA,NA,NA,"US01663116",NA,NA,"1200","1300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"287","2020-09-12 05:00:02-03","US","US","3193900","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. M. Zardini & C. Velásquez","13899","1989","7","23","South America","Paraguay","Guaira",NA,"Cordillera de Ybutyruzú, Cerro Peró, on rocks, Forest","-56.25","-25.92",NA,NA,"US01663191","US01663191_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"288","2020-09-12 05:00:02-03","US","US","3077120","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","S. G. Beck","12128","1985","6","29","South America - Neotropics","Bolivia","La Paz",NA,"Prov. Sud Yungas, 30hsmani 30 kms., hacia Asunta- Colquechaca, embocadura del rio Solacama en el rio Tamampayo, Borde del rio",NA,NA,NA,NA,"US01663167",NA,NA,"1120",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"289","2020-09-12 05:00:02-03","US","US","3113851","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","A. Fournet","AF729","1986","10","7","South America - Neotropics","Bolivia","Tarija",NA,"Route Bermejo-Tarija, 25 km avant Bern mejo",NA,NA,NA,NA,"US01663156","US01663156_01",NA,"500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"290","2020-09-12 05:00:02-03","US","US","33060","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","M. Bang","2298",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,NA,NA,"US01663162",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"291","2020-09-12 05:00:02-03","US","US","3195061","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. M. Zardini","4779","1988","6","11","South America","Paraguay","Paraguari",NA,"Macizo Acahay, in forest within inner valley","-57.15","-25.9",NA,NA,"US01663177","US01663177_01",NA,"500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"292","2020-09-12 05:00:02-03","US","US","3193899","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","L. Molas","736",NA,NA,NA,"South America","Paraguay","Caazapa",NA,"Parque Nacional Caaguazú, Bosque Explotado selectivamente, Orilla de un bosque ribereño, Ao. Cristal",NA,NA,NA,NA,"US01663192",NA,NA,"20","22",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"293","2020-09-12 05:00:02-03","US","US","3221371","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","P. A. Silverstone-Sopkin & et al.","5682","1989","11","25","South America - Neotropics","Colombia","Valle del Cauca",NA,"Depto.: Valle, Mpio.: Zarzal, Hacienda El Medio (Carretera Panamericana entra La Paila y Zarzal, parte plana del Valle del Río Cauca), bosque seccundario (viejo cacaotal)",NA,NA,NA,NA,"US01663103","US01663103_01",NA,"950",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"294","2020-09-12 05:00:02-03","US","US","2140452","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. L. Little Jr.","8063","1944","6","17","South America - Neotropics","Colombia","Huila",NA,"South America, E. of San Antonio Fortalecillas, trip by mule from El Cedral to San Antonio, Cordillera Oriental",NA,NA,NA,NA,"US01663130",NA,NA,"1067",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"295","2020-09-12 05:00:02-03","US","US","3191523","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","G. Hatschbach & J. M. Silva","54430","1990","4","4","South America","Brazil","Paraná",NA,"Ribeirão do Veado (mun. Cerro Azul), Mata degradada e capoeira do Vale do Rio Ribeira",NA,NA,NA,NA,"US01663153","US01663153_01",NA,"300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"296","2020-09-12 05:00:02-03","US","US","3221365","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","P. A. Silverstone-Sopkin, J. Giraldo & M. Cabrera","5283","1989","5","28","South America - Neotropics","Colombia","Risaralda",NA,"Mun. Pereira, Hacienda Alejandría, km 6 carretera La Virginia-Cerritos, extremo norteño de parte ancha del Valle del Río Cauca, lomas bajas, bosque primario con muchas palmas",NA,NA,NA,NA,"US01663096",NA,NA,"940",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"297","2020-09-12 05:00:02-03","US","US","2140634","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. L. Little Jr.","8445","1944","8","13","South America - Neotropics","Colombia","Huila",NA,"South America, Trees of Departamento del Huila, upland grass pasture along fence, Suaza, Cordillera Oriental",NA,NA,NA,NA,"US01663131",NA,NA,"1097",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"298","2020-09-12 05:00:02-03","US","US","3194977","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. M. Zardini","4871","1988","6","16","South America","Paraguay","Paraguari",NA,"Macizo Acahay, in forest within inner valley","-57.15","-25.9",NA,NA,"US01663185",NA,NA,"500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"299","2020-09-12 05:00:02-03","US","US","3194927","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. M. Zardini","6132","1988","7","26","South America","Paraguay","Paraguari",NA,"Macizo Acahay, Eastern Peak , streamside","-57.15","-26.9",NA,NA,"US01663182","US01663182_01",NA,"500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"300","2020-09-12 05:00:02-03","US","US","1141105","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. P. Killip","8349","1922","7","20","South America - Neotropics","Colombia","Valle del Cauca",NA,"Department of El Valle, Guayabal, Zarzal, Cauca Valley, edge of woodland",NA,NA,NA,NA,"US01663094","US01663094_01",NA,"900","920",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"301","2020-09-12 05:00:02-03","US","US","3194926","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. M. Zardini","6546","1988","8","21","South America","Paraguay","Paraguari",NA,"Macizo Acahay, in gallery forest on Eastern Peak","-57.15","-25.9",NA,NA,"US01663181","US01663181_01",NA,"500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"302","2020-09-12 05:00:02-03","US","US","2516188","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","R. M. King & A. E. Guevara","5846","1965","7","3","South America - Neotropics","Colombia","Cundinamarca",NA,"Eastern Cordillera, circa 11 kms. east-north-east of La Mesa",NA,NA,NA,NA,"US01663127",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"303","2020-09-12 05:00:02-03","US","US","1988048","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","A. L. Cabrera","4212","1937","7","15","South America","Argentina","Salta",NA,"República Argentina, Quebrada del río Caraparí, Departamento Orán",NA,NA,NA,NA,"US01663141","US01663141_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"304","2020-09-12 05:00:02-03","US","US","1856153","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. P. Killip, A. Dugand & R. Jaramillo M.","38340","1944","5","8","South America - Neotropics","Colombia","Cundinamarca",NA,"Lower open part of canyon, Quebrada Cabaña, Hacienda El Cucharo, between Tocaima and Pubenza; deep wooded canyon",NA,NA,NA,NA,"US01663137",NA,NA,"380","600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"305","2020-09-12 05:00:02-03","US","US","3347388","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","G. L. Webster, E. Aguilar & A. Hunter","31969","1996","6","20","South America - Neotropics","Ecuador","Pichincha",NA,"Parroquia Nanegal: Bosque Protector Maquipucuna, scrub at edge of secondary lower montane cloud forest, trail from Hac. Esparragos to Cerro Sosa","-78.62","0.1",NA,NA,"US01663202","US01663202_01",NA,"1500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"306","2020-09-12 05:00:02-03","US","US","3549136","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","F. Zenteno, M. Chavarria, A. Poma, V. Schmidt & et al.","5618A","2006","7","14","South America - Neotropics","Bolivia","Tarija",NA,"Prov. Aniceto Arce, Conchas, Bosque Tucumano Boliviano, bosque de tranción con el submontano",NA,NA,NA,NA,"US01662429",NA,NA,"1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"307","2020-09-12 05:00:02-03","US","US","2934697","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","C. H. Dodson & A. H. Gentry","12792","1982","2","21","South America - Neotropics","Ecuador","Cotopaxi",NA,"Tenefuerste, Río Pilalo, km 52-53, Quevado, Lacatunga",NA,NA,NA,NA,"US01663198","US01663198_01",NA,"750","1300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"308","2020-09-12 05:00:02-03","US","US","2048142","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","B. J. Pickel","3435","1949","8","25","South America - Neotropics","Brazil","São Paulo",NA,"Rio das Pedras, besides a rivalet [interpreted]",NA,NA,NA,NA,"US01663155","US01663155_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
