"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet","typeStatus"
"300","2020-09-12 05:00:02-03","US","US","2546814","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"A. Lourteig","2079","1967","10","21","South America","Paraguay","Misiones","Dep. Misiones, Santiago, Est. La Soledad, Campos ca. Isla Carpincho.",NA,NA,NA,NA,"US03333788",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"301","2020-09-12 05:00:02-03","US","US","2510796","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"T. Pederson","6601","1962","9","28","South America","Paraguay","Misiones","Estancia La Soledad. Santiago. Dep. Misiones.",NA,NA,NA,NA,"US03333789",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"302","2020-09-12 05:00:02-03","US","US","1442841","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"S. Venturi","5531","1927","11","22","South America","Argentina","Salta","Departamento Oran. Campo Chico.",NA,NA,NA,NA,"US03333802",NA,NA,"550",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"303","2020-09-12 05:00:02-03","US","US","3088024","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"E. Bordas & G. Schmeda","4118","1987","1","28","South America","Paraguay","Cordillera","Departamanto Cordillera. Emboscada. (La Compañia: Itd [interpreted] Trompo).",NA,NA,NA,NA,"US03333787",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"304","2020-09-12 05:00:02-03","US","US","2556226","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"J. E. Montes","27665",NA,NA,NA,"South America","Argentina","Misiones","Dep. Cainguás. Mineral.",NA,NA,NA,NA,"US03333796",NA,NA,"270",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"305","2020-09-12 05:00:02-03","US","US","1684802","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"R. Reiss","63A",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Along River","-50.4136009216309","-24.5093994140625",NA,NA,"US01878678","US01878678_01 US01878678_02","Tibagi",NA,NA,"56988","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"306","2020-09-12 05:00:02-03","US","US","2170188","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"T. Pederson","1740","1952","6","3","South America","Argentina","Corrientes","Estancia Santa Teresa. Dep. Mburucuyá.",NA,NA,NA,NA,"US03333798","US03333798_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"307","2020-09-12 05:00:02-03","US","US","2676426","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"G. Hatschbach","30595",NA,NA,NA,NA,"Brazil","Paraná","Johanisdorf","-49.7158012390137","-25.7696990966797",NA,NA,"US01878671","US01878671_01 US01878671_02","Lapa",NA,NA,"49965","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"308","2020-09-12 05:00:02-03","US","US","1934763","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"W. G. F. Herter","1314a","1933","12","2","South America","Uruguay","Rivera","Dep. de Rivera. Ataques.",NA,NA,NA,NA,"US03333778","US03333778_01",NA,"200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"309","2020-09-02 16:38:15-03","Cenargen","CEN","105639","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Pott & J. V. Pott","Arnildo Pott","10878","2002","11","19",NA,"Brasil","MS","Local Fazenda Santa Cruz","-56.080833","-20.145833","Exsicatas","Doação Herbário Mato Grosso do Sul - Campo Grande - Brasil - HMS Nº 4883","CEN00105639","CEN00105639","AQUIDAUANA","125","125",NA,NA,"2002","-56.080833","-20.145833",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"310","2020-09-02 16:38:15-03","Cenargen","CEN","90566","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","W. A. Medina","J. P. Coulleri","356","2012","03","22",NA,"Argentina",NA,"Formosa, Laishi, 3,6 km SE de Ruta Nac. 11, camino a Herradura, por ruta pcial. 1","-58.311111","-26.457777","Exsicatas","Vegetación secundaria en campo de ganado vacuno. En suelo removido. Doação do Herbario del Instituto de Botanica del Nordeste (CTES)","CEN00090566","CEN00090566",NA,"60","60",NA,NA,"2012","-58.311111","-26.457777",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"311","2020-09-02 16:38:15-03","Cenargen","CEN","53985","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","J. F. B. Pastore","José Floriano Barêa Pastore","902","2004","04","11",NA,"Brasil","RS","Sede da EMBRAPA - Clima Temperado.","-52.3424987792969","-31.771900177002","Unicata",NA,"CEN00053985","CEN00053985","PELOTAS",NA,NA,"51462","auto","2004",NA,NA,NA,"04",NA,NA,NA,NA,"1",NA,NA,NA,NA
"312","2019-12-09 17:30:42-03","UFPR","EFC","8746","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Hatschbach, G.","Hatschbach, G.; Ziller, S.R.","68917","1999","02","04",NA,"Brasil","Paraná","Rodovia BR-277, próximo do Haras Valente","-50.0064010620117","-25.4293994903564",NA,"Herbácea ereta, flores verde pálido, ápice verde forte. Campo limpo. Beira de brejo.","EFC008746",NA,"Palmeira",NA,NA,"35166","auto","1999",NA,NA,NA,"03","01",NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-11-13 11:29:17-03","USP","SPF","127863","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Cristóbal, CL","Ferrucci, MS","1190","1997","09","03","Southern America","Argentina","Corrientes",NA,NA,NA,NA,NA,"SPF00127863",NA,"Mercedes",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-11-13 11:29:17-03","USP","SPF","172873","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Sasaki, D","Sasaki, D","291","2003","04","16",NA,"Brasil","São Paulo","Parque Estadual das Furnas do Bom Jesus","-47.460278","-20.247778",NA,NA,"SPF00172873",NA,"Pedregulho","1000","1000",NA,NA,"2004","-47.460278","-20.247778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-11-13 11:29:17-03","USP","SPF","172874","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Sasaki, D","Sasaki, D","395","2003","04","18",NA,"Brasil","São Paulo","Parque Estadual das Furnas do Bom Jesus","-47.419444","-20.197222",NA,NA,"SPF00172874",NA,"Pedregulho","900","900",NA,NA,"2004","-47.419444","-20.197222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-11-13 11:29:17-03","USP","SPF","172875","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Aguiar, AC","Sasaki, D","953","2004","03","20",NA,"Brasil","São Paulo","Parque Estadual das Furnas do Bom Jesus","-47.460278","-20.247778",NA,NA,"SPF00172875",NA,"Pedregulho","1000","1000",NA,NA,"2004","-47.460278","-20.247778",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-13 11:29:17-03","USP","SPF","172876","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Sasaki, D","Sasaki, D","981","2004","03","21",NA,"Brasil","São Paulo","Parque Estadual das Furnas do Bom Jesus","-47.419444","-20.197222",NA,NA,"SPF00172876",NA,"Pedregulho","900","900",NA,NA,"2004","-47.419444","-20.197222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-13 11:29:17-03","USP","SPF","105431","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Chodat, E","Hoehne, FC","s.n.","1927","04","29",NA,"Brasil","Minas Gerais",NA,"-45.9364013671875","-22.2299995422363",NA,NA,"SPF00105431",NA,"Pouso Alegre",NA,NA,"20835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-13 11:29:17-03","USP","SPF","11088","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Hoehne, W","Hoehne, W","s.n.","1935","04","08",NA,"Brasil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00011088",NA,"São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-13 11:29:17-03","USP","SPF","17232","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Marques, MCM","Joly, AB","236","1946","03","07",NA,"Brasil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00017232",NA,"São Paulo",NA,NA,"53584","auto","1998",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-13 11:29:17-03","USP","SPF",NA,"PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Marques, MCM","Joly, AB","236","1946","03","07",NA,"Brasil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"São Paulo",NA,NA,"53584","auto","1998",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-03-05 14:11:59-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Magnoliidae","Fabales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil.",NA,"Silva, RR; Silva, JE","1801","2008","06","04","América","Brasil","Mato Grosso","Estrada Transpantaneira, Sentido Hotel Pixain.","-56.83025","-16.69025",NA,"Doação recebida do Herbário UFMT. Guia de Remessa nº 9 de 13/09/2010.",NA,NA,"Poconé",NA,NA,NA,NA,NA,"-56.83025","-16.69025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-03-05 14:11:59-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Magnoliidae","Fabales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil.","Pott, VJ","Carniello, MA; Martins-Silva, R; Pedroga, JA","1098","2006","01","04","América","Brasil","Mato Grosso","Porto Limão","-57.6789016723633","-16.0706005096436",NA,"Coleta dos projetos Estudo de quintais na bacia do Alto Paraguai, comunidade de Porto Limão e Indicadores de sistemas tradicionais na pecuária, Cáceres, fornteira BR-BO.",NA,NA,"Cáceres",NA,NA,"172193","auto","2006",NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-03-10 21:22:28-03","UNEMAT","HPAN","4976","PreservedSpecimen","Plantae","Magnoliidae","Fabales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil.",NA,"Carniello, MA","2942","2009","05","06","América","Brasil","Mato Grosso","Sítio Duas Irmãs","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"Cáceres",NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-10-07 09:29:47-03","UEFS","HUEFS","115227","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","J.F.B.Pastore","Queiroz, L.P.de","12504","2006","11","15",NA,"Brasil","Rio Grande do Sul","ca. 51 km N de Santana do Livramento na estrada para o Passo dos Mineiros","-55.588333","-30.523889",NA,"Campo com capões de mata ciliar","HUEFS0115227","HUEFS0115227","Santana do Livramento","229","229",NA,NA,"2008","55W35'18''","30S31'26''","Rosanae","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-10-07 09:29:47-03","UEFS","HUEFS","115286","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.",NA,"Queiroz, L.P.de","12564","2006","11","19",NA,"Brasil","Rio Grande do Sul","ca. 45 km S de Alegrete na estrada para Caverá","-55.550556","-30.123611",NA,"Campo com afloramentos de arenito conglomerado","HUEFS0115286","HUEFS0115286","Alegrete","164","164",NA,NA,NA,"55W33'2''","30S7'25''","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-10-07 09:29:47-03","UEFS","HUEFS","47198","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.",NA,"Schinini, A.","35086","1999","09","15",NA,"Argentina","Corrientes","Ea. Dionisio, Ruta 40, 32 km SW de Colonia Pellegrini, Colonia Uguay.","-28.666667","-57.466667",NA,"Campos com rocas aflorantes.","HUEFS0047198","HUEFS0047198","Mercedes","140","140",NA,NA,NA,"28W40'","57S28'","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-09-05 17:53:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","areguensis","Polygala areguensis",NA,NA,"B. Balansa","2184",NA,NA,NA,"South America","Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"329","2019-09-05 17:53:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia",NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"330","2019-01-25 15:45:06-02","IAC","IAC","21646","S","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Krapovickas","A. Krapovickas","16668","1970","11","30",NA,"Argentina","Corrientes","Dep. Santo Tomé - Loc. Gobernador Verasoro - ruta nacional n. 14","-58.8176","-27.4868",NA,NA,NA,NA,"Corrientes",NA,NA,NA,NA,"1970","-58.8176","-27.4868",NA,"11","30",NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-01-25 15:45:06-02","IAC","IAC","21705","S","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","C.L. Cristóbal","A. Krapovickas et al.","s/nº","1970","03","26",NA,NA,NA,"Arroyo Yabebirí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,"03","26",NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-01-25 15:45:06-02","IAC","IAC","21737","S","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","A. Krapovickas et al.","A. Krapovickas et al.","s/nº","1970","11","29",NA,"Argentina","Corrientes","Dep. Béron de Astrada - Loc. ruta nacional n. 12 - Yahapé (21km de Itá Ibaté)","-58.8176","-27.4868",NA,NA,NA,NA,"Corrientes",NA,NA,NA,NA,"1970","-58.8176","-27.4868",NA,"11","29",NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-07-23 12:19:11-03","CEPLAC","CEPEC","66227","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia",NA,"E. Chodat","F. C. Hoehne",NA,"1927","04","29",NA,"Brasil","Minas Gerais",NA,"-45.9364013671875","-22.2299995422363",NA,NA,NA,NA,"pouso alegre",NA,NA,"20835","auto",NA,NA,NA,NA,NA,NA,"30/12/1930",NA,NA,NA,NA,NA,NA,NA
"334","2020-07-23 12:19:11-03","CEPLAC","CEPEC","66229","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia",NA,"E. Grondona","F. C. Hoehne",NA,"1993","11","01",NA,"Brasil","Paraná","1a. Secao Bot. e Agronomia do Inst. Biologico de Defesa e Animal.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"ponta grossa",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,"30/09/1948",NA,NA,NA,NA,NA,NA,NA
"335","2020-11-12 16:59:46-03","UEL","FUEL","40085","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","214","2003","11","06",NA,"Brasil","Rio Grande do Sul","BR 287, A 4 km do trevo de acesso a Jaguari, em direção a São Vicente, beira de estrada","-54.689998626709","-29.4974994659424",NA,NA,"FUEL015062",NA,"Jaguari",NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-10-16 14:12:20-03","UEL","FUEL","40084","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Lüdtke, R","Lüdtke, R","149","2003","01","09",NA,"Brasil","Rio Grande do Sul","BR 158, Km 486, beira de estrada","-54.9141998291016","-30.25830078125",NA,NA,"FUEL015080",NA,"Rosário do Sul",NA,NA,"71660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-01 15:08:16-03","UnB","UB","172600","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.",NA,"Petracco, P","s.n.","2009","07","16","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília, Lagoa do Henrique.","-47.9296989440918","-15.7797002792358",NA,"Projeto FAP - DF Biodiversidade de áreas úmidas.&nf;; Flor amarela.",NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-01 15:08:16-03","UnB","UB","172602","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.",NA,"Petracco, P","s.n.","2009","06","26","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília, Meandros.","-47.9296989440918","-15.7797002792358",NA,"Projeto FAP - DF Biodiversidade de áreas úmidas.",NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-01 15:08:16-03","UnB","UB","172601","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.",NA,"Petracco, P","s.n.","2009","07","15","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília, Meandros.","-47.9296989440918","-15.7797002792358",NA,"Projeto FAP - DF Biodiversidade de áreas úmidas.",NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-01 15:08:16-03","UnB","UB","172603","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.",NA,"Petracco, P; Senna, E","s.n.","2009","12","01","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília, Murundus, ponto 1.","-47.9296989440918","-15.7797002792358",NA,"Projeto FAP - DF Biodiversidade de áreas úmidas.",NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-01 15:08:16-03","UnB","UB","172595","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.",NA,"Petracco, P","s.n.","2009","06","26","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília, Peito de Moça.","-47.9296989440918","-15.7797002792358",NA,"Projeto FAP - DF Biodiversidade de áreas úmidas.",NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-01 15:08:16-03","UnB","UB","172597","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.",NA,"Petracco, P","s.n.","2009","06","26","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília, Peito de Moça.","-47.9296989440918","-15.7797002792358",NA,"Projeto FAP - DF Biodiversidade de áreas úmidas.",NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-01 15:08:16-03","UnB","UB","172598","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.",NA,"Petracco, P","s.n.","2009","07","17","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília, Peito de Moça, ponto 1.","-47.9296989440918","-15.7797002792358",NA,"Projeto FAP - DF Biodiversidade de áreas úmidas.",NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-11-01 15:08:16-03","UnB","UB","172599","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.",NA,"Petracco, P","s.n.","2009","07","17","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília, Peito de Moça, ponto 3.","-47.9296989440918","-15.7797002792358",NA,"Projeto FAP - DF Biodiversidade de áreas úmidas.",NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-11-01 15:08:16-03","UnB","UB","172596","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.",NA,"Petracco, P; Senna, E","s.n.","2009","12","10","Southern America","Brasil","Goiás","Formosa, Lagoa dos Veados, CIF, ponto 1.","-47.334400177002","-15.5371999740601",NA,"Projeto FAP - DF Biodiversidade de áreas úmidas.",NA,NA,"Formosa",NA,NA,"113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-10-03 10:04:25-03","UFSCar","SORO","1593","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.",NA,"Sciamarelli, A.; Oliveira, M.I.B.; Ishimi, C.M.","1407","2002","01","25",NA,"Brasil","Mato Grosso do Sul","Estrada MS - 162 Campo Grande - Sidrolândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-05-06 12:01:51-03","UFU","HUFU","76761","S","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil. & Moq.","Lüdtke, R.","Lüdtke, R.","59","2002","11","20",NA,"Brasil","Rio Grande do Sul","A 13 Km de Santiago, BR 287.","-54.9608001708984","-28.4083003997803",NA,"Flores lilases.; Campo limpo em beira de estrada, solo úmido.","HUFU00074585","HUFU00074585","São Luiz Gonzaga",NA,NA,"39496","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
