"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus"
"197","2015-11-09 14:49:00-02","MO","MOBOT","1858103","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Narel Paniagua Zambrana|et al.","Paniagua Zambrana 4902","2002","9","29","South America","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,"Aubl.","P. Moonlight (E)",NA,"Parque Nacional-ANMI Madidi. Arroyo Rududi, sobre el rio Tuichi. Bosque amazonico estacional preandino mal drenado. Semiplanicie en terraza con presencia de pequenas colinas y quebradas, con dominancia de palmas (Iriartea deltoidea, Socratea exhorriza). Parcela Permente de Muestreo IV. Tuichi/Rudidi, 1,5 km del campamento.","-67.96111","-14.35722","362.00000000",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-13","3",NA
"198","2017-04-11 10:42:00-03","MO","MOBOT","1858997","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Carla Maldonado|Renate Seidel|Hector Cabrera|M. Seidel|Honorio Pariamo|Marcelino Villanueva|Remberto Alvares|José Tito","Maldonado Goyzueta 2375","2003","7","29","South America","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,"Aubl.","A. Fuentes (LPB)",NA,"Área Natural de Manejo Integrado Madidi, comunidad Mamacona, sobre camino de Apolo a San José de Uchipiamonas, cruzando el río Mamacona. Parcela temporal 44.","-68.1869444","-14.4483333","1537.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-29","4",NA
"199","2008-05-27 22:02:00-03","MO","MOBOT","1861589","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Stephan G. Beck","Beck 24011","1997","4","18","South America","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Cantón San José de Chupiamonas, serranía de Eslabon. Bosque submontano, estacional","-68.06666","-14.25","620.00000000",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2017-04-11 11:04:00-03","MO","MOBOT","1863193","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Carla Maldonado|Renate Seidel|Honorio Pariamo|Marcelino Villanueva|Remberto Alvares|José Tito","Maldonado Goyzueta 2599","2002","8","6","South America","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,"Aubl.","A. Fuentes (LPB)",NA,"Área Natural de Manejo Integrado Madidi, comunidad Mamacona, sobre camino de Apolo a San José de Uchipiamonas, a 1 km subiendo el río Mamacona.Parcela Permanente IV.","-68.1963889","-14.4505556","1626.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-36","8",NA
"201","2008-05-27 22:02:00-03","MO","MOBOT","1867785","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","N. Helme","Helme 927","1995","7","25","South America","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,"Aubl.","N. Helme",NA,"Puerto Moscoso, donde llega la pampa mas cerca del río Heath. Bosque amazónico ribereño, sabanas húmeda estacionalmente inundadas al E del río Heath. Sin influencia humana","-68.83333","-13.01666","190.00000000",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2014-04-04 05:52:00-03","MO","MOBOT","1916963","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","H. van der Werff|Rodolfo Vásquez|Bruce Gray|Rosa Ortiz|Nállarett Dávila","van der Werff 18373","2003","7","12","South America","Peru","Pasco",NA,NA,NA,NA,NA,NA,"Aubl.","Stephen F. Smith (US)",NA,"Along road Chatarra-Pto. Bermudez. Heavily logged forest.","-75.06666","-10.53333","890.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"339","4",NA
"203","2019-01-25 04:35:00-02","MO","MOBOT","1926541","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Luis Valenzuela G.|Efraín Suclli|F. Carazas","Valenzuela Gamarra 510","2002","9","17","South America","Peru","Cusco",NA,NA,NA,NA,NA,NA,"Aubl.","Orlando Adolfo Jara (ANDES)",NA,"Dist. Santa Ana, Subcuenca Chuyapi, Poromate, Bosque Primario húmedo","-72.79166","-12.92861","1800.00000000","2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","1933198","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Abel Wisum","Wisum 17","2002","10","6","South America","Ecuador","Morona-Santiago",NA,NA,NA,NA,NA,NA,"Aubl.","M.C. Tebbitt (BKL)",NA,"Cordillera del Cóndor. Valle del Río Warintza 2 Km al suroeste del Centro Shuar Warintza. Bosque secundario y Potreros.","-78.27138","-3.17972","925.00000000",NA,"Limón Indanza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"205","2014-09-18 05:38:00-03","MO","MOBOT","1951888","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","N. Raes|G. Iraipi","Raes 243","2003","6","26","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"Aubl.","N. Raes",NA,"60 km east of Ascension de Guarayos.","-62.91666","-15.78333","200.00000000",NA,"Guarayos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"206","2016-02-08 13:32:00-02","MO","MOBOT","20496","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Kenneth Young|M. Eisenberg","Young 330","1981","5","5","South America","Peru","Amazonas",NA,NA,NA,NA,NA,NA,"Aubl.","Peter Moonlight (E)",NA,"Dist. Sipabamba [Shimpasbamba]. Along Quebrada Fortuna. Humid, rocky area in forest.","-77.9833333","-5.9166667","1300.00000000",NA,"Bongará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81-34","1",NA
"207","2014-09-18 05:38:00-03","MO","MOBOT","2085354","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","N. Raes|G. Iraipi","Raes 167","2003","4","30","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"Aubl.","N. Raes",NA,"60 km east of Ascension de Guarayos.","-62.91666","-15.78333","200.00000000",NA,"Guarayos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"208","2008-05-27 22:02:00-03","MO","MOBOT","2111348","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Erika Fernández|et al.","Fernández Terrazas 2272","2003","9","4","South America","Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Exposición SW, pendiente 45° Macrobosque montano de Yunga. Serie Termo-mesotropical pluviestacional húmeda de Podocarpus oleifolius – Junglans boliviana, especies diferenciales: Oreopanax cf racemosa, Hedyosmun cf racemosum Weinmannia multijuga, W. sorbifolia.","-64.68472","-17.68138","2000.00000000","2160.00000000","Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"209","2009-07-29 09:58:00-03","MO","MOBOT","2131699","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Paul C. Hutchison","Hutchison 6044","1964","7","25","South America","Peru","Ucayali",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Lower Boqueron del Padre Abad.","-75.7744445","-8.8641667","480.00000000",NA,"Coronel Portillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"192","1",NA
"210","2020-08-27 06:03:00-03","MO","MOBOT","2163634","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","L. Cayola|et al.","Cayola Pérez 1344","2004","9","11","South America","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,"Aubl.","A. Fuentes (LPB)",NA,"Area Natural de Manejo Integrado Apolobamba, Quita Calzon-Camata- Restos de bosque yungueño subandino superior pluviestacional subhumedo, con Anadenanthera colubrina.","-68.7525","-15.2333333","1448.00000000",NA,"Bautista Saavedra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-11","1",NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","2169214","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Thomas B. Croat","Croat 51321","1980","11","21","South America","Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,"Aubl.","J. Utley",NA,"Along road between Cochabamba and Villa Tunari in vicinity of Hotel Caballeros at Km 95 from Cochbamba; mildly disturbed virgin forest. Subtropical moist forest.","-65.58333","-17.08333",NA,NA,"Chapare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1281",NA,NA
"212","2013-06-02 05:38:00-03","MO","MOBOT","2206927","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Efraín Suclli","Suclli Montañés 1222","2003","8","21","South America","Peru","Cusco",NA,NA,NA,NA,NA,NA,"Aubl.","Stephen F. Smith (US)",NA,"Dist. Echarate, Belenpata, Bosque húmedo","-72.56666","-12.81666","1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"213","2011-03-22 14:29:00-03","MO","MOBOT","2207301","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Juan Perea","Perea 0245","2003","9","17","South America","Peru","Pasco",NA,NA,NA,NA,NA,NA,"Aubl.","Stephen F. Smith (US)",NA,"Distrito Villa Rica. Localidad Centro Bocaz. Bosque de carretera","-75.16666","-10.63333","1280.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"214","2010-01-04 18:17:00-02","MO","MOBOT","2208922","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Abel Monteagudo|K. Meza","Monteagudo Mendoza 5743","2003","7","6","South America","Peru","Pasco",NA,NA,NA,NA,NA,NA,"Aubl.","Stephen F. Smith (US)",NA,"Distrito Palcazu. Bosque de proteccion San Matias-San Carlos. Bosque Secundario Sector Union-Shimakii","-74.9","-10.71666","750.00000000","1000.00000000","Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"215","2017-11-30 18:32:00-02","MO","MOBOT","2210522","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Rocío Rojas|K. Meza|Jorge Lingán|E. Camavilca|M. Villaran","Rojas Gonzáles 1590","2003","10","10","South America","Peru","Pasco",NA,NA,NA,NA,NA,NA,"Aubl.","P. Moonlight (E)",NA,"Distrito Huancabamba, Sector Grapanazu. Bosque secundario","-75.45","-10.43333","2200.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"216","2014-11-12 05:41:00-02","MO","MOBOT","2210589","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Rocío Rojas|K. Meza|Jorge Lingán|E. Camavilca|M. Villaran","Rojas Gonzáles 1559","2003","10","10","South America","Peru","Pasco",NA,NA,NA,NA,NA,NA,"Aubl.","Stephen F. Smith (US)",NA,"Distrito Huancabamba, Sector Grapanazu. Bosque secundario","-75.45","-10.43333","2200.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"217","2015-10-22 13:37:00-02","MO","MOBOT","2346961","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Thomas B. Croat","Croat 92071","2004","7","23","South America","Ecuador","Zamora-Chinchipe",NA,NA,NA,NA,NA,NA,"Aubl.","Peter Moonliight (E)",NA,"Along road from Namirez to Nambija, along mining road, 10.0 km S of Namirez and Río Zamora, vicinity of Nambija, along road to mine headquarters ca. 5 km long, just south of Nambija.","-78.7913889","-4.0622222","1779.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1688","4",NA
"218","2019-02-07 12:28:00-02","MO","MOBOT","2540347","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Thomas B. Croat|Christopher Davidson|Sharon R. Christoph","Croat 94403","2005","2","10","South America","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"Aubl.","S.F. Smith (US)",NA,"Reserva Guaycuyacu near border with Imbabura Province, along Río Guaycuyacu on road from Cielo-Verde to Santa Rosa, near junction of Río Guaycuyacu and Río Guayabamba.","-78.9166667","0.2166667","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1848","3",NA
"219","2019-09-03 04:36:00-03","MO","MOBOT","2605392","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Homero Vargas|Edwin Narváez|Wendy Torres|P. Escobar","Vargas López 4490","2004","1","26","South America","Ecuador","Carchi",NA,NA,NA,NA,NA,NA,"Aubl.","Adolfo Jara (ANDES)",NA,"Reserva Golondrinas. Recorrido de la Estación Santa Rosa por el sendero hasta el Cerro Golondrinas, parte baja. Bosque Muy Húmedo Montano. Bosque primario.","-78.11666","0.81666","2100.00000000",NA,"Espejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","3",NA
"220","2008-05-27 22:02:00-03","MO","MOBOT","2617113","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Thomas B. Croat","Croat 49430","1979","12","19","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"Aubl.","Burt-Utley",NA,"Along road between Lago Agrio and Baeza at Km 154.5 km W of Lago Agrio;remnant forests in pasture.","-77.88333","-0.44888","1730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1882",NA,NA
"221","2015-08-12 05:57:00-03","MO","MOBOT","2624920","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","H. Balslev|Dominique Irvine","Balslev 4628","1983","12","1","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"Aubl.","Bjerrum, M. (AAU)",NA,"Comuna San José de Payamino at Río Payamino 4-5 hours upstream from Coca in motor cano. Tropical rain forest and old gardens. Information: Silverio Jipa (33 years, married, 4 kids) and others from the community.","-77.3","-0.5","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2015-08-12 05:57:00-03","MO","MOBOT","2625031","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","H. Balslev|N. Betancourt|Ana Argüello|Susana Balseca","Balslev 4689","1983","12","27","South America","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"Aubl.",NA,NA,"Road Quito to Puerto Quito km 113, forest reserve of ENDESA ca 10 km N of the main road. Primary forest and deforested areas around the reserve.","-79.03333","0.11666","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2015-08-12 05:57:00-03","MO","MOBOT","2625108","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","H. Balslev|N. Betancourt|Ana Argüello|Susana Balseca","Balslev 4733","1983","12","27","South America","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"Aubl.","Bjerrum, M. (AAU)",NA,"Road Quito to Puerto Quito km 113, forest reserve of ENDESA ca 10 km N of the main road. Primary forest and deforested areas around the reserve.","-79.03333","0.11666","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2009-06-27 16:39:00-03","MO","MOBOT","2656843","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Simon Lægaard","Lægaard 51653","1986","2","27","South America","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"Aubl.","Bjerrum, M. (AAU)",NA,"NE of Vicente Maldonado. Reserva de ENDESA.","-79.03333","0.1","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2009-06-27 16:39:00-03","MO","MOBOT","2657458","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Simon Lægaard","Lægaard 51907","1984","4","7","South America","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"Aubl.","Bjerrum, M. (AAU)",NA,"NE of Vicente Maldonado. Reserva de ENDESA.","-79.03333","0.08333","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2010-01-11 18:18:00-02","MO","MOBOT","2663767","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Lars P. Kvist|A.S. Barfod|D. Nissen","Kvist 48310","1983","10","17","South America","Ecuador","Esmeraldas",NA,NA,NA,NA,NA,NA,"Aubl.","Bjerrum, M. (AAU)",NA,"Río Bolborde a small tributary to Río San Miguel in the upper part of Cayapa river system. Secondary vegetation and disturbed rain forests close to the houses of the Cayapas.","-78.88333","0.66666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2012-02-29 14:30:00-03","MO","MOBOT","2664410","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Lars P. Kvist|Birgitte Bergmann|H. Borgtoft Pedersen","Kvist 60362","1987","1","8","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"Aubl.","Hughes, M. (E)",NA,"Lagõ Agrio-Baeza road, km 145, Río Aya Cachi, farmland and disturbed forest remnants along road.","-77.78333","-0.28333","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2009-09-13 06:54:00-03","MO","MOBOT","2675554","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Benjamin Øllgaard|Carmen Josse|Else Ø. Andersen","Øllgaard 100811","1993","3","24","South America","Ecuador","Manabí",NA,NA,NA,NA,NA,NA,"Aubl.","Bjerrum, M. (AAU)",NA,"Cord. de Chongón, Parque Nacional Machalilla. S of San Sebastian, C. Josse ha plot. Tall cloud forest","-80.68333","-1.58333","500.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2014-12-28 15:24:00-02","MO","MOBOT","2680437","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","R.E. Schönfelder","Schönfelder 103559","1992","9","10","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"Aubl.","Bjerrum, M. (AAU)",NA,"Two km W of Baeza.","-77.88333","-0.45","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2009-07-16 00:13:00-03","MO","MOBOT","2689386","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Jens E. Madsen","Madsen 64079","1987","10","13","South America","Ecuador","Manabí",NA,NA,NA,NA,NA,NA,"Aubl.","Hughes, M. (E)",NA,"San Sebastian (four hours along path from Agua Blanca). Cloud forest.","-80.66666","-1.58333","500.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2011-03-22 21:17:00-03","MO","MOBOT","2691837","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Benjamin Øllgaard","Øllgaard 99648","1992","1","27","South America","Ecuador","Sucumbíos",NA,NA,NA,NA,NA,NA,"Aubl.","Bjerrum, M. (AAU)",NA,"Road / trail Gonzalo Pizarro-Chuscuyacu, roadside in forest and sandy river plain at Río Dué.","-77.38333","0.03333","500.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2015-11-17 14:41:00-02","MO","MOBOT","2741412","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Washington L. Galiano|Efraín Suclli|A. Rodríguez","Galiano 6802","2004","7","21","South America","Peru","Cusco",NA,NA,NA,NA,NA,NA,"Aubl.","Peter Moonlight (E)",NA,"Dist. Santa Ana, Poromate, Bosque Húmedo.","-72.7838889","-12.9163889","961.00000000",NA,"La Convención",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"233","2018-06-15 05:26:00-03","MO","MOBOT","2742037","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Abel Monteagudo|Antonio Peña|Rolando Francis|Carlos Arias C.|César Rojas","Monteagudo Mendoza 7626","2004","11","11","South America","Peru","Pasco",NA,NA,NA,NA,NA,NA,"Aubl.","Stephen F. Smith (US)",NA,"Dist. Chontabamba. Carretera Chontabamba-La Suiza. Bosque secundario ribereño.","-75.45638","-10.56166","2050.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"234","2011-03-05 20:45:00-03","MO","MOBOT","2745327","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Juan Perea|J.L. Mateo","Perea 1687","2004","9","14","South America","Peru","Pasco",NA,NA,NA,NA,NA,NA,"Aubl.","Stephen F. Smith (US)",NA,"Dist. Huancabamba. Sector Quebrada Yanachaga (paralelo a la quebrada). Bosque secundario.","-75.48833","-10.40222","2097.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"235","2012-04-12 05:10:00-03","MO","MOBOT","2761303","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Alfredo F. Fuentes|et al.","Fuentes Claros 8988","2005","6","29","South America","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,"Aubl.","S.F. Smith 9/",NA,"Parque Nacional Madidi entre Tokoake y rio Yanalomas. Bosque subandino superior pluvial transicionando a estacional, con escaso Dictyocaryum lamarckianum, Cedrela sp, Lauraceas y Moraceas. Plantas alcoholizadas.","-68.92944","-14.59777","1900.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-82","7",NA
"236","2008-05-27 22:02:00-03","MO","MOBOT","284525","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Camilo Díaz S.|et al.","Díaz Santibáñez 520","1978","9","4","South America","Peru","Loreto",NA,NA,NA,NA,NA,NA,"Aubl.","L. B. Smith",NA,"Quebrada Motahuayo, near Huanta, a 25 minutos de la boca, márgen derecha, monte semi-destruido.",NA,NA,"120.00000000",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","2",NA
"237","2016-04-06 05:30:00-03","MO","MOBOT","2768864","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Philip A. Silverstone-Sopkin|N. Paz|A. Giraldo|Marco Cerna","Silverstone-Sopkin 9104","2003","7","13","South America","Ecuador","Cotopaxi",NA,NA,NA,NA,NA,NA,"Aubl.","Peter Moonlight (E)",NA,"Reserva Ecológica Los Ilinizas, sector Brasil, acceso desde La Carmela, Cordillera Occidental, vertiente occidental, bosque nublado primario.","-79.08583","-0.67694","1480.00000000",NA,"La Maná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2008-12-12 10:48:00-02","MO","MOBOT","2823275","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Espinoza*","Espinoza 56A","1999","12","11","South America","Ecuador","Manabí",NA,NA,NA,NA,NA,NA,"Aubl.","S.F. Smith (US)",NA,"Bosque seco Tropical, área de bosque comunal.","-80.8844444","-1.0647222","50.00000000",NA,"Manta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"239","2008-05-27 22:02:00-03","MO","MOBOT","283928","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Aída Alvarez|Walter A. Palacios|Daniel Rubio","Alvarez 212","1992","1","12","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"Aubl.","M. Bjerrum (AAU)",NA,"Camino a la Reserva Cayambe-Coca. Río San Juan Chico, afluente de Río Oyacachi. Potreros con árboles dejados. Bosque muy húmedo Pre-Montano.","-77.86666","-0.28333","2000.00000000",NA,"El Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","283993","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","A. Kujikat","Kujikat 15","1978",NA,NA,"South America","Peru","Amazonas",NA,NA,NA,NA,NA,NA,"Aubl.","L.B. Smith",NA,"Río Cenepa, vicinity of Huampami. ca. 5 km east of Chávez Valdivia. En bosque primero. No tiene uso.","-78.5","-4.5","200.00000000","250.00000000","Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"241","2015-11-02 11:38:00-02","MO","MOBOT","284081","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Carlos E. Cerón","Cerón Martínez 2114","1987","9","4","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,"Aubl.","Peter Moonlight (E)",NA,"Reserva Biológica Jatun Sacha. 8 Km de Puerto Misahuallí; margen derecha del Río Napo. Bosque muy húmedo tropical.","-77.6","-1.0666667","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-24","4",NA
