"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","year","month","day","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","county","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","order","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"140","2019-08-20 09:58:28-03","UNICAMP","UEC","190139","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Santos, ND","1999",NA,"Brazil",NA,NA,"p.p. Vesicularia vesicularis; Isopterygium tenerum",NA,"Bryophyta","Brid.","2011","02","23","Parcela J68, Núcleo Picinguaba, PE Serra do MarJ68.22 Rocha próximo J1313",NA,"São Paulo","-45.144722","-23.618333","350","Santos, WL","400","Ubatuba",NA,NA,NA,"-45.144722","-23.618333",NA,NA,"2019","05",NA,NA,NA,NA,NA
"141","2020-04-22 16:27:01-03","UFPB","JPB","15874-A","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Marinho, MGV","663","Southern America","Brasil",NA,NA,"; DESC: Solo (Barranco).","15874","Briophyta","Brid.","1990","04","27","Rebio Guaribas - Sema III - Mata do Maracujá",NA,"Paraíba","-35.1260986328125","-6.83861017227173",NA,"Bordin, J",NA,"Mamanguape",NA,"36853","auto",NA,NA,NA,"Briophyta","2010","03","22",NA,NA,NA,NA
"142","2020-10-14 10:01:49-03","FURB","FURB","60230","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Gonzatti, F.; et al.","2314",NA,"Brasil",NA,NA,NA,"FURB60230",NA,"Brid.","2016","02","02",NA,"FURB60230","Rio Grande do Sul","-50.8069444","-29.1444444","910","Peralta, D. .F.","910","São Francisco de Paula",NA,NA,NA,"-50.8069444","-29.1444444",NA,NA,"2017","05",NA,NA,NA,NA,NA
"143","2021-03-16 17:55:30-03","UCS","HUCS","42162","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Bordin, J.","2055",NA,"Brasil",NA,NA,"na mata, galho de árvore, associada a Fissiden lagenarius Mitt",NA,"Bryophyta","Brid.","2009","12","14","Floresta Nacional de Iperó, Fazenda Ipanema, trilha da Pedra Santa, mata",NA,"São Paulo","-47.612222","-23.445556","700","Bordin, J.","700","Iperó",NA,NA,NA,"-47.612222","-23.445556",NA,"Dicranales","2010","04",NA,NA,NA,NA,NA
"144","2021-03-16 17:55:30-03","UCS","HUCS","45500","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Gonzatti, F.","2756",NA,"Brasil",NA,NA,"Erva terrícola em recorte de barranco, à sombra em mata de encosta estacional",NA,"Bryophyta","Brid.","2016","09","10","RPPN Mo'ã",NA,"Rio Grande do Sul","-53.738","-29.629611","340","; Peralta, D.F.","340","Itaara",NA,NA,NA,"-53.738","-29.629611",NA,"Dicranales","2016","11",NA,NA,NA,NA,NA
"145","2021-03-16 17:55:30-03","UCS","HUCS","45508","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Gonzatti, F.","2752",NA,"Brasil",NA,NA,"diminuto em rochas, recorte de barranco, trilha em mata de encosta à sombra",NA,"Bryophyta","Brid.","2016","09","10","RPPN Mo'ã",NA,"Rio Grande do Sul","-53.738","-29.629611","340","Peralta, D.F.","340","Itaara",NA,NA,NA,"-53.738","-29.629611",NA,"Dicranales","2016","11",NA,NA,NA,NA,NA
"146","2021-03-16 17:55:30-03","UCS","HUCS","45827","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Gonzatti, F.","2314",NA,"Brasil",NA,NA,"Terrícola em margem de regato; Floresta Ombrófila Mista.",NA,"Bryophyta","Brid.","2016","02","02","Linha Juá",NA,"Rio Grande do Sul","-50.807","-29.144389","910","Peralta, D.F.","910","São Francisco de Paula",NA,NA,NA,"-50.807","-29.144389",NA,"Dicranales","2017","05",NA,NA,NA,NA,NA
"147","2021-03-16 17:55:30-03","UCS","HUCS","50540","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Linneo, I.","2890",NA,"Bolivia",NA,NA,"Doação Missouri Botanical Garden Herbarium - MO; Bosque amazónico-chiquitano con Erisma, Vochysia, Eutherpe, Iriartea. Crece en suelo",NA,"Bryophyta","Brid.","2012","05","18","Entrando por Santa Rosa de la Roca en la localidad de Cerro Pelao.",NA,"Santa Cruz","-61.620833","-14.371944","235","Churchill, S.P.","235","Velasco",NA,NA,NA,"-61.620833","-14.371944",NA,"Dicranales","2013",NA,NA,NA,NA,NA,NA
"148","2021-03-16 17:55:30-03","UCS","HUCS","45892","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Gonzatti, F.","3065",NA,"Brasil",NA,NA,"Musgo; rupícola em interior de mata de encosta, junto à regato.",NA,"Bryophyta","Brid.","2016","12","07","Centro de Pesquisa Pró-Mata/PUC",NA,"Rio Grande do Sul","-51.154639","-29.172833","867","Peralta, D.F.","867","São Francisco de Paula",NA,NA,NA,"-51.154639","-29.172833",NA,"Dicranales","2017","05",NA,NA,NA,NA,NA
"149","2021-03-16 17:55:30-03","UCS","HUCS","30511","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Tonini, M.","5",NA,"Brasil",NA,NA,"no solo",NA,"Bryophyta","Brid.","2007","01","09","Fatima",NA,"Rio Grande do Sul","-51.2827987670898","-28.8582992553711","658","Bordin, J.","658","Antônio Prado",NA,"18693","auto",NA,NA,NA,"Dicranales","2009","12","08",NA,NA,NA,NA
"150","2021-03-31 19:17:47-03","UCS","HUCS","25800","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Sehnem, A.","4650",NA,"Brasil",NA,NA,NA,NA,"Bryophyta","Brid.","1949","02","19","in terra in silva",NA,"Rio Grande do Sul","-50.5835990905762","-29.4480991363525","900","Bordin, J.","900","São Francisco de Paula",NA,"76715","auto",NA,NA,NA,"Dicranales","2009","12","07",NA,NA,NA,NA
"151","2021-03-16 17:55:30-03","UCS","HUCS","41746","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Bordin, J.","630",NA,"Brasil",NA,NA,"no solo",NA,"Bryophyta","Brid.","2007","04","05","Jardim Botânico de Caxias do Sul, área de mata nativa",NA,"Rio Grande do Sul","-51.1794013977051","-29.1681003570557",NA,"Bordin, J.",NA,"Caxias do Sul",NA,"49662","auto",NA,NA,NA,"Dicranales","2009","09",NA,NA,NA,NA,NA
"152","2021-03-16 17:55:30-03","UCS","HUCS","45262","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Bordin, J.","2031",NA,"Brasil",NA,NA,"mata de araucária, degradada, próximo a repreza, beira da mata de araucária",NA,"Bryophyta","Brid.","2009","11","24","Ponte Velha",NA,"Rio Grande do Sul","-51.4081001281738","-28.9902992248535",NA,"Bordin, J.",NA,"Nova Roma do Sul",NA,"9715","auto",NA,NA,NA,"Dicranales","2010","04",NA,NA,NA,NA,NA
"153","2021-03-16 17:55:30-03","UCS","HUCS","418786","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Bordin, J.","2031",NA,"Brasil",NA,NA,"beira da mata, no barranco, associada a Fissidens crispus Mont",NA,"Bryophyta","Brid.","2009","11","24","Ponte Velha, mata de Araucária, degradada, próximo a represa",NA,"Rio Grande do Sul","-51.4081001281738","-28.9902992248535",NA,"Bordin, J.",NA,"Nova Roma do Sul",NA,"9715","auto",NA,NA,NA,"Dicranales","2010","04",NA,NA,NA,NA,NA
"154","2020-04-27 16:10:06-03","UFES","VIES","3411","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Intra, F.; et al.","1",NA,"Brasil",NA,NA,NA,"VIES003411",NA,"Brid.","1989","03","14","Santa Izabel, entrada da estrada para a estação de Domingos Martins.","VIES003411","Espírito Santo","-40.6831016540527","-20.4127998352051",NA,"K.P. Alves",NA,"Marechal Floriano",NA,"23038","auto",NA,NA,NA,NA,"2020","03",NA,NA,NA,NA,NA
"155","2020-12-21 16:28:37-03","MBM","MBM","118584","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Sehnem, A.","4728","Southern America","Brazil",NA,NA,"In terra","MBM118584",NA,"Brid.","1949","12","27","Gramado",NA,"Rio Grande do Sul","-50.8739013671875","-29.3785991668701","800","Bordin, J.","800","Gramado",NA,"13851","auto",NA,NA,NA,NA,"2010","04","08",NA,NA,NA,NA
"156","2020-12-21 16:28:37-03","MBM","MBM","338751","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Tonini, M.","5","Southern America","Brazil",NA,NA,"No solo","MBM338751",NA,"Brid.","2007","01","09","Fatima",NA,"Rio Grande do Sul","-51.2827987670898","-28.8582992553711","658","Bordin, J.","658","Antônio Prado",NA,"18693","auto",NA,NA,NA,NA,"2010","04","08",NA,NA,NA,NA
"157","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","089280","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Vital, D.M.","387","Southern America","BRASIL",NA,NA,"Associado a Fossombronia porphyrorhiza (Nees). No costão da prais S da ilha dos Francêses, E. Santos, no limite do solo e rocha viva e mais ou menos 60m da Maré média.","SP063663",NA,"Brid.","1965","04","17","Ilha dos Franceses",NA,"Espírito Santo","-40.8339004516602","-21.011100769043",NA,"Bordin, J.",NA,"Itapemirim",NA,"28626","auto",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA
"158","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","207354","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Vital, D.M.; Buck, W.R.","12355A","Southern America","BRASIL",NA,NA,"humid hardwoods","SP088277",NA,"Brid.","1984","09","27","Serra Rio do Rastro, ca 12km W of Bom Jardim da Serra on road to Lauro Muller at rim of summit plateau",NA,"Santa Catarina","-49.533333","-28.366667","1470","Bordin, J.","1470","Serra Geral",NA,NA,NA,"-49.533333","-28.366667",NA,NA,"2009","09","25",NA,NA,NA,NA
"159","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","171991","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.; Lopes, E.A.","4270","Southern America","BRASIL",NA,NA,"Na base do tronco de árvore perto da cachoeira","SP079788",NA,"Brid.","1982","06","11","Cachoeira Rio das Flores",NA,"São Paulo","-45.31","-23.221667","740",NA,"740","São Luiz do Paraitinga",NA,NA,NA,"-45.31","-23.221667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","089209","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Vital, D.M.","186","Southern America","BRASIL",NA,NA,"No solo, na mata secundária, mais ou menos 1 m do riacho e mais ou menos 500m E do museu","SP063592",NA,"Brid.","1964","04","06","Parque do Estado",NA,"São Paulo","-46.636111","-23.5475","760","Bordin, J.","760","São Paulo",NA,NA,NA,"-46.636111","-23.5475",NA,NA,"2009",NA,NA,NA,NA,NA,NA
"161","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","089245","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Vital, D.M.","299","Southern America","BRASIL",NA,NA,"associado a Fissidens lagenarius var. muriculatus (Mitt.) Pursell. Sobre tronco de árvore mais ou menos alta (15m) porem o musgo se encontra mais ou menos 1,5m da base, mata virgem","SP063629",NA,"Brid.","1964","12","11",NA,NA,"Goiás","-49.810278","-16.020278","700","Bordin, J.","700","Itaberaí",NA,NA,NA,"-49.810278","-16.020278",NA,NA,"2009","01","01",NA,NA,NA,NA
"162","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","135198","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Vital, D.M.","6197","Southern America","BRASIL",NA,NA,"on humid bank, along the córrego do Jacú","SP071805",NA,"Brid.","1976","05","15",NA,NA,"Minas Gerais","-46.673611","-18.945833","860","Bordin, J.","860","Cruzeiro da Fortaleza",NA,NA,NA,"-46.673611","-18.945833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","135315","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Vital, D.M.","6381","Southern America","BRASIL",NA,NA,"On base of a tree, in the borders of a stream","SP072005",NA,"Brid.","1976","05","22","Along the MT 428",NA,"Mato Grosso","-53.215278","-17.314722","690","Bordin, J.","690","Alto Araguaia",NA,NA,NA,"-53.215278","-17.314722",NA,NA,"2009",NA,NA,NA,NA,NA,NA
"164","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","135417","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.","433","Southern America","BRASIL",NA,NA,"sobre pedras arenosas, úmida, sombreada","SP072098",NA,"Brid.","1976","08","25","Ilha do Cardoso, Morro da Lage",NA,"São Paulo","-47.939722","-25.016389","20",NA,"20","Cananéia",NA,NA,NA,"-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","135635","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.","562","Southern America","BRASIL",NA,NA,"no barranco do riacho, bem ensolarado","SP072163",NA,"Brid.","1976","11","17","Ilha do Cardoso",NA,"São Paulo","-47.939722","-25.016389","20",NA,"20","Cananéia",NA,NA,NA,"-47.939722","-25.016389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","136096","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.","847","Southern America","BRASIL",NA,NA,"no solo, topo do morro, perto da base do Instituto de Biologia Marinho","SP072680",NA,"Brid.","1977","09","27","Ponta do Baleeiro",NA,"São Paulo","-45.409722","-23.76","5",NA,"5","São Sebastião",NA,NA,NA,"-45.409722","-23.76",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","137675","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Vital, D.M.","8016","Southern America","BRASIL",NA,NA,"On an old termite nest","SP074225",NA,"Brid.","1978","05","16","Caatinga vegetation",NA,"Bahia","-41.633333","-12.433333","800","Valente, E.B.","800","Seabra",NA,NA,NA,"-41.633333","-12.433333",NA,NA,"2007","01",NA,NA,NA,NA,NA
"168","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","146922","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Vital, D.M.","8221","Southern America","BRASIL",NA,NA,"In Partial shade, on rocks ground, at base of hill","SP074381",NA,"Brid.","1978","05","27",NA,NA,"Piauí","-44.358611","-9.074444","280",NA,"280","Bom Jesus",NA,NA,NA,"-44.358611","-9.074444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","150591","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.","2094","Southern America","BRASIL",NA,NA,"sobre pedra na base do morro da cidade","SP078008",NA,"Brid.","1979","07","20",NA,NA,"Amazonas","-67.089167","-0.130278","130",NA,"130","São Gabriel da Cachoeira",NA,NA,NA,"-67.089167","-0.130278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","170721","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.","3210","Southern America","BRASIL",NA,NA,"no solo úmido da mata formando pequenos tufos","SP078422",NA,"Brid.","1981","02","01","Bairro das Pimentas, sitio Kida, km 268 da Vila Dutra",NA,"São Paulo","-46.533333","-23.462778","760",NA,"760","Guarulhos",NA,NA,NA,"-46.533333","-23.462778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","182182","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.; Pirani, J.R.","7110","Southern America","BRASIL",NA,NA,"No solo arenoso da mata secundaria","SP083492",NA,"Brid.","1983","04","28","km 122 da BR 116",NA,"Santa Catarina","-50.426944","-26.960833","1100","Bordin, J.","1100","Santa Cecilia",NA,NA,NA,"-50.426944","-26.960833",NA,NA,"2009",NA,NA,NA,NA,NA,NA
"172","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","182182","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.; Pirani, J.R.","7110","Southern America","BRASIL",NA,NA,"No solo arenoso da mata secundaria","SP083492",NA,"Brid.","1983","04","28","km 122 da BR 116",NA,"Santa Catarina","-50.426944","-26.960833","1100","Bordin, J.","1100","Santa Cecilia",NA,NA,NA,"-50.426944","-26.960833",NA,NA,"2009",NA,NA,NA,NA,NA,NA
"173","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","191389","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.; Brito, J.Z.","2873","Southern America","BRASIL",NA,NA,"Sobre raizes nas pedras graniticas, na mata junto a cachoeira (quase topo do morro)","SP086140",NA,"Brid.","1980","09","02","Engenho do Brejino, BR 423, km 31",NA,"Pernambuco","-36.011667","-8.827778","460","Bordin, J.","460","Quipapá",NA,NA,NA,"-36.011667","-8.827778",NA,NA,"2009","09",NA,NA,NA,NA,NA
"174","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","137533","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Piccolo, R.A.","s.n.","Southern America","BRASIL",NA,NA,"Sobre galho caido, no cerrado fechado","SP074086",NA,"Brid.","1978","03","15","faz Campininha",NA,"São Paulo","-46.942222","-22.372222","600",NA,"600","Mogi-Guaçu",NA,NA,NA,"-46.942222","-22.372222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","206441","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.; Pereira Noronha, M.R.","9737","Southern America","BRASIL",NA,NA,"No solo arenoso, vermelho no cerradão","SP087437",NA,"Brid.","1985","11","07","Fazenda Agropecuaria Santa Maria",NA,"Mato Grosso do Sul","-51.418889","-20.367222","350","Bordin, J.","350","Selviria",NA,NA,NA,"-51.418889","-20.367222",NA,NA,"2009","09",NA,NA,NA,NA,NA
"176","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","206442","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.; Pereira Noronha, M.R.","9738","Southern America","BRASIL",NA,NA,"Sobre termiteiro no cerradão","SP087438",NA,"Brid.","1985","11","07","Fazenda Agropecuaria Santa Maria",NA,"Mato Grosso do Sul","-51.418889","-20.367222","350","Bordin, J.","350","Selviria",NA,NA,NA,"-51.418889","-20.367222",NA,NA,"2009","09",NA,NA,NA,NA,NA
"177","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","206457","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.; Pereira Noronha, M.R.","9753","Southern America","BRASIL",NA,NA,"Sobre termiteiro no cerradão","SP087453",NA,"Brid.","1985","11","07","Fazenda Agropecuaria Santa Maria",NA,"Mato Grosso do Sul","-51.418889","-20.367222","350","Bordin, J.","350","Selviria",NA,NA,NA,"-51.418889","-20.367222",NA,NA,"2009","09",NA,NA,NA,NA,NA
"178","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","207178","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Vital, D.M.; Buck, W.R.","12085","Southern America","BRASIL",NA,NA,"In forest along Rio Iguaçu, mesic forest","SP088746",NA,"Brid.","1984","09","23","Parque Nacional de Foz do Iguaçu",NA,"Paraná","-54.416667","-25.666667","100","Bordin, J.","100","Foz do Iguaçu",NA,NA,NA,"-54.416667","-25.666667",NA,NA,"2009","09","25",NA,NA,NA,NA
"179","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","207634","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Vital, D.M.","12671","Southern America","BRASIL",NA,NA,"No solo do cerrado pedregoso","SP089115",NA,"Brid.","1984","12","25","Serra da Chapada da Serra Dourada",NA,"Goiás","-48.881944","-13.653611","560","Bordin, J.","560","Formoso",NA,NA,NA,"-48.881944","-13.653611",NA,NA,"2009","09",NA,NA,NA,NA,NA
"180","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","219974","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Sehnem, A.","4650","Southern America","BRASIL",NA,NA,"in terra in silva","SP091592",NA,"Brid.","1949","12","19",NA,NA,"Rio Grande do Sul","-50.583611","-29.448056","910","Bordin, J.","910","São Francisco de Paula",NA,NA,NA,"-50.583611","-29.448056",NA,NA,"2009","09",NA,NA,NA,NA,NA
"181","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","219975","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Sehnem, A.","4728","Southern America","BRASIL",NA,NA,"in terra","SP091593",NA,"Brid.","1949","12","27",NA,NA,"Rio Grande do Sul","-50.873889","-29.378611","830","Bordin, J.","830","Gramado",NA,NA,NA,"-50.873889","-29.378611",NA,NA,"2009","09",NA,NA,NA,NA,NA
"182","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","220122","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.; Braga, P.I.S.","10423","Southern America","BRASIL",NA,NA,"Na base de tronco vivo, mata de encosta","SP091821",NA,"Brid.","1986","11","17","Serra da Piedade",NA,"Minas Gerais","-43.669722","-19.88","950","Bordin, J.","950","Caeté",NA,NA,NA,"-43.669722","-19.88",NA,NA,"2009","09",NA,NA,NA,NA,NA
"183","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","220249","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.; Watanabe, H.M.","10550","Southern America","BRASIL",NA,NA,"No solo arenoso do barranco do rio Araguaia","SP091333",NA,"Brid.","1987","08","24","Hotel Recanto Sonhado",NA,"Goiás","-51.083056","-14.920278","250","Bordin, J.","250","Aruanã",NA,NA,NA,"-51.083056","-14.920278",NA,NA,"2009","09",NA,NA,NA,NA,NA
"184","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","220436","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.; Wanderley, M.G.L.","10742","Southern America","BRASIL",NA,NA,"solo arenosomata perto da picada para o posto","SP091513",NA,"Brid.","1987","09","09","Serra da Bandeirinha, posto do IBDF",NA,"Minas Gerais","-43.714444","-19.168889","700","Bordin, J.","700","Santana do Riacho",NA,NA,NA,"-43.714444","-19.168889",NA,NA,"2009","09",NA,NA,NA,NA,NA
"185","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","220521","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.; Wanderley, M.G.L.","10828","Southern America","BRASIL",NA,NA,"mata ciliarmargem do riachoassociado a Fissidens hornschuchii Mont.","SP091211",NA,"Brid.","1987","09","09","Serra da Bandeirinha, posto do IBDF",NA,"Minas Gerais","-43.714444","-19.168889","700","Bordin, J.","700","Santana do Riacho",NA,NA,NA,"-43.714444","-19.168889",NA,NA,"2009","09",NA,NA,NA,NA,NA
"186","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","220540","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.; Wanderley, M.G.L.","10847","Southern America","BRASIL",NA,NA,"mata ciliarsolo arenoso","SP091230",NA,"Brid.","1987","09","09","Serra da Bandeirinha, posto do IBDF",NA,"Minas Gerais","-43.714444","-19.168889","700","Bordin, J.","700","Santana do Riacho",NA,NA,NA,"-43.714444","-19.168889",NA,NA,"2009","09",NA,NA,NA,NA,NA
"187","2019-05-02 10:53:13-03","IBt","SP-BRYOPHYTA","220590","S","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","Yano, O.; Wanderley, M.G.L.","10897","Southern America","BRASIL",NA,NA,"mata do topo do morrotronco podre","SP091280",NA,"Brid.","1987","09","09","Serra da Bandeirinha, posto do IBDF",NA,"Minas Gerais","-43.714444","-19.168889","700","Bordin, J.","700","Santana do Riacho",NA,NA,NA,"-43.714444","-19.168889",NA,NA,"2009","09",NA,NA,NA,NA,NA
