"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"249","2020-04-21 17:38:34-03","F","FMNH-SEEDPLANTS","V0361655F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala pulcherrima",NA,"E. Hassler","5176",NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0361655F",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"pulcherrima",NA
"250","2020-02-20 14:36:41-03","IAC","IAC","55502","S","Plantae",NA,NA,"Amaranthaceae-06.Gomphrenoideae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Assis, Marco Antônio; Farinaccio, Maria Ana & Miranda, V.F.O.","1079","1997","12","12",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8228","-22.2528",NA,NA,NA,NA,"Furlan, Antônio",NA,NA,NA,"-47.8228","-22.2528","1997","12","12",NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-09-06 20:07:15-03","UEM","HUEM","2775","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","R.S. Moro","s.n.","1993","05","20",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual Vila Velha","-50.021603","-25.248542",NA,"Erva xilopodífera de campo, rara e endêmica dos campos gerais, inflorescência rosa-forte, campos bem drenados.","HUEM000000274","HUEM000000274","A.C. Cervi",NA,NA,NA,"-50.021603","-25.248542","1993","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-02-12 15:01:54-03","UFSCar","SPSC","3657","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","M.H.A.O. Souza",NA,NA,NA,NA,NA,"Brasil","São Paulo","Itirapina","Represa do Lobo.",NA,NA,NA,NA,NA,NA,"M.H.A.O. Souza",NA,NA,NA,"9999","9999","1974","12","16",NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-02-12 15:01:54-03","UFSCar","SPSC","15","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","M.H. Souza",NA,NA,NA,NA,NA,"Brasil","São Paulo","Itirapina","Represa do Lobo.",NA,NA,NA,NA,NA,NA,"M.H. Souza",NA,NA,NA,"9999","9999","1974","09","30",NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-11-12 16:58:42-03","UEL","FUEL","13548","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Mathes, LAF; et al.","676","1981","01","13",NA,"Brasil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889",NA,NA,NA,NA,"Paiva, MRC",NA,NA,NA,"-46.564722","-21.838889","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-11-12 16:58:42-03","UEL","FUEL","6781","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Dias, MC; et al.","393","1988","12","05",NA,"Brasil","Paraná","Jaguariaíva","saída de Jaguariaíva - Sengés","-49.7057991027832","-24.2511005401611",NA,NA,"OK",NA,"Dias, MC","850","850",NA,NA,NA,"1993",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"256","2020-11-12 16:58:42-03","UEL","FUEL","6596","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Vieira, AOS; et al.","306","1989","02","20",NA,"Brasil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Paiva, MRC",NA,NA,NA,NA,NA,"2003",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"257","2020-11-12 16:58:42-03","UEL","FUEL","21815","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Barreto, KD; Fernandes, GD; Fernandes, RD","3382","1994","12","09",NA,"Brasil","São Paulo","Itirapina","Rodovia Washington Luiz , lado direito, sentido São Carlos","-47.8199996948242","-22.25",NA,NA,NA,NA,"Rodrigues, RR",NA,NA,NA,NA,NA,"1995",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"258","2019-11-01 14:51:52-03","UnB","UB","121838","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Cervi, AC","3201","1990","11","22","Southern America","Brasil","Paraná ","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,"Flores rosas.; Xilopodífera.; Cerrado",NA,NA,"Cervi, AC",NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"259","2019-11-01 14:51:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Million, JL","35","2015","09","13","Southern America","Brasil","Mato Grosso do Sul","Juti","Na aldeia Takwara, 200m dentro do cerrado próximo a casa da Mama Júlia","-54.632139","-22.701083",NA,"Tontura, doenças mentais; Subarbusto; Cerrado Antropisado, mata de galeria, relevo plano, levemente ondulado, substrato arenoso",NA,NA,"Zanatta, MRV",NA,NA,NA,"-54.632139","-22.701083","2015","12","14",NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-11-01 14:51:52-03","UnB","UB","121839","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Hatschbach, G","43639","1981","12","02","Southern America","Brasil","Paraná ","Palmeira","Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,"Flor rosada.; Xilopodífera.; Campo limpo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"261","2019-11-01 14:51:52-03","UnB","UB","147073","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Hatschbach, G","43639","1981","12","02","Southern America","Brasil","Paraná ","Palmeira","Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,"Xilopodifera, flor rosada.; Campo Limpo.",NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"262","2019-10-03 10:03:21-03","UFSCar","SORO","6004","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala",NA,"Pagni, R.; Verssuti, P.","6","2012","12","16",NA,"Brasil","São Paulo","Botucatu","Fazenda de Pratânia.","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA
"263","2019-10-03 10:03:21-03","UFSCar","SORO","3059","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St. - Hill.","Kataoka, E.Y.; Moraes, A.S.; Morais, M.C.M.; Correia, S.G.","88","2012","12","16",NA,"Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra","-48.6599998474121","-22.7999992370605",NA,"Erva, inflorescências rosa, folhas muito pilosas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14688","auto",NA,NA,NA,NA,NA,NA
"264","2019-05-06 11:51:45-03","UFU","HUFU","201","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","s.c.","s.n.","1982","11","24",NA,"Brasil","Minas Gerais","Uberlândia","BR - 050, Estrada Uberlândia - Uberaba.","-48.2771987915039","-18.9186000823975",NA,"Erva, ca. 0,5 m. Inflorescência lilás, folhas com tricomas abundantes.; Cerrado.","HUFU00000404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"265","2019-05-06 11:51:45-03","UFU","HUFU","61635","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Krieger, L.","11190","1971","12","18",NA,"Brasil","Paraná","Vila Velha","Reserva Estadual",NA,NA,NA,"Ratejante, rizoma subterrâneo, bráteas róseas, flores amarelas.; Campo arenoso.","HUFU00000403",NA,"Nalchie, S.M.C.",NA,NA,NA,NA,NA,"1982","06","14",NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-05-06 11:51:45-03","UFU","HUFU","51293","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Nakajima, J.N.; Mello, F.N.A.; Rosa, P.O.; Soares, P.N. & Martins, C.A.","4897","2008","05","19",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Milho Verde, 1 km após São Gonçalo do Rio das pedras.","-43.6002998352051","-18.2493991851807",NA,"Herbácea, ca. 0,3 m. Brácteas vermelhas, cálice alaranjado.; Cerrado litólico e campo rupestre.","HUFU00000457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"267","2020-08-04 12:47:23-03","UFU","HUFU","4917","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Romero, R.; Nakajima, J.N. & Arantes, A.A.A.","540","1993","11","26",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Herbáceo, ca. 0,3 m. Brácteas vermelhas e corola amarela.; Campo sujo.","HUFU00000406",NA,"Furlan, A.",NA,NA,NA,NA,NA,"1994","10","13","58223","auto",NA,NA,NA,NA,NA,NA
"268","2019-05-06 11:51:45-03","UFU","HUFU","19125","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Prado, P.M.M.","s.n.","1998","01","12",NA,"Brasil","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"Herbácea, ca. 0,3 m. Flores róseas.; Cerrado.","HUFU00000405",NA,"Furlan, A.",NA,NA,NA,NA,NA,"2003",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"269","2019-05-06 11:51:45-03","UFU","HUFU","61636","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Krieger, L.","8121","1969","12",NA,NA,"Brasil","Ponta Grossa","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,"Ratejante, bráteas róseas, flores amarelas.; Campo.","HUFU00000402",NA,"Krieger. L.",NA,NA,NA,NA,NA,"1970","08",NA,"46557","auto",NA,NA,NA,NA,NA,NA
"270","2018-02-26 18:31:28-03","UFMT","UFMT","15891","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Cordeiro, I.; Catharino, E.L.M.; Ribeiro, W.; Simonetti, C.; Machado, C.","1061","1992","11","22",NA,"Brasil","Mato Grosso do Sul","Bataguaçu","Estrada entre Bataguaçu e Brasilândia. Fazenda Santa Encarnação.","-52.4221992492676","-21.7141990661621",NA,"Erva ca.40 cm. Inflorescência seca.; Campo de Várzea. Cerrado sensu-stricto. Colinas de arenito caiuã. Erva ca.40cm. Inflorescência seca.",NA,NA,"Cordeiro, I.",NA,NA,NA,NA,NA,NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA
"271","2021-03-04 15:42:45-03","IF","SPSF","05900","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala",NA,"J.B.Baitello",NA,"1979","11","01","América do Sul","Brasil","SP","Pirassununga","cerrado","-47.4199981689453","-21.9899997711182",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24621","auto","Magnoliopsida",NA,NA,NA,NA,NA
"272","2021-03-04 15:42:45-03","IF","SPSF","41229","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","C.R.Lima & R.Cielo-Filho & O.T. Aguiar","160","2008","12","18","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-48.081667","-24.073056",NA,"COLETA: Herbácea prostrada, flores amarelas com brácteas pink; GEOGRAFIA: Aceiro em frente ao Banhado;",NA,NA,"S.C.P.M. Souza","700","700",NA,NA,NA,"2008","12","22",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"273","2021-03-04 15:42:45-03","IF","SPSF","41202","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","O.T. Aguiar & R.Cielo-Filho & C.R.Lima","1206","2008","12","16","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.082222","-24.074167",NA,"COLETA: Herbácea prostrada, flores amarelas com brácteas pink.; GEOGRAFIA: Na direção ao Banhado.;",NA,NA,"S.C.P.M. Souza","700","700",NA,NA,NA,"2008","12","22",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"274","2021-03-04 15:42:45-03","IF","SPSF","53363","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","J.B. Baitello et al.","2800","2015","03","10","América do Sul","Brasil","SP","Itararé","Estação Experimental de Itararé","-49.198611","-24.269444",NA,"COLETA: Erva.; GEOGRAFIA: Vegetação de afloramento rochoso.;",NA,NA,"R.D.V. da Silva","1155","1155",NA,NA,NA,"2017","12","31",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"275","2021-03-04 15:42:45-03","IF","SPSF","21127","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala",NA,"K.D.Barreto","3382","1994","12","09","América do Sul","Brasil","SP","Itirapina","cerrado","-47.8199996948242","-22.25",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto","Magnoliopsida",NA,NA,NA,NA,NA
"276","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,NA,"in prov. Minarum et S. Paulo variis locis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Gaudichaud Beaupré, C","s.n.",NA,NA,NA,NA,"?",NA,NA,"in prov. Minarum et S. Paulo variis locis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Lund, PW","s.n.",NA,NA,NA,NA,"?",NA,NA,"in prov. Minarum et S. Paulo variis locis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Riedel, L","2708",NA,NA,NA,NA,"?",NA,NA,"Crescit in campis arenosis, e. gr. inter Villa Franca et Rio Grande prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2017-09-11 17:06:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","St.-Hil, A","s.n.",NA,NA,NA,NA,"?",NA,NA,"frequens in campis a Sorocaba ad Curitiba et in parte meridionali prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-02-08 12:31:35-03","UFRGS","ICN","147655","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","St.-Hil.","Lima, LF","397","2007","01","10","América do Sul","Brasil","PR","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,"Bracteas de coloração rosa pink, flores amarelas muito pequenas.; Cerrado",NA,NA,"Lima, LF",NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"282","2019-11-21 09:58:02-03","IBt","SP","111542","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Eiten, G; Campos, JMF","3393","1961","11","30",NA,"Brasil","São Paulo","Itirapina","3.1 km along road east from RR crossing in city of Itirapina.","-47.783333","-22.25",NA,NA,NA,NA,"Eiten, G","800","800",NA,"-47.783333","-22.25","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-21 09:58:02-03","IBt","SP","167468","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Custodio Filho, A","478","1980","11","19",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, 47° - 47°15' W, 22°10' - 22°20' S","-47","-22.166667",NA,NA,NA,NA,"Mantovani, W","600","600",NA,"-47","-22.166667","1981","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-21 09:58:02-03","IBt","SP","287167","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Souza, VC; Miyagi, PH; Souza, JP; Nakagomi, MY","7233","1994","11","14",NA,"Brasil","São Paulo","Itararé","Estrada Itararé - Itapeva, próximo à ponte do Rio Verde. Área de cerrado adjacente a banhado","-49.201667","-24.085",NA,NA,NA,NA,"Siqueira, JC",NA,NA,NA,"-49.201667","-24.085","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-21 09:58:02-03","IBt","SP","76891","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Eiten, G; Eiten, LT; Sota, E","2110",NA,NA,NA,NA,"Brasil","São Paulo","Mogi Guaçu","Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Mogi Guaçu. 6.3 km N of Pádua Sales. About 27 km NW of city of Moji-Mirim. 22°11'-18' S e 47°07'-10' W","-47.116667","-22.183333",NA,NA,NA,NA,"Smith, LB","575","625",NA,"-47.116667","-22.183333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-21 09:58:02-03","IBt","SP","76892","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Eiten, G; Campos, SM","1514","1959","12","04",NA,"Brasil","São Paulo","Mogi Guaçu","Campos das Sete Lagoas. Just N of property line of Fazenda Campininha, just north of Rio Mogi Guaçu. 15 km N of Pádua Sales. About 27 km NW of city of Moji-Mirim. 22°11'-18' S e 47°07'-10' W","-47.116667","-22.183333",NA,NA,NA,NA,"Smith, LB","575","650",NA,"-47.116667","-22.183333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-21 09:58:02-03","IBt","SP","76899","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Eiten, G","1569","1959","12","10",NA,"Brasil","São Paulo","Mogi Guaçu","Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Mogi Guaçu. 9 km N of Pádua Sales. About 27 km NW of city of Moji-Mirim. 22°11'-18' S e 47°07'-10' W","-47.116667","-22.183333",NA,NA,NA,NA,"Smith, LB","650","650",NA,"-47.116667","-22.183333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-21 09:58:02-03","IBt","SP","263734","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Cordeiro, I; Catharino, ELM; Ribeiro, W; Simonetti, C; Machado, C","1061","1992","11","22",NA,"Brasil","Mato Grosso do Sul","Bataguassu","Estrada entre Bataguassú e Brasilândia, Fazenda Santa Encarnação","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,"Cordeiro, I",NA,NA,NA,NA,NA,NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA
"289","2019-11-21 09:58:02-03","IBt","SP","29981","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Válio, IM","52","1960","03",NA,NA,"Brasil","Mato Grosso do Sul","Três Lagoas",NA,"-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,"Handro, O",NA,NA,NA,NA,NA,"1992","06",NA,"150618","auto",NA,NA,NA,NA,NA,NA
"290","2019-11-21 09:58:02-03","IBt","SP","49010","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Assis, AM","10","1943","06","06",NA,"Brasil","Minas Gerais","Ituiutaba","Campos de Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,"Handro, O",NA,NA,NA,NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA
"291","2019-11-21 09:58:02-03","IBt","SP","270013","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Simão Bianchini, R","470","1994","05","26",NA,"Brasil","Minas Gerais","São Sebastião do Paraíso","Cerrado de Termópolis","-46.9914016723633","-20.9169006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24792","auto",NA,NA,NA,NA,NA,NA
"292","2019-11-21 09:58:02-03","IBt","SP","270200","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Cervi, AC","4043","1992","12","30",NA,"Brasil","Paraná","Jaguariaíva","Saída para Senges","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Cervi, AC",NA,NA,NA,NA,NA,"1993","11",NA,"44368","auto",NA,NA,NA,NA,NA,NA
"293","2019-11-21 09:58:02-03","IBt","SP","51437","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Krieger, L","1001","1943","12",NA,NA,"Brasil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Handro, O",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"294","2019-11-21 09:58:02-03","IBt","SP","17849","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Loefgren, A","CGG1055","1888","11","22",NA,"Brasil","São Paulo","Araraquara","(Estação) Fortaleza","-48.1699981689453","-21.7900009155273",NA,NA,"SP022328","SP022328","Handro, O",NA,NA,NA,NA,NA,"1963","05",NA,"29178","auto",NA,NA,NA,NA,NA,NA
"295","2019-11-21 09:58:02-03","IBt","SP","46973","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","s.col.","s.n.","1942","05",NA,NA,"Brasil","São Paulo","Botucatu",NA,"-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Kuhlmann, M",NA,NA,NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA
"296","2019-11-21 09:58:02-03","IBt","SP","42779","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Hashimoto, G","151","1939","11","16",NA,"Brasil","São Paulo","Campos do Jordão","L. Paulista, E. de São Paulo","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Gehrt, A",NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"297","2019-11-21 09:58:02-03","IBt","SP","64750","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Mattos, J","9572","1961","11","13",NA,"Brasil","São Paulo","Itapetininga","3 km sul da cidade","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,"Gomes, JC",NA,NA,NA,NA,NA,"1963","06","19","40712","auto",NA,NA,NA,NA,NA,NA
"298","2019-11-21 09:58:02-03","IBt","SP","156012","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Mattos, J; Mattos, N","15121","1967","11","13",NA,"Brasil","São Paulo","Itapetininga","Encruzilhada da Rodovia Sorocaba - Itapetinga, com a de Alambarí","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,"Siqueira, JC",NA,NA,NA,NA,NA,"2002",NA,NA,"40712","auto",NA,NA,NA,NA,NA,NA
"299","2019-11-21 09:58:02-03","IBt","SP","6187","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Brade, AC","s.n.","1921","05","28",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"Siqueira, JC",NA,NA,NA,NA,NA,"2002",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"300","2019-11-21 09:58:02-03","IBt","SP","64036","S","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Válio, IM","225","1962","04","11",NA,"Brasil","São Paulo","Itirapina","5 km da Rodovia Washington Luiz, na estrada Itirapina - Rio Claro","-47.8199996948242","-22.25",NA,"Treated with 70% EtOH",NA,NA,"Handro, O",NA,NA,NA,NA,NA,"1962","06",NA,"22843","auto",NA,NA,NA,NA,NA,NA
