"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","eventTime","fieldNumber"
"208","2020-10-14 10:06:46-03","FURB","FURB","31702","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Oliveira, AA de","Korte, A.; Kniess, A.","4411","2010","09","17","Brasil","Santa Catarina","Monte Castelo","Serra da Garganta.","-50.2233334","-26.8175","-50.2233334","-26.8175000","1195","1195","Florística IFFSC 737 (Arvoreta) Habitat: Floresta Ombrófila Mista Alto Montana; Estágio Avançado; interior do fragmento Habito: arvoreta; flor branca","FURB44502","FURB44502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","01","25",NA,NA,NA,NA,NA
"209","2020-10-14 10:06:46-03","FURB","FURB","31954","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, LL","Schmitt, J.L.; Caglioni, E.","3041","2010","10","11","Brasil","Santa Catarina","Vitor Meireles","Pratinha.","-49.8591667","-26.7294445","-49.8591667","-26.7294445","590","590","Florística IFFSC e798b (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: arvoreta; Fruto amarelado;","FURB44496","FURB44496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","02",NA,NA,NA,NA,NA,NA
"210","2020-10-14 10:06:46-03","FURB","FURB","32171","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Oliveira, AA de","Korte, A.; Kniess, A.","4256","2010","09","01","Brasil","Santa Catarina","Doutor Pedrinho","Cerro Azul.","-49.5905555","-26.6402777","-49.5905555","-26.6402777","957","957","Fito IFFSC 856 /S/31 Habitat: Floresta Ombrófila Mista; Estágio Avançado; interior do fragmento Habito: arbórea; flor branca","FURB44505","FURB44505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","01","26",NA,NA,NA,NA,NA
"211","2020-10-14 10:06:46-03","FURB","FURB","32536","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Stehmann, JR","Verdi, M.; Martins, E.M. & Veiga, O.N.","5547","2010","08","26","Brasil","Paraná","Colombo","Roseira.","-49.1302778","-25.2955555","-49.1302778","-25.2955555","980","980",NA,"FURB44507","FURB44507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","02",NA,NA,NA,NA,NA,NA
"212","2020-10-14 10:06:46-03","FURB","FURB","32669","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Sobral, M","Verdi, M.; Caglioni, E. & Martins, E.M.","5332","2010","08","14","Brasil","Santa Catarina","Taió","Fazenda Tarumã I.","-50.1294445","-26.9994444","-50.1294445","-26.9994444","808","808",NA,"FURB03623","FURB03623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","10",NA,NA,NA,NA,NA,NA
"213","2020-10-14 10:06:46-03","FURB","FURB","32696","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Sobral, M","Martins, E.M.","14","2010","08","27","Brasil","Paraná","Guaratuba","Morro dos Perdidos / APA Estadual de Guaratuba.","-48.9666667","-25.8688889","-48.9666667","-25.8688889","954","954",NA,"FURB44504","FURB44504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","10",NA,NA,NA,NA,NA,NA
"214","2020-10-14 10:06:46-03","FURB","FURB","32868","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Korte, A.; Kniess, A.","4233","2010","09","17","Brasil","Santa Catarina","Monte Castelo","Serra da Garganta.","-50.2233334","-26.8175","-50.2233334","-26.8175000","1195","1195","Fito IFFSC 737 /N/35 Habitat: Floresta Ombrófila Mista Alto Montana; Estágio Avançado Habito: arvoreta;","FURB44499","FURB44499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-14 10:06:46-03","FURB","FURB","48771","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Oliveira, AA de","Oliveira, A.A. de","2684","2015","10","28","Brasil","Santa Catarina","Jaraguá do Sul","Fazenda Veludo.","-49.2283334","-26.2780556","-49.2283334","-26.2780556","1005","1005",NA,"FURB48771","FURB48771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","10","28",NA,NA,NA,NA,NA
"216","2020-10-14 10:06:46-03","FURB","FURB","51401","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Oliveira, A. A.","Maçaneiro, J.P.; Cunha, J.E.","86","2016","08","15","Brasil","Santa Catarina","Indaial","Faxinal do Bepe. Vegetação em estágio inicial de regeneração. Parque Nacional da Serra do Itajaí","-49.2005556","-27.1163889","-49.2005556","-27.1163889","690","690",NA,"FURB51401","FURB51401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","08","31",NA,NA,NA,NA,NA
"217","2020-10-14 10:06:46-03","FURB","FURB","52084","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Schwirkowski, P.","Schwirkowski, P.","1980","2016","10","23","Brasil","Santa Catarina","São Bento do Sul","Sertãozinho. Em beira de estrada, após a capelinha.","-49.4061111","-26.3172223","-49.4061111","-26.3172223","899","899","Árvore 2 m alt. Frutos listrados, imaturos","FURB52084","FURB52084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","10","23",NA,NA,NA,NA,NA
"218","2020-12-09 14:47:26-03","FURB","FURB","61745","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Barboza, E.","Oliveira, A.A. de","3579","2016","10","12","Brasil","Paraná","Balsa Nova",NA,"-49.68","-25.56","-49.6800000","-25.5600000",NA,NA,NA,"FURB61745","FURB61745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","05","24",NA,NA,NA,NA,NA
"219","2020-10-14 10:06:46-03","FURB","FURB","6915","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Sobral, M","Godoy, M.B.; Verdi, M. & Dreveck, S.","5","2007","11","06","Brasil","Santa Catarina","Canoinhas","Sereia/Anta Gorda.","-50.4891666","-26.1008333","-50.4891666","-26.1008333","796","796","Florística IFFSC 1055 Habitat: Floresta Ombrófila Mista; Habito: Fruto verde; flor branca","FURB44498","FURB44498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","04","01",NA,NA,NA,NA,NA
"220","2020-10-14 10:06:46-03","FURB","FURB","9361","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Sobral, M","Gasper, A.L. de; Brogni, E. & Santos, E.M.","1059","2007","11","27","Brasil","Santa Catarina","Bela Vista do Toldo","Serra do Lucindo.","-50.4891666","-26.4597222","-50.4891666","-26.4597222","866","866","IFFSC 939/L/12. Habitat: Floresta Ombrófila Mista; Estágio Primário Habito: arbórea; Fruto verde;","FURB44501","FURB44501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","04","01",NA,NA,NA,NA,NA
"221","2020-10-14 10:06:46-03","FURB","FURB","44547","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, LL","Silva, J.M.; Abe, L.M.","3246","2000","09","26","Brasil","Paraná","Adrianópolis","Fazenda Primavera.","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,"FURB44495","FURB44495",NA,NA,"49901",NA,"auto",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"222","2019-11-08 08:56:38-03","FURB","FURB","5533","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Verdi, M","Verdi, M.","716","2007","02","02","Brasil","Santa Catarina","Doutor Pedrinho",NA,"-49.4832992553711","-26.7143993377686",NA,NA,NA,NA,NA,"FURB44494","FURB44494",NA,NA,"18739",NA,"auto",NA,NA,NA,NA,NA,"2008","08","05",NA,NA,NA,NA,NA
"223","2019-11-08 08:56:38-03","FURB","FURB","6027","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Ribas, OS","Vieira, F.C.S.","470","2004","09","30","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"900","900",NA,"FURB44503","FURB44503",NA,NA,"37150",NA,"auto",NA,NA,NA,NA,NA,"2005","03","30",NA,NA,NA,NA,NA
"224","2021-03-16 17:55:14-03","UCS","HUCS","31291","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Cordeiro, J.; Barbosa, E.","Silva, A.R.","96","2006","11","27","Brasil","Paraná","Piraquara","Morro do Canal.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arvore ca. 6m, flores brancas.&nf;Floresta Ombrofila Densa Montana.&nf;Herbarium MBM.",NA,NA,"Angiospermae","Solanales","12577",NA,"auto",NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"225","2021-03-16 17:55:14-03","UCS","HUCS","35339","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, L.L.","Ribas, O.S.","7089","2005","10","27","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Árvore 5m, pétalas alvas, anteras amarelas.&nf;Floresta Ombrófila densa.&nf;Herbário MBM.",NA,NA,"Angiospermae","Solanales","49901",NA,"auto",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"226","2021-03-16 17:55:14-03","UCS","HUCS","36206","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, L.L.","Ribas, O.S.","7089","2005","10","27","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Árvore 5m, pétalas alvas, anteras amarelas.&nf;Floresta Ombrofila Densa.&nf;Herbário MBM.",NA,NA,"Angiospermae","Solanales","49901",NA,"auto",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"227","2021-03-16 17:55:14-03","UCS","HUCS","12700","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Stehmann, J.R.; Mentz","Hatschbach, G.","51276","1987","07","21","Brasil","Paraná","Guaratuba","Rio Canasvieiras","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Arbusto 5m, pétalas alvas, mata pluvial.",NA,NA,"Angiospermae","Solanales","41937",NA,"auto",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"228","2014-10-14 15:57:08-03","BS","M","M-0166117","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Pohl, J.B.E.",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia, Serra d'Estrella",NA,NA,NA,NA,NA,NA,NA,"M0166117",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,"SYNTYPE",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"229","2014-10-14 15:57:08-03","BS","M","M-0166118","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Martius, C.F.P. von",NA,"1817","11","30","Brasil",NA,NA,"Habitat in sylvis ad viam publ. Paulinam; Provinciae Sebastianopolit. / In capoeira prope fluvium Parapitinga & fl. Tusbo",NA,NA,NA,NA,NA,NA,NA,"M0166118",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,"Magnoliopsida",NA,NA,"21:00",NA
"230","2014-10-14 15:57:08-03","BS","M","M-0166119","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia Provinc. Sebastianopol.",NA,NA,NA,NA,NA,NA,NA,"M0166119",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"231","2019-09-27 18:06:32-03","UFES","VIES","30451","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Carrijo, T.T.","Souza, D.M.","25","2012","01","25","Brasil","Espírito Santo","Guaçuí",NA,"-41.6794013977051","-20.7756004333496",NA,NA,"730","730",NA,"VIES030451","VIES030451",NA,NA,"17884",NA,"auto",NA,NA,NA,NA,NA,"2013","11","29",NA,NA,NA,NA,NA
"232","2020-04-27 16:11:47-03","UFES","VIES","30459","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Carrijo, T.T.","Tintori, J.L.","33","2012","01","26","Brasil","Espírito Santo","Guaçuí",NA,"-41.6794013977051","-20.7756004333496",NA,NA,"730","730",NA,"VIES030459","VIES030459",NA,NA,"17884",NA,"auto",NA,NA,NA,NA,NA,"2013","12","08",NA,NA,NA,NA,NA
"233","2019-09-27 18:06:32-03","UFES","VIES","30453","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Carrijo, T.T.","Tintori, J.L.","27","2012","10","26","Brasil","Espírito Santo","Guaçuí",NA,"-41.6794013977051","-20.7756004333496",NA,NA,"730","730",NA,"VIES030453","VIES030453",NA,NA,"17884",NA,"auto",NA,NA,NA,NA,NA,"2013","11","29",NA,NA,NA,NA,NA
"234","2020-04-27 16:11:47-03","UFES","VIES","30454","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Carrijo, T.T.","Tintori, J.L.","28","2012","10","26","Brasil","Espírito Santo","Guaçuí",NA,"-41.6794013977051","-20.7756004333496",NA,NA,"730","730",NA,"VIES030454","VIES030454",NA,NA,"17884",NA,"auto",NA,NA,NA,NA,NA,"2013","12","08",NA,NA,NA,NA,NA
"235","2020-04-27 16:11:47-03","UFES","VIES","30458","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Carrijo, T.T.","Tintori, J.L.","32","2012","10","12","Brasil","Espírito Santo","Guaçuí",NA,"-41.6794013977051","-20.7756004333496",NA,NA,"730","730",NA,"VIES030458","VIES030458",NA,NA,"17884",NA,"auto",NA,NA,NA,NA,NA,"2013","12","08",NA,NA,NA,NA,NA
"236","2020-04-27 16:11:47-03","UFES","VIES","17693","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Stehmann, J.R.","Sarnaglia Júnior, V.B.; Gomes, J.M.L. & Fabris, L.C.","15","2009","04","01","Brasil","Espírito Santo","Itapemirim","Fazenda Velha.","-40.8339004516602","-21.011100769043",NA,NA,NA,NA,NA,"VIES017693","VIES017693",NA,NA,"28626",NA,"auto",NA,NA,NA,NA,NA,"2016","09","28",NA,NA,NA,NA,NA
"237","2019-09-27 18:06:32-03","UFES","VIES","30505","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Zorzanelli, J.P.F.","Zorzanelli, J.P.F.; Dias, H.M.","1116","2014","06",NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó.","-41.8683013916016","-20.4333000183105",NA,NA,"1930","1930",NA,"VIES030505","VIES030505",NA,NA,"21645",NA,"auto",NA,NA,NA,NA,NA,"2014","11","13",NA,NA,NA,NA,NA
"238","2020-04-27 16:11:47-03","UFES","VIES","31858","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Stehmann, J.R.","Couto, D.R.; Favoreto, F.C. & Souza, F.B.","1668","2010","10","04","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Burarama.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,NA,"VIES031858","VIES031858",NA,NA,"35694",NA,"auto",NA,NA,NA,NA,NA,"2016","09","28",NA,NA,NA,NA,NA
"239","2020-04-27 16:11:47-03","UFES","VIES","30460","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Carrijo, T.T.","Tintori, J.L.","34","2012","01","26","Brasil","Espírito Santo","Guaçuí",NA,"-41.6794013977051","-20.7756004333496",NA,NA,"730","730",NA,"VIES030460","VIES030460",NA,NA,"17884",NA,"auto",NA,NA,NA,NA,NA,"2013","12","08",NA,NA,NA,NA,NA
"240","2019-09-27 18:06:32-03","UFES","VIES","30450","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Carrijo, T.T.","Tintori, J.L.","24","2012","01","25","Brasil","Espírito Santo","Guaçuí",NA,"-41.6794013977051","-20.7756004333496",NA,NA,"730","730",NA,"VIES030450","VIES030450",NA,NA,"17884",NA,"auto",NA,NA,NA,NA,NA,"2013","11","29",NA,NA,NA,NA,NA
"241","2019-08-23 14:53:33-03","UTFPR","HCF","21409","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.A.F. de Carvalho","J.M.A. Braga","2579","1995","08","01","Brasil","RJ","Itatiaia","Parque Nacional do Itatiaia, Microparce","-44.633333","-22.35","44°38'00 W","22°21'00 S",NA,NA,"casca viva alvo-amarelada. DAP 16. Fuste 2. Altura: 9 m. Projeto Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"242","2019-08-16 08:41:17-03","UTFPR","HCF","9759","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","J. Cordeiro","M.G. Caxambu","3509","2011","10","13","Brasil","PR","Balsa Nova","Ponte dos Arcos","-49.806639","-25.551556","49°48'23,9 W","25°33'05,6 S","837","837","árvore ca. 6 m, pilosa. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA
"243","2019-08-16 08:41:17-03","UTFPR","HCF","27176","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","E. Barboza","A.A. de Oliveira","3579","2016","10","12","Brasil","PR","Balsa Nova",NA,"-49.68","-25.56","49°40'48 W","25°33'36 S",NA,NA,"árvore 12,4 m; botões florais amarelos, imaturos. Conglomerado: 444 Subunidade: 3 Subparcela: 5 Árvore: 26.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","05","24",NA,NA,NA,NA,NA
"244","2019-08-16 08:41:17-03","UTFPR","HCF","23482","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.L. Giacomin","O.S. Ribas","7089","2005","10","27","Brasil","PR","Adrianópolis","Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"árvore, 5 m, pétalas anteras amarelas. Floresta Ombófila Mista.",NA,NA,NA,NA,"49901",NA,"auto",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"245","2019-08-16 08:41:17-03","UTFPR","HCF","23583","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","J.R. Stehmann & L. Mentz","G. Hatschbach","24673","1970","09","10","Brasil","PR","Campina Grande do Sul","Jaguatirica","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"arbusto, 3 m, flor alva; capoeira.",NA,NA,NA,NA,"55154",NA,"auto",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"246","2019-08-16 08:41:17-03","UTFPR","HCF","4540","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","J. Cordeiro & E. Barboza","A.R. Silva","96","2006","11","17","Brasil","PR","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"árvore ca. 6m de altura, heliófita, pilosa, com frutos imaturos verdes. Flores brancas.",NA,NA,NA,NA,"12577",NA,"auto",NA,NA,NA,NA,NA,"2007","05",NA,NA,NA,NA,NA,NA
"247","2013-04-01 09:19:53-03","IPT","BCTW","3869","S","Plantae",NA,"Solanum","rufescens","Solanum rufescens","Sendt.",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Nacional das Fontes do Ipiranga (PEFI)","-46.63","-23.54",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"248","2020-12-21 16:45:55-03","MBM","MBM","65713","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, L.A.","Rotta, E.","s.n.",NA,NA,NA,"Brazil","Paraná","Colombo","Estrada da Ribeira, Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM065713","MBM065713",NA,NA,"13536",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:45:55-03","MBM","MBM","163787","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, L.A.","Guapyassu, M.; et al.; et al.","188",NA,NA,NA,"Brazil","Paraná","Morretes","Alto da Serra da Limeira, bacia do Ribeirão do Chato","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM163787","MBM163787",NA,NA,"30514",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-21 16:45:55-03","MBM","MBM","46731","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, L.A.","Dziewa, A.","12",NA,NA,NA,"Brazil","Paraná","Morretes","Estrada da Graciosa, Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM046731","MBM046731",NA,NA,"30514",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-12-21 16:45:55-03","MBM","MBM","161491","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, L.A.","Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","570",NA,NA,NA,"Brazil","Paraná","Morretes","Rod. BR-277, Rio dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM161491","MBM161491",NA,NA,"30514",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-12-21 16:45:55-03","MBM","MBM","140806","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Nee, M.","Cervi, A.C.","2869",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Parque Vila Velha, Fortaleza","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM140806","MBM140806",NA,NA,"46557",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-12-21 16:45:55-03","MBM","MBM","205683","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Sessegolo, G.C.","10",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Serra da Graciosa","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM205683","MBM205683",NA,NA,"17116",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:45:55-03","MBM","MBM","134078","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, L.A.","Jaster, B.; Sessegolo; Sessegolo","146",NA,NA,NA,"Brazil","Santa Catarina","Jaraguá do Sul","Serra do Boi","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,NA,"MBM134078","MBM134078",NA,NA,"33840",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:45:55-03","MBM","MBM","410164","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Carvalho, L.A.F. de","Braga, J.M.A.","2579","1995","08","01","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Microparcela 3B.","-44.566667","-22.25","-44.566667","-22.25",NA,NA,"Casca viva alvo-amarelada. DAP 16. Fuste 2. Altura: 9 m.","MBM410164","MBM410164",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
