"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"166","2019-12-19 11:19:50-03","UFG","UFG","13218","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","H.D. Ferreira; T.S. Filgueiras","2048",NA,"Brasil",NA,NA,NA,"UFG0013218",NA,NA,"O. Berg","Faria-Júnior, J.E.Q.","1992","04","13","Goiás","Niquelândia",NA,"-48.4597015380859","-14.4738998413086",NA,NA,NA,"2010","74171","auto",NA,NA,"09",NA,"01",NA,NA,NA,NA,NA
"167","2019-12-19 11:19:50-03","UFG","UFG","24409","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","R.C. Mendonça; et al.","2835",NA,"Brasil",NA,NA,NA,"UFG0024409",NA,NA,"O. Berg","G.M. Barroso","1996","10","18","Goiás","Niquelândia",NA,"-48.4597015380859","-14.4738998413086",NA,NA,NA,"1997","74171","auto",NA,NA,"10",NA,"01",NA,NA,NA,NA,NA
"168","2019-12-19 11:19:50-03","UFG","UFG","15474","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","M.B. Alcantara; et al.","36",NA,"Brasil",NA,NA,NA,"UFG0015474",NA,NA,"O. Berg","Faria-Júnior, J.E.Q.","1994","12","03","Goiás","Mineiros","Parque Nacional das Emas","-52.5511016845703","-17.5694007873535",NA,NA,NA,"2010","100343","auto",NA,NA,"09",NA,"01",NA,NA,NA,NA,NA
"169","2019-12-19 11:19:50-03","UFG","UFG","15925","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","M.B. Alcantara; et al.","72",NA,"Brasil",NA,NA,NA,"UFG0015925",NA,NA,"O. Berg","Faria-Júnior, J.E.Q.","1995","02","15","Goiás","Mineiros","Parque Nacional das Emas","-52.5511016845703","-17.5694007873535",NA,NA,NA,"2009","100343","auto",NA,NA,"07",NA,"01",NA,NA,NA,NA,NA
"170","2019-12-19 11:19:50-03","UFG","UFG","11765","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","J.A. Rizzo; H.D. Ferreira","10337",NA,"Brasil",NA,NA,NA,"UFG0011765",NA,NA,"O. Berg","Faria-Júnior, J.E.Q.","1983","10","25","Goiás","Goiás","Serra Dourada","-50.1403007507324","-15.9343996047974",NA,NA,NA,"2009","63502","auto",NA,NA,"04",NA,"02",NA,NA,NA,NA,NA
"171","2019-12-19 11:19:50-03","UFG","UFG","15829","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Tereza, A.","9",NA,"Brasil",NA,NA,"Cerca de 22cm de altura. Fruto róseo tendendo para o roxo, fixado em álcool e glicerina.",NA,NA,NA,"O. Berg","Proença, C.","1994","11","11","Goiás","Mineiros","Parque Nacional das Emas, Próximo à ponte. Campo sujo.","-52.5511016845703","-17.5694007873535",NA,NA,NA,"1995","100343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-07 12:15:11-03","UFG","UFG","67145","S","Plantae","Myrtaceae","Eugenia","herbacea","Eugenia herbacea","Diniz-Neres, D.O.; et al.","58",NA,"Brasil",NA,NA,"Subarbusto ca. de 0,40cm de altura, com flores brancas esverdiadas. Campo sujo.","UFG0067145",NA,NA,"O. Berg",NA,"2015","02","16","Goiás","Cavalcante","Parque Nacional da Chapada dos Veadeiros","-47.4975","-13.964806","1523","1523",NA,NA,NA,NA,"-47.4975","-13.964806",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-12-19 11:19:50-03","UFG","UFG","20188","S","Plantae","Myrtaceae","Eugenia","herbacea","Eugenia herbacea","Gomes-Klein, V.L.; et al.","3311",NA,"Brasil",NA,NA,"Herbácea cerca de 25 cm de altura. Caule marrom; botões e flores com cálice verde e corola rósea. Estiletes e filetes alvos; anteras amarelas.",NA,NA,NA,"O. Berg","Sobral, M.","1997","10","27","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada, Área que margeia o paredão. Formações rupestres.","-50.2150001525879","-16.1266994476318",NA,NA,NA,"2010","30139","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-04 10:29:27-03","UFRPE","HST","19613","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","E.Melo; F.França & B.M.Silva","7190",NA,"Brasil",NA,NA,"Arbusto ca. 30 cm alt.; folhas filiformes; flores amarelas; frutos verdes.","HST019613",NA,NA,"O.Berg","L.H.P.Kiill","2009","11","09","Tocantins","Ponte Alta do Tocantins","ca. 42 Km Oeste de Ponte Alta","-47.208611","-10.536944","388","388",NA,NA,NA,NA,"47W12'31''","10S32'13''",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-04 10:29:27-03","UFRPE","HST","20503","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","M.L.Guedes; Alunos de Microbiologia de Adriana Medeiros","20362",NA,"Brasil",NA,NA,"Arbusto; folhas lanceoladas, rígidas, discolores, face adaxial verde brilhante; inflorescência axiliar, flores com pétalas alvas.","HST020503",NA,NA,"O.Berg","M.L.Guedes","2013","01","28","Bahia","Chapada da Diamantina","Lençóis/ Andaraí","-41.333333","-12.7",NA,NA,NA,"2013",NA,NA,"41W20'","12S42'","09",NA,NA,NA,NA,NA,NA,NA
"176","2020-09-12 05:00:02-03","US","US","3088941","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","G. Hatschbach & C. Koczicki","33202","South America - Neotropics","Brazil",NA,NA,NA,"US01897582",NA,"Myrtales","O. Berg",NA,"1973","11","14","Mato Grosso","Itiquira","Rio Corrente","-54.1502990722656","-17.2089004516602",NA,NA,"US01897582_01 US01897582_02",NA,"148503","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"177","2020-09-12 05:00:02-03","US","US","3088937","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","G. Hatschbach & C. Koczicki","33164","South America - Neotropics","Brazil",NA,NA,NA,"US01897583",NA,"Myrtales","O. Berg",NA,"1973","11","13","Mato Grosso do Sul","Rio Verde de Mato Grosso","Rod. BR 163","-54.8442001342773","-18.9181003570557",NA,NA,"US01897583_01 US01897583_02",NA,"87429","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"178","2020-09-12 05:00:02-03","US","US","2025604","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","A. Macedo","2671","South America - Neotropics","Brazil",NA,NA,NA,"US01897584",NA,"Myrtales","O. Berg",NA,"1950","10","31","Goiás","Jataí","Queixada","-51.7144012451172","-17.8813991546631",NA,NA,"US01897584_01 US01897584_02",NA,"75073","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"179","2020-09-12 05:00:02-03","US","US","2569731A","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","herbacea","Eugenia herbacea","H. S. Irwin & T. R. Soderstrom","7298","South America - Neotropics","Brazil",NA,NA,NA,"US01898069",NA,"Myrtales","O. Berg",NA,"1964","10","24","Goiás",NA,"30 km N of Itajaí on road to Caiaponia","-51.78","-17.2","800","1000","US01898069_01 US01898069_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"180","2020-09-02 16:33:48-03","Cenargen","CEN","80087","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Jair Eustáquio Quintino de Faria Jr.","1597",NA,"Brasil","Exsicatas",NA,"Botões florais verdes. HERBÁRIO UB - Goiás.","CEN00080087",NA,NA,"O.Berg","J. E. Q. Faria Júnior","2011","08","18","DF","BRASILIA","Reserva Biológica da Contagem.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00080087","2011","70570","auto",NA,NA,"08",NA,NA,NA,"1",NA,NA,NA
"181","2020-09-02 16:33:48-03","Cenargen","CEN","38958","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Glocimar Pereira-Silva","3804",NA,"Brasil","Exsicatas",NA,NA,"CEN00038958",NA,NA,"O.Berg","J. P. Amaral","1997","01","31",NA,NA,"Estrada Rio Aquidabán - Puerto Vallemi km 24,5. Departamento de Concepcion - Paraguay.","-57.400555","-22.896388","80","80","CEN00038958","2010",NA,NA,"-57.400555","-22.896388","05",NA,NA,NA,"4",NA,NA,NA
"182","2020-09-02 16:33:48-03","Cenargen","CEN","108830","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Marcelo Fragomeni Simon","3410",NA,"Brasil","Exsicatas",NA,"Arbusto baixo 1 m, bastante ramificado. Flores alvas. Frequente.","CEN00108830",NA,NA,"O.Berg","J. E. Q. Faria Júnior","2018","10","02","BA","FORMOSA DO RIO PRETO","ESEC Serra Geral do Tocantins. Parcela de monitoramento da flora. 20 km NE do acampamento da Vila dos Prazeres.","-45.973055","-10.670833","700","700","CEN00108830","2018",NA,NA,"-45.973055","-10.670833","12",NA,NA,NA,"3",NA,NA,NA
"183","2020-09-02 16:33:48-03","Cenargen","CEN","84711","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Gabriel Damasco do Vale","65",NA,"Brasil","Exsicatas",NA,NA,"CEN00084711",NA,NA,"O.Berg","C. E. B. Proença","2006","09","11","DF","BRASILIA","Fazenda Sucupira - Campo sujo próximo ao Capril.","48.0011111","15.9141666","1146","1146","CEN00084711","2014",NA,NA,"48.0011111","15.9141666","06",NA,NA,NA,"2",NA,NA,NA
"184","2020-09-02 16:33:48-03","Cenargen","CEN","35623","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Alexandre Bonesso Sampaio","234",NA,"Brasil","Exsicatas",NA,NA,"CEN00035623",NA,NA,"O.Berg","C. E. B. Proença","1998","08","26","DF","BRASILIA","Campos na entrada da Fazenda Sucupira (próximo ao Riacho Fundo) (CENARGEN/EMBRAPA).","-48.033333","-15.916666",NA,NA,"CEN00035623","2001",NA,NA,"-48.033333","-15.916666",NA,NA,NA,NA,"3",NA,NA,NA
"185","2020-09-02 16:33:48-03","Cenargen","CEN","67900","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Glocimar Pereira-Silva","12318",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00067900",NA,NA,"O.Berg","J. E. Q. Faria Júnior","2007","11","23","TO","PARANA","Cerca de 500 m a Leste da sede da fazenda do coronel Valente (ribeirão Funil).","-48.133888","-13.011666","290","290","CEN00067900","2009",NA,NA,"-48.133888","-13.011666","11",NA,NA,NA,"2",NA,NA,NA
"186","2020-09-02 16:33:48-03","Cenargen","CEN","75637","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Roberta Gomes Chacon","804",NA,"Brasil","Unicata",NA,NA,"CEN00075637",NA,NA,"O.Berg","J. E. Q. Faria Júnior","2010","11","01","DF","BRASILIA","APA da Cafuringa, fazenda do seu Jorge, 150 m da sede. Ponto 3.","-47.978611","-15.536111",NA,NA,"CEN00075637","2010",NA,NA,"-47.978611","-15.536111","11",NA,NA,NA,"1",NA,NA,NA
"187","2020-09-02 16:33:48-03","Cenargen","CEN","15958","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Efigênia de Melo","353",NA,"Brasil","Exsicatas",NA,"Doação Plantas do Brasil.","CEN00015958",NA,NA,"O.Berg",NA,"1990","07","31","DF","BRASILIA","Mumunhas, Rodeador, Braslândia.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00015958",NA,"70570","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"188","2020-09-02 16:33:48-03","Cenargen","CEN","205","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Antônio Costa Allem","205",NA,"Brasil","Exsicatas",NA,"Folhas estenófilas.","CEN00000205",NA,NA,"O.Berg","B. M. T. Walter","1976","10","09","MS","COXIM","Serra da Alegria. Beira de cerradão.","-54.7599983215332","-18.5067005157471",NA,NA,"CEN00000205","2001","102528","auto",NA,NA,"11",NA,NA,NA,"2",NA,NA,NA
"189","2020-09-02 16:33:48-03","Cenargen","CEN","12171","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Jorge Y. Tamashiro","124",NA,"Brasil","Exsicatas",NA,"Flores rosadas até brancacentas. Doação do Departamento de Biologia - UNESP - Ilha Solteira. II Reunião de Taxonomistas e Ecólogos (4 a 8/11/1985). Promoção Sociedade Botânica de São Paulo.","CEN00012171",NA,NA,"O.Berg","C. E. B. Proença","1985","11","05","MS","SELVIRIA","Fazenda do Sr. Cacildo Arantes.","-51.4188995361328","-20.3672008514404",NA,NA,"CEN00012171","1991","74358","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"190","2020-09-02 16:33:49-03","Cenargen","CEN","107698","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","herbacea","Eugenia herbacea","Leonardo Maurici Borges","980",NA,"Brasil","Exsicatas",NA,"Ramos esverdeados, alaranjados na base. folhas verde-claras. Cálice e hipanto verdes. Corola e filetes alvos. Em população densa. Amostra em sílica - gel (RBdna e/ou SPF). Doação Universidade de São Paulo. Herbário SPF.","CEN00107698",NA,NA,"O.Berg","M. Sobral","2012","11","06","GO","PIRANHAS","Serra de São João. Estrada para a Cachoeira São Domingos a partir da zona urbana de Piranhas; 43 km da zonz urbana; entornos da cachoeira, próximo a casa do propietário.","-51.9025","-16.618888","663","663","CEN00107698","2018",NA,NA,"-51.9025","-16.618888",NA,NA,NA,NA,"1",NA,NA,NA
"191","2020-10-16 10:36:30-03","UFG","HJ","7702","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, L.F.","5338",NA,"Brasil",NA,NA,NA,"HJ00007702",NA,NA,"O.Berg","M. Sobral","2012","10","27","Goiás","Rio Verde","Pousada do Rio Preto.","-50.949722","-18.0775",NA,NA,NA,NA,NA,NA,"50º56'59''W","18º4'39''S",NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-06-05 10:33:51-03","UFG","HJ","3749","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, L.F.","2123",NA,"Brasil",NA,NA,NA,"HJ00003749",NA,NA,"O.Berg",NA,"2006","01","26","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-10-16 10:36:30-03","UFG","HJ","4803","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, L.F.; Pereira, F.C.","4330",NA,"Brasil",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00004803",NA,NA,"O.Berg","Jair Eustáquio Quintino de Faria Júnior","2009","11","07","Goiás","Jataí","Fazenda Boa Vista","-52.078611","-17.97","1","1",NA,NA,NA,NA,"52º4'43''W","17º58'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-10-16 10:36:30-03","UFG","HJ","4850","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, L.F.; Pereira, F.C.","4158",NA,"Brasil",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00004850",NA,NA,"O.Berg","Jair Eustáquio Quintino de Faria Júnior","2009","09","19","Goiás","Jataí","Fazenda Boa Vista","-52.078611","-17.97","865","865",NA,NA,NA,NA,"52º4'43''W","17º58'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-10-16 10:36:30-03","UFG","HJ","4804","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, L.F.; Pereira, F.C.","4311",NA,"Brasil",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00004804",NA,NA,"O.Berg","Jair Eustáquio Quintino de Faria Júnior","2009","11","07","Goiás","Jataí","Fazenda Boa Vista","-52.078611","-17.97","867","867",NA,NA,NA,NA,"52º4'43''W","17º58'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-10-16 10:36:30-03","UFG","HJ","4851","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, L.F.; Pereira, F.C.","4174",NA,"Brasil",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00004851",NA,NA,"O.Berg","Jair Eustáquio Quintino de Faria Júnior","2009","09","19","Goiás","Jataí","Fazenda Boa Vista","-52.078611","-17.97","867","867",NA,NA,NA,NA,"52º4'43''W","17º58'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-06-05 10:33:51-03","UFG","HJ","3748","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, L.F.","1383",NA,"Brasil",NA,NA,NA,"HJ00003748",NA,NA,"O.Berg",NA,"2005","01","22","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-06-05 10:33:51-03","UFG","HJ","3747","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, L.F.","1304",NA,"Brasil",NA,NA,NA,"HJ00003747",NA,NA,"O.Berg",NA,"2005","01","22","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-10-16 10:36:30-03","UFG","HJ","4796","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, L.F.; Pereira, F.C.","4301",NA,"Brasil",NA,NA,"Campo úmido com inundação na estação chuvosa. Solos hidromórficos do tipo gleissolo","HJ00004796",NA,NA,"O.Berg","Jair Eustáquio Quintino de Faria Júnior","2009","11","07","Goiás","Jataí","Fazenda Boa Vista","-52.078611","-17.97","867","867",NA,NA,NA,NA,"52º4'43''W","17º58'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-06-05 10:33:51-03","UFG","HJ","3744","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, L.F.","1402",NA,"Brasil",NA,NA,NA,"HJ00003744",NA,NA,"O.Berg",NA,"2005","02","26","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-10-16 10:36:30-03","UFG","HJ","7703","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, L.F.","5198",NA,"Brasil",NA,NA,NA,"HJ00007703",NA,NA,"O.Berg","M. Sobral","2012","09","27","Goiás","Santa Rita do Araguaia","Zona Rural.","-53.193611","-17.383611",NA,NA,NA,NA,NA,NA,"53º11'37''W","17º23'1''S",NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-06-05 10:33:51-03","UFG","HJ","3745","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, L.F.","1602",NA,"Brasil",NA,NA,NA,"HJ00003745",NA,NA,"O.Berg",NA,"2005","03","26","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-06-05 10:33:51-03","UFG","HJ","3746","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Souza, L.F.","1622",NA,"Brasil",NA,NA,NA,"HJ00003746",NA,NA,"O.Berg",NA,"2005","04","24","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-10-16 10:36:30-03","UFG","HJ","6842","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Guilherme, FAG; Souza, LF","445",NA,"Brasil",NA,NA,NA,"HJ00006842",NA,NA,"O.Berg","L.F. Souza","2006","10","07","Goiás","Serranópolis","Aldeia do Guardião.","-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,"86936","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-13 11:26:40-03","USP","SPF","203702","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Mota, NFO","1723",NA,"Brasil",NA,NA,NA,"SPF00203702",NA,NA,"O.Berg","Stadnik, A","2010","11","12","Minas Gerais",NA,"Serra do Cabral","-44.315278","-17.704444","1190","1190",NA,NA,NA,NA,"-44.315278","-17.704444",NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-15 18:28:56-03","USP","SPF","220871","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Antar, GM","273",NA,"Brasil",NA,NA,"Subarbusto ca. 30 cm alt. Frutos amarelados.","SPF00220871",NA,NA,"O.Berg","Faria, JEQ","2013","10","29","Tocantins","Mateiros","Parque Estadual do Jalapão, Próximo à sede do Parque.","-46.506472","-10.575361","521","521",NA,"2014",NA,NA,"-46.506472","-10.575361","08",NA,NA,NA,NA,NA,NA,NA
"207","2019-11-13 11:26:40-03","USP","SPF","195821","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Paula-Souza, J","8277",NA,"Brasil",NA,NA,NA,"SPF00195821",NA,NA,"O.Berg","Faria, JEQ","2006","10","11","Goiás","Chapadão do Céu","Parque Nacional das Emas","-52.548900604248","-18.4074993133545",NA,NA,NA,"2012","44163","auto",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"208","2019-11-13 11:26:40-03","USP","SPF","85727","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Macedo, A","2671",NA,"Brasil",NA,NA,NA,"SPF00085727",NA,NA,"O.Berg","Mazine, FF",NA,NA,NA,"Goiás","Jataí",NA,"-51.7144012451172","-17.8813991546631",NA,NA,NA,"2003","75073","auto",NA,NA,"10",NA,"08",NA,NA,NA,NA,NA
"209","2019-11-13 11:26:40-03","USP","SPF","195819","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Paula-Souza, J","8521",NA,"Brasil",NA,NA,NA,"SPF00195819",NA,NA,"O.Berg","Faria, JEQ","2006","10","14","Goiás","Pirenópolis",NA,"-48.9592018127441","-15.852499961853",NA,NA,NA,"2012","40887","auto",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"210","2019-11-13 11:26:40-03","USP","SPF","41460","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Cesar, O","333",NA,"Brasil",NA,NA,NA,"SPF00041460",NA,NA,"O.Berg","Sobral, M","1984","10","25","Mato Grosso do Sul","Selvíria",NA,"-51.4188995361328","-20.3672008514404",NA,NA,NA,"1992","74358","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-15 18:28:59-03","USP","SPF","207761","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","herbacea","Eugenia herbacea","Pirani, JR; Mello-Silva, R; Devecchi, MF; Alves, GGN","6453",NA,"Brasil",NA,NA,"Arbusto ca. 60 cm alt., heliófilo, em cerrado de solo cascalhento. Frutos imaturos verde-amarelados.; Próximo às bases do Morro do Buraco.","SPF00207761",NA,NA,"O.Berg","Sobral, M","2013","09","04","Goiás","Alto Paraíso de Goiás","rodovia Alto Paraíso de Goiás - Niquelândia (GO 239), ca. 14 km de São Jorge em direção a Alto Paraíso de Goiás.","-47.709028","-14.133667","1203","1203",NA,"2018",NA,NA,"-47.709028","-14.133667","04",NA,NA,NA,NA,NA,NA,NA
"212","2021-03-15 18:28:59-03","USP","SPF","219699","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","herbacea","Eugenia herbacea","Borges, LM","980",NA,"Brasil",NA,NA,"Subarbusto fasciculado ca. 20 cm alt. Ramos esverdeados, alaranjados na base. Folhas verde-claras. Cálice e hipanto verdes. Corola e filetes alvos. Em população densa. Amostra em sílica-gel (RBdna e/ou SPF).; Borda do cânion. Solo ar","SPF00219699",NA,NA,"O.Berg","Sobral, M","2012","11","06","Goiás","Piranhas","Serra de São João, Estrada para a Cachoeira São Domingos a partir da zona urbana de Piranhas; 43 km da zona urbana; entornos da cachoeira, próximo à casa do proprietário.","-51.925833","-16.639444","663","663",NA,"2018",NA,NA,"-51.925833","-16.639444","04",NA,NA,NA,NA,NA,NA,NA
