"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"514","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306122","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Wurdack JJ",NA,"Southern America","Peru","Departamento de Amazonas, Provincia de Bagua. Along Rio Santiago 3-5km, above mouth.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306122 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306122",NA,"Fabales","Desv.",NA,"1962","10","08",NA,NA,NA,NA,"NL-U1306122",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"515","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306123","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Smith SF; Smith CC; Condon MA",NA,"Southern America","Peru","along the Swamp Trail, Explorer's Inn, near the confluence of Rio Tambopata and Rio La Torre. SW of Puerto Moldonado, Madre de Dios.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306123 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306123",NA,"Fabales","Desv.",NA,"1987","07","18",NA,NA,"-69.333333","-12.833333","NL-U1306123",NA,NA,NA,NA,NA,NA,"-69.333333","-12.833333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"516","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306124","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Holst BK; Liesner RL",NA,"Southern America","Venezuela","Estado Bolivar: Dist. Roscio; 'El Abismo; Rio El Samay, affluent of Icabaru.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306124 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306124",NA,"Fabales","Desv.",NA,"1985","10","21",NA,NA,"-61.633333","4.383333","NL-U1306124",NA,NA,NA,NA,NA,NA,"-61.633333","4.383333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"517","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306125","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Holst BK; Liesner RL",NA,"Southern America","Venezuela","Estado Bolivar: Dist. Roscio; 'El Abismo; Rio El Samay, affluent of Icabaru.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306125 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306125",NA,"Fabales","Desv.",NA,"1985","10","21",NA,NA,"-61.633333","4.383333","NL-U1306125",NA,NA,NA,NA,NA,NA,"-61.633333","4.383333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"518","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306126","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Prance GT; Hill RJ; Pennington TD; Ramos JM",NA,"Southern America","Peru","Peruvian Amazonia, Department of Loreto, Rio Javari, below mouth of Rio Curaca.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306126 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306126",NA,"Fabales","Desv.",NA,"1976","10","27",NA,NA,NA,NA,"NL-U1306126",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"519","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306127","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Solomon JC",NA,"Southern America","Bolivia","Department of Beni, Province of vaca Diez, 3.3 km from road between Riberalta and Guayaramerin, on the old road to Cachuela Esperanza, E of Riberalta, along path on right side.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306127 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306127",NA,"Fabales","Desv.",NA,"1981","09","09",NA,NA,"-65.833333","-11.083333","NL-U1306127",NA,NA,NA,NA,NA,NA,"-65.833333","-11.083333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"520","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306128","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Prance GT; et al.",NA,"Southern America","Bolivia","Bolivian Amazonia, State of Pando. S. Bank of Rio Abuna between Cachoeira Tres S. and Fortaleza, 3-16 km above mouth.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306128 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306128",NA,"Fabales","Desv.",NA,"1968","07","18",NA,NA,NA,NA,"NL-U1306128",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"521","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306129","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Prance GT; Rodrigues WA; Ramos JF; Farias LG",NA,"Southern America","Bolivia","Bolivian Amaonzia, State of Pando. W, bank of Rio Madeira, 3 km above Abuna.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306129 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306129",NA,"Fabales","Desv.",NA,"1968","11","13",NA,NA,NA,NA,"NL-U1306129",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"522","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306131","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Prance GT; Rodrigues WA; Ramos JF; Farias LG",NA,"Southern America","Bolivia","Bolivian Amazonia, State of Pando, South bank of Rio Abuna, 5 km above mouth.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306131 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306131",NA,"Fabales","Desv.",NA,"1968","11","14",NA,NA,NA,NA,"NL-U1306131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"523","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306132","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Meyer G",NA,"Southern America","Bolivia","Dpt. Beni: Cachuela Esperanza, Rio Beni. Xerophilous vegetation. Gneiss.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306132 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306132",NA,"Fabales","Desv.",NA,"1921","06","01",NA,NA,NA,NA,"NL-U1306132",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"524","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306133","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Meyer G",NA,"Southern America","Bolivia","Dpt. Beni: Cachuela Esperanza, Rio Beni. Tropical rainforest; granite zone.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306133 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306133",NA,"Fabales","Desv.",NA,"1923","01","23",NA,NA,NA,NA,"NL-U1306133",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"525","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306134","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Pennington RT; Harrison GJ; Monro AK; Rowe EC",NA,"Southern America","Bolivia","Pando, 74 km SW Cobija. Puerto Oro.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306134 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306134",NA,"Fabales","Desv.",NA,"1988","08","09",NA,NA,"-69.083333","-11.416667","NL-U1306134",NA,NA,NA,NA,NA,NA,"-69.083333","-11.416667",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"526","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306135","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Pennington RT",NA,"Southern America","Bolivia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306135 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306135",NA,"Fabales","Desv.",NA,"1988","08","01","Pando",NA,"-69.116667","-11.166667","NL-U1306135",NA,NA,NA,NA,NA,NA,"-69.116667","-11.166667",NA,"Magnoliopsidae",NA,"U 0159711",NA,NA,NA
"527","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306136","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Pennington RT; Harrison GJ; Monro AK; Rowe EC",NA,"Southern America","Bolivia","Pando, 54 km SW Cobija. Triunfo.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306136 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306136",NA,"Fabales","Desv.",NA,"1988","07","18",NA,NA,"-69.116667","-11.166667","NL-U1306136",NA,NA,NA,NA,NA,NA,"-69.116667","-11.166667",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"528","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306137","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Pennington RT; Harrison GJ; Monro AK; Rowe EC",NA,"Southern America","Bolivia","Pando, 74 km SW Cobija. Puerto Oro.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306137 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306137",NA,"Fabales","Desv.",NA,"1988","08","09",NA,NA,"-69.083333","-11.416667","NL-U1306137",NA,NA,NA,NA,NA,NA,"-69.083333","-11.416667",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"529","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306681","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Prance GT; Hill RJ; Pennington TD; Ramos JM",NA,"Southern America","Brazil","Plants of Brazilian Amazonia, state of Amazonas, Rio Javari. Estirao do Equador, Rio Javari.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306681 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306681",NA,"Fabales","Desv.",NA,"1976","10","22",NA,NA,NA,NA,"NL-U1306681",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"530","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306682","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Prance GT; et al.",NA,"Southern America","Brazil","Plants of Brazilian Amazonia, Territory of Rondonia, Basin of Rio Madeira. Road to Rio Branco, between Abuna and Rio Radeira.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306682 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306682",NA,"Fabales","Desv.",NA,"1968","07","15",NA,NA,NA,NA,"NL-U1306682",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"531","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306688","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Granville J-J de",NA,"Southern America","French Guiana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306688 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306688",NA,"Fabales","Desv.",NA,"1985","08","17",NA,NA,NA,NA,"NL-U1306688",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0022085",NA,NA,NA
"532","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306689","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Spironelo WR",NA,"Southern America","Brazil","Brasil, est. Amazonas, Munic de Manaus, Estrada ZF 1km 5.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306689 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306689",NA,"Fabales","Desv.",NA,"1992","09","29",NA,NA,NA,NA,"NL-U1306689",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"533","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306695","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Maas PJM; Maas-van de Kamer H; Mattos Silva LA",NA,"Southern America","Brazil","Flora of Brazi;. Bahia: Mun. de Santa Cruz Cabralia, 'Estacao Ecologia do Pau-Brasil', ca. 16 km W of Porto Seguro.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306695 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306695",NA,"Fabales","Desv.",NA,"1987","11","25",NA,NA,NA,NA,"NL-U1306695",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"534","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306708","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Spironelo WR",NA,"Southern America","Brazil","Brasil, est. Amazonas, Munic de Manaus, Estrada ZF 1km 5.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306708 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306708",NA,"Fabales","Desv.",NA,"1992","09","29",NA,NA,NA,NA,"NL-U1306708",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"535","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306709","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Krukoff BA",NA,"Southern America","Brazil","Basin of Rio Jurua. State of Amazonas; near mouth of Rio Embira (tributary of Rio Tarauaca).",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306709 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306709",NA,"Fabales","Desv.",NA,"1933","06","01",NA,NA,"-70.25","-7.5","NL-U1306709",NA,NA,NA,NA,NA,NA,"-70.25","-7.5",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"536","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306710","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Kuhlmann JG",NA,"Southern America","Brazil","Procedencia Rio de Janeiro in nilois Munda Novo Proper.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306710 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306710",NA,"Fabales","Desv.",NA,"1920","07","14",NA,NA,NA,NA,"NL-U1306710",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"537","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306711","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Kuhlmann JG",NA,"Southern America","Brazil","Procedencia Rio de Janeiro in nilois Munda Novo Proper.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306711 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306711",NA,"Fabales","Desv.",NA,"1920","07","14",NA,NA,NA,NA,"NL-U1306711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"538","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306712","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Prance GT; Pena BS; Ramos JF; Videcki Jr ER",NA,"Southern America","Brazil","Plants of Brazilian Amazonia, State of amazonas, Boca do Acre, Rios Purus & Acre. Vicinity of Boca do Acre. Varzea forest.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306712 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306712",NA,"Fabales","Desv.",NA,"1966","09","16",NA,NA,NA,NA,"NL-U1306712",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"539","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306713","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Ducke A",NA,"Southern America","Brazil","Procedencia Obidos (civ. Para) silva secundaire noir insundata.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306713 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306713",NA,"Fabales","Desv.",NA,"1926","06","30",NA,NA,NA,NA,"NL-U1306713",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"540","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306714","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Krukoff BA",NA,"Southern America","Brazil","Basin of Rio Madeira. State of Amazonas: Municipality Humayta, near Tres Casa.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306714 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306714",NA,"Fabales","Desv.",NA,"1934","09","14","Amazonas",NA,NA,NA,"NL-U1306714",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"541","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306716","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Ducke A",NA,"Southern America","Brazil","Rio Xingú (civ. Pará), regione flum. Tucuruhy sup.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306716 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306716",NA,"Fabales","Desv.","Pennington TD","1919","08","24","Pará",NA,NA,NA,"NL-U1306716",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0253386",NA,NA,NA
"542","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306717","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Kuhlmann JG",NA,"Southern America","Brazil","Porto Velho, Rio Madeira, civ. Amazonas.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306717 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306717",NA,"Fabales","Desv.","Pennington TD","1923","09","08","Rondônia",NA,NA,NA,"NL-U1306717",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0253387",NA,NA,NA
"543","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306719","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Prance GT",NA,"Southern America","Brazil","Amazonas. Basin of Rio Demeni, vicinity of Tototobí.",NA,NA,"Forest on terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306719 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306719",NA,"Fabales","Desv.","Pennington TD","1969","02","26","Amazonas",NA,NA,NA,"NL-U1306719",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0253362",NA,NA,NA
"544","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306720","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Prance GT",NA,"Southern America","Brazil","Amazonas. Basin of Rio Demeni, vicinity of Tototobí.",NA,NA,"Forest on terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306720 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306720",NA,"Fabales","Desv.","Pennington TD","1969","02","26","Amazonas",NA,NA,NA,"NL-U1306720",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0253361",NA,NA,NA
"545","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306721","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Prance GT; Pennington TD",NA,"Southern America","Brazil","Vicinity of Cachoeira, km. 96.",NA,NA,"Varzea forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306721 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306721",NA,"Fabales","Desv.","Pennington TD","1965","10","30","Pará",NA,NA,NA,"NL-U1306721",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0253389",NA,NA,NA
"546","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306722","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Pires JM; Black GA",NA,"Southern America","Brazil","Belém",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306722 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306722",NA,"Fabales","Desv.",NA,NA,NA,NA,"Pará",NA,"-48.470614","-1.437281","NL-U1306722",NA,NA,NA,NA,NA,NA,"-48.470614","-1.437281",NA,"Magnoliopsidae",NA,"U 0253390",NA,NA,NA
"547","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306786","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Spironelo WR",NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306786 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306786",NA,"Fabales","Desv.",NA,"1992","03","19","Amazonas",NA,"-60.025278","-3.113333","NL-U1306786",NA,NA,NA,NA,NA,NA,"-60.025278","-3.113333",NA,"Magnoliopsidae",NA,"U 0103905",NA,NA,NA
"548","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306723","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Forero E; Coêlho LF; Farias LG",NA,"Southern America","Brazil","Highway Abuña to Rio Branco, Km. 242-246, vicinity of Campinas.",NA,NA,"Disturbed forest on terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306723 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306723",NA,"Fabales","Desv.",NA,"1968","07","17","Acre",NA,NA,NA,"NL-U1306723",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0253385",NA,NA,NA
"549","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306725","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Santos MR dos",NA,"Southern America","Brazil","Pará, munic. de Almeirim, Monte Dourado. Estrada do Sul do Pacanari.",NA,NA,"Mata de terra firme, solo argiloso.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306725 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306725",NA,"Fabales","Desv.",NA,"1978","12","05","Pará",NA,NA,NA,"NL-U1306725",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0253358",NA,NA,NA
"550","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306726","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Santos MR dos",NA,"Southern America","Brazil","Pará, munic. de Almeirim, Monte Dourado. Estrada do Sul do Pacanari.",NA,NA,"Mata de terra firme, solo argiloso.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306726 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306726",NA,"Fabales","Desv.",NA,"1978","12","01","Pará",NA,NA,NA,"NL-U1306726",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0189518",NA,NA,NA
"551","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306727","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Santos MR dos",NA,"Southern America","Brazil","Pará, munic. de Almeirim, Monte Dourado. Estrada do Sul do Pacanari.",NA,NA,"Mata de terra firme, solo argiloso.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306727 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306727",NA,"Fabales","Desv.",NA,"1978","12","01","Pará",NA,NA,NA,"NL-U1306727",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0253359",NA,NA,NA
"552","2020-02-08 09:09:13-03","NBC","NL-BOTANY","U.1306728","PreservedSpecimen","Plantae","Leguminosae-Mim.","Inga","capitata","Inga capitata","Troon F van",NA,"Southern America","Surinam",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1306728 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1306728",NA,"Fabales","Desv.",NA,"1978","04","01",NA,NA,NA,NA,"NL-U1306728",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0189515",NA,NA,NA
