"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","typeStatus","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"140","2019-08-27 13:25:29-03","IAP","PACA-AGP","44058","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Rambo, B.",NA,"Brasil",NA,NA,"SEM MATERIAL Habitat: in paludosis dumetosis alte Fenofase: flor e fruto","PACA044058",NA,"1949","10","24","Magnoliophyta","Cyperales","Vahl","RS","Barreto Vianna","-51.2299995422363","-30.0331001281738",NA,NA,"Emrich-Rambo",NA,"Porto Alegre",NA,NA,"1954","07","23",NA,NA,"29946","auto","Liliatae",NA,NA,NA
"141","2019-08-27 13:25:29-03","IAP","PACA-AGP","682","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","C. Orth SJ",NA,"Brasil",NA,NA,"Habitat: in paludosis dumetosis alte Fenofase: flor e fruto","PACA000682",NA,"1931","11","13","Magnoliophyta","Cyperales","Vahl","RS","Esteio","-51.2299995422363","-30.0331001281738",NA,NA,"Emrich-Rambo",NA,"Porto Alegre",NA,NA,"1954","07","23",NA,NA,"29946","auto","Liliatae",NA,NA,NA
"142","2019-08-27 13:25:29-03","IAP","PACA-AGP","39284","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in paludosis dumetosis alte Fenofase: flor e fruto","PACA039284",NA,"1948","12","29","Magnoliophyta","Cyperales","Vahl","RS","Itapoan - Campo do Varejao","-51.2299995422363","-30.0331001281738",NA,NA,"Emrich-Rambo",NA,"Porto Alegre",NA,NA,"1954","07","23",NA,NA,"29946","auto","Liliatae",NA,NA,NA
"143","2019-08-27 13:25:29-03","IAP","PACA-AGP","38923","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Corseuil",NA,"Brasil",NA,NA,"SEM MATERIAL Habitat: in paludosis dumetosis alte Fenofase: flor e fruto","PACA038923",NA,"1948","12",NA,"Magnoliophyta","Cyperales","Vahl","RS","Ponta Grossa","-51.2299995422363","-30.0331001281738",NA,NA,"Emrich-Rambo",NA,"Porto Alegre",NA,NA,"1954","07","23",NA,NA,"29946","auto","Liliatae",NA,NA,NA
"144","2019-08-27 13:25:29-03","IAP","PACA-AGP","25577","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Rambo, B.",NA,"Brasil",NA,NA,"Habitat: in paludosis alte dumetosis Fenofase: flor e fruto","PACA025577",NA,"1944","01",NA,"Magnoliophyta","Cyperales","Vahl","RS","Fazenda Santa Cecilia","-54.3199996948242","-30.3363990783691",NA,NA,"Emrich-Rambo",NA,"São Gabriel",NA,NA,"1954","07","23",NA,NA,"56206","auto","Liliatae",NA,NA,NA
"145","2021-04-07 11:42:38-03","UFMS","CGMS","74017","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","A. Pott; V.J. Pott, M. Pereira, R.A. Mauro & W. Tomas",NA,"Brasil",NA,NA,"CPAP - 8219. Habitat: Campo Muito Alagavel. Solo areno-siltoso, superficie orgânica. Relevo plano. Habito: Erva cespitosa 1. 5 m de altura. Esparsa A Abundante.","CGMS1106882","5753","1991","02","04",NA,NA,"Vahl","Mato Grosso do Sul","Fazenda Fazendinha (Largo Do Mamao), Sub-Regiao Deaquidauana, Area Do Rio Negro, Pantanal.","-56.3833333","-19.4833333",NA,NA,NA,NA,"Aquidauana","90","90",NA,NA,NA,"-56,3833333","-19,4833333",NA,NA,NA,NA,NA,NA
"146","2021-04-07 11:42:38-03","UFMS","CGMS","33980","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","M. Rocha; C.C.S. Júnior; L.C.S. Magalhães",NA,"Brasil",NA,NA,"Profundidade da água no local com aproximadamente 63,5 cm. Habitat: Pirizal (Comunidade com dominância de Cyperus giganteus), área inundável. Solo argiloso com alto teor de matéria orgânica. Habito: Erva.","CGMS1063376","97","2011","02","24",NA,NA,"Vahl","Mato Grosso do Sul","Próximo a BR-262.","-56.9538889","-19.7766667",NA,NA,"M. Rocha",NA,"Miranda","95","95","2011","02","24","-56,9538889","-19,7766667",NA,NA,NA,NA,NA,NA
"147","2021-04-07 11:42:38-03","UFMS","CGMS","74013","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","V.J. Pott; N.C. Bueno, C.J. Ferreira & M.E. Coutinho",NA,"Brasil",NA,NA,"Murundu-Alegre. Apos A Enchente. CPAP - 6609. Habitat: Lagoa Temporaria, Ainda Umida. Solo arenoso com matéria orgânica. Relevo plano. Habito: Erva rosulada, 1 m de altura. Raro.","CGMS1106878","1014","1985","09","28",NA,NA,"Vahl","Mato Grosso do Sul","Entre As 2 Lagoas Temporarias Prox. Ao Caapao Decaranda, Area Do Bufalo, Leque Sub-Regiao Abobral.","-51.05","-19.2333333",NA,NA,NA,NA,"Corumbá","95","95",NA,NA,NA,"-51,05","-19,2333333",NA,NA,NA,NA,NA,NA
"148","2021-04-07 11:42:38-03","UFMS","CGMS","41679","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","V.J. Pott; A. Pott; A.C.M. Cristaldo; G. Hatschbach",NA,"Brasil",NA,NA,NA,"CGMS1071667","5927","2002","11","10",NA,NA,"Vahl","Mato Grosso do Sul","Estrada MS-382, 33 Km norte da bifurcação para Assentamento Guaicurus, 79 Km oeste de Bonito, Pantanal.","-57.1169445","-20.9966666",NA,NA,"V.J. Pott",NA,"Porto Murtinho","130","130",NA,NA,NA,"-57,1169445","-20,9966666",NA,NA,NA,NA,NA,NA
"149","2021-04-07 11:42:38-03","UFMS","CGMS","53855","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","B.A. Coutinho; C. Aoki, B.A. Arrua",NA,"Brasil",NA,NA,"Inflorescência bege. Fruto ausente. Habitat: Pantanal. Habito: Planta aquática emergente enraizada em baceiro.","CGMS1083823","155","2015","02","09",NA,NA,"Vahl","Mato Grosso do Sul","Baía Grande - Estância Pôr-do-Sol.","-55.8644444","-20.3013889",NA,NA,"V.J. Pott",NA,"Aquidauana","140","140","2015","09","29","-55,8644444","-20,3013889",NA,NA,NA,NA,NA,NA
"150","2021-04-07 11:42:38-03","UFMS","CGMS","41677","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","V.J. Pott; M. Catapan; D. Orem",NA,"Brasil",NA,NA,"Coordenadas originais 17°37#?#62,00'S 57°24#?#83,00'W Habitat: Batume (baceiro), ilha flutuante já firme ao longo do Rio. Solo argiloso. Relevo plano. Habito: Erva aquática emergente. Ocasional. 2,00m de altura.","CGMS1071665","4397","2001","03","24",NA,NA,"Vahl","Mato Grosso","Rio Alegre, Parque Nacional do Pantanal.","-57.4","-17.6166667",NA,NA,"V.J. Pott",NA,"Poconé",NA,NA,NA,NA,NA,"-57,4","-17,6166667",NA,NA,NA,NA,NA,NA
"151","2021-04-07 11:42:38-03","UFMS","CGMS","37501","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","G. Catian",NA,"Brasil",NA,NA,NA,"CGMS1066916","28","2013","03","23",NA,NA,"Vahl","Mato Grosso do Sul","Miranda-Abobral, Fazenda São João.","-57.0333333","-19.4016667",NA,NA,"V.J. Pott",NA,"Miranda","89","89","2013","03","27","-57,0333333","-19,4016667",NA,NA,NA,NA,NA,NA
"152","2021-04-07 11:42:38-03","UFMS","CGMS","76916","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","A.P.R.O. Silva; L.C. R. Paula & V.J Pott",NA,"Brasil",NA,NA,NA,"CGMS1109904","119","2019","10","01",NA,NA,"Vahl","Mato Grosso do Sul","Planície alagavél proxima ao canal do mirim. Parque Natural Municipal de Naviraí.","-53.7202778","-23.1344444",NA,NA,"V.J. Pott",NA,"Naviraí","230","230","2019","10","01","-53,7202778","-23,1344444",NA,NA,NA,NA,NA,NA
"153","2021-04-07 11:42:38-03","UFMS","CGMS","76885","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","M. Arouche; A.K.P Santos, P.F. Oliveira & V.J. Pott",NA,"Brasil",NA,NA,NA,"CGMS1109873","13","2019","09","26",NA,NA,"Vahl","Mato Grosso do Sul","Estrada principal do parque próximo a ponte com a placa das aves. Parque Estadual das Varzeas do Rio Ivinhema.","-53.7022222","-22.9288889",NA,NA,"V.J. Pott",NA,"Jateí","229","229","2019","09","26","-53,7022222","-22,9288889",NA,NA,NA,NA,NA,NA
"154","2021-04-07 11:42:38-03","UFMS","CGMS","74016","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","A. Pott; V.J. Pott, A. Boock, M.R. Araujo, O. Souza & M. Pereira",NA,"Brasil",NA,NA,"Ponto 99. Sem Gado Ha 12 Anos. CPAP - 4423. Habitat: Vazante (Canal De Drenagem) Alagavel 1,5M, C/ Thalia (Caetezal). Solo: aluvião vértico, orgânico na superfície. Relevo plano deprimido. Habito: Erva cespitosa 1,7 m de altura. Freq","CGMS1106881","3937","1987","12","09",NA,NA,"Vahl","Mato Grosso do Sul","Fazenda Acurizal, Nabileque, Pantanal.","-57.1666667","-19.6333333",NA,NA,"A. Pott & V. J. Pott",NA,"Corumbá","90","90",NA,NA,NA,"-57,1666667","-19,6333333",NA,NA,NA,NA,NA,NA
"155","2021-04-07 11:42:38-03","UFMS","CGMS","76853","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","V. Torres; A.L.B. Pereira, F. Pinheiro & V.J. Pott",NA,"Brasil",NA,NA,"Flor cor verde amarelada. Habitat: margem de lagoa, substrato arenoargiloso; relevo plano. Habito: Emergente","CGMS1109841","9","2019","09","25",NA,NA,"Vahl","Mato Grosso do Sul","Várzeas do Rio Ivinhema. Parque Estadual das Varzeas do Rio Ivinhema.","-53.6297223","-22.8930555",NA,NA,"V.J. Pott",NA,"Jateí","212","212",NA,NA,NA,"-53,6297223","-22,8930555",NA,NA,NA,NA,NA,NA
"156","2021-04-07 11:42:38-03","UFMS","CGMS","74015","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","V.J. Pott; S.M. Salis, A. Arantes & R. R. da Silva",NA,"Brasil",NA,NA,"CPAP - 15619. Habitat: Vala De Borda De Aterro. Solo argiloso. Relevo plano. Habito: Erva aquatica emergente. Comum.","CGMS1106880","3103","1996","03","27",NA,NA,"Vahl","Mato Grosso do Sul","Aterro, Periferia Da Cidade, 5Km Do Hotel Doscamalotes.","-57.75","-21.6833333",NA,NA,"V. J. Pott",NA,"Porto Murtinho","85","85","1996","03","27","-57,75","-21,6833333",NA,NA,NA,NA,NA,NA
"157","2021-04-07 11:42:38-03","UFMS","CGMS","41678","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","V.J. Pott; L.C.P. Lima",NA,"Brasil",NA,NA,"FlorEstéril. Habitat: Córrego tomado desta espécie num certo trecho. Solo areia sabão. Relevo quase plano. Habito: Erva aquática emergente. Dominante.","CGMS1071666","4939","2001","09","16",NA,NA,"Vahl","Mato Grosso do Sul","Reserva Acurizal, córrego do Retiro, fundos da sede, lado direito, Pantanal do Rio Paraguai.","-57.5597222","-17.8416666",NA,NA,"V.J. Pott",NA,"Corumbá",NA,NA,NA,NA,NA,"-57,5597222","-17,8416666",NA,NA,NA,NA,NA,NA
"158","2021-04-07 11:42:38-03","UFMS","CGMS","74014","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","V.J. Pott; J. dos S.V. da Silva, M. de Abdon",NA,"Brasil",NA,NA,"Pontederia Cordata Var Lancifolia No Entorno. CPAP - 12013. Habitat: Centro De Lagoa Com 20Cm Água. Solo arenoso. Relevo plano. Habito: Erva aquatica 2,5m. Muito Freqüente.","CGMS1106879","2147","1993","09","30",NA,NA,"Vahl","Mato Grosso do Sul","Faz. Ipanema, Nhecolandia, Pantanal.","-56.6","-19",NA,NA,"V. J. Pott",NA,"Corumbá","90","90",NA,NA,NA,"-56,6","-19",NA,NA,NA,NA,NA,NA
"159","2021-04-07 11:42:38-03","UFMS","CGMS","32775","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","I.G.C. Bieski; Sr. Libério Amorim Neto, Aline Bispo Santos Januário",NA,"Brasil",NA,NA,NA,"CGMS1062215","276","2011","04","19",NA,NA,"Vahl","Mato Grosso","Cavalo Branco (Distrito do Chumbo).","-56.6166667","-15.9333333",NA,NA,"V.J. Pott",NA,"Poconé",NA,NA,"2011",NA,NA,"-56,6166667","-15,9333333",NA,NA,NA,NA,NA,NA
"160","2021-04-07 11:42:38-03","UFMS","CGMS","33979","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","M. Rocha; C.C.S. Júnior; L.C.S. Magalhães",NA,"Brasil",NA,NA,"Profundidade da água no local com aproximadamente 63,5 cm. Habitat: Pirizal (Comunidade com dominância de Cyperus giganteus), área inundável. Solo argiloso com alto teor de matéria orgânica. Habito: Erva.","CGMS1063375","96","2011","02","24",NA,NA,"Vahl","Mato Grosso do Sul","Próximo a BR-262.","-56.9538889","-19.7766667",NA,NA,"M. Rocha",NA,"Miranda","95","95","2011","02","24","-56,9538889","-19,7766667",NA,NA,NA,NA,NA,NA
"161","2021-04-07 11:42:38-03","UFMS","CGMS","59323","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","S. Torrecilha; J.L.C.S. Almeida; G.P. Freitas; M.G.G. Carrijo",NA,"Brasil",NA,NA,"Inflorescência marrom. Habitat: Transição brejo, mata ciliar, canal da Lagoa do Leite Habito: Erva aquática.","CGMS1089239","15","2015","11","09",NA,NA,"Vahl","Mato Grosso do Sul","Parque Estadual Várzeas do Ivinhema.","-53.6541667","-22.9330556",NA,NA,"V.J. Pott",NA,"Jateí","232","232","2015","11","09","-53,6541667","-22,9330556",NA,NA,NA,NA,NA,NA
"162","2021-04-07 11:42:38-03","UFMS","CGMS","13071","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","U.M. Resende",NA,"Brasil",NA,NA,NA,"CGMS1042463",NA,"2002",NA,NA,NA,NA,"Vahl","Mato Grosso do Sul",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"Bonito",NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA
"163","2021-04-07 11:42:38-03","UFMS","CGMS","2150","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","C.A. Conceição",NA,"Brasil",NA,NA,"Flor amarelada. Habitat: Terrestre. Habito: Herbáceo.","CGMS1017095","1314","1983","04","03",NA,NA,"Vahl","Mato Grosso do Sul","Ilha flutuante da Delta do rio Taquri.","-57.6533012390137","-19.0091991424561",NA,NA,"A.C. Araújo",NA,"Corumbá",NA,NA,"1997","04","30",NA,NA,"295160","auto",NA,NA,NA,NA
"164","2021-04-07 11:42:38-03","UFMS","CGMS","4353","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","U.M. Resende",NA,"Brasil",NA,NA,NA,"CGMS1017093","596","1996","01","15",NA,NA,"Vahl","Mato Grosso do Sul","Morrinho.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"165","2021-04-07 11:42:38-03","UFMS","CGMS","56013","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","V.J. Pott; A. Pott",NA,"Brasil",NA,NA,NA,"CGMS1085970","7865","2005","08","12",NA,NA,"Vahl","Mato Grosso do Sul","Pousada Mangabal (Fazenda Pouso Alto), lagoa da sede da Vazante Mangabal, sub-região da Nhecolândia, Pantanal.","-57.6533012390137","-19.0091991424561",NA,NA,"V.J.Pott",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"166","2021-04-07 11:42:38-03","UFMS","CGMS","2458","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","C.A. Conceição",NA,"Brasil",NA,NA,NA,"CGMS1017094","1301","1983","03","25",NA,NA,"Vahl","Mato Grosso do Sul",NA,"-57.6016998291016","-19.0046997070312",NA,NA,"A.C. Araújo",NA,"Ladário",NA,NA,"1997","04","30",NA,NA,"23141","auto",NA,NA,NA,NA
"167","2021-04-07 11:42:38-03","UFMS","CGMS","17432","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","V.R.B. Maria",NA,"Brasil",NA,NA,NA,"CGMS1046730","722","2006","10","27",NA,NA,"Vahl","Mato Grosso do Sul","Microbacia do Córrego Café.","-54.9869003295898","-19.4493999481201",NA,NA,NA,NA,"Rio Negro",NA,NA,NA,NA,NA,NA,NA,"35127","auto",NA,NA,NA,NA
"168","2019-11-27 13:47:29-03","UFS","ASE","13943","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Pereira-Silva, G; Moreira, GA; Amaral, JP","Southern America","Brasil",NA,NA,"Erva cespitosa aquática. Frequência ocasional. Lagoa sazonal em fenda de Plintossolo. Área de influência indireta.; Erva cespitosa aquática. Frequência ocasional. Lagoa sazonal em fenda de Plintossolo. Área de influência indireta.; Ce","ASE0006871","11648","2007","05","07","Magnoliophyta",NA,"Vahl","Tocantins","Estrada rio Mucambão - Palmeirópolis, km 06","-48.288333","-13.165833",NA,NA,NA,NA,"Palmeirópolis","440","440",NA,NA,NA,"-48.288333","-13.165833",NA,NA,NA,NA,NA,NA
"169","2019-11-27 13:47:29-03","UFS","ASE","36285","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Melo, E; França, F; Silvestre, FS","Southern America","Brasil",NA,NA,"Erva ereta. Aproximadamente 3 m. Escapo verde. Bainha das folhas vinácea.","ASE0036990","3769","2005","03","25","Magnoliophyta",NA,"Vahl","Bahia","Marimbus","-45.183","-12.4523","ASE0036990",NA,"Melo, E",NA,"Andaraí",NA,NA,"2011","05",NA,"-45.183","-12.4523",NA,NA,NA,NA,NA,NA
"170","2021-03-01 16:19:29-03","UNICAMP","UEC","179172","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Aparecida da Silva, M; Fonseca, CLS; Marques, RNS",NA,"Brazil",NA,NA,"Folha: SE-23-Y-A. Erva flexível ca. 1,80m altura. Inflorescência amarronzada. Folhas concolores verdes.; Vegetação: campo limpo entre o Lago Verde (natural) e o cerradão.","UEC002222","7891","2013","01","20","Liliopsida",NA,"Vahl","Minas Gerais","Poço Verde (Lago Verde). Cerca de 3 Km da cidade, saída para Guarda-Mor na BR 352.","-47.333333","-18.716667","UEC002222",NA,"Aparecida da Silva, M",NA,"Coromandel","856","856","2013","04","03","-47.333333","-18.716667",NA,NA,NA,NA,NA,NA
"171","2020-02-18 09:32:01-03","UNICAMP","UEC","102518","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Ferrucci, MS; Cáceres, SA; Dematteis, M; Ranea, R; Sosa, MM",NA,"Argentina",NA,NA,"ori, En enbalsamado.","UEC075240","1234","1997","09","04","Liliopsida",NA,"Vahl","Corrientes","Laguna Iberá, nacientes del Miriñay",NA,NA,"UEC075240",NA,"López, MG",NA,"Mercedes",NA,NA,"1997","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-08-20 09:59:39-03","UNICAMP","UEC","142956","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Destefani, ACC; Jacovac, ACC; Campos-Filho, EM; Lima, RAF; Vosgueritchian, SB",NA,"Brazil",NA,NA,"Erva com 2,0 metros.","UEC075246","207","2005","03","29","Liliopsida",NA,"Vahl","São Paulo","Distrito de Itapitangui, Parque Estadual de Jacupiranga, Núcleo do Cedro. Floresta sobre restinga.","-48.064444","-25.0025","UEC075246",NA,NA,NA,"Cananéia",NA,NA,NA,NA,NA,"-48.064444","-25.0025",NA,NA,NA,NA,NA,NA
"173","2019-08-20 09:59:39-03","UNICAMP","UEC","146629","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Paiva, JGA; Fank-de-Carvalho, SM",NA,"Brazil",NA,NA,"Fruto castanho.","UEC075241","83","2002","11","08","Liliopsida",NA,"Vahl","Distrito Federal","Parque Olhos d'água","-47.887778","-15.744444","UEC075241",NA,"Paiva, JGA",NA,"Brasília",NA,NA,"2002","11","08","-47.887778","-15.744444",NA,NA,NA,NA,NA,NA
"174","2021-03-01 16:19:29-03","UNICAMP","UEC","185109","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Paiva, JGA; Fank-de-Carvalho, SM",NA,"Brazil",NA,NA,"Fruto castanho.","UEC011159","83a","2002","11","12","Liliopsida",NA,"Vahl","Distrito Federal","Pq. Olhos D' Água. Alt. 1050m. Cerrado ss.","-47.887778","-15.744444","UEC011159",NA,"Paiva, JGA",NA,"Brasília",NA,NA,"2002","11","08","-47.887778","-15.744444",NA,NA,NA,NA,NA,NA
"175","2021-03-01 16:19:29-03","UNICAMP","UEC","136592","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Prado, AL; Prado, BA; França, SM",NA,"Brazil",NA,NA,"Erva, ca. 80cm de altura; flores creme.","UEC070945","3229","1993","01","19","Liliopsida",NA,"Vahl","Mato Grosso","Estrada para Faz. Santa Isabel, Proximidades do IBAMA. Campo perturbado.","-56.6227989196777","-16.2567005157471","UEC070945",NA,"Prado, AL",NA,"Poconé",NA,NA,"2000",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA
"176","2021-03-01 16:19:29-03","UNICAMP","UEC","123312","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Prado, AL; Prado, BA; França, SM",NA,"Brazil",NA,NA,"Erva, ca. 80cm de altura; flores creme.","UEC075247","3229","1993","01","19","Liliopsida",NA,"Vahl","Mato Grosso","Estrada para Faz. Santa Isabel, Proximidades do IBAMA. Campo perturbado.","-56.6227989196777","-16.2567005157471","UEC075247",NA,"Prado, AL",NA,"Poconé",NA,NA,"2000",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA
"177","2021-03-01 16:19:29-03","UNICAMP","UEC","123251","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Prado, AL; Rodrigues, LM; França, JM",NA,"Brazil",NA,NA,"herbácea, ca 100cm, flor de cor esverdeada, planta entouceirada","UEC075250","1326","1992","02","19","Liliopsida",NA,"Vahl","Mato Grosso","Fazenda Santa Isabel","-56.6227989196777","-16.2567005157471","UEC075250",NA,NA,NA,"Poconé",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA
"178","2019-08-20 09:59:39-03","UNICAMP","UEC","105617","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Allem, AC; Vieira, G",NA,"Brazil",NA,NA,"ori, Erva cespitosa 30-80cm altura. Campo sujo - beira de aterro. Solo argiloso.","UEC075239","2611","1979","10","10","Liliopsida",NA,"Vahl","Mato Grosso","Fazenda Santa Izabel","-56.6227989196777","-16.2567005157471","UEC075239",NA,"Allem, AC",NA,"Poconé",NA,NA,"1979","10",NA,NA,NA,"200792","auto",NA,NA,NA,NA
"179","2021-03-01 16:19:29-03","UNICAMP","UEC","136460","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Prado, AL",NA,"Brazil",NA,NA,"Erva alta, ca. 1,2m de altura.","UEC075248","1623","1992","09","22","Liliopsida",NA,"Vahl","Mato Grosso","Faz. Santa Isabel, À 13Km da Rod. Transpantaneira, Km 117, Poconé-Porto Jofre.","-56.6227989196777","-16.2567005157471","UEC075248",NA,NA,NA,"Poconé",NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA
"180","2019-08-20 09:59:39-03","UNICAMP","UEC","192937","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Tucan, RO",NA,"Brazil",NA,NA,NA,"UEC129709","4","2002","10","05","Liliopsida",NA,"Vahl","Mato Grosso do Sul","Baia do Jacadigo","-57.6533012390137","-19.0091991424561","UEC129709",NA,"Porfírio, GEO",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"181","2019-08-20 09:59:39-03","UNICAMP","UEC","148206","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Dahlström, L",NA,"Brazil",NA,NA,NA,"UEC075245","31","2008","04","01","Liliopsida",NA,"Vahl","São Paulo","Campo de gramíneas, encharcado e com poucos arbustos","-47.7000007629395","-21.5499992370605","UEC075245",NA,"Dinato, DO",NA,"Luís Antônio",NA,NA,"2008",NA,NA,NA,NA,"26872","auto",NA,NA,NA,NA
"182","2019-08-20 09:59:39-03","UNICAMP","UEC","94551","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Faria, AD; Belinello, R; Galvão, JC; Aona, LYS; Matsumoto, K",NA,"Brazil",NA,NA,NA,"UEC075243","96120","1996","07","10","Liliopsida",NA,"Vahl","São Paulo","SP 563, km 113, Perto da ponte sobre o Rio do Peixe (Ponte Nova).","-51.7000007629395","-21.4799995422363","UEC075243",NA,"Tucker, GC",NA,"Ouro Verde",NA,NA,"2000",NA,NA,NA,NA,"17733","auto",NA,NA,NA,NA
"183","2021-03-01 16:19:29-03","UNICAMP","UEC","94570","S","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Faria, AD; Aona, LYS; Matsumoto, K; Galvão, JC; Belinello, R",NA,"Brazil",NA,NA,"Perto do cemitério, sentido S.R. D'Oeste_Santa Clara D'Oeste.","UEC087729","97343","1997","01","30","Liliopsida",NA,"Vahl","São Paulo","Brejo Localizado em Estrada de Terra","-50.8300018310547","-20.1399993896484","UEC087729",NA,"Faria, AD",NA,"Santa Rita D'oeste",NA,NA,"1998","11",NA,NA,NA,"19162","auto",NA,NA,NA,NA
