"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"244","2015-09-03 21:31:24-03","MNHN","RECOLNAT_MNHN_P","P00255307","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Ule, E.","1888","10",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255307' target='other'> <mi>dwc_moreinfo</mi></a>","P00255307",NA,NA,NA,"Michx.",NA,NA,"Ste Catherine",NA,NA,"P00255307_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"963"
"245","2015-09-03 21:31:24-03","MNHN","RECOLNAT_MNHN_P","P00255308","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Dumont d'Urville, J.S.C.",NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255308' target='other'> <mi>dwc_moreinfo</mi></a>","P00255308",NA,NA,NA,"Michx.",NA,NA,"Ste Catherine",NA,NA,"P00255308_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2015-09-04 19:13:28-03","MNHN","RECOLNAT_MNHN_P","P00255309","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Warming, E.",NA,"12",NA,NA,"Brésil","hb",NA,"donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255309' target='other'> <mi>dwc_moreinfo</mi></a>","P00255309",NA,NA,NA,"Michx.",NA,NA,NA,NA,NA,"P00255309_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2015-09-04 19:13:27-03","MNHN","RECOLNAT_MNHN_P","P00255310","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Weddell, H.A.","1844",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255310' target='other'> <mi>dwc_moreinfo</mi></a>","P00255310",NA,NA,NA,"Michx.","Clarke",NA,"Bords du rio Tocantins",NA,NA,"P00255310_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2347"
"248","2015-09-03 21:31:24-03","MNHN","RECOLNAT_MNHN_P","P00255311","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Weddell, H.A.","1844",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255311' target='other'> <mi>dwc_moreinfo</mi></a>","P00255311",NA,NA,NA,"Michx.","Clarke",NA,"Bords du rio Tocantins",NA,NA,"P00255311_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2347"
"249","2015-09-03 21:31:24-03","MNHN","RECOLNAT_MNHN_P","P00255312","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Weddell, H.A.","1844",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255312' target='other'> <mi>dwc_moreinfo</mi></a>","P00255312",NA,NA,NA,"Michx.","Clarke",NA,"Bords du Rio Tocantins",NA,NA,"P00255312_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2015-09-04 19:13:28-03","MNHN","RECOLNAT_MNHN_P","P00255313","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Weddell, H.A.","1844",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255313' target='other'> <mi>dwc_moreinfo</mi></a>","P00255313",NA,NA,NA,"Michx.","Clarke",NA,"Minas Geraes",NA,NA,"P00255313_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1026"
"251","2015-09-04 19:13:28-03","MNHN","RECOLNAT_MNHN_P","P00255314","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Pedersen, T.M.","1967","10","18",NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255314' target='other'> <mi>dwc_moreinfo</mi></a>","P00255314",NA,NA,NA,"Michx.",NA,NA,"Dep. Misiones, Santiago, estancia la soledad (Isla Carpincho)",NA,NA,"P00255314_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8648"
"252","2015-09-04 19:13:27-03","MNHN","RECOLNAT_MNHN_P","P00255315","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Balansa, B.","1880","11",NA,NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255315' target='other'> <mi>dwc_moreinfo</mi></a>","P00255315",NA,NA,NA,"Michx.",NA,NA,"Guarapi",NA,NA,"P00255315_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3024"
"253","2015-09-03 21:32:36-03","MNHN","RECOLNAT_MNHN_P","P00255316","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Herb. Richard",NA,NA,NA,NA,"Chili","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255316' target='other'> <mi>dwc_moreinfo</mi></a>","P00255316",NA,NA,NA,"Michx.",NA,NA,NA,NA,NA,"P00255316_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2014-08-18 15:54:25-03","MNHN","RECOLNAT_MNHN_P","P00255317","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Pedersen, T.M.","1967","12","28",NA,"Argentine","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255317' target='other'> <mi>dwc_moreinfo</mi></a>","P00255317",NA,NA,NA,"Michx.",NA,NA,"Corrientes, Dep. General Paz, Paso Florente",NA,NA,"P00255317_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8734"
"255","2015-09-04 07:41:08-03","MNHN","RECOLNAT_MNHN_P","P00255318","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Pedersen, T.M.","1967","4","27",NA,"Argentine","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255318' target='other'> <mi>dwc_moreinfo</mi></a>","P00255318",NA,NA,NA,"Michx.",NA,NA,"Corrientes, dept. Mburucuya, estancia Santa Teresa",NA,NA,"P00255318_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8337"
"256","2015-09-03 21:45:46-03","MNHN","RECOLNAT_MNHN_P","P01712002","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Geoy, F.","1894","1","1",NA,"Venezuela","hb",NA,". . Reçu le 7 Janv 1897 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01712002' target='other'> <mi>dwc_moreinfo</mi></a>","P01712002",NA,NA,NA,"Michx.",NA,NA,". Venezuela",NA,NA,"P01712002_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2015-09-03 21:45:46-03","MNHN","RECOLNAT_MNHN_P","P01712003","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Raynal-Roques, A.","1978","1","17",NA,"Guyane française","hb",NA,". . Herbier J. & A. Raynal <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01712003' target='other'> <mi>dwc_moreinfo</mi></a>","P01712003",NA,NA,NA,"Michx.",NA,NA,"Guyane. Piste de St. Elie (route en construction longe de 22 km, partant du km 4 de la route Sinnamary-Iracoubo). A 16 km de la route Sinnamary-Iracoubo. Guiana Francesa",NA,NA,"P01712003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AR 19855"
"258","2015-09-03 21:45:46-03","MNHN","RECOLNAT_MNHN_P","P01712004","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Raynal, A.","1976","3","15",NA,"Guiana","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01712004' target='other'> <mi>dwc_moreinfo</mi></a>","P01712004",NA,NA,NA,"Michx.",NA,NA,"Saül, petite savane incluse, près du village. Guiana , América do Sul",NA,NA,"P01712004_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18643"
"259","2015-09-03 21:45:46-03","MNHN","RECOLNAT_MNHN_P","P01712006","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Jansen-Jacobs, M.J.|Welle, B.J.H.|Gopaul, D.|James, V.","1991","2","8",NA,"Guiana","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01712006' target='other'> <mi>dwc_moreinfo</mi></a>","P01712006",NA,NA,NA,"Michx.",NA,NA,"Rupununi District. Kuyuwini Landing, Kuyuwini River. Guiana, América do Sul","-59.25","2.16667","P01712006_01",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2468"
"260","2015-09-03 21:25:47-03","MNHN","RECOLNAT_MNHN_P","P01724488","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Gonzalez, S.","2010","5","19",NA,"Guyane française","hb",NA,"Inventaire des savanes roches (DIREN). . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01724488' target='other'> <mi>dwc_moreinfo</mi></a>","P01724488",NA,NA,NA,"Michx.",NA,NA,"Savane roche Wayabo. Guiana Francesa","-52.59583","5.06944","P01724488_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2209"
"261","2015-09-03 21:49:18-03","MNHN","RECOLNAT_MNHN_P","P01727996","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Geay, F.","1892","1","1",NA,"Venezuela","hb",NA,". . Reçu le 07-01-1997 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01727996' target='other'> <mi>dwc_moreinfo</mi></a>","P01727996",NA,NA,NA,"Michx.",NA,NA,"Apure. Venezuela",NA,NA,"P01727996_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2015-09-03 21:49:18-03","MNHN","RECOLNAT_MNHN_P","P01727997","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Sarthou, C","2001","3","26",NA,"Guyane française","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01727997' target='other'> <mi>dwc_moreinfo</mi></a>","P01727997",NA,NA,NA,"Michx.",NA,NA,"Guyane Française. Mitaraka Sud. Guiana Francesa","-54.51667","2.26667","P01727997_01",NA,"660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"953"
"263","2020-10-01 14:26:30-03","JBB","HEPH","700","S","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Ferreira, MB","1971","11","09","Southern America","Brasil",NA,NA,NA,NA,"657","Monocotyledon","Poales","Michx.","Ferreira, MB","Goiás","Fazenda Sítio Novo","-47.9502983093262","-16.2525005340576",NA,"Luziânia",NA,NA,NA,NA,NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA
"264","2020-12-11 11:43:44-03","UFMG","BHCB","127399","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Pivari, MOD; Costa, FM; Oliveira, VB","2009","02","03","Southern America","Brasil",NA,NA,"Erva emergente, inflorescência verde; lagoa, a ca. 0,1m de prof","BHCB052222","1189","Monocotyledon",NA,"(Salzm. ex Steud.) Dorr",NA,"Minas Gerais","Lagoa do Jacaré","-42.647222","-19.806667",NA,"Marliéria","264","264","-42.647222","-19.806667","2019","09",NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-11 11:43:44-03","UFMG","BHCB","161724","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Pivari, MOD; Rodrigues, IMC; Gontijo, ML; Pereira, RA","2012","12","10","Southern America","Brasil",NA,NA,"Erva, inflorescências verdes.; em brejo ao lado de córrego permanente. Ca. 10cm prof.","BHCB012758","1681","Monocotyledon",NA,"(Salzm. ex Steud.) Dorr",NA,"Pará","Pilha de Estéril - S11D, Segundo aceiro à direita da área da Pilha de Esteril S11D. Brejo","-50.336264","-6.453217",NA,"Canaã dos Carajás","330","330","-50.336264","-6.453217","2019","09",NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-11 11:43:44-03","UFMG","BHCB","27846","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Tameirão Neto, E; França, GS","1993","10","09","Southern America","Brasil",NA,NA,"Herbácea, anfíbia, macrófita aquática","BHCB052226","964","Monocotyledon",NA,"(Salzm. ex Steud.) Dorr",NA,"Minas Gerais",NA,"-42.7155990600586","-19.0557994842529",NA,"Braúnas",NA,NA,NA,NA,"2019","09",NA,"19086","auto",NA,NA,NA,NA,NA
"267","2020-12-11 11:43:44-03","UFMG","BHCB","27724","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Tameirão Neto, E","1993","07","20","Southern America","Brasil",NA,NA,"Herbáceo; Margem do reservatório","BHCB052227","931","Monocotyledon",NA,"(Salzm. ex Steud.) Dorr",NA,"Minas Gerais",NA,"-47.5252990722656","-19.3085994720459",NA,"Santa Juliana",NA,NA,NA,NA,"2019","09",NA,"28982","auto",NA,NA,NA,NA,NA
"268","2020-12-11 11:43:44-03","UFMG","BHCB","80938","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Magalhães, GM","1945","09","08","Southern America","Brasil",NA,NA,"Plantas do Brasil.; Herbáceo.; Brejo.","BHCB052219","4005","Monocotyledon",NA,"(Salzm. ex Steud.) Dorr",NA,"Minas Gerais","Fazenda do Quilombo.","-43.2268981933594","-19.6191997528076",NA,"Itabira",NA,NA,NA,NA,"2019","09",NA,"33779","auto",NA,NA,NA,NA,NA
"269","2020-12-11 11:43:44-03","UFMG","BHCB","5682","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Grandi, TSM; et al.","1982","09","10","Southern America","Brasil",NA,NA,"herbáceo; Campo;cerrado;","BHCB052220","41","Monocotyledon",NA,"(Salzm. ex Steud.) Dorr",NA,"Minas Gerais","Represa da Pampulha.","-43.937801361084","-19.9207992553711",NA,"Belo Horizonte",NA,NA,NA,NA,"2019","09",NA,"17082","auto",NA,NA,NA,NA,NA
"270","2020-12-11 11:43:44-03","UFMG","BHCB","14981","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Meyer, ST","1986","12","03","Southern America","Brasil",NA,NA,NA,"BHCB040891","s.n.","Monocotyledon",NA,"(Salzm. ex Steud.) Dorr",NA,"Minas Gerais","Rio Araguari.","-47.6747016906738","-19.1525001525879",NA,"Nova Ponte",NA,NA,NA,NA,"2019","09",NA,"47316","auto",NA,NA,NA,NA,NA
"271","2020-12-11 11:43:44-03","UFMG","BHCB","15006","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Meyer, ST","1986","11","30","Southern America","Brasil",NA,NA,NA,"BHCB052223","s.n.","Monocotyledon",NA,"(Salzm. ex Steud.) Dorr",NA,"Minas Gerais","Rio Araguari.","-47.5252990722656","-19.3085994720459",NA,"Santa Juliana",NA,NA,NA,NA,"2019","09",NA,"28982","auto",NA,NA,NA,NA,NA
"272","2020-12-11 11:43:44-03","UFMG","BHCB","14948","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Meyer, ST","1986","12","04","Southern America","Brasil",NA,NA,NA,"BHCB040892","s.n.","Monocotyledon",NA,"(Salzm. ex Steud.) Dorr",NA,"Minas Gerais","Rio Quebra Anzol.","-47.4622001647949","-19.2278003692627",NA,"Pedrinópolis",NA,NA,NA,NA,"2019","09",NA,"19929","auto",NA,NA,NA,NA,NA
"273","2020-12-11 11:43:44-03","UFMG","BHCB","87334","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Tameirão Neto, E","2003","10","20","Southern America","Brasil",NA,NA,"Herbáceo; Margem do rio","BHCB052224","3639","Monocotyledon",NA,"(Salzm. ex Steud.) Dorr",NA,"Minas Gerais","UHE Jurumirim, Rio Piranga","-43.0074996948242","-20.57080078125",NA,"Guaraciaba",NA,NA,NA,NA,"2019","09",NA,"16300","auto",NA,NA,NA,NA,NA
"274","2020-12-11 11:43:44-03","UFMG","BHCB","82994","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Tameirão Neto, E","2002","10","08","Southern America","Brasil",NA,NA,"Herbácea anfíbia, macrófita aquática","BHCB052225","3552","Monocotyledon",NA,"(Salzm. ex Steud.) Dorr",NA,"Minas Gerais","UHE Queimado, Fazenda Moreira","-47.0905990600586","-16.0296993255615",NA,"Cabeceira Grande",NA,NA,NA,NA,"2019","09",NA,"31320","auto",NA,NA,NA,NA,NA
"275","2020-12-11 11:43:48-03","UFMG","BHCB","157615","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Arruda, AJ; Viana, PL; Marino, F; Meyer, PB; Jorge, TB; Arruda, LJ","2012","03","22","Southern America","Brasil",NA,NA,NA,"BHCB012757","775","Monocotyledon",NA,"Michx.",NA,"Pará","Mirante de Granito, Vegetação rupestre sobre granito","-50.336944","-6.288889",NA,"Parauapebas","580","580","-50.336944","-6.288889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-02-11 17:18:38-03","UFPR","UPCB","46668","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","Kozera, C.","2002","04","03",NA,"Brasil",NA,NA,"Herbácea em várzea..",NA,"1531",NA,NA,"(Torr.) Mattf. & Kukenth.","Kozera, C.","Paraná","REPAR","-49.4103012084961","-25.5930995941162",NA,"Araucária",NA,NA,NA,NA,"2002","05",NA,"21346","auto",NA,NA,NA,NA,NA
"277","2021-02-11 17:18:42-03","UFPR","UPCB","65234","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Andrade, B.O.","2009","02","15",NA,"Brasil",NA,NA,NA,NA,"250",NA,NA,"Michx.","Alves, M.","Paraná","Nascente do rio Tibagi. Campos hidrófilos sobre Organossolo.","-49.824722","-25.273611",NA,"Ponta Grossa","1096","1096","-49.824722","-25.273611","2009","06",NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-02-11 17:18:42-03","UFPR","UPCB","9564","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Richards, H.M.","1960","02","12",NA,"Zambia",NA,NA,"Florets greenish-yellow, stem creeping. In wet marsh..",NA,"12465",NA,NA,"Michx.","Index Kewensis on line","Northern Province","Aberncorn District, Ningi Pans, Abercorn.",NA,NA,NA,"Abercorn","1650","1650",NA,NA,"2006","01","01",NA,NA,NA,NA,NA,NA,NA
"279","2021-02-11 17:18:42-03","UFPR","UPCB","9565","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Robinson, E.A.","1961","03","14",NA,"Malawi",NA,NA,"Muddy roadside..",NA,"4500",NA,NA,"Michx.","Index Kewensis on line",NA,"Nyasaland: Nyika Plateau",NA,NA,NA,NA,"2300","2300",NA,NA,"2006","01","01",NA,NA,NA,NA,NA,NA,NA
"280","2008-05-27 22:02:00-03","MO","MOBOT","262646","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","Julian A. Steyermark",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"Steyermark 88922",NA,NA,"Mattf. & Kük.",NA,"Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2008-08-07 03:32:00-03","MO","MOBOT","3075577","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","Otto Buchtien",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Buchtien 313",NA,NA,"Mattf. & Kük.","Foster's catalog note file",NA,"San Carlos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2008-08-07 03:32:00-03","MO","MOBOT","3075579","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","Otto Buchtien",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Buchtien 314",NA,NA,"Mattf. & Kük.","Foster's catalog note file",NA,"San Carlos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2008-08-07 03:32:00-03","MO","MOBOT","3075580","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","Otto Buchtien",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Buchtien 315",NA,NA,"Mattf. & Kük.","Foster's catalog note file",NA,"San Carlos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2008-08-07 03:32:00-03","MO","MOBOT","3075581","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","Otto Buchtien",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Buchtien 316",NA,NA,"Mattf. & Kük.","Foster's catalog note file",NA,"San Carlos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2008-08-07 03:32:00-03","MO","MOBOT","3075582","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","Otto Buchtien",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Buchtien 318",NA,NA,"Mattf. & Kük.","Foster's catalog note file",NA,"San Carlos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2008-08-07 03:32:00-03","MO","MOBOT","3075584","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","Otto Buchtien",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Buchtien 3642",NA,NA,"Mattf. & Kük.","Foster's catalog note file","La Paz",NA,NA,NA,NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2008-08-07 03:32:00-03","MO","MOBOT","3075585","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","Otto Buchtien",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Buchtien 3643",NA,NA,"Mattf. & Kük.","Foster's catalog note file","La Paz",NA,NA,NA,NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2008-08-07 03:32:00-03","MO","MOBOT","3075586","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","Otto Buchtien",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Buchtien 3645",NA,NA,"Mattf. & Kük.","Foster's catalog note file","La Paz",NA,NA,NA,NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2008-08-07 03:32:00-03","MO","MOBOT","3075587","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","Otto Buchtien","1930","7",NA,"South America","Bolivia",NA,NA,NA,NA,"Buchtien 8064",NA,NA,"Mattf. & Kük.","Foster's catalog note file","La Paz","Hacienda El Choro, near Coripata",NA,NA,NA,"Nor Yungas","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2008-08-07 03:32:00-03","MO","MOBOT","3075589","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","Otto Buchtien","1920","2",NA,"South America","Bolivia",NA,NA,NA,NA,"Buchtien 5109",NA,NA,"Mattf. & Kük.","Foster's catalog note file","La Paz","Hacienda Simaco, near Pipuani",NA,NA,NA,"Larecaja","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2008-08-07 03:32:00-03","MO","MOBOT","3075590","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","Otto Buchtien",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Buchtien 7152",NA,NA,"Mattf. & Kük.","Foster's catalog note file","La Paz","Hacienda Simaco, near Tipuani",NA,NA,NA,"Larecaja","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2011-02-17 16:16:00-02","MO","MOBOT","3075591","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","K. Pflanz",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Pflanz 4131",NA,NA,"Mattf. & Kük.","Foster's catalog note file","Tarija","Villamontes","-63.5","-21.25",NA,"Gran Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2011-06-08 17:16:00-03","MO","MOBOT","3075619","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","José Steinbach",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Steinbach G. 9682",NA,NA,"Mattf. & Kük.","Foster's catalog note file","Cochabamba","Incachaca","-65.81666","-17.23333",NA,"Chapare","2350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2008-08-07 03:32:00-03","MO","MOBOT","2878465","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","David E. Williams","1989","9","13","South America","Bolivia",NA,NA,NA,NA,"Williams 970",NA,NA,"Michx.","G.C. Tucker","Beni","Prov. Ballivian. Carmen Florida. Tacana Indian Village 7 km upstream of Rurrenabaque on Río Beni. Common on riverine playas (beaches).","-67.5","-14.5",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
