"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"263","2020-09-12 05:00:02-03","US","US","3243838","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"P. M. Peterson, C. R. Annable, S. Lægaard & R. J. Soreng","12680","1993","3","5","Bolivia","La Paz",NA,"Departamento La Paz. Prov. Loayza. 9.8 mi NW of Villa Loza on road towards Urmiri and Sapahaqui.",NA,NA,NA,NA,"4080",NA,NA,"US01619666",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"264","2020-09-12 05:00:02-03","US","US","2372754","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"H. G. Barclay & P. Juajibioy","7984","1959","7","15","Ecuador","Cotopaxi",NA,"Western side of range above Pujilí, west of Latacunga. Campsite, disturbed roadside. Large, open, grassy páramo. Prov. Cotopaxi: Cordillera Occidental; Cordillera de Angamarca y Zumbagua; Páramo de Milín.",NA,NA,NA,NA,"3700",NA,NA,"US01619563",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"265","2020-09-12 05:00:02-03","US","US","2173111","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"H. O. Sleumer & F. Vervoorst","2445",NA,NA,NA,"Argentina","Catamarca",NA,"Provincia Catamarca. Dep. Belén. Quebrada de los Potrerillos - El Rodeo arriba de Granadillas.",NA,NA,NA,NA,"2600",NA,NA,"US01619594","US01619594_01","South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"266","2020-09-12 05:00:02-03","US","US","3176017","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"J. L. Luteyn & L. J. Dorr","13812","1990","5","26","Bolivia","La Paz",NA,"Bolivia. La Paz: Murillo: Dry heavily grazed puna near summit of La Paz-Lambate rd., ca. 20 km E of Ventilla.","-67.82","-16.53",NA,NA,"4237","4360",NA,"US01619663","US01619663_01","South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"267","2020-09-12 05:00:02-03","US","US","1198259","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"L. Mille","748",NA,NA,NA,"Ecuador","Pichincha",NA,"In monte Pichincha.",NA,NA,NA,NA,"3800",NA,NA,"US01619567","US01619567_01","South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"268","2020-09-12 05:00:02-03","US","US","1044349","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"A. S. Kalenborn","112",NA,NA,NA,"Peru",NA,NA,"Vicinity of Oroya.",NA,NA,NA,NA,"3353","4267",NA,"US01619632",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"269","2020-09-12 05:00:02-03","US","US","3314691","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"V. A. Funk & L. Katinas","11207","1993","3","17","Chile","Tarapacá (I)",NA,"Región de Tarapacá: Prov. Parinacota. Rd. to Portezuelo Chapiquiña, 13 km from jct of rd. from Chapiquiña to Belén and side rd. to Chapiquiña & Mina Choquelimpie. 21 km from rd. to Putré.","-69.47","-18.32",NA,NA,"4300",NA,NA,"US01619599",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"270","2020-09-12 05:00:02-03","US","US","3294631","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"M. O. Dillon, U. Molau & P. Matekaitis","3140","1983","1","29","Peru","Ancash",NA,"Depto. Ancash: Prov. Huaraz. Ca. 35 km W of Huaraz at the pass over Cordillera Negra.",NA,NA,NA,NA,"4150",NA,NA,"US01619614",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"271","2020-09-12 05:00:02-03","US","US","2565225","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora sonchifolia","(Baker) Vuilleum",NA,"L. Smith & R. M. Klein","13408","1964","12","3","Brazil","Santa Catarina",NA,"Mun. Agua Doce: Campo, Campos de Palmas, 30 km. southeast of Horizonte (Paraná).","-51.4","-26.75",NA,NA,"1000","1200",NA,"US01619660","US01619660_01","South America",NA,NA,NA,NA,"Asterales","sonchifolia","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"272","2020-09-12 05:00:02-03","US","US","1444402","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora sonchifolia","(Baker) Vuilleum",NA,"W. G. F. Herter","486a","1928","9",NA,"Uruguay","Tacuarembó",NA,"Dep. de Tacuarembó.",NA,NA,NA,NA,"200",NA,NA,"US01619658","US01619658_01","South America",NA,NA,NA,NA,"Asterales","sonchifolia","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"273","2020-09-12 05:00:02-03","US","US","2565218","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora sonchifolia","(Baker) Vuilleum",NA,"L. Smith & R. M. Klein","13031","1964","11","8","Brazil","Santa Catarina",NA,"Mun. Irani: bog, Campo de Irani.","-51.83","-26.95",NA,NA,"700","900",NA,"US01619661","US01619661_01","South America",NA,NA,NA,NA,"Asterales","sonchifolia","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"274","2020-09-12 05:00:02-03","US","US","2565238","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora sonchifolia","(Baker) Vuilleum",NA,"L. Smith & R. M. Klein","13031","1964","11","8","Brazil","Santa Catarina",NA,"Mun. Irani: bog, Campo de Irani.","-51.83","-26.95",NA,NA,"700","900",NA,"US01619662","US01619662_01","South America",NA,NA,NA,NA,"Asterales","sonchifolia","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"275","2019-10-07 09:11:55-03","UEFS","HUEFS","197243","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Falkenberg, D.B.","2672","1985","09","26","Brasil","Rio Grande do Sul","Caçapava do Sul","Guaritas.","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,"HUEFS0197243","HUEFS0197243",NA,NA,NA,NA,"Angiospermae","Asterales",NA,"Asteranae",NA,"50525","auto",NA,NA,NA,NA,NA,NA
"276","2019-06-13 10:04:24-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"V. Quipuscoa S. & S. Bardales","171","1995","7","18","Peru","Amazonas","Chachapoyas","Atuén (Chuquibamba)",NA,NA,NA,NA,"3800",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-06-13 10:10:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"I. M. Sánchez Vega et al.","10466","2001","4","9","Peru","Cajamarca","Cajamarca","Sobre el desvío a Chanta Alta, 7.5 km del desvío de la carretera Cajamarca - Hualgayoc (Km 40.5)","-78.55","-6.9",NA,NA,"3700",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-06-13 10:26:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"I. M. Sánchez Vega & J. M. Cabanillas S.","6842","1994","3","5","Peru","Cajamarca","Cajamarca","Quebrada Pampa Larga, al Norte de las Minas Yanacocha",NA,NA,NA,NA,"4950",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-06-13 10:26:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"I. M. Sánchez Vega","12382","2003","8","29","Peru","Cajamarca","Cajamarca","La Encanada, Laguna Chailhuagón, sobre la ladera N que confluye a la Laguna, parte inferior. Al NE de la ciudad de Cajamarca","-78.3756","-6.95092",NA,NA,"3650",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2015-03-06 21:08:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,"M. O. Dillon : Field Museum of Natural History","S. Leiva G. & P. Leiva G.","1068","1994","3","23","Peru","La Libertad","Santiago de Chuco","Hueco Grande (Arriba de Quiruvilca)",NA,NA,NA,NA,"3950",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-06-13 10:27:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"A. Sagástegui A. et al.","16602","2001","6","8","Peru","La Libertad","Stgo. de Chuco.","alrededores de Laguna Coipin",NA,NA,NA,NA,"4000",NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-08-25 15:19:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,"RRC ID Flag","E. Werdermann","1142","1926","4","15","Peru","Tacná",NA,NA,"-70.3333","-17.6667",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"1142",NA,NA
"283","2019-08-25 15:18:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,"RRC ID Flag","T. Meyer","4662",NA,NA,NA,"Argentina","Jujuy",NA,NA,"-66","-23",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"4662",NA,NA
"284","2020-08-20 20:38:13-03","UFSC","FLOR","9999","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora sonchifolia","(baker) vuilleum.","Mondin, C.","Falkenberg, D.B.","2672","1985","09","26","Brasil","Rio Grande do Sul","Caçapava do Sul","Guaritas.","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"flor ligulada branca, disco amarelo","FLOR0009999",NA,NA,NA,NA,NA,NA,"Asterales","sonchifolia",NA,NA,"50525","auto","1994",NA,NA,NA,NA,NA
"285","2020-08-20 14:55:15-03","UFSC","FLOR","30674","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora sonchifolia","(baker) vuilleum.","Jarenkow, J.A.","Jarenkow, J.A.; Garcia, E.N.","3616","1997","11","02","Brasil","Rio Grande do Sul","Caçapava do Sul","Guaritas.","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"erva rosetada, capítulos com filárias verdes, flores bilabiadas, com lábio maior branco (externo) e menor (interno) amarelo-claro, anteras e estilete/estigma amarelos. Capítulo com filárias verdes","FLOR0030674",NA,NA,NA,NA,NA,NA,"Asterales","sonchifolia",NA,NA,"50525","auto","1998","03",NA,NA,NA,NA
"286","2020-08-20 14:55:15-03","UFSC","FLOR","15042","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora sonchifolia","(baker) vuilleum.","Mondin, C.","Falkenberg, D.B.","2705","1985","10","12","Brasil","Rio Grande do Sul","Caçapava do Sul","Guaritas.","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"flor ligulada branca, do disco amarela","FLOR0015042",NA,NA,NA,NA,NA,NA,"Asterales","sonchifolia",NA,NA,"50525","auto","1994","09","21",NA,NA,NA
"287","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Lechler","1847",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Pentland, JB","s.n.",NA,NA,NA,"?",NA,NA,"ad Titicaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Mandon, G","26",NA,NA,NA,"Bolivia",NA,NA,"in Andibus Boliviae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Bridges, TC","s.n.",NA,NA,NA,"?",NA,NA,"in Andibus Boliviae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Pearce, RW","s.n.",NA,NA,NA,"Argentina",NA,NA,"In monte Aconcagua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Spruce, R","551",NA,NA,NA,"?",NA,NA,"Quitensibus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Spruce, R","551",NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Mathews, A","639",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Mathews, A","639",NA,NA,NA,"Peru",NA,NA,"Peruviae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Lorentz, PG","s.n.",NA,NA,NA,"?",NA,NA,"in terra Argentinae in ditionibus Salt et Tucuman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Lechler","1726",NA,NA,NA,"?",NA,NA,"ad Titicaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Pentland, JB","s.n.",NA,NA,NA,"?",NA,NA,"ad Titicaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Lechler","1847",NA,NA,NA,"?",NA,NA,"Peruviae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Pearce, RW","s.n.",NA,NA,NA,"?",NA,NA,"in monte Aconcagua",NA,NA,NA,NA,NA,NA,"alt. 8000 pedum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Lorentz, PG","s.n.",NA,NA,NA,"Argentina",NA,NA,"in terra Argentinae in ditionibus Salt et Tucuman",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Pearce, RW","s.n.",NA,NA,NA,"Argentina",NA,NA,"in monte Aconcagua",NA,NA,NA,NA,NA,NA,"alt. 8000 pedum",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Lorentz, PG","s.n.",NA,NA,NA,"Argentina","Salta",NA,"In terra Argentina in ditionibus Salta et Tucuman.",NA,NA,NA,NA,NA,NA,"Habitat in pratis montosis Andium.; HABITAT: Habitat in pratis montosis Andium.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Hieronymus, GHEW","861",NA,NA,NA,"Argentina",NA,NA,"in prov. Cordoba, ad Serra Achala",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Hieronymus, GHEW","861",NA,NA,NA,"Argentina",NA,NA,"Cordoba. Ad Serra Achala.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Bridges, TC","s.n.",NA,NA,NA,"Bolivia",NA,NA,"In Andibus Boliviae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Bridges, TC","s.n.",NA,NA,NA,"Bolivia",NA,NA,"in Andibus Boliviae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2017-09-11 17:08:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","Less.",NA,"Mandon, G","26",NA,NA,NA,"Bolivia",NA,NA,"In Andibus Boliviae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-08 12:36:50-03","UFRGS","ICN","165236","S","Plantae","Asteraceae","Perezia","cf. multiflora","Perezia cf. multiflora sonchifolia","Vuilleum.","Stehmann, JR","Stehmann, JR; et al.","4443","2006","10","04","Brasil","RS","Uruguaiana","BR377, em direção à Quaraí 30°01'10 49''S 56°24'51 28''W","-56.414167","-30.019444","-56.414167","-30.019444","151","151","Doação Herbário ICB-UFMG; capítulos brancos, erva; em campo úmido",NA,NA,"América do Sul",NA,NA,NA,"Dicotyledon",NA,"sonchifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-08 12:36:50-03","UFRGS","ICN","178166","S","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Humb. & Bonpl.) Less. ","Carneiro, CR","Freitas, KA","203","2013","11","07","Brasil","RS","Caçapava do Sul","Estrada de Minas do Camaquã","-53.501667","-30.922222","-53.501667","-30.922222",NA,NA,"Afloramento rochoso",NA,NA,"América do Sul",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"2015","12",NA,NA,NA,NA
"311","2021-02-08 12:36:50-03","UFRGS","ICN","180920","S","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Humb. & Bonpl.) Less. ","Silva Filho, PJS","Silva Filho, PJS; et al.","2078","2014","08","08","Brasil","RS","Alegrete",NA,"-55.975833","-29.983333","-55.975833","-29.983333",NA,NA,"Flores brancas; Campo seco à beira da estrada",NA,NA,"América do Sul",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"2015","01",NA,NA,NA,NA
"312","2021-02-08 12:36:50-03","UFRGS","ICN","199025","S","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Humb. & Bonpl.) Less. ","Christ, AL","Christ, AL","468","2017","10","20","Brasil","RS","Bagé",NA,"-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"Herbácea com flores brancas.; Campo com afloramento rochoso.",NA,NA,"América do Sul",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"74087","auto","2018",NA,NA,NA,NA,NA
"313","2021-02-08 12:36:50-03","UFRGS","ICN","180257","S","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Humb. & Bonpl.) Less. ","Carneiro, CR","Silva, LN","s.n.","2014","11","11","Brasil","RS","Bagé","Entrada para Rincão do Inferno pela BR-153 - em beira estrada","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"74087","auto","2015","12",NA,NA,NA,NA
"314","2021-02-08 12:36:50-03","UFRGS","ICN","180262","S","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora","(Humb. & Bonpl.) Less. ","Oliveira, L","Oliveira, L","s.n.","2014","10","31","Brasil","RS","São Francisco de Paula","Afloramento rochoso","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"315","2021-02-08 12:36:50-03","UFRGS","ICN","020988","S","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora sonchifolia","(Baker) Vuilleum.","Matzenbacher, NI","Vianna, EC; Lima, D; Ferreira, A","s.n.","1972","11","24","Brasil","RS","Passo da Guarda","estrada (Uruguaiana) Harmonia - Livramento km 34",NA,NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Ladeira pedregosa.",NA,NA,"América do Sul",NA,NA,NA,"Dicotyledon",NA,"sonchifolia",NA,NA,NA,NA,"1985","09","19",NA,NA,NA
"316","2021-02-08 12:36:50-03","UFRGS","ICN","051323","S","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora sonchifolia","(Baker) Vuilleum.","Breyer, L","Breyer, L","s.n.","1981","11","02","Brasil","RS",NA,"BR 153 ponte sobre o Rio Camaquã",NA,NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"América do Sul",NA,NA,NA,"Dicotyledon",NA,"sonchifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-02-08 12:36:52-03","UFRGS","ICN","157426","S","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora sonchifolia","(Baker) Vuilleum.","Ferreira, PPA","Ferreira, PPA","26","2007","10","05","Brasil","RS","Caçapava do Sul","Parque das Guaritas","-53.431111","-30.8925","-53.431111","-30.8925",NA,NA,"corola branca.; campo",NA,NA,"América do Sul",NA,NA,NA,"Dicotyledon",NA,"sonchifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-02-08 12:36:52-03","UFRGS","ICN","092833","S","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora sonchifolia","(Baker) Vuilleum.","Ritter, MR","Fernandes, I","s.n.","1991","08","25","Brasil","RS","Bagé","Casa das Pedras","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"América do Sul",NA,NA,NA,"Dicotyledon",NA,"sonchifolia",NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA
