"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"164","2020-06-29 09:31:12-03","UFRRJ","RBR","7453","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","boliviensis","Mollinedia boliviensis","A.DC.","S.G. Beck","1474","1979","05","01",NA,"Bolívia","Cochabamba","Chapare","Prov.Chapare,15Kms. de Villa Tunari hasta Cochabamba,550m.40 º E.Bosque montanoso,500m. al sur del camino cerca del rio Avispas.",NA,NA,NA,NA,"RBR00007453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-06-29 09:31:12-03","UFRRJ","RBR","7454","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","boliviensis","Mollinedia boliviensis","A.DC.","J.C. Solomon; Bruce, M. Uehling","12072","1984","03","23",NA,"Bolívia","La Paz","Nor Yungas","Prov. Nor Yungas,14.3 Km Sw ( above) Yolosa on road chuspipata;16º14#?# S,67º 47#?#W.",NA,NA,NA,NA,"RBR00007454",NA,NA,"2000","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-06-29 09:31:12-03","UFRRJ","RBR","7455","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","boliviensis","Mollinedia boliviensis","A.DC.","S.G. Beck","1594","1979","05","05",NA,"Bolívia","Cochabamba","Carrasco","Prov.Carrasco confluencia del rio Leche con el rio Izarzama paralelo al rio Leche en dirección NE.",NA,NA,NA,NA,"RBR00007455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-06-29 09:31:14-03","UFRRJ","RBR","7536","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","krukovii","Mollinedia krukovii","A.C.Sm.","M. Nee","30722","1985","02","03",NA,"Venezuela","Amazonas","Río Negro","Cerro de la Neblina ,camp VIII, 5 Km. NE of Pico Phelps (= Neblina), 00º 50#?# 45'N , 65º 58#?#10',cloud forest along stream (Cano Gardner) in bottom of valley,downstream from camp.",NA,NA,NA,NA,"RBR00007536",NA,"A.L. Peixoto","1725","1725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-06-29 09:31:14-03","UFRRJ","RBR","7537","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","krukovii","Mollinedia krukovii","A.C.Sm.","A. Gentry; M. Monsalve, Z. Piñero, A. Lieberman","53211","1985","12","13",NA,"Colômbia",NA,"Colômbia","Valle: Finca Zingara,Corregamiento La dividera,crest of Cordillera Occidental W os cali,6 Km N of Call-Buenaventura Highway. 3º 32#?# N, 76º 35#?#W. Transect 1.",NA,NA,NA,NA,"RBR00007537",NA,"A.L. Peixoto","1960","1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-06-29 09:31:14-03","UFRRJ","RBR","7520","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia","(Spreng.) Tul.","R.B. Foster","8581","1982","09","07",NA,"Peru","Oxapampa","Pichis Valley","Santa Rosa de Chivis.Rio Nochos,9 Km SW of Puerto Bermúdez on new highway.Forest and stream edge on low hills W of village. 74º 58#?# W, 10º 20#?# S.",NA,NA,NA,NA,"RBR00007520",NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-06-29 09:31:14-03","UFRRJ","RBR","7524","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","(Spreng.) Tul.","R.L. Liesner","17854","1985","02","23",NA,"Venezuela","Atabapo","Atabapo","Territorio federal Amazonas: Depto. Atabapo.Base of slope of Duida near Culebra on Río Cunucunuma. 3º 44#?# N, 65º 44#?# W,elev. 210m",NA,NA,NA,NA,"RBR00007524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-06-29 09:31:15-03","UFRRJ","RBR","8211","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","R. Marquete; N.M.F. Silva, M.C. Valente","839","1993","04","27",NA,"Brasil","Rio de Janeiro","Paraty","Á 29 km do trevo de Paraty (faz. Sr. Gibral)m, antiga trilha para o saco de mamanguá,relevo plano, solo argiloso/arenoso.Veg. Flor Omb. densa de baixada degradada.","-44.7131004333496","-23.2178001403809",NA,NA,"RBR00008211",NA,"A.L. Peixoto",NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-06-29 09:31:15-03","UFRRJ","RBR","7961","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","A.M. Carvalho; Sant#?#, S.C.","6231","1996","07","04",NA,"Brasil","Bahia","Itacaré","Coletas entre o km 20 a 23 da estrada Serra Grande/ Itacaré. Região de mata higrófila sul baiana.","-38.9967002868652","-14.2775001525879",NA,NA,"RBR00007961",NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-06-29 09:31:15-03","UFRRJ","RBR","37446","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","A. Lima; A. Fernandes","1513","1955","11","26",NA,"Brasil","Ceará","Maranguape","Serra de Maranguape.","-38.6856002807617","-3.89083003997803",NA,NA,"RBR00037446","RBR00037446","T.A. Amorim",NA,NA,"40608","auto","Isotipo","2019","06","11",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-06-29 09:31:15-03","UFRRJ","RBR","37445","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Andrade-Lima","55-2394","1955","11","24",NA,"Brasil","Ceará","Maranguape","Serra de Maranguape.","-38.6856002807617","-3.89083003997803",NA,NA,"RBR00037445","RBR00037445","T.A. Amorim",NA,NA,"40608","auto","Isoparatipo","2019","06","12",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-06-29 09:31:15-03","UFRRJ","RBR","12402","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","A.M. Carvalho; B. Leuenberguer, L.A. Mattos-Silva","1883","1983","04","23",NA,"Brasil","Bahia","Camacã","2 km a S. de Camacã estrada para o Pau Brasil. Região da mata higrófila.",NA,NA,NA,NA,"RBR00012402",NA,"A.L. Peixoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-06-29 09:31:15-03","UFRRJ","RBR","8206","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","R. Marquete; N.M.F.S. Silva, M.C. Valente","828","1993","04","27",NA,"Brasil","Rio de Janeiro","Paraty","A 29km do trevo de Paraty na fazenda do Sr. Gibrail. Antiga trilha para o fundo do saco de mamanguá,após o riacho. Relevo plano,vegetação fl. omb. densa de baixada degradada.","-44.7131004333496","-23.2178001403809",NA,NA,"RBR00008206",NA,"A.L. Peixoto",NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-06-29 09:31:15-03","UFRRJ","RBR","11380","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","selloi","Mollinedia selloi","(Spreng.) A. DC.","O.C. Lira","68267","1968","06","25",NA,"Brasil","Pernambuco","Ipojoca","Eng. Santa Rosa",NA,NA,NA,NA,"RBR00011380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-21 19:37:27-03","UFC","EAC","38218","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Oliveira, M.; Grillo, A.A.","1195","2002","10","16","Southern America","Brasil","Alagoas","Ibateguara","Coimbra, grota da Burra., Vegetação arbustiva-arbórea densa, interior da mata","-35.9393997192383","-8.97249984741211",NA,"Arbusto, +/- 15m, frequente, flor verde-amarela","EAC0038218","EAC0038218",NA,NA,NA,"16798","auto",NA,"2011","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-21 19:37:27-03","UFC","EAC","37990","PreservedSpecimen","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Oliveira, M.; Grillo, A.A.","1079","2002","09","09","Southern America","Brasil","Alagoas","Ibateguara","Coimbra, Grota do Dudé, Vegetação arbustiva-arbórea densa, sobre afloramento rochoso, junto a curso de rio.","-35.9393997192383","-8.97249984741211",NA,"Arvoreta, +/-2, rara, botão floral verde","EAC0037990","EAC0037990",NA,NA,NA,"16798","auto",NA,"2011","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:35:44-03","MBM","MBM","154046","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia","(P. & E.) Tul.","Schunke Vigo, J.","10090","1978","04","05","Southern America","Peru","Huánuco","Leoncio Prado","Rupa Rupa, Al este de Tingo María, cerca al Cerro Quemado",NA,NA,NA,"Arbol de 9-10 m; flores brilliant yellow coriáceas, anteras pardas, pedúnculo y pedicelos con pelos finos.; En bosque alto.","MBM154046",NA,"Liesner, R.","672","800",NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:35:44-03","MBM","MBM","410131","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Rosa, P.; Baez, C.; Lima, T.; Marins, J.; Perruti, A.; Baez, C.; Lima, T.; Marins, J.; Perruti, A.","1242","2016","08","31","Southern America","Brazil","Rio de Janeiro","São Fidélis","Parque Estadual do Desengano. Cumeeira entre a Pedra do Macaco e Serra das Orquídeas, na Serra do Itacolomi.","-41.875556","-21.850556",NA,"Arbusto terrícola, ciófila. Caule esverdeado, folhas verdes discolores, face adaxial verde-escura e face abaxial verde-clara. flores de cálice verde. Visto dois indivíduos masculinos a 30 m da feminina. Altura 1,8 m.; Mata Ombrófila","MBM410131","MBM410131","Lirio","1302","1302",NA,NA,NA,"2016",NA,NA,"-41.875556","-21.850556",NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:35:44-03","MBM","MBM","405405","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Lozano, E.D.; Canestraro, B.K.; Saridakis, D.P.; Canestraro, B.K.; Saridakis, D.P.","2974","2015","03","15","Southern America","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Subida para pico Caratuva","-49.0553016662598","-25.3055992126465",NA,"Arbusto, 1,5 m, frutos imaturos verdes, interir da mata.; Floresta Ombrófila Densa, transição Montana para Altomontana.","MBM405405","MBM405405","Lirio, E.J.",NA,NA,"55154","auto",NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:35:44-03","MBM","MBM","146768","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","selloi","Mollinedia selloi","(Preng.) A. DC.","Santos, T.S. dos","4503",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,"MBM146768","MBM146768",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:35:44-03","MBM","MBM","110162","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","selloi","Mollinedia selloi","(Preng.) A. DC.","Hage, J.L.; et al.; et al.","2047",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,"MBM110162","MBM110162",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:35:44-03","MBM","MBM","160178","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","selloi","Mollinedia selloi","(Preng.) A. DC.","Santana, S.C. de; et al.; et al.","219",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,"MBM160178","MBM160178","Santos, T.S. dos",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2015-09-05 12:14:34-03","MNHN","RECOLNAT_MNHN_P","P00036741","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Fournet, A.F.",NA,"1982","11","11",NA,"Guyane française","guyane française","paul isnard","Région de Paul Isnard: dans la montée de la montagne Lucifer, 3-3,5 km du camp du CITRON",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00036741' target='other'> <mi>dwc_moreinfo</mi></a>","P00036741","P00036741_01","Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"322",NA,NA
"187","2015-09-05 12:14:34-03","MNHN","RECOLNAT_MNHN_P","P00036742","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Cremers, G.",NA,"1980","8","31",NA,"Guyane française","guyane française","saül","Sommet tabulaire, centre ouest. Tête de crique marécageuse avec éboulis + ou - 45 km de Saül",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00036742' target='other'> <mi>dwc_moreinfo</mi></a>","P00036742","P00036742_01","Cremers","600","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6509",NA,NA
"188","2015-09-03 22:28:59-03","MNHN","RECOLNAT_MNHN_P","P00039291","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Martius, C.F. von",NA,NA,NA,NA,NA,"Brésil","brésil",NA,"Brasila (Serra de Boa Vista) Sebastianopolis",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00039291' target='other'> <mi>dwc_moreinfo</mi></a>","P00039291","P00039291_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-09-17 01:40:20-03","MNHN","RECOLNAT_MNHN_P","P00080202","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Feuillet, C.",NA,"1983","2","10",NA,"Guyane française","guyane française","paul isnard","Région de Paul Isnard, Mont du Décou-Décou, bas de pente",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080202' target='other'> <mi>dwc_moreinfo</mi></a>","P00080202","P00080202_01","Pignal","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"694",NA,NA
"190","2018-01-24 15:24:56-02","MNHN","RECOLNAT_MNHN_P","P016817","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Martin, J.",NA,NA,NA,NA,NA,"Guyane française",NA,NA,"s.loc.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p016817' target='other'> <mi>dwc_moreinfo</mi></a>","P016817","P016817_01","Pignal",NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2015-09-05 12:16:02-03","MNHN","RECOLNAT_MNHN_P","P016994","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Granville, J.J. de|Berg, C.C.|Jansen-Jacobs, M.|Van Setten, J.",NA,"1984","1","31",NA,"Guyane française","guyane française",NA,"Montagne de la Trinité, sommet NE in high forest on top of Table mountain",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p016994' target='other'> <mi>dwc_moreinfo</mi></a>","P016994","P016994_01","Pignal","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6409",NA,NA
"192","2015-09-04 09:05:42-03","MNHN","RECOLNAT_MNHN_P","P00036743","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Steyermark, J.A.",NA,"1961","8","27",NA,"Venezuela","bolivar","el dorado","Sierra de Lema, estado Bolivar. Cabaceras de Rio Chicanan, 80 km (en linea recta) al suroeste de El Dorado",NA,"60.08333","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00036743' target='other'> <mi>dwc_moreinfo</mi></a>","P00036743","P00036743_01","Peixoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89519",NA,NA
"193","2015-09-05 12:18:32-03","MNHN","RECOLNAT_MNHN_P","P016995","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Sastre, C.",NA,"1972","8","5",NA,"Guyane française","guyane française",NA,"Région des Tumuc-Humac (frontière Brésil - Guyane Française - Surinam) Layon point de trijonction Mitaraka, km 2",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p016995' target='other'> <mi>dwc_moreinfo</mi></a>","P016995","P016995_01","Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1568",NA,NA
"194","2015-09-24 17:20:55-03","MNHN","RECOLNAT_MNHN_P","P016996","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Cremers, G.",NA,"1983","9","8",NA,"Guyane française","guyane française","paul isnard","Région de Paul Isnard, Mont du Décou-Décou, bas de pente",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p016996' target='other'> <mi>dwc_moreinfo</mi></a>","P016996","P016996_01","Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8174",NA,NA
"195","2015-09-24 17:21:07-03","MNHN","RECOLNAT_MNHN_P","P016997","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Martin, J.",NA,NA,NA,NA,NA,"Guyane française",NA,NA,"s.loc.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p016997' target='other'> <mi>dwc_moreinfo</mi></a>","P016997","P016997_01",NA,NA,NA,NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2004-08-09 17:38:13-03","MNHN","RECOLNAT_MNHN_P","P016998","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Martin, J.",NA,NA,NA,NA,NA,"Guyane française",NA,NA,"s.loc.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p016998' target='other'> <mi>dwc_moreinfo</mi></a>","P016998","P016998_01",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2015-09-05 12:16:02-03","MNHN","RECOLNAT_MNHN_P","P016999","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Cremers, G.",NA,"1980","9","16",NA,"Guyane française","guyane française",NA,"Massif des Emérillons, centre Nord, pied de la montagne observée par l'IGN en 1952",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p016999' target='other'> <mi>dwc_moreinfo</mi></a>","P016999",NA,"Pignal","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6699",NA,NA
"198","2015-09-05 12:14:34-03","MNHN","RECOLNAT_MNHN_P","P017000","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Granville, J.J. de",NA,"1982","11","14",NA,"Guyane française","guyane française","paul isnard","Région de Paul Isnard, Massif du Décou Décou Versant Nord à 1 km au sud de Boeuf Mort",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p017000' target='other'> <mi>dwc_moreinfo</mi></a>","P017000","P017000_01","Pignal","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5325",NA,NA
"199","2015-09-05 12:16:02-03","MNHN","RECOLNAT_MNHN_P","P016992","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Bell, D.|Sastre, C.|Crozier, F.",NA,"1986","8","26",NA,"Guyane française","guyane française",NA,"Guyane française. Fleuve Maroni, Montagnes Françaises (Gaa Caba)","-54.45","4.55","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p016992' target='other'> <mi>dwc_moreinfo</mi></a>","P016992","P016992_01","Pignal","450","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8056",NA,NA
"200","2015-09-05 12:16:02-03","MNHN","RECOLNAT_MNHN_P","P016993","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","laurina","Mollinedia laurina","Tul.","Granville, J.J. de|Feuillet, C.|Hollenberg, L.|Poncy, O.|Sangrey, M.",NA,"1986","1","12",NA,"Guyane française","guyane française",NA,"Mont Galbao. Secteur est","-53.28333","3.6","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p016993' target='other'> <mi>dwc_moreinfo</mi></a>","P016993","P016993_01","Pignal","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8625",NA,NA
"201","2016-04-13 15:16:12-03","MNHN","RECOLNAT_MNHN_P","P00080085","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Poeppig, E.F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Maynas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080085' target='other'> <mi>dwc_moreinfo</mi></a>","P00080085","P00080085_01","Tulasne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2216",NA,NA
"202","2015-09-03 18:53:09-03","MNHN","RECOLNAT_MNHN_P","P00080168","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Weddell, H.A.",NA,"1851",NA,NA,NA,"Bolivie","larecaja","tipuani","Vallée de Tipuani (Province de Larecaja)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080168' target='other'> <mi>dwc_moreinfo</mi></a>","P00080168","P00080168_01","Lirio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2015-09-03 20:32:50-03","MNHN","RECOLNAT_MNHN_P","P00080203","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Sello, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080203' target='other'> <mi>dwc_moreinfo</mi></a>","P00080203","P00080203_01","Lirio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"204","2015-09-16 02:59:54-03","MNHN","RECOLNAT_MNHN_P","P00080205","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Sello, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080205' target='other'> <mi>dwc_moreinfo</mi></a>","P00080205","P00080205_01","Lirio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"205","2017-04-19 11:46:15-03","MNHN","RECOLNAT_MNHN_P","P01168089","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Lirio, E.J.|Pessoa, C.",NA,"2014","10","22",NA,"Brésil","Bahia","Ilhéus","Bahia, Ilhéus. Mata do CEPEC, em floresta de Cabruca",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01168089' target='other'> <mi>dwc_moreinfo</mi></a>","P01168089","P01168089_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1103",NA,NA
"206","2015-09-05 12:18:21-03","MNHN","RECOLNAT_MNHN_P","P06836987","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Wallnöfer, B.|Tarin, J.",NA,"1997","11","11",NA,"Guyane Française",NA,NA,"Inini : Saül and vicinity : Mont Galbao, W-WSW of Saül, S side of summit of the NW peak","-53.29139","3.61333","hb","Prélèvement de fleur pour Y.Staedler, Vienna, 03/2015, demande Colhelper n° 36193 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06836987' target='other'> <mi>dwc_moreinfo</mi></a>","P06836987","P06836987_01","Mitchell","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13513",NA,NA
"207","2015-09-05 12:18:21-03","MNHN","RECOLNAT_MNHN_P","P06836989","PreservedSpecimen",NA,NA,NA,"Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","Wallnöfer, B.|Tarin, J.",NA,"1997","11","14",NA,"Guyane Française",NA,NA,"Inini : Saül and vicinity : Mont Galbao, W-WSW of Saül, S side of summit of the NW peak","-53.29139","3.61333","hb","Prélèvement de fleur pour Y.Staedler, Vienna, 03/2015, demande Colhelper n° 36193 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06836989' target='other'> <mi>dwc_moreinfo</mi></a>","P06836989","P06836989_01","Mitchell","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13512",NA,NA
