"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","typeStatus","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"555","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04917980","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Prance, G.T.|Lima, J.F.|Kubitzki, K.|Maas, P.J.M.|Steward, W.C.|Ramos, J.F.|Pinheiro, W.S.","1971","4","19","Brasil","Acre",NA,"Rio Moa between Republica and Serra da Moa.",NA,NA,NA,NA,"P04917980","P04917980_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04917980' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"12082",NA,NA
"556","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04917981","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Claussen",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P04917981","P04917981_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04917981' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04917982","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Weddell, H.A.","1846","7","1","Bolívia",NA,NA,"Prov. de Tarija.",NA,NA,NA,NA,"P04917982","P04917982_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04917982' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"4054",NA,NA
"558","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04917983","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Burchell",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P04917983","P04917983_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04917983' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"7434",NA,NA
"559","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04917985","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Claussen","1838","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P04917985","P04917985_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04917985' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"34",NA,NA
"560","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04917986","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Claussen",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P04917986","P04917986_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04917986' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2015-09-04 16:50:08-03","MNHN","RECOLNAT_MNHN_P","P04917987","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Weddell, H.A.","1846","7","1","Bolívia",NA,NA,"Prov. de Tarija.",NA,NA,NA,NA,"P04917987","P04917987_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04917987' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"4054",NA,NA
"562","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04917988","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Weddell, H.A.","1846","7","1","Bolívia",NA,NA,"Prov. Tarija.",NA,NA,NA,NA,"P04917988","P04917988_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04917988' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"4054",NA,NA
"563","2015-09-04 16:50:08-03","MNHN","RECOLNAT_MNHN_P","P04917995","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Pedersen, T.M.","1964","5","18","Argentina",NA,NA,"Tacuaral.",NA,NA,NA,NA,"P04917995","P04917995_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04917995' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"7026",NA,NA
"564","2015-09-04 16:50:08-03","MNHN","RECOLNAT_MNHN_P","P04917996","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Lillo, M.","1887","6","28","Argentina",NA,NA,"En los cercos deTucuman.",NA,NA,NA,NA,"P04917996","P04917996_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04917996' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"396",NA,NA
"565","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04917997","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Humbert, H.","1948","10","18","Argentina",NA,NA,"Prov. Tucuman, Sierra del Aconquija.",NA,NA,NA,NA,"P04917997","P04917997_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04917997' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"20910",NA,NA
"566","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04917998","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Maruñak, V.","1969","6","1","Argentina",NA,NA,"Prov. Misiones, Picada Sueca, lote 14, ensanche Bompland.",NA,NA,NA,NA,"P04917998","P04917998_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04917998' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"76",NA,NA
"567","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04917999","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Krapovickas, A.|Cristobal, C.L.|Maruñak, V.","1970","3","28","Argentina",NA,NA,"Prov. Misiones, Dep. Iguazú, rio Paraná, frente Puerto Bertoni.",NA,NA,NA,NA,"P04917999","P04917999_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04917999' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"15776",NA,NA
"568","2015-09-04 16:50:08-03","MNHN","RECOLNAT_MNHN_P","P04918004","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Ewernberg",NA,NA,NA,"Uruguai",NA,NA,"Montevideo.",NA,NA,NA,NA,"P04918004","P04918004_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918004' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04918005","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Thurn, E.F.I.","1879","11","1","Guiana",NA,NA,"Courantyne River.",NA,NA,NA,NA,"P04918005","P04918005_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918005' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2015-09-04 16:50:08-03","MNHN","RECOLNAT_MNHN_P","P04918006","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Jenman, G.S.","1879","11","1","Guiana",NA,NA,"Corentyne.",NA,NA,NA,NA,"P04918006","P04918006_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918006' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"280",NA,NA
"571","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04918008","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Steyermark, J.A.","1960","11","23","Venezuela",NA,NA,"Between La Margarita and Puerta Miranda. Rio Acure.",NA,NA,NA,NA,"P04918008","P04918008_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918008' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"87752",NA,NA
"572","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04918009","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Thurn, E.F.I.","1880","1","1","British guiana",NA,NA,NA,NA,NA,NA,NA,"P04918009","P04918009_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918009' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04918010","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Schomburgk",NA,NA,NA,"Guiana",NA,NA,NA,NA,NA,NA,NA,"P04918010","P04918010_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918010' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"586",NA,NA
"574","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04918011","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Pittier, H.","1913","1","1","Venezuela",NA,NA,"La trinidad de Maracay.",NA,NA,NA,NA,"P04918011","P04918011_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918011' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"5814",NA,NA
"575","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04918012","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Mocquerys",NA,NA,NA,"Venezuela",NA,NA,"Duaca.",NA,NA,NA,NA,"P04918012","P04918012_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918012' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"914",NA,NA
"576","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04918013","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Funck, N.","1843","1","1","Venezuela",NA,NA,"Caracas.",NA,NA,NA,NA,"P04918013","P04918013_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918013' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"410",NA,NA
"577","2015-09-04 16:51:02-03","MNHN","RECOLNAT_MNHN_P","P04918014","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Breteler, F.J.","1964","3","10","Venezuela",NA,NA,"Ticoporo forest reserve, State of Barinas.","-70.75","8.25",NA,NA,"P04918014","P04918014_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918014' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"3651",NA,NA
"578","2015-09-04 16:51:10-03","MNHN","RECOLNAT_MNHN_P","P04918015","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Bunting, G.","1972","11","1","Venezuela",NA,NA,"Estado Aragua: Lomas cercanas a la Facultad de Agronomia, Maracay.",NA,NA,NA,NA,"P04918015","P04918015_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918015' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2015-09-04 16:51:10-03","MNHN","RECOLNAT_MNHN_P","P04918016","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Guyon, H.","1892","1","1","Venezuela",NA,NA,"Estado de Gurico.",NA,NA,NA,NA,"P04918016","P04918016_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918016' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"52",NA,NA
"580","2015-09-04 16:51:10-03","MNHN","RECOLNAT_MNHN_P","P04918017","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Geay, F.",NA,NA,NA,"Venezuela",NA,NA,"Llanos de L´Apure.",NA,NA,NA,NA,"P04918017","P04918017_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918017' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2015-09-04 16:51:10-03","MNHN","RECOLNAT_MNHN_P","P04918018","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Geay, F.",NA,NA,NA,"Venezuela",NA,NA,"Forêts des Llanos de l'Apure",NA,NA,NA,NA,"P04918018","P04918018_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918018' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2015-09-04 16:51:11-03","MNHN","RECOLNAT_MNHN_P","P04918056","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil",NA,NA,"Goyaz.",NA,NA,NA,NA,"P04918056","P04918056_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918056' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"C1 740",NA,NA
"583","2015-09-04 16:51:10-03","MNHN","RECOLNAT_MNHN_P","P04918028","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Belshaw, C.M.","1937","8","25","Peru",NA,NA,"Department San Martin, District San Martin. Near Tarapoto on trail to Juan Guerra where it crosses Rio Hahuashiyacu.",NA,NA,NA,NA,"P04918028","P04918028_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918028' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"3311",NA,NA
"584","2015-09-04 16:51:10-03","MNHN","RECOLNAT_MNHN_P","P04918029","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Martinet",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,"P04918029","P04918029_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918029' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2015-09-04 16:51:10-03","MNHN","RECOLNAT_MNHN_P","P04918030","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Martinet",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,"P04918030","P04918030_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918030' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"1372",NA,NA
"586","2015-09-04 16:51:10-03","MNHN","RECOLNAT_MNHN_P","P04918032","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Gentry, A.|Daly, D.|Revilla, J.|Alfaro, D.","1977","4","22","Peru",NA,NA,"Mafre Dios. Small tributary of Río Madre de Dios, 1 hour below Puerto Maldonado.",NA,NA,NA,NA,"P04918032","P04918032_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918032' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"19642",NA,NA
"587","2015-09-04 16:51:10-03","MNHN","RECOLNAT_MNHN_P","P04918033","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,NA,"1969","9","10","Peru",NA,NA,"Dpto. San Martín: Prov. Mariscal Caceres. Fundo La Campiña, 2km abajo de Tocache Nuevo, margem derecha del río Huallaga.",NA,NA,NA,NA,"P04918033","P04918033_01",NA,NA,NA,"400",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918033' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"3416",NA,NA
"588","2015-09-04 16:51:10-03","MNHN","RECOLNAT_MNHN_P","P04918034","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Martinet",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,"P04918034","P04918034_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918034' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"1552",NA,NA
"589","2015-09-04 16:50:08-03","MNHN","RECOLNAT_MNHN_P","P04918035","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Pedersen, T.M.","1952","9","24","Paraguai",NA,NA,NA,NA,NA,NA,NA,"P04918035","P04918035_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918035' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"6550",NA,NA
"590","2015-09-04 16:50:08-03","MNHN","RECOLNAT_MNHN_P","P04918036","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Pedersen, T.M.","1961","4","17","Paraguai",NA,NA,"Dep. Central, Villa Elisa.",NA,NA,NA,NA,"P04918036","P04918036_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918036' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"5918",NA,NA
"591","2015-09-04 16:50:08-03","MNHN","RECOLNAT_MNHN_P","P04918037","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Hassler, E.","1885","1","1","Paraguai",NA,NA,NA,NA,NA,NA,NA,"P04918037","P04918037_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918037' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2015-09-04 16:51:10-03","MNHN","RECOLNAT_MNHN_P","P04918038","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Triana, J.","1851","1","1","Colômbia",NA,NA,"Nouvelle-Grenade: Prov. de Bogota, La Parada.",NA,NA,NA,NA,"P04918038","P04918038_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918038' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"965",NA,NA
"593","2015-09-04 16:51:10-03","MNHN","RECOLNAT_MNHN_P","P04918040","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Smith, H.H.","1898","12","1","Colômbia",NA,NA,"Santa Marta.",NA,NA,NA,NA,"P04918040","P04918040_01",NA,NA,NA,"46",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918040' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"1205",NA,NA
"594","2015-09-04 16:51:10-03","MNHN","RECOLNAT_MNHN_P","P04918042","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Goudot, J.","1844","1","1","Colômbia",NA,NA,"Grenade.",NA,NA,NA,NA,"P04918042","P04918042_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918042' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2015-09-04 16:51:10-03","MNHN","RECOLNAT_MNHN_P","P04918044","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Lehmann",NA,NA,NA,"Colômbia",NA,NA,"La Plata, Tolima.",NA,NA,NA,NA,"P04918044","P04918044_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918044' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"8487",NA,NA
"596","2015-09-04 16:51:10-03","MNHN","RECOLNAT_MNHN_P","P04918045","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Husnot",NA,NA,NA,"Colômbia",NA,NA,"Nouvelle Grenade.",NA,NA,NA,NA,"P04918045","P04918045_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918045' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2015-09-04 16:51:10-03","MNHN","RECOLNAT_MNHN_P","P04918046","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"[Wodgseu]",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P04918046","P04918046_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918046' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"717",NA,NA
"598","2015-09-04 16:51:11-03","MNHN","RECOLNAT_MNHN_P","P04918050","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Saint-Hilaire","1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P04918050","P04918050_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918050' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"232",NA,NA
"599","2015-09-04 16:51:11-03","MNHN","RECOLNAT_MNHN_P","P04918048","PreservedSpecimen",NA,"Amaranthaceae","Chamissoa","altissima","Chamissoa altissima","(Jacq.) Kunth",NA,NA,NA,NA,"Smith, L.B.|Klein, R.M.","1964","12","17","Brasil","Santa Catarina","Águas de Chapecó","2/4km east of Águas de Chapecó.","-52.91667","-27.11667",NA,NA,"P04918048","P04918048_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04918048' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"14081",NA,NA
